Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2021-03-01 00:00:00+00:00,70,3.0,,9.42,1.55,,1.55,,,3.6,0.1,3.23,,267.5,267.5,,,110.0,20.0,303.2,,260.7,60.2,,32.4,51.6,1.5,3.14,3.61,
2021-03-01 00:05:00+00:00,100,3.0,,9.38,1.65,,1.65,,,3.8,0.1,3.24,,270.0,270.0,,,110.0,20.0,306.4,,261.8,63.3,,34.4,53.0,1.6,3.13,3.89,
2021-03-01 00:10:00+00:00,100,3.0,,9.31,1.65,,1.65,,,3.75,0.1,3.25,,270.0,270.0,,,110.0,20.0,305.6,,262.0,61.9,,33.4,53.1,1.6,3.1,3.67,
2021-03-01 00:15:00+00:00,100,3.0,,9.35,1.25,,1.25,,,3.95,0.25,3.26,,260.0,260.0,,,110.0,20.0,303.5,,259.4,62.6,,33.4,56.7,1.6,3.12,3.0,
2021-03-01 00:20:00+00:00,95,3.0,,9.4,1.65,,1.65,,,3.8,0.1,3.26,,272.5,272.5,,,110.0,20.0,303.3,,263.0,57.3,,30.6,50.8,1.4,3.13,3.15,
2021-03-01 00:25:00+00:00,75,3.05,,9.42,1.65,,1.65,,,3.8,0.1,3.26,,272.5,272.5,,,110.0,20.0,309.7,,264.1,64.7,,35.0,54.4,1.7,3.09,3.8,
2021-03-01 00:30:00+00:00,95,3.05,,9.6,1.65,,1.65,,,3.8,0.1,3.26,,272.5,272.5,,,110.0,20.0,302.8,,262.0,58.1,,31.4,49.6,1.5,3.15,3.73,
2021-03-01 00:35:00+00:00,75,3.15,,9.64,1.65,,1.65,,,3.75,0.15,3.26,,267.5,267.5,,,110.0,20.0,310.7,,260.9,70.4,,38.2,57.5,1.9,3.06,4.24,
2021-03-01 00:40:00+00:00,80,3.05,,9.8,1.65,,1.65,,,3.8,0.1,3.25,,265.0,265.0,,,110.0,20.0,292.4,,256.6,50.8,,27.2,44.5,1.3,3.21,3.28,
2021-03-01 00:45:00+00:00,100,3.1,,9.8,1.65,,1.65,,,3.75,0.15,3.24,,260.0,260.0,,,110.0,20.0,298.1,,254.6,61.6,,33.4,50.9,1.6,3.16,4.03,
2021-03-01 00:50:00+00:00,100,3.1,,9.84,1.55,,1.55,,,3.75,0.1,3.23,,255.0,255.0,,,110.0,20.0,295.8,,250.9,63.6,,34.4,52.4,1.7,3.17,4.11,
2021-03-01 00:55:00+00:00,80,3.05,,10.02,1.65,,1.65,,,3.75,0.1,3.21,,257.5,257.5,,,110.0,20.0,283.8,,249.3,49.0,,26.3,43.4,1.3,3.29,3.23,
2021-03-01 01:00:00+00:00,95,3.1,,10.24,1.65,,1.65,,,3.75,0.1,3.19,,252.5,252.5,,,110.0,20.0,280.1,,246.3,48.0,,25.8,41.7,1.3,3.3,3.48,
2021-03-01 01:05:00+00:00,100,3.15,,10.19,1.65,,1.65,,,3.9,0.15,3.17,,250.0,250.0,,,110.0,20.0,284.1,,245.0,55.4,,29.8,46.6,1.5,3.24,3.76,
2021-03-01 01:10:00+00:00,95,3.1,,10.38,1.65,,1.65,,,3.8,0.1,3.15,,247.5,247.5,,,110.0,20.0,273.9,,240.3,47.8,,25.8,40.7,1.3,3.35,3.68,
2021-03-01 01:15:00+00:00,80,3.1,,10.47,1.85,,1.85,,,3.8,0.1,3.13,,247.5,247.5,,,110.0,20.0,270.2,,239.2,44.0,,23.6,38.2,1.2,3.38,3.41,
2021-03-01 01:20:00+00:00,100,3.1,,10.63,1.65,,1.65,,,3.75,0.1,3.1,,237.5,237.5,,,110.0,20.0,264.0,,231.8,45.8,,24.8,39.2,1.2,3.43,3.67,
2021-03-01 01:25:00+00:00,100,3.15,,10.71,1.25,,1.25,,,3.85,0.1,3.08,,225.0,225.0,,,110.0,20.0,264.5,,225.1,56.0,,30.4,47.3,1.5,3.4,4.06,
2021-03-01 01:30:00+00:00,100,3.1,,10.89,1.65,,1.65,,,3.85,0.1,3.05,,230.0,230.0,,,110.0,20.0,254.0,,223.2,43.7,,23.8,36.3,1.2,3.51,3.98,
