Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2010-04-01 06:45:00+00:00,100,6.325,4.09,22.91,3.8,,3.8,,,6.85,,,5.12,,255.0,258.5,,,110.0,20.0,221.4,173.1,182.0,41.6,42.7,31.3,65.8,7.1,3.64,1.27,0.5
2010-04-01 07:00:00+00:00,100,6.125,4.32,22.04,3.5,,3.5,,,6.6,0.05,,5.14,,225.0,261.0,,,,,219.0,179.2,179.4,39.1,45.9,31.4,55.9,6.7,3.61,1.57,0.65
2010-04-01 07:15:00+00:00,100,6.075,4.32,19.87,1.9,,3.2,1.9,2.76,6.8,0.15,,5.21,,204.7,270.0,102.1,,101.9,11.6,236.9,173.4,171.5,74.2,46.5,49.6,93.3,9.8,3.28,1.79,0.37
2010-04-01 07:30:00+00:00,100,5.875,4.08,20.81,3.8,,3.8,,,6.4,,,5.34,,248.5,262.0,,,110.0,20.0,225.2,181.6,183.4,36.4,28.7,30.8,70.2,6.1,3.56,1.1,0.5
2010-04-01 07:45:00+00:00,0,6.4,4.3,20.19,3.7,,3.7,,,6.95,,,,,214.5,289.5,,,110.0,20.0,,,,,,,,,3.15,,
2010-04-01 08:00:00+00:00,100,6.375,4.27,21.28,3.7,,3.7,,,6.9,,,5.56,,207.5,279.5,,,110.0,20.0,239.4,173.8,185.7,61.6,41.8,43.0,81.2,9.6,3.35,1.68,0.5
2010-04-01 08:15:00+00:00,100,7.1,,21.17,3.55,,3.55,,,7.65,,,5.69,,200.0,,,,110.0,20.0,281.4,,173.6,148.5,,81.6,165.1,21.3,2.98,2.07,
2010-04-01 08:30:00+00:00,70,6.7,,21.74,5.0,,5.0,,,7.25,,,5.84,,284.5,,,,110.0,20.0,235.8,,164.9,81.1,,48.5,106.0,11.8,3.24,1.36,
2010-04-01 08:45:00+00:00,70,7.05,,21.97,4.7,,4.7,,,7.6,,,5.99,,287.0,,,,110.0,20.0,257.3,,178.6,97.2,,57.9,104.5,15.5,3.12,1.93,
2010-04-01 09:00:00+00:00,100,7.175,4.52,23.69,3.8,,3.8,,,7.7,,,6.15,,204.5,303.5,,,110.0,20.0,246.4,170.2,194.1,50.0,49.0,40.3,98.9,11.7,3.31,1.0,0.5
2010-04-01 09:15:00+00:00,70,7.725,5.22,23.97,5.25,,5.25,,,8.25,,,6.31,,284.5,284.5,,,110.0,20.0,262.3,174.4,182.2,98.9,5.2,61.1,114.5,19.3,3.11,2.01,0.5
2010-04-01 09:30:00+00:00,100,7.3,,25.6,4.1,,4.1,,,7.85,,,6.45,,231.0,,,,110.0,20.0,229.9,,182.3,50.3,,34.2,85.0,10.4,3.51,1.0,
2010-04-01 10:00:00+00:00,100,7.9,,25.75,3.75,,3.75,,,8.45,,,6.69,,194.5,,,,110.0,20.0,245.3,,185.1,75.9,,45.9,84.4,15.6,3.26,1.85,
2010-04-01 10:15:00+00:00,70,7.925,5.22,24.87,5.25,,5.25,,,8.45,,,6.78,,278.5,278.5,,,110.0,20.0,261.9,170.9,182.7,102.4,3.6,61.7,113.2,20.4,3.15,2.13,0.5
2010-04-01 10:30:00+00:00,0,8.0,4.55,25.79,4.05,,4.05,,,8.55,,,,,248.5,287.0,,,110.0,20.0,,,,,,,,,3.22,,
2010-04-01 10:45:00+00:00,100,4.6,,17.04,3.9,,3.9,,,5.15,,,6.88,,227.5,,,,110.0,20.0,178.9,,119.8,64.3,,38.3,91.4,4.4,3.7,1.53,
2010-04-01 11:00:00+00:00,70,8.55,,30.03,5.2,,5.2,,,9.1,,,6.9,,266.0,,,,110.0,20.0,229.5,,181.6,56.1,,34.7,87.1,14.2,3.51,1.0,
2010-04-01 11:15:00+00:00,70,8.55,,28.73,5.25,,5.25,,,9.1,,,6.9,,261.0,,,,110.0,20.0,238.1,,180.2,72.9,,43.2,83.5,17.2,3.36,1.68,
2010-04-01 11:30:00+00:00,70,8.75,,29.36,5.25,,5.25,,,9.3,,,6.89,,256.0,,,,110.0,20.0,239.7,,181.3,75.2,,44.0,83.4,18.3,3.36,1.79,
2010-04-01 11:45:00+00:00,100,7.512,4.51,27.83,3.85,,3.85,,,8.05,,,6.88,,230.0,258.5,,,110.0,20.0,223.6,180.4,196.4,27.8,34.4,22.9,52.6,7.7,3.71,1.0,0.5
2010-04-01 12:00:00+00:00,100,8.725,4.42,29.31,3.7,,3.7,,,9.35,0.1,,6.86,,210.0,261.0,,,110.0,20.0,249.6,172.5,204.8,59.5,47.1,37.0,73.4,15.5,3.37,1.58,0.67
2010-04-01 12:15:00+00:00,70,7.55,,29.0,4.95,,4.95,,,8.1,,,6.84,,251.0,,,,110.0,20.0,204.7,,167.5,38.8,,26.0,69.8,8.5,3.84,1.0,
2010-04-01 12:30:00+00:00,100,7.45,,26.15,4.05,,4.05,,,8.0,,,6.82,,250.0,,,,110.0,20.0,227.0,,182.0,56.8,,35.9,71.4,11.1,3.51,1.57,
2010-04-01 12:45:00+00:00,100,7.325,4.34,22.97,4.0,,4.0,,,7.85,,,6.8,,235.0,266.0,,,110.0,20.0,260.3,164.7,186.5,94.9,49.9,57.6,109.7,16.5,3.15,1.94,0.51
2010-04-01 13:00:00+00:00,100,6.663,4.22,22.7,3.5,,3.5,,,7.2,,,6.78,,192.5,225.0,,,110.0,20.0,227.6,154.7,173.3,52.1,25.6,38.8,100.9,9.5,3.41,1.0,0.0
2010-04-01 13:15:00+00:00,100,6.925,4.27,22.57,4.05,,4.05,,,7.65,0.2,,6.76,,265.0,282.0,,,110.0,20.0,250.5,178.3,196.1,64.9,48.5,43.7,86.5,11.5,3.27,1.58,0.56
2010-04-01 13:30:00+00:00,100,6.675,4.27,23.13,3.8,,3.8,,,7.25,0.05,,6.74,,252.5,276.0,,,110.0,20.0,241.6,196.6,205.2,38.5,28.2,29.3,61.5,7.6,3.48,1.25,0.5
2010-04-01 13:45:00+00:00,100,7.375,4.27,23.25,3.4,,3.4,,,7.9,,,6.72,,226.0,281.0,,,110.0,20.0,270.7,194.8,214.4,71.2,35.7,44.4,85.4,13.2,3.16,1.81,0.5
2010-04-01 14:00:00+00:00,100,7.35,,24.43,3.75,,3.75,,,7.9,,,6.7,,262.5,,,,110.0,20.0,249.1,,199.2,65.7,,40.3,73.4,12.1,3.32,1.93,
2010-04-01 14:15:00+00:00,100,6.825,4.06,24.38,3.45,,3.45,,,7.35,,,6.68,,237.5,270.0,,,110.0,20.0,241.1,201.7,214.3,29.4,24.5,22.3,47.7,6.3,3.59,1.17,0.5
2010-04-01 14:30:00+00:00,100,6.875,3.97,24.61,3.5,,3.5,,,7.4,,,6.65,,247.5,263.5,,,110.0,20.0,233.0,182.1,200.9,35.1,33.7,26.0,59.0,7.2,3.59,1.1,0.5
2010-04-01 14:45:00+00:00,70,6.55,,23.87,3.65,,3.65,,,7.15,0.05,,6.62,,262.5,,,,110.0,20.0,225.4,,191.1,39.3,,26.5,67.5,6.7,3.64,1.0,
2010-04-01 15:00:00+00:00,100,7.5,,23.79,3.0,,3.0,,,8.05,,,6.59,,227.5,,,,110.0,20.0,269.8,,213.0,77.3,,44.8,82.0,13.8,3.17,2.04,
2010-04-01 15:15:00+00:00,70,7.15,,26.75,3.45,,3.45,,,7.7,,,6.56,,266.0,,,,110.0,20.0,232.3,,207.4,29.5,,19.9,54.6,6.3,3.74,1.0,
2010-04-01 15:30:00+00:00,70,7.5,,26.32,1.8,2.75,3.25,1.8,2.06,8.05,,0.05,6.52,2.1,256.0,,112.5,117.0,101.5,11.4,242.3,,207.6,47.0,,28.1,61.9,9.0,3.51,1.24,
2010-04-01 15:45:00+00:00,70,8.5,,28.27,3.2,,3.2,,,9.05,,,6.48,,246.0,,,,110.0,20.0,256.7,,213.5,60.3,,33.9,66.0,13.5,3.33,1.8,
2010-04-01 16:00:00+00:00,70,8.4,,28.52,3.0,,3.0,,,9.05,0.1,,6.43,,236.0,,,,110.0,20.0,250.1,,209.0,57.6,,31.9,61.3,12.3,3.4,1.91,
2010-04-01 16:15:00+00:00,100,8.4,,29.98,1.55,1.95,2.7,1.55,1.96,9.1,0.15,0.25,6.36,1.55,231.0,,97.5,97.5,97.5,7.8,238.5,,205.4,46.1,,25.8,50.9,10.2,3.57,1.74,
2010-04-01 16:30:00+00:00,70,8.4,,29.71,2.7,,2.7,,,9.1,0.15,,6.28,,221.0,,,,110.0,20.0,241.3,,206.6,49.4,,27.1,50.0,10.3,3.54,2.15,
2010-04-01 16:45:00+00:00,70,7.0,,27.09,3.05,,3.05,,,7.55,,,6.18,,221.0,,,,110.0,20.0,220.5,,200.3,28.8,,15.7,34.9,4.4,3.87,1.29,
2010-04-01 17:00:00+00:00,100,7.45,,27.88,1.8,,1.8,,,8.0,,,6.05,,213.5,,,,110.0,20.0,234.4,,212.0,32.0,,17.2,31.5,5.1,3.74,2.27,
2010-04-01 17:15:00+00:00,70,7.8,,28.22,1.8,,1.8,,,8.35,,,5.89,,208.5,,,,110.0,20.0,241.1,,213.2,39.8,,21.2,37.4,6.7,3.62,2.73,
2010-04-01 17:30:00+00:00,100,7.6,,27.74,2.15,,2.15,,,8.15,,,5.71,,208.5,,,,110.0,20.0,240.8,,213.1,39.6,,21.1,36.8,6.3,3.65,2.84,
2010-04-01 17:45:00+00:00,100,6.5,,24.52,2.4,,2.4,,,7.1,0.05,,5.49,,205.0,,,,110.0,20.0,228.9,,205.4,33.5,,17.8,31.1,3.9,3.77,2.84,
2010-04-01 18:00:00+00:00,100,4.9,,18.3,1.7,,1.7,,,5.45,,,5.25,,193.5,,,,110.0,20.0,226.8,,197.8,41.1,,22.0,37.1,2.7,3.73,3.35,
2010-04-01 18:15:00+00:00,100,4.75,,15.43,1.6,,1.6,,,5.6,0.29,,4.98,,205.4,205.4,,,,,268.1,,217.6,71.7,,37.4,62.9,4.3,3.25,3.24,
2010-04-01 18:30:00+00:00,100,4.6,,14.9,1.75,,1.75,,,5.35,0.2,,4.71,,215.0,215.0,,,,,270.8,,225.4,64.5,,33.7,56.8,3.7,3.24,3.16,
2010-04-01 18:45:00+00:00,100,4.15,,13.41,3.1,,3.1,,,4.8,0.1,,4.43,,267.5,,,,110.0,20.0,292.3,,256.2,51.6,,28.2,46.2,2.5,3.23,3.59,
2010-04-01 19:00:00+00:00,100,3.7,,12.71,3.1,,3.1,,,4.25,,,4.16,,280.0,,,,110.0,20.0,271.5,,247.7,34.2,,18.0,34.1,1.3,3.44,2.1,
2010-04-01 19:15:00+00:00,100,3.85,,12.0,2.8,,2.8,,,4.45,0.05,,3.9,,286.0,,,,110.0,20.0,306.7,,266.4,57.6,,31.1,53.5,2.4,3.12,2.93,
2010-04-01 19:30:00+00:00,100,4.05,,12.29,3.0,,3.0,,,4.65,0.05,,3.67,,303.5,,,,110.0,20.0,320.2,,277.2,61.7,,32.9,59.1,2.8,3.04,2.48,
2010-04-01 19:45:00+00:00,100,3.65,,12.32,3.15,,3.15,,,4.2,,,3.48,,302.5,,,,110.0,20.0,281.3,,256.2,36.1,,18.7,37.4,1.3,3.38,1.83,
2010-04-01 20:00:00+00:00,100,3.9,,12.41,3.15,,3.15,,,4.45,,,3.31,,302.5,,,,110.0,20.0,298.5,,265.5,47.5,,25.0,46.6,2.0,3.18,2.23,
2010-04-01 20:15:00+00:00,100,3.75,,11.85,2.95,,2.95,,,4.35,0.05,,3.19,,302.5,,,,110.0,20.0,301.6,,266.7,50.0,,26.5,48.8,2.0,3.16,2.3,
2010-04-01 20:30:00+00:00,100,3.85,,11.7,2.75,,2.75,,,4.45,0.05,,3.11,,301.3,,,,110.0,20.0,317.5,,275.5,60.1,,32.3,56.5,2.5,3.04,2.74,
2010-04-01 21:00:00+00:00,100,3.7,,11.29,3.25,,3.25,,,4.3,0.05,,3.04,,348.0,,,,110.0,20.0,319.6,,280.2,56.6,,29.6,56.8,2.1,3.05,2.05,
2010-04-01 21:15:00+00:00,100,3.8,,10.96,1.7,,1.7,,,4.4,0.05,,3.05,,284.5,,,,110.0,20.0,338.0,,280.3,82.0,,43.8,74.9,3.3,2.88,3.12,
2010-04-01 21:30:00+00:00,100,4.15,,12.33,3.45,,3.45,,,4.7,,,3.07,,397.0,,,,110.0,20.0,342.2,,303.7,56.4,,27.6,65.1,2.6,2.97,1.22,
2010-04-01 21:45:00+00:00,100,3.6,,10.9,2.05,,2.05,,,4.2,0.05,,3.1,,298.5,,,,110.0,20.0,322.5,,279.4,61.7,,32.7,59.9,2.2,3.03,2.34,
2010-04-01 22:15:00+00:00,100,3.65,,11.19,3.05,,3.05,,,4.25,0.05,,3.16,,340.0,,,,110.0,20.0,320.3,,281.4,56.0,,29.2,56.6,2.1,3.07,1.99,
2010-04-01 22:30:00+00:00,100,3.35,,10.75,2.95,,2.95,,,3.9,,,3.19,,337.5,,,,110.0,20.0,302.0,,270.9,44.7,,23.0,46.9,1.4,3.21,1.75,
2010-04-01 22:45:00+00:00,100,3.6,,10.52,2.8,,2.8,,,4.25,0.1,,3.21,,355.5,,,,110.0,20.0,339.9,,294.6,65.2,,33.9,66.9,2.3,2.92,1.89,
2010-04-01 23:00:00+00:00,100,3.55,,10.53,3.0,,3.0,,,4.2,0.1,,3.22,,353.5,,,,110.0,20.0,332.4,,287.6,64.3,,33.8,64.1,2.2,2.97,2.1,
2010-04-01 23:15:00+00:00,100,3.55,,10.45,3.25,,3.25,,,4.1,,,3.22,,382.5,,,,110.0,20.0,332.6,,288.5,63.3,,33.1,64.1,2.2,2.94,1.99,
2010-04-02 00:00:00+00:00,100,3.55,,10.65,3.2,,3.2,,,4.15,0.05,,3.17,,360.0,,,,110.0,20.0,324.1,,282.6,59.7,,31.3,59.8,2.1,3.0,2.07,
2010-04-02 00:15:00+00:00,100,3.6,,11.19,3.2,,3.2,,,4.15,,,3.14,,345.0,,,,110.0,20.0,312.8,,275.7,53.3,,27.9,53.6,1.9,3.11,2.04,
2010-04-02 00:30:00+00:00,100,3.55,,11.23,3.25,,3.25,,,4.2,0.1,,3.11,,342.5,,,,110.0,20.0,303.5,,270.1,48.0,,25.0,48.8,1.7,3.16,1.95,
2010-04-02 00:45:00+00:00,100,3.55,,10.49,3.2,,3.2,,,4.2,0.1,,3.08,,365.0,,,,110.0,20.0,330.1,,285.2,64.5,,33.9,64.3,2.3,2.96,2.11,
2010-04-02 01:00:00+00:00,100,3.55,,11.71,3.2,,3.2,,,4.15,0.05,,3.05,,317.5,,,,110.0,20.0,288.7,,260.2,40.9,,21.3,41.4,1.4,3.3,1.98,
2010-04-02 01:15:00+00:00,100,3.65,,11.68,3.25,,3.25,,,4.2,,,3.01,,321.0,,,,110.0,20.0,297.5,,265.0,46.7,,24.5,46.7,1.7,3.2,2.08,
2010-04-02 01:30:00+00:00,100,3.65,,12.89,2.95,,2.95,,,4.25,0.05,,2.98,,270.0,,,,110.0,20.0,264.6,,243.6,30.1,,15.8,29.7,1.1,3.53,2.19,
2010-04-02 01:45:00+00:00,100,3.9,,13.63,1.8,,1.8,,,4.45,,,2.95,,232.0,,,,110.0,20.0,257.9,,228.7,41.5,,22.2,37.9,1.7,3.49,3.13,
2010-04-02 02:00:00+00:00,100,3.65,,12.47,1.85,,1.85,,,4.25,0.05,,2.93,,222.0,,,,110.0,20.0,259.5,,221.4,53.8,,28.9,47.7,2.0,3.42,3.7,
2010-04-02 02:30:00+00:00,100,3.15,,11.21,1.7,,1.7,,,3.8,0.1,,2.94,,214.5,,,,110.0,20.0,244.0,,211.1,46.5,,25.1,40.6,1.3,3.56,4.0,
2010-04-02 02:45:00+00:00,100,3.1,,10.81,2.8,,2.8,,,3.65,,,2.98,,277.5,,,,110.0,20.0,261.9,,238.7,33.2,,17.5,33.3,0.9,3.49,2.09,
2010-04-02 03:00:00+00:00,100,3.05,,10.11,1.8,,1.8,,,3.6,,,3.04,,229.5,,,,110.0,20.0,270.2,,227.0,61.1,,33.2,51.6,1.6,3.32,4.89,
2010-04-02 03:45:00+00:00,70,3.05,,10.73,2.65,,2.65,,,3.65,0.05,,3.38,,270.0,,,,110.0,20.0,247.1,,215.3,44.0,,23.9,45.9,1.2,3.52,2.04,
2010-04-02 04:00:00+00:00,100,3.7,,13.66,1.85,,1.85,,,4.25,,,3.54,,225.0,,,,110.0,20.0,229.7,,202.3,37.8,,21.2,42.5,1.7,3.69,1.73,
2010-04-02 04:15:00+00:00,70,4.15,,15.44,3.0,,3.0,,,4.75,0.05,,3.72,,235.0,,,,110.0,20.0,216.8,,184.9,41.7,,23.0,50.5,2.3,3.72,1.46,
2010-04-02 04:30:00+00:00,100,4.65,,17.32,2.4,,2.4,,,5.25,0.05,,3.91,,215.0,,,,110.0,20.0,215.9,,182.5,45.8,,26.1,51.5,3.2,3.72,1.8,
2010-04-02 04:45:00+00:00,100,4.85,,17.89,1.5,,2.55,1.5,1.71,5.5,0.1,,4.06,,217.5,217.5,113.2,,105.3,15.2,220.4,,178.5,59.6,,34.2,50.6,4.4,3.69,3.36,
2010-04-02 05:00:00+00:00,70,5.0,,18.1,1.5,,2.7,1.5,1.86,5.7,0.1,,4.25,,220.0,220.0,107.9,,102.4,12.2,222.6,,174.5,66.9,,38.5,61.3,5.3,3.62,3.0,
2010-04-02 05:15:00+00:00,70,4.9,,16.61,1.65,,3.2,1.65,2.11,5.7,0.25,,4.42,,223.7,223.7,111.0,,103.9,13.7,225.4,,166.2,76.2,,43.5,90.2,5.7,3.39,1.72,
2010-04-02 05:30:00+00:00,70,5.375,4.47,19.06,1.5,,2.7,1.5,2.31,6.05,0.19,,4.58,,207.5,267.1,107.9,,103.7,13.5,219.6,194.0,175.8,38.3,35.9,31.8,48.7,5.2,3.56,1.82,0.4
2010-04-02 05:45:00+00:00,70,5.35,,18.88,3.7,,3.7,,,5.9,,,4.75,,242.5,,,,110.0,20.0,218.2,,166.3,64.4,,38.0,81.7,6.0,3.53,1.54,
2010-04-02 06:00:00+00:00,100,5.65,,19.89,2.95,,2.95,,,6.2,,,4.86,,200.0,,,,110.0,20.0,224.3,,177.7,54.9,,34.5,82.3,6.3,3.52,1.15,
2010-04-02 06:15:00+00:00,70,5.65,,21.06,3.75,,3.75,,,6.25,0.05,,4.96,,250.0,,,,110.0,20.0,209.3,,169.0,42.9,,28.7,75.8,5.3,3.73,1.0,
2010-04-02 06:30:00+00:00,100,5.7,,21.0,3.4,,3.4,,,6.25,,,5.04,,251.0,,,,110.0,20.0,216.1,,179.7,41.1,,29.1,71.6,5.5,3.68,1.0,
2010-04-02 06:45:00+00:00,100,5.75,,19.7,3.5,,3.5,,,6.25,,,5.07,,246.6,246.6,,,,,227.8,,171.7,67.4,,41.8,88.7,7.7,3.43,1.52,
2010-04-02 07:00:00+00:00,100,5.675,4.27,19.54,2.15,,3.4,2.15,2.86,6.05,,,5.14,,235.9,262.6,104.1,,102.0,11.8,219.4,171.2,161.6,61.8,37.5,42.8,76.2,7.5,3.46,1.86,0.38
2010-04-02 07:15:00+00:00,100,5.675,4.57,18.25,3.4,,3.4,,,6.25,0.05,,5.26,,211.0,305.0,,,110.0,20.0,242.3,196.0,171.2,64.4,50.0,48.1,88.3,8.4,3.23,1.73,0.5
2010-04-02 07:30:00+00:00,70,5.7,,19.87,4.4,,4.4,,,6.25,,,5.34,,303.5,,,,110.0,20.0,218.5,,155.8,59.1,,39.4,106.5,7.2,3.48,1.0,
2010-04-02 07:45:00+00:00,100,5.463,3.77,18.3,3.45,,3.45,,,6.0,,,5.45,,187.5,279.5,,,110.0,20.0,222.9,158.6,161.1,51.1,46.7,41.7,109.9,6.9,3.36,1.0,0.5
2010-04-02 08:00:00+00:00,100,5.35,,17.04,3.9,,3.9,,,5.9,,,5.56,,236.0,,,,110.0,20.0,238.2,,148.1,114.8,,64.9,132.3,9.8,3.18,1.88,
2010-04-02 08:15:00+00:00,100,6.3,,19.94,3.7,,3.7,,,6.85,,,5.69,,202.5,,,,110.0,20.0,240.6,,162.8,92.1,,54.2,111.1,11.6,3.17,1.58,
2010-04-02 08:45:00+00:00,70,7.2,,25.9,5.3,,5.3,,,7.75,,,5.99,,284.5,,,,110.0,20.0,215.7,,164.2,53.1,,33.6,89.8,9.8,3.6,1.0,
2010-04-02 09:00:00+00:00,70,8.35,,29.0,5.8,,5.8,,,8.9,,,6.15,,262.0,,,,110.0,20.0,224.5,,170.9,64.8,,37.9,90.2,14.5,3.47,1.18,
2010-04-02 09:15:00+00:00,100,7.75,,26.31,4.05,,4.05,,,8.3,,,6.31,,254.5,,,,110.0,20.0,236.7,,187.7,62.0,,38.5,75.4,12.8,3.39,1.62,
2010-04-02 09:30:00+00:00,100,7.9,,24.78,4.05,,4.05,,,8.45,,,6.45,,254.5,,,,110.0,20.0,261.9,,193.4,89.0,,52.8,96.7,17.8,3.14,1.93,
2010-04-02 09:45:00+00:00,70,7.6,,23.12,5.3,,5.3,,,8.15,,,6.58,,304.5,,,,110.0,20.0,264.0,,181.7,100.6,,59.2,109.6,18.4,3.04,1.77,
2010-04-02 10:00:00+00:00,100,7.65,,22.38,3.75,,3.75,,,8.25,0.05,,6.69,,209.5,,,,110.0,20.0,288.3,,204.7,101.2,,62.0,106.9,19.7,2.92,1.87,
2010-04-02 10:15:00+00:00,70,7.925,4.67,23.33,4.7,,4.7,,,8.45,,,6.78,,334.5,334.5,,,110.0,20.0,294.0,184.5,225.2,85.0,1.6,57.2,117.5,19.7,2.95,1.42,1.0
2010-04-02 10:30:00+00:00,70,8.5,,24.61,6.0,,6.0,,,9.05,,,6.84,,323.8,,,,110.0,20.0,283.8,,194.8,110.8,,63.2,120.5,24.6,2.9,1.64,
2010-04-02 10:45:00+00:00,70,9.05,,27.4,5.8,,5.8,,,9.65,0.05,,6.88,,309.5,,,,110.0,20.0,273.9,,198.3,95.0,,55.1,102.1,24.5,3.03,1.69,
2010-04-02 11:00:00+00:00,100,9.5,,30.16,4.1,,4.1,,,10.15,0.1,,6.9,,276.0,,,,110.0,20.0,273.3,,224.0,65.2,,40.0,74.1,20.3,3.17,1.74,
