Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2025-01-01 01:50:00+00:00,90,3.275,9.79,1.73,,1.73,,,4.18,0.15,2.92,,290.0,290.0,,,110.0,20.0,324.2,281.8,60.7,31.6,60.9,1.8,2.99,2.03
2025-01-01 01:55:00+00:00,100,3.465,9.82,1.96,,1.96,,,4.15,0.17,2.89,,300.0,300.0,,,110.0,20.0,339.8,288.7,72.9,38.1,70.5,2.4,2.84,2.27
2025-01-01 02:00:00+00:00,100,3.29,9.79,1.78,,1.78,,,4.01,0.17,2.86,,287.5,287.5,,,110.0,20.0,320.2,279.7,58.0,29.8,58.9,1.7,2.98,1.93
2025-01-01 02:05:00+00:00,100,3.525,9.83,1.75,,1.75,,,4.22,0.15,2.82,,282.5,282.5,,,110.0,20.0,346.6,287.2,84.3,44.5,74.5,2.9,2.79,3.03
2025-01-01 02:10:00+00:00,90,3.57,10.12,1.61,,1.61,,,4.18,0.07,2.79,,272.5,272.5,,,110.0,20.0,333.6,280.2,76.1,39.3,71.4,2.6,2.83,2.45
2025-01-01 02:15:00+00:00,100,3.535,10.13,1.92,,1.92,,,4.26,0.1,2.75,,282.5,282.5,,,110.0,20.0,334.8,280.9,76.4,40.4,67.4,2.6,2.87,3.06
2025-01-01 02:20:00+00:00,90,3.525,10.22,1.77,,1.77,,,4.22,0.1,2.72,,272.5,272.5,,,110.0,20.0,329.1,277.2,73.6,38.8,65.1,2.5,2.9,3.01
2025-01-01 02:25:00+00:00,100,3.535,10.33,1.89,,1.89,,,4.26,0.1,2.69,,272.5,272.5,,,110.0,20.0,325.6,273.7,73.6,39.0,64.2,2.5,2.92,3.22
2025-01-01 02:30:00+00:00,100,3.57,10.44,1.72,,1.72,,,4.18,0.1,2.65,,265.0,265.0,,,110.0,20.0,327.3,269.7,81.4,43.4,67.7,2.8,2.92,3.8
2025-01-01 02:35:00+00:00,95,3.275,10.39,1.77,,1.77,,,4.05,0.17,2.62,,265.0,265.0,,,110.0,20.0,294.1,261.9,46.0,23.8,45.8,1.4,3.17,2.06
2025-01-01 02:40:00+00:00,100,3.29,10.47,1.92,,1.92,,,3.97,0.21,2.6,,267.5,267.5,,,110.0,20.0,293.0,260.0,47.0,24.6,44.7,1.4,3.18,2.52
2025-01-01 02:45:00+00:00,100,3.29,10.32,1.82,,1.82,,,3.9,0.21,2.57,,262.5,262.5,,,110.0,20.0,296.0,259.1,52.5,27.6,48.2,1.6,3.14,2.71
2025-01-01 02:50:00+00:00,100,3.225,10.1,1.77,,1.77,,,3.88,0.15,2.54,,260.0,260.0,,,110.0,20.0,296.0,258.6,53.1,28.0,47.7,1.5,3.13,2.89
2025-01-01 02:55:00+00:00,100,3.185,9.91,1.86,,1.86,,,3.9,0.14,2.52,,260.0,260.0,,,110.0,20.0,296.7,258.1,54.7,28.9,48.8,1.5,3.11,2.93
2025-01-01 03:00:00+00:00,100,3.15,9.66,2.0,,2.0,,,3.73,0.1,2.5,,265.0,265.0,,,110.0,20.0,305.6,261.0,63.3,34.3,53.6,1.8,3.07,3.68
2025-01-01 03:05:00+00:00,100,3.05,9.26,1.83,,1.83,,,3.75,0.15,2.48,,260.0,260.0,,,110.0,20.0,304.7,261.6,61.2,32.8,53.9,1.6,3.04,3.19
2025-01-01 03:10:00+00:00,100,2.94,9.05,1.78,,1.78,,,3.59,0.07,2.47,,260.0,260.0,,,110.0,20.0,298.0,257.5,57.2,30.0,52.1,1.4,3.08,2.74
2025-01-01 03:15:00+00:00,90,2.59,8.75,1.72,,1.72,,,3.2,0.1,2.46,,257.5,257.5,,,110.0,20.0,272.0,246.3,36.4,19.0,36.6,0.7,3.38,2.03
2025-01-01 03:20:00+00:00,90,3.025,8.77,1.7,,1.7,,,3.7,0.13,2.45,,262.5,262.5,,,110.0,20.0,317.0,269.5,67.3,34.8,63.9,1.7,2.9,2.35
2025-01-01 03:25:00+00:00,90,3.15,8.85,1.78,,1.78,,,3.73,0.1,2.44,,277.5,277.5,,,110.0,20.0,337.7,279.1,83.1,43.6,75.9,2.3,2.81,2.72
2025-01-01 03:30:00+00:00,100,3.01,8.85,1.58,,1.58,,,3.63,0.1,2.44,,272.5,272.5,,,110.0,20.0,316.8,270.7,65.6,33.9,64.3,1.6,2.94,2.14
2025-01-01 03:35:00+00:00,90,3.125,8.75,1.88,,1.88,,,3.75,0.05,2.45,,292.5,292.5,,,110.0,20.0,336.3,282.7,76.4,39.9,73.8,2.0,2.8,2.27
2025-01-01 03:40:00+00:00,100,2.975,8.8,1.82,,1.82,,,3.63,0.17,2.45,,290.0,290.0,,,110.0,20.0,317.2,272.9,63.1,32.7,63.3,1.5,2.96,2.01
2025-01-01 03:45:00+00:00,100,3.08,8.74,1.72,,1.72,,,3.69,0.1,2.46,,282.5,282.5,,,110.0,20.0,330.5,277.2,75.6,39.4,72.3,2.0,2.84,2.34
2025-01-01 03:50:00+00:00,85,2.9,8.71,1.75,,1.75,,,3.75,0.3,2.48,,285.0,285.0,,,110.0,20.0,310.3,270.1,57.3,29.4,59.7,1.3,3.01,1.78
2025-01-01 03:55:00+00:00,100,2.975,8.97,1.72,,1.72,,,3.66,0.17,2.49,,285.0,285.0,,,110.0,20.0,312.0,271.3,58.0,29.6,60.4,1.4,3.02,1.77
2025-01-01 04:00:00+00:00,100,3.15,9.1,1.82,,1.82,,,3.87,0.17,2.51,,290.0,290.0,,,110.0,20.0,325.8,275.0,72.4,37.8,70.5,2.0,2.89,2.23
2025-01-01 04:05:00+00:00,95,3.075,9.2,2.1,,2.1,,,3.75,0.17,2.54,,302.5,302.5,,,110.0,20.0,312.7,271.1,59.5,30.7,61.4,1.6,2.99,1.85
2025-01-01 04:10:00+00:00,100,3.22,9.43,1.72,,1.72,,,3.94,0.14,2.57,,280.0,280.0,,,110.0,20.0,320.1,271.6,69.2,36.0,67.6,2.0,2.93,2.2
2025-01-01 04:15:00+00:00,100,3.255,9.57,1.72,,1.72,,,3.9,0.1,2.6,,280.0,280.0,,,110.0,20.0,320.9,270.1,72.2,38.0,68.4,2.1,2.94,2.46
2025-01-01 04:20:00+00:00,100,3.05,9.45,1.73,,1.73,,,3.67,0.13,2.64,,275.0,275.0,,,110.0,20.0,298.2,260.4,53.8,27.9,55.7,1.4,3.1,1.84
2025-01-01 04:25:00+00:00,100,3.185,9.42,1.72,,1.72,,,3.9,0.14,2.67,,270.0,270.0,,,110.0,20.0,312.8,262.6,71.2,37.2,67.2,2.0,2.96,2.45
2025-01-01 04:30:00+00:00,100,3.22,9.21,1.72,,1.72,,,3.9,0.07,2.72,,270.0,270.0,,,110.0,20.0,328.0,266.2,87.4,46.0,79.3,2.5,2.86,2.81
2025-01-01 04:35:00+00:00,95,3.075,9.03,1.65,,1.65,,,3.8,0.17,2.76,,272.5,272.5,,,110.0,20.0,312.0,262.9,69.4,36.0,69.7,1.8,2.94,2.02
2025-01-01 04:40:00+00:00,100,2.835,8.74,1.82,,1.82,,,3.52,0.17,2.81,,282.5,282.5,,,110.0,20.0,296.7,254.7,59.0,30.9,61.9,1.3,3.08,1.83
2025-01-01 04:45:00+00:00,90,3.185,8.58,1.82,,1.82,,,3.84,0.1,2.86,,285.0,285.0,,,110.0,20.0,348.8,275.9,102.3,53.4,98.8,2.8,2.69,2.29
2025-01-01 04:50:00+00:00,90,3.125,8.51,1.7,,1.7,,,3.83,0.15,2.92,,287.5,287.5,,,110.0,20.0,339.1,275.5,88.5,45.8,93.2,2.4,2.72,1.78
2025-01-01 04:55:00+00:00,90,3.22,8.95,2.13,,2.13,,,3.87,0.14,2.97,,330.0,330.0,,,110.0,20.0,337.6,280.2,79.5,41.2,90.8,2.3,2.78,1.46
2025-01-01 05:00:00+00:00,100,3.605,9.49,1.5,,1.5,,,4.29,0.1,3.03,,292.5,292.5,,,110.0,20.0,361.4,288.5,101.5,52.8,108.1,3.7,2.63,1.74
2025-01-01 05:05:00+00:00,80,3.575,10.01,2.13,,2.13,,,4.28,0.17,3.1,,325.0,325.0,,,110.0,20.0,333.5,278.0,76.4,39.8,91.3,2.8,2.8,1.32
2025-01-01 05:10:00+00:00,100,3.885,10.76,1.86,,1.86,,,4.64,0.14,3.16,,305.0,305.0,,,110.0,20.0,339.6,277.8,86.0,45.5,95.8,3.7,2.77,1.6
2025-01-01 05:15:00+00:00,100,4.305,11.64,1.86,,1.86,,,4.95,0.1,3.22,,300.0,300.0,,,110.0,20.0,345.3,276.5,95.7,50.3,102.5,5.0,2.7,1.75
2025-01-01 05:20:00+00:00,95,4.3,12.62,1.95,,1.95,,,5.0,0.08,3.29,,292.5,292.5,,,110.0,20.0,314.2,263.0,70.7,37.5,84.0,3.8,2.93,1.37
2025-01-01 05:25:00+00:00,95,4.935,13.94,1.82,,1.82,,,5.69,0.17,3.36,,285.0,285.0,,,110.0,20.0,328.1,265.1,87.9,46.7,93.4,6.1,2.83,1.81
2025-01-01 05:30:00+00:00,100,5.215,15.47,1.89,,1.89,,,5.97,0.1,3.43,,277.5,277.5,,,110.0,20.0,308.1,256.1,72.3,38.5,80.8,5.7,2.97,1.6
2025-01-01 05:35:00+00:00,70,5.75,17.36,1.95,,1.95,,,6.53,0.25,3.5,,265.0,265.0,,,110.0,20.0,297.9,248.8,68.0,35.9,78.1,6.5,3.02,1.46
2025-01-01 05:40:00+00:00,100,6.37,18.89,2.03,,2.03,,,6.99,0.35,3.57,,255.0,255.0,,,110.0,20.0,306.1,242.5,89.2,47.5,88.6,10.2,2.96,2.18
2025-01-01 05:45:00+00:00,95,6.825,20.67,2.48,,2.48,,,7.47,0.07,3.64,,247.5,247.5,,,110.0,20.0,302.6,232.2,99.3,53.1,95.6,13.0,3.03,2.43
2025-01-01 05:50:00+00:00,95,7.025,22.03,2.45,,2.45,,,7.7,0.1,3.71,,237.5,237.5,,,110.0,20.0,275.5,224.3,71.3,37.7,77.0,10.1,3.13,1.73
2025-01-01 05:55:00+00:00,95,7.35,23.47,2.48,,2.48,,,8.07,0.17,3.78,,230.0,230.0,,,110.0,20.0,268.5,219.7,67.7,35.7,73.2,10.4,3.19,1.7
2025-01-01 06:00:00+00:00,90,7.805,24.25,2.52,,2.52,,,8.45,0.1,3.86,,230.0,230.0,,,110.0,20.0,280.7,219.9,84.9,45.0,85.2,14.5,3.11,2.1
2025-01-01 06:05:00+00:00,75,7.95,25.21,2.47,,2.47,,,8.68,0.17,3.93,,230.0,230.0,,,110.0,20.0,271.6,219.2,72.7,38.5,77.2,13.1,3.17,1.81
2025-01-01 06:10:00+00:00,90,8.4,26.73,2.66,,2.66,,,9.09,0.1,4.0,,235.0,235.0,,,110.0,20.0,277.2,221.7,78.2,42.4,78.3,15.9,3.18,2.22
2025-01-01 06:15:00+00:00,95,8.645,28.06,2.56,,2.56,,,9.51,0.21,4.07,,237.5,237.5,,,110.0,20.0,269.6,221.7,67.3,36.5,66.5,14.7,3.25,2.22
2025-01-01 06:20:00+00:00,95,9.0,29.1,3.05,,3.05,,,9.7,0.1,4.14,,237.5,237.5,,,110.0,20.0,265.6,218.0,66.5,35.6,74.1,15.7,3.23,1.62
2025-01-01 06:25:00+00:00,95,9.345,30.45,3.22,,3.22,,,10.14,0.21,4.22,,235.0,235.0,,,110.0,20.0,262.5,216.4,64.5,34.7,71.6,16.4,3.26,1.66
2025-01-01 06:30:00+00:00,85,9.8,31.41,3.12,,3.12,,,10.45,0.1,4.29,,232.5,232.5,,,110.0,20.0,267.3,216.0,71.6,38.1,75.6,19.7,3.2,1.85
2025-01-01 06:35:00+00:00,95,9.975,32.17,2.83,,2.83,,,10.73,0.1,4.36,,230.0,230.0,,,110.0,20.0,265.8,216.3,68.9,36.5,71.5,19.6,3.22,1.89
2025-01-01 06:40:00+00:00,95,10.325,33.1,3.22,,3.22,,,11.01,0.28,4.42,,232.5,232.5,,,110.0,20.0,272.9,217.9,77.5,41.9,79.1,23.8,3.21,2.09
2025-01-01 06:45:00+00:00,95,10.465,34.45,2.8,,2.8,,,11.11,0.21,4.49,,232.5,232.5,,,110.0,20.0,261.4,219.1,58.2,30.6,59.1,18.3,3.29,1.82
2025-01-01 06:50:00+00:00,95,10.6,34.97,2.97,,2.97,,,11.05,0.08,4.55,,232.5,232.5,,,110.0,20.0,258.0,217.3,56.1,29.8,63.0,18.4,3.3,1.54
2025-01-01 06:55:00+00:00,65,10.745,35.39,3.36,,3.36,,,11.11,0.21,4.62,,230.0,230.0,,,110.0,20.0,257.2,213.2,61.0,32.5,68.8,20.5,3.29,1.55
2025-01-01 07:00:00+00:00,95,10.85,35.89,3.18,,3.18,,,11.6,0.25,4.68,,230.0,230.0,,,110.0,20.0,256.2,215.0,56.8,30.1,64.6,19.5,3.31,1.5
2025-01-01 07:05:00+00:00,80,10.85,35.64,3.2,,3.2,,,11.4,0.08,4.74,,232.5,232.5,,,110.0,20.0,255.6,213.9,57.5,30.6,66.3,19.9,3.29,1.46
2025-01-01 07:10:00+00:00,85,11.41,36.71,2.48,,3.36,2.48,2.67,11.95,0.17,4.8,,227.5,227.5,122.3,,103.6,13.3,263.4,211.6,70.3,37.5,74.1,26.6,3.22,1.76
2025-01-01 07:15:00+00:00,95,11.515,37.82,3.43,,3.43,,,12.31,0.07,4.86,,230.0,230.0,,,110.0,20.0,257.6,216.1,57.2,30.4,67.2,22.2,3.29,1.39
2025-01-01 07:20:00+00:00,75,11.9,38.85,2.58,,3.33,2.58,2.73,12.38,0.08,4.92,,232.5,232.5,121.9,,102.2,11.9,256.7,211.9,60.2,31.9,65.3,25.0,3.27,1.59
2025-01-01 07:25:00+00:00,95,12.005,39.32,2.48,,3.36,2.48,2.6,12.69,0.28,4.97,,230.0,230.0,117.6,,99.2,9.0,255.3,209.2,62.8,33.3,65.8,26.3,3.28,1.72
2025-01-01 07:30:00+00:00,85,12.215,38.97,3.57,,3.57,,,12.73,0.17,5.02,,225.0,225.0,,,110.0,20.0,265.4,210.9,75.4,39.6,79.0,31.7,3.19,1.82
2025-01-01 07:35:00+00:00,85,12.3,39.28,2.75,,3.6,2.75,2.78,12.85,0.15,5.07,,220.0,220.0,122.2,,110.0,20.0,261.7,209.8,70.3,37.2,78.1,30.7,3.19,1.59
2025-01-01 07:40:00+00:00,95,12.495,39.73,2.59,,3.18,2.59,2.88,13.28,0.21,5.12,,222.5,222.5,113.0,,101.3,11.1,266.3,212.0,73.5,38.8,74.2,32.9,3.18,1.78
2025-01-01 07:45:00+00:00,65,12.495,39.97,2.63,,3.5,2.63,2.67,12.65,0.1,5.17,,222.5,222.5,114.1,,110.0,20.0,263.9,213.2,69.1,36.3,74.8,30.9,3.2,1.65
2025-01-01 07:50:00+00:00,95,12.35,39.55,2.65,,3.33,2.65,2.88,12.73,0.08,5.21,,222.5,222.5,112.7,,99.5,9.3,260.0,209.5,67.6,35.6,72.5,29.9,3.2,1.6
2025-01-01 07:55:00+00:00,95,12.67,40.24,2.63,,3.46,2.63,2.7,13.49,0.1,5.25,,217.5,217.5,111.5,,110.0,20.0,266.3,215.7,68.5,35.7,76.5,31.5,3.18,1.52
2025-01-01 08:00:00+00:00,100,13.23,41.54,2.66,,4.06,2.66,2.74,14.09,0.25,5.29,,220.0,220.0,111.6,,110.0,20.0,271.8,219.8,70.9,37.4,84.7,36.0,3.14,1.34
2025-01-01 08:05:00+00:00,90,13.25,42.79,2.65,,4.68,2.65,2.68,13.95,0.03,5.33,,222.5,222.5,110.8,,110.0,20.0,261.7,218.0,59.9,32.0,79.1,31.5,3.23,1.06
2025-01-01 08:10:00+00:00,100,13.44,43.75,2.73,,3.61,2.73,2.84,14.13,0.1,5.37,,220.0,220.0,112.3,,97.2,7.1,260.0,216.8,58.5,31.1,70.3,31.5,3.26,1.32
2025-01-01 08:15:00+00:00,95,13.44,44.05,4.2,,4.2,,,13.98,0.07,5.4,,222.5,222.5,,,110.0,20.0,257.6,217.4,55.6,29.5,70.7,29.8,3.28,1.13
2025-01-01 08:20:00+00:00,95,12.95,44.27,4.9,,4.9,,,13.48,0.03,5.43,,230.0,230.0,,,110.0,20.0,245.7,209.7,49.5,26.6,68.8,25.3,3.42,1.01
2025-01-01 08:25:00+00:00,95,13.51,44.46,2.66,,3.64,2.66,2.77,14.19,0.07,5.46,,222.5,222.5,110.3,,96.5,6.4,254.8,212.6,57.4,30.4,67.6,30.9,3.29,1.37
2025-01-01 08:30:00+00:00,85,13.51,44.22,2.77,,4.93,2.77,2.81,14.06,0.14,5.49,,232.5,232.5,109.8,,110.0,20.0,254.4,211.5,58.7,31.4,75.6,31.9,3.27,1.13
2025-01-01 08:35:00+00:00,95,13.4,43.79,4.4,,4.4,,,14.0,0.05,5.51,,225.0,225.0,,,110.0,20.0,255.1,213.2,57.5,30.4,73.8,30.5,3.27,1.11
2025-01-01 08:40:00+00:00,65,13.86,44.24,4.13,,4.13,,,14.16,0.1,5.54,,225.0,225.0,,,110.0,20.0,265.5,218.9,64.4,33.9,77.2,35.9,3.19,1.3
2025-01-01 08:45:00+00:00,95,13.72,45.35,4.41,,4.41,,,14.19,0.07,5.56,,232.5,232.5,,,110.0,20.0,258.0,219.6,52.9,28.3,70.3,30.1,3.31,1.02
2025-01-01 08:50:00+00:00,95,12.75,44.72,2.95,,4.88,2.95,3.03,13.38,0.05,5.58,,240.0,240.0,111.3,,96.5,6.4,241.9,205.4,49.9,28.9,74.6,26.6,3.51,1.0
2025-01-01 08:55:00+00:00,95,13.405,45.09,4.66,,4.66,,,14.09,0.04,5.6,,235.0,235.0,,,110.0,20.0,249.2,213.3,49.5,26.9,67.4,27.3,3.36,1.0
2025-01-01 09:00:00+00:00,85,13.23,44.12,2.63,,4.41,2.63,2.67,13.85,0.04,5.61,,232.5,232.5,107.2,,110.0,20.0,247.8,208.4,54.3,29.2,67.7,28.4,3.34,1.21
2025-01-01 09:05:00+00:00,85,12.175,42.39,4.07,,4.07,,,12.73,,5.63,,225.0,225.0,,,110.0,20.0,272.8,202.3,106.9,62.6,80.2,47.1,3.48,5.61
2025-01-01 09:10:00+00:00,95,13.335,41.58,4.55,,4.55,,,13.77,0.14,5.64,,222.5,222.5,,,110.0,20.0,266.3,205.5,83.5,43.7,91.1,41.7,3.12,1.66
2025-01-01 09:15:00+00:00,85,13.545,40.85,5.01,,5.01,,,14.34,0.25,5.65,,215.0,215.0,,,110.0,20.0,276.3,211.1,88.9,46.0,100.5,45.6,3.02,1.51
2025-01-01 09:20:00+00:00,95,13.325,41.78,5.47,,5.47,,,14.0,0.05,5.66,,220.0,220.0,,,110.0,20.0,266.0,214.3,70.2,36.8,90.1,36.3,3.14,1.13
2025-01-01 09:25:00+00:00,95,13.65,43.0,4.55,,4.55,,,14.23,0.17,5.67,,222.5,222.5,,,110.0,20.0,272.2,220.5,71.4,38.1,87.0,39.0,3.15,1.28
2025-01-01 09:30:00+00:00,95,13.3,42.96,4.72,,4.72,,,13.85,0.25,5.68,,230.0,230.0,,,110.0,20.0,261.1,214.8,63.9,34.4,80.2,33.6,3.23,1.2
2025-01-01 09:35:00+00:00,85,10.45,39.47,5.15,,5.15,,,11.02,0.03,5.68,,232.5,232.5,,,110.0,20.0,217.1,187.3,38.2,22.0,61.7,13.9,3.78,1.0
2025-01-01 09:40:00+00:00,95,12.6,40.98,4.62,,4.62,,,13.07,0.14,5.69,,222.5,222.5,,,110.0,20.0,250.2,200.8,67.4,35.8,79.2,31.0,3.25,1.42
2025-01-01 09:45:00+00:00,95,12.495,39.23,4.38,,4.38,,,13.25,0.21,5.69,,220.0,220.0,,,110.0,20.0,261.0,201.2,81.4,42.8,89.9,35.9,3.14,1.62
2025-01-01 09:50:00+00:00,85,12.4,37.82,4.78,,4.78,,,12.95,0.28,5.69,,217.5,217.5,,,110.0,20.0,269.5,202.0,91.7,48.0,101.4,39.5,3.05,1.62
2025-01-01 09:55:00+00:00,85,12.495,37.73,5.53,,5.53,,,13.04,0.14,5.69,,215.0,215.0,,,110.0,20.0,273.3,206.5,90.1,47.1,103.9,39.7,3.02,1.47
2025-01-01 10:00:00+00:00,100,12.425,37.81,2.9,,5.01,2.9,3.02,13.22,0.21,5.7,,217.5,217.5,104.3,,94.9,4.8,272.2,202.6,93.6,50.1,111.6,41.9,3.04,1.41
2025-01-01 10:05:00+00:00,65,12.05,37.26,4.32,,4.32,,,11.07,0.15,5.7,,217.5,217.5,,,110.0,20.0,267.0,208.4,78.5,41.4,94.9,32.9,3.09,1.33
2025-01-01 10:10:00+00:00,70,11.9,37.07,5.07,,5.07,,,11.29,0.14,5.7,,212.5,212.5,,,110.0,20.0,265.6,206.1,79.9,42.4,96.8,32.7,3.12,1.33
2025-01-01 10:15:00+00:00,70,11.445,36.55,5.25,,5.25,,,11.19,0.1,5.69,,220.0,220.0,,,110.0,20.0,256.5,202.5,71.7,38.4,91.4,27.7,3.19,1.21
2025-01-01 10:20:00+00:00,85,11.325,35.29,4.65,,4.65,,,11.88,0.13,5.69,,222.5,222.5,,,110.0,20.0,263.5,205.5,77.1,41.3,96.0,29.0,3.12,1.28
2025-01-01 10:25:00+00:00,65,11.025,33.69,4.06,,4.06,,,11.01,0.25,5.69,,217.5,217.5,,,110.0,20.0,269.2,206.0,83.9,44.6,99.4,29.5,3.06,1.42
2025-01-01 10:30:00+00:00,85,10.64,33.11,5.39,,5.39,,,11.26,0.1,5.69,,227.5,227.5,,,110.0,20.0,261.2,201.7,77.5,41.5,100.4,25.9,3.11,1.19
2025-01-01 10:35:00+00:00,75,10.5,32.68,4.38,,4.38,,,10.95,0.05,5.68,,217.5,217.5,,,110.0,20.0,262.1,202.9,76.3,40.7,99.2,24.8,3.11,1.18
2025-01-01 10:40:00+00:00,100,10.22,32.26,5.18,,5.18,,,10.87,0.07,5.68,,222.5,222.5,,,110.0,20.0,258.4,201.3,73.5,39.9,99.1,23.1,3.16,1.12
2025-01-01 10:45:00+00:00,95,10.185,30.93,5.22,,5.22,,,10.98,0.1,5.68,,230.0,230.0,,,110.0,20.0,267.7,203.5,83.6,45.2,107.3,25.7,3.04,1.24
2025-01-01 10:50:00+00:00,85,10.65,30.07,4.07,,4.07,,,11.2,0.08,5.68,,220.0,220.0,,,110.0,20.0,292.8,211.0,107.0,56.0,126.2,34.3,2.82,1.43
2025-01-01 10:55:00+00:00,100,10.325,30.56,4.09,,4.09,,,10.94,0.04,5.67,,217.5,217.5,,,110.0,20.0,281.7,212.3,89.1,47.4,114.3,27.8,2.96,1.22
2025-01-01 11:00:00+00:00,70,10.64,30.89,4.2,,4.2,,,11.08,0.28,5.67,,217.5,217.5,,,110.0,20.0,292.4,222.6,90.8,48.8,118.1,30.4,2.9,1.18
2025-01-01 11:05:00+00:00,70,10.75,31.04,5.38,,5.38,,,11.07,0.08,5.66,,250.0,250.0,,,110.0,20.0,293.4,224.7,90.1,49.0,121.5,31.3,2.89,1.1
2025-01-01 11:10:00+00:00,70,10.85,31.17,2.97,,4.97,2.97,3.02,11.15,0.25,5.66,,237.5,237.5,109.5,,110.0,20.0,297.5,226.3,92.3,51.0,124.3,33.1,2.87,1.14
