Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2025-03-01 00:55:00+00:00,90,5.145,15.37,1.78,,1.78,,,5.8,0.1,3.18,,247.5,247.5,,,110.0,20.0,308.8,263.7,64.7,33.2,59.5,4.6,2.99,2.59
2025-03-01 01:00:00+00:00,100,4.97,15.15,1.78,,1.78,,,5.76,0.25,3.17,,247.5,247.5,,,110.0,20.0,306.3,260.6,65.2,33.9,58.3,4.3,3.05,2.95
2025-03-01 01:05:00+00:00,85,4.45,15.09,2.08,,2.08,,,4.95,0.03,3.15,,252.5,252.5,,,110.0,20.0,278.2,255.0,33.8,17.0,35.7,1.8,3.39,1.66
2025-03-01 01:10:00+00:00,70,4.83,14.87,1.78,,1.78,,,5.13,0.31,3.13,,245.0,245.0,,,110.0,20.0,298.8,259.7,56.3,28.7,53.7,3.5,3.08,2.29
2025-03-01 01:15:00+00:00,70,4.725,14.76,1.72,,1.72,,,5.72,0.46,3.1,,242.5,242.5,,,110.0,20.0,293.7,257.8,51.8,26.1,50.9,3.1,3.12,2.07
2025-03-01 01:20:00+00:00,90,4.45,14.68,1.8,,1.8,,,5.0,0.03,3.08,,245.0,245.0,,,110.0,20.0,282.7,254.7,40.6,20.5,41.8,2.2,3.3,1.8
2025-03-01 01:25:00+00:00,95,4.76,14.47,1.78,,1.78,,,5.41,0.17,3.05,,245.0,245.0,,,110.0,20.0,302.1,261.4,58.6,29.8,56.0,3.5,3.04,2.27
2025-03-01 01:30:00+00:00,100,4.725,14.3,1.72,,1.72,,,5.41,0.17,3.03,,245.0,245.0,,,110.0,20.0,304.2,261.8,60.9,31.1,57.7,3.6,3.03,2.34
2025-03-01 01:35:00+00:00,85,4.3,14.29,1.95,,1.95,,,4.82,0.03,3.0,,252.5,252.5,,,110.0,20.0,284.4,258.4,37.8,19.0,39.5,1.9,3.32,1.7
2025-03-01 01:40:00+00:00,100,4.55,13.53,1.78,,1.78,,,5.27,0.14,2.97,,250.0,250.0,,,110.0,20.0,309.1,265.8,62.1,31.7,58.6,3.4,2.97,2.36
2025-03-01 01:45:00+00:00,90,4.48,13.53,1.72,,1.72,,,5.13,0.46,2.94,,250.0,250.0,,,110.0,20.0,307.3,266.4,58.8,29.8,56.7,3.2,3.02,2.19
2025-03-01 01:50:00+00:00,50,3.55,12.37,1.77,,1.77,,,4.93,0.1,2.91,,252.5,252.5,,,110.0,20.0,273.3,252.2,30.6,15.1,34.0,1.1,3.48,1.45
2025-03-01 01:55:00+00:00,100,4.55,13.82,1.82,,1.82,,,5.3,0.17,2.88,,255.0,255.0,,,110.0,20.0,308.6,271.1,54.3,27.3,53.8,3.0,3.04,1.99
2025-03-01 02:00:00+00:00,100,4.69,14.03,1.78,,1.78,,,5.3,0.17,2.85,,255.0,255.0,,,110.0,20.0,313.4,272.9,58.5,29.6,57.1,3.4,2.99,2.11
2025-03-01 02:05:00+00:00,70,4.45,14.22,1.85,,1.85,,,5.03,0.08,2.83,,260.0,260.0,,,110.0,20.0,298.0,269.1,42.1,21.2,43.9,2.3,3.2,1.72
2025-03-01 02:10:00+00:00,50,3.64,12.97,1.75,,1.75,,,5.16,0.14,2.8,,255.0,255.0,,,110.0,20.0,269.5,251.4,26.4,13.1,29.7,1.0,3.56,1.39
2025-03-01 02:15:00+00:00,95,4.585,14.14,2.0,,2.0,,,5.2,0.17,2.78,,257.5,257.5,,,110.0,20.0,302.6,267.0,51.3,26.2,49.7,2.9,3.08,2.18
2025-03-01 02:20:00+00:00,50,3.55,12.77,1.85,,1.85,,,5.2,0.05,2.75,,255.0,255.0,,,110.0,20.0,266.0,248.9,25.0,12.3,28.5,0.9,3.6,1.36
2025-03-01 02:25:00+00:00,100,4.41,13.96,2.13,,2.13,,,5.2,0.14,2.73,,257.5,257.5,,,110.0,20.0,294.1,261.2,47.2,24.5,45.0,2.5,3.17,2.36
2025-03-01 02:30:00+00:00,100,4.515,13.78,1.82,,1.82,,,5.16,0.1,2.72,,247.5,247.5,,,110.0,20.0,301.6,258.8,61.1,31.7,55.3,3.4,3.05,2.76
2025-03-01 02:35:00+00:00,65,3.875,13.01,1.92,,1.92,,,5.05,0.17,2.7,,247.5,247.5,,,110.0,20.0,276.8,246.7,43.0,22.7,40.0,1.8,3.36,2.64
2025-03-01 02:40:00+00:00,100,4.13,12.92,1.75,,1.75,,,4.92,0.17,2.69,,242.5,242.5,,,110.0,20.0,289.5,250.3,55.9,28.9,51.2,2.6,3.13,2.64
2025-03-01 02:45:00+00:00,90,4.305,13.01,1.78,,1.78,,,4.95,0.14,2.68,,240.0,240.0,,,110.0,20.0,301.0,254.6,66.2,34.1,60.6,3.3,3.02,2.64
2025-03-01 02:50:00+00:00,0,4.375,12.73,1.98,,1.98,,,4.95,0.05,2.68,,242.5,242.5,,,110.0,20.0,,,,,,,2.91,
2025-03-01 02:55:00+00:00,0,4.27,12.26,2.0,,2.0,,,4.95,0.14,2.68,,245.0,245.0,,,110.0,20.0,,,,,,,2.87,
2025-03-01 03:00:00+00:00,0,4.375,12.23,1.82,,1.82,,,4.95,0.04,2.68,,237.5,237.5,,,110.0,20.0,,,,,,,2.8,
2025-03-01 03:05:00+00:00,50,3.675,11.6,2.08,,2.08,,,4.82,0.05,2.69,,252.5,252.5,,,110.0,20.0,296.7,257.4,56.0,29.7,50.3,2.1,3.16,3.07
2025-03-01 03:10:00+00:00,90,4.34,12.49,2.07,,2.07,,,4.95,0.1,2.7,,257.5,257.5,,,110.0,20.0,328.8,279.4,71.0,36.3,68.5,3.6,2.88,2.21
2025-03-01 03:15:00+00:00,100,4.165,12.45,1.78,,1.78,,,4.89,0.14,2.72,,250.0,250.0,,,110.0,20.0,313.4,270.8,61.2,31.1,60.2,2.9,2.99,2.07
2025-03-01 03:20:00+00:00,90,4.2,12.82,1.73,,1.73,,,4.75,0.05,2.74,,255.0,255.0,,,110.0,20.0,307.8,268.9,56.0,28.6,56.0,2.7,3.05,1.99
2025-03-01 03:25:00+00:00,90,4.235,12.25,1.86,,1.86,,,4.85,0.07,2.77,,257.5,257.5,,,110.0,20.0,321.1,270.0,72.9,37.7,67.2,3.5,2.89,2.59
2025-03-01 03:30:00+00:00,100,4.2,12.06,2.03,,2.03,,,4.85,0.1,2.8,,262.5,262.5,,,110.0,20.0,325.9,273.5,74.8,38.9,69.1,3.6,2.87,2.59
2025-03-01 03:35:00+00:00,70,4.0,12.15,1.75,,1.75,,,4.65,0.13,2.83,,255.0,255.0,,,110.0,20.0,304.1,266.1,54.9,27.8,55.7,2.4,3.04,1.89
2025-03-01 03:40:00+00:00,90,4.025,12.11,1.82,,1.82,,,4.64,0.1,2.87,,255.0,255.0,,,110.0,20.0,307.0,262.6,63.4,32.7,60.4,2.8,3.01,2.34
2025-03-01 03:45:00+00:00,90,3.99,11.88,1.78,,1.78,,,4.61,0.1,2.91,,247.5,247.5,,,110.0,20.0,306.3,261.2,64.4,32.9,61.9,2.8,2.98,2.23
2025-03-01 03:50:00+00:00,85,4.0,11.98,2.08,,2.08,,,4.68,0.15,2.95,,262.5,262.5,,,110.0,20.0,308.6,267.1,59.5,30.3,60.9,2.6,2.99,1.85
2025-03-01 03:55:00+00:00,90,4.13,11.95,1.78,,1.78,,,4.74,0.17,3.0,,252.5,252.5,,,110.0,20.0,320.4,264.3,79.7,41.4,73.6,3.7,2.89,2.59
2025-03-01 04:00:00+00:00,90,4.165,12.01,1.75,,1.75,,,4.82,0.1,3.06,,250.0,250.0,,,110.0,20.0,318.6,263.0,78.9,40.6,74.9,3.7,2.88,2.34
2025-03-01 04:05:00+00:00,70,3.6,11.9,1.9,,1.9,,,4.6,0.1,3.11,,257.5,257.5,,,110.0,20.0,278.8,247.3,44.7,23.1,48.4,1.6,3.31,1.63
2025-03-01 04:10:00+00:00,90,4.025,12.28,1.78,,1.78,,,4.64,0.17,3.17,,250.0,250.0,,,110.0,20.0,297.3,251.0,65.5,34.0,63.8,2.9,3.05,2.21
2025-03-01 04:15:00+00:00,90,3.99,12.27,1.78,,1.78,,,4.57,0.04,3.23,,247.5,247.5,,,110.0,20.0,292.6,245.0,67.2,35.0,64.4,2.9,3.07,2.34
2025-03-01 04:20:00+00:00,65,3.35,11.64,2.1,,2.1,,,3.97,0.05,3.29,,250.0,250.0,,,110.0,20.0,256.0,228.9,37.6,19.6,42.0,1.2,3.47,1.56
2025-03-01 04:25:00+00:00,90,3.92,12.13,1.82,,1.82,,,4.53,0.07,3.36,,240.0,240.0,,,110.0,20.0,284.9,238.7,64.1,33.1,64.8,2.7,3.1,1.98
2025-03-01 04:30:00+00:00,90,3.955,12.16,1.92,,1.92,,,4.57,0.07,3.42,,242.5,242.5,,,110.0,20.0,282.9,234.7,66.5,34.4,67.4,2.9,3.08,1.97
2025-03-01 04:35:00+00:00,70,4.3,12.76,1.85,,1.85,,,4.88,0.03,3.49,,237.5,237.5,,,110.0,20.0,303.4,240.0,88.2,46.2,86.5,4.5,2.97,2.23
2025-03-01 04:40:00+00:00,100,4.375,12.96,1.89,,1.89,,,5.06,0.25,3.56,,242.5,242.5,,,110.0,20.0,299.9,236.1,88.6,46.5,88.0,4.7,2.96,2.16
2025-03-01 04:45:00+00:00,100,4.375,13.61,1.82,,1.82,,,5.2,0.14,3.63,,237.5,237.5,,,110.0,20.0,278.6,226.5,71.0,37.2,75.9,3.9,3.11,1.77
2025-03-01 04:50:00+00:00,95,4.675,14.54,1.8,,1.8,,,5.35,0.1,3.7,,237.5,237.5,,,110.0,20.0,278.3,227.3,69.2,36.5,77.9,4.4,3.11,1.57
2025-03-01 04:55:00+00:00,100,5.04,15.7,2.0,,2.0,,,5.72,0.07,3.78,,235.0,235.0,,,110.0,20.0,276.2,224.8,70.0,37.1,78.9,5.2,3.12,1.58
2025-03-01 05:00:00+00:00,90,5.565,16.92,2.2,,2.2,,,6.14,0.14,3.85,,235.0,235.0,,,110.0,20.0,285.5,225.1,83.5,44.5,89.3,7.4,3.04,1.82
2025-03-01 05:05:00+00:00,95,5.725,18.11,2.2,,2.2,,,6.32,0.15,3.92,,235.0,235.0,,,110.0,20.0,268.9,220.6,65.7,35.2,76.9,6.4,3.16,1.46
2025-03-01 05:10:00+00:00,85,6.195,19.63,2.48,,2.48,,,6.81,0.07,3.99,,240.0,240.0,,,110.0,20.0,272.5,220.4,72.3,39.3,79.6,8.2,3.17,1.75
2025-03-01 05:15:00+00:00,100,6.423,20.79,2.07,,2.07,,,7.09,0.14,4.06,,230.0,242.5,,,110.0,20.0,264.9,218.9,60.9,34.0,68.3,7.6,3.25,1.76
2025-03-01 05:20:00+00:00,95,6.825,21.98,2.55,,2.55,,,7.4,0.15,4.13,,245.0,245.0,,,110.0,20.0,268.8,216.9,72.6,39.8,76.6,10.0,3.22,1.98
2025-03-01 05:25:00+00:00,95,7.105,23.43,2.9,,2.9,,,7.79,0.17,4.2,,237.5,237.5,,,110.0,20.0,258.4,211.8,64.7,35.5,73.4,9.8,3.3,1.65
2025-03-01 05:30:00+00:00,95,7.455,24.97,2.48,,2.48,,,8.14,0.17,4.27,,237.5,237.5,,,110.0,20.0,256.0,215.4,55.9,30.3,55.5,9.3,3.35,2.07
2025-03-01 05:35:00+00:00,95,7.65,26.12,2.88,,2.88,,,8.23,0.05,4.34,,232.5,232.5,,,110.0,20.0,245.2,206.0,53.9,29.6,63.8,9.6,3.41,1.48
2025-03-01 05:40:00+00:00,95,7.945,26.44,2.59,,2.59,,,8.39,0.17,4.4,,227.5,227.5,,,110.0,20.0,255.3,206.5,67.7,36.4,62.0,12.3,3.33,2.3
2025-03-01 05:45:00+00:00,90,8.155,26.96,2.97,,2.97,,,8.98,0.17,4.47,,227.5,227.5,,,110.0,20.0,250.7,205.0,62.5,33.7,70.6,12.3,3.31,1.6
2025-03-01 05:50:00+00:00,95,8.45,28.86,3.05,,3.05,,,9.07,0.1,4.53,,225.0,225.0,,,110.0,20.0,242.3,204.2,51.6,28.0,63.9,11.2,3.42,1.29
2025-03-01 05:55:00+00:00,85,8.995,29.51,2.94,,2.94,,,9.65,0.1,4.59,,227.5,227.5,,,110.0,20.0,257.1,208.5,67.7,36.8,68.8,16.1,3.28,2.09
2025-03-01 06:00:00+00:00,95,9.03,30.66,2.07,,2.84,2.07,2.49,9.68,0.1,4.65,,225.0,225.0,110.7,,108.7,18.3,246.1,201.5,60.6,33.1,60.1,14.8,3.39,1.91
2025-03-01 06:05:00+00:00,85,9.3,30.99,3.28,,3.28,,,9.95,0.08,4.71,,225.0,225.0,,,110.0,20.0,250.4,205.4,62.1,33.9,71.4,16.0,3.33,1.57
2025-03-01 06:10:00+00:00,95,9.38,32.02,3.12,,3.12,,,10.14,0.1,4.77,,225.0,225.0,,,110.0,20.0,246.5,206.9,54.6,30.0,62.9,14.6,3.41,1.58
2025-03-01 06:15:00+00:00,85,9.8,33.16,2.13,,3.01,2.13,2.28,10.41,0.14,4.83,,222.5,222.5,111.8,,98.0,7.9,247.5,204.6,59.4,32.7,61.2,17.2,3.38,1.99
2025-03-01 06:20:00+00:00,85,9.8,34.14,3.17,,3.17,,,10.43,0.08,4.88,,225.0,225.0,,,110.0,20.0,238.4,204.1,47.3,26.2,55.2,14.0,3.48,1.68
2025-03-01 06:25:00+00:00,85,9.87,33.42,2.07,,2.94,2.07,2.25,10.59,0.17,4.93,,220.0,220.0,104.0,,96.3,6.2,239.9,198.7,56.1,30.1,57.8,16.1,3.39,1.77
2025-03-01 06:30:00+00:00,85,9.905,33.73,2.03,,3.5,2.03,2.42,10.56,0.07,4.99,,222.5,222.5,104.0,,99.1,8.9,239.9,193.0,64.6,35.4,69.4,18.8,3.4,1.86
2025-03-01 06:35:00+00:00,85,9.925,32.93,2.5,,3.0,2.5,2.61,10.6,0.22,5.04,,217.5,217.5,123.2,,100.8,10.6,243.6,193.5,67.3,35.8,66.4,19.2,3.32,1.86
2025-03-01 06:40:00+00:00,95,10.29,32.78,3.82,,3.82,,,10.77,0.07,5.09,,217.5,217.5,,,110.0,20.0,266.3,198.8,93.9,50.5,94.0,28.2,3.18,2.2
2025-03-01 06:45:00+00:00,95,10.325,33.71,2.07,,3.36,2.07,2.25,11.08,0.17,5.14,,215.0,215.0,101.0,,94.2,4.1,253.7,199.6,74.5,40.1,82.8,23.1,3.27,1.65
2025-03-01 06:50:00+00:00,95,10.225,34.92,3.22,,3.22,,,10.98,0.05,5.19,,207.5,207.5,,,110.0,20.0,241.7,201.8,53.3,28.8,65.8,16.8,3.42,1.29
2025-03-01 06:55:00+00:00,95,10.588,36.22,3.18,,3.18,,,11.11,0.1,5.23,,207.5,222.5,,,110.0,20.0,244.4,206.5,49.3,27.9,62.8,17.3,3.43,1.34
2025-03-01 07:00:00+00:00,65,10.815,36.39,2.13,,3.92,2.13,2.25,11.15,0.1,5.28,,225.0,225.0,102.2,,94.1,4.0,244.4,198.1,64.5,35.3,77.1,22.5,3.37,1.4
2025-03-01 07:05:00+00:00,65,10.875,36.25,3.75,,3.75,,,11.1,0.15,5.33,,215.0,215.0,,,110.0,20.0,246.2,197.5,67.0,36.3,74.4,23.2,3.33,1.69
2025-03-01 07:10:00+00:00,95,10.815,36.42,2.73,,3.57,2.73,2.84,11.57,0.17,5.37,,217.5,217.5,118.5,,99.4,9.2,239.8,194.0,60.9,32.9,68.5,21.3,3.37,1.56
2025-03-01 07:15:00+00:00,95,10.955,36.38,4.13,,4.13,,,11.74,0.21,5.42,,222.5,222.5,,,110.0,20.0,248.3,199.4,66.6,36.0,77.8,23.6,3.32,1.49
2025-03-01 07:20:00+00:00,85,10.725,36.81,2.7,,4.32,2.7,2.81,11.27,0.05,5.47,,217.5,217.5,115.7,,98.0,7.8,231.5,190.4,54.0,30.1,76.0,19.5,3.43,1.02
2025-03-01 07:25:00+00:00,95,11.025,36.63,3.78,,3.78,,,11.74,0.17,5.51,,217.5,217.5,,,110.0,20.0,247.6,199.5,65.5,35.5,74.7,23.5,3.32,1.57
2025-03-01 07:30:00+00:00,85,10.465,36.55,4.69,,4.69,,,11.05,0.04,5.56,,217.5,217.5,,,110.0,20.0,231.2,192.8,50.7,28.0,70.5,17.3,3.49,1.03
2025-03-01 07:35:00+00:00,95,10.6,36.88,2.83,,3.58,2.83,2.88,11.32,0.05,5.6,,202.5,202.5,115.1,,110.0,20.0,235.2,198.4,47.9,26.7,63.8,17.0,3.48,1.15
2025-03-01 07:40:00+00:00,65,10.78,36.13,3.88,,3.88,,,11.08,0.17,5.65,,215.0,215.0,,,110.0,20.0,243.6,199.7,59.4,32.6,71.3,20.9,3.35,1.43
2025-03-01 07:45:00+00:00,65,10.745,35.75,4.09,,4.09,,,11.08,0.1,5.69,,220.0,220.0,,,110.0,20.0,243.9,195.9,64.8,35.3,76.2,22.3,3.33,1.48
2025-03-01 07:50:00+00:00,65,10.8,35.22,4.53,,4.53,,,11.1,0.1,5.74,,222.5,222.5,,,110.0,20.0,244.8,193.1,69.0,37.2,83.9,23.7,3.26,1.36
2025-03-01 07:55:00+00:00,85,10.955,35.42,3.61,,3.61,,,11.5,0.25,5.78,,205.0,205.0,,,110.0,20.0,255.0,200.7,73.1,39.2,81.2,25.6,3.23,1.64
2025-03-01 08:00:00+00:00,100,10.955,35.15,3.54,,3.54,,,11.78,0.28,5.82,,205.0,205.0,,,110.0,20.0,256.4,201.3,73.6,39.3,82.6,25.7,3.21,1.58
2025-03-01 08:05:00+00:00,95,10.975,34.71,3.88,,3.88,,,11.6,0.1,5.87,,210.0,210.0,,,110.0,20.0,258.8,200.4,77.7,41.6,91.9,27.2,3.16,1.43
2025-03-01 08:10:00+00:00,100,10.71,35.13,2.59,,4.38,2.59,2.74,11.15,0.1,5.91,,210.0,210.0,102.5,,94.7,4.6,246.4,197.6,64.0,35.5,89.8,22.7,3.28,1.02
2025-03-01 08:15:00+00:00,100,10.535,35.57,3.95,,3.95,,,10.98,0.07,5.95,,205.0,205.0,,,110.0,20.0,244.6,202.5,54.9,30.7,76.5,19.2,3.38,1.06
2025-03-01 08:20:00+00:00,85,11.0,35.57,4.47,,4.47,,,11.55,0.05,5.99,,220.0,220.0,,,110.0,20.0,251.3,201.8,65.1,35.6,86.9,23.9,3.23,1.13
2025-03-01 08:25:00+00:00,85,11.358,36.15,3.08,,4.03,3.08,3.16,11.89,0.14,6.03,,197.5,230.0,113.6,,110.0,20.0,257.2,203.9,65.8,38.2,87.0,27.1,3.19,1.31
2025-03-01 08:30:00+00:00,100,11.515,36.79,4.38,,4.38,,,12.38,0.17,6.07,,225.0,225.0,,,110.0,20.0,260.8,209.2,68.9,37.6,88.3,27.6,3.19,1.22
2025-03-01 08:35:00+00:00,95,10.975,36.94,4.38,,4.38,,,11.43,0.03,6.11,,217.5,217.5,,,110.0,20.0,243.5,203.1,52.4,29.4,77.6,20.2,3.37,1.0
2025-03-01 08:40:00+00:00,95,11.585,36.35,5.39,,5.39,,,12.34,0.1,6.15,,242.5,242.5,,,110.0,20.0,262.1,202.8,80.0,43.5,97.2,31.7,3.14,1.38
2025-03-01 08:45:00+00:00,95,12.005,36.47,4.27,,4.27,,,12.62,0.21,6.19,,222.5,222.5,,,110.0,20.0,272.7,209.8,83.8,44.5,99.6,34.9,3.04,1.39
2025-03-01 08:50:00+00:00,90,10.5,36.13,5.15,,5.15,,,11.05,,6.22,,225.0,225.0,,,110.0,20.0,237.8,193.4,56.2,31.4,84.0,19.6,3.44,1.0
2025-03-01 08:55:00+00:00,100,12.25,38.42,5.78,,5.78,,,12.94,0.21,6.26,,242.5,242.5,,,110.0,20.0,267.7,211.7,75.1,40.9,99.2,33.8,3.14,1.13
2025-03-01 09:00:00+00:00,100,12.39,39.37,4.41,,4.41,,,13.18,0.25,6.29,,217.5,217.5,,,110.0,20.0,268.9,219.5,66.9,37.0,88.7,31.6,3.18,1.12
2025-03-01 09:05:00+00:00,95,12.3,39.8,6.07,,6.07,,,12.88,0.05,6.32,,260.0,260.0,,,110.0,20.0,255.4,206.6,65.0,35.7,91.4,30.1,3.24,1.01
2025-03-01 09:10:00+00:00,95,12.443,39.96,4.86,,4.86,,,13.07,0.14,6.35,,237.5,260.0,,,110.0,20.0,265.7,217.5,61.1,36.7,74.2,31.2,3.22,1.6
2025-03-01 09:15:00+00:00,95,12.25,39.83,4.2,,4.2,,,12.94,0.14,6.38,,207.5,207.5,,,110.0,20.0,257.6,212.5,61.0,33.8,78.8,28.2,3.25,1.2
2025-03-01 09:20:00+00:00,85,12.225,39.37,4.63,,4.63,,,12.77,0.13,6.4,,230.0,230.0,,,110.0,20.0,255.9,207.8,64.9,35.8,84.6,29.6,3.22,1.16
2025-03-01 09:25:00+00:00,95,12.285,38.39,4.86,,4.86,,,13.04,0.07,6.42,,240.0,240.0,,,110.0,20.0,271.8,206.8,89.4,48.7,99.6,39.4,3.13,1.71
2025-03-01 09:30:00+00:00,65,12.215,37.61,4.69,,4.69,,,12.38,0.1,6.44,,227.5,227.5,,,110.0,20.0,270.0,206.4,85.8,46.1,100.1,37.2,3.08,1.48
2025-03-01 09:35:00+00:00,95,12.175,37.51,4.93,,4.93,,,12.75,0.17,6.46,,227.5,227.5,,,110.0,20.0,268.6,207.9,80.7,43.4,101.6,35.2,3.08,1.25
2025-03-01 09:40:00+00:00,90,12.145,38.23,5.04,,5.04,,,12.73,0.04,6.48,,227.5,227.5,,,110.0,20.0,266.8,213.9,70.6,38.9,95.5,31.8,3.15,1.08
2025-03-01 09:45:00+00:00,85,11.48,37.93,3.46,,5.04,3.46,3.51,12.06,0.07,6.49,,237.5,237.5,114.6,,110.0,20.0,250.6,205.7,57.1,33.8,87.2,25.2,3.3,1.0
2025-03-01 09:50:00+00:00,95,10.6,37.16,4.65,,4.65,,,11.02,0.03,6.5,,230.0,230.0,,,110.0,20.0,236.9,201.3,44.8,26.5,74.7,17.3,3.51,1.0
2025-03-01 09:55:00+00:00,85,12.005,38.08,5.01,,5.01,,,13.04,0.49,6.51,,235.0,235.0,,,110.0,20.0,261.1,210.3,67.6,37.4,91.7,29.9,3.17,1.09
2025-03-01 10:00:00+00:00,85,12.285,38.17,5.22,,5.22,,,12.83,0.1,6.52,,245.0,245.0,,,110.0,20.0,276.2,215.0,84.0,46.6,102.6,38.1,3.11,1.4
2025-03-01 10:05:00+00:00,65,11.65,38.03,4.85,,4.85,,,11.05,0.05,6.53,,237.5,237.5,,,110.0,20.0,251.9,209.4,55.8,31.7,83.8,24.4,3.27,1.0
2025-03-01 10:10:00+00:00,65,11.165,37.23,6.41,,6.41,,,11.08,0.07,6.53,,255.0,255.0,,,110.0,20.0,240.4,190.0,65.6,36.1,89.7,24.9,3.33,1.1
2025-03-01 10:15:00+00:00,85,10.85,36.08,4.24,,4.24,,,11.36,0.07,6.53,,230.0,230.0,,,110.0,20.0,245.0,202.0,56.3,31.8,76.2,21.0,3.33,1.14
2025-03-01 10:20:00+00:00,75,11.25,35.56,4.85,,4.85,,,11.95,0.03,6.53,,237.5,237.5,,,110.0,20.0,255.5,199.9,72.1,39.2,95.3,27.4,3.16,1.16
2025-03-01 10:25:00+00:00,95,11.725,36.28,4.62,,4.62,,,12.48,0.07,6.53,,230.0,230.0,,,110.0,20.0,270.5,209.2,80.0,42.9,102.7,32.5,3.1,1.21
2025-03-01 10:30:00+00:00,90,12.18,37.54,4.41,,4.41,,,12.8,0.1,6.53,,222.5,222.5,,,110.0,20.0,277.7,220.1,76.2,41.5,100.6,34.2,3.08,1.14
2025-03-01 10:35:00+00:00,85,10.825,37.21,4.38,,4.38,,,11.38,0.03,6.52,,215.0,215.0,,,110.0,20.0,247.0,209.4,47.0,27.8,78.9,19.0,3.44,1.0
2025-03-01 10:40:00+00:00,85,11.41,37.11,4.24,,4.24,,,11.95,0.07,6.51,,207.5,207.5,,,110.0,20.0,257.4,214.3,56.5,32.2,82.6,23.8,3.25,1.0
2025-03-01 10:45:00+00:00,85,11.568,36.21,4.55,,4.55,,,12.1,0.1,6.51,,225.0,255.0,,,110.0,20.0,265.8,213.1,62.0,38.1,80.4,28.1,3.13,1.48
2025-03-01 10:50:00+00:00,65,11.8,36.04,5.05,,5.05,,,11.07,0.08,6.5,,245.0,245.0,,,110.0,20.0,270.4,209.6,80.4,43.7,104.3,33.4,3.05,1.19
2025-03-01 10:55:00+00:00,95,11.83,36.26,4.76,,4.76,,,12.76,0.25,6.49,,235.0,235.0,,,110.0,20.0,272.3,212.4,79.3,43.1,101.9,33.2,3.07,1.21
2025-03-01 11:00:00+00:00,85,12.355,36.78,4.69,,4.69,,,12.9,0.07,6.48,,232.5,232.5,,,110.0,20.0,291.5,218.6,99.2,53.8,115.0,44.2,2.98,1.53
2025-03-01 11:05:00+00:00,95,12.2,37.26,6.13,,6.13,,,12.65,0.2,6.47,,250.0,250.0,,,110.0,20.0,273.7,211.6,82.4,44.8,109.3,36.6,3.05,1.13
2025-03-01 11:10:00+00:00,90,12.32,37.5,4.27,,4.27,,,12.86,0.21,6.46,,215.0,215.0,,,110.0,20.0,284.2,220.0,87.6,48.0,102.7,39.5,3.04,1.51
2025-03-01 11:15:00+00:00,65,12.25,37.19,5.25,,5.25,,,10.9,0.1,6.45,,240.0,240.0,,,110.0,20.0,276.4,213.1,85.3,46.4,105.7,37.9,3.04,1.31
