Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2014-01-01 03:15:00+00:00,100,3.7,,11.18,2.0,,2.0,,,4.25,,,2.46,,250.0,,,,110.0,20.0,312.2,258.1,76.4,41.9,64.5,2.9,3.02,5.07
2014-01-01 03:30:00+00:00,100,3.6,,10.9,1.92,,1.92,,,4.2,0.05,,2.44,,242.5,,,,110.0,20.0,309.1,251.0,81.9,45.1,67.7,2.9,3.03,5.95
2014-01-01 03:45:00+00:00,100,3.5,,10.65,2.15,,2.15,,,4.07,0.03,,2.46,,263.5,,,,110.0,20.0,310.6,260.1,71.7,39.3,61.3,2.5,3.04,4.67
2014-01-01 04:00:00+00:00,100,3.85,,11.6,1.77,,1.77,,,4.4,,,2.51,,253.5,,,,110.0,20.0,313.0,259.2,76.2,41.1,66.9,3.1,3.01,3.91
2014-01-01 04:15:00+00:00,100,3.9,,11.77,2.15,,2.15,,,4.47,0.03,,2.6,,258.5,,,,110.0,20.0,313.2,259.2,76.4,41.8,65.3,3.2,3.02,4.67
2014-01-01 04:30:00+00:00,100,4.475,,13.3,1.73,,1.73,,,5.03,,,2.72,,253.5,,,,110.0,20.0,318.2,260.6,81.7,43.6,74.5,4.5,2.97,3.16
2014-01-01 04:45:00+00:00,100,4.475,,14.1,1.67,,1.67,,,5.03,,,2.86,,241.0,,,,110.0,20.0,291.2,244.2,66.6,35.5,61.0,3.7,3.15,3.08
2014-01-01 05:00:00+00:00,100,4.075,,14.07,2.42,,2.42,,,4.97,0.35,,3.03,,253.5,,,,110.0,20.0,270.0,231.5,55.2,30.6,46.5,2.6,3.45,5.14
2014-01-01 05:15:00+00:00,70,5.425,,18.18,2.65,,2.65,,,5.97,,,3.22,,240.0,,,,110.0,20.0,266.7,230.2,51.9,27.7,51.0,4.3,3.35,2.31
2014-01-01 05:30:00+00:00,100,5.65,,20.49,1.75,,1.75,,,6.43,0.22,,3.43,,226.0,,,,110.0,20.0,241.4,216.5,35.3,19.2,37.0,3.4,3.63,1.92
2014-01-01 05:45:00+00:00,70,6.675,,24.53,2.15,,2.15,,,7.22,,,3.64,,217.5,,,,110.0,20.0,233.1,203.3,44.0,25.7,37.7,6.1,3.67,5.02
2014-01-01 06:00:00+00:00,70,6.85,,25.97,2.72,,2.72,,,7.43,0.03,,3.86,,202.5,,,,110.0,20.0,218.3,186.3,47.5,27.4,40.8,6.8,3.79,4.87
2014-01-01 06:15:00+00:00,70,7.225,,25.83,3.08,,3.08,,,7.78,,,4.07,,205.0,,,,110.0,20.0,227.8,186.3,58.3,31.7,58.8,8.9,3.58,2.22
2014-01-01 06:30:00+00:00,100,7.2,,24.82,1.88,2.2,2.9,1.88,2.08,7.78,0.03,0.05,4.29,2.1,207.5,,142.5,160.0,113.5,23.3,237.1,187.3,69.6,38.2,69.2,10.6,3.45,2.39
2014-01-01 06:45:00+00:00,100,7.275,,27.84,1.88,4.82,2.75,1.88,2.23,7.82,,0.03,4.49,2.25,217.5,,125.0,95.0,113.5,23.2,213.7,188.6,34.1,19.7,39.6,6.1,3.83,1.62
2014-01-01 07:00:00+00:00,70,7.825,,28.03,3.08,,3.08,,,8.43,0.05,,4.68,,212.5,,,,110.0,20.0,226.0,186.8,54.8,30.7,57.8,10.2,3.58,2.01
2014-01-01 07:15:00+00:00,70,7.6,,31.18,3.17,,3.17,,,8.18,0.03,,4.86,,217.5,,,,110.0,20.0,201.5,184.5,21.7,13.7,34.7,4.9,4.1,1.0
2014-01-01 07:30:00+00:00,100,8.175,,28.8,2.53,2.63,3.17,2.53,2.63,8.73,,0.03,5.02,2.53,212.5,,127.5,127.5,102.9,12.7,226.9,180.5,64.1,35.8,66.0,13.0,3.52,2.17
2014-01-01 07:45:00+00:00,100,7.7,,29.43,3.1,,3.1,,,8.27,0.03,,5.17,,221.0,,,,110.0,20.0,212.2,185.9,35.4,21.1,44.8,7.2,3.82,1.37
2014-01-01 08:00:00+00:00,100,8.0,,29.03,3.25,,3.25,,,8.55,,,5.29,,215.0,,,,110.0,20.0,220.9,183.3,51.2,29.2,58.2,10.3,3.63,1.72
2014-01-01 08:15:00+00:00,70,7.475,,27.35,3.55,,3.55,,,8.02,,,5.4,,207.5,,,,110.0,20.0,213.7,173.0,55.4,31.7,62.8,9.7,3.66,1.78
2014-01-01 08:30:00+00:00,100,7.15,,23.4,2.55,2.75,3.33,2.55,2.76,7.7,,0.03,5.49,2.55,207.5,,115.0,115.0,101.0,10.9,246.8,169.3,108.4,59.5,119.8,16.0,3.27,2.08
2014-01-01 08:45:00+00:00,70,7.475,,26.62,5.13,,5.13,,,8.4,0.38,,5.56,,290.0,,,,110.0,20.0,227.3,178.7,54.5,31.7,86.8,10.1,3.56,1.0
2014-01-01 09:00:00+00:00,70,8.425,,31.93,4.63,,4.63,,,8.98,,,5.61,,257.5,,,,110.0,20.0,219.1,189.8,33.8,21.7,60.5,9.2,3.79,1.0
2014-01-01 09:15:00+00:00,70,11.075,,41.26,2.72,3.55,4.65,2.72,2.93,11.63,,0.03,5.65,2.95,243.5,,117.5,138.0,101.9,11.6,223.7,197.5,34.8,21.5,53.8,15.5,3.72,1.0
2014-01-01 09:30:00+00:00,70,10.7,,39.89,2.72,3.53,4.65,2.72,2.93,11.27,0.03,0.03,5.68,2.95,235.0,,115.0,115.0,101.0,10.8,220.4,189.1,42.6,25.8,57.7,16.7,3.73,1.18
2014-01-01 09:45:00+00:00,100,8.85,,34.48,3.6,,3.6,,,9.43,0.03,,5.69,,217.5,,,,110.0,20.0,206.7,183.5,31.2,19.3,42.6,8.8,3.9,1.19
2014-01-01 10:00:00+00:00,100,9.925,,29.49,3.9,,3.9,,,10.48,,,5.7,,211.0,,,,110.0,20.0,292.7,200.6,127.3,68.8,136.7,35.4,2.97,1.99
2014-01-01 10:15:00+00:00,0,9.7,4.2,34.77,4.22,,4.22,,,10.3,0.05,,,,225.0,225.0,,,110.0,20.0,,,,,,,3.59,
2014-01-01 10:30:00+00:00,100,8.587,4.24,31.27,2.75,3.22,3.72,2.75,3.08,9.13,,0.03,5.69,3.1,207.5,222.5,115.0,140.0,102.5,12.3,219.7,183.4,48.0,28.8,55.5,11.7,3.65,1.78
2014-01-01 10:45:00+00:00,100,7.738,4.11,28.57,3.58,,3.58,,,8.3,0.03,,5.68,,198.5,222.5,,,110.0,20.0,212.1,176.2,45.0,28.4,58.9,9.4,3.7,1.49
2014-01-01 11:00:00+00:00,100,6.475,,26.07,3.85,,3.85,,,7.03,,,5.67,,221.0,,,,110.0,20.0,189.9,161.1,30.9,21.0,57.7,5.2,4.03,1.0
2014-01-01 11:15:00+00:00,100,8.325,,29.0,3.58,,3.58,,,8.93,0.05,,5.65,,193.5,,,,110.0,20.0,241.6,203.1,46.6,29.3,73.3,11.8,3.48,1.0
2014-01-01 11:30:00+00:00,100,7.425,,27.32,3.55,,3.55,,,7.97,,,5.64,,212.5,,,,110.0,20.0,218.0,185.0,41.2,26.3,63.7,8.4,3.68,1.03
2014-01-01 11:45:00+00:00,50,8.6,,28.4,5.9,,5.9,,,9.18,0.03,,5.61,,270.0,,,,110.0,20.0,241.9,183.4,74.5,41.1,96.7,16.6,3.3,1.25
2014-01-01 12:00:00+00:00,70,7.175,,27.64,3.63,,3.63,,,7.88,0.15,,5.59,,227.5,,,,110.0,20.0,206.3,177.8,34.2,22.3,57.7,6.8,3.85,1.0
2014-01-01 12:15:00+00:00,50,7.45,,26.69,6.03,,6.03,,,8.02,0.03,,5.55,,292.5,,,,110.0,20.0,217.0,166.6,59.6,32.5,90.6,10.1,3.58,1.0
2014-01-01 12:30:00+00:00,70,9.525,,31.27,5.03,,5.03,,,10.07,,,5.5,,265.0,,,,110.0,20.0,253.9,202.1,69.2,39.0,83.7,19.5,3.28,1.41
2014-01-01 12:45:00+00:00,70,9.625,,32.58,4.4,,4.4,,,10.18,,,5.44,,242.5,,,,110.0,20.0,244.8,199.0,63.0,35.8,71.1,18.1,3.38,1.72
2014-01-01 13:00:00+00:00,70,8.2,,29.5,2.6,3.08,3.9,2.6,2.76,8.75,,0.03,5.36,2.78,232.5,,117.5,119.0,100.8,10.6,220.8,182.3,49.9,30.1,67.1,11.4,3.6,1.26
2014-01-01 13:15:00+00:00,70,7.775,,28.13,4.28,,4.28,,,8.32,,,5.27,,240.0,,,,110.0,20.0,222.8,185.5,47.3,27.7,69.3,9.5,3.62,1.03
2014-01-01 13:30:00+00:00,70,9.275,,31.95,3.88,,3.88,,,9.82,,,5.16,,242.5,,,,110.0,20.0,243.0,204.7,52.6,30.1,64.7,14.5,3.44,1.39
2014-01-01 13:45:00+00:00,70,7.25,,29.51,3.85,,3.85,,,9.15,1.35,,5.03,,227.5,,,,110.0,20.0,200.5,180.2,24.1,15.4,43.4,5.0,4.07,1.0
2014-01-01 14:00:00+00:00,70,8.425,,29.73,3.38,,3.38,,,8.98,,,4.88,,215.0,,,,110.0,20.0,231.7,189.9,58.3,32.4,62.4,12.5,3.53,1.93
2014-01-01 14:15:00+00:00,70,7.75,,28.26,3.0,,3.0,,,8.43,0.13,,4.71,,218.5,,,,110.0,20.0,225.8,194.0,43.4,24.6,52.3,8.3,3.65,1.45
2014-01-01 14:30:00+00:00,70,7.5,,26.07,2.9,,2.9,,,8.05,,,4.54,,208.5,,,,110.0,20.0,236.6,192.7,61.1,33.6,64.6,10.2,3.48,1.97
2014-01-01 14:45:00+00:00,100,7.1,,25.17,2.5,,2.5,,,7.68,0.03,,4.35,,220.0,,,,110.0,20.0,234.7,198.1,51.3,28.4,53.8,7.8,3.54,2.01
2014-01-01 15:00:00+00:00,100,7.0,,23.0,2.25,,2.25,,,7.57,0.03,,4.16,,216.0,,,,110.0,20.0,259.5,208.2,72.1,39.0,72.3,10.2,3.29,2.23
2014-01-01 15:15:00+00:00,70,7.1,,23.26,2.65,,2.65,,,7.65,,,3.96,,217.5,,,,110.0,20.0,260.4,208.1,74.0,39.7,71.0,10.5,3.28,2.57
2014-01-01 15:30:00+00:00,100,6.975,,23.83,1.77,,1.77,,,7.6,0.08,,3.77,,212.5,,,,110.0,20.0,254.4,215.3,55.5,29.6,53.4,7.6,3.42,2.49
2014-01-01 15:45:00+00:00,70,6.475,,21.59,1.8,,1.8,,,7.03,,,3.58,,197.5,,,,110.0,20.0,257.7,207.3,71.2,37.7,65.4,8.1,3.34,3.04
2014-01-01 16:00:00+00:00,100,5.75,,19.61,2.92,,2.92,,,6.3,,,3.4,,222.5,,,,110.0,20.0,259.9,224.5,50.1,27.1,44.1,4.6,3.41,3.86
2014-01-01 16:15:00+00:00,100,5.35,,18.34,2.25,,2.25,,,5.9,,,3.23,,217.5,,,,110.0,20.0,257.1,221.5,50.4,27.0,45.3,4.0,3.43,3.39
2014-01-01 16:30:00+00:00,100,4.9,,16.7,1.75,,1.75,,,5.47,0.03,,3.08,,207.5,,,,110.0,20.0,254.7,213.5,58.2,31.1,51.6,3.8,3.41,3.68
2014-01-01 16:45:00+00:00,100,4.475,,15.16,1.8,,1.8,,,5.03,,,2.95,,207.5,,,,110.0,20.0,260.5,214.6,64.7,35.1,54.8,3.5,3.39,4.89
2014-01-01 17:00:00+00:00,100,4.5,,14.91,1.75,,1.75,,,5.1,0.05,,2.84,,218.5,,,,110.0,20.0,270.7,225.3,64.1,34.5,55.7,3.5,3.31,4.12
2014-01-01 17:15:00+00:00,100,4.225,,14.23,1.85,,1.85,,,4.78,,,2.74,,217.5,,,,110.0,20.0,262.8,222.8,56.5,30.3,49.7,2.8,3.37,3.82
2014-01-01 17:30:00+00:00,100,3.85,,13.54,1.75,,1.75,,,4.4,,,2.67,,211.0,,,,110.0,20.0,246.6,212.7,47.9,25.8,42.1,2.0,3.52,3.88
2014-01-01 17:45:00+00:00,0,4.275,,12.48,2.55,,2.55,,,4.82,,,,,253.5,,,,110.0,20.0,,,,,,,2.92,
2014-01-01 18:00:00+00:00,100,3.95,,12.44,1.83,,1.83,,,4.5,,,2.58,,238.5,,,,110.0,20.0,292.0,243.9,67.9,36.7,59.1,2.9,3.15,4.12
2014-01-01 18:15:00+00:00,100,3.8,,12.74,2.9,,2.9,,,4.35,,,2.56,,277.5,,,,110.0,20.0,280.4,253.9,38.0,20.1,37.0,1.5,3.35,2.31
2014-01-01 18:30:00+00:00,100,4.225,,13.21,2.15,,2.15,,,4.78,,,2.55,,238.5,,,,110.0,20.0,295.3,246.2,69.3,37.8,59.1,3.4,3.13,4.78
2014-01-01 18:45:00+00:00,100,4.425,,14.01,1.9,,1.9,,,4.97,,,2.55,,241.0,,,,110.0,20.0,289.2,246.3,60.8,32.6,54.2,3.3,3.17,3.55
2014-01-01 19:15:00+00:00,100,4.25,,12.31,2.25,,2.25,,,4.8,,,2.56,,258.5,,,,110.0,20.0,333.7,272.3,86.6,47.6,72.6,4.3,2.9,5.39
2014-01-01 19:30:00+00:00,100,4.125,,12.52,1.73,2.1,2.67,,,4.8,0.13,,2.57,1.73,267.5,,,101.0,110.0,20.0,315.0,269.1,65.1,35.7,55.7,3.1,3.03,4.67
2014-01-01 19:45:00+00:00,100,4.1,,12.28,3.65,,3.65,,,4.65,,,2.57,,388.5,,,,110.0,20.0,336.8,291.5,65.3,34.2,64.9,3.0,2.99,2.1
2014-01-01 20:00:00+00:00,100,3.775,,11.93,2.72,,2.72,,,4.35,0.03,,2.57,,292.5,,,,110.0,20.0,304.0,270.3,48.3,25.7,46.7,1.9,3.16,2.4
2014-01-01 20:15:00+00:00,100,4.125,,11.01,1.83,2.9,2.85,,,4.72,0.05,,2.57,1.83,337.5,,,104.0,110.0,20.0,382.2,315.7,95.2,51.1,88.6,4.5,2.67,2.85
2014-01-01 20:30:00+00:00,100,3.775,,11.36,1.67,2.28,2.67,,,4.32,,,2.57,1.67,329.5,,,103.0,110.0,20.0,325.7,286.7,56.2,29.2,57.5,2.2,3.01,1.91
2014-01-01 20:45:00+00:00,100,4.225,,11.4,2.15,,2.15,,,4.78,,,2.57,,308.5,,,,110.0,20.0,372.4,305.2,95.7,51.4,86.8,4.7,2.7,3.25
2014-01-01 21:00:00+00:00,100,4.3,,12.02,2.75,,2.75,,,4.85,,,2.57,,338.5,,,,110.0,20.0,357.3,306.2,73.6,38.5,73.2,3.7,2.79,2.1
2014-01-01 21:15:00+00:00,100,4.4,,12.15,2.22,,2.22,,,5.15,0.2,,2.57,,325.0,,,,110.0,20.0,364.7,308.2,81.1,42.8,78.7,4.3,2.76,2.32
2014-01-01 21:30:00+00:00,100,4.55,,12.27,2.42,,2.42,,,5.1,,,2.58,,333.5,,,,110.0,20.0,377.8,314.9,90.2,47.9,85.9,5.1,2.7,2.52
2014-01-01 21:45:00+00:00,100,4.625,,12.61,2.72,,2.72,,,5.18,,,2.59,,328.5,,,,110.0,20.0,370.9,310.3,86.8,46.3,81.5,5.1,2.73,2.7
2014-01-01 22:00:00+00:00,100,3.875,,12.21,2.45,4.1,3.38,,,4.45,0.03,,2.62,2.45,357.5,,,105.0,110.0,20.0,307.9,277.5,43.9,22.4,46.3,1.8,3.15,1.68
2014-01-01 22:15:00+00:00,100,4.275,,13.13,1.7,2.83,3.42,,,4.93,0.1,,2.67,1.7,368.5,,,107.0,110.0,20.0,326.9,294.0,48.2,23.7,54.6,2.4,3.07,1.29
2014-01-01 22:30:00+00:00,100,4.725,,13.81,2.42,5.25,3.13,,,5.3,0.03,,2.72,2.42,338.5,,,99.0,110.0,20.0,341.3,299.8,60.3,30.9,62.2,3.7,2.92,1.8
2014-01-01 22:45:00+00:00,100,4.95,,14.94,1.85,,1.85,,,5.5,,,2.79,,271.0,,,,110.0,20.0,321.3,276.5,63.9,33.9,59.1,4.3,3.02,2.88
2014-01-01 23:00:00+00:00,100,4.925,,15.47,1.92,,1.92,,,5.5,0.03,,2.86,,260.0,,,,110.0,20.0,301.9,262.7,55.8,29.7,51.3,3.7,3.14,3.0
2014-01-01 23:15:00+00:00,100,5.1,,16.38,1.73,2.33,2.17,,,5.82,0.17,,2.94,1.73,252.5,,,102.0,110.0,20.0,291.7,254.1,53.4,28.5,48.5,3.8,3.21,3.18
2014-01-01 23:30:00+00:00,100,5.2,,17.17,2.08,,2.08,,,5.82,0.08,,3.01,,235.0,,,,110.0,20.0,276.4,239.6,52.3,27.9,47.5,3.9,3.3,3.2
2014-01-01 23:45:00+00:00,100,5.075,,17.86,2.0,,2.0,,,5.72,0.1,,3.08,,222.5,,,,110.0,20.0,254.7,225.7,41.4,21.9,38.5,2.9,3.52,2.79
2014-01-02 00:00:00+00:00,100,4.875,,15.8,1.73,2.33,2.15,,,5.53,0.1,,3.14,1.73,222.5,,,105.0,110.0,20.0,276.9,231.1,64.6,34.9,56.0,4.2,3.24,4.24
2014-01-02 00:15:00+00:00,100,4.425,,15.88,1.9,,1.9,,,4.97,,,3.18,,218.5,,,,110.0,20.0,246.5,219.8,38.0,20.2,35.3,2.0,3.59,2.86
2014-01-02 00:30:00+00:00,100,4.45,,15.77,1.8,2.2,2.65,,,5.03,0.03,,3.2,1.8,227.5,,,100.0,110.0,20.0,251.7,225.5,37.3,20.1,33.6,2.1,3.55,3.37
2014-01-02 00:45:00+00:00,100,4.075,,14.23,1.75,,1.75,,,4.65,0.03,,3.2,,211.0,,,,110.0,20.0,249.8,214.7,49.7,26.6,44.2,2.3,3.49,3.61
2014-01-02 01:00:00+00:00,100,4.15,,15.33,1.52,1.77,1.77,,,4.9,0.2,,3.17,1.52,213.5,,,102.0,110.0,20.0,237.3,213.6,33.9,18.0,32.3,1.6,3.69,2.54
2014-01-02 01:15:00+00:00,100,3.75,,13.55,1.92,,1.92,,,4.32,0.03,,3.12,,202.5,,,,110.0,20.0,236.2,204.2,45.2,24.6,38.8,1.8,3.61,4.51
2014-01-02 01:30:00+00:00,100,3.275,,7.83,2.17,,2.17,,,3.83,,,3.05,,471.0,,,,110.0,20.0,443.5,365.9,111.9,56.8,125.4,3.3,2.39,1.42
2014-01-02 01:45:00+00:00,100,3.175,,10.77,1.75,,1.75,,,3.85,0.13,,2.96,,216.0,,,,110.0,20.0,258.5,216.8,58.9,32.2,49.3,1.6,3.39,5.31
2014-01-02 02:00:00+00:00,100,3.05,,9.45,2.67,,2.67,,,3.65,0.05,,2.86,,352.5,,,,110.0,20.0,312.3,275.4,52.8,27.4,54.8,1.4,3.1,1.84
2014-01-02 02:15:00+00:00,100,2.85,,8.89,1.7,,1.7,,,3.4,,,2.75,,243.5,,,,110.0,20.0,296.5,244.7,73.4,40.3,60.7,1.7,3.12,5.81
2014-01-02 02:30:00+00:00,100,3.15,,8.75,1.8,,1.8,,,3.72,0.03,,2.65,,282.0,,,,110.0,20.0,354.1,281.8,102.5,55.9,88.0,2.8,2.78,4.52
2014-01-02 02:45:00+00:00,100,3.075,,9.2,2.05,,2.05,,,3.83,0.2,,2.57,,268.5,,,,110.0,20.0,320.0,266.2,76.5,42.3,64.1,2.0,2.99,5.38
2014-01-02 03:00:00+00:00,100,3.1,,9.18,2.15,,2.15,,,3.65,,,2.5,,280.0,,,,110.0,20.0,326.0,271.1,78.3,43.0,67.9,2.1,2.96,4.29
2014-01-02 03:15:00+00:00,100,3.075,,8.2,1.6,,1.6,,,3.63,,,2.46,,259.5,,,,110.0,20.0,355.3,275.5,112.7,60.6,98.0,2.9,2.67,4.08
2014-01-02 03:30:00+00:00,100,3.025,,8.36,2.42,,2.42,,,3.72,0.15,,2.44,,355.0,,,,110.0,20.0,355.9,295.7,86.0,45.8,84.2,2.2,2.76,2.31
2014-01-02 03:45:00+00:00,100,3.025,,8.67,1.77,,1.77,,,3.58,,,2.46,,322.0,,,,110.0,20.0,338.6,287.8,72.8,38.2,74.6,1.9,2.87,1.94
2014-01-02 04:00:00+00:00,100,2.6,,8.19,1.73,,1.73,,,3.15,,,2.51,,308.5,,,,110.0,20.0,302.8,265.8,52.7,27.4,56.7,1.0,3.15,1.68
2014-01-02 04:15:00+00:00,100,3.15,,9.44,1.73,,1.73,,,3.7,,,2.6,,299.5,,,,110.0,20.0,320.0,274.1,65.8,34.6,66.6,1.8,3.0,2.02
2014-01-02 04:30:00+00:00,100,3.425,,9.9,1.92,,1.92,,,3.97,,,2.72,,297.0,,,,110.0,20.0,330.3,274.5,79.7,42.5,77.2,2.6,2.89,2.4
2014-01-02 04:45:00+00:00,100,3.3,,9.87,1.83,,1.83,,,3.85,,,2.86,,277.5,,,,110.0,20.0,309.3,257.4,73.7,39.4,71.2,2.3,2.99,2.47
2014-01-02 05:00:00+00:00,100,3.825,,11.09,2.45,,2.45,,,4.38,,,3.03,,295.0,,,,110.0,20.0,323.2,262.0,86.9,46.8,83.8,3.6,2.9,2.52
2014-01-02 05:15:00+00:00,70,3.875,,12.86,1.73,,1.73,,,4.43,,,3.22,,250.0,,,,110.0,20.0,269.4,232.6,51.7,28.0,54.2,2.3,3.32,1.96
2014-01-02 05:30:00+00:00,100,4.8,,16.29,1.75,,1.75,,,5.35,,,3.43,,237.5,,,,110.0,20.0,259.8,219.9,57.7,32.4,52.4,4.0,3.39,3.53
2014-01-02 05:45:00+00:00,70,5.825,,20.47,2.28,,2.28,,,6.4,0.03,,3.64,,222.5,,,,110.0,20.0,240.2,205.2,49.2,27.0,52.2,5.0,3.51,1.92
2014-01-02 06:00:00+00:00,70,6.7,,25.12,2.42,,2.42,,,7.25,,,3.86,,215.0,,,,110.0,20.0,221.4,195.1,37.1,20.7,39.9,5.2,3.75,1.86
2014-01-02 06:15:00+00:00,70,6.9,,24.16,2.78,,2.78,,,7.53,0.08,,4.07,,207.5,,,,110.0,20.0,234.3,188.8,64.3,35.2,62.9,8.9,3.5,2.49
2014-01-02 06:30:00+00:00,100,7.15,,26.16,1.73,2.15,2.53,1.73,2.15,7.7,,0.05,4.29,1.73,207.5,,107.5,107.5,105.9,15.6,219.9,183.8,50.2,27.5,48.4,7.8,3.66,2.57
2014-01-02 06:45:00+00:00,100,7.975,,27.85,1.83,2.22,2.9,1.83,2.23,8.52,,0.03,4.49,1.83,217.5,,110.0,110.0,105.8,15.6,235.2,193.3,57.6,32.2,62.8,11.2,3.49,1.85
2014-01-02 07:00:00+00:00,100,7.0,,28.07,1.8,2.33,2.97,1.8,2.33,7.55,,0.05,4.68,1.8,212.5,,105.0,105.0,103.9,13.7,198.7,177.5,27.5,17.0,40.0,5.0,4.01,1.07
2014-01-02 07:15:00+00:00,100,8.25,,28.31,1.75,2.33,3.15,1.75,2.26,8.8,,0.15,4.86,2.28,205.0,,100.0,112.0,99.6,9.4,234.3,180.6,75.2,41.4,75.0,15.0,3.43,2.35
2014-01-02 07:30:00+00:00,100,8.05,,28.17,2.45,2.65,3.1,2.45,2.58,8.6,,0.03,5.02,2.6,210.0,,125.0,130.0,103.0,12.9,228.6,180.6,66.4,37.0,68.0,13.0,3.5,2.2
2014-01-02 07:45:00+00:00,100,7.8,,25.36,2.1,3.3,3.45,2.1,2.63,8.35,,0.03,5.17,2.65,211.0,,112.5,159.0,104.6,14.2,253.9,182.7,98.6,54.5,105.1,17.6,3.25,2.12
2014-01-02 08:00:00+00:00,100,9.825,,34.64,1.85,2.63,3.53,1.85,2.63,10.38,,0.05,5.29,1.85,217.5,,105.0,105.0,103.7,13.5,238.3,205.3,45.0,26.4,57.3,14.5,3.53,1.3
2014-01-02 08:15:00+00:00,70,10.725,,36.87,4.53,,4.53,,,11.27,,,5.4,,242.5,,,,110.0,20.0,242.9,203.0,55.5,31.5,65.7,20.0,3.44,1.49
2014-01-02 08:30:00+00:00,70,10.475,,37.56,3.88,,3.88,,,11.02,,,5.49,,235.0,,,,110.0,20.0,232.3,201.5,42.8,25.0,52.8,15.5,3.59,1.38
2014-01-02 08:45:00+00:00,70,7.7,,30.39,4.25,,4.25,,,8.25,,,5.56,,235.0,,,,110.0,20.0,203.7,177.3,30.1,19.6,55.1,7.0,3.95,1.0
2014-01-02 09:00:00+00:00,100,8.425,,33.21,3.53,,3.53,,,9.0,0.03,,5.61,,242.5,,,,110.0,20.0,215.2,195.9,23.3,15.8,41.8,7.0,3.94,1.0
2014-01-02 09:15:00+00:00,70,7.75,,30.69,3.75,,3.75,,,8.3,,,5.65,,238.5,,,,110.0,20.0,208.5,186.8,24.3,17.4,49.8,6.5,3.96,1.0
2014-01-02 09:30:00+00:00,50,7.6,,32.15,2.6,4.68,6.95,,,8.18,0.03,,5.68,2.6,212.5,,,97.0,110.0,20.0,170.0,143.8,33.6,18.4,38.7,5.9,4.23,1.7
2014-01-02 09:45:00+00:00,50,9.9,,35.01,2.72,4.4,4.22,,,10.45,,,5.69,2.72,217.5,,,97.0,110.0,20.0,228.1,184.3,61.0,34.5,65.5,18.3,3.54,1.96
