Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2014-07-04 18:30:00+00:00,100,8.4,,24.38,2.42,3.05,3.42,,,8.95,,5.59,2.42,276.0,,,104.0,110.0,20.0,331.1,273.2,82.9,43.9,78.7,16.1,2.9,2.55
2014-07-04 18:45:00+00:00,100,8.25,,23.57,2.42,3.8,3.4,,,8.8,,5.51,2.42,269.5,,,103.0,110.0,20.0,338.5,277.1,87.5,46.7,80.1,16.3,2.86,3.06
2014-07-04 19:00:00+00:00,100,8.1,,23.8,2.83,,2.83,,,8.65,,5.43,,266.0,,,,110.0,20.0,329.7,273.5,80.2,42.4,74.3,14.3,2.94,2.85
2014-07-04 19:15:00+00:00,100,8.45,,23.24,3.72,,3.72,,,9.0,,5.34,,285.0,,,,110.0,20.0,363.5,296.1,95.8,51.4,86.1,18.7,2.75,3.4
2014-07-04 19:30:00+00:00,100,5.35,,18.53,3.4,,3.4,,,5.9,,5.25,,284.5,,,,110.0,20.0,275.5,253.6,32.4,16.0,36.0,2.5,3.46,1.35
2014-07-04 19:45:00+00:00,100,8.1,,23.77,2.45,4.85,2.75,,,8.65,,5.17,2.45,274.5,,,92.0,110.0,20.0,334.3,282.4,74.4,39.2,69.6,13.2,2.93,2.69
2014-07-04 20:00:00+00:00,100,8.35,,26.25,1.75,5.82,6.25,,,8.9,,5.09,2.1,332.0,,,93.0,110.0,20.0,310.7,278.6,47.3,23.9,48.7,8.9,3.14,1.73
2014-07-04 20:15:00+00:00,100,4.7,,19.35,1.77,5.9,2.05,,,5.28,,5.02,2.17,217.0,,,101.0,110.0,20.0,217.1,208.8,12.4,10.6,14.3,1.1,4.12,1.21
2014-07-04 20:30:00+00:00,100,8.075,,25.52,1.75,4.4,2.58,,,8.63,,4.95,1.75,327.0,,,105.0,110.0,20.0,328.9,305.9,35.6,17.5,41.8,6.4,3.16,1.09
2014-07-04 20:45:00+00:00,0,9.825,,32.54,2.55,5.4,8.07,,,10.38,,4.88,2.55,335.5,,,103.0,110.0,20.0,296.1,271.5,36.6,18.2,38.5,9.5,3.31,1.58
2014-07-04 21:00:00+00:00,100,8.725,,25.05,2.42,5.82,4.68,,,9.27,,4.81,2.42,297.5,,,102.0,110.0,20.0,349.4,298.3,73.6,38.9,69.3,15.3,2.87,2.6
2014-07-04 21:15:00+00:00,0,,,,2.7,6.0,,,,,,,2.7,,,,100.0,,,,,,,,,,
2014-07-04 21:30:00+00:00,100,7.85,,23.88,2.42,5.97,3.4,,,8.4,,4.65,2.42,281.0,,,101.0,110.0,20.0,320.2,279.4,58.8,30.9,55.9,9.9,3.04,2.46
2014-07-04 21:45:00+00:00,100,8.775,,26.19,1.77,4.1,2.55,,,9.32,,4.56,1.77,256.0,,,105.0,110.0,20.0,325.2,272.2,75.3,40.0,68.4,15.7,2.98,3.18
2014-07-04 22:15:00+00:00,100,4.525,,16.99,2.45,5.0,2.75,,,5.07,,4.34,2.45,260.5,,,100.0,110.0,20.0,253.9,241.7,18.1,10.6,21.1,1.1,3.75,1.16
2014-07-04 22:30:00+00:00,0,,,,2.45,6.43,,,,,,,2.7,,,,100.0,,,,,,,,,,
2014-07-04 22:45:00+00:00,100,8.1,,24.76,2.1,3.97,3.45,,,8.65,,4.09,2.1,248.5,,,100.0,110.0,20.0,312.9,263.5,69.5,37.7,60.0,12.5,3.06,4.4
2014-07-04 23:00:00+00:00,100,5.925,,20.61,2.42,4.9,3.4,,,6.47,,3.96,2.42,252.5,,,100.0,110.0,20.0,268.8,247.0,31.5,16.5,30.7,3.0,3.48,2.23
2014-07-04 23:15:00+00:00,100,7.025,,20.92,2.42,4.85,3.03,,,7.57,,3.84,2.42,252.5,,,95.0,110.0,20.0,322.6,268.4,76.2,41.5,65.4,10.3,2.98,4.58
2014-07-04 23:30:00+00:00,100,5.2,,17.63,1.73,4.88,4.05,,,5.75,,3.72,1.73,300.0,,,94.0,110.0,20.0,281.4,258.4,33.6,16.9,35.5,2.5,3.39,1.63
2014-07-04 23:45:00+00:00,100,6.975,,19.45,3.08,,3.08,,,7.53,,3.61,,277.5,,,,110.0,20.0,355.9,290.9,92.0,49.7,81.0,12.3,2.79,3.87
2014-07-05 00:00:00+00:00,100,7.0,,19.69,2.67,,2.67,,,7.55,,3.52,,280.0,,,,110.0,20.0,352.0,290.2,87.8,46.8,79.7,11.7,2.81,3.19
2014-07-05 00:15:00+00:00,0,6.925,,19.75,2.22,,2.22,,,7.47,,3.44,,271.0,,,,110.0,20.0,344.2,284.3,85.3,45.2,78.4,11.1,2.85,2.96
2014-07-05 00:30:00+00:00,100,6.6,,18.97,2.47,,2.47,,,7.15,,3.38,,272.5,,,,110.0,20.0,339.3,281.5,82.2,43.7,74.7,9.7,2.87,3.16
2014-07-05 00:45:00+00:00,100,4.975,,16.07,2.42,,2.42,,,5.53,,3.33,,275.0,,,,110.0,20.0,296.6,265.1,45.6,23.7,45.8,3.1,3.23,1.99
2014-07-05 01:00:00+00:00,0,6.6,,18.76,1.85,,1.85,,,7.15,,3.3,,267.5,,,,110.0,20.0,344.1,281.7,89.0,47.0,82.2,10.5,2.84,2.89
2014-07-05 01:15:00+00:00,0,6.7,,18.53,2.53,,2.53,,,7.25,,3.28,,277.5,,,,110.0,20.0,357.5,290.2,95.7,51.0,86.5,11.7,2.77,3.26
2014-07-05 01:30:00+00:00,0,6.625,,18.82,2.42,,2.42,,,7.18,,3.27,,275.0,,,,110.0,20.0,345.8,285.6,85.9,45.5,79.5,10.3,2.84,2.86
2014-07-05 01:45:00+00:00,100,6.525,,18.24,2.75,,2.75,,,7.07,,3.27,,282.5,,,,110.0,20.0,351.4,288.0,90.4,48.3,82.4,10.6,2.8,3.13
2014-07-05 02:00:00+00:00,0,6.65,,18.73,2.42,,2.42,,,7.2,,3.28,,283.5,,,,110.0,20.0,349.2,286.4,89.8,47.5,84.6,10.8,2.82,2.63
2014-07-05 02:15:00+00:00,100,4.925,,16.5,2.8,,2.8,,,5.47,,3.3,,290.0,,,,110.0,20.0,282.9,254.7,40.9,20.5,47.9,2.7,3.35,1.23
2014-07-05 02:30:00+00:00,100,4.925,,16.7,3.7,,3.7,,,5.5,,3.32,,310.0,,,,110.0,20.0,273.5,244.0,41.8,20.7,50.2,2.8,3.39,1.17
2014-07-05 02:45:00+00:00,70,6.25,,17.87,1.95,,1.95,,,6.8,,3.36,,275.0,,,,110.0,20.0,332.0,270.6,87.7,46.9,86.5,9.6,2.86,2.26
2014-07-05 03:00:00+00:00,70,6.225,,17.34,2.42,,2.42,,,6.78,,3.41,,267.5,,,,110.0,20.0,335.9,257.0,112.0,60.1,112.4,12.2,2.79,2.26
2014-07-05 03:15:00+00:00,100,6.55,,18.21,1.85,,1.85,,,7.1,,3.48,,251.0,,,,110.0,20.0,334.4,252.2,116.1,62.5,120.4,14.1,2.78,2.14
2014-07-05 03:30:00+00:00,50,6.325,,19.86,3.65,,3.65,,,6.88,,3.57,,290.0,,,,110.0,20.0,276.6,224.6,70.4,37.9,89.0,8.4,3.14,1.22
2014-07-05 03:45:00+00:00,70,6.975,,21.11,3.17,,3.17,,,7.53,,3.67,,261.0,,,,110.0,20.0,289.0,225.1,89.1,49.1,92.1,12.8,3.03,2.05
2014-07-05 04:00:00+00:00,70,5.625,,19.6,3.45,,3.45,,,6.18,,3.79,,251.0,,,,110.0,20.0,232.5,188.9,55.1,31.6,76.3,5.6,3.48,1.15
2014-07-05 04:15:00+00:00,70,4.6,,16.21,3.08,,3.08,,,5.15,,3.92,,230.0,,,,110.0,20.0,216.3,167.7,60.2,35.0,77.7,4.2,3.52,1.47
2014-07-05 04:30:00+00:00,0,8.525,,27.35,4.97,,4.97,,,9.07,,4.06,,275.0,,,,110.0,20.0,262.5,208.2,72.1,39.1,93.0,15.7,3.21,1.19
2014-07-05 04:45:00+00:00,0,8.775,,30.9,4.8,,4.8,,,9.32,,4.21,,252.5,,,,110.0,20.0,235.3,194.3,54.7,30.4,71.4,13.0,3.52,1.19
2014-07-05 05:00:00+00:00,70,8.25,,27.68,3.67,,3.67,,,8.8,,4.36,,233.5,,,,110.0,20.0,246.7,196.0,69.8,39.5,74.6,14.6,3.36,1.99
2014-07-05 05:15:00+00:00,70,7.85,,25.55,4.25,,4.25,,,8.4,,4.51,,245.0,,,,110.0,20.0,251.5,192.2,79.5,44.9,86.2,15.0,3.26,1.88
2014-07-05 05:30:00+00:00,70,5.45,,18.88,3.7,,3.7,,,6.0,,4.64,,217.5,,,,110.0,20.0,218.5,157.3,78.6,44.7,90.0,7.2,3.46,1.85
2014-07-05 05:45:00+00:00,50,7.55,,24.06,2.72,4.0,6.3,,,8.1,,4.76,2.72,283.5,,,112.0,110.0,20.0,272.0,187.6,116.3,64.5,123.9,19.3,3.19,2.15
2014-07-05 06:00:00+00:00,50,7.175,,24.08,3.47,4.28,5.78,,,7.72,,4.86,3.47,277.5,,,114.0,110.0,20.0,228.9,166.9,79.8,44.3,94.0,12.3,3.36,1.61
2014-07-05 06:15:00+00:00,50,6.75,,24.05,4.03,5.18,6.07,,,7.3,,4.94,4.03,270.0,,,112.0,110.0,20.0,210.8,155.7,73.5,40.9,80.6,10.0,3.56,1.96
2014-07-05 06:30:00+00:00,0,,,,3.6,5.18,,,,,,,3.6,,,,109.0,,,,,,,,,,
2014-07-05 06:45:00+00:00,100,7.025,,18.85,4.0,,4.0,,,7.57,,5.05,,195.0,,,,110.0,20.0,299.4,183.3,146.4,80.5,165.6,21.0,2.68,1.61
2014-07-05 07:00:00+00:00,50,7.025,,20.67,3.72,4.22,5.68,,,7.57,,5.07,3.72,387.0,,,114.0,110.0,20.0,265.6,176.0,102.3,58.1,149.0,15.6,2.94,1.09
2014-07-05 07:15:00+00:00,50,8.025,,20.97,6.13,,6.13,,,8.57,,5.09,,337.5,,,,110.0,20.0,316.0,200.7,146.1,80.7,157.9,27.6,2.61,1.65
2014-07-05 07:30:00+00:00,50,7.375,,22.09,6.3,,6.3,,,7.93,,5.11,,333.0,,,,110.0,20.0,258.9,171.0,113.6,63.1,127.1,18.1,3.0,1.76
2014-07-05 08:00:00+00:00,70,7.65,,21.69,6.05,,6.05,,,8.2,,5.16,,346.0,,,,110.0,20.0,285.4,182.1,132.4,74.1,144.0,22.9,2.84,1.8
2014-07-05 08:15:00+00:00,50,7.675,,22.44,5.35,5.85,6.3,,,8.23,,5.19,5.35,341.0,,,114.0,110.0,20.0,269.3,175.3,119.5,66.7,132.8,20.8,2.92,1.72
2014-07-05 08:30:00+00:00,50,7.525,,21.53,4.78,6.4,6.9,,,8.07,,5.24,4.78,393.0,,,116.0,110.0,20.0,279.8,176.7,134.6,74.9,149.0,22.3,2.86,1.84
2014-07-05 08:45:00+00:00,50,7.6,,20.32,5.38,6.0,6.63,,,8.15,,5.3,5.38,410.0,,,117.0,110.0,20.0,296.5,182.4,147.3,81.9,163.2,24.8,2.67,1.78
2014-07-05 09:00:00+00:00,50,7.7,,21.2,4.45,5.2,6.53,,,8.25,,5.36,4.45,388.5,,,118.0,110.0,20.0,288.8,180.1,139.2,77.5,153.3,24.2,2.75,1.76
2014-07-05 09:15:00+00:00,50,7.6,,22.09,6.8,,6.8,,,8.15,,5.43,,388.5,,,,110.0,20.0,253.7,165.8,110.0,61.1,130.3,18.7,2.91,1.54
2014-07-05 09:30:00+00:00,50,8.075,,22.58,3.72,5.75,6.9,,,8.63,,5.51,3.72,378.5,,,105.0,110.0,20.0,285.1,180.8,135.0,75.0,148.2,25.7,2.8,1.79
2014-07-05 09:45:00+00:00,50,8.3,,23.17,5.38,6.0,6.75,,,8.85,,5.58,5.38,367.5,,,114.0,110.0,20.0,286.4,182.6,132.6,73.5,145.1,26.7,2.79,1.72
2014-07-05 10:00:00+00:00,50,8.075,,24.54,3.72,5.15,6.6,,,8.63,,5.64,3.72,333.5,,,100.0,110.0,20.0,250.3,166.7,104.0,57.8,122.2,20.0,3.04,1.52
2014-07-05 10:15:00+00:00,50,8.175,,23.32,6.95,,6.95,,,8.73,,5.69,,357.5,,,,110.0,20.0,285.5,180.8,138.0,76.7,150.3,26.8,2.85,1.9
2014-07-05 10:30:00+00:00,50,7.675,,22.49,4.9,5.57,6.63,,,8.23,,5.72,4.9,381.0,,,110.0,110.0,20.0,253.6,164.9,108.2,60.1,134.9,18.8,2.93,1.39
2014-07-05 10:45:00+00:00,0,,,,5.32,6.43,,,,,,,5.32,,,,107.0,,,,,,,,,,
2014-07-05 11:00:00+00:00,50,8.325,,23.38,6.82,,6.82,,,8.88,,5.75,,372.5,,,,110.0,20.0,281.3,180.4,127.6,70.6,141.9,25.9,2.81,1.64
2014-07-05 11:15:00+00:00,50,8.375,,23.53,5.53,6.05,6.57,,,8.93,,5.74,5.53,348.5,,,109.0,110.0,20.0,292.0,186.0,137.2,76.4,147.3,28.2,2.81,1.83
2014-07-05 11:30:00+00:00,70,8.325,,22.92,6.15,,6.15,,,8.88,,5.72,,361.0,,,,110.0,20.0,295.9,191.0,129.2,72.8,140.2,26.9,2.75,1.61
2014-07-05 11:45:00+00:00,50,8.575,,23.62,6.85,,6.85,,,9.13,,5.69,,372.5,,,,110.0,20.0,295.3,189.2,136.1,75.3,146.8,29.2,2.76,1.73
2014-07-05 12:00:00+00:00,50,8.6,,24.28,6.85,,6.85,,,9.15,,5.66,,362.5,,,,110.0,20.0,284.7,185.6,126.5,69.9,137.9,27.4,2.82,1.68
2014-07-05 12:15:00+00:00,50,8.9,,24.34,6.85,,6.85,,,9.45,,5.62,,362.5,,,,110.0,20.0,304.2,196.5,139.3,76.8,148.4,32.2,2.73,1.75
2014-07-05 12:30:00+00:00,50,8.675,,25.35,6.53,,6.53,,,9.23,,5.58,,338.5,,,,110.0,20.0,275.6,185.2,113.2,62.8,125.7,25.2,2.92,1.56
2014-07-05 12:45:00+00:00,50,8.85,,25.3,6.32,,6.32,,,9.4,,5.55,,328.5,,,,110.0,20.0,288.2,194.5,118.8,66.2,127.4,27.7,2.86,1.66
2014-07-05 13:00:00+00:00,50,8.6,,25.66,6.28,,6.28,,,9.15,,5.52,,322.5,,,,110.0,20.0,268.3,185.1,102.7,57.3,118.3,22.8,2.98,1.45
2014-07-05 13:15:00+00:00,50,8.7,,25.03,6.35,,6.35,,,9.25,,5.5,,335.0,,,,110.0,20.0,286.0,192.6,120.3,66.8,128.4,26.9,2.88,1.74
2014-07-05 13:30:00+00:00,50,8.675,,25.03,6.65,,6.65,,,9.23,,5.49,,335.0,,,,110.0,20.0,284.9,190.5,123.7,68.1,132.6,27.1,2.88,1.8
2014-07-05 13:45:00+00:00,50,8.075,,24.74,6.18,,6.18,,,8.63,,5.48,,328.5,,,,110.0,20.0,258.0,179.0,97.0,53.9,117.1,19.0,3.06,1.38
2014-07-05 14:00:00+00:00,50,8.3,,23.76,3.75,4.28,6.53,,,8.85,,5.48,3.75,342.5,,,112.0,110.0,20.0,285.0,190.7,122.7,67.5,132.5,24.7,2.86,1.75
2014-07-05 14:15:00+00:00,50,8.15,,22.58,3.75,5.18,6.05,,,8.7,,5.49,3.75,343.5,,,107.0,110.0,20.0,303.1,199.9,134.7,74.6,142.9,26.3,2.77,1.82
2014-07-05 14:30:00+00:00,50,7.725,,22.7,3.92,5.4,5.75,,,8.27,,5.51,3.92,342.5,,,107.0,110.0,20.0,274.7,188.3,107.0,59.7,122.3,19.2,2.94,1.49
2014-07-05 14:45:00+00:00,50,7.875,,22.52,3.47,4.22,5.72,,,8.43,,5.53,3.47,347.5,,,109.0,110.0,20.0,286.7,197.0,112.2,62.3,125.7,20.8,2.86,1.51
2014-07-05 15:00:00+00:00,70,8.063,4.31,22.76,4.32,,4.32,,,8.6,,5.56,,262.5,265.0,,,110.0,20.0,310.1,228.5,103.3,64.0,134.6,22.4,2.83,1.5
2014-07-05 15:15:00+00:00,50,7.975,,22.54,2.63,3.78,5.93,2.63,2.93,8.52,0.15,5.59,2.95,335.0,,112.5,108.0,101.4,11.2,290.5,190.5,128.9,71.6,137.9,24.2,2.83,1.77
2014-07-05 15:30:00+00:00,50,8.05,,22.02,3.08,4.72,5.53,,,8.6,,5.63,3.08,345.0,,,105.0,110.0,20.0,314.1,216.7,127.1,70.0,133.4,24.3,2.73,1.74
2014-07-05 15:45:00+00:00,50,8.075,,22.8,2.55,3.8,5.78,,,8.63,,5.67,2.55,335.0,,,107.0,110.0,20.0,301.4,210.6,120.2,65.7,127.3,22.9,2.82,1.77
2014-07-05 16:00:00+00:00,50,8.25,,22.74,2.13,5.03,6.53,2.13,2.63,8.8,0.28,5.71,2.65,355.0,,107.5,102.0,102.1,11.9,306.8,205.2,135.8,74.2,143.7,26.8,2.76,1.86
2014-07-05 16:15:00+00:00,50,8.0,,23.04,2.45,5.4,4.97,,,8.55,,5.75,2.45,318.5,,,103.0,110.0,20.0,300.7,221.1,105.4,58.0,112.4,20.1,2.88,1.68
2014-07-05 16:30:00+00:00,50,8.05,,24.3,2.08,4.07,4.47,2.08,2.45,8.6,0.03,5.78,2.47,328.5,,110.0,102.0,102.2,11.9,287.4,225.0,78.3,46.1,99.1,16.8,3.02,1.22
2014-07-05 16:45:00+00:00,50,7.15,,23.76,2.42,3.03,3.9,,,7.82,,5.81,2.42,312.0,,,100.0,110.0,20.0,265.0,223.7,51.3,30.4,78.4,9.2,3.32,1.0
2014-07-05 17:00:00+00:00,70,7.35,,23.54,3.63,,3.63,,,7.9,,5.82,,291.0,,,,110.0,20.0,273.6,227.2,62.5,35.6,82.5,10.9,3.2,1.16
2014-07-05 17:15:00+00:00,70,9.475,,26.9,3.63,,3.63,,,10.02,,5.82,,291.0,,,,110.0,20.0,326.9,260.0,95.1,51.5,96.7,25.0,2.84,1.98
2014-07-05 17:30:00+00:00,70,9.525,,28.35,2.85,,2.85,,,10.07,,5.8,,281.0,,,,110.0,20.0,312.4,260.5,74.5,40.6,77.8,20.0,2.98,1.91
2014-07-05 18:00:00+00:00,70,10.5,,32.48,2.45,,2.45,,,11.05,,5.73,,263.5,,,,110.0,20.0,302.5,257.5,64.8,34.7,63.9,20.3,3.09,2.22
2014-07-05 18:15:00+00:00,70,10.4,,32.57,1.77,,1.77,,,10.95,,5.66,,245.0,,,,110.0,20.0,297.7,252.8,64.1,34.1,60.5,19.1,3.13,2.65
2014-07-05 18:30:00+00:00,100,10.15,,31.53,2.1,,2.1,,,10.7,,5.59,,241.0,,,,110.0,20.0,301.3,252.7,69.5,36.7,65.3,19.5,3.11,2.66
2014-07-05 18:45:00+00:00,100,10.3,,31.3,2.42,,2.42,,,10.85,,5.51,,243.5,,,,110.0,20.0,310.7,258.5,74.5,39.3,69.1,21.4,3.04,2.81
2014-07-05 19:00:00+00:00,100,10.075,,31.65,2.67,,2.67,,,10.63,,5.43,,242.5,,,,110.0,20.0,299.9,255.3,63.7,33.6,58.9,17.5,3.14,2.85
2014-07-05 19:15:00+00:00,100,9.975,,30.88,4.0,,4.0,,,10.52,,5.34,,248.5,,,,110.0,20.0,308.1,261.7,65.7,35.3,58.3,17.9,3.1,3.68
2014-07-05 19:30:00+00:00,100,9.825,,29.83,2.72,,2.72,,,10.38,,5.25,,235.0,,,,110.0,20.0,314.8,257.7,80.9,42.9,72.7,21.0,3.04,3.34
2014-07-05 19:45:00+00:00,100,7.3,,26.02,3.65,,3.65,,,7.85,,5.17,,251.0,,,,110.0,20.0,264.2,244.0,29.4,15.2,29.1,4.3,3.57,2.05
2014-07-05 20:00:00+00:00,100,7.6,,27.49,1.75,1.98,3.42,,,8.18,,5.09,1.75,251.0,,,95.0,110.0,20.0,263.0,245.8,25.4,12.8,26.5,4.0,3.62,1.67
2014-07-05 20:15:00+00:00,100,9.425,,29.45,3.7,,3.7,,,9.98,,5.02,,253.5,,,,110.0,20.0,307.2,264.6,60.4,32.4,53.9,14.6,3.13,3.52
2014-07-05 20:30:00+00:00,100,9.275,,28.87,2.55,,2.55,,,9.82,,4.95,,236.0,,,,110.0,20.0,303.4,252.8,71.9,38.1,65.0,16.7,3.11,3.24
2014-07-05 20:45:00+00:00,100,8.65,,27.22,1.8,,1.8,,,9.2,,4.88,,225.0,,,,110.0,20.0,295.3,243.6,73.7,38.8,67.9,14.8,3.15,2.91
2014-07-05 21:00:00+00:00,0,8.425,,24.27,2.6,,2.6,,,8.98,,,,221.0,,,,110.0,20.0,,,,,,,2.88,
2014-07-05 21:15:00+00:00,100,4.5,,16.19,2.13,,2.13,,,5.05,,4.74,,218.5,,,,110.0,20.0,244.0,218.3,36.6,19.6,33.6,2.0,3.6,3.04
2014-07-05 21:30:00+00:00,100,8.6,,25.36,2.65,,2.65,,,9.15,,4.65,,258.5,,,,110.0,20.0,331.2,274.9,79.9,42.5,72.2,16.0,2.95,3.26
2014-07-05 21:45:00+00:00,100,8.35,,24.7,2.6,,2.6,,,8.9,,4.56,,250.0,,,,110.0,20.0,326.3,268.8,81.4,43.4,72.9,15.3,2.96,3.44
2014-07-05 22:00:00+00:00,100,8.125,,23.09,2.2,3.97,2.2,,,8.68,,4.46,3.47,251.0,,,107.0,110.0,20.0,345.9,276.2,98.8,52.4,89.2,17.5,2.84,3.27
2014-07-05 22:15:00+00:00,100,8.025,,22.64,2.65,,2.65,,,8.57,,4.34,,266.0,,,,110.0,20.0,351.1,284.9,93.8,50.0,84.1,16.3,2.82,3.41
2014-07-05 22:30:00+00:00,100,7.95,,21.8,3.28,,3.28,,,8.5,,4.22,,283.5,,,,110.0,20.0,366.8,298.6,96.6,52.0,85.6,16.7,2.74,3.7
2014-07-05 22:45:00+00:00,100,7.925,,22.12,3.38,,3.38,,,8.48,,4.09,,292.5,,,,110.0,20.0,359.6,299.6,85.6,45.6,78.0,14.7,2.79,3.12
2014-07-05 23:00:00+00:00,0,8.05,,21.83,2.72,,2.72,,,8.6,,3.96,,283.5,,,,110.0,20.0,367.2,299.5,96.5,51.1,88.6,16.9,2.71,2.98
2014-07-05 23:15:00+00:00,0,7.925,,22.61,2.83,,2.83,,,8.48,,3.84,,286.0,,,,110.0,20.0,350.5,294.1,80.8,42.7,75.1,13.8,2.85,2.78
2014-07-05 23:30:00+00:00,0,8.075,,22.76,2.9,,2.9,,,8.63,,3.72,,290.0,,,,110.0,20.0,355.6,297.8,82.7,43.7,77.0,14.7,2.82,2.77
2014-07-05 23:45:00+00:00,0,7.925,,22.76,2.5,,2.5,,,8.48,,3.61,,281.0,,,,110.0,20.0,348.2,291.9,80.7,42.5,75.5,13.7,2.87,2.69
2014-07-06 00:00:00+00:00,0,7.8,,21.96,2.42,3.95,2.42,,,8.35,,3.52,2.5,285.0,,,137.0,110.0,20.0,355.5,296.1,85.1,44.8,79.7,14.0,2.82,2.68
2014-07-06 00:15:00+00:00,0,7.825,,21.42,2.2,,2.2,,,8.38,,3.44,,276.0,,,,110.0,20.0,368.4,297.0,101.7,53.7,93.4,16.8,2.74,2.96
2014-07-06 00:30:00+00:00,100,5.025,,16.65,2.08,,2.08,,,5.57,,3.38,,273.5,,,,110.0,20.0,290.1,263.9,38.3,19.8,39.3,2.7,3.31,1.84
2014-07-06 00:45:00+00:00,100,4.975,,16.39,3.2,,3.2,,,5.53,,3.33,,288.5,,,,110.0,20.0,290.3,261.9,41.3,21.2,42.5,2.8,3.3,1.81
2014-07-06 01:00:00+00:00,100,4.925,,16.68,3.03,,3.03,,,5.47,,3.3,,287.5,,,,110.0,20.0,283.4,259.3,35.4,17.7,38.8,2.3,3.39,1.43
2014-07-06 01:15:00+00:00,100,2.925,,10.69,1.73,,1.73,,,3.47,,3.28,,272.0,,,,110.0,20.0,264.9,240.7,34.9,19.2,32.2,0.9,3.65,3.12
2014-07-06 01:30:00+00:00,0,7.475,,20.67,2.2,,2.2,,,8.02,,3.27,,272.0,,,,110.0,20.0,357.7,288.5,98.6,52.1,90.8,14.9,2.77,2.92
2014-07-06 01:45:00+00:00,0,7.5,,21.2,2.95,,2.95,,,8.05,,3.27,,291.0,,,,110.0,20.0,349.8,292.2,82.7,43.6,78.2,12.7,2.83,2.56
2014-07-06 02:00:00+00:00,0,7.475,,21.69,2.65,,2.65,,,8.02,,3.28,,275.0,,,,110.0,20.0,334.5,278.9,79.6,42.0,75.1,12.1,2.9,2.61
2014-07-06 02:15:00+00:00,100,5.575,,18.74,1.77,,1.77,,,6.13,,3.3,,253.5,,,,110.0,20.0,277.0,249.5,39.8,21.1,40.3,3.5,3.36,2.01
2014-07-06 02:30:00+00:00,100,5.1,,18.5,2.63,,2.63,,,5.65,,3.32,,246.0,,,,110.0,20.0,250.2,229.1,30.2,15.5,33.8,2.2,3.63,1.47
2014-07-06 02:45:00+00:00,0,6.975,,22.02,2.15,,2.15,,,7.53,,3.36,,236.0,,,,110.0,20.0,289.2,240.9,68.8,36.5,66.0,9.2,3.16,2.48
2014-07-06 03:00:00+00:00,0,7.3,,21.69,2.17,,2.17,,,7.85,,3.41,,233.5,,,,110.0,20.0,307.6,235.7,102.0,54.6,94.0,15.0,2.97,3.02
2014-07-06 03:15:00+00:00,50,6.8,,21.44,2.45,3.28,4.53,,,7.35,,3.48,2.45,280.0,,,113.0,110.0,20.0,277.2,223.9,74.7,39.4,80.1,9.8,3.15,1.77
2014-07-06 03:30:00+00:00,50,6.9,,20.11,2.42,4.18,3.88,,,7.45,,3.57,2.42,255.0,,,111.0,110.0,20.0,308.4,226.1,116.2,62.8,121.6,15.6,2.91,2.21
2014-07-06 03:45:00+00:00,50,7.125,,20.28,1.75,3.75,3.72,1.75,1.96,7.68,0.1,3.67,1.98,258.5,,107.5,112.0,99.0,8.9,308.8,219.0,123.8,67.7,130.3,18.2,2.85,2.01
2014-07-06 04:00:00+00:00,50,4.75,,16.96,2.03,3.6,3.63,2.03,2.13,5.3,0.15,3.79,2.15,268.5,,122.5,116.0,102.7,12.5,212.3,162.6,54.4,32.7,88.9,4.3,3.57,1.02
2014-07-06 04:15:00+00:00,100,4.55,,17.06,2.15,3.05,3.2,2.15,2.31,5.1,0.08,3.92,2.33,235.0,,120.0,119.0,102.1,11.9,196.6,153.2,45.2,29.4,78.5,3.6,3.75,1.02
2014-07-06 04:30:00+00:00,50,6.1,,21.8,2.78,3.2,4.15,,,6.68,,4.06,2.78,281.0,,,116.0,110.0,20.0,227.8,183.8,50.0,29.2,80.7,6.3,3.57,1.0
2014-07-06 04:45:00+00:00,50,7.7,,25.3,2.42,3.0,4.63,2.42,2.56,8.25,0.2,4.21,2.58,278.5,,117.5,119.0,100.8,10.6,247.6,191.1,70.6,41.1,92.0,13.5,3.29,1.25
2014-07-06 05:00:00+00:00,50,7.3,,25.3,5.0,,5.0,,,7.85,,4.36,,273.5,,,,110.0,20.0,231.5,181.5,61.9,34.5,90.1,10.2,3.47,1.04
2014-07-06 05:15:00+00:00,70,4.275,,17.17,3.4,,3.4,,,4.82,,4.51,,215.0,,,,110.0,20.0,174.8,137.7,39.0,24.5,60.2,2.6,4.02,1.28
2014-07-06 05:30:00+00:00,70,8.475,,25.97,4.7,,4.7,,,9.02,,4.64,,288.5,,,,110.0,20.0,276.6,211.6,85.0,48.4,94.4,19.1,3.06,1.62
2014-07-06 05:45:00+00:00,70,4.525,,18.41,3.8,,3.8,,,5.07,,4.76,,221.0,,,,110.0,20.0,169.8,133.6,38.2,23.6,58.2,2.8,4.07,1.3
2014-07-06 06:00:00+00:00,70,7.7,,27.34,5.47,,5.47,,,8.4,,4.86,,282.5,,,,110.0,20.0,222.6,172.3,58.2,32.9,90.2,11.0,3.55,1.0
