Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2014-02-01 10:15:00+00:00,70,8.413,4.86,31.02,4.88,,4.88,,,8.95,,,5.99,,255.0,255.0,,,110.0,20.0,218.9,184.6,32.0,26.2,67.2,10.6,3.69,1.0
2014-02-01 10:30:00+00:00,0,9.0,4.32,32.32,4.15,,4.15,,,9.55,,,,,227.5,246.0,,,110.0,20.0,,,,,,,3.59,
2014-02-01 10:45:00+00:00,100,8.538,4.16,31.3,4.03,,4.03,,,9.07,,,6.02,,223.5,224.5,,,110.0,20.0,234.4,209.7,27.7,19.7,48.0,8.6,3.67,1.0
2014-02-01 11:00:00+00:00,70,7.688,4.46,29.28,4.47,,4.47,,,9.8,1.58,,6.01,,256.0,256.0,,,110.0,20.0,213.0,182.0,26.3,23.6,61.5,8.2,3.82,1.0
2014-02-01 11:15:00+00:00,100,8.975,,32.79,3.8,,3.8,,,9.52,,,6.0,,216.0,,,,110.0,20.0,223.9,192.2,42.1,26.1,58.3,12.0,3.65,1.19
2014-02-01 11:30:00+00:00,0,8.375,4.2,29.55,4.1,,4.1,,,8.93,,,,,222.5,222.5,,,110.0,20.0,,,,,,,3.53,
2014-02-01 11:45:00+00:00,100,9.262,4.91,31.11,2.7,3.13,3.78,2.7,3.13,9.8,,0.05,5.93,2.7,197.5,250.0,110.0,110.0,103.0,12.7,242.7,191.9,66.6,40.6,80.0,18.9,3.36,1.69
2014-02-01 12:00:00+00:00,100,7.938,4.18,28.59,3.75,,3.75,,,8.48,,,5.88,,218.5,236.0,,,110.0,20.0,226.3,191.1,41.2,27.3,61.0,9.7,3.61,1.25
2014-02-01 12:15:00+00:00,0,8.975,4.13,29.81,3.75,,3.75,,,9.52,,,,,205.0,235.0,,,110.0,20.0,,,,,,,3.32,
2014-02-01 12:30:00+00:00,70,9.125,,30.6,4.97,,4.97,,,9.68,,,5.75,,255.0,,,,110.0,20.0,243.1,192.1,66.7,38.2,82.6,17.5,3.35,1.39
2014-02-01 12:45:00+00:00,70,8.975,,30.83,3.85,,3.85,,,9.52,,,5.67,,235.0,,,,110.0,20.0,238.4,194.8,59.3,34.5,68.3,15.3,3.43,1.7
2014-02-01 13:00:00+00:00,100,8.913,4.46,29.68,2.58,2.97,3.75,2.58,2.98,9.52,0.08,0.05,5.58,2.58,227.5,237.5,110.0,110.0,103.0,12.7,249.0,196.6,70.8,40.8,74.7,17.5,3.34,2.16
2014-02-01 13:15:00+00:00,100,8.887,3.96,28.87,3.5,,3.5,,,9.43,,,5.48,,212.5,226.0,,,110.0,20.0,257.2,201.6,73.6,42.4,82.8,18.0,3.25,1.88
2014-02-01 13:30:00+00:00,70,9.3,,32.32,2.63,2.85,4.45,2.63,2.86,9.85,,0.1,5.37,2.63,242.5,,115.0,115.0,101.2,10.9,233.5,191.0,56.6,33.8,69.2,16.3,3.47,1.5
2014-02-01 13:45:00+00:00,70,8.975,,30.64,3.75,,3.75,,,9.55,0.03,,5.24,,227.5,,,,110.0,20.0,240.5,192.0,67.4,37.9,70.7,16.5,3.41,2.07
2014-02-01 14:00:00+00:00,70,7.125,,28.83,3.47,,3.47,,,8.13,0.45,,5.11,,230.0,,,,110.0,20.0,203.0,184.2,21.8,15.2,42.6,4.9,4.05,1.0
2014-02-01 14:15:00+00:00,70,7.4,,28.63,3.5,,3.5,,,7.95,,,4.96,,220.0,,,,110.0,20.0,207.5,181.8,33.2,20.2,49.5,6.5,3.87,1.01
2014-02-01 14:30:00+00:00,70,7.85,,28.81,3.13,,3.13,,,8.4,,,4.81,,217.5,,,,110.0,20.0,220.6,187.5,45.9,26.3,51.5,9.0,3.67,1.75
2014-02-01 14:45:00+00:00,70,7.775,,27.32,1.7,2.25,3.2,1.7,2.26,8.32,,0.03,4.64,1.7,212.5,,105.0,105.0,104.6,14.4,229.1,183.8,62.9,35.2,66.5,11.5,3.51,2.02
2014-02-01 15:00:00+00:00,70,7.625,,27.02,2.05,2.17,3.15,2.05,2.18,8.18,,0.03,4.48,2.05,210.0,,135.0,135.0,107.3,17.0,227.3,184.6,59.1,32.9,63.2,10.4,3.54,1.96
2014-02-01 15:15:00+00:00,70,7.15,,26.43,2.72,,2.72,,,7.72,0.03,,4.31,,208.5,,,,110.0,20.0,221.7,190.6,43.2,24.0,48.3,6.8,3.7,1.71
2014-02-01 15:30:00+00:00,70,6.1,,22.79,2.45,,2.45,,,6.65,,,4.14,,195.0,,,,110.0,20.0,214.6,179.7,49.3,26.9,47.4,5.4,3.74,2.66
2014-02-01 15:45:00+00:00,100,5.925,,20.8,2.1,,2.1,,,6.47,,,3.98,,200.0,,,,110.0,20.0,234.4,191.3,60.8,32.8,57.7,6.1,3.51,2.73
2014-02-01 16:00:00+00:00,100,5.325,,17.85,1.73,,1.73,,,5.88,,,3.82,,192.5,,,,110.0,20.0,252.6,195.0,81.7,43.7,70.9,6.4,3.35,4.04
2014-02-01 16:15:00+00:00,70,4.575,,16.64,1.8,,1.8,,,5.13,,,3.66,,201.0,,,,110.0,20.0,230.3,200.0,42.6,22.5,41.0,2.5,3.64,2.5
2014-02-01 16:30:00+00:00,100,4.425,,14.28,1.85,,1.85,,,5.0,0.03,,3.52,,210.0,,,,110.0,20.0,272.2,218.8,75.5,40.3,66.5,4.0,3.23,3.76
2014-02-01 16:45:00+00:00,100,3.95,,13.38,1.73,,1.73,,,4.5,,,3.39,,217.5,,,,110.0,20.0,259.7,220.9,54.9,29.3,49.5,2.4,3.39,3.33
2014-02-01 17:00:00+00:00,100,4.375,,13.49,1.77,,1.77,,,4.93,,,3.27,,235.0,,,,110.0,20.0,297.6,244.1,75.6,40.4,66.9,3.9,3.08,3.68
2014-02-01 17:15:00+00:00,100,3.775,,13.38,2.0,,2.0,,,4.32,,,3.15,,236.0,,,,110.0,20.0,255.7,230.8,35.6,19.0,33.1,1.4,3.54,2.85
2014-02-01 17:30:00+00:00,100,4.225,,14.12,2.1,,2.1,,,4.78,,,3.06,,232.5,,,,110.0,20.0,269.9,233.6,51.4,27.9,44.7,2.5,3.34,4.13
2014-02-01 17:45:00+00:00,100,4.0,,12.92,1.73,,1.73,,,4.55,,,2.97,,222.5,,,,110.0,20.0,276.7,228.4,68.1,36.7,58.8,3.0,3.23,4.31
2014-02-01 18:00:00+00:00,100,4.15,,13.53,1.77,,1.77,,,4.72,0.03,,2.89,,240.0,,,,110.0,20.0,281.1,242.0,55.4,29.6,49.9,2.6,3.26,3.36
2014-02-01 18:15:00+00:00,100,4.175,,13.8,1.7,,1.7,,,4.72,,,2.83,,235.0,,,,110.0,20.0,275.0,237.7,53.0,28.3,48.0,2.5,3.31,3.26
2014-02-01 18:30:00+00:00,100,3.85,,13.83,2.08,,2.08,,,4.43,0.03,,2.77,,233.5,,,,110.0,20.0,250.4,227.3,33.0,17.6,30.8,1.4,3.59,2.79
2014-02-01 18:45:00+00:00,100,3.925,,13.04,1.83,,1.83,,,4.47,,,2.72,,223.5,,,,110.0,20.0,269.6,227.9,58.9,31.8,51.5,2.5,3.32,4.03
2014-02-01 19:00:00+00:00,100,3.6,,12.24,1.77,,1.77,,,4.15,,,2.68,,231.0,,,,110.0,20.0,264.4,230.6,48.0,25.7,43.2,1.7,3.4,3.39
2014-02-01 19:15:00+00:00,100,3.35,,11.2,1.75,,1.75,,,3.9,,,2.64,,227.5,,,,110.0,20.0,267.2,228.2,55.2,30.0,47.5,1.7,3.34,4.41
2014-02-01 19:30:00+00:00,100,3.575,,11.31,1.73,,1.73,,,4.13,,,2.61,,241.0,,,,110.0,20.0,290.3,244.1,65.4,35.3,57.3,2.3,3.16,3.96
2014-02-01 19:45:00+00:00,100,3.6,,11.67,1.73,,1.73,,,4.18,0.03,,2.59,,240.0,,,,110.0,20.0,281.3,241.0,57.1,30.7,50.8,2.0,3.24,3.63
2014-02-01 20:00:00+00:00,100,3.425,,11.46,1.75,,1.75,,,3.97,,,2.57,,243.5,,,,110.0,20.0,273.7,240.6,47.1,25.3,42.6,1.5,3.35,3.32
2014-02-01 20:15:00+00:00,100,3.5,,11.14,1.73,,1.73,,,4.05,,,2.56,,241.0,,,,110.0,20.0,286.9,243.0,62.1,33.5,54.6,2.1,3.18,3.86
2014-02-01 20:30:00+00:00,100,3.0,,9.89,1.73,,1.73,,,3.55,,,2.55,,241.0,,,,110.0,20.0,276.2,238.2,54.0,29.4,46.7,1.4,3.3,4.32
2014-02-01 20:45:00+00:00,100,3.225,,8.78,2.28,,2.28,,,3.78,,,2.54,,320.5,,,,110.0,20.0,367.2,298.1,98.4,53.6,87.3,2.9,2.72,3.74
2014-02-01 21:00:00+00:00,100,3.325,,8.94,1.77,,1.77,,,3.88,,,2.55,,306.0,,,,110.0,20.0,371.2,298.8,102.9,55.5,92.4,3.2,2.69,3.47
2014-02-01 21:15:00+00:00,100,3.325,,9.16,1.85,,1.85,,,3.88,,,2.56,,324.5,,,,110.0,20.0,361.5,302.2,84.8,45.2,81.4,2.6,2.75,2.48
2014-02-01 21:30:00+00:00,100,3.4,,9.24,1.77,,1.77,,,3.95,,,2.58,,323.5,,,,110.0,20.0,368.5,305.9,89.4,47.6,85.6,2.9,2.72,2.51
2014-02-01 21:45:00+00:00,100,3.475,,9.3,1.83,,1.83,,,4.03,,,2.61,,327.5,,,,110.0,20.0,375.6,308.9,95.3,50.8,90.5,3.2,2.68,2.6
2014-02-01 22:00:00+00:00,100,3.45,,9.32,1.73,,1.73,,,4.03,0.03,,2.65,,323.5,,,,110.0,20.0,371.3,307.9,90.6,48.2,86.8,3.0,2.7,2.49
2014-02-01 22:15:00+00:00,100,3.45,,9.57,2.05,,2.05,,,4.0,,,2.71,,332.5,,,,110.0,20.0,359.4,302.9,80.9,42.9,78.9,2.7,2.77,2.31
2014-02-01 22:45:00+00:00,100,3.575,,10.0,1.73,,1.73,,,4.13,,,2.85,,310.0,,,,110.0,20.0,354.3,297.5,81.1,43.1,77.4,2.9,2.8,2.53
2014-02-01 23:00:00+00:00,100,3.45,,10.03,1.77,,1.77,,,4.0,,,2.93,,307.0,,,,110.0,20.0,337.3,290.0,67.7,35.9,66.1,2.2,2.91,2.3
2014-02-01 23:15:00+00:00,100,3.55,,10.49,1.73,,1.73,,,4.1,,,3.02,,298.5,,,,110.0,20.0,330.8,285.8,64.4,34.2,62.5,2.3,2.96,2.36
2014-02-01 23:30:00+00:00,100,3.775,,10.79,1.75,,1.75,,,4.32,,,3.1,,295.0,,,,110.0,20.0,345.1,289.5,79.1,42.3,72.8,3.1,2.86,3.02
2014-02-01 23:45:00+00:00,100,3.85,,11.0,1.75,,1.75,,,4.43,0.03,,3.18,,287.5,,,,110.0,20.0,342.2,286.9,78.6,42.0,71.9,3.2,2.86,3.12
2014-02-02 00:00:00+00:00,100,3.8,,10.99,1.73,,1.73,,,4.35,,,3.25,,288.5,,,,110.0,20.0,337.8,285.1,75.0,40.0,69.5,3.0,2.89,2.9
2014-02-02 00:15:00+00:00,100,3.9,,11.27,1.73,,1.73,,,4.47,0.03,,3.3,,287.5,,,,110.0,20.0,338.0,285.2,75.1,40.1,69.3,3.1,2.89,2.96
2014-02-02 00:30:00+00:00,100,3.55,,10.8,1.75,,1.75,,,4.1,,,3.34,,283.5,,,,110.0,20.0,315.5,274.9,57.9,30.8,55.3,2.0,3.04,2.53
2014-02-02 00:45:00+00:00,100,4.0,,12.1,1.67,,1.67,,,4.55,,,3.35,,272.5,,,,110.0,20.0,318.5,273.8,63.6,33.8,59.0,2.8,3.03,2.88
2014-02-02 01:00:00+00:00,100,4.175,,12.97,1.73,,1.73,,,4.72,,,3.33,,263.5,,,,110.0,20.0,306.4,264.6,59.4,31.7,54.3,2.8,3.11,3.11
2014-02-02 01:15:00+00:00,100,4.225,,13.88,1.9,,1.9,,,4.78,,,3.3,,253.5,,,,110.0,20.0,285.2,252.2,47.0,25.1,43.6,2.3,3.28,2.89
2014-02-02 01:30:00+00:00,100,3.95,,13.31,1.95,,1.95,,,4.5,,,3.23,,243.5,,,,110.0,20.0,272.4,241.0,44.6,23.9,40.8,1.9,3.37,3.15
2014-02-02 01:45:00+00:00,100,4.125,,13.67,1.73,,1.73,,,4.72,0.05,,3.16,,234.5,,,,110.0,20.0,271.9,237.2,49.4,26.3,45.4,2.3,3.31,3.02
2014-02-02 02:00:00+00:00,100,4.1,,13.24,1.73,,1.73,,,4.65,,,3.07,,226.0,,,,110.0,20.0,279.3,232.8,65.7,35.3,57.7,3.0,3.23,3.88
2014-02-02 02:15:00+00:00,100,3.675,,12.59,1.73,,1.73,,,4.22,,,2.98,,231.0,,,,110.0,20.0,260.7,229.7,44.1,23.6,40.3,1.6,3.43,3.11
2014-02-02 02:30:00+00:00,100,4.2,,14.34,1.73,,1.73,,,4.78,0.03,,2.89,,225.0,,,,110.0,20.0,262.0,228.3,47.9,25.5,43.5,2.3,3.41,3.19
2014-02-02 02:45:00+00:00,100,4.0,,14.06,1.73,,1.73,,,4.55,,,2.82,,218.5,,,,110.0,20.0,250.5,219.6,43.8,23.4,39.8,1.9,3.52,3.22
2014-02-02 03:00:00+00:00,100,3.875,,13.46,1.83,,1.83,,,4.43,,,2.76,,216.0,,,,110.0,20.0,251.1,217.4,47.7,25.7,42.0,2.0,3.47,3.86
2014-02-02 03:15:00+00:00,100,3.95,,15.05,1.77,,1.77,,,4.5,,,2.74,,213.5,,,,110.0,20.0,229.0,209.6,27.7,14.7,26.6,1.2,3.81,2.46
2014-02-02 03:30:00+00:00,100,3.6,,12.59,1.75,,1.75,,,4.15,,,2.75,,191.0,,,,110.0,20.0,242.7,199.6,60.7,32.9,51.3,2.2,3.5,4.97
2014-02-02 03:45:00+00:00,100,3.4,,12.36,1.85,,1.85,,,3.95,,,2.79,,213.5,,,,110.0,20.0,239.0,211.6,38.8,21.0,34.4,1.3,3.63,3.75
2014-02-02 04:00:00+00:00,100,2.925,,10.79,1.73,,1.73,,,3.47,,,2.87,,221.0,,,,110.0,20.0,237.8,214.2,33.6,18.2,30.3,0.8,3.69,3.36
2014-02-02 04:15:00+00:00,100,2.775,,10.61,2.22,,2.22,,,3.33,,,2.99,,253.5,,,,110.0,20.0,239.1,224.6,20.5,10.6,22.5,0.5,3.82,1.56
2014-02-02 04:30:00+00:00,100,2.925,,9.36,1.73,,1.73,,,3.47,,,3.13,,235.0,,,,110.0,20.0,282.9,234.1,69.4,37.9,58.3,1.7,3.2,5.07
2014-02-02 04:45:00+00:00,100,3.15,,9.16,1.73,,1.73,,,3.8,0.1,,3.3,,232.5,,,,110.0,20.0,306.8,237.1,98.0,51.9,87.0,2.6,2.91,3.55
2014-02-02 05:00:00+00:00,70,4.425,,15.41,2.67,,2.67,,,4.97,,,3.49,,272.0,,,,110.0,20.0,262.5,235.0,38.4,19.9,46.6,2.2,3.48,1.23
2014-02-02 05:15:00+00:00,70,4.4,,13.6,2.45,,2.45,,,4.95,,,3.69,,227.5,,,,110.0,20.0,289.4,221.4,96.7,52.1,83.4,5.2,3.09,4.2
2014-02-02 05:30:00+00:00,100,4.975,,17.02,1.88,,1.88,,,5.53,,,3.89,,220.0,,,,110.0,20.0,246.2,202.5,61.5,33.6,61.0,4.5,3.42,2.36
2014-02-02 05:45:00+00:00,70,6.05,,20.17,1.7,1.75,2.78,1.7,1.75,6.6,,0.03,4.1,1.7,212.5,,140.0,140.0,110.0,20.0,247.5,194.0,74.2,40.6,76.1,8.0,3.33,2.18
2014-02-02 06:00:00+00:00,70,6.275,,22.19,1.52,2.0,2.92,1.52,1.96,6.82,,0.03,4.29,1.98,220.0,,117.5,140.0,116.0,25.6,230.5,190.3,55.1,30.9,60.3,6.7,3.54,1.89
2014-02-02 06:15:00+00:00,100,6.975,,24.35,1.8,2.15,2.95,1.8,2.15,7.53,,0.05,4.47,1.8,225.0,,115.0,115.0,104.3,14.1,239.0,190.5,69.9,40.0,66.5,10.5,3.49,2.95
2014-02-02 06:30:00+00:00,100,7.175,,24.54,1.77,2.3,3.13,1.77,2.31,7.72,,0.05,4.64,1.77,216.0,,105.0,105.0,101.3,11.1,236.7,181.7,76.5,42.7,76.7,11.8,3.42,2.37
2014-02-02 06:45:00+00:00,70,8.15,,26.04,2.25,2.38,3.47,2.25,2.38,8.7,,0.03,4.79,2.25,216.0,,117.5,117.5,101.1,10.9,258.8,191.9,92.1,50.8,97.1,18.0,3.2,2.05
2014-02-02 07:00:00+00:00,50,9.0,,29.75,2.17,2.7,4.8,2.17,2.38,9.57,0.03,0.1,4.93,2.4,243.5,,115.0,115.0,101.6,11.3,249.4,194.9,73.5,40.7,83.4,18.0,3.31,1.6
2014-02-02 07:15:00+00:00,70,7.425,,29.01,2.2,2.65,3.53,2.2,2.45,8.52,0.55,0.03,5.06,2.47,243.5,,115.0,112.0,102.6,12.4,212.7,190.0,26.4,18.1,50.8,6.2,3.91,1.0
2014-02-02 07:30:00+00:00,50,9.55,,30.63,5.78,,5.78,,,10.1,,,5.18,,221.0,,,,110.0,20.0,260.8,190.9,98.1,53.3,102.4,25.5,3.21,2.18
2014-02-02 07:45:00+00:00,70,9.95,,33.24,4.3,,4.3,,,10.55,0.05,,5.28,,235.0,,,,110.0,20.0,248.8,199.3,69.0,38.8,72.6,20.7,3.34,2.02
2014-02-02 08:00:00+00:00,50,8.0,,30.18,5.5,,5.5,,,8.82,0.28,,5.38,,247.5,,,,110.0,20.0,208.3,168.9,47.3,26.4,70.9,9.6,3.77,1.0
2014-02-02 08:15:00+00:00,70,7.475,,29.75,4.68,,4.68,,,8.02,,,5.48,,235.0,,,,110.0,20.0,198.5,168.0,33.9,21.0,59.5,6.9,3.98,1.0
2014-02-02 08:30:00+00:00,70,10.4,,36.49,4.75,,4.75,,,10.95,,,5.56,,243.5,,,,110.0,20.0,235.5,197.6,51.3,29.6,67.1,17.9,3.51,1.22
2014-02-02 08:45:00+00:00,100,10.075,,33.22,4.03,,4.03,,,10.63,,,5.65,,226.0,,,,110.0,20.0,251.8,192.8,82.4,45.8,83.7,24.7,3.3,2.26
2014-02-02 09:00:00+00:00,70,8.563,5.34,30.44,5.35,,5.35,,,9.1,,,5.72,,240.0,241.3,,,110.0,20.0,221.6,178.2,45.3,32.2,77.2,13.0,3.56,1.14
2014-02-02 09:15:00+00:00,70,10.475,,33.61,4.63,,4.63,,,11.02,,,5.8,,243.5,,,,110.0,20.0,262.0,206.5,75.7,42.8,81.1,25.6,3.21,1.86
2014-02-02 09:30:00+00:00,50,10.475,,33.55,7.78,,7.78,,,11.02,,,5.86,,276.0,,,,110.0,20.0,253.8,187.6,89.2,48.0,97.4,28.1,3.2,1.72
2014-02-02 10:00:00+00:00,70,11.25,,36.53,4.85,,4.85,,,11.8,,,5.96,,251.0,,,,110.0,20.0,259.2,207.8,70.5,40.0,76.2,27.6,3.25,1.83
2014-02-02 10:15:00+00:00,50,7.825,,30.49,6.2,,6.2,,,10.55,2.17,,5.99,,250.0,,,,110.0,20.0,191.8,151.4,47.4,26.0,64.1,8.9,3.9,1.23
2014-02-02 10:30:00+00:00,70,8.275,,31.46,4.63,,4.63,,,8.82,,,6.01,,241.0,,,,110.0,20.0,209.8,177.3,37.6,24.1,63.9,9.6,3.8,1.0
