Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2014-06-01 00:00:00+00:00,100,6.575,18.34,1.83,,1.83,,,7.13,,,3.93,,250.5,,,110.0,20.0,339.0,272.2,94.9,49.9,87.5,11.0,2.79,2.91
2014-06-01 00:15:00+00:00,100,4.975,16.6,2.0,,2.0,,,5.53,,,3.85,,257.0,,,110.0,20.0,281.9,254.3,39.8,20.9,38.8,2.7,3.34,2.24
2014-06-01 00:30:00+00:00,100,4.0,10.32,3.67,,3.67,,,4.55,,,3.78,,505.0,,,110.0,20.0,384.4,322.7,89.3,45.3,94.7,3.9,2.58,1.65
2014-06-01 00:45:00+00:00,100,3.725,9.96,2.92,,2.92,,,4.28,,,3.71,,458.5,,,110.0,20.0,380.0,323.3,82.3,40.5,94.5,3.1,2.67,1.26
2014-06-01 01:00:00+00:00,100,6.1,17.68,2.42,5.68,2.42,,,6.78,0.13,,3.64,2.45,270.0,,97.0,110.0,20.0,334.3,277.4,80.8,43.1,73.3,8.2,2.9,3.22
2014-06-01 01:15:00+00:00,100,6.225,18.69,2.5,6.25,2.8,,,6.78,,,3.59,2.53,276.0,,98.0,110.0,20.0,321.8,274.8,67.3,35.7,62.6,7.1,3.0,2.8
2014-06-01 01:30:00+00:00,100,5.175,18.01,2.45,5.18,4.55,,,5.72,,,3.54,2.45,295.0,,100.0,110.0,20.0,267.6,245.2,32.6,16.7,33.3,2.4,3.48,1.86
2014-06-01 01:45:00+00:00,100,6.125,18.87,2.42,5.1,4.6,,,6.68,,,3.51,2.42,294.5,,99.0,110.0,20.0,310.9,270.7,58.1,30.5,56.8,6.0,3.08,2.22
2014-06-01 02:00:00+00:00,100,5.5,18.37,2.42,4.07,3.05,,,6.05,,,3.49,2.42,253.5,,104.0,110.0,20.0,275.8,243.4,46.3,24.7,44.0,3.9,3.34,2.57
2014-06-01 02:15:00+00:00,100,5.075,17.64,2.63,3.55,3.45,,,5.63,,,3.5,2.63,253.5,,101.0,110.0,20.0,260.0,232.9,38.8,20.5,38.5,2.8,3.48,2.16
2014-06-01 02:30:00+00:00,50,5.225,17.55,2.03,3.5,2.92,,,5.78,,,3.53,2.03,238.5,,103.0,110.0,20.0,266.8,230.3,52.0,28.0,48.2,4.0,3.36,2.97
2014-06-01 02:45:00+00:00,70,5.05,15.64,2.75,,2.75,,,5.6,,,3.59,,232.5,,,110.0,20.0,288.5,229.8,83.1,44.6,74.8,5.9,3.1,3.38
2014-06-01 03:00:00+00:00,70,5.65,17.65,2.67,,2.67,,,6.2,,,3.68,,256.0,,,110.0,20.0,284.4,231.7,74.1,39.9,78.4,6.8,3.12,1.89
2014-06-01 03:15:00+00:00,70,5.425,17.87,1.48,2.17,2.5,1.48,1.58,5.97,,0.05,3.8,1.6,253.5,125.0,121.0,103.4,13.3,257.6,211.1,63.2,36.1,73.9,5.9,3.29,1.61
2014-06-01 03:30:00+00:00,70,5.8,18.83,2.47,,2.47,,,6.35,,,3.93,,250.0,,,110.0,20.0,262.5,213.3,68.4,38.3,74.3,7.0,3.25,1.87
2014-06-01 03:45:00+00:00,50,6.2,19.94,2.45,2.88,2.9,,,6.75,,,4.09,2.45,243.5,,116.0,110.0,20.0,263.7,209.2,74.2,41.4,82.7,8.7,3.22,1.77
2014-06-01 04:00:00+00:00,100,6.275,20.15,1.88,2.33,2.55,1.88,2.2,6.85,0.03,0.03,4.25,2.22,221.0,125.0,130.0,111.0,20.7,261.7,201.3,83.2,47.3,85.2,10.1,3.21,2.28
2014-06-01 04:15:00+00:00,70,6.45,21.64,2.03,2.25,3.78,2.03,2.26,7.07,0.08,0.03,4.42,2.03,271.0,122.5,122.5,106.3,16.1,243.4,193.4,62.6,37.3,86.4,8.7,3.36,1.2
2014-06-01 04:30:00+00:00,100,6.387,22.36,2.1,2.97,3.2,2.1,2.4,6.95,0.03,0.03,4.59,2.42,240.0,117.5,134.0,105.8,15.5,239.7,206.3,39.6,26.7,55.5,6.3,3.51,1.41
2014-06-01 04:45:00+00:00,50,6.475,22.34,2.78,3.5,3.65,,,7.03,,,4.74,2.78,247.5,,124.0,110.0,20.0,232.4,185.6,60.0,35.5,78.5,8.3,3.45,1.35
2014-06-01 05:00:00+00:00,70,6.275,22.24,2.6,3.05,3.75,2.6,2.7,6.82,,0.05,4.88,2.72,238.5,130.0,129.0,102.7,12.5,220.0,171.4,56.9,36.2,82.1,8.0,3.54,1.23
2014-06-01 05:15:00+00:00,100,6.557,20.04,2.72,3.67,3.72,2.72,2.81,7.1,,,5.0,2.83,227.5,125.0,116.0,102.7,12.4,273.8,199.1,99.6,57.1,107.3,13.1,3.06,2.14
2014-06-01 05:30:00+00:00,50,6.675,21.62,3.13,4.72,4.63,,,7.22,,,5.09,3.13,308.5,,111.0,110.0,20.0,246.7,182.4,73.8,43.4,112.2,10.7,3.24,1.03
2014-06-01 05:45:00+00:00,50,6.925,22.52,2.63,4.63,4.65,2.63,2.93,7.5,0.03,0.03,5.16,2.95,288.5,115.0,110.0,102.4,12.1,239.7,172.2,77.4,47.2,97.4,12.4,3.25,1.4
2014-06-01 06:00:00+00:00,50,7.0,23.57,2.83,5.6,5.9,2.83,3.01,7.55,,0.05,5.2,3.03,290.0,117.5,106.0,102.3,12.1,214.8,150.8,78.3,43.8,101.9,11.6,3.37,1.37
2014-06-01 06:15:00+00:00,50,7.3,23.19,3.5,4.78,5.65,,,7.85,,,5.23,3.5,275.0,,108.0,110.0,20.0,251.1,174.1,102.1,56.8,111.3,16.0,3.18,1.92
2014-06-01 06:30:00+00:00,50,6.825,23.53,3.33,4.18,5.55,,,7.4,0.03,,5.25,3.33,271.0,,109.0,110.0,20.0,216.5,157.1,73.5,41.3,94.5,10.4,3.45,1.41
2014-06-01 06:45:00+00:00,70,6.975,20.64,5.03,,5.03,,,7.53,,,5.26,,272.5,,,110.0,20.0,281.4,180.0,135.3,75.4,147.9,19.2,2.96,1.98
2014-06-01 07:00:00+00:00,70,6.725,20.84,5.07,,5.07,,,7.28,,,5.27,,319.5,,,110.0,20.0,246.8,168.2,89.4,52.3,121.1,12.9,3.1,1.24
2014-06-01 07:15:00+00:00,0,,,5.6,6.43,,,,,,,,5.6,,,99.0,,,,,,,,,,
2014-06-01 07:30:00+00:00,50,7.075,19.39,4.03,5.22,5.4,,,7.63,,,5.3,4.03,387.0,,107.0,110.0,20.0,293.2,185.9,122.9,71.1,151.2,19.2,2.74,1.32
2014-06-01 07:45:00+00:00,50,7.25,21.15,3.7,6.43,5.95,,,7.82,0.03,,5.34,3.7,348.5,,104.0,110.0,20.0,266.9,172.6,117.7,66.1,133.1,18.4,2.92,1.66
2014-06-01 08:00:00+00:00,50,7.55,21.29,5.4,6.32,6.13,,,8.1,,,5.38,5.4,347.5,,100.0,110.0,20.0,290.8,183.1,139.3,77.9,151.9,23.4,2.82,1.84
2014-06-01 08:15:00+00:00,50,7.2,21.37,5.53,6.25,6.25,,,7.75,,,5.44,5.53,365.0,,98.0,110.0,20.0,251.1,164.6,105.5,59.2,129.4,16.4,2.97,1.45
2014-06-01 08:30:00+00:00,50,7.85,22.16,5.53,6.43,7.45,,,8.4,,,5.51,5.53,426.0,,97.0,110.0,20.0,268.9,174.6,124.2,69.0,136.9,22.3,2.82,1.87
2014-06-01 08:45:00+00:00,50,10.725,46.59,8.32,,8.32,,,11.27,,,5.59,,202.0,,,110.0,20.0,168.7,141.8,33.7,17.8,43.2,11.3,4.34,1.24
2014-06-01 09:00:00+00:00,50,9.525,41.58,7.75,,7.75,,,10.07,,,5.68,,200.5,,,110.0,20.0,163.9,137.2,33.0,17.8,41.3,8.9,4.37,1.37
2014-06-01 09:15:00+00:00,50,10.1,42.76,7.6,,7.6,,,10.65,,,5.76,,200.5,,,110.0,20.0,181.0,146.4,48.7,27.4,50.3,14.8,4.23,2.21
2014-06-01 09:30:00+00:00,50,9.0,26.06,7.45,,7.45,,,9.55,,,5.84,,345.0,,,110.0,20.0,275.2,182.1,122.0,67.0,132.1,28.6,2.89,1.79
2014-06-01 09:45:00+00:00,0,,,5.53,6.35,,,,,,,,5.53,,,100.0,,,,,,,,,,
2014-06-01 10:00:00+00:00,50,9.25,26.69,4.78,6.43,7.95,,,9.8,,,5.97,4.78,357.5,,95.0,110.0,20.0,278.2,184.4,124.2,68.2,134.2,30.7,2.88,1.83
2014-06-01 10:15:00+00:00,50,9.275,26.67,4.82,6.43,7.8,,,9.82,,,6.02,4.82,347.0,,98.0,110.0,20.0,285.9,187.6,131.5,72.4,141.2,32.6,2.88,1.91
2014-06-01 10:30:00+00:00,50,6.0,15.04,4.4,5.75,5.7,,,6.55,,,6.06,4.4,542.0,,99.0,110.0,20.0,272.0,154.3,143.3,81.4,191.4,15.3,2.51,1.44
2014-06-01 10:45:00+00:00,50,8.825,26.23,4.03,5.13,6.8,,,9.38,,,6.08,4.03,337.5,,99.0,110.0,20.0,265.4,178.4,107.7,59.5,124.6,24.7,2.97,1.45
2014-06-01 11:00:00+00:00,50,8.9,27.08,6.72,,6.72,,,9.45,,,6.09,,323.5,,,110.0,20.0,260.8,178.1,102.8,57.0,117.7,24.2,3.04,1.49
2014-06-01 11:15:00+00:00,50,9.2,26.98,3.85,4.63,6.78,,,9.75,,,6.09,3.85,314.5,,102.0,110.0,20.0,277.7,186.8,117.8,65.2,125.6,29.3,2.93,1.77
2014-06-01 11:30:00+00:00,50,9.125,27.01,7.07,,7.07,,,9.68,,,6.07,,328.5,,,110.0,20.0,269.0,181.6,111.5,61.2,123.3,27.1,2.96,1.61
2014-06-01 11:45:00+00:00,50,9.425,27.27,4.03,4.82,6.82,,,9.98,,,6.05,4.03,319.5,,98.0,110.0,20.0,283.1,191.5,118.5,65.5,126.1,30.9,2.89,1.73
2014-06-01 12:00:00+00:00,50,9.5,27.93,3.33,4.6,6.63,,,10.05,,,6.03,3.33,316.0,,100.0,110.0,20.0,278.7,193.0,109.2,60.5,118.2,29.3,2.94,1.61
2014-06-01 12:15:00+00:00,50,9.475,28.88,3.47,4.35,6.7,,,10.02,,,6.0,3.47,311.0,,98.0,110.0,20.0,264.7,187.6,96.2,53.3,111.8,25.8,3.05,1.4
2014-06-01 12:30:00+00:00,50,9.625,28.19,4.35,4.95,6.85,,,10.18,,,5.96,4.35,299.5,,101.0,110.0,20.0,282.9,192.8,119.5,65.8,126.5,32.2,2.93,1.85
2014-06-01 12:45:00+00:00,50,9.1,27.76,3.45,4.65,7.95,,,9.65,,,5.93,3.45,346.0,,101.0,110.0,20.0,250.7,175.0,99.2,54.1,110.4,23.8,3.05,1.69
2014-06-01 13:00:00+00:00,50,9.4,27.38,4.43,5.55,6.53,,,9.95,,,5.9,4.43,300.0,,99.0,110.0,20.0,286.3,195.9,119.5,66.0,125.7,30.9,2.91,1.85
2014-06-01 13:15:00+00:00,50,9.4,27.22,4.03,5.63,6.1,,,9.95,,,5.87,4.03,302.5,,96.0,110.0,20.0,289.7,201.2,116.1,64.6,121.4,30.4,2.89,1.82
2014-06-01 13:30:00+00:00,50,9.15,27.59,3.33,5.18,6.15,,,9.7,,,5.85,3.33,308.5,,98.0,110.0,20.0,271.4,194.2,97.4,54.2,110.4,24.6,3.02,1.47
2014-06-01 13:45:00+00:00,50,9.425,27.45,2.97,5.65,6.18,,,9.98,,,5.83,2.97,305.0,,98.0,110.0,20.0,287.8,202.4,111.7,61.8,117.5,29.4,2.91,1.75
2014-06-01 14:00:00+00:00,50,9.5,28.52,2.88,6.1,6.93,,,10.05,,,5.82,2.88,313.5,,98.0,110.0,20.0,273.1,193.6,103.5,56.2,113.2,27.2,3.0,1.6
2014-06-01 14:15:00+00:00,50,9.65,30.2,3.13,5.18,6.15,,,10.2,,,5.82,3.13,287.5,,98.0,110.0,20.0,262.8,194.9,88.5,48.8,99.3,24.6,3.13,1.54
2014-06-01 14:30:00+00:00,50,9.5,29.92,2.75,5.05,6.1,,,10.05,,,5.84,2.75,268.5,,96.0,110.0,20.0,260.6,192.1,90.9,50.0,98.8,24.2,3.15,1.72
2014-06-01 14:45:00+00:00,50,9.15,28.6,3.72,5.15,6.1,,,9.7,,,5.86,3.72,265.0,,97.0,110.0,20.0,263.2,190.3,98.4,54.0,104.7,24.0,3.13,1.89
2014-06-01 15:00:00+00:00,50,9.025,27.97,3.17,5.38,5.8,,,9.57,,,5.9,3.17,280.0,,96.0,110.0,20.0,266.1,196.5,91.8,50.5,100.9,22.2,3.1,1.65
2014-06-01 15:15:00+00:00,50,8.625,27.77,2.28,5.47,6.0,,,9.18,,,5.95,2.28,283.5,,97.0,110.0,20.0,252.1,188.8,81.8,44.7,99.5,18.0,3.22,1.37
2014-06-01 15:30:00+00:00,50,8.1,27.18,2.42,4.2,4.8,,,8.65,,,6.0,2.42,274.5,,96.0,110.0,20.0,244.9,195.3,62.3,35.9,89.4,13.2,3.36,1.05
2014-06-01 15:45:00+00:00,70,8.075,26.02,2.05,3.03,3.38,,,8.63,,,6.06,2.05,227.5,,99.0,110.0,20.0,264.4,214.9,67.4,39.6,74.0,14.3,3.22,1.9
2014-06-01 16:00:00+00:00,70,7.95,25.16,2.5,2.78,3.4,,,8.5,,,6.11,2.5,248.5,,98.0,110.0,20.0,267.4,208.4,80.9,45.8,85.0,15.7,3.16,2.03
2014-06-01 16:15:00+00:00,50,7.725,24.61,1.73,3.17,3.5,,,8.27,,,6.17,1.73,258.5,,96.0,110.0,20.0,267.0,213.4,72.4,41.4,81.1,13.6,3.19,1.74
2014-06-01 16:30:00+00:00,50,7.675,23.81,2.45,3.65,3.78,,,8.23,,,6.22,2.45,266.0,,97.0,110.0,20.0,276.4,214.2,85.5,47.8,89.5,15.2,3.1,1.99
2014-06-01 16:45:00+00:00,50,7.35,24.22,1.75,3.6,3.53,,,7.9,,,6.26,1.75,263.5,,97.0,110.0,20.0,258.6,212.6,62.8,35.7,75.7,10.7,3.3,1.46
2014-06-01 17:00:00+00:00,50,7.225,24.0,1.73,3.53,6.2,,,7.78,,,6.29,1.73,300.0,,97.0,110.0,20.0,241.0,191.9,66.7,35.5,73.5,10.0,3.32,1.72
2014-06-01 17:15:00+00:00,50,8.075,23.31,2.25,3.13,3.2,,,8.63,,,6.31,2.25,252.0,,96.0,110.0,20.0,312.6,232.0,113.6,61.1,118.3,20.9,2.89,2.11
2014-06-01 17:30:00+00:00,50,7.775,24.29,1.73,2.53,2.63,,,8.32,,,6.31,1.73,253.5,,97.0,110.0,20.0,285.2,233.1,74.2,40.4,75.8,13.1,3.12,2.08
2014-06-01 17:45:00+00:00,70,7.95,25.53,2.65,,2.65,,,8.5,,,6.29,,251.0,,,110.0,20.0,280.7,237.7,61.8,33.3,64.1,11.3,3.21,1.93
2014-06-01 18:00:00+00:00,50,7.8,24.71,1.75,2.5,2.5,,,8.38,0.03,,6.26,1.75,236.0,,97.0,110.0,20.0,286.3,238.0,68.8,36.6,66.0,11.6,3.17,2.5
2014-06-01 18:15:00+00:00,50,8.35,23.78,1.75,2.72,3.65,,,8.9,,,6.22,1.75,251.0,,97.0,110.0,20.0,338.2,265.2,103.4,55.7,91.6,19.8,2.85,3.7
2014-06-01 18:30:00+00:00,100,7.85,24.76,2.25,2.75,3.13,,,8.43,0.03,,6.16,2.25,253.5,,105.0,110.0,20.0,296.7,253.2,62.2,33.0,58.6,10.5,3.15,2.66
2014-06-01 18:45:00+00:00,100,7.775,23.88,1.75,2.8,2.83,,,8.35,0.03,,6.1,1.75,244.5,,106.0,110.0,20.0,303.8,253.6,71.2,38.0,64.3,11.7,3.07,3.31
2014-06-01 19:00:00+00:00,100,7.775,23.86,1.7,2.15,2.6,,,8.32,,,6.02,1.7,246.0,,102.0,110.0,20.0,308.1,257.5,71.8,38.2,64.9,11.8,3.07,3.27
2014-06-01 19:15:00+00:00,100,7.725,24.26,1.75,2.1,2.4,,,8.27,,,5.94,1.75,243.5,,97.0,110.0,20.0,300.3,255.3,64.0,33.9,58.3,10.3,3.14,3.11
2014-06-01 19:30:00+00:00,100,7.275,22.67,2.72,,2.72,,,7.82,,,5.85,,238.5,,,110.0,20.0,300.1,252.0,67.8,36.6,59.3,9.8,3.12,4.01
2014-06-01 19:45:00+00:00,100,7.05,22.15,3.47,,3.47,,,7.6,,,5.75,,252.5,,,110.0,20.0,301.4,259.4,59.6,32.2,52.3,8.2,3.14,3.91
2014-06-01 20:00:00+00:00,100,7.0,21.35,1.73,2.17,3.17,,,7.55,,,5.65,1.73,257.0,,95.0,110.0,20.0,311.9,264.7,66.8,36.1,58.8,9.0,3.05,3.86
2014-06-01 20:15:00+00:00,100,7.025,21.42,2.42,2.92,2.58,,,7.57,,,5.54,2.42,256.0,,95.0,110.0,20.0,314.9,265.8,69.7,37.2,62.5,9.4,3.05,3.41
2014-06-01 20:30:00+00:00,100,6.95,20.59,1.73,2.83,2.5,,,7.5,,,5.43,1.73,259.5,,95.0,110.0,20.0,325.5,271.6,76.4,40.8,68.7,10.0,2.96,3.38
2014-06-01 20:45:00+00:00,100,7.025,20.75,2.28,,2.28,,,7.57,,,5.32,,271.0,,,110.0,20.0,330.8,280.0,72.6,38.4,67.4,9.7,2.95,2.8
2014-06-01 21:00:00+00:00,100,6.775,20.27,2.25,,2.25,,,7.32,,,5.2,,266.0,,,110.0,20.0,324.4,275.0,70.4,37.3,64.8,8.8,2.99,2.96
2014-06-01 21:15:00+00:00,100,6.875,20.35,2.15,4.2,5.55,,,7.43,,,5.08,2.15,331.0,,99.0,110.0,20.0,334.7,292.2,61.7,32.1,60.9,8.0,2.96,2.1
2014-06-01 21:30:00+00:00,100,6.775,20.43,1.7,3.55,3.42,,,7.32,,,4.95,1.7,279.5,,97.0,110.0,20.0,323.0,278.9,63.1,33.7,58.2,8.0,3.02,2.95
2014-06-01 21:45:00+00:00,100,6.775,20.12,2.45,4.2,3.2,,,7.32,,,4.83,2.45,276.0,,95.0,110.0,20.0,328.0,279.2,69.4,37.3,62.3,8.8,2.97,3.44
2014-06-01 22:00:00+00:00,100,6.8,19.9,2.42,3.92,3.2,,,7.35,,,4.71,2.42,288.5,,102.0,110.0,20.0,337.7,288.4,70.7,37.5,66.0,8.9,2.93,2.74
2014-06-01 22:15:00+00:00,100,6.725,19.71,1.73,3.5,3.13,,,7.28,,,4.59,1.73,282.5,,99.0,110.0,20.0,336.3,285.0,73.2,39.1,66.7,9.1,2.93,3.14
2014-06-01 22:30:00+00:00,100,6.675,19.0,1.73,3.22,2.92,,,7.22,,,4.48,1.73,287.5,,99.0,110.0,20.0,346.6,290.3,80.2,42.9,72.8,9.8,2.85,3.2
2014-06-01 22:45:00+00:00,100,6.475,18.31,2.47,3.35,2.72,,,7.03,,,4.37,2.47,290.0,,100.0,110.0,20.0,350.4,293.3,81.5,43.4,74.8,9.4,2.83,3.01
2014-06-01 23:00:00+00:00,100,6.4,18.33,2.45,3.03,2.58,,,7.15,0.2,,4.27,2.45,295.0,,98.0,110.0,20.0,347.1,295.6,74.1,39.0,70.8,8.3,2.86,2.44
2014-06-01 23:15:00+00:00,100,6.475,18.39,1.63,2.85,2.85,,,7.03,,,4.18,1.63,303.5,,100.0,110.0,20.0,352.7,299.5,76.6,40.3,73.3,8.8,2.84,2.41
2014-06-01 23:30:00+00:00,100,6.45,18.02,1.7,2.95,2.63,,,7.0,,,4.09,1.7,301.0,,102.0,110.0,20.0,359.6,300.9,84.2,44.5,79.2,9.6,2.79,2.63
2014-06-01 23:45:00+00:00,100,6.35,18.08,1.7,2.67,2.65,,,6.9,,,4.01,1.7,300.0,,96.0,110.0,20.0,350.0,296.1,77.5,40.8,73.8,8.5,2.85,2.48
2014-06-02 00:00:00+00:00,100,6.45,18.58,1.95,2.92,2.9,,,7.0,,,3.93,1.95,301.0,,100.0,110.0,20.0,347.2,295.7,74.1,39.1,70.8,8.4,2.88,2.44
2014-06-02 00:15:00+00:00,100,6.475,18.52,1.77,2.88,2.85,,,7.03,,,3.85,1.77,288.5,,98.0,110.0,20.0,345.0,289.6,79.1,42.2,72.5,9.1,2.86,3.04
2014-06-02 00:30:00+00:00,100,6.475,18.73,1.75,2.6,2.88,,,7.03,,,3.78,1.75,285.0,,101.0,110.0,20.0,340.8,286.5,77.5,41.4,70.9,8.9,2.89,3.07
2014-06-02 00:45:00+00:00,100,6.5,19.19,2.47,,2.47,,,7.05,,,3.71,,271.0,,,110.0,20.0,328.3,276.5,73.9,39.2,67.9,8.5,2.95,2.98
2014-06-02 01:00:00+00:00,100,6.4,19.09,2.5,,2.5,,,6.95,,,3.64,,266.0,,,110.0,20.0,322.4,271.6,72.2,38.5,65.7,8.1,2.98,3.15
2014-06-02 01:15:00+00:00,100,6.3,18.84,1.48,2.6,2.78,,,6.85,,,3.59,1.48,267.5,,110.0,110.0,20.0,321.5,271.3,71.4,38.3,64.4,7.8,2.99,3.34
2014-06-02 01:30:00+00:00,100,6.175,18.66,2.25,2.75,2.8,,,6.72,,,3.54,2.25,273.5,,107.0,110.0,20.0,318.6,271.4,67.5,35.9,62.4,7.1,3.02,2.89
2014-06-02 01:45:00+00:00,100,6.225,18.18,1.73,2.3,2.45,,,6.8,0.03,,3.51,1.73,271.0,,105.0,110.0,20.0,330.2,274.1,80.0,42.5,73.7,8.5,2.92,2.94
2014-06-02 02:00:00+00:00,100,6.2,19.22,1.73,3.25,2.45,,,6.75,,,3.49,1.73,258.5,,106.0,110.0,20.0,303.4,258.9,63.6,33.6,60.0,6.7,3.1,2.61
2014-06-02 02:15:00+00:00,100,5.875,18.62,1.63,1.83,2.6,,,6.43,,,3.5,1.63,256.0,,107.0,110.0,20.0,293.2,250.8,60.5,32.1,57.9,5.8,3.17,2.5
2014-06-02 02:30:00+00:00,50,5.775,18.83,1.75,1.95,2.25,,,6.32,,,3.53,1.75,243.5,,112.0,110.0,20.0,278.8,239.6,55.9,29.7,54.5,5.2,3.26,2.34
2014-06-02 02:45:00+00:00,50,5.55,18.13,1.52,2.17,2.25,,,6.1,,,3.59,1.52,238.5,,109.0,110.0,20.0,273.0,227.9,64.1,34.4,61.1,5.6,3.27,2.62
2014-06-02 03:00:00+00:00,100,5.45,17.62,1.55,1.92,1.92,,,6.0,,,3.68,1.55,237.5,,112.0,110.0,20.0,269.2,220.8,68.5,37.3,68.1,5.9,3.23,2.31
2014-06-02 03:15:00+00:00,50,5.65,17.57,2.42,3.33,3.4,,,6.2,,,3.8,2.42,249.5,,116.0,110.0,20.0,278.7,213.5,91.6,49.7,90.6,8.4,3.11,2.37
2014-06-02 03:30:00+00:00,50,5.475,17.8,2.42,3.88,3.45,,,6.03,,,3.93,2.42,262.5,,112.0,110.0,20.0,256.3,201.9,73.6,40.4,83.5,6.6,3.25,1.68
2014-06-02 03:45:00+00:00,50,5.275,17.32,1.7,3.25,3.15,1.7,1.98,5.82,,0.03,4.09,2.0,246.0,127.5,114.0,112.7,22.4,249.2,189.4,79.9,45.1,87.4,6.9,3.28,1.97
2014-06-02 04:00:00+00:00,50,5.175,16.38,2.45,3.13,3.05,,,5.72,,,4.25,2.45,238.5,,115.0,110.0,20.0,257.3,188.7,91.1,50.9,100.4,7.4,3.16,1.88
2014-06-02 04:15:00+00:00,50,6.0,17.43,1.8,3.67,4.72,1.8,2.2,6.55,,0.03,4.42,2.22,343.5,115.0,116.0,105.0,14.8,279.9,193.5,110.0,61.0,124.0,11.9,2.9,1.62
2014-06-02 04:30:00+00:00,50,6.45,18.68,1.85,3.88,4.03,1.85,2.38,7.0,,0.03,4.59,2.4,306.0,107.5,110.0,105.3,15.1,292.1,204.4,112.8,64.4,120.5,14.5,2.9,1.84
2014-06-02 04:45:00+00:00,50,4.425,15.92,1.85,3.3,3.33,1.85,2.36,4.97,,0.03,4.74,2.38,232.5,102.5,107.0,100.2,9.9,199.2,142.6,65.7,39.3,87.2,4.3,3.6,1.51
2014-06-02 05:00:00+00:00,50,6.9,22.45,5.07,,5.07,,,7.45,,,4.88,,286.0,,,110.0,20.0,243.5,181.4,77.7,43.1,102.2,11.2,3.25,1.26
2014-06-02 05:15:00+00:00,50,7.525,25.05,1.83,3.75,4.97,1.83,2.65,8.07,,0.03,5.0,2.67,271.0,105.0,124.0,102.8,12.6,236.6,177.3,73.6,42.0,94.0,13.1,3.33,1.32
2014-06-02 05:30:00+00:00,70,7.75,26.76,2.13,3.75,4.05,2.13,2.78,8.3,,0.05,5.09,2.8,261.0,100.0,110.0,98.8,8.7,237.4,189.5,62.9,39.4,66.8,13.1,3.45,2.16
2014-06-02 05:45:00+00:00,70,6.975,25.35,2.45,3.92,4.13,2.45,2.93,7.6,0.08,0.08,5.16,2.95,249.5,110.0,110.0,103.2,13.0,212.9,170.6,46.8,31.0,78.3,8.6,3.63,1.0
2014-06-02 06:00:00+00:00,0,6.975,23.78,2.6,4.03,4.25,2.6,3.03,7.53,,0.08,,3.05,245.0,110.0,110.0,101.8,11.6,,,,,,,3.41,
2014-06-02 06:15:00+00:00,50,7.075,22.47,2.58,4.38,5.93,,,7.63,,,5.23,2.58,313.5,,105.0,110.0,20.0,239.3,167.9,89.9,49.8,108.6,13.4,3.17,1.5
2014-06-02 06:30:00+00:00,0,6.625,23.0,2.63,3.85,4.1,,,7.2,0.03,,,2.63,217.5,,104.0,110.0,20.0,,,,,,,3.47,
2014-06-02 06:45:00+00:00,50,6.85,20.75,3.5,4.32,6.15,,,7.4,,,5.26,3.5,357.5,,117.0,110.0,20.0,245.8,166.0,100.5,55.9,119.4,14.0,3.03,1.57
2014-06-02 07:00:00+00:00,50,6.625,19.89,3.67,4.55,6.18,,,7.22,0.05,,5.27,3.67,372.0,,115.0,110.0,20.0,244.2,162.8,104.0,58.2,120.6,13.5,3.0,1.7
2014-06-02 07:15:00+00:00,70,6.975,21.29,5.35,,5.35,,,7.53,,,5.28,,346.0,,,110.0,20.0,253.5,170.9,92.1,53.6,136.8,14.2,3.05,1.08
2014-06-02 07:30:00+00:00,50,7.125,21.69,4.6,5.13,5.8,,,7.68,,,5.3,4.6,320.0,,117.0,110.0,20.0,252.8,167.4,106.9,60.1,122.3,16.2,3.05,1.66
2014-06-02 07:45:00+00:00,100,7.225,21.26,4.47,,4.47,,,7.78,,,5.34,,249.5,,,110.0,20.0,281.0,181.7,129.0,73.7,137.5,20.3,2.94,2.02
2014-06-02 08:00:00+00:00,70,7.625,22.77,6.1,,6.1,,,8.18,,,5.38,,332.0,,,110.0,20.0,258.8,171.3,108.3,60.6,125.4,18.7,2.99,1.55
2014-06-02 08:15:00+00:00,50,7.775,23.9,6.2,,6.2,,,8.32,,,5.44,,307.5,,,110.0,20.0,257.3,170.9,112.4,62.7,123.2,20.0,3.07,1.85
2014-06-02 08:30:00+00:00,70,7.225,22.83,6.0,,6.0,,,7.78,,,5.51,,312.0,,,110.0,20.0,233.1,157.5,91.5,51.5,115.6,14.4,3.16,1.41
2014-06-02 08:45:00+00:00,50,7.7,24.51,5.32,5.9,6.15,,,8.25,,,5.59,5.32,303.5,,111.0,110.0,20.0,238.6,162.3,93.6,52.5,113.0,16.6,3.18,1.48
2014-06-02 09:00:00+00:00,50,7.975,24.21,6.7,,6.7,,,8.55,0.03,,5.68,,320.0,,,110.0,20.0,258.9,170.7,115.4,64.3,126.7,21.5,3.04,1.86
2014-06-02 09:15:00+00:00,70,7.8,23.28,5.9,,5.9,,,8.35,,,5.76,,305.0,,,110.0,20.0,265.0,173.5,115.7,65.3,127.8,21.0,2.98,1.75
2014-06-02 09:30:00+00:00,70,7.875,23.37,5.85,,5.85,,,8.43,,,5.84,,319.5,,,110.0,20.0,265.7,174.9,111.5,63.5,123.9,20.9,2.97,1.65
