Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2017-10-01 12:20:00+00:00,95,7.675,4.17,26.38,3.7,,3.7,,,8.35,0.2,7.3,,,232.5,249.0,,,110.0,20.0,235.4,163.2,189.1,56.7,37.7,36.3,75.2,11.8,3.45,1.52,0.56
2017-10-01 12:25:00+00:00,95,7.7,,27.07,4.1,,4.1,,,8.35,0.1,7.3,,,246.3,246.3,,,110.0,20.0,229.2,,187.3,51.5,,32.6,81.5,11.0,3.52,1.03,
2017-10-01 12:30:00+00:00,100,7.625,4.42,27.61,1.8,,3.45,1.8,2.16,8.3,0.15,7.3,,,224.8,251.0,94.8,,92.6,2.6,225.5,177.1,194.3,35.9,44.2,26.0,55.0,8.7,3.63,1.22,0.6
2017-10-01 12:35:00+00:00,90,7.65,,27.52,2.6,,4.1,2.6,2.76,8.25,0.05,7.3,,,236.8,236.8,107.9,,97.1,7.0,221.0,,180.8,50.9,,32.5,81.7,10.7,3.6,1.0,
2017-10-01 12:40:00+00:00,100,7.475,4.17,26.39,3.5,,3.5,,,8.25,0.2,7.3,,,224.0,242.0,,,110.0,20.0,239.6,166.2,188.0,76.7,36.9,44.6,71.8,13.3,3.54,3.2,0.87
2017-10-01 12:45:00+00:00,100,7.25,,25.43,2.05,,3.65,2.05,2.11,8.0,0.1,7.29,,,239.5,239.5,94.3,,110.0,20.0,237.0,,191.4,63.8,,37.4,48.6,10.6,3.51,4.2,
2017-10-01 12:50:00+00:00,0,7.0,4.2,24.91,1.9,,3.25,1.9,1.96,7.7,0.15,7.29,,,143.0,241.0,94.7,,110.0,20.0,,,,,,,,,3.56,,
2017-10-01 12:55:00+00:00,95,7.075,4.15,24.06,3.2,,3.2,,,7.75,0.1,7.28,,,143.0,241.0,,,110.0,20.0,237.9,162.4,178.6,80.9,47.2,47.7,85.2,12.7,3.41,2.31,0.61
2017-10-01 13:00:00+00:00,100,6.925,4.17,23.99,3.6,,3.6,,,7.7,0.15,7.27,,,231.0,244.0,,,110.0,20.0,230.6,165.0,180.3,64.2,32.9,39.9,75.8,10.4,3.48,1.87,0.45
2017-10-01 13:05:00+00:00,0,6.7,4.25,23.14,2.55,3.4,3.5,2.55,2.61,8.0,0.75,7.26,3.1,,143.0,242.0,110.2,137.5,110.0,20.0,,,,,,,,,3.45,,
