Time,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2021-02-01 00:00:00+00:00,,,,,,,,,,,3.28,,,,,,,,,,,,,,,,,,
2021-02-01 00:05:00+00:00,2.5,,8.76,1.65,,1.65,,,3.2,0.25,3.3,,257.5,257.5,,,110.0,20.0,261.9,,239.8,31.4,,16.7,30.2,0.6,3.5,2.42,
2021-02-01 00:10:00+00:00,3.0,,9.62,1.65,,1.65,,,3.9,0.45,3.31,,242.5,242.5,,,110.0,20.0,283.3,,240.6,60.3,,32.2,49.9,1.5,3.21,3.82,
2021-02-01 00:15:00+00:00,2.95,,9.98,1.75,,1.75,,,3.7,0.4,3.33,,247.5,247.5,,,110.0,20.0,270.0,,238.8,44.2,,24.0,36.7,1.1,3.38,3.98,
2021-02-01 00:20:00+00:00,3.05,,10.3,1.7,,1.7,,,3.7,0.1,3.34,,245.0,245.0,,,110.0,20.0,272.5,,238.7,48.0,,25.9,41.6,1.2,3.38,3.54,
2021-02-01 00:25:00+00:00,3.0,,10.13,1.65,,1.65,,,3.65,0.1,3.36,,242.5,242.5,,,110.0,20.0,269.8,,236.9,46.7,,25.0,41.7,1.2,3.38,3.12,
2021-02-01 00:30:00+00:00,3.0,,10.07,1.65,,1.65,,,3.75,0.2,3.36,,240.0,240.0,,,110.0,20.0,271.6,,234.3,52.9,,28.8,44.1,1.3,3.36,4.1,
2021-02-01 00:35:00+00:00,3.0,,9.89,1.65,,1.65,,,3.75,0.25,3.37,,237.5,237.5,,,110.0,20.0,277.4,,234.2,61.0,,33.2,49.8,1.5,3.3,4.35,
2021-02-01 00:40:00+00:00,3.0,,9.32,1.75,,1.75,,,3.65,0.45,3.37,,245.0,245.0,,,110.0,20.0,320.5,,240.0,113.4,,62.8,91.9,2.8,3.11,6.33,
2021-02-01 00:45:00+00:00,3.0,,9.93,1.95,,1.95,,,3.6,0.05,3.37,,260.0,260.0,,,110.0,20.0,282.6,,251.2,44.7,,23.8,40.3,1.1,3.31,3.05,
2021-02-01 00:50:00+00:00,2.95,,9.85,1.8,,1.8,,,3.8,0.2,3.37,,260.0,260.0,,,110.0,20.0,290.6,,246.5,62.3,,34.2,48.5,1.5,3.34,5.7,
2021-02-01 00:55:00+00:00,2.9,,9.76,1.65,,1.65,,,3.35,0.15,3.37,,255.0,255.0,,,110.0,20.0,274.6,,244.3,43.1,,23.3,38.4,1.0,3.36,3.25,
2021-02-01 01:00:00+00:00,2.85,,8.96,1.7,,1.7,,,3.45,0.1,3.36,,267.5,267.5,,,110.0,20.0,319.6,,256.1,89.7,,49.5,71.9,2.0,3.14,5.67,
2021-02-01 01:05:00+00:00,3.0,,9.93,1.65,,1.65,,,3.55,0.1,3.35,,255.0,255.0,,,110.0,20.0,280.8,,246.4,48.9,,26.4,42.8,1.2,3.31,3.44,
2021-02-01 01:10:00+00:00,2.95,,10.03,1.8,,1.8,,,4.0,0.4,3.33,,257.5,257.5,,,110.0,20.0,272.0,,245.7,37.5,,20.1,35.3,0.9,3.4,2.66,
2021-02-01 01:15:00+00:00,2.9,,9.85,1.65,,1.65,,,3.7,0.25,3.32,,255.0,255.0,,,110.0,20.0,276.8,,248.1,40.8,,21.3,38.8,1.0,3.39,2.44,
2021-02-01 01:20:00+00:00,2.7,,9.44,1.65,,1.65,,,3.45,0.25,3.3,,255.0,255.0,,,110.0,20.0,263.0,,240.4,32.3,,17.3,31.4,0.7,3.5,2.4,
2021-02-01 01:25:00+00:00,3.0,,9.84,1.25,,1.25,,,3.6,0.25,3.28,,237.5,237.5,,,110.0,20.0,278.3,,238.3,56.9,,30.6,51.1,1.4,3.28,3.18,
2021-02-01 01:30:00+00:00,2.85,,9.71,1.85,,1.85,,,3.55,0.2,3.25,,252.5,252.5,,,110.0,20.0,267.6,,241.6,37.1,,19.7,34.9,0.8,3.41,2.6,
2021-02-01 01:35:00+00:00,3.0,,9.93,1.65,,1.65,,,3.85,0.25,3.23,,252.5,252.5,,,110.0,20.0,279.5,,243.4,51.2,,27.8,42.5,1.3,3.31,3.97,
2021-02-01 01:40:00+00:00,3.05,,9.76,1.35,,1.35,,,3.8,0.1,3.2,,237.5,237.5,,,110.0,20.0,288.3,,241.0,67.1,,36.2,56.4,1.7,3.2,3.95,
2021-02-01 01:45:00+00:00,3.0,,9.72,1.7,,1.7,,,3.85,0.15,3.17,,252.5,252.5,,,110.0,20.0,287.5,,247.1,57.4,,31.2,47.8,1.4,3.24,3.97,
2021-02-01 01:50:00+00:00,3.0,,9.67,1.65,,1.65,,,3.5,0.15,3.14,,262.5,262.5,,,110.0,20.0,293.1,,252.6,57.6,,31.8,44.0,1.5,3.22,5.55,
2021-02-01 01:55:00+00:00,2.95,,9.63,1.65,,1.65,,,3.55,0.15,3.11,,265.0,265.0,,,110.0,20.0,288.0,,255.4,46.4,,24.9,42.4,1.1,3.26,2.91,
2021-02-01 02:00:00+00:00,3.0,,9.62,1.65,,1.65,,,3.65,0.15,3.08,,255.0,255.0,,,110.0,20.0,300.3,,245.9,76.9,,42.3,60.3,1.9,3.21,5.93,
2021-02-01 02:05:00+00:00,2.95,,9.32,1.65,,1.65,,,3.5,0.2,3.05,,257.5,257.5,,,110.0,20.0,298.9,,250.0,69.3,,38.2,53.9,1.7,3.16,5.54,
2021-02-01 02:10:00+00:00,2.95,,9.58,1.65,,1.65,,,3.65,0.1,3.02,,252.5,252.5,,,110.0,20.0,303.8,,241.5,87.9,,48.6,70.9,2.1,3.25,5.93,
2021-02-01 02:15:00+00:00,2.9,,10.02,1.6,,1.6,,,3.55,0.1,2.98,,252.5,252.5,,,110.0,20.0,270.4,,246.1,34.6,,17.8,35.6,0.8,3.45,1.86,
2021-02-01 02:20:00+00:00,2.8,,9.4,1.65,,1.65,,,3.5,0.35,2.95,,252.5,252.5,,,110.0,20.0,272.9,,242.2,43.6,,23.5,37.6,1.0,3.36,3.47,
2021-02-01 02:25:00+00:00,2.8,,9.32,1.6,,1.6,,,3.65,0.35,2.92,,252.5,252.5,,,110.0,20.0,274.9,,244.2,43.5,,23.1,39.8,1.0,3.33,2.8,
2021-02-01 02:30:00+00:00,2.75,,9.01,1.65,,1.65,,,3.4,0.2,2.89,,255.0,255.0,,,110.0,20.0,284.7,,246.6,54.3,,29.9,41.5,1.2,3.28,5.34,
2021-02-01 02:35:00+00:00,2.8,,8.63,1.65,,1.65,,,3.45,0.2,2.86,,260.0,260.0,,,110.0,20.0,306.6,,253.1,75.7,,41.4,58.6,1.6,3.08,5.53,
2021-02-01 02:40:00+00:00,2.7,,8.41,1.65,,1.65,,,3.35,0.2,2.84,,272.5,272.5,,,110.0,20.0,301.5,,258.9,60.6,,32.6,53.6,1.2,3.12,3.25,
2021-02-01 02:45:00+00:00,2.7,,8.32,1.7,,1.7,,,3.2,0.15,2.81,,272.5,272.5,,,110.0,20.0,307.8,,260.2,67.6,,36.5,57.5,1.4,3.08,3.63,
2021-02-01 02:50:00+00:00,2.75,,8.24,1.2,,1.2,,,3.2,0.25,2.79,,250.0,250.0,,,110.0,20.0,303.1,,249.7,75.0,,38.5,70.1,1.5,3.0,2.49,
2021-02-01 02:55:00+00:00,2.55,,8.12,1.65,,1.65,,,3.15,0.15,2.77,,267.5,267.5,,,110.0,20.0,294.0,,253.2,57.9,,31.2,50.5,1.1,3.18,3.39,
2021-02-01 03:00:00+00:00,2.5,,8.3,1.65,,1.65,,,3.15,0.1,2.76,,267.5,267.5,,,110.0,20.0,277.7,,248.1,42.1,,22.6,40.5,0.8,3.32,2.48,
2021-02-01 03:05:00+00:00,2.55,,7.91,1.7,,1.7,,,3.15,0.15,2.74,,270.0,270.0,,,110.0,20.0,303.6,,251.2,74.5,,40.9,58.2,1.4,3.1,5.51,
2021-02-01 03:10:00+00:00,2.45,,7.98,1.6,,1.6,,,3.1,0.1,2.73,,262.5,262.5,,,110.0,20.0,282.0,,245.4,51.9,,27.8,45.2,0.9,3.26,3.35,
2021-02-01 03:15:00+00:00,2.5,,7.81,1.65,,1.65,,,3.15,0.2,2.73,,265.0,265.0,,,110.0,20.0,297.5,,248.8,69.0,,37.5,56.6,1.2,3.12,4.28,
2021-02-01 03:20:00+00:00,2.45,,7.8,1.65,,1.65,,,3.1,0.1,2.73,,270.0,270.0,,,110.0,20.0,304.6,,247.6,81.1,,44.5,63.8,1.4,3.19,5.71,
2021-02-01 03:25:00+00:00,2.45,,7.63,1.6,,1.6,,,3.15,0.15,2.73,,267.5,267.5,,,110.0,20.0,316.0,,248.4,96.1,,52.8,76.8,1.6,3.12,5.71,
2021-02-01 03:30:00+00:00,1.95,,4.76,1.75,,1.75,,,2.75,0.25,2.74,,552.5,552.5,,,110.0,20.0,408.0,,325.3,113.9,,58.5,127.6,1.2,2.44,1.51,
2021-02-01 03:35:00+00:00,2.4,,7.57,1.65,,1.65,,,3.05,0.1,2.75,,267.5,267.5,,,110.0,20.0,295.9,,249.1,66.7,,36.6,50.5,1.1,3.15,5.55,
2021-02-01 03:40:00+00:00,2.3,,7.45,1.65,,1.65,,,3.0,0.15,2.76,,270.0,270.0,,,110.0,20.0,290.8,,245.5,65.0,,36.0,52.0,1.0,3.24,5.03,
2021-02-01 03:45:00+00:00,2.25,,7.23,1.65,,1.65,,,2.95,0.15,2.78,,262.5,262.5,,,110.0,20.0,304.9,,242.5,89.1,,49.1,72.0,1.3,3.21,5.5,
2021-02-01 03:50:00+00:00,2.2,,7.27,1.65,,1.65,,,2.9,0.1,2.8,,262.5,262.5,,,110.0,20.0,280.4,,241.9,55.3,,30.5,43.0,0.8,3.31,5.18,
2021-02-01 03:55:00+00:00,2.15,,7.05,1.7,,1.7,,,2.75,0.1,2.83,,265.0,265.0,,,110.0,20.0,297.4,,240.7,81.1,,44.7,65.0,1.1,3.28,5.45,
2021-02-01 04:00:00+00:00,2.05,,7.01,1.6,,1.6,,,2.75,0.05,2.86,,257.5,257.5,,,110.0,20.0,267.3,,234.3,47.3,,26.0,35.8,0.6,3.42,5.55,
2021-02-01 04:05:00+00:00,2.05,,6.96,1.65,,1.65,,,2.75,0.1,2.9,,262.5,262.5,,,110.0,20.0,289.6,,234.3,79.4,,43.9,64.9,0.9,3.4,5.35,
2021-02-01 04:10:00+00:00,1.9,,6.78,1.65,,1.65,,,2.7,0.1,2.94,,260.0,260.0,,,110.0,20.0,252.6,,229.7,32.2,,17.2,32.8,0.3,3.57,2.09,
2021-02-01 04:15:00+00:00,2.0,,6.81,1.75,,1.75,,,2.75,0.05,2.98,,275.0,275.0,,,110.0,20.0,264.4,,235.5,40.7,,22.0,41.0,0.5,3.41,2.21,
2021-02-01 04:20:00+00:00,2.1,,6.98,1.3,,1.3,,,2.7,0.15,3.03,,254.3,254.3,,,110.0,20.0,271.0,,233.4,53.6,,29.2,46.9,0.7,3.32,3.51,
2021-02-01 04:25:00+00:00,2.05,,7.01,1.8,,1.8,,,2.6,0.1,3.08,,282.4,282.4,,,110.0,20.0,262.2,,232.4,41.9,,22.7,42.2,0.5,3.42,2.21,
2021-02-01 04:30:00+00:00,2.1,,6.98,1.8,,1.8,,,2.8,0.15,3.13,,280.8,280.8,,,110.0,20.0,271.1,,234.5,51.8,,28.2,50.2,0.7,3.32,2.53,
2021-02-01 04:35:00+00:00,2.2,,7.14,1.8,,1.8,,,2.7,0.05,3.19,,287.5,287.5,,,110.0,20.0,279.7,,237.7,59.6,,32.6,57.1,0.8,3.25,2.65,
2021-02-01 04:40:00+00:00,2.0,,7.1,1.7,,1.7,,,2.7,0.1,3.24,,252.5,252.5,,,110.0,20.0,247.8,,220.4,38.2,,20.8,38.4,0.5,3.55,2.28,
2021-02-01 04:45:00+00:00,2.1,,7.43,1.3,,1.3,,,2.8,0.1,3.31,,227.5,227.5,,,110.0,20.0,246.5,,212.3,49.5,,26.9,37.9,0.6,3.54,5.66,
2021-02-01 04:50:00+00:00,2.3,,8.14,1.7,,1.7,,,3.1,0.15,3.37,,237.5,237.5,,,110.0,20.0,247.0,,214.7,46.1,,25.0,40.3,0.7,3.54,3.43,
2021-02-01 04:55:00+00:00,2.2,,8.55,1.7,,1.7,,,3.2,0.15,3.43,,227.5,227.5,,,110.0,20.0,224.4,,205.6,25.6,,14.0,27.2,0.4,3.89,2.0,
2021-02-01 05:00:00+00:00,2.55,,9.3,1.65,,1.65,,,3.45,0.25,3.5,,222.5,222.5,,,110.0,20.0,235.3,,204.5,44.7,,24.4,35.7,0.9,3.64,5.07,
2021-02-01 05:05:00+00:00,2.75,,10.32,1.95,,1.95,,,3.35,0.1,3.57,,225.0,225.0,,,110.0,20.0,228.0,,204.0,33.3,,18.2,33.9,0.8,3.75,2.24,
2021-02-01 05:10:00+00:00,2.85,,11.02,1.7,,1.7,,,3.55,0.25,3.63,,207.5,207.5,,,110.0,20.0,217.2,,193.8,32.7,,17.7,31.2,0.8,3.87,2.65,
2021-02-01 05:15:00+00:00,3.3,,13.03,1.75,,1.75,,,3.95,0.25,3.7,,205.0,205.0,,,110.0,20.0,211.9,,193.6,24.5,,13.3,27.6,0.9,3.95,1.7,
2021-02-01 05:20:00+00:00,3.4,,13.73,1.7,,1.7,,,5.1,1.1,3.77,,200.0,200.0,,,110.0,20.0,203.9,,186.3,23.4,,12.9,27.2,0.9,4.04,1.6,
2021-02-01 05:25:00+00:00,3.55,,13.94,1.75,,1.75,,,4.35,0.35,3.84,,197.5,197.5,,,110.0,20.0,206.6,,180.7,37.2,,20.6,27.0,1.5,3.93,5.5,
2021-02-01 05:30:00+00:00,3.95,,15.16,1.9,,1.9,,,4.65,0.15,3.91,,197.5,197.5,,,110.0,20.0,209.8,,180.5,41.3,,22.7,40.1,2.0,3.84,2.57,
2021-02-01 05:35:00+00:00,4.15,,16.04,1.8,,1.8,,,4.9,0.2,3.98,,202.5,202.5,,,110.0,20.0,211.9,,182.9,41.2,,23.2,37.8,2.2,3.87,2.9,
2021-02-01 05:40:00+00:00,4.5,,18.11,1.1,,1.8,1.1,1.21,5.3,0.1,4.05,,202.5,202.5,106.3,,110.0,20.0,203.1,,183.8,27.3,,15.6,26.0,1.8,4.02,2.42,
2021-02-01 05:45:00+00:00,4.65,,19.1,1.0,,1.8,1.0,1.36,5.15,0.1,4.12,,197.5,197.5,109.9,,103.0,13.0,195.9,,177.6,25.8,,14.9,24.1,1.9,4.11,2.17,
2021-02-01 05:50:00+00:00,4.65,,19.1,1.9,,1.9,,,5.1,0.1,4.19,,195.0,195.0,,,110.0,20.0,193.7,,174.2,27.7,,15.9,23.3,2.0,4.11,2.71,
2021-02-01 05:55:00+00:00,4.55,,18.32,1.25,,1.9,1.25,1.61,5.25,0.1,4.26,,195.0,195.0,116.9,,104.5,14.4,195.1,,169.7,36.0,,20.5,30.9,2.4,4.03,2.71,
2021-02-01 06:00:00+00:00,4.575,,18.65,1.25,,1.9,1.25,1.66,5.15,0.1,4.32,,197.5,197.5,104.6,,101.4,11.3,191.8,,171.1,27.0,,16.3,30.7,2.1,4.1,1.64,
2021-02-01 06:05:00+00:00,4.6,,19.31,1.1,1.75,2.1,1.1,1.76,5.25,0.1,4.38,1.25,197.5,197.5,109.8,120.8,103.8,13.7,186.9,,168.9,24.0,,15.0,25.5,2.0,4.2,1.92,
2021-02-01 06:10:00+00:00,4.5,,18.9,1.25,,2.1,1.25,1.81,5.15,0.15,4.45,,192.5,192.5,102.2,,102.1,12.0,185.8,,164.6,30.3,,18.5,25.9,2.2,4.2,2.5,
2021-02-01 06:15:00+00:00,4.55,,17.47,1.35,,2.15,1.35,1.86,5.35,0.15,4.51,,192.5,192.5,103.9,,102.2,12.1,200.1,,161.7,54.8,,30.6,49.4,3.5,3.84,2.72,
2021-02-01 06:20:00+00:00,4.55,,18.42,1.5,2.0,2.25,1.5,1.91,5.25,0.05,4.57,1.95,192.5,192.5,102.7,130.0,101.6,11.5,187.5,,161.4,32.2,,19.8,40.7,2.5,4.05,1.54,
2021-02-01 06:25:00+00:00,4.475,2.92,18.43,1.25,,2.25,1.25,2.01,5.2,0.1,4.62,,187.5,202.5,103.6,,106.2,16.0,182.0,154.9,159.3,24.2,17.4,17.3,37.5,2.0,4.14,1.35,0.24
2021-02-01 06:30:00+00:00,4.625,2.82,18.21,1.3,,2.4,1.3,2.06,5.25,0.1,4.68,,187.5,202.5,101.7,,102.8,12.7,191.5,149.3,158.5,43.0,19.2,26.1,49.2,3.1,3.96,2.0,0.34
2021-02-01 06:35:00+00:00,4.675,2.87,18.31,1.55,2.05,2.4,1.65,2.11,5.25,0.2,4.73,1.55,175.0,205.0,100.6,100.0,101.2,11.0,192.2,146.6,157.4,46.6,24.3,28.2,51.8,3.4,3.94,2.13,0.5
2021-02-01 06:40:00+00:00,4.875,2.77,18.3,1.0,,2.4,1.0,2.11,5.45,0.1,4.79,,177.5,200.0,102.2,,101.8,11.7,203.0,145.2,159.9,62.2,25.7,35.0,60.0,4.5,3.77,2.81,0.63
2021-02-01 06:45:00+00:00,4.825,2.74,18.3,1.0,2.1,2.4,1.0,2.21,5.3,0.1,4.84,1.2,177.5,200.0,98.2,105.0,103.3,13.1,195.3,142.1,156.4,48.9,24.7,29.5,60.5,3.8,3.81,1.69,0.34
2021-02-01 06:50:00+00:00,4.95,,18.59,1.1,2.25,2.4,1.1,2.11,5.55,0.1,4.89,2.15,185.0,185.0,102.5,120.0,100.7,10.6,201.4,,162.8,47.9,,28.8,60.8,4.0,3.76,1.51,
2021-02-01 06:55:00+00:00,4.95,,19.67,1.05,2.3,2.7,1.05,2.16,5.65,0.1,4.93,2.2,205.0,205.0,102.1,125.0,100.9,10.7,193.0,,162.1,38.3,,24.4,32.6,3.5,3.97,3.05,
2021-02-01 07:00:00+00:00,4.75,,19.5,1.6,2.15,2.55,1.6,2.26,5.45,0.1,4.98,1.7,197.5,197.5,105.4,102.5,100.5,10.4,182.6,,156.5,30.7,,20.4,38.9,2.8,4.11,1.53,
2021-02-01 07:05:00+00:00,4.8,,19.25,1.25,,2.95,1.25,2.21,5.4,0.15,5.02,,197.5,197.5,99.5,,100.5,10.4,183.1,,151.3,36.5,,23.2,55.8,3.1,4.01,1.18,
2021-02-01 07:10:00+00:00,4.7,,18.82,1.1,,2.7,1.1,2.21,5.45,0.1,5.07,,192.5,192.5,102.2,,100.5,10.4,185.4,,154.2,35.7,,23.0,51.7,3.0,4.0,1.29,
2021-02-01 07:15:00+00:00,4.9,,17.6,1.15,2.15,2.85,1.15,2.41,6.2,0.75,5.11,1.55,187.5,187.5,102.4,100.0,102.8,12.6,218.3,,152.6,90.0,,50.8,82.2,6.5,3.59,3.11,
2021-02-01 07:20:00+00:00,5.075,3.97,18.68,1.2,,2.75,1.2,2.26,5.65,0.1,5.15,,195.0,237.5,98.8,,100.1,10.0,202.2,168.1,156.9,44.6,31.3,32.4,60.8,4.6,3.7,1.7,0.24
2021-02-01 07:25:00+00:00,5.175,3.62,19.5,1.4,,2.7,1.4,2.51,5.75,0.05,5.18,,192.5,232.5,100.1,,103.4,13.2,203.2,156.9,157.8,54.3,28.5,34.8,62.3,5.1,3.79,2.13,0.35
2021-02-01 07:30:00+00:00,5.225,3.62,19.81,1.5,,2.85,1.5,2.26,5.9,0.15,5.22,,187.5,230.0,101.0,,99.3,9.2,199.4,158.1,159.8,43.8,34.1,30.6,56.0,4.6,3.81,1.81,0.47
2021-02-01 07:35:00+00:00,5.275,3.77,20.01,1.8,,2.8,1.8,2.36,5.8,0.05,5.26,,190.0,230.0,105.9,,99.5,9.4,198.6,159.3,157.2,44.8,31.4,31.0,55.5,4.7,3.81,1.9,0.41
2021-02-01 07:40:00+00:00,5.125,3.62,19.92,1.15,,2.9,1.15,2.56,5.8,0.1,5.3,,182.5,230.0,98.2,,103.6,13.4,193.8,152.7,152.8,42.1,32.6,30.2,56.5,4.4,3.91,1.75,0.51
2021-02-01 07:45:00+00:00,5.125,3.57,19.19,1.55,2.05,2.95,1.55,2.11,5.55,0.05,5.33,1.55,175.0,227.5,98.9,102.5,95.6,5.5,198.1,152.2,153.4,50.6,36.9,34.0,63.8,4.8,3.76,1.82,0.41
2021-02-01 07:50:00+00:00,4.925,3.5,18.6,2.95,,2.95,,,5.55,0.1,5.36,,172.5,230.0,,,110.0,20.0,202.5,149.9,149.2,67.1,27.3,39.5,68.1,5.1,3.8,2.56,0.42
2021-02-01 07:55:00+00:00,4.575,3.32,17.9,1.65,,3.0,1.65,2.51,5.05,0.1,5.4,,172.5,217.5,104.3,,100.6,10.4,177.0,138.5,133.2,32.7,27.6,27.0,72.0,3.1,3.93,1.06,0.11
2021-02-01 08:00:00+00:00,4.75,,17.51,1.75,,2.9,1.75,2.06,5.25,0.1,5.43,,170.0,170.0,100.0,,94.7,4.7,197.7,,144.4,67.1,,38.5,82.1,4.7,3.69,1.62,
2021-02-01 08:05:00+00:00,4.9,,17.28,1.2,,3.2,1.2,2.26,5.45,0.15,5.46,,205.0,205.0,94.2,,97.7,7.6,207.8,,150.2,69.8,,41.0,92.1,5.4,3.53,1.45,
2021-02-01 08:10:00+00:00,4.85,,17.64,1.75,,3.85,1.75,2.26,5.5,0.05,5.49,,237.5,237.5,98.7,,96.6,6.5,194.3,,141.8,60.6,,35.6,88.2,4.6,3.64,1.24,
2021-02-01 08:15:00+00:00,4.825,3.4,17.28,1.3,,2.95,1.3,2.71,5.45,0.15,5.52,,177.5,210.0,102.4,,103.1,12.8,194.8,139.5,139.7,51.5,20.8,36.8,90.5,4.7,3.6,1.28,
2021-02-01 08:20:00+00:00,4.8,,17.39,1.65,2.75,3.25,1.65,2.66,5.6,0.05,5.55,2.7,200.0,200.0,101.0,117.5,101.6,11.4,193.9,,140.1,54.2,,35.0,95.6,4.5,3.62,1.07,
2021-02-01 08:25:00+00:00,5.025,3.22,17.17,1.15,2.7,3.0,1.15,2.61,5.65,0.05,5.58,2.65,175.0,195.0,93.6,115.0,101.0,10.8,210.3,131.6,141.1,68.0,20.7,45.7,110.9,6.2,3.43,1.3,
2021-02-01 08:30:00+00:00,5.2,,17.89,1.65,2.15,3.8,1.65,2.41,5.7,0.15,5.61,1.75,242.5,242.5,101.0,97.5,98.7,8.6,219.1,,155.1,74.7,,45.2,106.7,6.7,3.44,1.31,
2021-02-01 08:35:00+00:00,5.4,,18.45,1.8,2.75,4.0,,,5.95,0.1,5.64,1.8,270.0,270.0,,106.3,110.0,20.0,221.6,,159.4,67.7,,42.7,106.5,6.9,3.42,1.19,
2021-02-01 08:40:00+00:00,5.413,4.07,19.25,1.65,,2.95,1.65,2.71,6.05,0.05,5.66,,175.0,275.0,98.8,,98.7,8.5,205.9,164.0,149.9,36.0,49.7,35.2,82.4,5.7,3.56,1.09,0.35
2021-02-01 08:45:00+00:00,5.525,4.07,19.91,3.45,,3.45,,,6.2,0.1,5.69,,202.5,262.5,,,110.0,20.0,212.0,170.9,161.4,41.8,49.6,34.3,64.9,5.8,3.62,1.47,0.59
2021-02-01 08:50:00+00:00,5.55,,20.63,3.9,,3.9,,,6.2,0.05,5.72,,252.5,252.5,,,110.0,20.0,207.7,,162.2,44.4,,31.7,85.4,5.6,3.72,1.0,
2021-02-01 08:55:00+00:00,5.575,4.02,20.83,2.1,,3.6,2.1,2.66,6.25,0.1,5.74,,232.5,245.0,106.6,,99.6,9.4,201.8,164.0,159.1,36.8,46.9,31.0,57.8,5.4,3.75,1.41,0.64
2021-02-01 09:00:00+00:00,5.625,4.17,20.66,3.15,,3.15,,,6.2,0.1,5.77,,180.0,245.0,,,110.0,20.0,212.7,169.4,161.0,60.5,41.4,38.9,62.1,6.7,3.69,2.35,0.56
2021-02-01 09:05:00+00:00,5.525,4.07,20.77,3.4,,3.4,,,6.15,0.1,5.79,,205.0,240.0,,,110.0,20.0,199.5,165.0,157.1,36.3,39.9,29.4,54.1,5.1,3.78,1.53,0.55
2021-02-01 09:10:00+00:00,5.525,4.07,20.15,1.75,,3.5,1.75,2.21,6.2,0.1,5.81,,207.5,245.0,95.0,,95.7,5.6,208.5,165.8,157.2,54.7,47.2,37.7,61.9,6.2,3.66,2.08,0.59
2021-02-01 19:40:00+00:00,3.5,,11.67,1.7,,1.7,,,4.2,0.25,2.63,,240.0,240.0,,,110.0,20.0,274.2,,235.7,54.6,,29.6,45.5,1.9,3.34,4.11,
2021-02-01 19:45:00+00:00,3.45,,11.88,1.65,,1.65,,,4.2,0.15,2.62,,237.5,237.5,,,110.0,20.0,264.1,,234.6,42.0,,22.1,39.1,1.4,3.44,2.61,
2021-02-01 19:50:00+00:00,3.55,,11.99,1.6,,1.6,,,4.2,0.15,2.61,,235.0,235.0,,,110.0,20.0,270.2,,234.1,51.2,,27.6,43.9,1.8,3.38,3.66,
2021-02-01 19:55:00+00:00,3.55,,12.23,1.95,,1.95,,,4.15,0.05,2.6,,237.5,237.5,,,110.0,20.0,263.3,,233.8,41.9,,22.3,37.7,1.5,3.44,3.12,
2021-02-01 20:00:00+00:00,3.75,,11.79,1.85,,1.85,,,4.35,0.2,2.59,,240.0,240.0,,,110.0,20.0,289.5,,240.9,68.3,,36.4,55.1,2.6,3.14,4.26,
2021-02-01 20:05:00+00:00,3.5,,11.69,1.95,,1.95,,,4.15,0.25,2.59,,242.5,242.5,,,110.0,20.0,275.5,,236.2,55.6,,30.6,42.8,1.9,3.34,5.53,
2021-02-01 20:10:00+00:00,3.45,,11.58,1.75,,1.75,,,4.15,0.1,2.58,,232.5,232.5,,,110.0,20.0,269.8,,229.5,57.1,,31.0,46.7,1.9,3.36,4.36,
2021-02-01 20:15:00+00:00,3.3,,11.36,1.8,,1.8,,,4.05,0.15,2.58,,235.0,235.0,,,110.0,20.0,263.5,,230.0,47.6,,25.8,40.3,1.4,3.44,3.86,
2021-02-01 20:20:00+00:00,3.35,,11.0,1.6,,1.6,,,3.95,0.1,2.57,,230.0,230.0,,,110.0,20.0,274.9,,229.1,64.7,,34.7,53.7,2.0,3.28,4.29,
2021-02-01 20:25:00+00:00,3.35,,10.74,1.7,,1.7,,,4.3,0.35,2.57,,232.5,232.5,,,110.0,20.0,282.2,,235.0,66.6,,35.7,54.3,2.0,3.21,4.21,
2021-02-01 20:30:00+00:00,3.15,,11.13,1.5,,1.5,,,3.9,0.2,2.57,,232.5,232.5,,,110.0,20.0,257.8,,231.5,37.5,,19.5,36.7,1.0,3.53,2.19,
2021-02-01 20:35:00+00:00,3.1,,10.5,1.75,,1.75,,,4.05,0.35,2.56,,245.0,245.0,,,110.0,20.0,270.4,,236.6,48.0,,26.2,38.7,1.3,3.39,4.48,
2021-02-01 20:40:00+00:00,3.1,,10.64,1.95,,1.95,,,3.7,0.15,2.56,,262.5,262.5,,,110.0,20.0,273.5,,249.6,34.1,,18.1,33.3,0.9,3.43,2.29,
2021-02-01 20:45:00+00:00,3.1,,10.59,1.75,,1.75,,,3.9,0.3,2.56,,250.0,250.0,,,110.0,20.0,271.5,,242.9,40.6,,21.4,38.1,1.1,3.42,2.67,
2021-02-01 20:50:00+00:00,2.9,,10.31,1.8,,1.8,,,3.7,0.25,2.56,,252.5,252.5,,,110.0,20.0,262.5,,241.0,30.8,,16.2,31.0,0.7,3.56,2.05,
2021-02-01 20:55:00+00:00,3.0,,9.98,1.75,,1.75,,,3.6,0.35,2.56,,252.5,252.5,,,110.0,20.0,276.9,,245.6,44.6,,23.7,40.3,1.1,3.33,2.95,
2021-02-01 21:00:00+00:00,3.05,,10.24,1.8,,1.8,,,4.4,0.75,2.56,,267.5,267.5,,,110.0,20.0,279.7,,254.1,36.7,,19.6,35.0,1.0,3.36,2.56,
