Time,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2021-08-01 01:40:00+00:00,3.65,,11.62,1.55,2.47,1.55,,,4.47,0.35,4.47,1.58,,265.0,265.0,,102.5,110.0,20.0,298.2,,256.6,59.2,,31.8,53.5,2.2,3.18,2.98,
2021-08-01 01:45:00+00:00,3.775,,12.12,1.58,2.42,1.58,,,4.43,0.08,4.45,1.88,,257.5,257.5,,105.0,110.0,20.0,294.7,,253.9,58.2,,31.2,52.7,2.3,3.21,2.97,
2021-08-01 01:50:00+00:00,3.725,,12.12,1.38,2.15,1.38,,,4.4,0.08,4.44,1.55,,247.5,247.5,,105.0,110.0,20.0,284.6,,248.3,51.7,,27.6,47.8,2.0,3.25,2.77,
2021-08-01 01:55:00+00:00,3.5,,11.99,1.63,,1.63,,,4.28,0.17,4.43,,,245.0,245.0,,,110.0,20.0,269.5,,241.8,39.4,,20.7,38.9,1.4,3.43,2.19,
2021-08-01 02:00:00+00:00,3.475,,11.67,1.8,,1.8,,,4.1,0.13,4.42,,,247.5,247.5,,,110.0,20.0,275.5,,240.5,49.8,,26.9,42.0,1.7,3.36,3.8,
2021-08-01 02:05:00+00:00,3.45,,11.09,1.92,,1.92,,,3.97,0.05,4.42,,,245.0,245.0,,,110.0,20.0,297.3,,244.9,74.1,,40.4,55.7,2.4,3.21,5.6,
2021-08-01 02:10:00+00:00,3.325,,10.53,1.77,,1.77,,,3.95,0.1,4.41,,,242.5,242.5,,,110.0,20.0,288.4,,242.8,64.7,,35.1,54.0,2.0,3.17,3.91,
2021-08-01 02:15:00+00:00,3.325,,10.36,1.63,,1.63,,,3.92,0.1,4.41,,,240.0,240.0,,,110.0,20.0,301.6,,242.6,83.5,,45.6,64.7,2.6,3.12,5.52,
2021-08-01 02:20:00+00:00,3.275,,10.97,1.75,,1.75,,,3.92,0.03,4.41,,,250.0,250.0,,,110.0,20.0,276.8,,243.8,46.7,,24.4,47.4,1.4,3.35,2.0,
2021-08-01 02:25:00+00:00,3.275,,10.25,1.63,,1.63,,,4.05,0.15,4.42,,,250.0,250.0,,,110.0,20.0,298.2,,246.5,73.3,,39.5,62.7,2.2,3.13,3.57,
2021-08-01 02:30:00+00:00,3.3,,10.18,2.05,,2.05,,,3.95,0.1,4.43,,,280.0,280.0,,,110.0,20.0,305.0,,253.3,73.6,,39.8,65.8,2.3,3.09,3.13,
2021-08-01 02:35:00+00:00,3.425,,10.96,1.52,,1.52,,,4.07,0.08,4.44,,,260.0,260.0,,,110.0,20.0,290.8,,246.0,64.0,,34.9,57.9,2.1,3.2,3.17,
2021-08-01 02:40:00+00:00,3.35,,11.1,1.63,,1.63,,,4.13,0.1,4.45,,,250.0,250.0,,,110.0,20.0,274.6,,238.1,51.6,,27.8,51.4,1.7,3.31,2.26,
2021-08-01 02:45:00+00:00,3.4,,11.01,1.63,,1.63,,,4.03,0.17,4.47,,,245.0,245.0,,,110.0,20.0,277.0,,236.0,57.6,,30.7,55.9,1.9,3.24,2.36,
2021-08-01 02:50:00+00:00,3.35,,10.94,1.52,,1.52,,,4.03,0.17,4.49,,,237.5,237.5,,,110.0,20.0,273.0,,230.0,60.6,,32.5,57.5,1.9,3.27,2.61,
2021-08-01 02:55:00+00:00,3.3,,11.16,1.63,,1.63,,,3.9,0.03,4.51,,,262.5,262.5,,,110.0,20.0,,,,,,,,,3.38,,
2021-08-01 03:00:00+00:00,3.3,,10.79,2.72,,2.72,,,3.85,0.08,4.54,,,285.0,285.0,,,110.0,20.0,273.4,,230.1,60.5,,32.8,61.4,1.9,3.27,2.2,
2021-08-01 03:05:00+00:00,3.3,,10.68,1.08,,1.85,1.08,1.13,3.95,0.1,4.57,,,295.0,295.0,96.4,,110.0,20.0,,,,,,,,,3.24,,
2021-08-01 03:10:00+00:00,3.25,,10.48,0.95,,2.4,0.95,1.18,3.92,0.17,4.6,,,270.0,270.0,85.0,,87.3,8.7,265.1,,200.6,90.1,,49.8,88.0,2.8,3.22,2.57,
2021-08-01 03:15:00+00:00,3.313,2.61,11.0,1.75,,1.75,,,4.0,0.08,4.63,,,242.5,277.5,,,110.0,20.0,274.7,225.7,217.2,79.7,26.6,46.9,67.8,2.7,3.33,5.09,0.18
2021-08-01 03:20:00+00:00,3.488,1.71,11.37,1.13,,1.5,1.13,1.25,4.0,0.08,4.67,,,230.0,240.0,93.4,,92.4,2.4,273.2,175.2,202.4,104.9,22.0,58.0,94.3,3.7,3.27,3.58,0.49
2021-08-01 03:25:00+00:00,3.55,,11.69,1.23,,1.92,1.23,1.4,4.25,0.15,4.71,,,232.5,232.5,99.8,,96.1,6.1,254.4,,190.8,89.2,,50.2,83.6,3.4,3.29,2.89,
2021-08-01 03:30:00+00:00,3.65,,11.95,1.4,,1.77,1.4,1.43,4.25,0.17,4.76,,,222.5,222.5,111.9,,110.0,20.0,254.4,,192.7,85.3,,46.8,85.9,3.4,3.27,2.34,
2021-08-01 03:35:00+00:00,3.65,,12.23,0.95,,1.52,0.95,1.03,4.3,0.13,4.8,,,212.5,212.5,100.6,,94.4,4.5,241.7,,193.1,65.0,,35.4,74.1,2.6,3.35,1.62,
2021-08-01 03:40:00+00:00,3.813,,12.26,1.08,1.4,1.73,1.1,1.63,4.28,0.15,4.85,1.08,,215.0,215.0,94.8,95.0,95.5,5.5,241.9,,179.7,79.1,,45.0,96.5,3.7,3.23,1.58,
2021-08-01 03:45:00+00:00,3.725,,12.39,1.65,,1.65,,,4.4,0.05,4.9,,,205.0,205.0,,,110.0,20.0,238.6,,181.7,73.1,,41.0,88.2,3.2,3.33,1.63,
2021-08-01 03:50:00+00:00,3.832,3.04,12.17,2.08,,2.08,,,4.45,0.08,4.95,,,210.0,297.5,,,110.0,20.0,246.7,197.5,182.1,62.3,39.6,44.6,89.6,3.6,3.18,1.7,0.13
2021-08-01 03:55:00+00:00,3.963,3.16,13.4,1.23,,2.03,1.23,1.83,4.68,0.08,5.01,,,200.0,277.5,104.0,,102.9,12.8,234.5,200.8,177.8,47.6,54.0,38.1,59.6,3.4,3.39,1.73,0.6
2021-08-01 04:00:00+00:00,4.15,,13.74,1.2,2.05,2.58,1.2,2.01,4.95,0.1,5.06,1.55,,232.5,232.5,103.9,115.0,102.1,11.9,234.8,,172.3,75.4,,45.0,98.1,4.4,3.31,1.54,
2021-08-01 04:05:00+00:00,4.25,,14.1,1.58,2.25,2.45,,,4.97,0.08,5.12,1.58,,222.5,222.5,,112.5,110.0,20.0,243.9,,184.4,75.4,,44.1,92.3,4.4,3.32,1.66,
2021-08-01 04:10:00+00:00,4.525,,15.52,1.23,2.78,2.9,1.23,2.13,5.15,0.05,5.17,1.7,,260.0,260.0,103.5,112.5,101.9,11.7,235.2,,175.9,72.5,,44.9,80.0,5.2,3.43,2.25,
2021-08-01 04:15:00+00:00,4.75,,15.84,1.23,2.78,2.67,1.23,1.88,5.32,0.13,5.23,1.9,2.67,227.5,227.5,96.0,110.0,104.0,13.9,235.6,,181.5,67.3,,39.3,89.9,5.0,3.33,1.35,
2021-08-01 04:20:00+00:00,4.5,,15.94,1.75,2.78,2.53,,,5.13,0.08,5.29,1.75,2.53,212.5,212.5,,112.5,110.0,20.0,216.2,,171.8,51.3,,31.0,75.2,3.7,3.54,1.22,
2021-08-01 04:25:00+00:00,4.45,,15.3,1.2,2.25,2.42,1.2,2.06,5.03,0.1,5.35,1.85,,207.5,207.5,106.7,117.5,106.3,16.1,217.2,,167.0,59.5,,34.9,81.9,4.0,3.44,1.32,
2021-08-01 04:30:00+00:00,4.675,,15.67,1.0,1.95,2.42,1.0,2.11,4.9,0.25,5.41,1.55,,205.0,205.0,96.4,110.0,106.5,16.3,244.0,,174.0,93.7,,53.8,94.6,6.4,3.35,2.49,
2021-08-01 04:35:00+00:00,4.15,,15.36,1.13,2.13,2.53,1.13,2.23,4.8,0.1,5.47,1.65,,212.5,212.5,100.2,116.7,105.8,15.5,197.8,,154.2,45.7,,29.4,75.4,3.0,3.7,1.14,
2021-08-01 04:40:00+00:00,4.863,3.66,17.57,0.8,2.05,2.55,0.8,2.26,5.57,0.1,5.53,1.67,,212.5,267.5,102.4,107.5,107.8,17.6,217.9,182.9,172.7,36.2,39.1,30.7,58.1,4.1,3.62,1.47,0.41
2021-08-01 04:45:00+00:00,4.963,3.68,17.49,1.08,2.58,2.65,1.08,2.2,5.47,0.1,5.58,1.73,,205.0,262.5,95.1,116.3,104.7,14.5,226.0,179.7,171.2,61.3,39.1,40.1,67.5,5.4,3.53,2.22,0.41
2021-08-01 04:50:00+00:00,4.963,3.66,17.14,0.98,2.83,2.72,0.98,2.2,5.68,0.13,5.64,1.58,2.72,205.0,260.0,94.0,129.5,103.7,13.5,235.9,173.8,167.1,91.7,36.6,52.5,84.5,6.8,3.46,3.0,0.33
2021-08-01 04:55:00+00:00,4.85,,18.21,1.58,3.03,2.85,1.58,2.48,5.63,0.05,5.69,2.5,2.85,205.0,205.0,104.7,115.0,102.8,12.6,203.5,,159.3,40.3,,29.3,79.8,4.1,3.76,1.0,
2021-08-01 05:00:00+00:00,5.213,3.71,19.08,1.35,3.05,3.05,1.35,2.53,5.75,0.08,5.75,2.55,,212.5,250.0,103.1,115.0,103.3,13.0,216.0,168.4,166.6,58.2,41.5,38.3,60.0,5.7,3.67,2.55,0.7
2021-08-01 05:05:00+00:00,5.038,3.79,18.4,1.35,2.22,2.8,1.35,2.58,5.65,0.05,5.8,1.55,,207.5,255.0,101.0,108.3,107.9,17.6,210.0,172.9,162.5,42.6,38.2,32.6,56.9,4.7,3.66,1.77,0.5
2021-08-01 05:10:00+00:00,4.957,3.81,18.11,1.23,3.08,2.85,1.23,2.58,5.75,0.08,5.85,1.77,2.85,202.5,255.0,98.5,105.0,103.5,13.3,219.2,181.8,158.2,48.3,64.3,38.2,48.6,5.2,3.66,2.5,1.09
2021-08-01 05:15:00+00:00,5.163,3.76,18.33,1.1,2.22,2.95,1.1,2.63,5.9,0.1,5.9,1.1,,197.5,257.5,101.8,100.0,103.1,12.9,208.4,164.1,157.8,42.7,42.0,34.3,73.1,5.1,3.56,1.32,0.41
2021-08-01 05:20:00+00:00,5.137,3.98,18.78,1.27,3.47,2.92,1.27,2.65,5.9,0.05,5.95,2.67,2.92,200.0,255.0,98.6,112.5,103.6,13.3,206.0,172.2,155.9,38.3,43.1,32.9,56.7,4.9,3.66,1.58,0.56
2021-08-01 05:25:00+00:00,5.088,3.98,18.68,1.27,4.18,3.4,1.27,2.73,5.65,0.05,6.0,2.75,3.4,212.5,260.0,98.5,112.5,104.4,14.1,201.1,168.9,148.7,34.5,47.2,32.4,60.3,4.7,3.68,1.4,0.54
2021-08-01 05:30:00+00:00,5.113,4.01,17.89,1.3,5.03,3.08,1.3,2.73,5.68,0.05,6.04,2.75,3.08,197.5,285.0,98.6,110.0,103.7,13.4,210.2,168.0,147.5,43.0,47.1,39.0,84.6,5.6,3.51,1.3,0.33
2021-08-01 05:35:00+00:00,5.488,3.88,19.06,1.25,3.13,2.97,1.25,2.58,6.15,0.05,6.09,2.72,2.97,192.5,280.0,98.7,115.0,103.5,13.3,220.9,165.8,164.5,47.6,45.7,38.6,89.4,6.4,3.48,1.2,0.3
2021-08-01 05:40:00+00:00,3.95,,15.32,1.63,3.08,3.05,1.63,2.76,,0.38,6.13,1.63,3.05,190.0,190.0,99.2,110.0,106.1,15.8,179.5,,123.4,74.6,,39.2,96.4,3.4,3.88,1.71,
2021-08-01 05:45:00+00:00,5.125,3.92,18.78,1.52,3.35,2.95,1.52,2.73,5.78,0.08,6.17,2.75,2.95,140.0,277.5,97.8,110.0,104.9,14.6,214.1,160.9,142.3,19.0,49.1,36.9,99.2,5.5,3.66,1.0,0.49
2021-08-01 05:50:00+00:00,,,,1.6,3.78,,1.6,2.86,,,6.21,2.88,,,,100.1,110.0,103.6,13.3,,,,,,,,,,,
2021-08-01 05:55:00+00:00,5.625,,20.84,1.75,3.88,3.88,1.75,2.81,,0.05,6.24,2.83,,262.5,262.5,98.3,110.0,102.4,12.2,221.9,,164.6,59.1,,41.7,38.3,7.4,3.7,4.54,
2021-08-01 06:00:00+00:00,5.975,,22.46,1.73,4.2,3.78,1.73,2.9,6.68,0.05,6.28,2.92,3.78,250.0,250.0,100.8,110.0,103.1,12.8,219.7,,191.4,24.8,,26.1,52.2,5.7,3.76,1.49,
2021-08-01 06:05:00+00:00,5.95,,22.57,1.35,3.88,3.7,1.35,2.76,6.6,0.1,6.31,2.78,3.7,240.0,240.0,98.8,110.0,103.7,13.4,216.5,,195.8,15.1,,20.5,37.0,4.7,3.79,1.83,
2021-08-01 06:10:00+00:00,5.65,,21.99,1.5,3.88,3.53,1.5,2.9,6.18,0.05,6.34,2.92,3.53,235.0,235.0,99.0,107.5,102.4,12.2,193.8,,158.5,30.2,,25.3,67.2,4.8,3.89,1.0,
2021-08-01 06:15:00+00:00,5.85,,20.84,1.52,3.95,3.42,1.52,2.98,6.4,0.05,6.37,3.0,3.42,242.5,242.5,99.1,107.5,103.3,13.0,219.7,,174.9,56.5,,38.0,57.6,7.3,3.56,1.94,
2021-08-01 06:20:00+00:00,5.475,,20.47,1.38,4.15,4.05,1.38,3.03,6.25,0.05,6.4,3.05,4.05,252.5,252.5,97.2,107.5,100.3,10.1,206.6,,147.1,53.1,,39.6,31.6,6.6,3.74,4.61,
2021-08-01 06:25:00+00:00,3.975,,15.94,1.33,4.28,3.8,1.33,2.88,,0.05,6.43,2.9,3.8,242.5,242.5,97.3,115.0,100.7,10.4,151.3,,98.4,44.7,,25.6,72.7,2.3,4.01,1.35,
2021-08-01 06:30:00+00:00,5.7,,19.84,1.35,4.7,4.07,1.35,2.9,6.2,0.13,6.46,2.92,4.07,260.0,260.0,97.3,105.0,100.7,10.4,222.7,,149.2,89.2,,53.8,100.4,9.3,3.48,2.12,
2021-08-01 06:35:00+00:00,5.682,4.21,20.72,1.5,5.35,3.83,1.5,3.08,6.28,0.05,6.48,3.1,3.83,215.0,257.5,97.5,101.3,100.0,9.7,209.8,156.4,143.5,62.1,51.9,44.0,72.3,7.7,3.65,2.16,0.82
2021-08-01 06:40:00+00:00,5.575,,20.41,1.2,4.93,4.43,1.2,2.93,6.22,0.03,6.51,2.95,4.43,257.5,257.5,96.8,105.0,100.8,10.5,195.4,,136.2,64.2,,39.4,99.9,6.7,3.66,1.22,
2021-08-01 06:45:00+00:00,5.525,,20.96,1.42,4.55,4.13,1.42,3.11,6.18,0.05,6.53,3.13,4.13,247.5,247.5,97.2,102.5,100.0,9.8,193.2,,137.7,43.9,,34.2,96.4,5.9,3.79,1.0,
2021-08-01 06:50:00+00:00,5.506,5.03,20.6,2.17,4.82,4.15,2.17,3.06,6.1,0.03,6.56,3.08,4.15,252.5,262.5,103.4,105.0,101.7,11.4,193.2,181.7,141.6,21.1,39.7,31.9,53.9,5.4,3.74,1.0,0.41
2021-08-01 06:55:00+00:00,5.0,,19.92,1.55,4.8,3.85,1.55,3.01,5.57,0.03,6.58,3.03,3.85,207.5,207.5,97.9,107.5,100.7,10.4,168.9,,122.7,41.2,,28.3,84.3,4.0,3.98,1.0,
2021-08-01 07:00:00+00:00,4.756,4.34,18.2,1.73,6.13,3.8,1.73,3.03,5.3,0.08,6.6,3.05,3.8,197.5,257.5,98.6,102.5,100.6,10.3,169.2,154.2,118.5,26.6,48.5,32.1,59.0,3.9,3.83,1.36,0.39
2021-08-01 07:05:00+00:00,,,,2.05,6.1,,2.05,3.15,,,6.63,3.17,,,,99.2,102.5,102.8,12.5,,,,,,,,,,,
2021-08-01 07:10:00+00:00,,,,1.83,7.7,,1.83,3.13,,,6.65,3.15,,,,100.3,102.5,102.2,11.9,,,,,,,,,,,
2021-08-01 07:15:00+00:00,,,,1.77,8.13,,1.77,3.26,,,6.68,3.28,,,,98.2,102.5,100.3,10.1,,,,,,,,,,,
2021-08-01 07:20:00+00:00,,,,1.98,6.38,,1.98,3.26,,,6.7,3.28,,,,98.1,102.5,104.0,13.7,,,,,,,,,,,
2021-08-01 07:25:00+00:00,,,,1.8,6.35,,1.8,3.23,,,6.73,3.25,,,,98.3,100.0,99.7,9.4,,,,,,,,,,,
2021-08-01 07:30:00+00:00,,,,1.83,7.4,,1.83,3.28,,,6.75,3.3,,,,98.3,100.0,100.0,9.7,,,,,,,,,,,
2021-08-01 07:35:00+00:00,,,,1.6,5.43,,1.6,3.31,,,6.78,3.33,,,,98.7,102.5,103.6,13.3,,,,,,,,,,,
2021-08-01 07:40:00+00:00,,,,2.1,4.75,,2.1,3.36,,,6.8,2.55,,,,99.5,102.5,100.6,10.4,,,,,,,,,,,
2021-08-01 07:45:00+00:00,,,,1.83,3.25,,1.83,3.33,,,6.83,2.05,,,,99.8,100.0,103.5,13.2,,,,,,,,,,,
2021-08-01 07:50:00+00:00,4.65,,18.81,1.5,3.35,3.53,1.5,3.23,5.45,0.15,6.86,2.42,,182.5,182.5,94.2,116.3,102.2,11.9,198.5,,112.6,122.4,,62.1,217.7,6.9,4.05,1.26,
2021-08-01 07:55:00+00:00,,,,1.95,3.53,,1.95,3.28,,,6.89,3.3,,,,100.5,105.0,102.3,12.0,,,,,,,,,,,
2021-08-01 08:00:00+00:00,,,,2.08,3.55,,2.08,3.2,,,6.92,3.22,,,,98.5,105.0,101.4,11.1,,,,,,,,,,,
2021-08-01 08:05:00+00:00,4.163,3.88,17.91,1.77,3.5,3.75,1.77,3.13,4.78,0.03,6.95,3.15,,195.0,210.0,98.3,105.0,99.3,9.1,138.5,128.2,96.3,21.9,29.4,21.5,52.5,2.0,4.32,1.29,0.21
2021-08-01 08:10:00+00:00,,,,2.42,3.45,,2.42,3.33,,,6.98,3.35,,,,106.1,107.5,101.6,11.3,,,,,,,,,,,
2021-08-01 08:15:00+00:00,4.325,,19.01,1.83,3.5,3.88,1.83,3.31,4.88,0.05,7.01,3.33,,182.5,182.5,99.6,107.5,102.1,11.8,140.5,,97.7,38.4,,22.2,55.7,2.3,4.4,1.59,
2021-08-01 08:20:00+00:00,5.125,4.2,19.03,2.58,3.58,3.47,2.58,3.4,5.7,0.08,7.04,3.42,,177.5,380.0,102.1,112.5,99.5,9.2,217.9,131.3,114.3,62.6,23.8,64.1,220.1,8.8,3.71,1.0,
2021-08-01 08:25:00+00:00,,,,1.98,3.6,,1.98,3.33,,,7.07,2.6,,,,98.6,111.3,99.0,8.8,,,,,,,,,,,
2021-08-01 08:30:00+00:00,5.025,,16.28,2.42,3.63,4.57,2.42,3.23,5.57,0.03,7.1,3.25,,357.5,357.5,103.9,105.0,100.4,10.2,201.5,,118.5,79.2,,51.2,166.7,6.9,3.24,1.0,
2021-08-01 08:35:00+00:00,5.175,,16.22,1.55,5.03,4.72,1.55,3.48,5.72,0.08,7.13,3.5,4.72,367.5,367.5,97.1,105.0,100.6,10.3,201.1,,113.8,84.0,,54.0,177.1,7.7,3.13,1.03,
2021-08-01 08:40:00+00:00,,,,2.13,6.38,,2.13,3.48,,,7.17,3.5,,,,99.2,102.5,100.3,10.0,,,,,,,,,,,
2021-08-01 08:45:00+00:00,,,,2.08,5.8,,2.08,3.38,,,7.2,3.4,,,,101.0,100.0,102.4,12.0,,,,,,,,,,,
2021-08-01 08:50:00+00:00,5.575,,19.25,2.15,6.2,4.68,2.15,3.51,6.2,0.05,7.23,3.53,4.68,297.5,297.5,99.3,102.5,100.3,10.0,198.3,,119.0,72.3,,48.6,146.3,8.1,3.45,1.03,
2021-08-01 08:55:00+00:00,5.45,4.26,19.98,2.42,4.55,3.85,2.42,3.51,6.03,0.08,7.26,3.53,3.85,172.5,297.5,100.7,102.5,100.1,9.8,191.0,127.0,114.5,50.6,25.9,46.3,148.2,7.2,3.66,1.0,
2021-08-01 09:00:00+00:00,,,,2.08,4.18,,2.08,3.33,,,7.29,3.35,,,,98.9,97.5,98.6,8.4,,,,,,,,,,,
2021-08-01 09:05:00+00:00,5.325,,17.79,2.15,4.55,4.6,2.15,3.43,6.22,0.32,7.32,3.45,,312.5,312.5,99.2,100.0,99.2,8.9,201.2,,115.9,76.5,,51.8,163.7,7.8,3.34,1.01,
2021-08-01 09:10:00+00:00,,,,1.8,5.45,,1.8,3.56,,,7.36,3.58,,,,97.8,100.0,100.9,10.7,,,,,,,,,,,
2021-08-01 09:15:00+00:00,,,,1.98,6.6,,1.98,3.45,,,7.39,2.4,,,,98.4,97.5,99.5,9.3,,,,,,,,,,,
2021-08-01 09:20:00+00:00,,,,2.05,7.18,,2.05,3.51,,,7.41,2.85,,,,98.7,97.5,100.0,9.8,,,,,,,,,,,
2021-08-01 09:25:00+00:00,,,,1.98,9.1,,1.98,3.43,,,7.44,4.53,,,,98.4,97.5,99.1,8.9,,,,,,,,,,,
2021-08-01 09:30:00+00:00,,,,1.85,7.03,,1.85,3.48,,,7.47,3.5,,,,97.9,95.0,99.6,9.4,,,,,,,,,,,
2021-08-01 09:35:00+00:00,,,,1.85,9.9,,1.85,3.31,,,7.5,3.33,,,,98.3,95.0,99.7,9.5,,,,,,,,,,,
2021-08-01 09:40:00+00:00,,,,2.15,5.95,,2.15,3.4,,,7.52,2.47,,,,99.1,95.0,98.8,8.6,,,,,,,,,,,
2021-08-01 09:45:00+00:00,,,,2.5,9.32,,2.5,3.38,,,7.55,3.4,,,,95.9,95.0,95.7,5.6,,,,,,,,,,,
2021-08-01 09:50:00+00:00,,,,2.6,9.3,,2.6,3.4,,,7.57,3.42,,,,96.5,95.0,95.7,5.5,,,,,,,,,,,
2021-08-01 09:55:00+00:00,,,,0.95,8.05,,0.95,3.43,,,7.59,3.45,,,,90.7,97.5,96.1,5.9,,,,,,,,,,,
2021-08-01 10:00:00+00:00,,,,2.08,8.68,,2.08,3.36,,,7.61,3.38,,,,98.7,97.5,98.3,8.1,,,,,,,,,,,
2021-08-01 10:05:00+00:00,5.025,4.46,18.34,2.78,7.15,4.2,2.78,3.43,5.57,0.03,7.63,3.45,4.2,217.5,442.5,97.7,97.5,95.8,5.6,198.0,140.4,104.0,84.6,48.7,64.6,202.4,8.3,3.65,1.24,
2021-08-01 10:10:00+00:00,5.175,4.6,18.26,2.45,3.97,3.58,,,5.72,0.03,7.64,2.45,3.58,142.5,367.5,,102.5,110.0,20.0,,,,,,,,,3.53,,
2021-08-01 10:15:00+00:00,,,,2.1,3.45,,2.1,3.36,,,7.66,3.08,,,,98.8,105.0,98.3,8.1,,,,,,,,,,,
2021-08-01 10:20:00+00:00,4.988,4.64,17.08,2.22,,4.2,2.22,3.33,5.53,0.08,7.67,,,247.5,370.0,101.6,,100.7,10.4,206.8,180.1,113.1,54.1,82.2,59.4,138.4,7.7,3.43,1.25,0.25
2021-08-01 10:25:00+00:00,,,,1.52,3.35,,1.52,3.36,,,7.68,3.15,,,,97.1,105.0,100.2,9.9,,,,,,,,,,,
