Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2016-03-03 18:40:00+00:00,95,4.575,,14.38,1.88,,1.88,,,5.3,0.13,4.35,,248.0,248.0,,,110.0,20.0,292.9,,255.5,53.4,,27.8,49.0,3.0,3.14,2.65,
2016-03-03 18:45:00+00:00,100,4.675,,14.33,1.65,,1.65,,,5.45,0.13,4.29,,241.5,241.5,,,110.0,20.0,309.6,,251.5,82.1,,44.2,66.9,4.9,3.07,4.43,
2016-03-03 18:50:00+00:00,100,4.7,,14.39,1.7,,1.7,,,5.43,0.08,4.24,,241.5,241.5,,,110.0,20.0,306.6,,254.0,74.4,,39.7,62.4,4.5,3.06,3.8,
2016-03-03 18:55:00+00:00,100,4.725,,14.75,1.67,,1.67,,,5.4,0.1,4.19,,244.0,244.0,,,110.0,20.0,300.5,,254.4,65.6,,34.8,56.7,4.0,3.12,3.37,
2016-03-03 19:00:00+00:00,95,4.725,,14.94,1.65,,1.65,,,5.47,0.15,4.14,,243.0,243.0,,,110.0,20.0,296.6,,251.0,64.7,,34.6,54.9,4.0,3.16,3.67,
2016-03-03 19:05:00+00:00,95,4.7,,14.9,1.8,,1.8,,,5.3,0.08,4.09,,244.0,244.0,,,110.0,20.0,293.6,,248.8,63.4,,33.9,53.0,3.8,3.17,3.83,
2016-03-03 19:10:00+00:00,95,4.675,,14.79,1.77,,1.77,,,5.32,0.08,4.04,,239.0,239.0,,,110.0,20.0,296.3,,245.5,71.8,,38.8,58.6,4.3,3.16,4.35,
2016-03-03 19:15:00+00:00,100,4.65,,14.59,1.7,,1.7,,,5.4,0.15,3.99,,236.5,236.5,,,110.0,20.0,295.1,,245.9,69.6,,37.1,58.4,4.1,3.14,3.81,
2016-03-03 19:20:00+00:00,100,4.65,,14.66,1.63,,1.63,,,5.35,0.1,3.95,,236.0,236.0,,,110.0,20.0,295.1,,245.2,70.6,,37.9,59.0,4.2,3.15,3.98,
2016-03-03 19:25:00+00:00,100,4.675,,14.74,1.9,,1.9,,,5.3,0.13,3.91,,241.0,241.0,,,110.0,20.0,297.4,,247.0,71.1,,38.5,57.4,4.3,3.15,4.37,
2016-03-03 19:30:00+00:00,100,4.675,,14.79,1.75,,1.75,,,5.43,0.13,3.87,,237.0,237.0,,,110.0,20.0,293.4,,244.8,68.8,,36.9,57.0,4.1,3.16,4.02,
2016-03-03 19:35:00+00:00,95,4.725,,14.96,1.7,,1.7,,,5.4,0.1,3.83,,236.5,236.5,,,110.0,20.0,295.8,,244.7,72.2,,39.0,59.2,4.4,3.16,4.28,
2016-03-03 19:40:00+00:00,95,4.7,,15.13,1.7,,1.7,,,5.38,0.1,3.79,,236.5,236.5,,,110.0,20.0,288.3,,243.6,63.3,,33.9,53.0,3.8,3.22,3.83,
2016-03-03 19:45:00+00:00,80,4.75,,15.35,1.67,,1.67,,,5.4,0.13,3.75,,235.0,235.0,,,110.0,20.0,290.1,,241.4,68.8,,37.1,56.3,4.2,3.23,4.25,
2016-03-03 19:50:00+00:00,100,4.725,,15.32,1.8,,1.8,,,5.4,0.1,3.72,,236.5,236.5,,,110.0,20.0,284.2,,240.5,61.8,,33.2,51.2,3.8,3.24,4.01,
2016-03-03 19:55:00+00:00,95,4.725,,15.59,1.73,,1.73,,,5.3,0.08,3.68,,231.5,231.5,,,110.0,20.0,278.0,,238.4,56.2,,30.0,48.2,3.4,3.3,3.49,
2016-03-03 20:00:00+00:00,95,4.725,,15.68,1.73,,1.73,,,5.2,0.08,3.65,,231.5,231.5,,,110.0,20.0,274.3,,236.2,54.1,,28.9,46.2,3.3,3.32,3.55,
2016-03-03 20:05:00+00:00,95,4.775,,15.81,1.85,,1.85,,,5.43,0.08,3.62,,228.8,228.8,,,110.0,20.0,276.8,,233.5,61.2,,33.2,50.3,3.8,3.31,4.22,
2016-03-03 20:10:00+00:00,95,4.7,,15.75,1.73,,1.73,,,5.4,0.1,3.59,,226.0,226.0,,,110.0,20.0,269.7,,231.1,54.6,,29.2,45.6,3.3,3.35,3.87,
2016-03-03 20:15:00+00:00,100,4.65,,15.74,1.88,,1.88,,,5.38,0.1,3.56,,226.0,226.0,,,110.0,20.0,266.6,,229.3,52.8,,28.4,44.4,3.1,3.38,3.83,
2016-03-03 20:20:00+00:00,95,4.575,,15.6,1.73,,1.73,,,5.22,0.1,3.54,,221.5,221.5,,,110.0,20.0,264.5,,225.5,55.1,,29.7,45.8,3.2,3.41,4.03,
2016-03-03 20:25:00+00:00,95,4.425,,15.19,1.7,,1.7,,,5.03,0.05,3.51,,221.5,221.5,,,110.0,20.0,257.4,,224.8,46.3,,24.5,40.5,2.5,3.43,3.19,
2016-03-03 20:30:00+00:00,95,4.325,,14.8,1.77,,1.77,,,5.03,0.15,3.49,,221.5,221.5,,,110.0,20.0,262.9,,224.0,54.9,,29.7,45.1,2.8,3.42,4.15,
2016-03-03 20:35:00+00:00,95,4.275,,14.32,1.7,,1.7,,,4.93,0.1,3.46,,219.0,219.0,,,110.0,20.0,267.9,,224.0,62.0,,33.5,50.6,3.1,3.35,4.36,
2016-03-03 20:40:00+00:00,95,4.175,,13.89,1.73,,1.73,,,4.82,0.08,3.44,,221.5,221.5,,,110.0,20.0,267.7,,226.1,58.8,,31.5,48.6,2.8,3.33,4.03,
2016-03-03 20:45:00+00:00,95,4.125,,13.62,1.67,,1.67,,,4.82,0.05,3.43,,221.5,221.5,,,110.0,20.0,272.6,,227.2,64.3,,34.6,52.7,3.0,3.3,4.29,
2016-03-03 20:50:00+00:00,95,4.1,,13.49,1.75,,1.75,,,4.78,0.08,3.41,,225.0,225.0,,,110.0,20.0,274.0,,231.7,59.9,,32.1,50.0,2.8,3.29,3.82,
2016-03-03 20:55:00+00:00,100,4.125,,13.57,1.77,,1.77,,,4.72,0.08,3.39,,228.0,228.0,,,110.0,20.0,278.6,,232.5,65.0,,35.3,53.1,3.0,3.29,4.3,
2016-03-03 21:00:00+00:00,95,4.1,,13.58,1.8,,1.8,,,4.7,0.15,3.38,,228.8,228.8,,,110.0,20.0,276.6,,231.6,63.5,,34.6,48.5,3.0,3.31,5.53,
2016-03-03 21:05:00+00:00,95,3.975,,13.46,1.7,,1.7,,,4.63,0.13,3.37,,226.0,226.0,,,110.0,20.0,263.7,,230.2,47.6,,25.1,42.1,2.1,3.39,3.03,
2016-03-03 21:10:00+00:00,95,3.95,,13.28,1.65,,1.65,,,4.65,0.1,3.36,,226.5,226.5,,,110.0,20.0,266.9,,230.1,52.1,,27.7,44.3,2.2,3.36,3.6,
2016-03-03 21:15:00+00:00,100,3.925,,13.19,1.77,,1.77,,,4.63,0.08,3.35,,229.0,229.0,,,110.0,20.0,267.6,,230.1,53.1,,28.7,43.8,2.3,3.36,3.99,
2016-03-03 21:20:00+00:00,100,3.9,,13.1,1.73,,1.73,,,4.53,0.05,3.34,,226.5,226.5,,,110.0,20.0,267.2,,228.0,55.4,,29.9,45.8,2.3,3.36,4.01,
2016-03-03 21:25:00+00:00,95,3.85,,13.01,1.88,,1.88,,,4.53,0.08,3.34,,226.5,226.5,,,110.0,20.0,265.0,,229.6,50.2,,27.0,42.5,2.1,3.38,3.57,
2016-03-03 21:30:00+00:00,100,3.85,,12.86,1.73,,1.73,,,4.45,0.1,3.33,,224.0,224.0,,,110.0,20.0,271.0,,225.8,63.7,,34.8,48.8,2.6,3.34,5.53,
2016-03-03 21:35:00+00:00,90,3.725,,12.59,1.8,,1.8,,,4.43,0.1,3.33,,224.0,224.0,,,110.0,20.0,267.4,,224.4,60.8,,33.3,46.6,2.3,3.38,5.54,
2016-03-03 21:40:00+00:00,100,3.6,,12.02,1.88,,1.88,,,4.28,0.08,3.33,,226.5,226.5,,,110.0,20.0,269.3,,227.0,59.7,,32.8,45.6,2.2,3.34,5.54,
2016-03-03 21:45:00+00:00,100,3.525,,11.65,1.75,,1.75,,,4.18,0.05,3.33,,226.8,226.8,,,110.0,20.0,271.3,,228.3,60.7,,32.9,49.5,2.1,3.31,4.22,
2016-03-03 21:50:00+00:00,95,3.475,,11.37,1.67,,1.67,,,4.13,0.08,3.34,,224.5,224.5,,,110.0,20.0,279.2,,227.8,72.5,,39.7,56.1,2.4,3.27,5.53,
2016-03-03 21:55:00+00:00,100,3.375,,11.1,1.67,,1.67,,,4.07,0.08,3.34,,226.5,226.5,,,110.0,20.0,273.3,,230.0,61.2,,33.0,50.5,1.9,3.29,4.01,
2016-03-03 22:00:00+00:00,100,3.25,,10.62,1.88,,1.88,,,3.92,0.13,3.35,,234.5,234.5,,,110.0,20.0,275.0,,234.0,58.0,,31.5,47.8,1.7,3.27,4.01,
2016-03-03 22:05:00+00:00,0,3.225,,9.94,1.9,,1.9,,,3.92,0.08,3.36,,237.0,237.0,,,110.0,20.0,,,,,,,,,3.08,,
2016-03-03 22:10:00+00:00,0,3.275,,9.52,1.88,,1.88,,,3.92,0.08,3.37,,248.0,248.0,,,110.0,20.0,,,,,,,,,2.91,,
2016-03-03 22:15:00+00:00,90,3.3,,9.66,2.08,,2.08,,,3.95,0.1,3.38,,274.5,274.5,,,110.0,20.0,329.0,,276.3,74.9,,40.7,63.2,2.3,2.93,3.74,
2016-03-03 22:20:00+00:00,95,3.3,,9.82,1.75,,1.75,,,3.95,0.17,3.39,,262.0,262.0,,,110.0,20.0,315.8,,267.8,68.0,,36.1,60.3,2.0,2.98,3.06,
2016-03-03 22:25:00+00:00,100,3.35,,9.9,1.83,,1.83,,,4.0,0.08,3.41,,269.0,269.0,,,110.0,20.0,327.3,,272.9,77.0,,41.9,63.7,2.4,2.95,3.89,
2016-03-03 22:30:00+00:00,100,3.325,,9.98,1.83,,1.83,,,4.0,0.08,3.42,,272.0,272.0,,,110.0,20.0,315.1,,272.1,61.1,,32.4,55.6,1.9,3.0,2.82,
2016-03-03 22:35:00+00:00,100,3.35,,10.06,2.0,,2.0,,,4.0,0.05,3.44,,280.0,280.0,,,110.0,20.0,316.9,,272.1,63.7,,34.2,55.6,2.0,3.0,3.33,
2016-03-03 22:40:00+00:00,100,3.375,,10.18,1.7,,1.7,,,4.03,0.1,3.46,,266.5,266.5,,,110.0,20.0,315.4,,268.3,66.6,,35.6,56.8,2.1,3.02,3.46,
2016-03-03 22:45:00+00:00,80,3.375,,10.1,1.88,,1.88,,,3.97,0.05,3.48,,274.0,274.0,,,110.0,20.0,317.9,,272.1,65.0,,35.0,55.5,2.1,2.99,3.53,
2016-03-03 22:50:00+00:00,95,3.375,,10.02,1.63,,1.63,,,4.03,0.05,3.5,,264.0,264.0,,,110.0,20.0,322.6,,265.8,80.5,,43.6,65.8,2.5,2.97,4.23,
2016-03-03 22:55:00+00:00,100,3.325,,9.93,1.83,,1.83,,,3.97,0.05,3.52,,271.5,271.5,,,110.0,20.0,316.5,,271.7,63.5,,33.8,56.7,1.9,2.99,3.01,
2016-03-03 23:00:00+00:00,100,3.35,,9.9,1.77,,1.77,,,3.97,0.08,3.54,,271.5,271.5,,,110.0,20.0,322.9,,273.8,69.6,,37.0,60.9,2.2,2.95,3.18,
2016-03-03 23:05:00+00:00,60,3.35,,9.79,1.65,,1.65,,,4.07,0.1,3.56,,269.0,269.0,,,110.0,20.0,326.4,,272.5,76.3,,40.9,64.2,2.4,2.92,3.69,
2016-03-03 23:10:00+00:00,100,3.35,,9.72,1.95,,1.95,,,4.0,0.08,3.58,,284.5,284.5,,,110.0,20.0,332.9,,277.8,78.3,,42.5,66.9,2.5,2.9,3.67,
2016-03-03 23:15:00+00:00,95,3.35,,9.64,1.73,,1.73,,,4.05,0.1,3.61,,281.0,281.0,,,110.0,20.0,335.1,,280.6,77.3,,41.3,67.3,2.4,2.88,3.25,
2016-03-03 23:20:00+00:00,95,3.35,,9.71,1.67,,1.67,,,4.07,0.08,3.63,,284.0,284.0,,,110.0,20.0,331.6,,280.8,72.2,,38.2,66.4,2.2,2.9,2.73,
2016-03-03 23:25:00+00:00,100,3.35,,9.74,1.7,,1.7,,,4.0,0.08,3.65,,288.0,288.0,,,110.0,20.0,331.6,,282.4,70.0,,36.9,65.3,2.2,2.91,2.59,
2016-03-03 23:30:00+00:00,95,3.4,,9.68,1.8,,1.8,,,4.05,0.05,3.67,,292.0,292.0,,,110.0,20.0,344.9,,284.7,85.6,,46.5,72.9,2.8,2.85,3.7,
2016-03-03 23:35:00+00:00,95,3.4,,9.65,1.77,,1.77,,,4.07,0.08,3.68,,294.5,294.5,,,110.0,20.0,346.4,,286.3,85.3,,46.1,73.4,2.7,2.84,3.51,
2016-03-03 23:40:00+00:00,90,3.4,,9.68,1.67,,1.67,,,4.13,0.1,3.7,,291.5,291.5,,,110.0,20.0,345.5,,286.1,84.5,,45.5,73.8,2.7,2.85,3.36,
2016-03-03 23:45:00+00:00,95,3.4,,9.69,1.73,,1.73,,,4.13,0.1,3.72,,296.0,296.0,,,110.0,20.0,342.8,,287.9,78.2,,41.6,71.5,2.5,2.85,2.81,
2016-03-03 23:50:00+00:00,100,3.45,,9.76,1.63,,1.63,,,4.1,0.08,3.73,,294.5,294.5,,,110.0,20.0,351.6,,287.5,91.1,,49.3,78.2,3.0,2.83,3.62,
2016-03-03 23:55:00+00:00,90,3.45,,9.8,1.77,,1.77,,,4.1,0.08,3.74,,299.0,299.0,,,110.0,20.0,349.0,,288.7,85.8,,46.3,74.5,2.8,2.84,3.45,
2016-03-04 00:00:00+00:00,100,3.45,,9.76,1.7,,1.7,,,4.15,0.1,3.76,,298.0,298.0,,,110.0,20.0,346.0,,288.6,81.7,,43.6,74.0,2.7,2.83,2.94,
2016-03-04 00:05:00+00:00,95,3.475,,9.88,1.7,,1.7,,,4.15,0.08,3.76,,299.0,299.0,,,110.0,20.0,346.9,,289.9,81.2,,43.3,73.6,2.7,2.84,2.93,
2016-03-04 00:10:00+00:00,95,3.5,,9.99,1.73,,1.73,,,4.13,0.08,3.77,,301.5,301.5,,,110.0,20.0,347.6,,289.5,82.7,,44.6,73.8,2.8,2.86,3.15,
2016-03-04 00:15:00+00:00,95,3.5,,10.07,1.67,,1.67,,,4.3,0.2,3.77,,296.5,296.5,,,110.0,20.0,341.5,,287.5,77.0,,41.1,71.2,2.6,2.88,2.74,
2016-03-04 00:20:00+00:00,100,3.5,,10.14,1.73,,1.73,,,4.13,0.08,3.77,,298.8,298.8,,,110.0,20.0,339.0,,286.1,75.4,,40.2,70.3,2.6,2.9,2.69,
2016-03-04 00:25:00+00:00,100,3.525,,10.18,1.8,,1.8,,,4.13,0.08,3.77,,297.0,297.0,,,110.0,20.0,338.4,,286.7,73.8,,39.2,69.5,2.5,2.89,2.57,
2016-03-04 00:30:00+00:00,100,3.475,,10.18,1.7,,1.7,,,4.13,0.05,3.77,,293.0,293.0,,,110.0,20.0,327.3,,284.5,61.3,,31.8,62.3,2.0,2.93,1.95,
2016-03-04 00:35:00+00:00,100,3.525,,10.3,1.73,,1.73,,,4.25,0.08,3.76,,291.0,291.0,,,110.0,20.0,332.6,,283.6,70.0,,37.1,66.5,2.4,2.92,2.49,
2016-03-04 00:40:00+00:00,95,3.55,,10.22,1.73,,1.73,,,4.18,0.13,3.75,,291.0,291.0,,,110.0,20.0,336.8,,283.7,75.6,,40.1,69.5,2.6,2.88,2.76,
2016-03-04 00:45:00+00:00,95,3.525,,10.3,1.67,,1.67,,,4.18,0.08,3.74,,286.0,286.0,,,110.0,20.0,331.4,,281.3,71.4,,37.9,66.4,2.5,2.92,2.68,
2016-03-04 00:50:00+00:00,80,3.55,,10.34,1.75,,1.75,,,4.2,0.1,3.72,,288.0,288.0,,,110.0,20.0,336.5,,281.4,78.3,,42.1,68.1,2.7,2.91,3.4,
2016-03-04 00:55:00+00:00,95,3.525,,10.38,1.83,,1.83,,,4.22,0.1,3.7,,291.0,291.0,,,110.0,20.0,330.3,,280.3,71.3,,38.2,65.5,2.5,2.94,2.85,
2016-03-04 01:00:00+00:00,100,3.575,,10.34,1.65,,1.65,,,4.22,0.05,3.68,,284.0,284.0,,,110.0,20.0,336.2,,280.3,79.4,,42.6,69.8,2.8,2.89,3.26,
2016-03-04 01:05:00+00:00,100,3.575,,10.34,1.7,,1.7,,,4.2,0.08,3.66,,286.8,286.8,,,110.0,20.0,341.2,,280.8,85.8,,46.6,72.7,3.1,2.89,3.74,
2016-03-04 01:10:00+00:00,100,3.575,,10.34,1.75,,1.75,,,4.25,0.08,3.64,,289.0,289.0,,,110.0,20.0,339.2,,281.3,82.3,,44.5,70.6,2.9,2.89,3.55,
2016-03-04 01:15:00+00:00,100,3.575,,10.38,1.75,,1.75,,,4.3,0.1,3.61,,288.0,288.0,,,110.0,20.0,338.2,,281.7,80.2,,43.2,70.0,2.8,2.9,3.38,
2016-03-04 01:20:00+00:00,100,3.525,,10.3,1.63,,1.63,,,4.28,0.1,3.58,,284.0,284.0,,,110.0,20.0,334.8,,279.1,79.1,,42.3,70.1,2.7,2.92,3.17,
2016-03-04 01:25:00+00:00,70,3.55,,10.22,1.73,,1.73,,,4.15,0.08,3.55,,287.0,287.0,,,110.0,20.0,339.1,,281.5,81.8,,43.9,71.6,2.9,2.88,3.3,
2016-03-04 01:30:00+00:00,95,3.575,,10.22,1.7,,1.7,,,4.2,0.08,3.52,,289.5,289.5,,,110.0,20.0,346.1,,282.9,89.7,,48.4,76.6,3.2,2.86,3.62,
2016-03-04 01:35:00+00:00,100,3.55,,10.3,1.7,,1.7,,,4.18,0.1,3.49,,291.5,291.5,,,110.0,20.0,334.9,,283.3,73.6,,39.0,69.3,2.6,2.9,2.57,
2016-03-04 01:40:00+00:00,100,3.55,,10.26,1.73,,1.73,,,4.2,0.08,3.45,,291.0,291.0,,,110.0,20.0,337.9,,282.6,78.8,,42.4,70.9,2.8,2.89,3.06,
2016-03-04 01:45:00+00:00,100,3.575,,10.3,1.67,,1.67,,,4.25,0.08,3.42,,289.0,289.0,,,110.0,20.0,340.0,,281.6,83.1,,44.8,72.2,3.0,2.88,3.48,
2016-03-04 01:50:00+00:00,95,3.55,,10.22,2.08,,2.08,,,4.28,0.1,3.39,,304.0,304.0,,,110.0,20.0,337.7,,284.5,76.0,,40.8,70.3,2.7,2.88,2.8,
2016-03-04 01:55:00+00:00,100,3.55,,10.26,1.7,,1.7,,,4.2,0.05,3.36,,291.5,291.5,,,110.0,20.0,337.6,,282.0,79.3,,42.5,72.5,2.8,2.89,2.9,
2016-03-04 02:00:00+00:00,100,3.575,,10.22,1.65,,1.65,,,4.2,0.08,3.32,,292.0,292.0,,,110.0,20.0,345.0,,283.8,87.1,,47.1,75.4,3.1,2.86,3.51,
2016-03-04 02:05:00+00:00,80,3.55,,10.26,1.65,,1.65,,,4.2,0.05,3.29,,291.5,291.5,,,110.0,20.0,336.6,,283.1,76.2,,40.5,71.6,2.7,2.89,2.6,
2016-03-04 02:10:00+00:00,100,3.525,,10.3,1.73,,1.73,,,4.18,0.05,3.26,,294.0,294.0,,,110.0,20.0,329.4,,282.5,67.1,,35.2,66.7,2.3,2.92,2.12,
2016-03-04 02:15:00+00:00,80,3.575,,10.34,1.7,,1.7,,,4.28,0.08,3.24,,293.0,293.0,,,110.0,20.0,336.1,,281.9,77.1,,41.3,70.6,2.7,2.89,2.88,
2016-03-04 02:20:00+00:00,100,3.55,,10.45,1.65,,1.65,,,4.15,0.05,3.21,,288.5,288.5,,,110.0,20.0,327.3,,279.8,67.8,,35.7,65.7,2.4,2.94,2.3,
2016-03-04 02:25:00+00:00,100,3.6,,10.42,1.63,,1.63,,,4.2,0.08,3.19,,286.0,286.0,,,110.0,20.0,334.8,,279.3,79.0,,42.2,69.9,2.8,2.89,3.13,
2016-03-04 02:30:00+00:00,100,3.575,,10.66,1.75,,1.75,,,4.3,0.08,3.17,,286.5,286.5,,,110.0,20.0,323.2,,276.5,66.7,,35.3,64.8,2.4,2.98,2.32,
2016-03-04 02:35:00+00:00,80,3.575,,10.66,1.73,,1.73,,,4.25,0.08,3.15,,284.0,284.0,,,110.0,20.0,318.8,,275.4,62.2,,32.5,61.8,2.2,2.98,2.1,
2016-03-04 02:40:00+00:00,95,3.65,,10.86,1.8,,1.8,,,4.28,0.08,3.14,,284.0,284.0,,,110.0,20.0,321.9,,273.9,68.5,,36.4,64.2,2.5,2.97,2.61,
2016-03-04 02:45:00+00:00,95,3.6,,10.99,1.73,,1.73,,,4.25,0.1,3.13,,278.0,278.0,,,110.0,20.0,308.8,,270.0,55.6,,28.9,56.2,2.0,3.05,1.98,
2016-03-04 02:50:00+00:00,100,3.65,,11.18,1.67,,1.67,,,4.3,0.1,3.13,,274.0,274.0,,,110.0,20.0,309.1,,268.5,58.1,,30.4,57.2,2.1,3.06,2.18,
2016-03-04 02:55:00+00:00,95,3.7,,11.36,1.95,,1.95,,,4.4,0.1,3.13,,278.5,278.5,,,110.0,20.0,312.3,,267.1,64.5,,34.6,59.2,2.5,3.07,2.88,
2016-03-04 03:00:00+00:00,100,3.7,,11.33,1.85,,1.85,,,4.4,0.1,3.13,,274.0,274.0,,,110.0,20.0,310.0,,265.5,63.4,,33.8,57.9,2.4,3.06,2.86,
2016-03-04 03:05:00+00:00,100,3.7,,11.42,1.55,,1.55,,,4.4,0.1,3.14,,264.0,264.0,,,110.0,20.0,307.6,,262.4,64.3,,34.2,57.8,2.4,3.09,2.98,
2016-03-04 03:10:00+00:00,100,3.675,,11.3,1.63,,1.63,,,4.38,0.1,3.15,,264.0,264.0,,,110.0,20.0,305.6,,261.4,62.8,,33.3,57.5,2.3,3.08,2.83,
2016-03-04 03:15:00+00:00,100,3.65,,11.25,1.65,,1.65,,,4.3,0.05,3.17,,262.0,262.0,,,110.0,20.0,305.1,,259.2,65.3,,34.7,58.7,2.4,3.08,2.98,
2016-03-04 03:20:00+00:00,100,3.65,,11.47,1.7,,1.7,,,4.35,0.15,3.19,,261.5,261.5,,,110.0,20.0,296.6,,256.8,56.8,,29.9,53.2,2.1,3.14,2.54,
2016-03-04 03:25:00+00:00,100,3.75,,11.71,1.65,,1.65,,,4.55,0.15,3.22,,255.0,255.0,,,110.0,20.0,303.4,,252.4,72.3,,39.2,59.9,2.8,3.12,4.04,
2016-03-04 03:30:00+00:00,100,3.75,,11.79,1.55,,1.55,,,4.5,0.1,3.25,,246.5,246.5,,,110.0,20.0,298.3,,246.1,73.8,,39.9,60.3,2.9,3.14,4.46,
2016-03-04 03:35:00+00:00,100,3.7,,11.85,1.55,,1.55,,,4.45,0.15,3.29,,240.0,240.0,,,110.0,20.0,290.4,,242.1,68.3,,36.9,56.0,2.6,3.2,4.28,
2016-03-04 03:40:00+00:00,100,3.75,,11.97,1.75,,1.75,,,4.6,0.2,3.33,,241.0,241.0,,,110.0,20.0,291.1,,241.5,70.0,,38.1,56.8,2.7,3.19,4.45,
2016-03-04 03:45:00+00:00,100,3.75,,12.35,1.5,,1.5,,,4.55,0.15,3.38,,231.3,231.3,,,110.0,20.0,275.7,,233.2,60.3,,32.3,51.0,2.3,3.29,3.75,
2016-03-04 03:50:00+00:00,100,3.7,,12.3,1.85,,1.85,,,4.45,0.15,3.43,,234.0,234.0,,,110.0,20.0,271.6,,231.5,56.9,,30.6,46.9,2.1,3.32,4.06,
2016-03-04 03:55:00+00:00,100,3.6,,12.4,1.9,,1.9,,,4.35,0.15,3.48,,231.0,231.0,,,110.0,20.0,257.8,,226.2,44.7,,23.9,39.2,1.6,3.44,3.23,
2016-03-04 04:00:00+00:00,100,3.6,,12.15,1.65,,1.65,,,4.25,0.1,3.54,,224.0,224.0,,,110.0,20.0,266.4,,221.0,64.6,,35.2,49.3,2.3,3.38,5.91,
2016-03-04 04:10:00+00:00,100,3.5,,11.15,1.75,,1.75,,,4.2,0.15,3.67,,222.0,222.0,,,110.0,20.0,284.0,,222.1,87.6,,47.1,68.7,2.9,3.19,5.53,
2016-03-04 04:15:00+00:00,95,3.5,,11.48,1.65,,1.65,,,4.25,0.1,3.74,,222.0,222.0,,,110.0,20.0,271.7,,222.3,70.1,,37.6,61.4,2.4,3.28,3.5,
2016-03-04 04:20:00+00:00,100,3.55,,11.56,1.65,,1.65,,,4.25,0.1,3.81,,224.0,224.0,,,110.0,20.0,274.0,,220.6,75.8,,40.8,66.2,2.7,3.26,3.65,
2016-03-04 04:25:00+00:00,100,3.65,,11.78,1.7,,1.7,,,4.35,0.15,3.89,,224.0,224.0,,,110.0,20.0,274.4,,220.0,76.9,,41.2,69.2,2.9,3.23,3.19,
2016-03-04 04:30:00+00:00,100,3.8,,12.23,1.75,,1.75,,,4.6,0.15,3.97,,226.0,226.0,,,110.0,20.0,283.0,,218.6,92.7,,50.4,71.7,3.7,3.22,5.89,
2016-03-04 04:35:00+00:00,100,3.9,,12.89,1.65,,1.65,,,4.6,0.15,4.05,,219.3,219.3,,,110.0,20.0,261.8,,213.5,67.5,,36.2,65.9,2.9,3.31,2.42,
2016-03-04 04:40:00+00:00,100,4.15,,13.67,2.25,,2.25,,,4.8,0.1,4.13,,231.5,231.5,,,110.0,20.0,268.2,,211.6,81.2,,44.4,61.3,4.0,3.29,5.5,
2016-03-04 04:45:00+00:00,100,4.4,,14.8,1.45,,1.45,,,5.1,0.15,4.21,,223.0,223.0,,,110.0,20.0,260.7,,209.5,73.3,,40.1,63.2,4.1,3.36,3.24,
2016-03-04 04:50:00+00:00,95,4.65,,15.84,1.9,,1.9,,,5.4,0.1,4.3,,223.5,223.5,,,110.0,20.0,253.1,,204.7,68.9,,38.0,61.5,4.4,3.41,3.16,
2016-03-04 04:55:00+00:00,100,4.95,,17.11,1.85,,1.85,,,5.65,0.15,4.38,,223.5,223.5,,,110.0,20.0,250.3,,204.2,66.2,,36.8,54.1,4.8,3.46,3.61,
