Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2016-12-01 00:50:00+00:00,100,3.4,,10.64,1.8,,1.8,,,4.05,0.1,3.46,,270.0,270.0,,,110.0,20.0,302.9,,264.3,55.0,,29.1,50.7,1.8,3.13,2.73,
2016-12-01 00:55:00+00:00,100,3.45,,10.59,1.75,,1.75,,,4.2,0.1,3.44,,272.0,272.0,,,110.0,20.0,310.9,,266.6,62.9,,33.6,54.3,2.1,3.07,3.41,
2016-12-01 01:00:00+00:00,100,3.45,,10.68,1.45,,1.45,,,4.1,0.1,3.42,,268.0,268.0,,,110.0,20.0,307.1,,266.1,58.4,,30.8,53.9,1.9,3.1,2.72,
2016-12-01 01:05:00+00:00,90,3.4,,10.8,1.25,,1.25,,,4.2,0.15,3.4,,260.0,260.0,,,110.0,20.0,297.9,,262.9,50.0,,26.1,49.0,1.6,3.18,2.2,
2016-12-01 01:10:00+00:00,100,3.45,,10.73,2.25,,2.25,,,4.2,0.15,3.38,,285.5,285.5,,,110.0,20.0,309.5,,268.5,58.6,,31.6,52.8,2.0,3.11,3.1,
2016-12-01 01:15:00+00:00,100,3.45,,10.68,2.1,,2.1,,,4.25,0.15,3.35,,279.0,279.0,,,110.0,20.0,311.3,,266.5,63.7,,34.9,52.7,2.1,3.1,4.13,
2016-12-01 01:20:00+00:00,100,3.35,,10.56,2.0,,2.0,,,4.15,0.2,3.32,,275.3,275.3,,,110.0,20.0,299.5,,264.4,50.1,,26.4,47.0,1.6,3.15,2.63,
2016-12-01 01:25:00+00:00,95,3.4,,10.51,1.75,,1.75,,,4.2,0.15,3.29,,271.0,271.0,,,110.0,20.0,306.6,,264.5,59.9,,31.9,53.5,1.9,3.09,3.08,
2016-12-01 01:30:00+00:00,100,3.45,,10.68,1.7,,1.7,,,4.2,0.1,3.26,,269.0,269.0,,,110.0,20.0,308.9,,264.0,63.7,,34.3,54.4,2.1,3.1,3.63,
2016-12-01 01:35:00+00:00,100,3.45,,10.68,1.85,,1.85,,,4.1,0.1,3.22,,271.0,271.0,,,110.0,20.0,307.7,,264.8,60.9,,32.6,52.7,2.0,3.1,3.37,
2016-12-01 01:40:00+00:00,100,3.45,,10.65,1.8,,1.8,,,4.15,0.15,3.18,,270.0,270.0,,,110.0,20.0,307.5,,264.1,61.6,,33.0,53.4,2.0,3.09,3.36,
2016-12-01 01:45:00+00:00,95,3.45,,10.69,1.8,,1.8,,,4.2,0.15,3.14,,270.0,270.0,,,110.0,20.0,306.6,,262.2,63.0,,33.9,53.3,2.1,3.1,3.68,
2016-12-01 01:50:00+00:00,100,3.45,,10.68,1.7,,1.7,,,4.25,0.1,3.11,,262.5,262.5,,,110.0,20.0,308.1,,258.9,69.7,,37.8,58.0,2.3,3.1,4.22,
2016-12-01 01:55:00+00:00,100,3.4,,10.52,2.05,,2.05,,,4.1,0.15,3.07,,275.0,275.0,,,110.0,20.0,307.1,,263.6,61.8,,33.6,51.6,2.0,3.1,3.95,
2016-12-01 02:00:00+00:00,100,3.4,,10.52,1.9,,1.9,,,4.05,0.1,3.03,,269.0,269.0,,,110.0,20.0,308.0,,262.1,65.1,,35.3,54.4,2.1,3.1,3.83,
2016-12-01 02:05:00+00:00,80,3.45,,10.66,1.85,,1.85,,,4.15,0.15,2.99,,268.0,268.0,,,110.0,20.0,307.8,,260.5,67.1,,36.4,56.2,2.2,3.09,3.99,
2016-12-01 02:10:00+00:00,100,3.4,,10.82,1.75,,1.75,,,4.05,0.1,2.95,,264.0,264.0,,,110.0,20.0,295.0,,258.1,52.4,,27.7,48.3,1.7,3.18,2.72,
2016-12-01 02:15:00+00:00,95,3.45,,10.94,1.65,,1.65,,,4.1,0.1,2.91,,260.0,260.0,,,110.0,20.0,298.2,,255.2,61.0,,32.9,52.3,2.0,3.17,3.76,
2016-12-01 02:20:00+00:00,100,3.3,,10.93,1.85,,1.85,,,4.1,0.2,2.88,,260.0,260.0,,,110.0,20.0,280.7,,252.7,39.8,,20.8,38.8,1.2,3.31,2.23,
2016-12-01 02:25:00+00:00,100,3.4,,10.98,1.75,,1.75,,,4.05,0.1,2.84,,255.5,255.5,,,110.0,20.0,288.6,,251.0,53.4,,28.6,46.1,1.7,3.23,3.43,
2016-12-01 02:30:00+00:00,100,3.45,,10.83,1.7,,1.7,,,4.2,0.2,2.81,,253.0,253.0,,,110.0,20.0,298.6,,248.6,70.6,,38.3,57.1,2.3,3.14,4.58,
2016-12-01 02:35:00+00:00,100,3.4,,10.9,1.7,,1.7,,,4.1,0.1,2.78,,250.8,250.8,,,110.0,20.0,289.4,,246.8,60.2,,32.4,50.1,1.9,3.2,3.99,
2016-12-01 02:40:00+00:00,100,3.4,,10.9,1.75,,1.75,,,4.0,0.25,2.76,,247.0,247.0,,,110.0,20.0,287.8,,245.8,59.5,,32.0,49.5,1.9,3.2,3.83,
2016-12-01 02:45:00+00:00,100,3.4,,10.93,1.65,,1.65,,,4.05,0.3,2.73,,243.0,243.0,,,110.0,20.0,285.4,,242.7,60.5,,32.3,50.3,1.9,3.21,3.8,
2016-12-01 02:50:00+00:00,100,3.3,,10.85,1.85,,1.85,,,4.0,0.15,2.71,,248.0,248.0,,,110.0,20.0,279.5,,242.9,51.9,,27.9,44.1,1.6,3.29,3.62,
2016-12-01 02:55:00+00:00,95,3.35,,10.95,2.6,,2.6,,,4.0,0.1,2.69,,274.0,274.0,,,110.0,20.0,285.7,,252.7,47.2,,25.6,42.2,1.5,3.27,3.28,
2016-12-01 03:00:00+00:00,95,3.2,,10.95,2.05,,2.05,,,4.1,0.25,2.68,,252.0,252.0,,,110.0,20.0,268.0,,242.6,36.1,,19.0,34.7,1.0,3.42,2.36,
2016-12-01 03:05:00+00:00,100,3.35,,11.05,2.25,,2.25,,,4.15,0.1,2.67,,250.0,250.0,,,110.0,20.0,283.8,,244.0,56.6,,31.6,44.8,1.8,3.3,5.04,
2016-12-01 03:10:00+00:00,95,3.35,,10.82,1.55,,1.55,,,4.05,0.15,2.66,,237.0,237.0,,,110.0,20.0,284.4,,235.6,69.0,,37.5,56.2,2.1,3.23,4.62,
2016-12-01 03:15:00+00:00,100,3.35,,10.87,1.95,,1.95,,,4.0,0.15,2.66,,244.5,244.5,,,110.0,20.0,286.7,,240.5,65.3,,36.0,50.8,2.0,3.24,5.53,
2016-12-01 03:20:00+00:00,100,3.3,,10.77,1.65,,1.65,,,4.0,0.1,2.66,,235.0,235.0,,,110.0,20.0,279.4,,234.6,63.4,,34.2,52.0,1.9,3.26,4.24,
2016-12-01 03:25:00+00:00,100,3.25,,10.97,1.85,,1.85,,,4.0,0.2,2.66,,241.0,241.0,,,110.0,20.0,267.4,,237.0,43.2,,22.8,39.5,1.3,3.38,2.76,
2016-12-01 03:30:00+00:00,100,3.35,,11.18,1.65,,1.65,,,4.05,0.1,2.67,,234.5,234.5,,,110.0,20.0,272.4,,231.5,57.8,,31.4,47.6,1.8,3.34,4.25,
2016-12-01 03:35:00+00:00,100,3.45,,11.26,1.7,,1.7,,,4.1,0.2,2.69,,232.0,232.0,,,110.0,20.0,280.9,,229.1,73.1,,39.9,57.4,2.4,3.26,5.75,
2016-12-01 03:40:00+00:00,100,3.4,,11.49,1.65,,1.65,,,4.1,0.1,2.71,,227.0,227.0,,,110.0,20.0,266.4,,226.4,56.7,,30.7,47.1,1.8,3.38,4.2,
2016-12-01 03:45:00+00:00,100,3.35,,11.73,1.65,,1.65,,,4.05,0.15,2.73,,227.0,227.0,,,110.0,20.0,253.4,,224.3,41.2,,21.9,36.9,1.3,3.5,3.0,
2016-12-01 03:50:00+00:00,100,3.4,,11.9,1.65,,1.65,,,4.15,0.1,2.76,,225.0,225.0,,,110.0,20.0,254.3,,221.7,46.2,,25.0,38.8,1.5,3.5,3.84,
2016-12-01 03:55:00+00:00,100,3.5,,12.21,1.9,,1.9,,,4.2,0.1,2.79,,227.0,227.0,,,110.0,20.0,254.5,,222.2,45.9,,24.9,38.2,1.6,3.49,4.04,
2016-12-01 04:00:00+00:00,100,3.55,,12.59,1.7,,1.7,,,4.25,0.1,2.83,,222.0,222.0,,,110.0,20.0,247.2,,218.1,41.2,,22.1,35.9,1.4,3.55,3.43,
2016-12-01 04:05:00+00:00,100,3.6,,13.18,1.6,,1.6,,,4.25,0.1,2.87,,217.0,217.0,,,110.0,20.0,239.6,,212.1,39.1,,21.2,33.1,1.4,3.66,3.88,
2016-12-01 04:10:00+00:00,100,3.5,,13.12,1.7,,1.7,,,4.2,0.1,2.91,,211.0,211.0,,,110.0,20.0,228.9,,206.0,32.5,,17.4,28.6,1.1,3.75,3.24,
2016-12-01 04:15:00+00:00,95,3.45,,12.79,1.75,,1.75,,,4.0,0.1,2.96,,207.0,207.0,,,110.0,20.0,230.2,,203.0,38.5,,20.8,32.4,1.3,3.71,3.79,
2016-12-01 04:20:00+00:00,100,3.35,,12.33,1.8,,1.8,,,3.95,0.1,3.01,,207.0,207.0,,,110.0,20.0,232.2,,201.8,43.1,,23.5,32.0,1.4,3.68,6.07,
2016-12-01 04:25:00+00:00,100,3.3,,11.93,1.65,,1.65,,,3.95,0.1,3.06,,205.0,205.0,,,110.0,20.0,235.2,,200.7,48.8,,26.3,40.0,1.5,3.62,4.43,
2016-12-01 04:30:00+00:00,100,3.3,,12.0,1.55,,1.55,,,3.95,0.15,3.12,,202.5,202.5,,,110.0,20.0,234.6,,198.3,51.8,,28.3,40.2,1.6,3.64,5.76,
2016-12-01 04:35:00+00:00,100,3.25,,11.74,1.65,,1.65,,,3.85,0.1,3.18,,202.8,202.8,,,110.0,20.0,235.4,,198.4,52.7,,28.6,43.0,1.6,3.61,4.63,
2016-12-01 04:40:00+00:00,100,3.2,,11.55,1.65,,1.65,,,3.85,0.1,3.24,,205.0,205.0,,,110.0,20.0,234.3,,199.7,49.1,,26.4,41.0,1.4,3.61,4.07,
2016-12-01 04:45:00+00:00,100,3.2,,11.48,1.75,,1.75,,,3.85,0.1,3.31,,207.0,207.0,,,110.0,20.0,237.4,,200.6,52.3,,28.2,43.2,1.5,3.59,4.37,
2016-12-01 04:50:00+00:00,100,3.4,,11.75,1.65,,1.65,,,4.25,0.2,3.38,,205.0,205.0,,,110.0,20.0,253.5,,200.7,76.4,,41.7,62.8,2.5,3.46,5.34,
2016-12-01 04:55:00+00:00,100,3.5,,12.46,1.75,,1.75,,,4.15,0.1,3.45,,210.0,210.0,,,110.0,20.0,238.2,,203.4,48.8,,25.9,45.7,1.7,3.56,2.71,
2016-12-01 05:00:00+00:00,95,3.75,,13.12,1.9,,1.9,,,4.5,0.3,3.52,,212.5,212.5,,,110.0,20.0,252.6,,204.8,69.2,,37.8,56.5,2.7,3.5,5.29,
2016-12-01 05:05:00+00:00,95,4.05,,14.56,1.7,,1.7,,,4.75,0.15,3.6,,205.0,205.0,,,110.0,20.0,239.2,,200.9,55.2,,30.2,42.4,2.6,3.59,5.82,
2016-12-01 05:10:00+00:00,100,4.2,,15.74,1.65,,1.65,,,4.9,0.1,3.67,,202.3,202.3,,,110.0,20.0,225.1,,196.6,40.5,,21.9,37.7,2.1,3.75,2.87,
2016-12-01 05:15:00+00:00,90,4.5,,16.81,1.65,,1.65,,,5.15,0.1,3.75,,205.0,205.0,,,110.0,20.0,225.1,,195.7,41.7,,22.8,38.3,2.5,3.74,2.89,
2016-12-01 05:20:00+00:00,95,4.6,,18.09,1.8,,1.8,,,5.3,0.15,3.83,,202.5,202.5,,,110.0,20.0,211.1,,190.3,28.7,,15.8,30.8,1.9,3.93,1.91,
2016-12-01 05:25:00+00:00,95,4.95,,19.1,1.85,,1.85,,,5.65,0.2,3.91,,202.5,202.5,,,110.0,20.0,213.5,,189.1,34.1,,18.7,33.7,2.6,3.86,2.25,
2016-12-01 05:30:00+00:00,90,5.15,,19.94,1.7,,1.7,,,5.85,0.15,3.99,,202.5,202.5,,,110.0,20.0,215.5,,189.3,37.8,,21.0,26.5,3.1,3.87,3.81,
2016-12-01 05:35:00+00:00,85,5.4,,21.72,1.95,,1.95,,,6.0,0.05,4.07,,203.0,203.0,,,110.0,20.0,204.1,,186.0,24.7,,13.7,26.0,2.4,4.02,1.81,
2016-12-01 05:40:00+00:00,90,5.6,,21.47,1.95,,1.95,,,6.2,0.2,4.15,,200.0,200.0,,,110.0,20.0,221.3,,184.4,55.0,,30.8,38.3,5.1,3.83,5.3,
2016-12-01 05:45:00+00:00,95,5.6,,21.72,1.8,,1.8,,,6.15,0.1,4.23,,199.0,199.0,,,110.0,20.0,211.2,,183.5,39.8,,21.9,26.3,3.8,3.88,3.87,
2016-12-01 05:50:00+00:00,100,5.65,,22.21,2.0,,2.0,,,6.3,0.1,4.31,,198.0,198.0,,,110.0,20.0,207.2,,182.1,35.9,,20.0,26.1,3.6,3.93,3.14,
2016-12-01 05:55:00+00:00,90,5.8,,23.02,2.1,,2.1,,,6.75,0.35,4.39,,200.5,200.5,,,110.0,20.0,203.8,,181.4,31.4,,17.6,28.5,3.4,3.97,2.0,
2016-12-01 06:00:00+00:00,100,5.85,,23.72,1.6,,4.6,1.6,1.81,6.5,0.1,4.47,,207.0,207.0,102.0,,98.0,7.9,186.7,,156.6,40.4,,22.1,44.9,4.2,4.05,1.78,
2016-12-01 06:05:00+00:00,100,5.7,,23.65,1.75,,2.15,1.75,1.86,6.35,0.1,4.54,,197.0,197.0,118.4,,110.0,20.0,193.2,,176.4,23.5,,13.7,21.8,2.7,4.15,1.71,
2016-12-01 06:10:00+00:00,100,5.356,,22.57,1.85,,2.2,1.85,1.96,6.05,0.05,4.62,,193.0,193.0,107.0,,110.0,20.0,186.7,,171.2,20.8,,12.4,21.4,2.3,4.22,1.64,
2016-12-01 06:15:00+00:00,100,5.15,,20.4,1.8,,2.45,1.8,1.96,5.8,0.1,4.7,,196.0,196.0,98.0,,93.3,9.5,198.9,,163.4,52.9,,30.6,35.5,4.5,3.96,4.69,
2016-12-01 06:20:00+00:00,100,5.6,,19.94,1.65,2.15,2.45,1.65,2.01,6.25,0.15,4.77,2.05,200.3,200.3,105.0,120.0,101.3,11.2,229.8,,170.7,86.1,,47.0,73.9,7.8,3.56,3.25,
2016-12-01 06:25:00+00:00,90,5.8,,22.36,1.9,,2.5,1.9,2.11,6.45,0.15,4.84,,208.0,208.0,108.9,,99.9,9.7,204.8,,173.7,42.1,,24.8,42.7,4.8,3.86,2.01,
2016-12-01 06:30:00+00:00,95,5.9,,23.78,1.55,2.25,2.4,1.55,2.11,6.55,0.15,4.92,2.15,204.0,204.0,100.4,120.0,101.1,11.0,195.0,,172.7,29.7,,18.0,32.8,3.7,4.03,1.59,
2016-12-01 06:35:00+00:00,95,6.05,,23.64,2.55,,2.55,,,6.7,0.25,4.99,,198.0,198.0,,,110.0,20.0,201.3,,172.9,39.6,,22.5,37.1,4.7,3.91,2.16,
2016-12-01 06:40:00+00:00,95,5.7,,23.65,2.15,2.7,2.55,2.15,2.26,6.4,0.15,5.05,2.3,200.0,200.0,103.0,97.5,110.0,20.0,188.5,,168.7,26.2,,16.5,26.6,3.3,4.15,2.05,
2016-12-01 06:45:00+00:00,95,5.463,,22.43,2.0,2.65,2.5,2.0,2.26,6.05,0.1,5.12,2.3,195.5,195.5,103.0,100.0,99.3,9.2,188.8,,163.4,35.5,,22.0,33.0,3.8,4.11,2.11,
2016-12-01 06:50:00+00:00,95,5.463,,21.22,2.0,2.9,2.5,2.0,2.26,6.1,0.1,5.19,2.3,198.0,198.0,104.0,100.0,99.5,9.3,198.3,,164.7,46.8,,27.5,42.9,4.6,3.89,2.16,
2016-12-01 06:55:00+00:00,95,5.525,3.17,21.55,1.6,3.0,2.65,1.6,2.21,6.15,0.1,5.25,2.25,197.0,202.8,95.4,97.5,95.1,5.0,196.0,148.6,161.6,46.9,23.0,28.2,50.3,4.7,3.92,2.26,0.54
2016-12-01 07:00:00+00:00,95,5.45,,21.55,1.95,2.9,2.9,1.95,2.21,6.05,0.1,5.31,2.25,194.0,194.0,100.9,97.5,96.4,6.4,191.8,,158.8,43.4,,26.4,38.3,4.4,3.95,2.99,
2016-12-01 07:05:00+00:00,85,5.262,3.17,21.65,1.9,2.65,2.75,1.9,2.16,6.05,0.25,5.37,2.0,189.0,204.0,103.8,97.5,96.9,6.8,183.8,147.7,159.3,28.6,25.6,20.2,42.1,3.2,4.12,1.38,0.49
2016-12-01 07:10:00+00:00,95,5.4,,21.01,1.8,2.5,2.75,1.8,2.21,6.1,0.15,5.43,2.25,193.0,193.0,104.9,125.0,100.1,9.9,195.5,,161.2,45.9,,27.4,46.8,4.5,3.89,2.2,
2016-12-01 07:15:00+00:00,95,5.475,3.32,20.82,1.75,,2.7,1.75,2.21,6.15,0.1,5.48,,196.0,207.0,105.9,,98.8,8.7,200.3,152.1,162.0,49.9,21.6,30.4,54.9,5.0,3.82,2.15,0.39
2016-12-01 07:20:00+00:00,95,5.475,3.47,21.18,1.8,,2.8,1.8,2.51,6.2,0.1,5.53,,193.0,209.0,110.0,,106.3,16.0,193.4,151.9,159.7,39.1,20.6,25.8,52.6,4.3,3.89,1.59,0.28
2016-12-01 07:25:00+00:00,95,5.4,,21.14,1.8,,2.85,1.8,2.51,6.15,0.1,5.58,,187.5,187.5,108.3,,103.6,13.3,191.5,,157.2,41.0,,25.7,52.8,4.4,3.91,1.55,
2016-12-01 07:30:00+00:00,95,5.45,,20.77,2.15,,2.85,2.15,2.46,6.1,0.05,5.63,,185.5,185.5,115.0,,102.2,12.0,204.0,,159.5,60.0,,35.7,54.3,5.8,3.81,2.88,
2016-12-01 07:35:00+00:00,100,5.575,3.47,20.71,1.75,,2.85,1.75,2.56,6.25,0.05,5.68,,191.0,214.0,104.3,,104.0,13.7,202.1,150.1,160.5,53.4,25.2,32.8,62.8,5.6,3.73,1.89,0.36
2016-12-01 07:40:00+00:00,100,5.625,3.32,21.08,1.9,,2.85,1.9,2.51,6.3,0.1,5.72,,192.0,215.0,102.1,,101.3,11.1,204.3,145.7,160.7,55.0,25.8,34.1,66.6,5.9,3.76,1.85,0.4
2016-12-01 07:45:00+00:00,95,5.725,3.67,22.08,1.9,,2.65,1.9,2.61,6.35,0.1,5.76,,145.0,220.0,109.6,,105.5,15.2,197.4,154.0,161.8,41.6,26.2,27.9,54.3,5.1,3.87,1.69,0.44
2016-12-01 07:50:00+00:00,90,5.775,3.61,22.41,2.25,,2.85,2.25,2.56,6.45,0.1,5.8,,188.8,217.0,115.0,,101.1,10.9,194.4,151.3,162.1,38.7,26.3,26.1,52.2,4.9,3.9,1.57,0.44
2016-12-01 07:55:00+00:00,95,5.762,3.62,22.13,1.9,,2.9,1.9,2.66,6.4,0.1,5.84,,192.0,215.0,109.6,,105.9,15.6,204.7,151.3,161.1,62.6,25.0,36.2,59.2,6.5,3.85,2.98,0.56
2016-12-01 08:00:00+00:00,100,5.525,3.57,21.84,1.9,,2.9,1.9,2.66,6.2,0.1,5.88,,189.0,210.0,110.2,,105.4,15.1,189.6,149.2,156.7,39.9,24.0,26.2,49.5,4.5,3.97,1.84,0.46
2016-12-01 08:05:00+00:00,100,5.375,3.55,20.92,1.95,,2.95,1.95,2.71,5.95,0.1,5.91,,187.8,206.0,109.7,,105.9,15.5,189.3,145.9,152.1,48.2,22.8,29.7,54.1,4.7,3.91,2.07,0.42
2016-12-01 08:10:00+00:00,85,5.475,3.52,20.19,2.15,,2.9,2.15,2.71,6.05,0.2,5.94,,183.0,210.0,114.4,,104.4,14.2,204.5,144.1,152.1,67.7,23.8,40.2,75.2,6.4,3.7,2.14,0.26
2016-12-01 08:15:00+00:00,100,5.225,,19.94,2.4,,2.95,2.4,2.76,6.0,0.15,5.97,,181.0,181.0,117.0,,105.0,14.7,189.6,,146.4,50.6,,31.5,65.6,4.9,3.84,1.61,
2016-12-01 08:20:00+00:00,90,5.425,3.77,20.1,2.45,,2.95,2.45,2.71,6.0,0.1,6.0,,177.5,218.0,119.3,,102.8,12.5,193.1,150.4,151.6,43.9,27.3,30.6,65.7,5.0,3.72,1.44,0.2
2016-12-01 08:25:00+00:00,85,5.55,,19.75,2.1,2.7,2.95,2.1,2.56,6.15,0.2,6.03,2.6,180.0,180.0,109.0,117.5,101.9,11.6,216.5,,154.4,83.8,,48.0,81.5,7.9,3.56,2.66,
2016-12-01 08:30:00+00:00,95,5.775,3.76,20.03,2.15,,2.95,2.15,2.81,6.45,0.2,6.05,,179.0,223.0,109.0,,105.6,15.2,210.1,148.6,157.1,61.8,26.9,39.2,83.8,7.1,3.48,1.55,0.16
2016-12-01 08:35:00+00:00,100,5.775,3.77,20.68,2.15,2.7,3.0,2.2,2.81,6.4,0.1,6.07,2.15,171.0,223.0,109.7,102.5,104.7,14.4,208.5,149.4,157.2,58.7,29.4,38.2,78.2,6.9,3.6,1.64,0.31
2016-12-01 08:40:00+00:00,95,5.875,3.77,21.56,2.55,2.85,3.0,2.55,2.76,6.5,0.15,6.1,2.8,178.0,222.0,120.0,122.5,102.4,12.1,211.2,149.5,159.6,65.2,27.4,40.3,73.9,7.5,3.68,2.12,0.42
2016-12-01 08:45:00+00:00,95,5.8,,22.04,1.9,3.65,3.5,1.9,2.76,6.45,0.1,6.12,2.8,213.0,213.0,105.4,105.4,105.6,15.3,200.2,,158.6,50.4,,32.0,39.1,6.0,3.8,3.63,
2016-12-01 08:50:00+00:00,100,5.65,,21.39,1.95,3.95,3.95,1.95,2.86,6.4,0.1,6.14,2.9,220.0,220.0,104.2,105.0,102.0,11.7,193.1,,145.0,56.6,,34.7,74.2,6.1,3.79,1.58,
2016-12-01 08:55:00+00:00,100,5.65,,20.97,2.45,3.95,3.5,2.45,2.61,6.3,0.1,6.16,2.65,208.0,208.0,107.0,107.5,95.9,5.8,207.2,,149.2,79.1,,46.0,72.3,7.8,3.71,3.02,
2016-12-01 09:00:00+00:00,100,5.65,,19.87,2.0,4.65,4.75,2.0,2.86,6.25,0.2,6.17,2.9,245.8,245.8,111.5,105.0,105.1,14.8,206.7,,145.8,75.5,,43.2,94.9,7.5,3.52,1.6,
2016-12-01 09:05:00+00:00,95,6.05,,20.34,2.45,5.25,5.35,2.45,2.71,6.6,0.15,6.19,2.75,287.5,287.5,107.0,106.3,97.1,7.0,214.6,,148.1,82.6,,46.8,104.8,9.2,3.36,1.5,
2016-12-01 09:10:00+00:00,100,6.15,,21.49,2.45,5.3,5.1,2.45,2.86,6.75,0.1,6.2,2.9,265.0,265.0,105.1,106.3,100.6,10.4,207.5,,146.3,74.5,,42.7,97.4,8.7,3.49,1.46,
2016-12-01 09:15:00+00:00,100,6.4,,22.46,2.4,4.35,4.35,2.4,2.86,6.95,0.15,6.22,2.9,247.5,247.5,107.8,105.0,102.7,12.4,218.1,,159.7,70.9,,42.5,95.1,9.5,3.51,1.44,
2016-12-01 09:20:00+00:00,100,6.4,,23.07,2.15,4.35,4.35,2.15,2.91,7.05,0.2,6.23,2.95,242.5,242.5,108.0,102.5,103.6,13.4,208.3,,157.4,58.4,,36.2,89.4,8.2,3.61,1.17,
2016-12-01 09:25:00+00:00,100,6.4,,23.04,1.95,4.2,4.2,1.95,2.61,7.1,0.1,6.24,2.65,235.5,235.5,107.0,100.0,100.4,10.2,214.1,,160.2,68.9,,40.6,85.8,9.0,3.6,1.62,
2016-12-01 09:30:00+00:00,95,6.5,,23.43,2.65,3.8,3.9,2.65,2.86,7.15,0.15,6.26,2.9,233.0,233.0,104.5,101.3,96.3,6.1,210.3,,161.4,58.7,,36.7,83.3,8.6,3.6,1.32,
2016-12-01 09:35:00+00:00,95,6.65,,23.57,2.1,3.7,3.75,2.1,2.61,7.3,0.15,6.27,2.4,233.0,233.0,108.1,100.0,99.7,9.5,220.4,,172.9,60.3,,36.7,81.0,9.0,3.54,1.39,
2016-12-01 09:40:00+00:00,95,6.656,4.12,24.4,2.65,3.35,3.35,2.65,2.91,7.3,0.05,6.28,2.95,190.8,242.0,101.7,100.0,96.3,6.2,208.8,154.2,169.1,42.4,35.7,31.1,69.7,7.7,3.67,1.2,0.41
2016-12-01 09:45:00+00:00,95,6.575,3.92,24.26,2.15,3.6,3.65,2.15,2.61,7.25,0.1,6.29,2.65,218.3,232.0,106.8,100.0,98.7,8.6,208.7,150.7,168.9,47.8,38.0,32.1,66.3,7.7,3.7,1.49,0.56
2016-12-01 09:50:00+00:00,95,6.55,,24.01,2.7,3.6,3.75,2.7,2.81,7.2,0.1,6.3,2.85,234.0,234.0,107.0,100.0,110.0,20.0,215.6,,173.2,54.8,,34.0,45.9,8.1,3.67,3.22,
2016-12-01 09:55:00+00:00,100,6.575,3.97,23.82,2.55,3.45,3.5,2.55,2.76,7.15,0.1,6.31,2.8,208.0,225.5,106.0,100.0,96.2,6.1,214.7,151.7,168.5,59.9,37.1,38.0,70.6,8.9,3.64,1.91,0.63
2016-12-01 10:00:00+00:00,95,6.4,,23.87,2.2,3.35,3.5,2.2,2.61,7.05,0.1,6.32,2.65,230.0,230.0,107.8,97.5,98.5,8.4,210.0,,170.2,50.4,,32.1,40.0,7.4,3.73,3.38,
2016-12-01 10:05:00+00:00,95,6.225,3.97,23.73,2.65,3.25,3.45,2.65,2.86,6.9,0.1,6.34,2.9,215.5,227.5,99.8,97.5,94.7,4.6,196.1,149.9,160.7,38.6,33.9,28.4,60.0,6.2,3.83,1.3,0.51
