Time,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2023-03-01 00:00:00+00:00,3.36,10.27,1.78,,1.78,,,3.94,0.04,3.2,,300.0,300.0,,,110.0,20.0,319.8,285.8,49.1,25.0,53.6,1.5,3.06,1.54
2023-03-01 00:05:00+00:00,4.0,11.36,2.2,,2.2,,,4.5,,3.21,,317.5,317.5,,,110.0,20.0,346.8,303.4,62.9,31.7,67.1,2.7,2.84,1.62
2023-03-01 00:10:00+00:00,3.535,10.94,1.75,,1.75,,,4.08,0.04,3.22,,297.5,297.5,,,110.0,20.0,320.2,288.7,45.7,22.8,51.6,1.6,3.1,1.38
2023-03-01 00:15:00+00:00,3.745,11.19,1.89,,1.89,,,4.26,0.1,3.23,,300.0,300.0,,,110.0,20.0,327.9,290.9,53.6,27.2,57.3,2.1,2.99,1.62
2023-03-01 00:20:00+00:00,3.625,11.25,1.58,,1.58,,,4.15,0.08,3.23,,285.0,285.0,,,110.0,20.0,315.3,284.7,44.6,22.3,49.9,1.6,3.1,1.41
2023-03-01 00:25:00+00:00,4.165,11.85,1.78,,1.78,,,4.82,0.1,3.23,,287.5,287.5,,,110.0,20.0,339.6,292.9,67.3,34.5,66.6,3.2,2.85,2.06
2023-03-01 00:30:00+00:00,4.095,11.95,1.96,,1.96,,,4.82,0.14,3.23,,287.5,287.5,,,110.0,20.0,332.4,286.9,65.2,34.0,62.6,3.0,2.92,2.31
2023-03-01 00:35:00+00:00,4.15,12.34,2.05,,2.05,,,4.78,0.1,3.23,,282.5,282.5,,,110.0,20.0,321.2,283.2,54.8,28.0,55.7,2.6,2.97,1.9
2023-03-01 00:40:00+00:00,4.13,12.39,1.78,,1.78,,,4.78,0.1,3.22,,267.5,267.5,,,110.0,20.0,314.4,275.0,56.6,29.0,54.6,2.6,3.0,2.22
2023-03-01 00:45:00+00:00,4.2,12.49,1.82,,1.82,,,4.89,0.14,3.21,,262.5,262.5,,,110.0,20.0,315.2,273.0,60.3,31.1,56.6,2.9,2.97,2.44
2023-03-01 00:50:00+00:00,3.75,12.35,1.88,,1.88,,,4.15,0.05,3.2,,262.5,262.5,,,110.0,20.0,287.4,262.2,36.4,18.4,38.4,1.4,3.29,1.68
2023-03-01 00:55:00+00:00,4.095,12.52,1.54,,1.54,,,4.82,0.14,3.18,,250.0,250.0,,,110.0,20.0,305.1,260.6,63.4,32.9,58.2,2.9,3.06,2.66
2023-03-01 01:00:00+00:00,3.92,12.28,1.72,,1.72,,,4.71,0.21,3.17,,252.5,252.5,,,110.0,20.0,297.2,257.9,55.9,29.3,51.0,2.3,3.13,2.73
2023-03-01 01:05:00+00:00,3.625,11.93,1.92,,1.92,,,4.0,0.08,3.15,,257.5,257.5,,,110.0,20.0,283.0,255.7,39.1,20.1,39.2,1.4,3.29,1.98
2023-03-01 01:10:00+00:00,3.815,12.03,1.78,,1.78,,,4.61,0.17,3.13,,255.0,255.0,,,110.0,20.0,293.3,257.6,51.0,26.4,48.2,2.0,3.15,2.41
2023-03-01 01:15:00+00:00,3.64,11.91,1.78,,1.78,,,4.15,0.14,3.1,,252.5,252.5,,,110.0,20.0,282.1,253.1,41.5,21.3,41.3,1.5,3.27,2.03
2023-03-01 01:20:00+00:00,3.575,11.68,1.88,,1.88,,,4.1,0.08,3.08,,252.5,252.5,,,110.0,20.0,282.9,252.7,43.1,22.4,42.0,1.5,3.27,2.21
2023-03-01 01:25:00+00:00,3.745,11.63,1.78,,1.78,,,4.26,0.14,3.05,,250.0,250.0,,,110.0,20.0,293.7,255.7,54.1,27.9,50.6,2.0,3.11,2.46
2023-03-01 01:30:00+00:00,3.745,11.67,1.72,,1.72,,,4.32,0.17,3.03,,250.0,250.0,,,110.0,20.0,294.3,256.5,53.9,27.7,51.4,2.0,3.12,2.32
2023-03-01 01:35:00+00:00,3.55,11.54,1.73,,1.73,,,4.05,0.1,3.0,,252.5,252.5,,,110.0,20.0,284.1,255.1,41.7,21.2,42.2,1.4,3.25,1.9
2023-03-01 01:40:00+00:00,3.675,11.4,1.78,,1.78,,,4.32,0.21,2.97,,255.0,255.0,,,110.0,20.0,296.5,259.0,53.4,27.6,50.0,2.0,3.1,2.45
2023-03-01 01:45:00+00:00,3.605,11.17,1.64,,1.64,,,4.47,0.25,2.94,,252.5,252.5,,,110.0,20.0,295.9,257.7,54.4,27.9,51.9,1.9,3.1,2.31
2023-03-01 01:50:00+00:00,3.6,11.07,1.75,,1.75,,,4.22,0.15,2.91,,260.0,260.0,,,110.0,20.0,302.2,265.0,53.1,27.4,51.0,1.9,3.08,2.28
2023-03-01 01:55:00+00:00,3.64,11.08,1.75,,1.75,,,4.36,0.17,2.88,,262.5,262.5,,,110.0,20.0,307.4,265.7,59.4,30.9,54.8,2.1,3.04,2.6
2023-03-01 02:00:00+00:00,3.535,11.04,1.68,,1.68,,,4.32,0.28,2.85,,260.0,260.0,,,110.0,20.0,297.7,262.9,49.7,25.5,48.5,1.7,3.12,2.14
2023-03-01 02:05:00+00:00,3.525,11.07,1.75,,1.75,,,4.03,0.17,2.83,,262.5,262.5,,,110.0,20.0,296.3,263.7,46.7,24.0,46.8,1.6,3.14,1.99
2023-03-01 02:10:00+00:00,3.535,11.15,1.75,,1.75,,,4.29,0.21,2.8,,260.0,260.0,,,110.0,20.0,294.8,261.1,48.2,24.8,47.1,1.6,3.15,2.15
2023-03-01 02:15:00+00:00,3.535,11.15,1.72,,1.72,,,4.18,0.25,2.78,,257.5,257.5,,,110.0,20.0,293.8,259.7,48.7,25.0,47.3,1.7,3.15,2.19
2023-03-01 02:20:00+00:00,3.5,11.13,1.77,,1.77,,,4.2,0.17,2.75,,257.5,257.5,,,110.0,20.0,290.1,258.7,44.8,23.1,44.3,1.5,3.18,2.08
2023-03-01 02:25:00+00:00,3.535,11.15,1.86,,1.86,,,4.29,0.21,2.73,,257.5,257.5,,,110.0,20.0,292.6,257.3,50.3,26.3,46.3,1.7,3.15,2.63
2023-03-01 02:30:00+00:00,3.5,10.94,1.64,,1.64,,,4.32,0.25,2.72,,247.5,247.5,,,110.0,20.0,291.5,250.6,58.1,30.4,52.2,1.9,3.12,2.91
2023-03-01 02:35:00+00:00,3.25,10.57,1.65,,1.65,,,3.85,0.15,2.7,,247.5,247.5,,,110.0,20.0,278.4,247.5,44.0,22.8,42.7,1.3,3.25,2.21
2023-03-01 02:40:00+00:00,3.36,10.19,2.0,,2.0,,,4.05,0.1,2.69,,257.5,257.5,,,110.0,20.0,307.7,261.1,66.0,35.5,55.3,2.1,3.03,3.62
2023-03-01 02:45:00+00:00,3.15,9.82,1.89,,1.89,,,3.84,0.17,2.68,,255.0,255.0,,,110.0,20.0,293.6,255.1,54.5,28.7,48.9,1.5,3.12,2.86
2023-03-01 02:50:00+00:00,3.025,9.3,1.55,,1.55,,,3.75,0.17,2.68,,245.0,245.0,,,110.0,20.0,293.1,251.9,58.3,30.3,54.6,1.5,3.07,2.47
2023-03-01 02:55:00+00:00,3.115,8.87,1.78,,1.78,,,3.66,0.17,2.68,,262.5,262.5,,,110.0,20.0,322.9,267.1,78.8,41.0,70.8,2.1,2.85,2.81
2023-03-01 03:00:00+00:00,3.115,8.62,1.72,,1.72,,,3.84,0.1,2.68,,270.0,270.0,,,110.0,20.0,339.7,278.6,86.5,45.0,80.4,2.3,2.77,2.54
2023-03-01 03:05:00+00:00,2.975,8.58,1.63,,1.63,,,3.55,0.15,2.69,,277.5,277.5,,,110.0,20.0,326.7,280.6,65.7,33.2,68.8,1.6,2.88,1.73
2023-03-01 03:10:00+00:00,3.22,8.7,1.75,,1.75,,,3.87,0.1,2.7,,302.5,302.5,,,110.0,20.0,356.6,297.3,84.7,43.6,85.6,2.4,2.7,1.94
2023-03-01 03:15:00+00:00,3.29,8.71,1.82,,1.82,,,3.94,0.14,2.72,,317.5,317.5,,,110.0,20.0,367.7,302.4,93.3,48.5,92.5,2.8,2.65,2.1
2023-03-01 03:20:00+00:00,3.15,8.68,2.05,,2.05,,,3.85,0.15,2.74,,337.5,337.5,,,110.0,20.0,349.7,297.0,75.7,38.6,80.4,2.1,2.76,1.68
2023-03-01 03:25:00+00:00,3.22,8.71,2.24,,2.24,,,3.94,0.14,2.77,,352.5,352.5,,,110.0,20.0,360.5,302.0,83.9,43.3,87.0,2.4,2.7,1.82
2023-03-01 03:30:00+00:00,3.185,8.71,1.82,,1.82,,,3.8,0.14,2.8,,327.5,327.5,,,110.0,20.0,354.6,300.0,78.4,40.2,83.3,2.2,2.73,1.68
2023-03-01 03:35:00+00:00,2.95,8.64,1.77,,1.77,,,3.55,0.13,2.83,,327.5,327.5,,,110.0,20.0,331.3,288.7,61.2,30.6,69.9,1.5,2.93,1.37
2023-03-01 03:40:00+00:00,3.185,8.66,1.78,,1.78,,,3.77,0.14,2.87,,327.5,327.5,,,110.0,20.0,357.0,299.2,82.9,42.7,87.1,2.3,2.72,1.75
2023-03-01 03:45:00+00:00,3.115,8.61,1.82,,1.82,,,3.77,0.14,2.91,,327.5,327.5,,,110.0,20.0,349.7,295.4,77.7,40.0,83.4,2.1,2.76,1.65
2023-03-01 03:50:00+00:00,2.975,8.4,2.4,,2.4,,,3.65,0.13,2.95,,370.0,370.0,,,110.0,20.0,334.1,282.6,73.1,37.4,78.4,1.8,2.83,1.65
2023-03-01 03:55:00+00:00,2.975,8.2,1.92,,1.92,,,3.63,0.07,3.0,,335.0,335.0,,,110.0,20.0,345.2,288.8,79.9,41.4,86.3,2.0,2.76,1.65
2023-03-01 04:00:00+00:00,2.905,8.03,1.72,,1.72,,,3.56,0.14,3.06,,322.5,322.5,,,110.0,20.0,344.4,284.6,84.4,44.3,89.7,2.0,2.77,1.78
2023-03-01 04:05:00+00:00,2.95,8.08,1.77,,1.77,,,3.53,0.13,3.11,,325.0,325.0,,,110.0,20.0,348.7,284.0,91.0,48.0,95.7,2.2,2.74,1.85
2023-03-01 04:10:00+00:00,2.94,7.79,2.13,,2.13,,,3.52,0.14,3.17,,350.0,350.0,,,110.0,20.0,366.1,286.6,112.3,60.2,110.3,2.7,2.65,2.32
2023-03-01 04:15:00+00:00,2.94,7.88,2.03,,2.03,,,3.56,0.07,3.23,,340.0,340.0,,,110.0,20.0,350.9,279.6,99.2,52.5,104.9,2.4,2.68,1.84
2023-03-01 04:20:00+00:00,2.875,8.09,1.65,,1.65,,,3.58,0.08,3.29,,297.5,297.5,,,110.0,20.0,330.4,267.4,86.9,46.4,95.4,2.1,2.81,1.71
2023-03-01 04:25:00+00:00,3.08,8.51,1.96,,1.96,,,3.73,0.1,3.36,,320.0,320.0,,,110.0,20.0,335.9,267.4,94.6,50.6,101.5,2.6,2.76,1.82
2023-03-01 04:30:00+00:00,3.15,8.97,1.54,,1.54,,,3.9,0.21,3.42,,297.5,297.5,,,110.0,20.0,321.5,262.1,81.0,43.5,91.8,2.4,2.85,1.6
2023-03-01 04:35:00+00:00,3.2,9.45,2.08,,2.08,,,3.7,0.15,3.49,,305.0,305.0,,,110.0,20.0,301.9,247.9,71.9,38.6,86.9,2.2,2.95,1.39
2023-03-01 04:40:00+00:00,3.465,10.19,1.82,,1.82,,,4.15,0.14,3.56,,290.0,290.0,,,110.0,20.0,304.3,249.3,74.0,40.2,88.1,2.7,2.94,1.46
2023-03-01 04:45:00+00:00,3.745,10.87,1.89,,1.89,,,4.29,0.14,3.63,,287.5,287.5,,,110.0,20.0,306.6,246.0,81.8,44.4,94.5,3.4,2.9,1.56
2023-03-01 04:50:00+00:00,3.9,11.68,2.0,,2.0,,,4.6,0.17,3.7,,282.5,282.5,,,110.0,20.0,292.7,236.5,75.0,41.2,92.5,3.5,2.99,1.37
2023-03-01 04:55:00+00:00,4.235,12.79,1.89,,1.89,,,4.95,0.25,3.78,,277.5,277.5,,,110.0,20.0,292.9,236.0,77.5,43.0,89.0,4.2,3.02,1.64
2023-03-01 05:00:00+00:00,4.55,13.91,1.89,,1.89,,,5.24,0.14,3.85,,267.5,267.5,,,110.0,20.0,283.6,232.2,69.0,37.9,80.8,4.4,3.06,1.52
2023-03-01 05:05:00+00:00,4.55,14.77,2.2,,2.2,,,5.1,0.05,3.92,,262.5,262.5,,,110.0,20.0,260.4,217.4,55.3,31.1,77.2,3.7,3.25,1.08
2023-03-01 05:10:00+00:00,5.075,15.9,2.2,,2.2,,,5.8,0.25,3.99,,252.5,252.5,,,110.0,20.0,271.6,220.1,68.5,37.7,83.1,5.4,3.13,1.42
2023-03-01 05:15:00+00:00,5.53,17.29,1.29,,2.13,1.29,1.41,6.22,0.17,4.06,,252.5,252.5,109.4,,96.8,6.8,273.5,220.2,72.5,40.0,83.8,6.7,3.13,1.58
2023-03-01 05:20:00+00:00,5.2,18.09,2.53,,2.53,,,5.93,0.03,4.13,,250.0,250.0,,,110.0,20.0,242.1,206.2,46.3,27.0,68.3,4.2,3.48,1.0
2023-03-01 05:25:00+00:00,6.038,19.11,2.07,,2.07,,,6.67,0.25,4.2,,197.5,240.0,,,110.0,20.0,275.4,212.0,89.0,49.8,90.6,9.6,3.17,2.34
2023-03-01 05:30:00+00:00,6.3,20.04,2.52,,2.52,,,6.84,0.04,4.27,,237.5,237.5,,,110.0,20.0,268.3,211.6,78.2,43.2,82.3,9.3,3.18,2.01
2023-03-01 05:35:00+00:00,6.475,20.46,1.83,,2.67,1.83,2.13,7.1,0.08,4.34,,237.5,237.5,113.5,,105.0,14.8,259.7,201.2,77.6,43.1,86.6,10.0,3.16,1.74
2023-03-01 05:40:00+00:00,6.72,21.13,2.0,,2.8,2.0,2.07,7.55,0.21,4.4,,230.0,230.0,111.1,,110.0,20.0,265.5,204.9,80.9,44.6,90.7,11.0,3.14,1.72
2023-03-01 05:45:00+00:00,6.965,22.19,2.13,,2.59,2.13,2.18,7.58,0.14,4.47,,227.5,227.5,112.8,,110.0,20.0,265.1,206.7,78.8,43.5,82.6,11.5,3.19,1.94
2023-03-01 05:50:00+00:00,7.15,22.88,2.08,,2.85,2.08,2.18,7.85,0.1,4.53,,232.5,232.5,110.8,,97.0,6.9,260.8,201.9,79.2,44.4,89.5,12.4,3.2,1.72
2023-03-01 05:55:00+00:00,7.42,23.81,1.92,,3.01,1.92,2.21,8.21,0.21,4.59,,237.5,237.5,107.7,,99.8,9.7,260.5,204.2,75.6,42.4,87.5,12.8,3.21,1.63
2023-03-01 06:00:00+00:00,7.805,24.68,3.12,,3.12,,,8.45,0.07,4.65,,232.5,232.5,,,110.0,20.0,278.1,211.4,94.5,52.7,89.8,17.0,3.16,2.72
2023-03-01 06:05:00+00:00,7.925,25.81,2.4,3.28,4.07,2.4,2.45,8.57,0.1,4.71,2.47,247.5,247.5,106.3,105.0,110.0,20.0,252.7,199.8,69.0,39.1,90.4,13.6,3.26,1.28
2023-03-01 06:10:00+00:00,7.875,26.44,2.03,3.61,3.22,2.03,2.28,9.05,0.07,4.77,2.31,227.5,227.5,107.3,102.5,97.3,7.1,255.9,202.1,75.7,43.7,65.3,14.7,3.36,3.26
2023-03-01 06:15:00+00:00,8.75,27.68,2.07,3.71,3.39,2.07,2.6,9.4,0.07,4.83,2.63,232.5,232.5,107.4,102.5,100.2,10.0,272.2,204.7,92.9,51.6,94.4,21.2,3.16,2.14
2023-03-01 06:20:00+00:00,8.775,28.36,2.4,3.5,3.28,2.4,2.63,9.45,0.1,4.88,2.65,232.5,232.5,102.7,102.5,96.8,6.7,254.9,202.0,70.2,39.4,82.0,16.8,3.23,1.56
2023-03-01 06:25:00+00:00,8.995,29.06,2.07,3.78,3.64,2.07,2.49,9.68,0.1,4.93,2.52,230.0,230.0,106.6,102.5,98.4,8.3,259.0,201.5,77.9,43.4,90.3,19.1,3.23,1.62
2023-03-01 06:30:00+00:00,9.38,29.83,1.96,3.74,4.03,1.96,2.42,10.06,0.1,4.99,2.45,235.0,235.0,105.6,102.5,98.1,8.0,262.1,202.9,80.4,44.3,95.6,21.2,3.18,1.49
2023-03-01 06:35:00+00:00,9.55,30.75,2.7,3.0,3.28,2.7,2.78,10.23,0.1,5.04,2.8,222.5,222.5,104.9,105.0,94.6,4.6,256.5,203.1,70.8,39.2,79.8,19.8,3.22,1.6
2023-03-01 06:40:00+00:00,9.905,31.7,2.1,3.5,4.13,2.1,2.6,10.59,0.14,5.09,2.63,237.5,237.5,104.2,102.5,98.4,8.2,264.3,204.5,82.5,46.1,94.8,24.4,3.2,1.67
2023-03-01 06:45:00+00:00,10.115,32.42,2.69,3.78,3.92,2.69,2.95,10.77,0.1,5.14,2.97,230.0,230.0,102.8,102.5,96.2,6.1,262.1,202.6,81.1,45.6,87.8,25.3,3.2,1.89
2023-03-01 06:50:00+00:00,9.325,33.29,2.47,3.58,3.55,2.47,2.63,10.82,0.15,5.19,2.65,217.5,217.5,107.9,102.5,96.9,6.7,230.9,199.6,39.9,23.7,64.5,12.1,3.57,1.0
2023-03-01 06:55:00+00:00,10.36,33.91,2.13,3.15,3.43,2.13,2.49,11.05,0.14,5.23,2.52,217.5,217.5,103.8,105.0,96.8,6.6,253.0,207.1,62.7,34.7,74.0,20.5,3.27,1.5
2023-03-01 07:00:00+00:00,10.57,34.44,4.24,,4.24,,,11.29,0.17,5.28,,237.5,237.5,,,110.0,20.0,254.1,205.9,66.2,36.4,79.8,22.2,3.26,1.42
2023-03-01 07:05:00+00:00,9.3,34.25,5.07,,5.07,,,11.35,0.13,5.33,,240.0,240.0,,,110.0,20.0,219.0,184.8,43.1,24.2,66.4,12.0,3.68,1.0
2023-03-01 07:10:00+00:00,10.885,35.07,2.84,,4.09,2.84,2.88,11.57,0.14,5.37,,225.0,225.0,112.5,,110.0,20.0,255.4,203.2,70.4,38.6,81.7,25.0,3.22,1.55
2023-03-01 07:15:00+00:00,10.92,35.6,3.64,,3.64,,,11.71,0.21,5.42,,210.0,210.0,,,110.0,20.0,257.2,207.1,68.5,37.2,77.6,24.2,3.26,1.61
2023-03-01 07:20:00+00:00,10.925,35.64,4.2,,4.2,,,11.57,0.08,5.47,,222.5,222.5,,,110.0,20.0,249.5,205.0,59.8,32.7,78.0,21.7,3.26,1.16
2023-03-01 07:25:00+00:00,11.095,37.19,3.08,,3.71,3.08,3.12,11.92,0.07,5.51,,200.0,200.0,106.6,,110.0,20.0,250.6,206.7,58.8,33.0,67.5,22.6,3.35,1.6
2023-03-01 07:30:00+00:00,11.568,38.52,4.03,,4.03,,,12.2,0.1,5.56,,217.5,243.0,,,110.0,20.0,253.4,210.6,55.6,32.0,67.6,23.5,3.34,1.52
2023-03-01 07:35:00+00:00,11.6,38.85,4.2,,4.2,,,12.32,0.17,5.6,,232.5,232.5,,,110.0,20.0,247.4,207.6,54.7,30.6,71.4,22.9,3.35,1.16
2023-03-01 07:40:00+00:00,10.815,38.98,3.18,,5.01,3.18,3.23,12.2,0.17,5.65,,237.5,237.5,107.0,,110.0,20.0,227.8,192.1,47.4,28.3,69.5,18.7,3.6,1.02
2023-03-01 07:45:00+00:00,11.655,39.07,2.73,,4.51,2.73,3.19,12.31,0.1,5.69,,232.5,232.5,104.1,,97.7,7.5,242.9,193.5,67.2,37.8,78.4,28.0,3.35,1.61
2023-03-01 07:50:00+00:00,11.65,38.76,3.17,,4.2,3.17,3.23,12.32,0.13,5.74,,225.0,225.0,104.6,,110.0,20.0,245.1,198.0,63.5,35.2,71.8,26.2,3.33,1.65
2023-03-01 07:55:00+00:00,11.62,38.18,3.26,,3.99,3.26,3.33,12.27,0.1,5.78,,217.5,217.5,103.1,,110.0,20.0,252.4,198.9,72.3,39.3,72.0,28.8,3.29,1.94
2023-03-01 08:00:00+00:00,10.815,37.92,3.18,,4.03,3.18,3.23,12.2,0.14,5.82,,220.0,220.0,105.1,,110.0,20.0,234.8,195.5,52.7,30.1,59.5,19.6,3.51,1.7
2023-03-01 08:05:00+00:00,11.05,37.69,3.28,3.45,4.35,3.28,3.38,12.4,0.3,5.87,3.4,225.0,225.0,102.3,102.5,94.4,4.3,233.6,187.7,61.2,35.4,75.4,23.9,3.41,1.49
2023-03-01 08:10:00+00:00,10.64,37.82,3.92,,3.92,,,12.2,0.17,5.91,,207.5,207.5,,,110.0,20.0,227.5,194.4,43.4,24.4,60.5,15.7,3.55,1.04
2023-03-01 08:15:00+00:00,10.745,37.97,3.01,3.22,4.06,3.01,3.12,12.38,0.28,5.95,3.15,212.5,212.5,106.4,111.7,95.3,5.1,225.4,188.9,46.9,26.9,66.2,17.7,3.53,1.06
2023-03-01 08:20:00+00:00,11.6,37.61,3.1,3.38,5.18,,,12.27,0.1,5.99,3.1,230.0,230.0,,105.0,110.0,20.0,249.2,196.7,70.6,38.2,87.4,28.1,3.24,1.31
2023-03-01 08:25:00+00:00,11.673,37.29,3.36,3.64,4.09,3.36,3.4,12.31,0.1,6.03,3.43,207.5,227.5,102.4,102.5,110.0,20.0,261.6,197.4,85.8,47.5,91.2,34.4,3.2,2.0
2023-03-01 08:30:00+00:00,11.62,36.99,3.29,3.74,5.11,3.29,3.44,12.23,0.07,6.07,3.46,230.0,230.0,100.2,100.0,94.1,3.9,254.2,187.4,89.5,49.8,105.3,36.1,3.18,1.57
2023-03-01 08:35:00+00:00,10.288,36.62,3.3,3.63,4.2,3.3,3.43,12.23,0.1,6.11,3.45,207.5,227.5,100.4,102.5,93.9,3.8,223.0,184.2,42.4,28.4,68.3,17.0,3.56,1.11
2023-03-01 08:40:00+00:00,11.655,36.99,3.22,3.43,4.24,3.22,3.33,12.38,0.21,6.15,3.36,205.0,205.0,103.2,102.5,94.3,4.2,253.9,195.6,76.7,42.2,92.1,31.4,3.17,1.43
2023-03-01 08:45:00+00:00,10.955,37.39,3.26,3.43,4.24,3.26,3.37,12.52,0.25,6.19,3.39,205.0,205.0,100.7,102.5,93.8,3.7,235.3,191.0,55.2,31.7,80.0,21.6,3.41,1.02
2023-03-01 08:50:00+00:00,11.775,37.84,3.25,3.55,4.78,3.25,3.36,12.4,0.08,6.22,3.38,225.0,225.0,100.8,100.0,93.7,3.6,249.5,197.1,67.2,38.0,96.8,29.5,3.21,1.01
2023-03-01 08:55:00+00:00,11.83,38.64,3.36,3.64,5.04,3.36,3.4,12.41,0.25,6.26,3.43,230.0,230.0,100.4,100.0,110.0,20.0,251.9,202.8,63.9,36.3,88.6,28.3,3.27,1.1
2023-03-01 09:00:00+00:00,11.97,39.04,3.46,3.78,5.36,3.46,3.54,12.65,0.14,6.29,3.57,240.0,240.0,98.4,100.0,110.0,20.0,250.1,201.4,62.6,35.8,89.3,28.7,3.26,1.05
2023-03-01 09:05:00+00:00,12.1,39.12,3.35,3.65,4.2,3.35,3.51,12.85,0.13,6.32,3.53,200.0,200.0,99.9,100.0,94.0,3.9,252.2,202.0,65.5,36.8,83.0,30.1,3.23,1.3
2023-03-01 09:10:00+00:00,12.32,39.56,4.69,,4.69,,,13.04,0.14,6.35,,227.5,227.5,,,110.0,20.0,259.6,209.2,68.2,37.4,86.4,31.3,3.21,1.25
2023-03-01 09:15:00+00:00,12.18,40.27,4.8,,4.8,,,12.8,0.07,6.38,,227.5,227.5,,,110.0,20.0,251.8,207.4,59.4,32.9,81.4,27.2,3.31,1.05
2023-03-01 09:20:00+00:00,12.175,40.57,5.35,,5.35,,,13.02,0.03,6.4,,240.0,240.0,,,110.0,20.0,246.6,204.0,56.4,31.4,82.1,26.2,3.33,1.0
2023-03-01 09:25:00+00:00,12.775,41.16,3.36,,4.66,3.36,3.44,13.53,0.17,6.42,,225.0,225.0,99.0,,110.0,20.0,261.4,210.4,68.6,38.3,84.3,34.5,3.22,1.4
2023-03-01 09:30:00+00:00,12.39,41.7,3.33,,5.6,3.33,3.47,13.07,0.07,6.44,,242.5,242.5,98.4,,93.2,3.1,239.1,194.4,57.5,33.5,89.0,29.0,3.37,1.0
2023-03-01 09:35:00+00:00,12.675,42.11,3.33,,5.4,3.33,3.45,13.25,0.03,6.46,,242.5,242.5,98.6,,93.1,3.0,240.9,195.8,58.5,33.7,89.3,30.6,3.32,1.0
2023-03-01 09:40:00+00:00,12.425,41.7,3.29,,4.24,3.29,3.51,12.86,0.07,6.48,,210.0,210.0,97.8,,93.6,3.5,243.1,199.9,56.5,31.8,71.1,27.7,3.36,1.31
2023-03-01 09:45:00+00:00,12.25,41.34,3.26,,5.04,3.26,3.4,12.94,0.04,6.49,,232.5,232.5,97.7,,93.1,3.0,236.3,192.0,57.3,32.7,84.0,27.6,3.38,1.01
2023-03-01 09:50:00+00:00,9.325,36.3,3.42,,6.05,3.42,3.63,13.1,,6.5,,237.5,237.5,95.1,,93.0,2.9,193.2,149.5,46.0,28.6,82.3,14.0,3.89,1.0
2023-03-01 09:55:00+00:00,12.635,41.1,3.18,,5.43,3.18,3.23,13.15,0.07,6.51,,237.5,237.5,100.3,,110.0,20.0,251.8,204.4,62.6,34.7,86.9,30.9,3.25,1.04
2023-03-01 10:00:00+00:00,12.845,41.28,3.12,,5.39,3.12,3.3,13.18,0.07,6.52,,240.0,240.0,100.1,,93.8,3.7,251.8,199.7,69.1,38.6,95.6,35.3,3.21,1.05
2023-03-01 10:05:00+00:00,12.6,41.57,3.1,,5.47,3.1,3.31,13.18,0.05,6.53,,240.0,240.0,95.3,,92.6,2.5,242.2,195.2,61.0,34.5,92.1,30.8,3.3,1.0
2023-03-01 10:10:00+00:00,12.635,41.94,5.11,,5.11,,,13.22,0.04,6.53,,235.0,235.0,,,110.0,20.0,250.0,207.2,56.9,31.3,80.6,28.2,3.32,1.01
2023-03-01 10:15:00+00:00,13.02,42.47,5.04,,5.04,,,13.56,0.07,6.53,,235.0,235.0,,,110.0,20.0,255.7,212.0,58.7,32.3,82.0,30.8,3.26,1.01
2023-03-01 10:20:00+00:00,12.4,42.68,5.35,,5.35,,,13.05,0.03,6.53,,242.5,242.5,,,110.0,20.0,241.1,204.1,48.7,27.5,76.4,24.3,3.44,1.0
2023-03-01 10:25:00+00:00,12.775,42.98,4.66,,4.66,,,13.28,0.07,6.53,,227.5,227.5,,,110.0,20.0,249.0,210.0,52.3,29.1,73.9,26.9,3.36,1.01
2023-03-01 10:30:00+00:00,12.775,42.96,4.97,,4.97,,,13.25,0.07,6.53,,237.5,237.5,,,110.0,20.0,247.8,208.2,53.2,29.7,76.0,27.3,3.36,1.01
2023-03-01 10:35:00+00:00,12.65,42.98,5.47,,5.47,,,13.15,0.03,6.52,,240.0,240.0,,,110.0,20.0,241.6,202.3,51.7,28.6,78.0,26.1,3.4,1.0
2023-03-01 10:40:00+00:00,13.02,43.24,5.14,,5.14,,,13.56,0.07,6.51,,237.5,237.5,,,110.0,20.0,249.4,208.2,55.3,30.5,78.1,29.2,3.32,1.0
2023-03-01 10:45:00+00:00,13.02,43.15,5.18,,5.18,,,13.56,0.1,6.51,,240.0,240.0,,,110.0,20.0,249.4,207.6,56.5,31.3,78.7,29.7,3.31,1.01
2023-03-01 10:50:00+00:00,12.6,42.68,5.35,,5.35,,,13.07,0.03,6.5,,242.5,242.5,,,110.0,20.0,240.5,201.3,52.2,29.1,76.6,26.1,3.39,1.0
2023-03-01 10:55:00+00:00,13.02,42.19,5.14,,5.14,,,13.07,0.1,6.49,,235.0,235.0,,,110.0,20.0,253.7,204.9,66.0,35.9,84.5,33.5,3.24,1.19
2023-03-01 11:00:00+00:00,12.39,42.44,4.8,,4.8,,,13.01,0.07,6.48,,230.0,230.0,,,110.0,20.0,240.7,201.9,51.6,28.5,72.8,24.8,3.42,1.0
2023-03-01 11:05:00+00:00,12.275,42.08,6.07,,6.07,,,12.82,0.03,6.47,,235.0,235.0,,,110.0,20.0,236.1,193.0,56.4,30.8,80.7,26.0,3.43,1.0
