year,month,column,availability
2010,2,hEs,15.886699507389157
2010,2,hEs_QD,0.0
2010,2,hmE,90.43513957307061
2010,2,hmE_QD,0.0
2010,2,yE,90.43513957307061
2010,2,yE_QD,0.0
2010,2,QF,0.24630541871921707
2010,2,QF_QD,0.0
2010,2,QE,0.0
2010,2,QE_QD,0.0
2010,2,hmF2,95.60755336617406
2010,2,hmF2_QD,0.0
2010,2,hmF1,14.655172413793105
2010,2,hmF1_QD,0.0
2010,2,halfNm,95.60755336617406
2010,2,halfNm_QD,0.0
2010,2,yF2,95.60755336617406
2010,2,yF2_QD,0.0
2010,2,yF1,14.655172413793105
2010,2,yF1_QD,0.0
2010,2,caleF2,95.60755336617406
2010,2,caleF2_QD,0.0
2010,2,B0,95.60755336617406
2010,2,B0_QD,0.0
2010,2,hEa,0.0
2010,2,hEa_QD,0.0
2010,2,hP,0.0
2010,2,hP_QD,0.0
2010,2,TEC,95.60755336617406
2010,2,TEC_QD,0.0
2010,2,MD,98.93267651888341
2010,2,MD_QD,0.0
2010,2,B1,95.60755336617406
2010,2,B1_QD,0.0
2010,2,D1,14.655172413793105
2010,2,D1_QD,0.0
2010,2,peEs,0.0
2010,2,peEs_QD,0.0
2010,3,Time,100.0
2010,3,CS,100.0
2010,3,foF2,99.18985558295175
2010,3,foF2_QD,0.0
2010,3,foF1,22.367030644593168
2010,3,foF1_QD,0.0
2010,3,MUFD,99.18985558295175
2010,3,MUFD_QD,0.0
2010,3,fmin,100.0
2010,3,fmin_QD,0.0
2010,3,foEs,17.18915110954562
2010,3,foEs_QD,0.0
2010,3,fminF,99.18985558295175
2010,3,fminF_QD,0.0
2010,3,fminE,8.55935188446636
2010,3,fminE_QD,0.0
2010,3,foE,8.55935188446636
2010,3,foE_QD,0.0
2010,3,fxI,98.94328989080662
2010,3,fxI_QD,0.0
2010,3,FF,37.301866854526246
2010,3,FF_QD,0.0
2010,3,FE,6.939063050369853
2010,3,FE_QD,0.0
2010,3,foF2p,94.75167312433955
2010,3,foF2p_QD,0.0
2010,3,minEs,17.928848185980982
2010,3,minEs_QD,0.0
2010,3,foEa,0.0
2010,3,foEa_QD,0.0
2010,3,foP,0.07044734061288915
2010,3,foP_QD,0.0
2010,3,fbEs,0.03522367030645013
2010,3,fbEs_QD,0.0
2010,3,hF,99.18985558295175
2010,3,hF_QD,0.0
2010,3,hF2,28.777738640366323
2010,3,hF2_QD,0.0
2010,3,hE,8.55935188446636
2010,3,hE_QD,0.0
2010,3,hEs,17.11870376893272
2010,3,hEs_QD,0.0
2010,3,hmE,92.88481859809792
2010,3,hmE_QD,0.0
2010,3,yE,92.88481859809792
2010,3,yE_QD,0.0
2010,3,QF,0.07044734061288915
2010,3,QF_QD,0.0
2010,3,QE,0.07044734061288915
2010,3,QE_QD,0.0
2010,3,hmF2,94.64600211342021
2010,3,hmF2_QD,0.0
2010,3,hmF1,17.89362451567453
2010,3,hmF1_QD,0.0
2010,3,halfNm,94.64600211342021
2010,3,halfNm_QD,0.0
2010,3,yF2,94.64600211342021
2010,3,yF2_QD,0.0
2010,3,yF1,17.89362451567453
2010,3,yF1_QD,0.0
2010,3,caleF2,94.64600211342021
2010,3,caleF2_QD,0.0
2010,3,B0,94.64600211342021
2010,3,B0_QD,0.0
2010,3,hEa,0.0
2010,3,hEa_QD,0.0
2010,3,hP,0.0
2010,3,hP_QD,0.0
2010,3,TEC,94.64600211342021
2010,3,TEC_QD,0.0
2010,3,MD,99.18985558295175
2010,3,MD_QD,0.0
2010,3,B1,94.64600211342021
2010,3,B1_QD,0.0
2010,3,D1,17.89362451567453
2010,3,D1_QD,0.0
2010,3,peEs,0.0
2010,3,peEs_QD,0.0
2010,4,Time,100.0
2010,4,CS,100.0
2010,4,foF2,95.60954816709292
2010,4,foF2_QD,0.0
2010,4,foF1,17.391304347826086
2010,4,foF1_QD,0.0
2010,4,MUFD,95.60954816709292
2010,4,MUFD_QD,0.0
2010,4,fmin,99.9147485080989
2010,4,fmin_QD,0.0
2010,4,foEs,23.57203751065644
2010,4,foEs_QD,0.0
2010,4,fminF,95.60954816709292
2010,4,fminF_QD,0.0
2010,4,fminE,6.9479965899403195
2010,4,fminE_QD,0.0
2010,4,foE,6.9479965899403195
2010,4,foE_QD,0.0
2010,4,fxI,95.22591645353793
2010,4,fxI_QD,0.0
2010,4,FF,30.861040068201195
2010,4,FF_QD,0.0
2010,4,FE,5.328218243819272
2010,4,FE_QD,0.0
2010,4,foF2p,92.45524296675191
2010,4,foF2p_QD,0.0
2010,4,minEs,23.401534526854217
2010,4,minEs_QD,0.0
2010,4,foEa,0.0
2010,4,foEa_QD,0.0
2010,4,foP,0.0
2010,4,foP_QD,0.0
2010,4,fbEs,0.0
2010,4,fbEs_QD,0.0
2010,4,hF,95.60954816709292
2010,4,hF_QD,0.0
2010,4,hF2,23.44416027280477
2010,4,hF2_QD,0.0
2010,4,hE,6.9479965899403195
2010,4,hE_QD,0.0
2010,4,hEs,23.57203751065644
2010,4,hEs_QD,0.0
2010,4,hmE,89.42881500426257
2010,4,hmE_QD,0.0
2010,4,yE,89.42881500426257
2010,4,yE_QD,0.0
2010,4,QF,0.08525149190110604
2010,4,QF_QD,0.0
2010,4,QE,0.04262574595055302
2010,4,QE_QD,0.0
2010,4,hmF2,92.24211423699916
2010,4,hmF2_QD,0.0
2010,4,hmF1,14.066496163682862
2010,4,hmF1_QD,0.0
2010,4,halfNm,92.24211423699916
2010,4,halfNm_QD,0.0
2010,4,yF2,92.24211423699916
2010,4,yF2_QD,0.0
2010,4,yF1,14.066496163682862
2010,4,yF1_QD,0.0
2010,4,caleF2,92.24211423699916
2010,4,caleF2_QD,0.0
2010,4,B0,92.24211423699916
2010,4,B0_QD,0.0
2010,4,hEa,0.0
2010,4,hEa_QD,0.0
2010,4,hP,0.0
2010,4,hP_QD,0.0
2010,4,TEC,92.24211423699916
2010,4,TEC_QD,0.0
2010,4,MD,95.60954816709292
2010,4,MD_QD,0.0
2010,4,B1,92.24211423699916
2010,4,B1_QD,0.0
2010,4,D1,14.02387041773231
2010,4,D1_QD,0.0
2010,4,peEs,0.0
2010,4,peEs_QD,0.0
2010,5,Time,100.0
2010,5,CS,100.0
2010,5,foF2,48.85993485342019
2010,5,foF2_QD,0.0
2010,5,foF1,0.0
2010,5,foF1_QD,0.0
2010,5,MUFD,48.85993485342019
2010,5,MUFD_QD,0.0
2010,5,fmin,97.39413680781759
2010,5,fmin_QD,0.0
2010,5,foEs,64.16938110749186
2010,5,foEs_QD,0.0
2010,5,fminF,48.85993485342019
2010,5,fminF_QD,0.0
2010,5,fminE,2.6058631921824116
2010,5,fminE_QD,0.0
2010,5,foE,2.6058631921824116
2010,5,foE_QD,0.0
2010,5,fxI,48.20846905537459
2010,5,fxI_QD,0.0
2010,5,FF,3.583061889250816
2010,5,FF_QD,0.0
2010,5,FE,2.28013029315961
2010,5,FE_QD,0.0
2010,5,foF2p,60.91205211726385
2010,5,foF2p_QD,0.0
2010,5,minEs,62.54071661237786
2010,5,minEs_QD,0.0
2010,5,foEa,0.0
2010,5,foEa_QD,0.0
2010,5,foP,0.0
2010,5,foP_QD,0.0
2010,5,fbEs,0.0
2010,5,fbEs_QD,0.0
2010,5,hF,48.85993485342019
2010,5,hF_QD,0.0
2010,5,hF2,4.885993485342022
2010,5,hF2_QD,0.0
2010,5,hE,2.6058631921824116
2010,5,hE_QD,0.0
2010,5,hEs,64.16938110749186
2010,5,hEs_QD,0.0
2010,5,hmE,45.928338762214985
2010,5,hmE_QD,0.0
2010,5,yE,45.928338762214985
2010,5,yE_QD,0.0
2010,5,QF,0.0
2010,5,QF_QD,0.0
2010,5,QE,0.0
2010,5,QE_QD,0.0
2010,5,hmF2,48.85993485342019
2010,5,hmF2_QD,0.0
2010,5,hmF1,0.0
2010,5,hmF1_QD,0.0
2010,5,halfNm,48.85993485342019
2010,5,halfNm_QD,0.0
2010,5,yF2,48.85993485342019
2010,5,yF2_QD,0.0
2010,5,yF1,0.0
2010,5,yF1_QD,0.0
2010,5,caleF2,48.85993485342019
2010,5,caleF2_QD,0.0
2010,5,B0,48.85993485342019
2010,5,B0_QD,0.0
2010,5,hEa,0.0
2010,5,hEa_QD,0.0
2010,5,hP,0.0
2010,5,hP_QD,0.0
2010,5,TEC,48.85993485342019
2010,5,TEC_QD,0.0
2010,5,MD,48.85993485342019
2010,5,MD_QD,0.0
2010,5,B1,48.85993485342019
2010,5,B1_QD,0.0
2010,5,D1,0.0
2010,5,D1_QD,0.0
2010,5,peEs,0.0
2010,5,peEs_QD,0.0
2010,6,Time,100.0
2010,6,CS,100.0
2010,6,foF2,56.41176470588236
2010,6,foF2_QD,0.0
2010,6,foF1,0.5294117647058783
2010,6,foF1_QD,0.0
2010,6,MUFD,56.41176470588236
2010,6,MUFD_QD,0.0
2010,6,fmin,97.35294117647058
2010,6,fmin_QD,0.0
2010,6,foEs,64.70588235294117
2010,6,foEs_QD,0.0
2010,6,fminF,56.41176470588236
2010,6,fminF_QD,0.0
2010,6,fminE,2.352941176470591
2010,6,fminE_QD,0.0
2010,6,foE,2.352941176470591
2010,6,foE_QD,0.0
2010,6,fxI,55.23529411764706
2010,6,fxI_QD,0.0
2010,6,FF,10.29411764705882
2010,6,FF_QD,0.0
2010,6,FE,2.0588235294117685
2010,6,FE_QD,0.0
2010,6,foF2p,63.47058823529412
2010,6,foF2p_QD,0.0
2010,6,minEs,60.647058823529406
2010,6,minEs_QD,0.0
2010,6,foEa,0.0
2010,6,foEa_QD,0.0
2010,6,foP,0.0
2010,6,foP_QD,0.0
2010,6,fbEs,0.0
2010,6,fbEs_QD,0.0
2010,6,hF,56.41176470588236
2010,6,hF_QD,0.0
2010,6,hF2,9.235294117647063
2010,6,hF2_QD,0.0
2010,6,hE,2.352941176470591
2010,6,hE_QD,0.0
2010,6,hEs,64.70588235294117
2010,6,hEs_QD,0.0
2010,6,hmE,48.35294117647059
2010,6,hmE_QD,0.0
2010,6,yE,48.35294117647059
2010,6,yE_QD,0.0
2010,6,QF,0.11764705882353343
2010,6,QF_QD,0.0
2010,6,QE,0.0
2010,6,QE_QD,0.0
2010,6,hmF2,56.23529411764706
2010,6,hmF2_QD,0.0
2010,6,hmF1,0.3529411764705892
2010,6,hmF1_QD,0.0
2010,6,halfNm,56.23529411764706
2010,6,halfNm_QD,0.0
2010,6,yF2,56.23529411764706
2010,6,yF2_QD,0.0
2010,6,yF1,0.3529411764705892
2010,6,yF1_QD,0.0
2010,6,caleF2,56.23529411764706
2010,6,caleF2_QD,0.0
2010,6,B0,56.23529411764706
2010,6,B0_QD,0.0
2010,6,hEa,0.0
2010,6,hEa_QD,0.0
2010,6,hP,0.0
2010,6,hP_QD,0.0
2010,6,TEC,56.23529411764706
2010,6,TEC_QD,0.0
2010,6,MD,56.41176470588236
2010,6,MD_QD,0.0
2010,6,B1,56.23529411764706
2010,6,B1_QD,0.0
2010,6,D1,0.3529411764705892
2010,6,D1_QD,0.0
2010,6,peEs,0.0
2010,6,peEs_QD,0.0
2010,7,Time,100.0
2010,7,CS,100.0
2010,7,foF2,69.9421965317919
2010,7,foF2_QD,0.0
2010,7,foF1,0.0
2010,7,foF1_QD,0.0
2010,7,MUFD,69.9421965317919
2010,7,MUFD_QD,0.0
2010,7,fmin,100.0
2010,7,fmin_QD,0.0
2010,7,foEs,52.601156069364166
2010,7,foEs_QD,0.0
2010,7,fminF,69.9421965317919
2010,7,fminF_QD,0.0
2010,7,fminE,6.936416184971095
2010,7,fminE_QD,0.0
2010,7,foE,6.936416184971095
2010,7,foE_QD,0.0
2010,7,fxI,69.9421965317919
2010,7,fxI_QD,0.0
2010,7,FF,19.075144508670515
2010,7,FF_QD,0.0
2010,7,FE,6.358381502890175
2010,7,FE_QD,0.0
2010,7,foF2p,69.36416184971098
2010,7,foF2p_QD,0.0
2010,7,minEs,52.601156069364166
2010,7,minEs_QD,0.0
2010,7,foEa,0.0
2010,7,foEa_QD,0.0
2010,7,foP,0.0
2010,7,foP_QD,0.0
2010,7,fbEs,0.0
2010,7,fbEs_QD,0.0
2010,7,hF,69.9421965317919
2010,7,hF_QD,0.0
2010,7,hF2,0.0
2010,7,hF2_QD,0.0
2010,7,hE,6.936416184971095
2010,7,hE_QD,0.0
2010,7,hEs,52.601156069364166
2010,7,hEs_QD,0.0
2010,7,hmE,71.67630057803468
2010,7,hmE_QD,0.0
2010,7,yE,71.67630057803468
2010,7,yE_QD,0.0
2010,7,QF,1.7341040462427793
2010,7,QF_QD,0.0
2010,7,QE,0.0
2010,7,QE_QD,0.0
2010,7,hmF2,69.36416184971098
2010,7,hmF2_QD,0.0
2010,7,hmF1,0.0
2010,7,hmF1_QD,0.0
2010,7,halfNm,69.36416184971098
2010,7,halfNm_QD,0.0
2010,7,yF2,69.36416184971098
2010,7,yF2_QD,0.0
2010,7,yF1,0.0
2010,7,yF1_QD,0.0
2010,7,caleF2,69.36416184971098
2010,7,caleF2_QD,0.0
2010,7,B0,69.36416184971098
2010,7,B0_QD,0.0
2010,7,hEa,0.0
2010,7,hEa_QD,0.0
2010,7,hP,0.0
2010,7,hP_QD,0.0
2010,7,TEC,69.36416184971098
2010,7,TEC_QD,0.0
2010,7,MD,69.9421965317919
2010,7,MD_QD,0.0
2010,7,B1,69.36416184971098
2010,7,B1_QD,0.0
2010,7,D1,0.0
2010,7,D1_QD,0.0
2010,7,peEs,0.0
2010,7,peEs_QD,0.0
2010,8,CS,0.0
2010,8,foF2,0.0
2010,8,foF1,0.0
2010,8,foE,0.0
2010,8,foEs,0.0
2010,8,fbEs,0.0
2010,8,foEa,0.0
2010,8,foP,0.0
2010,8,fxI,0.0
2010,8,MUFD,0.0
2010,8,MD,0.0
2010,8,hF2,0.0
2010,8,hF,0.0
2010,8,hE,0.0
2010,8,hEs,0.0
2010,8,hEa,0.0
2010,8,hP,0.0
2010,8,TypeEs,0.0
2010,8,hmF2,0.0
2010,8,hmF1,0.0
2010,8,hmE,0.0
2010,8,zhalfNm,0.0
2010,8,yF2,0.0
2010,8,yF1,0.0
2010,8,yE,0.0
2010,8,scaleF2,0.0
2010,8,B0,0.0
2010,8,B1,0.0
2010,8,D1,0.0
2010,8,TEC,0.0
2010,8,FF,0.0
2010,8,FE,0.0
2010,8,QF,0.0
2010,8,QE,0.0
2010,8,fmin,0.0
2010,8,fminF,0.0
2010,8,fminE,0.0
2010,8,fminEs,0.0
2010,8,foF2p,0.0
2010,9,CS,0.0
2010,9,foF2,0.0
2010,9,foF1,0.0
2010,9,foE,0.0
2010,9,foEs,0.0
2010,9,fbEs,0.0
2010,9,foEa,0.0
2010,9,foP,0.0
2010,9,fxI,0.0
2010,9,MUFD,0.0
2010,9,MD,0.0
2010,9,hF2,0.0
2010,9,hF,0.0
2010,9,hE,0.0
2010,9,hEs,0.0
2010,9,hEa,0.0
2010,9,hP,0.0
2010,9,TypeEs,0.0
2010,9,hmF2,0.0
2010,9,hmF1,0.0
2010,9,hmE,0.0
2010,9,zhalfNm,0.0
2010,9,yF2,0.0
2010,9,yF1,0.0
2010,9,yE,0.0
2010,9,scaleF2,0.0
2010,9,B0,0.0
2010,9,B1,0.0
2010,9,D1,0.0
2010,9,TEC,0.0
2010,9,FF,0.0
2010,9,FE,0.0
2010,9,QF,0.0
2010,9,QE,0.0
2010,9,fmin,0.0
2010,9,fminF,0.0
2010,9,fminE,0.0
2010,9,fminEs,0.0
2010,9,foF2p,0.0
2010,10,CS,0.0
2010,10,foF2,0.0
2010,10,foF1,0.0
2010,10,foE,0.0
2010,10,foEs,0.0
2010,10,fbEs,0.0
2010,10,foEa,0.0
2010,10,foP,0.0
2010,10,fxI,0.0
2010,10,MUFD,0.0
2010,10,MD,0.0
2010,10,hF2,0.0
2010,10,hF,0.0
2010,10,hE,0.0
2010,10,hEs,0.0
2010,10,hEa,0.0
2010,10,hP,0.0
2010,10,TypeEs,0.0
2010,10,hmF2,0.0
2010,10,hmF1,0.0
2010,10,hmE,0.0
2010,10,zhalfNm,0.0
2010,10,yF2,0.0
2010,10,yF1,0.0
2010,10,yE,0.0
2010,10,scaleF2,0.0
2010,10,B0,0.0
2010,10,B1,0.0
2010,10,D1,0.0
2010,10,TEC,0.0
2010,10,FF,0.0
2010,10,FE,0.0
2010,10,QF,0.0
2010,10,QE,0.0
2010,10,fmin,0.0
2010,10,fminF,0.0
2010,10,fminE,0.0
2010,10,fminEs,0.0
2010,10,foF2p,0.0
2010,11,Time,100.0
2010,11,CS,100.0
2010,11,foF2,99.31060896208349
2010,11,foF2_QD,0.0
2010,11,foF1,10.685561087705864
2010,11,foF1_QD,0.0
2010,11,MUFD,99.31060896208349
2010,11,MUFD_QD,0.0
2010,11,fmin,99.92340099578706
2010,11,fmin_QD,0.0
2010,11,foEs,22.0988127154347
2010,11,foEs_QD,0.0
2010,11,fminF,99.31060896208349
2010,11,fminF_QD,0.0
2010,11,fminE,16.23898889314439
2010,11,fminE_QD,0.0
2010,11,foE,16.23898889314439
2010,11,foE_QD,0.0
2010,11,fxI,99.11911145155113
2010,11,fxI_QD,0.0
2010,11,FF,35.924932975871315
2010,11,FF_QD,0.0
2010,11,FE,11.22175411719648
2010,11,FE_QD,0.0
2010,11,foF2p,97.66373037150518
2010,11,foF2p_QD,0.0
2010,11,minEs,21.945614707008808
2010,11,minEs_QD,0.0
2010,11,foEa,0.0
2010,11,foEa_QD,0.0
2010,11,foP,0.0
2010,11,foP_QD,0.0
2010,11,fbEs,0.8425890463424013
2010,11,fbEs_QD,0.0
2010,11,hF,99.31060896208349
2010,11,hF_QD,0.0
2010,11,hF2,21.064726158559942
2010,11,hF2_QD,0.0
2010,11,hE,16.23898889314439
2010,11,hE_QD,0.0
2010,11,hEs,21.907315204902332
2010,11,hEs_QD,0.0
2010,11,hmE,99.34890846418996
2010,11,hmE_QD,0.0
2010,11,yE,99.34890846418996
2010,11,yE_QD,0.0
2010,11,QF,0.0
2010,11,QF_QD,0.0
2010,11,QE,0.0
2010,11,QE_QD,0.0
2010,11,hmF2,97.05093833780161
2010,11,hmF2_QD,0.0
2010,11,hmF1,9.038682497127537
2010,11,hmF1_QD,0.0
2010,11,halfNm,97.05093833780161
2010,11,halfNm_QD,0.0
2010,11,yF2,97.05093833780161
2010,11,yF2_QD,0.0
2010,11,yF1,9.000382995021061
2010,11,yF1_QD,0.0
2010,11,caleF2,97.05093833780161
2010,11,caleF2_QD,0.0
2010,11,B0,97.05093833780161
2010,11,B0_QD,0.0
2010,11,hEa,0.0
2010,11,hEa_QD,0.0
2010,11,hP,0.0
2010,11,hP_QD,0.0
2010,11,TEC,85.21639218690157
2010,11,TEC_QD,0.0
2010,11,MD,99.31060896208349
2010,11,MD_QD,0.0
2010,11,B1,97.05093833780161
2010,11,B1_QD,0.0
2010,11,D1,9.000382995021061
2010,11,D1_QD,0.0
2010,11,peEs,0.0
2010,11,peEs_QD,0.0
2010,12,Time,100.0
2010,12,CS,100.0
2010,12,foF2,99.62029685881947
2010,12,foF2_QD,0.0
2010,12,foF1,7.179841215050054
2010,12,foF1_QD,0.0
2010,12,MUFD,99.62029685881947
2010,12,MUFD_QD,0.0
2010,12,fmin,100.0
2010,12,fmin_QD,0.0
2010,12,foEs,22.747670003451848
2010,12,foEs_QD,0.0
2010,12,fminF,99.62029685881947
2010,12,fminF_QD,0.0
2010,12,fminE,16.983085950983778
2010,12,fminE_QD,0.0
2010,12,foE,16.983085950983778
2010,12,foE_QD,0.0
2010,12,fxI,99.62029685881947
2010,12,fxI_QD,0.0
2010,12,FF,38.626164998274085
2010,12,FF_QD,0.0
2010,12,FE,15.671384190541938
2010,12,FE_QD,0.0
2010,12,foF2p,98.7228167069382
2010,12,foF2p_QD,0.0
2010,12,minEs,22.5750776665516
2010,12,minEs_QD,0.0
2010,12,foEa,0.0
2010,12,foEa_QD,0.0
2010,12,foP,0.0
2010,12,foP_QD,0.0
2010,12,fbEs,0.0
2010,12,fbEs_QD,0.0
2010,12,hF,99.62029685881947
2010,12,hF_QD,0.0
2010,12,hF2,7.179841215050054
2010,12,hF2_QD,0.0
2010,12,hE,16.94856748360373
2010,12,hE_QD,0.0
2010,12,hEs,22.747670003451848
2010,12,hEs_QD,0.0
2010,12,hmE,99.65481532619953
2010,12,hmE_QD,0.0
2010,12,yE,99.65481532619953
2010,12,yE_QD,0.0
2010,12,QF,0.1380738695201944
2010,12,QF_QD,0.0
2010,12,QE,0.0
2010,12,QE_QD,0.0
2010,12,hmF2,98.7228167069382
2010,12,hmF2_QD,0.0
2010,12,hmF1,6.351397997928887
2010,12,hmF1_QD,0.0
2010,12,halfNm,98.7228167069382
2010,12,halfNm_QD,0.0
2010,12,yF2,98.7228167069382
2010,12,yF2_QD,0.0
2010,12,yF1,6.351397997928887
2010,12,yF1_QD,0.0
2010,12,caleF2,98.7228167069382
2010,12,caleF2_QD,0.0
2010,12,B0,98.7228167069382
2010,12,B0_QD,0.0
2010,12,hEa,0.0
2010,12,hEa_QD,0.0
2010,12,hP,0.0
2010,12,hP_QD,0.0
2010,12,TEC,98.7228167069382
2010,12,TEC_QD,0.0
2010,12,MD,99.62029685881947
2010,12,MD_QD,0.0
2010,12,B1,98.7228167069382
2010,12,B1_QD,0.0
2010,12,D1,6.351397997928887
2010,12,D1_QD,0.0
2010,12,peEs,0.0
2010,12,peEs_QD,0.0
2011,1,Time,100.0
2011,1,CS,100.0
2011,1,foF2,99.23371647509579
2011,1,foF2_QD,0.0
2011,1,foF1,12.121212121212121
2011,1,foF1_QD,0.0
2011,1,MUFD,99.23371647509579
2011,1,MUFD_QD,0.0
2011,1,fmin,100.0
2011,1,fmin_QD,0.0
2011,1,foEs,19.92337164750958
2011,1,foEs_QD,0.0
2011,1,fminF,99.23371647509579
2011,1,fminF_QD,0.0
2011,1,fminE,13.131313131313128
2011,1,fminE_QD,0.0
2011,1,foE,13.131313131313128
2011,1,foE_QD,0.0
2011,1,fxI,99.23371647509579
2011,1,fxI_QD,0.0
2011,1,FF,35.5276907001045
2011,1,FF_QD,0.0
2011,1,FE,11.981887843956807
2011,1,FE_QD,0.0
2011,1,foF2p,96.83037269244166
2011,1,foF2p_QD,0.0
2011,1,minEs,19.26158133054685
2011,1,minEs_QD,0.0
2011,1,foEa,0.0
2011,1,foEa_QD,0.0
2011,1,foP,0.0
2011,1,foP_QD,0.0
2011,1,fbEs,0.03483106931382318
2011,1,fbEs_QD,0.0
2011,1,hF,99.23371647509579
2011,1,hF_QD,0.0
2011,1,hF2,12.121212121212121
2011,1,hF2_QD,0.0
2011,1,hE,13.06165099268548
2011,1,hE_QD,0.0
2011,1,hEs,19.888540578195745
2011,1,hEs_QD,0.0
2011,1,hmE,99.23371647509579
2011,1,hmE_QD,0.0
2011,1,yE,99.23371647509579
2011,1,yE_QD,0.0
2011,1,QF,0.17415534656913811
2011,1,QF_QD,0.0
2011,1,QE,0.03483106931382318
2011,1,QE_QD,0.0
2011,1,hmF2,96.83037269244166
2011,1,hmF2_QD,0.0
2011,1,hmF1,9.787530477185646
2011,1,hmF1_QD,0.0
2011,1,halfNm,96.83037269244166
2011,1,halfNm_QD,0.0
2011,1,yF2,96.83037269244166
2011,1,yF2_QD,0.0
2011,1,yF1,9.787530477185646
2011,1,yF1_QD,0.0
2011,1,caleF2,96.83037269244166
2011,1,caleF2_QD,0.0
2011,1,B0,96.83037269244166
2011,1,B0_QD,0.0
2011,1,hEa,0.0
2011,1,hEa_QD,0.0
2011,1,hP,0.0
2011,1,hP_QD,0.0
2011,1,TEC,96.79554162312783
2011,1,TEC_QD,0.0
2011,1,MD,99.23371647509579
2011,1,MD_QD,0.0
2011,1,B1,96.83037269244166
2011,1,B1_QD,0.0
2011,1,D1,9.752699407871823
2011,1,D1_QD,0.0
2011,1,peEs,0.0
2011,1,peEs_QD,0.0
2011,2,Time,100.0
2011,2,CS,100.0
2011,2,foF2,99.92097984986171
2011,2,foF2_QD,0.0
2011,2,foF1,19.636507309363893
2011,2,foF1_QD,0.0
