Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2015-01-01 00:00:00+00:00,100,2.825,,8.29,1.67,,1.67,,,3.53,0.05,3.52,,,259.5,259.5,,,110.0,20.0,329.1,,261.3,96.4,,53.0,74.9,2.1,2.93,5.61,
2015-01-01 00:07:30+00:00,100,2.8,,7.95,1.7,,1.7,,,3.5,0.05,3.54,,,275.0,275.0,,,110.0,20.0,348.9,,269.4,112.8,,61.6,89.0,2.4,2.84,5.69,
2015-01-01 00:15:00+00:00,95,2.825,,8.03,1.8,,1.8,,,3.45,0.08,3.55,,,299.0,299.0,,,110.0,20.0,347.6,,284.6,89.8,,49.2,75.7,2.0,2.84,3.81,
2015-01-01 00:22:30+00:00,100,2.8,,8.02,1.65,,1.65,,,3.45,0.1,3.56,,,292.5,292.5,,,110.0,20.0,345.0,,276.6,97.2,,53.0,73.5,2.1,2.86,5.59,
2015-01-01 00:30:00+00:00,100,2.825,,7.97,1.73,,1.73,,,3.5,0.08,3.57,,,299.8,299.8,,,110.0,20.0,346.1,,285.2,86.4,,46.5,76.0,1.9,2.82,3.22,
2015-01-01 00:37:30+00:00,100,2.85,,7.96,1.35,,1.35,,,3.5,0.1,3.57,,,282.5,282.5,,,110.0,20.0,349.1,,279.8,98.2,,52.3,88.0,2.2,2.79,3.1,
2015-01-01 00:45:00+00:00,100,2.95,,8.13,1.63,,1.63,,,3.5,0.13,3.56,,,302.0,302.0,,,110.0,20.0,364.9,,287.9,109.3,,59.5,90.8,2.6,2.76,4.02,
2015-01-01 00:52:30+00:00,95,2.95,,8.15,1.55,,1.55,,,3.55,0.1,3.55,,,300.0,300.0,,,110.0,20.0,359.4,,283.8,107.5,,58.4,89.8,2.6,2.76,4.12,
2015-01-01 01:00:00+00:00,100,2.975,,8.31,1.35,,1.35,,,3.55,0.08,3.52,,,287.0,287.0,,,110.0,20.0,351.9,,283.2,97.4,,52.4,82.8,2.4,2.8,3.67,
2015-01-01 01:07:30+00:00,100,3.0,,8.4,2.1,,2.1,,,3.55,0.05,3.5,,,325.0,325.0,,,110.0,20.0,355.9,,287.5,97.5,,53.2,83.7,2.5,2.8,3.76,
2015-01-01 01:15:00+00:00,95,3.0,,8.58,2.08,,2.08,,,3.63,0.05,3.46,,,321.0,321.0,,,110.0,20.0,344.7,,289.0,79.6,,43.0,74.0,2.0,2.86,2.83,
2015-01-01 01:22:30+00:00,100,3.05,,8.58,1.65,,1.65,,,3.65,0.1,3.42,,,295.0,295.0,,,110.0,20.0,348.0,,281.8,94.0,,50.5,80.8,2.4,2.81,3.55,
2015-01-01 01:30:00+00:00,100,3.075,,8.9,1.55,,1.55,,,3.67,0.08,3.38,,,288.5,288.5,,,110.0,20.0,333.8,,280.5,75.7,,40.3,70.2,2.0,2.89,2.7,
2015-01-01 01:37:30+00:00,100,3.15,,9.14,1.7,,1.7,,,3.8,0.1,3.33,,,297.5,297.5,,,110.0,20.0,335.5,,279.3,79.9,,42.9,71.3,2.2,2.9,3.13,
2015-01-01 01:45:00+00:00,100,3.275,,9.66,1.55,,1.55,,,3.92,0.08,3.28,,,284.0,284.0,,,110.0,20.0,330.0,,275.6,77.3,,41.5,67.7,2.3,2.95,3.3,
2015-01-01 01:52:30+00:00,100,3.4,,9.81,1.6,,1.6,,,3.95,0.15,3.23,,,280.0,280.0,,,110.0,20.0,343.3,,270.2,103.8,,57.0,82.0,3.3,2.89,5.49,
2015-01-01 02:00:00+00:00,100,3.275,,9.85,1.7,,1.7,,,3.88,0.13,3.17,,,276.0,276.0,,,110.0,20.0,319.1,,269.6,70.3,,37.9,60.5,2.1,3.01,3.45,
2015-01-01 02:07:30+00:00,100,3.3,,10.1,1.55,,1.55,,,3.95,0.1,3.11,,,270.0,270.0,,,110.0,20.0,309.5,,264.7,63.7,,34.0,56.1,1.9,3.06,3.17,
2015-01-01 02:15:00+00:00,90,3.375,,10.35,1.95,,1.95,,,3.97,0.08,3.06,,,273.5,273.5,,,110.0,20.0,311.2,,265.2,65.3,,35.4,55.5,2.1,3.07,3.68,
2015-01-01 02:22:30+00:00,100,3.4,,10.49,1.65,,1.65,,,4.0,0.1,3.0,,,262.5,262.5,,,110.0,20.0,308.7,,258.0,71.9,,39.1,59.2,2.3,3.09,4.26,
