Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2015-10-01 00:00:00+00:00,100,3.925,,11.43,1.7,,1.7,,,4.65,0.08,3.93,,286.5,286.5,,,110.0,20.0,333.5,,284.8,69.5,,36.6,65.7,2.9,2.91,2.48,
2015-10-01 00:05:00+00:00,95,3.925,,11.5,1.65,,1.65,,,4.6,0.1,3.94,,286.0,286.0,,,110.0,20.0,329.7,,284.4,64.8,,33.8,63.6,2.7,2.93,2.18,
2015-10-01 00:10:00+00:00,95,3.975,,11.58,1.7,,1.7,,,4.65,0.1,3.95,,286.0,286.0,,,110.0,20.0,334.2,,283.9,71.7,,38.0,66.8,3.1,2.91,2.65,
2015-10-01 00:15:00+00:00,100,4.025,,11.64,1.73,,1.73,,,4.65,0.1,3.95,,287.0,287.0,,,110.0,20.0,340.3,,284.0,79.9,,42.8,69.3,3.6,2.89,3.33,
2015-10-01 00:20:00+00:00,90,3.925,,11.76,1.63,,1.63,,,4.6,0.1,3.95,,281.5,281.5,,,110.0,20.0,321.1,,280.9,57.7,,29.9,58.1,2.4,2.99,1.99,
2015-10-01 00:25:00+00:00,95,4.0,,11.86,1.77,,1.77,,,4.65,0.1,3.95,,282.0,282.0,,,110.0,20.0,326.8,,280.7,65.8,,34.7,62.3,2.9,2.96,2.49,
2015-10-01 00:30:00+00:00,95,3.95,,11.96,1.95,,1.95,,,4.68,0.05,3.94,,286.0,286.0,,,110.0,20.0,317.2,,277.5,56.8,,29.7,56.3,2.4,3.03,2.13,
2015-10-01 00:35:00+00:00,100,3.975,,11.89,2.05,,2.05,,,4.57,0.05,3.93,,286.0,286.0,,,110.0,20.0,326.4,,277.8,69.2,,37.2,61.5,3.0,2.99,3.16,
2015-10-01 00:40:00+00:00,100,3.95,,11.55,1.9,,1.9,,,4.55,0.05,3.92,,281.5,281.5,,,110.0,20.0,331.1,,277.9,75.6,,40.8,64.9,3.3,2.92,3.52,
2015-10-01 00:45:00+00:00,90,3.925,,11.62,1.83,,1.83,,,4.55,0.08,3.9,,280.0,280.0,,,110.0,20.0,325.9,,277.8,68.5,,36.3,62.9,2.9,2.96,2.77,
2015-10-01 00:50:00+00:00,40,3.15,,10.71,1.95,,1.95,,,4.5,0.05,3.88,,284.0,284.0,,,110.0,20.0,283.1,,259.6,33.6,,17.2,37.4,0.9,3.4,1.49,
2015-10-01 00:55:00+00:00,75,3.875,,11.52,1.83,,1.83,,,4.5,0.1,3.85,,279.0,279.0,,,110.0,20.0,320.6,,276.6,62.8,,32.9,59.7,2.6,2.97,2.41,
2015-10-01 01:00:00+00:00,100,3.85,,11.37,1.92,,1.92,,,4.47,0.08,3.82,,282.0,282.0,,,110.0,20.0,327.4,,278.2,70.1,,37.3,63.4,2.9,2.95,2.94,
2015-10-01 01:05:00+00:00,90,3.825,,11.2,1.6,,1.6,,,4.4,0.1,3.79,,276.5,276.5,,,110.0,20.0,331.0,,277.1,76.6,,41.0,67.1,3.1,2.93,3.26,
2015-10-01 01:10:00+00:00,100,3.725,,11.09,1.65,,1.65,,,4.28,0.08,3.76,,279.5,279.5,,,110.0,20.0,319.1,,277.6,59.3,,30.8,59.3,2.3,2.98,2.03,
2015-10-01 01:15:00+00:00,100,3.8,,11.09,1.95,,1.95,,,4.55,0.15,3.73,,291.5,291.5,,,110.0,20.0,333.0,,281.6,73.3,,39.0,67.7,2.9,2.92,2.74,
2015-10-01 01:20:00+00:00,95,3.8,,11.14,1.67,,1.67,,,4.55,0.13,3.69,,282.0,282.0,,,110.0,20.0,331.7,,279.4,74.4,,39.7,67.5,3.0,2.93,2.94,
2015-10-01 01:25:00+00:00,100,3.775,,11.09,1.7,,1.7,,,4.45,0.13,3.65,,281.5,281.5,,,110.0,20.0,331.8,,278.9,75.3,,40.2,67.6,3.0,2.94,3.0,
2015-10-01 01:30:00+00:00,100,3.675,,10.89,2.0,,2.0,,,4.35,0.1,3.62,,291.8,291.8,,,110.0,20.0,323.1,,279.1,63.0,,32.9,62.4,2.3,2.96,2.12,
2015-10-01 01:35:00+00:00,90,3.725,,10.77,1.63,,1.63,,,4.5,0.15,3.58,,282.0,282.0,,,110.0,20.0,337.0,,279.9,81.2,,43.5,71.3,3.1,2.89,3.25,
2015-10-01 01:40:00+00:00,95,3.75,,10.81,1.85,,1.85,,,4.53,0.2,3.54,,289.0,289.0,,,110.0,20.0,340.7,,281.1,84.6,,45.7,72.8,3.3,2.88,3.52,
2015-10-01 01:45:00+00:00,100,3.7,,10.89,1.9,,1.9,,,4.4,0.1,3.51,,291.0,291.0,,,110.0,20.0,326.9,,279.7,67.4,,35.5,65.0,2.5,2.94,2.34,
2015-10-01 01:50:00+00:00,100,3.725,,10.88,1.63,,1.63,,,4.45,0.1,3.47,,281.0,281.0,,,110.0,20.0,332.4,,277.9,77.6,,41.5,69.7,3.0,2.92,3.04,
2015-10-01 01:55:00+00:00,95,3.7,,10.97,1.8,,1.8,,,4.38,0.13,3.44,,286.5,286.5,,,110.0,20.0,323.4,,277.5,65.6,,34.4,63.7,2.5,2.96,2.28,
2015-10-01 02:00:00+00:00,100,3.725,,11.06,1.67,,1.67,,,4.32,0.08,3.4,,281.0,281.0,,,110.0,20.0,322.4,,275.6,66.8,,35.2,63.6,2.6,2.97,2.44,
2015-10-01 02:05:00+00:00,80,3.7,,11.54,1.58,,1.58,,,4.32,0.1,3.37,,273.5,273.5,,,110.0,20.0,309.2,,270.3,55.8,,29.3,55.6,2.1,3.12,2.12,
2015-10-01 02:10:00+00:00,95,3.7,,10.9,1.65,,1.65,,,4.43,0.1,3.35,,274.0,274.0,,,110.0,20.0,329.9,,271.1,83.5,,45.1,70.5,3.2,2.95,3.75,
2015-10-01 02:15:00+00:00,100,3.65,,10.78,1.63,,1.63,,,4.32,0.08,3.32,,271.5,271.5,,,110.0,20.0,325.3,,269.9,78.6,,42.3,67.2,2.9,2.95,3.53,
2015-10-01 02:20:00+00:00,80,3.625,,10.66,1.45,,1.45,,,4.35,0.13,3.31,,266.0,266.0,,,110.0,20.0,326.1,,268.7,81.3,,43.4,70.3,2.9,2.94,3.42,
2015-10-01 02:25:00+00:00,90,3.65,,11.2,1.88,,1.88,,,4.2,0.08,3.29,,280.0,280.0,,,110.0,20.0,314.0,,270.6,62.0,,32.7,60.7,2.3,3.07,2.24,
2015-10-01 02:30:00+00:00,100,3.625,,10.62,1.67,,1.67,,,4.28,0.1,3.28,,274.0,274.0,,,110.0,20.0,327.7,,270.8,80.7,,43.2,70.3,2.9,2.93,3.31,
2015-10-01 02:35:00+00:00,100,3.575,,10.58,1.83,,1.83,,,4.25,0.05,3.27,,279.5,279.5,,,110.0,20.0,317.6,,272.1,65.0,,34.0,63.8,2.3,2.96,2.19,
2015-10-01 02:40:00+00:00,90,3.65,,10.73,1.75,,1.75,,,4.38,0.1,3.27,,278.0,278.0,,,110.0,20.0,329.3,,272.0,81.4,,43.9,70.7,3.0,2.94,3.43,
2015-10-01 02:45:00+00:00,100,3.7,,10.83,1.65,,1.65,,,4.32,0.13,3.27,,273.5,273.5,,,110.0,20.0,334.7,,269.4,92.5,,50.3,76.8,3.5,2.93,4.0,
2015-10-01 02:50:00+00:00,100,3.6,,10.74,1.73,,1.73,,,4.32,0.15,3.28,,272.0,272.0,,,110.0,20.0,317.2,,267.8,70.3,,37.1,65.5,2.5,2.98,2.61,
2015-10-01 02:55:00+00:00,75,3.6,,10.58,1.83,,1.83,,,4.22,0.08,3.3,,274.0,274.0,,,110.0,20.0,325.5,,269.2,79.9,,42.9,69.8,2.9,2.94,3.29,
2015-10-01 03:00:00+00:00,100,3.55,,10.58,2.0,,2.0,,,4.2,0.05,3.32,,283.0,283.0,,,110.0,20.0,318.9,,268.6,71.7,,38.1,66.9,2.5,2.98,2.64,
2015-10-01 03:05:00+00:00,100,3.55,,10.53,1.7,,1.7,,,4.3,0.1,3.34,,272.0,272.0,,,110.0,20.0,320.8,,266.7,77.0,,40.9,70.2,2.7,2.97,2.85,
2015-10-01 03:10:00+00:00,100,3.6,,10.69,2.05,,2.05,,,4.4,0.15,3.37,,286.5,286.5,,,110.0,20.0,321.2,,269.2,74.1,,39.4,69.2,2.7,2.97,2.64,
2015-10-01 03:15:00+00:00,95,3.6,,10.78,1.65,,1.65,,,4.35,0.1,3.41,,274.5,274.5,,,110.0,20.0,317.4,,266.3,72.8,,38.6,68.0,2.6,2.99,2.66,
2015-10-01 03:20:00+00:00,100,3.65,,11.04,1.9,,1.9,,,4.35,0.1,3.45,,279.0,279.0,,,110.0,20.0,313.2,,263.2,71.3,,37.9,67.9,2.6,3.03,2.5,
2015-10-01 03:25:00+00:00,100,3.55,,11.04,1.9,,1.9,,,4.3,0.15,3.5,,273.0,273.0,,,110.0,20.0,297.1,,257.2,56.7,,29.7,58.3,2.0,3.11,1.93,
2015-10-01 03:30:00+00:00,80,3.65,,11.01,2.05,,2.05,,,4.35,0.1,3.55,,277.0,277.0,,,110.0,20.0,315.0,,257.2,82.3,,44.7,71.1,3.1,3.02,3.55,
2015-10-01 03:35:00+00:00,100,3.65,,10.88,1.8,,1.8,,,4.25,0.15,3.61,,267.5,267.5,,,110.0,20.0,317.5,,254.3,89.8,,48.5,77.1,3.3,2.98,3.6,
2015-10-01 03:40:00+00:00,80,3.6,,11.09,1.7,,1.7,,,4.2,0.1,3.67,,259.0,259.0,,,110.0,20.0,300.5,,249.6,72.3,,38.7,68.4,2.6,3.08,2.59,
2015-10-01 03:45:00+00:00,100,3.65,,11.47,1.8,,1.8,,,4.45,0.15,3.74,,256.5,256.5,,,110.0,20.0,292.5,,244.2,68.5,,36.9,64.8,2.6,3.14,2.65,
2015-10-01 03:50:00+00:00,80,3.75,,11.79,1.75,,1.75,,,4.55,0.2,3.81,,246.0,246.0,,,110.0,20.0,291.1,,236.6,77.3,,41.8,69.4,3.1,3.14,3.19,
2015-10-01 03:55:00+00:00,80,3.8,,12.26,1.65,,1.65,,,4.45,0.1,3.89,,238.5,238.5,,,110.0,20.0,279.5,,230.6,69.4,,37.6,64.2,2.9,3.23,2.9,
2015-10-01 04:00:00+00:00,100,3.95,,12.89,1.8,,1.8,,,4.65,0.1,3.97,,236.5,236.5,,,110.0,20.0,272.1,,226.5,64.2,,34.6,61.7,2.9,3.26,2.54,
2015-10-01 04:05:00+00:00,100,4.15,,13.95,1.8,,1.8,,,4.8,0.1,4.05,,235.5,235.5,,,110.0,20.0,260.4,,221.4,54.7,,29.5,55.0,2.7,3.36,2.19,
2015-10-01 04:10:00+00:00,100,4.4,,14.89,2.5,,2.5,,,5.0,0.15,4.14,,238.0,238.0,,,110.0,20.0,254.8,,214.8,55.8,,30.0,56.9,3.1,3.38,2.11,
2015-10-01 04:15:00+00:00,100,4.6,,15.81,1.9,,1.9,,,5.35,0.1,4.23,,233.5,233.5,,,110.0,20.0,254.7,,212.7,60.0,,33.3,50.5,3.8,3.44,3.66,
2015-10-01 04:20:00+00:00,100,4.85,,16.94,1.75,,1.75,,,5.45,0.25,4.32,,228.0,228.0,,,110.0,20.0,242.3,,208.7,46.3,,25.1,47.1,3.3,3.49,2.01,
2015-10-01 04:25:00+00:00,80,5.15,,18.13,1.9,,1.9,,,5.85,0.15,4.41,,229.0,229.0,,,110.0,20.0,242.3,,206.3,50.6,,28.0,47.8,4.1,3.52,2.45,
2015-10-01 04:30:00+00:00,75,5.4,,19.26,2.1,,2.1,,,6.1,0.1,4.51,,226.0,226.0,,,110.0,20.0,241.8,,202.7,56.4,,31.8,46.0,5.0,3.57,3.55,
2015-10-01 04:35:00+00:00,80,5.6,,20.31,2.1,,2.1,,,6.3,0.1,4.6,,224.0,224.0,,,110.0,20.0,231.9,,200.5,43.7,,24.3,43.3,4.3,3.63,2.16,
2015-10-01 04:40:00+00:00,80,5.85,,21.13,2.3,,2.3,,,6.65,0.1,4.7,,223.0,223.0,,,110.0,20.0,234.5,,198.0,52.3,,29.5,45.6,5.5,3.61,2.95,
2015-10-01 04:45:00+00:00,80,5.95,,22.35,2.1,,2.1,,,6.65,0.2,4.79,,219.0,219.0,,,110.0,20.0,223.5,,196.6,37.9,,21.2,30.2,4.2,3.76,2.27,
2015-10-01 04:50:00+00:00,80,6.15,,22.42,2.3,,2.3,,,6.75,0.1,4.89,,213.8,213.8,,,110.0,20.0,226.1,,191.8,48.2,,26.7,43.7,5.6,3.65,2.35,
2015-10-01 04:55:00+00:00,80,6.2,,22.62,2.2,,2.2,,,6.85,0.1,4.99,,216.0,216.0,,,110.0,20.0,231.1,,194.4,52.9,,29.2,36.5,6.1,3.65,4.38,
2015-10-01 05:00:00+00:00,80,6.25,,22.62,2.5,,2.5,,,6.9,0.15,5.09,,216.5,216.5,,,110.0,20.0,230.4,,190.5,57.0,,32.0,47.7,6.8,3.62,3.03,
2015-10-01 05:05:00+00:00,75,6.3,,22.65,1.75,,2.5,1.75,1.96,6.85,0.1,5.18,,218.0,218.0,115.8,,101.0,10.8,228.7,,187.0,59.3,,33.5,49.6,7.3,3.6,2.8,
2015-10-01 05:10:00+00:00,80,6.6,,23.1,2.5,,2.5,,,7.25,0.15,5.28,,218.0,218.0,,,110.0,20.0,237.0,,192.5,62.3,,34.2,56.5,8.1,3.5,2.3,
2015-10-01 05:15:00+00:00,75,6.8,,24.59,1.8,,2.65,1.8,2.06,7.45,0.1,5.37,,224.0,224.0,113.8,,101.1,11.0,229.7,,192.5,51.5,,29.7,50.9,7.6,3.62,2.14,
2015-10-01 05:20:00+00:00,80,7.05,,26.02,1.75,2.3,2.7,1.75,2.06,7.75,0.1,5.46,2.1,223.8,223.8,113.2,115.0,101.2,11.1,224.7,,192.8,44.8,,26.2,43.9,7.3,3.69,2.19,
2015-10-01 05:25:00+00:00,75,7.1,,26.7,1.7,2.45,2.65,1.7,2.11,7.85,0.1,5.55,2.15,223.0,223.0,111.7,112.5,101.6,11.5,220.4,,190.7,42.5,,25.0,40.4,7.1,3.76,1.97,
2015-10-01 05:30:00+00:00,80,7.2,,26.5,1.7,2.55,2.85,1.7,2.16,7.75,0.1,5.64,2.2,216.8,216.8,110.4,112.5,101.5,11.3,226.7,,186.1,59.4,,34.1,43.3,9.5,3.68,3.94,
2015-10-01 05:35:00+00:00,80,7.2,,26.75,1.75,2.7,2.7,1.75,2.16,7.8,0.1,5.73,2.2,219.0,219.0,108.2,110.0,100.6,10.5,222.5,,188.7,48.2,,27.8,44.2,8.0,3.72,1.98,
2015-10-01 05:40:00+00:00,80,7.1,,26.65,1.95,2.7,2.85,1.95,2.31,7.7,0.15,5.82,2.35,222.0,222.0,112.3,112.5,102.5,12.3,218.6,,186.1,46.6,,27.4,43.6,7.7,3.75,2.06,
2015-10-01 05:45:00+00:00,80,7.1,,26.14,1.9,2.75,2.9,1.9,2.21,7.7,0.1,5.91,2.25,216.0,216.0,101.1,110.0,98.7,8.6,232.7,,182.9,75.7,,43.7,52.9,11.6,3.68,5.61,
2015-10-01 05:50:00+00:00,80,7.1,,25.24,2.05,2.8,2.95,2.05,2.36,7.55,0.1,5.99,2.4,214.0,214.0,113.0,112.5,100.6,10.5,233.1,,179.9,77.0,,43.1,57.9,11.6,3.56,3.91,
2015-10-01 05:55:00+00:00,70,7.0,,24.98,2.05,2.8,2.9,2.05,2.31,7.65,0.1,6.07,2.35,214.0,214.0,107.9,112.5,99.7,9.6,226.1,,179.2,65.7,,37.1,61.2,9.8,3.57,2.36,
2015-10-01 06:00:00+00:00,60,7.075,3.72,25.23,2.15,2.95,3.05,,,7.65,0.3,6.15,2.15,216.0,223.0,,110.0,110.0,20.0,225.4,165.3,184.4,51.4,23.7,31.3,62.6,8.6,3.58,1.73,0.32
2015-10-01 06:05:00+00:00,75,7.025,3.87,25.3,1.8,3.0,3.25,1.8,2.51,7.7,0.15,6.23,2.55,218.0,226.0,105.0,110.0,101.3,11.1,225.9,161.7,179.5,66.5,29.2,38.4,65.7,10.1,3.62,2.61,0.6
2015-10-01 06:10:00+00:00,75,6.95,,25.32,1.9,3.05,3.05,1.9,2.31,7.8,0.15,6.3,2.35,208.5,208.5,105.8,110.0,98.8,8.7,222.3,,179.4,59.8,,34.9,57.6,9.2,3.64,2.48,
2015-10-01 06:15:00+00:00,70,6.9,,25.11,1.9,3.0,3.05,1.9,2.61,7.7,0.15,6.38,2.65,211.5,211.5,106.6,112.5,102.3,12.1,223.2,,180.8,58.1,,34.9,56.0,9.2,3.64,2.34,
2015-10-01 06:20:00+00:00,70,7.2,,25.94,2.15,3.0,3.3,2.15,2.51,7.95,0.1,6.45,2.6,216.0,216.0,106.0,110.0,100.8,10.6,226.9,,182.7,61.5,,36.7,56.2,10.4,3.6,2.8,
2015-10-01 06:25:00+00:00,75,7.057,3.97,25.91,1.75,3.1,3.15,1.75,2.66,7.8,0.1,6.52,2.7,210.0,219.0,103.1,110.0,101.1,10.9,224.9,160.7,178.3,68.1,29.1,39.5,64.5,10.5,3.67,3.12,0.68
2015-10-01 06:30:00+00:00,70,7.025,3.87,24.92,1.85,3.15,3.2,1.85,2.66,7.75,0.15,6.59,2.7,210.0,229.0,103.7,110.0,100.7,10.5,228.8,157.6,178.1,74.3,30.3,42.1,73.6,11.1,3.56,2.47,0.56
2015-10-01 06:35:00+00:00,95,6.6,,24.33,2.1,3.1,3.35,2.1,2.71,7.3,0.15,6.66,2.75,212.0,212.0,105.9,110.0,102.0,11.8,214.3,,171.1,57.8,,35.0,56.9,8.4,3.69,2.39,
