Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2022-04-01 00:00:00+00:00,100,4.865,,13.57,1.54,1.92,2.1,,,5.51,0.07,3.17,1.54,,295.0,295.0,,95.0,110.0,20.0,350.6,,299.1,74.2,,38.4,71.6,4.8,2.79,2.25,
2022-04-01 00:05:00+00:00,100,4.655,,13.63,2.0,,2.0,,,5.2,0.21,3.16,,,290.0,290.0,,,110.0,20.0,330.1,,290.7,57.3,,29.1,59.0,3.4,2.93,1.8,
2022-04-01 00:10:00+00:00,100,4.725,,13.67,1.75,,1.75,,,5.41,0.17,3.15,,,280.0,280.0,,,110.0,20.0,332.4,,289.3,62.5,,31.9,62.2,3.8,2.89,2.01,
2022-04-01 00:15:00+00:00,100,4.725,,13.73,2.17,,2.17,,,5.2,0.17,3.14,,,287.5,287.5,,,110.0,20.0,330.8,,288.8,60.8,,31.1,60.8,3.7,2.91,1.98,
2022-04-01 00:20:00+00:00,95,4.83,,13.93,1.89,,1.89,,,5.55,0.14,3.13,,,282.5,282.5,,,110.0,20.0,336.8,,288.8,69.0,,35.8,65.6,4.4,2.88,2.37,
2022-04-01 00:25:00+00:00,90,4.725,,14.03,1.75,,1.75,,,5.27,0.17,3.13,,,277.5,277.5,,,110.0,20.0,323.1,,283.3,57.6,,29.6,57.2,3.5,2.97,2.03,
2022-04-01 00:30:00+00:00,100,4.62,,13.97,1.37,,1.37,,,5.13,0.14,3.11,,,262.5,262.5,,,110.0,20.0,313.4,,275.8,54.3,,27.5,53.8,3.1,3.02,2.03,
2022-04-01 00:35:00+00:00,90,4.725,,13.88,1.72,,1.72,,,5.27,0.1,3.1,,,265.0,265.0,,,110.0,20.0,321.8,,277.2,64.1,,33.0,60.0,3.8,2.94,2.45,
2022-04-01 00:40:00+00:00,100,4.62,,13.92,1.78,,1.78,,,5.34,0.14,3.09,,,267.5,267.5,,,110.0,20.0,313.9,,275.4,55.5,,28.4,54.2,3.2,3.01,2.13,
2022-04-01 00:45:00+00:00,85,4.515,,13.92,2.07,,2.07,,,5.34,0.25,3.08,,,272.5,272.5,,,110.0,20.0,306.6,,273.4,48.2,,24.5,48.8,2.7,3.08,1.89,
2022-04-01 00:50:00+00:00,100,4.62,,13.8,1.78,,1.78,,,5.38,0.17,3.07,,,262.5,262.5,,,110.0,20.0,315.7,,272.4,62.0,,32.2,57.3,3.6,2.99,2.59,
2022-04-01 00:55:00+00:00,65,4.025,,13.19,1.78,,1.78,,,5.09,0.17,3.06,,,262.5,262.5,,,110.0,20.0,289.5,,260.4,41.8,,21.8,41.2,1.9,3.28,2.14,
2022-04-01 01:00:00+00:00,100,4.27,,13.56,1.72,,1.72,,,5.09,0.14,3.05,,,257.5,257.5,,,110.0,20.0,295.9,,263.4,46.9,,24.1,46.1,2.3,3.17,2.11,
2022-04-01 01:05:00+00:00,90,4.375,,13.45,1.68,,1.68,,,5.03,0.1,3.03,,,255.0,255.0,,,110.0,20.0,302.0,,264.4,54.0,,27.6,51.9,2.8,3.08,2.24,
2022-04-01 01:10:00+00:00,70,3.675,,12.58,2.41,,2.41,,,3.87,0.04,3.02,,,272.5,272.5,,,110.0,20.0,277.8,,255.7,32.0,,16.1,34.2,1.2,3.42,1.61,
2022-04-01 01:15:00+00:00,60,4.515,,8.49,2.59,,2.59,,,5.27,0.21,3.01,,,572.5,572.5,,,110.0,20.0,608.2,,480.1,187.1,,95.0,199.4,10.4,1.88,1.61,
2022-04-01 01:20:00+00:00,75,4.2,,12.74,2.17,,2.17,,,5.09,0.21,3.0,,,270.0,270.0,,,110.0,20.0,309.1,,269.7,56.5,,29.3,53.6,2.7,3.03,2.37,
2022-04-01 01:25:00+00:00,95,4.27,,13.28,2.56,,2.56,,,5.03,0.1,2.99,,,285.0,285.0,,,110.0,20.0,308.9,,271.7,53.5,,28.0,52.2,2.7,3.11,2.21,
2022-04-01 01:30:00+00:00,90,4.025,,13.2,1.82,,1.82,,,4.61,0.07,2.98,,,260.0,260.0,,,110.0,20.0,286.6,,259.6,39.1,,20.0,40.0,1.7,3.28,1.86,
2022-04-01 01:35:00+00:00,90,4.375,,13.37,1.68,,1.68,,,5.09,0.17,2.97,,,250.0,250.0,,,110.0,20.0,301.9,,259.0,61.2,,31.8,55.6,3.2,3.06,2.73,
2022-04-01 01:40:00+00:00,100,4.13,,13.31,1.78,,1.78,,,4.82,0.1,2.96,,,247.5,247.5,,,110.0,20.0,285.9,,252.0,48.5,,25.2,45.3,2.2,3.22,2.5,
2022-04-01 01:45:00+00:00,70,3.78,,13.05,1.82,,1.82,,,4.01,0.1,2.95,,,245.0,245.0,,,110.0,20.0,266.7,,243.5,33.5,,17.0,34.3,1.3,3.45,1.84,
2022-04-01 01:50:00+00:00,85,4.2,,12.77,1.75,,1.75,,,4.89,0.1,2.94,,,240.0,240.0,,,110.0,20.0,298.7,,251.2,67.5,,35.2,59.1,3.2,3.04,3.1,
2022-04-01 01:55:00+00:00,100,3.955,,12.55,1.78,,1.78,,,4.64,0.14,2.94,,,240.0,240.0,,,110.0,20.0,284.7,,247.2,53.5,,27.7,49.0,2.3,3.17,2.65,
2022-04-01 02:00:00+00:00,90,3.78,,12.25,1.68,,1.68,,,4.32,0.14,2.93,,,235.0,235.0,,,110.0,20.0,278.0,,240.9,52.8,,27.6,47.7,2.0,3.24,2.82,
2022-04-01 02:05:00+00:00,100,3.5,,11.65,1.5,,1.5,,,4.01,0.07,2.93,,,227.5,227.5,,,110.0,20.0,264.3,,231.5,46.8,,24.1,44.3,1.6,3.33,2.39,
2022-04-01 02:10:00+00:00,100,3.29,,10.85,1.68,,1.68,,,4.05,0.28,2.93,,,232.5,232.5,,,110.0,20.0,269.5,,234.3,49.9,,26.1,45.0,1.5,3.3,2.84,
2022-04-01 02:15:00+00:00,95,3.36,,10.24,1.78,,1.78,,,3.97,0.14,2.93,,,240.0,240.0,,,110.0,20.0,296.9,,249.0,67.6,,35.5,58.2,2.1,3.05,3.3,
2022-04-01 02:20:00+00:00,95,3.29,,9.96,1.72,,1.72,,,4.01,0.21,2.93,,,245.0,245.0,,,110.0,20.0,302.6,,254.2,68.5,,36.0,60.4,2.0,3.03,3.07,
2022-04-01 02:25:00+00:00,95,3.255,,9.65,1.64,,1.64,,,3.97,0.1,2.94,,,252.5,252.5,,,110.0,20.0,309.5,,257.2,73.9,,38.8,64.9,2.1,2.97,3.13,
2022-04-01 02:30:00+00:00,100,3.22,,9.28,1.68,,1.68,,,3.9,0.14,2.94,,,252.5,252.5,,,110.0,20.0,319.4,,262.1,80.9,,42.4,71.0,2.3,2.88,3.09,
2022-04-01 02:35:00+00:00,100,3.15,,8.97,1.72,,1.72,,,3.77,0.14,2.95,,,257.5,257.5,,,110.0,20.0,323.6,,268.0,78.7,,40.8,72.9,2.1,2.85,2.55,
2022-04-01 02:40:00+00:00,100,3.185,,8.91,1.72,,1.72,,,3.84,0.1,2.96,,,272.5,272.5,,,110.0,20.0,335.9,,276.6,84.1,,43.9,78.3,2.3,2.8,2.54,
2022-04-01 02:45:00+00:00,100,3.15,,8.93,1.82,,1.82,,,3.77,0.1,2.98,,,292.5,292.5,,,110.0,20.0,335.4,,278.8,80.6,,42.2,76.8,2.2,2.83,2.39,
2022-04-01 02:50:00+00:00,100,3.185,,8.88,1.75,,1.75,,,3.84,0.1,2.99,,,292.5,292.5,,,110.0,20.0,345.6,,280.8,92.1,,49.0,84.0,2.6,2.79,2.84,
2022-04-01 02:55:00+00:00,95,3.08,,8.91,1.37,,1.37,,,3.73,0.14,3.02,,,280.0,280.0,,,110.0,20.0,324.0,,273.4,72.0,,37.3,72.1,1.9,2.89,2.03,
2022-04-01 03:00:00+00:00,100,3.115,,8.91,1.75,,1.75,,,3.87,0.17,3.04,,,292.5,292.5,,,110.0,20.0,332.1,,274.7,81.6,,43.0,77.9,2.2,2.86,2.4,
2022-04-01 03:05:00+00:00,100,3.115,,8.98,1.72,,1.72,,,3.9,0.14,3.06,,,287.5,287.5,,,110.0,20.0,328.3,,271.0,81.4,,43.0,77.4,2.2,2.88,2.47,
2022-04-01 03:10:00+00:00,100,3.08,,9.08,1.75,,1.75,,,3.66,0.07,3.09,,,287.5,287.5,,,110.0,20.0,316.9,,265.5,72.9,,38.3,72.6,1.9,2.95,2.12,
2022-04-01 03:15:00+00:00,100,3.045,,9.09,1.75,,1.75,,,3.63,0.1,3.13,,,285.0,285.0,,,110.0,20.0,309.2,,261.2,67.7,,35.4,69.4,1.8,2.99,1.95,
2022-04-01 03:20:00+00:00,100,3.185,,9.12,1.68,,1.68,,,3.8,0.1,3.16,,,277.5,277.5,,,110.0,20.0,325.2,,262.4,88.5,,46.8,83.3,2.5,2.86,2.54,
2022-04-01 03:25:00+00:00,100,3.08,,9.27,1.78,,1.78,,,3.66,0.07,3.2,,,277.5,277.5,,,110.0,20.0,302.3,,253.7,67.9,,35.8,69.9,1.8,3.01,1.95,
2022-04-01 03:30:00+00:00,100,3.185,,9.46,1.54,,1.54,,,3.69,0.1,3.24,,,265.0,265.0,,,110.0,20.0,308.7,,251.1,80.5,,42.4,79.2,2.3,2.97,2.22,
2022-04-01 03:35:00+00:00,100,3.185,,9.58,1.68,,1.68,,,3.77,0.14,3.28,,,265.0,265.0,,,110.0,20.0,298.9,,246.8,72.4,,38.2,74.2,2.1,3.01,1.99,
