Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2018-09-01 00:00:00+00:00,95,3.25,,10.32,1.6,,1.6,,,3.85,0.1,3.58,,246.5,246.5,,,110.0,20.0,292.8,,244.2,68.9,,37.3,56.3,2.0,3.18,4.43,
2018-09-01 00:05:00+00:00,100,3.25,,10.28,1.7,,1.7,,,3.9,0.2,3.58,,251.5,251.5,,,110.0,20.0,297.2,,247.5,70.3,,38.4,54.5,2.1,3.16,5.5,
2018-09-01 00:10:00+00:00,100,3.2,,10.37,1.6,,1.6,,,4.0,0.2,3.57,,247.0,247.0,,,110.0,20.0,282.3,,244.9,53.1,,28.1,47.2,1.5,3.24,3.05,
2018-09-01 00:15:00+00:00,100,3.25,,10.23,2.45,,2.45,,,3.8,0.05,3.56,,281.8,281.8,,,110.0,20.0,302.7,,262.0,58.2,,31.9,49.8,1.7,3.15,3.83,
2018-09-01 00:20:00+00:00,100,3.2,,10.06,1.65,,1.65,,,3.85,0.1,3.55,,254.3,254.3,,,110.0,20.0,299.9,,250.9,69.4,,37.7,56.6,2.0,3.14,4.39,
2018-09-01 00:25:00+00:00,95,3.15,,10.01,2.15,,2.15,,,3.9,0.1,3.53,,273.0,273.0,,,110.0,20.0,300.1,,260.4,56.7,,31.0,47.9,1.6,3.18,3.91,
2018-09-01 00:30:00+00:00,90,3.15,,9.97,1.7,,1.7,,,3.8,0.1,3.52,,259.0,259.0,,,110.0,20.0,297.4,,254.3,61.0,,33.1,50.8,1.7,3.17,3.93,
2018-09-01 00:35:00+00:00,100,3.15,,9.89,1.7,,1.7,,,3.7,0.1,3.5,,264.5,264.5,,,110.0,20.0,299.9,,256.6,61.4,,33.0,51.9,1.7,3.14,3.71,
2018-09-01 00:40:00+00:00,100,3.1,,9.76,1.75,,1.75,,,3.75,0.1,3.48,,267.0,267.0,,,110.0,20.0,298.9,,256.6,60.0,,32.4,51.0,1.6,3.15,3.69,
2018-09-01 00:45:00+00:00,95,3.1,,9.8,1.75,,1.75,,,3.7,0.1,3.46,,265.0,265.0,,,110.0,20.0,298.9,,257.2,59.1,,31.9,50.6,1.6,3.16,3.58,
2018-09-01 00:50:00+00:00,100,3.1,,9.76,1.7,,1.7,,,3.7,0.15,3.44,,265.0,265.0,,,110.0,20.0,300.2,,256.5,62.0,,33.6,51.8,1.7,3.15,3.83,
