Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2018-08-01 00:00:00+00:00,75,,,,,,,,,,,3.52,,,,,,,,,,,,,,,,,,,
2018-08-01 00:05:00+00:00,75,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,
2018-08-01 00:10:00+00:00,75,,,,,,,,,,,3.47,,,,,,,,,,,,,,,,,,,
2018-08-01 00:15:00+00:00,75,,,,,,,,,,,3.45,,,,,,,,,,,,,,,,,,,
2018-08-01 00:20:00+00:00,75,,,,,,,,,,,3.43,,,,,,,,,,,,,,,,,,,
2018-08-01 00:25:00+00:00,75,,,,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,
2018-08-01 00:30:00+00:00,75,,,,,,,,,,,3.38,,,,,,,,,,,,,,,,,,,
2018-08-01 00:35:00+00:00,75,,,,,,,,,,,3.36,,,,,,,,,,,,,,,,,,,
2018-08-01 00:40:00+00:00,75,,,,,,,,,,,3.34,,,,,,,,,,,,,,,,,,,
2018-08-01 00:45:00+00:00,75,,,,,,,,,,,3.32,,,,,,,,,,,,,,,,,,,
2018-08-01 00:50:00+00:00,75,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,
2018-08-01 00:55:00+00:00,75,,,,,,,,,,,3.28,,,,,,,,,,,,,,,,,,,
2018-08-01 01:00:00+00:00,75,,,,,,,,,,,3.26,,,,,,,,,,,,,,,,,,,
2018-08-01 01:05:00+00:00,75,,,,,,,,,,,3.24,,,,,,,,,,,,,,,,,,,
2018-08-01 01:10:00+00:00,75,,,,,,,,,,,3.22,,,,,,,,,,,,,,,,,,,
2018-08-01 01:15:00+00:00,75,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,
2018-08-01 01:20:00+00:00,75,,,,,,,,,,,3.18,,,,,,,,,,,,,,,,,,,
2018-08-01 01:25:00+00:00,75,,,,,,,,,,,3.17,,,,,,,,,,,,,,,,,,,
2018-08-01 01:30:00+00:00,75,,,,,,,,,,,3.16,,,,,,,,,,,,,,,,,,,
2018-08-01 01:35:00+00:00,75,,,,,,,,,,,3.14,,,,,,,,,,,,,,,,,,,
2018-08-01 01:40:00+00:00,75,,,,,,,,,,,3.13,,,,,,,,,,,,,,,,,,,
2018-08-01 01:45:00+00:00,75,,,,,,,,,,,3.13,,,,,,,,,,,,,,,,,,,
2018-08-01 01:50:00+00:00,75,,,,,,,,,,,3.12,,,,,,,,,,,,,,,,,,,
2018-08-01 01:55:00+00:00,75,,,,,,,,,,,3.11,,,,,,,,,,,,,,,,,,,
2018-08-01 02:00:00+00:00,75,,,,,,,,,,,3.11,,,,,,,,,,,,,,,,,,,
2018-08-01 02:05:00+00:00,75,,,,,,,,,,,3.11,,,,,,,,,,,,,,,,,,,
2018-08-01 02:10:00+00:00,75,,,,,,,,,,,3.11,,,,,,,,,,,,,,,,,,,
2018-08-01 02:15:00+00:00,75,,,,,,,,,,,3.12,,,,,,,,,,,,,,,,,,,
2018-08-01 02:20:00+00:00,75,,,,,,,,,,,3.13,,,,,,,,,,,,,,,,,,,
2018-08-01 02:25:00+00:00,75,,,,,,,,,,,3.14,,,,,,,,,,,,,,,,,,,
2018-08-01 02:30:00+00:00,75,,,,,,,,,,,3.15,,,,,,,,,,,,,,,,,,,
2018-08-01 02:35:00+00:00,75,,,,,,,,,,,3.17,,,,,,,,,,,,,,,,,,,
2018-08-01 02:40:00+00:00,75,,,,,,,,,,,3.18,,,,,,,,,,,,,,,,,,,
2018-08-01 02:45:00+00:00,75,,,,,,,,,,,3.2,,,,,,,,,,,,,,,,,,,
2018-08-01 02:50:00+00:00,75,,,,,,,,,,,3.23,,,,,,,,,,,,,,,,,,,
2018-08-01 02:55:00+00:00,75,,,,,,,,,,,3.26,,,,,,,,,,,,,,,,,,,
2018-08-01 03:00:00+00:00,75,,,,,,,,,,,3.29,,,,,,,,,,,,,,,,,,,
2018-08-01 03:05:00+00:00,75,,,,,,,,,,,3.32,,,,,,,,,,,,,,,,,,,
2018-08-01 03:10:00+00:00,75,,,,,,,,,,,3.35,,,,,,,,,,,,,,,,,,,
2018-08-01 03:15:00+00:00,75,,,,,,,,,,,3.39,,,,,,,,,,,,,,,,,,,
2018-08-01 03:20:00+00:00,75,,,,,,,,,,,3.43,,,,,,,,,,,,,,,,,,,
2018-08-01 03:25:00+00:00,75,,,,,,,,,,,3.47,,,,,,,,,,,,,,,,,,,
2018-08-01 03:30:00+00:00,75,,,,,,,,,,,3.51,,,,,,,,,,,,,,,,,,,
2018-08-01 03:35:00+00:00,75,,,,,,,,,,,3.56,,,,,,,,,,,,,,,,,,,
2018-08-01 03:40:00+00:00,75,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,
2018-08-01 03:45:00+00:00,75,,,,,,,,,,,3.65,,,,,,,,,,,,,,,,,,,
2018-08-01 03:50:00+00:00,70,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,
2018-08-01 03:55:00+00:00,75,,,,1.2,,,1.2,1.26,,,3.79,,,,,87.5,,110.0,20.0,,,,,,,,,,,
2018-08-01 04:00:00+00:00,75,,,,,,,,,,,3.8,,,,,,,,,,,,,,,,,,,
2018-08-01 04:05:00+00:00,75,,,,,,,,,,,3.85,,,,,,,,,,,,,,,,,,,
2018-08-01 04:10:00+00:00,75,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,
2018-08-01 04:15:00+00:00,70,,,,,,,,,,,3.96,,,,,,,,,,,,,,,,,,,
2018-08-01 04:20:00+00:00,75,,,,,,,,,,,4.01,,,,,,,,,,,,,,,,,,,
2018-08-01 04:25:00+00:00,75,,,,,,,,,,,4.06,,,,,,,,,,,,,,,,,,,
2018-08-01 04:30:00+00:00,75,,,,1.2,,,1.2,1.41,,,4.15,,,,,113.7,,99.9,9.9,,,,,,,,,,,
2018-08-01 04:35:00+00:00,75,,,,,,,,,,,4.16,,,,,,,,,,,,,,,,,,,
2018-08-01 04:40:00+00:00,75,,,,,,,,,,,4.22,,,,,,,,,,,,,,,,,,,
2018-08-01 04:45:00+00:00,75,,,,,,,,,,,4.26,,,,,,,,,,,,,,,,,,,
2018-08-01 04:50:00+00:00,75,,,,1.2,,,1.2,1.41,,,4.34,,,,,104.1,,97.3,7.3,,,,,,,,,,,
2018-08-01 04:55:00+00:00,75,,,,,,,,,,,4.36,,,,,,,,,,,,,,,,,,,
2018-08-01 05:00:00+00:00,75,,,,,,,,,,,4.41,,,,,,,,,,,,,,,,,,,
2018-08-01 05:05:00+00:00,75,,,,,,,,,,,4.45,,,,,,,,,,,,,,,,,,,
2018-08-01 05:10:00+00:00,75,,,,,,,,,,,4.49,,,,,,,,,,,,,,,,,,,
2018-08-01 05:15:00+00:00,75,,,,,,,,,,,4.54,,,,,,,,,,,,,,,,,,,
2018-08-01 05:20:00+00:00,75,,,,,,,,,,,4.58,,,,,,,,,,,,,,,,,,,
2018-08-01 05:25:00+00:00,75,,,,,,,,,,,4.61,,,,,,,,,,,,,,,,,,,
2018-08-01 05:30:00+00:00,75,,,,,,,,,,,4.65,,,,,,,,,,,,,,,,,,,
2018-08-01 05:35:00+00:00,75,,,,,,,,,,,4.69,,,,,,,,,,,,,,,,,,,
2018-08-01 05:40:00+00:00,75,,,,,,,,,,,4.72,,,,,,,,,,,,,,,,,,,
2018-08-01 05:45:00+00:00,75,,,,,,,,,,,4.75,,,,,,,,,,,,,,,,,,,
2018-08-01 05:50:00+00:00,75,,,,,,,,,,,4.78,,,,,,,,,,,,,,,,,,,
2018-08-01 05:55:00+00:00,75,,,,,,,,,,,4.81,,,,,,,,,,,,,,,,,,,
2018-08-01 06:00:00+00:00,75,,,,,,,,,,,4.84,,,,,,,,,,,,,,,,,,,
2018-08-01 06:05:00+00:00,75,,,,,,,,,,,4.86,,,,,,,,,,,,,,,,,,,
2018-08-01 06:10:00+00:00,75,,,,,,,,,,,4.89,,,,,,,,,,,,,,,,,,,
2018-08-01 06:15:00+00:00,75,,,,,,,,,,,4.91,,,,,,,,,,,,,,,,,,,
2018-08-01 06:20:00+00:00,70,,,,,,,,,,,4.94,,,,,,,,,,,,,,,,,,,
2018-08-01 06:25:00+00:00,75,,,,,,,,,,,4.96,,,,,,,,,,,,,,,,,,,
2018-08-01 06:30:00+00:00,75,,,,,,,,,,,4.98,,,,,,,,,,,,,,,,,,,
2018-08-01 06:35:00+00:00,75,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,
2018-08-01 06:40:00+00:00,75,,,,,,,,,,,5.02,,,,,,,,,,,,,,,,,,,
2018-08-01 06:45:00+00:00,75,,,,,,,,,,,5.04,,,,,,,,,,,,,,,,,,,
2018-08-01 06:50:00+00:00,75,,,,,,,,,,,5.06,,,,,,,,,,,,,,,,,,,
2018-08-01 06:55:00+00:00,75,,,,,,,,,,,5.07,,,,,,,,,,,,,,,,,,,
2018-08-01 07:00:00+00:00,75,,,,,,,,,,,5.09,,,,,,,,,,,,,,,,,,,
2018-08-01 07:05:00+00:00,75,,,,,,,,,,,5.11,,,,,,,,,,,,,,,,,,,
2018-08-01 07:10:00+00:00,75,,,,,,,,,,,5.13,,,,,,,,,,,,,,,,,,,
2018-08-01 07:15:00+00:00,75,,,,,,,,,,,5.15,,,,,,,,,,,,,,,,,,,
2018-08-01 07:20:00+00:00,75,,,,,,,,,,,5.17,,,,,,,,,,,,,,,,,,,
2018-08-01 07:25:00+00:00,75,,,,,,,,,,,5.19,,,,,,,,,,,,,,,,,,,
2018-08-01 07:30:00+00:00,75,,,,,,,,,,,5.21,,,,,,,,,,,,,,,,,,,
2018-08-01 07:35:00+00:00,75,,,,,,,,,,,5.23,,,,,,,,,,,,,,,,,,,
2018-08-01 07:40:00+00:00,75,,,,,,,,,,,5.25,,,,,,,,,,,,,,,,,,,
2018-08-01 07:45:00+00:00,75,,,,,,,,,,,5.27,,,,,,,,,,,,,,,,,,,
2018-08-01 07:50:00+00:00,75,,,,,,,,,,,5.29,,,,,,,,,,,,,,,,,,,
2018-08-01 07:55:00+00:00,75,,,,,,,,,,,5.32,,,,,,,,,,,,,,,,,,,
2018-08-01 08:00:00+00:00,75,,,,,,,,,,,5.34,,,,,,,,,,,,,,,,,,,
