Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2011-10-01 04:30:00+00:00,70,3.45,,9.46,2.47,,2.47,,,4.0,,,3.91,,439.0,,,,110.0,20.0,323.6,,239.3,93.2,,55.4,140.5,3.8,2.74,1.0,
2011-10-01 04:45:00+00:00,50,5.65,,18.89,4.03,,4.03,,,6.2,,,4.15,,245.0,,,,110.0,20.0,245.7,,194.0,70.9,,38.5,75.6,6.6,3.34,1.94,
2011-10-01 05:00:00+00:00,70,5.4,,21.67,3.22,,3.22,,,5.95,,,4.39,,220.0,,,,110.0,20.0,199.1,,174.3,30.7,,18.1,46.6,3.1,4.01,1.0,
2011-10-01 05:15:00+00:00,50,6.925,,26.99,3.03,3.53,3.42,,,7.47,,,4.63,3.03,228.0,,,121.0,110.0,20.0,211.2,,187.6,30.9,,18.6,46.9,5.3,3.9,1.0,
2011-10-01 05:30:00+00:00,70,7.45,,25.38,3.42,,3.42,,,8.02,0.03,,4.85,,212.0,,,,110.0,20.0,239.7,,184.8,76.7,,42.2,76.8,12.5,3.41,2.34,
2011-10-01 05:45:00+00:00,50,7.075,,27.09,2.78,3.53,3.53,,,7.63,,,5.06,2.78,214.0,,,125.0,110.0,20.0,206.4,,177.1,38.2,,22.5,52.9,6.5,3.83,1.15,
2011-10-01 06:00:00+00:00,50,7.6,,26.26,2.92,3.65,3.92,,,8.15,,,5.25,2.92,228.0,,,120.0,110.0,20.0,233.1,,188.1,59.4,,34.1,74.0,10.9,3.46,1.42,
2011-10-01 06:15:00+00:00,50,7.825,,28.08,6.45,,6.45,,,8.38,,,5.44,,247.0,,,,110.0,20.0,216.7,,168.6,64.8,,35.4,71.1,11.7,3.59,1.85,
2011-10-01 06:30:00+00:00,70,7.5,,26.95,3.55,,3.55,,,8.05,,,5.61,,229.0,,,,110.0,20.0,222.6,,184.4,49.8,,29.6,65.5,9.4,3.59,1.31,
2011-10-01 06:45:00+00:00,70,7.175,,24.24,3.78,,3.78,,,7.72,,,5.78,,229.0,,,,110.0,20.0,239.2,,177.5,85.5,,48.3,85.9,13.3,3.38,2.44,
2011-10-01 07:00:00+00:00,70,7.525,,23.92,2.65,3.53,4.47,2.65,2.93,8.07,,0.05,5.94,2.95,244.0,,115.0,124.0,103.6,13.3,249.8,,177.8,92.1,,53.2,100.5,16.2,3.18,1.85,
2011-10-01 07:15:00+00:00,50,8.0,,26.28,6.32,,6.32,,,8.55,,,6.09,,289.0,,,,110.0,20.0,236.1,,172.7,80.8,,44.1,100.3,15.2,3.29,1.39,
2011-10-01 07:30:00+00:00,50,8.575,,28.48,6.53,,6.53,,,9.13,,,6.24,,268.0,,,,110.0,20.0,234.6,,173.5,79.7,,43.6,93.5,17.2,3.32,1.55,
2011-10-01 07:45:00+00:00,50,8.575,,28.48,6.0,,6.0,,,9.13,,,6.38,,255.0,,,,110.0,20.0,236.7,,175.5,79.5,,43.9,93.2,17.4,3.32,1.55,
2011-10-01 08:00:00+00:00,50,8.775,,28.92,6.25,,6.25,,,9.32,,,6.52,,269.0,,,,110.0,20.0,238.4,,176.4,79.7,,43.9,95.8,18.2,3.3,1.45,
2011-10-01 08:15:00+00:00,70,8.825,,29.18,5.13,,5.13,,,9.38,,,6.64,,254.0,,,,110.0,20.0,242.7,,184.5,75.8,,43.5,84.8,18.4,3.31,1.73,
2011-10-01 08:30:00+00:00,70,8.7,,29.36,5.45,,5.45,,,9.25,,,6.75,,254.0,,,,110.0,20.0,234.3,,177.1,73.3,,41.7,86.8,17.1,3.37,1.54,
2011-10-01 08:45:00+00:00,50,9.0,,28.44,7.18,,7.18,,,9.55,,,6.85,,294.0,,,,110.0,20.0,250.3,,177.7,95.7,,52.3,105.9,22.5,3.16,1.72,
2011-10-01 09:00:00+00:00,70,9.125,,30.43,4.6,,4.6,,,9.68,,,6.93,,240.0,,,,110.0,20.0,243.1,,189.7,69.4,,40.6,80.0,18.5,3.34,1.65,
2011-10-01 09:15:00+00:00,70,8.9,,29.7,5.88,,5.88,,,9.45,,,6.99,,265.0,,,,110.0,20.0,235.8,,177.2,72.5,,41.0,96.5,17.7,3.34,1.21,
2011-10-01 09:30:00+00:00,70,9.625,,31.17,6.0,,6.0,,,10.18,,,7.03,,268.0,,,,110.0,20.0,247.4,,185.3,79.6,,44.6,93.9,22.4,3.24,1.45,
2011-10-01 09:45:00+00:00,50,9.575,,31.69,7.45,,7.45,,,10.13,,,7.06,,278.0,,,,110.0,20.0,233.3,,171.2,80.4,,43.6,96.2,21.4,3.31,1.45,
2011-10-01 10:00:00+00:00,50,9.775,,31.2,6.78,,6.78,,,10.32,,,7.07,,267.0,,,,110.0,20.0,255.6,,182.7,97.7,,53.7,104.5,27.2,3.19,1.87,
2011-10-01 10:15:00+00:00,50,9.75,,31.24,7.45,,7.45,,,10.3,,,7.08,,285.0,,,,110.0,20.0,247.4,,177.9,91.1,,49.5,102.2,25.1,3.2,1.62,
2011-10-01 10:30:00+00:00,50,9.725,,31.1,6.15,,6.15,,,10.27,,,7.08,,264.0,,,,110.0,20.0,253.2,,185.3,89.1,,49.5,97.7,25.1,3.2,1.7,
2011-10-01 10:45:00+00:00,70,9.725,,30.05,4.72,,4.72,,,10.27,,,7.07,,249.0,,,,110.0,20.0,271.0,,197.6,100.0,,56.4,104.5,28.4,3.09,2.07,
2011-10-01 11:00:00+00:00,50,9.825,,30.13,6.13,,6.13,,,10.38,,,7.07,,268.0,,,,110.0,20.0,269.2,,192.5,101.9,,56.3,108.3,29.0,3.07,1.82,
2011-10-01 11:15:00+00:00,50,9.65,,30.21,6.3,,6.3,,,10.23,0.03,,7.07,,274.0,,,,110.0,20.0,259.5,,189.5,90.7,,50.3,101.1,25.2,3.13,1.59,
2011-10-01 11:30:00+00:00,70,9.45,,29.28,5.0,,5.0,,,10.0,,,7.06,,257.0,,,,110.0,20.0,270.4,,196.7,99.2,,56.0,103.6,26.7,3.1,2.0,
2011-10-01 11:45:00+00:00,50,9.6,,28.9,6.32,,6.32,,,10.15,,,7.07,,290.0,,,,110.0,20.0,275.8,,196.5,104.0,,57.3,111.2,28.3,3.01,1.72,
2011-10-01 12:00:00+00:00,50,9.6,,30.29,6.03,,6.03,,,10.15,,,7.07,,284.0,,,,110.0,20.0,258.4,,192.7,84.3,,47.0,98.0,23.6,3.16,1.45,
2011-10-01 12:15:00+00:00,70,9.275,,29.7,5.18,,5.18,,,9.82,,,7.07,,269.0,,,,110.0,20.0,256.1,,194.4,81.1,,46.4,88.2,21.7,3.2,1.77,
2011-10-01 12:30:00+00:00,50,9.0,,27.97,7.0,,7.0,,,9.55,,,7.06,,294.0,,,,110.0,20.0,256.3,,182.1,97.8,,53.3,107.9,23.0,3.11,1.7,
2011-10-01 12:45:00+00:00,70,9.1,,27.62,5.45,,5.45,,,9.65,,,7.05,,264.0,,,,110.0,20.0,273.7,,196.2,102.9,,57.0,109.6,25.2,3.04,1.82,
2011-10-01 13:00:00+00:00,70,9.75,,29.08,5.13,,5.13,,,10.3,,,7.02,,278.0,,,,110.0,20.0,285.4,,212.8,97.3,,54.6,101.5,28.0,2.98,1.85,
2011-10-01 13:15:00+00:00,70,9.225,,29.95,4.5,,4.5,,,9.77,,,6.99,,270.0,,,,110.0,20.0,259.8,,210.7,63.6,,37.6,84.0,18.0,3.25,1.21,
2011-10-01 13:30:00+00:00,50,9.55,,30.39,6.8,,6.8,,,10.1,,,6.93,,284.0,,,,110.0,20.0,256.0,,190.6,86.6,,46.8,98.6,23.0,3.18,1.54,
2011-10-01 13:45:00+00:00,100,9.762,3.81,30.3,3.53,,3.53,,,10.3,,,6.87,,230.0,239.0,,,110.0,20.0,282.9,191.4,224.5,79.3,5.9,44.0,81.6,22.4,3.11,2.25,0.5
2011-10-01 14:00:00+00:00,70,9.25,,31.75,3.47,,3.47,,,9.8,,,6.78,,225.0,,,,110.0,20.0,250.6,,215.5,46.5,,27.6,64.7,13.6,3.43,1.09,
2011-10-01 14:15:00+00:00,70,9.3,,30.42,4.1,,4.1,,,9.85,,,6.68,,234.0,,,,110.0,20.0,254.3,,201.1,73.3,,40.9,78.5,19.2,3.27,1.91,
2011-10-01 14:30:00+00:00,100,9.9,,31.06,3.08,,3.08,,,10.45,,,6.57,,219.0,,,,110.0,20.0,276.7,,220.1,78.6,,43.3,82.6,22.9,3.14,1.97,
2011-10-01 14:45:00+00:00,100,9.863,3.46,30.9,3.22,,3.22,,,10.4,,,6.43,,230.0,234.0,,,110.0,20.0,278.5,178.1,221.2,78.3,19.9,43.4,81.1,22.4,3.14,2.17,0.5
2011-10-01 15:00:00+00:00,100,9.962,3.11,31.25,3.0,,3.0,,,10.5,,,6.28,,235.0,233.0,,,110.0,20.0,283.3,200.4,229.0,75.7,2.3,40.8,71.8,21.2,3.14,2.79,0.5
2011-10-01 15:15:00+00:00,70,8.6,,31.36,3.13,,3.13,,,9.15,,,6.12,,239.0,,,,110.0,20.0,234.6,,208.5,36.1,,20.8,47.6,8.9,3.65,1.15,
2011-10-01 15:30:00+00:00,70,8.725,,30.85,3.22,,3.22,,,9.27,,,5.94,,234.0,,,,110.0,20.0,241.1,,210.7,42.9,,24.1,51.6,10.3,3.54,1.38,
2011-10-01 15:45:00+00:00,100,8.225,,29.39,1.7,1.85,2.65,1.7,1.86,8.77,,0.05,5.75,1.7,228.0,,115.0,115.0,99.6,9.6,235.6,,203.6,44.5,,24.9,50.1,9.4,3.57,1.66,
2011-10-01 16:00:00+00:00,100,8.25,,30.25,2.05,,2.05,,,8.8,,,5.54,,235.0,,,,110.0,20.0,242.5,,222.3,29.0,,15.9,32.3,6.2,3.67,1.59,
2011-10-01 16:15:00+00:00,100,7.95,,29.8,1.88,,1.88,,,8.5,,,5.33,,224.0,,,,110.0,20.0,237.1,,218.5,26.8,,14.5,28.3,5.1,3.75,1.82,
2011-10-01 16:30:00+00:00,70,10.0,,34.68,2.55,,2.55,,,10.55,,,5.11,,225.0,,,,110.0,20.0,256.0,,228.6,39.4,,20.8,38.4,10.9,3.47,2.28,
2011-10-01 16:45:00+00:00,100,6.025,,24.48,2.42,,2.42,,,6.57,,,4.88,,214.0,,,,110.0,20.0,218.5,,208.0,15.3,,10.7,17.2,2.0,4.06,1.4,
2011-10-01 17:00:00+00:00,100,6.8,,27.51,2.55,,2.55,,,7.35,,,4.64,,214.0,,,,110.0,20.0,219.9,,209.6,15.3,,10.6,16.6,2.4,4.05,1.49,
2011-10-01 17:15:00+00:00,100,7.7,,26.78,3.0,,3.0,,,8.25,,,4.41,,220.0,,,,110.0,20.0,258.3,,226.8,44.8,,24.0,40.5,7.3,3.48,3.3,
2011-10-01 17:30:00+00:00,100,7.325,,24.72,1.75,,1.75,,,7.9,0.03,,4.18,,204.0,,,,110.0,20.0,262.1,,218.8,61.5,,32.6,55.9,8.9,3.37,3.16,
2011-10-01 17:45:00+00:00,100,6.575,,23.22,3.05,,3.05,,,7.13,,,3.96,,220.0,,,,110.0,20.0,251.0,,224.3,38.0,,20.3,34.7,4.5,3.53,3.13,
2011-10-01 18:00:00+00:00,0,6.175,,20.42,2.47,,2.47,,,6.72,,,,,204.0,,,,110.0,20.0,,,,,,,,,3.31,,
2011-10-01 18:15:00+00:00,100,4.85,,17.02,2.2,,2.2,,,5.4,,,3.56,,204.0,,,,110.0,20.0,246.7,,210.6,50.9,,27.6,43.9,3.3,3.51,4.4,
2011-10-01 18:30:00+00:00,100,4.475,,15.25,3.1,,3.1,,,5.03,,,3.38,,253.0,,,,110.0,20.0,271.7,,245.6,37.3,,20.1,34.1,2.1,3.41,3.13,
2011-10-01 18:45:00+00:00,100,5.225,,15.9,2.47,,2.47,,,5.78,,,3.22,,250.0,,,,110.0,20.0,311.7,,260.1,72.7,,39.6,62.4,5.5,3.04,4.56,
2011-10-01 19:00:00+00:00,100,4.475,,16.11,3.58,,3.58,,,5.03,,,3.09,,275.0,,,,110.0,20.0,262.8,,245.7,24.7,,12.7,25.6,1.4,3.6,1.79,
2011-10-01 19:15:00+00:00,100,4.45,,14.95,3.75,,3.75,,,5.0,,,2.96,,284.0,,,,110.0,20.0,281.0,,256.2,35.8,,18.8,35.3,2.0,3.36,2.17,
2011-10-01 19:30:00+00:00,100,4.475,,13.16,2.9,,2.9,,,5.03,,,2.86,,272.0,,,,110.0,20.0,340.5,,282.3,82.4,,45.6,69.4,4.6,2.94,5.32,
2011-10-01 19:45:00+00:00,100,4.475,,13.36,2.55,,2.55,,,5.05,0.03,,2.77,,288.0,,,,110.0,20.0,325.5,,279.9,65.1,,34.8,60.3,3.6,2.98,2.91,
2011-10-01 20:00:00+00:00,100,4.5,,13.52,2.45,,2.45,,,5.07,0.03,,2.69,,273.0,,,,110.0,20.0,320.0,,273.1,66.5,,36.2,58.1,3.7,3.0,4.06,
2011-10-01 20:15:00+00:00,100,4.225,,13.27,2.75,,2.75,,,4.78,,,2.63,,288.0,,,,110.0,20.0,305.7,,271.4,49.3,,26.1,48.0,2.4,3.14,2.3,
2011-10-01 20:30:00+00:00,100,4.225,,13.07,3.03,,3.03,,,4.78,,,2.58,,300.0,,,,110.0,20.0,311.5,,275.6,51.6,,27.2,50.4,2.6,3.1,2.26,
2011-10-01 20:45:00+00:00,100,4.175,,12.21,2.45,,2.45,,,4.72,,,2.55,,294.0,,,,110.0,20.0,331.2,,283.4,68.2,,36.6,62.7,3.3,2.92,3.04,
2011-10-01 21:00:00+00:00,100,4.175,,12.6,3.25,,3.25,,,4.72,,,2.53,,320.0,,,,110.0,20.0,321.6,,282.5,56.3,,29.5,55.7,2.7,3.02,2.15,
2011-10-01 21:45:00+00:00,100,4.125,,11.64,2.58,,2.58,,,4.68,,,2.57,,324.0,,,,110.0,20.0,352.1,,299.0,76.1,,40.5,72.7,3.6,2.82,2.52,
2011-10-01 22:00:00+00:00,100,4.0,,11.25,2.1,,2.1,,,4.55,,,2.63,,319.0,,,,110.0,20.0,352.7,,299.9,75.8,,40.0,74.1,3.4,2.81,2.26,
2011-10-01 22:15:00+00:00,100,4.0,,11.0,3.13,,3.13,,,4.55,,,2.7,,375.0,,,,110.0,20.0,364.2,,309.6,78.7,,41.1,78.8,3.5,2.75,2.05,
2011-10-01 22:30:00+00:00,100,3.925,,11.16,2.67,,2.67,,,4.47,,,2.8,,354.0,,,,110.0,20.0,352.2,,304.3,69.3,,35.7,71.5,2.9,2.84,1.83,
2011-10-01 22:45:00+00:00,100,4.075,,11.32,3.1,,3.1,,,4.63,,,2.9,,363.0,,,,110.0,20.0,357.6,,305.7,74.8,,39.1,74.9,3.4,2.78,2.05,
2011-10-01 23:00:00+00:00,100,4.1,,11.5,3.8,,3.8,,,4.65,,,3.01,,430.0,,,,110.0,20.0,354.6,,305.1,71.5,,37.0,72.7,3.3,2.81,1.92,
2011-10-01 23:15:00+00:00,100,3.95,,11.25,3.03,,3.03,,,4.5,,,3.13,,354.0,,,,110.0,20.0,347.0,,298.8,69.4,,36.2,69.6,3.0,2.85,2.04,
2011-10-01 23:30:00+00:00,100,4.125,,11.38,3.0,,3.0,,,4.68,,,3.23,,354.0,,,,110.0,20.0,362.2,,307.4,78.9,,41.4,77.9,3.7,2.76,2.16,
2011-10-01 23:45:00+00:00,100,4.1,,11.69,2.17,,2.17,,,4.65,,,3.32,,314.0,,,,110.0,20.0,347.3,,295.1,74.8,,39.7,71.7,3.5,2.85,2.47,
2011-10-02 00:00:00+00:00,100,4.1,,11.47,2.95,,2.95,,,4.65,,,3.38,,343.0,,,,110.0,20.0,353.8,,301.8,74.8,,39.4,73.7,3.5,2.8,2.18,
2011-10-02 00:15:00+00:00,100,4.075,,11.72,3.5,,3.5,,,4.63,,,3.41,,372.0,,,,110.0,20.0,346.3,,297.7,70.0,,36.6,69.8,3.2,2.88,2.08,
2011-10-02 00:30:00+00:00,100,3.95,,11.58,3.08,,3.08,,,4.5,,,3.42,,343.0,,,,110.0,20.0,335.1,,290.5,64.2,,33.6,64.3,2.8,2.93,2.06,
2011-10-02 00:45:00+00:00,100,3.9,,11.76,3.13,,3.13,,,4.45,,,3.39,,339.0,,,,110.0,20.0,323.1,,283.1,57.6,,29.9,58.3,2.4,3.01,1.97,
2011-10-02 01:00:00+00:00,100,3.95,,11.91,3.17,,3.17,,,4.53,0.03,,3.33,,338.0,,,,110.0,20.0,322.7,,282.9,57.4,,29.8,58.1,2.5,3.02,1.96,
2011-10-02 01:15:00+00:00,100,5.55,,16.99,3.63,,3.63,,,6.1,,,3.25,,365.0,,,,110.0,20.0,337.1,,304.1,49.6,,23.5,59.6,4.0,3.06,1.03,
2011-10-02 01:30:00+00:00,100,3.9,,12.27,3.0,,3.0,,,4.45,,,3.15,,309.0,,,,110.0,20.0,305.4,,270.5,50.2,,26.3,50.1,2.1,3.14,2.08,
2011-10-02 01:45:00+00:00,100,3.975,,12.81,3.03,,3.03,,,4.53,,,3.06,,297.0,,,,110.0,20.0,296.0,,264.5,45.3,,23.7,45.4,2.0,3.22,2.05,
2011-10-02 02:00:00+00:00,100,4.15,,12.74,2.83,,2.83,,,4.7,,,2.96,,281.0,,,,110.0,20.0,312.4,,270.2,60.3,,32.5,55.4,2.9,3.07,3.08,
2011-10-02 02:15:00+00:00,100,4.05,,12.81,3.65,,3.65,,,4.6,,,2.89,,329.0,,,,110.0,20.0,301.5,,267.1,49.5,,25.9,49.4,2.2,3.16,2.07,
2011-10-02 02:30:00+00:00,100,3.95,,12.9,2.25,,2.25,,,4.55,0.05,,2.85,,264.0,,,,110.0,20.0,286.3,,253.3,47.1,,25.2,43.8,2.0,3.27,2.86,
2011-10-02 02:45:00+00:00,100,3.9,,12.75,3.03,,3.03,,,4.45,,,2.85,,280.0,,,,110.0,20.0,285.1,,254.7,43.7,,22.9,43.2,1.8,3.27,2.15,
2011-10-02 03:00:00+00:00,100,3.75,,12.54,1.83,,1.83,,,4.32,0.03,,2.89,,249.0,,,,110.0,20.0,275.7,,244.5,44.5,,23.6,42.1,1.7,3.35,2.62,
2011-10-02 03:15:00+00:00,100,3.65,,11.73,2.05,,2.05,,,4.22,0.03,,2.97,,254.0,,,,110.0,20.0,286.6,,247.0,56.4,,30.5,50.7,2.1,3.21,3.46,
2011-10-02 03:30:00+00:00,100,3.675,,11.47,2.47,,2.47,,,4.25,0.03,,3.09,,270.0,,,,110.0,20.0,296.2,,250.7,64.9,,35.3,58.9,2.5,3.12,3.32,
2011-10-02 03:45:00+00:00,100,3.8,,12.14,3.05,,3.05,,,4.4,0.05,,3.26,,290.0,,,,110.0,20.0,288.2,,246.0,60.0,,32.2,59.5,2.5,3.19,2.27,
2011-10-02 04:00:00+00:00,70,4.1,,13.33,2.25,,2.25,,,4.7,0.05,,3.45,,248.0,,,,110.0,20.0,273.1,,230.2,60.5,,32.6,59.7,2.9,3.25,2.34,
2011-10-02 04:15:00+00:00,50,4.75,,15.7,3.13,,3.13,,,5.3,,,3.67,,240.0,,,,110.0,20.0,260.6,,213.3,66.9,,36.3,64.9,4.4,3.31,2.53,
2011-10-02 04:30:00+00:00,70,5.0,,18.12,3.05,,3.05,,,5.55,,,3.91,,224.0,,,,110.0,20.0,224.9,,190.3,47.4,,25.8,52.4,3.6,3.62,1.75,
2011-10-02 04:45:00+00:00,50,5.325,,20.17,4.43,,4.43,,,5.88,,,4.15,,239.0,,,,110.0,20.0,207.0,,175.2,41.9,,22.5,48.1,3.6,3.79,1.61,
2011-10-02 05:00:00+00:00,70,6.675,,22.47,2.92,,2.92,,,7.22,,,4.39,,224.0,,,,110.0,20.0,247.7,,201.5,63.7,,35.4,71.0,8.6,3.37,1.75,
2011-10-02 05:15:00+00:00,70,5.875,,23.78,3.42,,3.42,,,6.43,,,4.63,,224.0,,,,110.0,20.0,199.0,,175.1,28.6,,17.4,46.9,3.6,4.05,1.0,
2011-10-02 05:30:00+00:00,50,7.55,,27.5,4.55,,4.55,,,8.1,,,4.85,,225.0,,,,110.0,20.0,219.8,,179.8,53.5,,29.4,63.8,9.2,3.64,1.49,
2011-10-02 05:45:00+00:00,70,6.575,,25.41,3.83,,3.83,,,7.13,,,5.06,,225.0,,,,110.0,20.0,204.0,,173.6,37.3,,22.3,57.2,5.6,3.87,1.0,
2011-10-02 06:30:00+00:00,50,8.825,,33.01,6.4,,6.4,,,9.38,,,5.61,,239.0,,,,110.0,20.0,207.0,,167.5,50.8,,27.3,63.9,11.7,3.74,1.3,
2011-10-02 06:45:00+00:00,70,8.925,,30.29,3.7,,3.7,,,9.48,,,5.78,,223.0,,,,110.0,20.0,239.8,,190.7,67.9,,38.4,71.6,16.5,3.39,2.06,
2011-10-02 07:00:00+00:00,100,8.837,3.81,31.43,3.7,,3.7,,,9.38,,,5.94,,220.0,218.0,,,110.0,20.0,235.8,178.5,202.9,43.7,6.9,25.5,49.2,11.1,3.56,1.86,0.5
2011-10-02 07:15:00+00:00,50,9.075,,31.1,6.93,,6.93,,,9.63,,,6.09,,254.0,,,,110.0,20.0,227.1,,172.1,72.8,,39.5,85.6,17.4,3.43,1.55,
2011-10-02 07:30:00+00:00,50,8.7,,32.25,6.35,,6.35,,,9.25,,,6.24,,245.0,,,,110.0,20.0,207.7,,163.4,55.5,,30.4,75.2,12.6,3.71,1.17,
2011-10-02 07:45:00+00:00,50,9.1,,31.86,7.3,,7.3,,,9.65,,,6.38,,265.0,,,,110.0,20.0,218.0,,166.5,66.7,,36.0,84.8,16.1,3.5,1.32,
2011-10-02 08:00:00+00:00,50,8.975,,30.96,6.93,,6.93,,,9.52,,,6.52,,249.0,,,,110.0,20.0,225.5,,168.4,76.1,,41.6,85.7,17.9,3.45,1.73,
2011-10-02 08:15:00+00:00,50,8.825,,30.28,6.53,,6.53,,,9.38,,,6.64,,249.0,,,,110.0,20.0,224.9,,167.9,74.4,,40.9,87.8,17.1,3.43,1.56,
2011-10-02 08:30:00+00:00,50,8.675,,30.28,6.4,,6.4,,,9.23,,,6.75,,254.0,,,,110.0,20.0,219.7,,165.5,68.6,,37.8,89.7,15.4,3.49,1.28,
2011-10-02 08:45:00+00:00,50,8.8,,29.09,6.38,,6.38,,,9.35,,,6.85,,254.0,,,,110.0,20.0,237.0,,172.7,84.2,,46.5,95.2,19.2,3.31,1.68,
2011-10-02 09:00:00+00:00,50,8.85,,29.27,7.53,,7.53,,,9.4,,,6.93,,290.0,,,,110.0,20.0,234.7,,169.4,86.8,,47.6,96.4,19.8,3.31,1.78,
2011-10-02 09:15:00+00:00,50,9.2,,29.35,6.3,,6.3,,,9.75,,,6.99,,260.0,,,,110.0,20.0,253.2,,180.8,96.3,,53.1,104.1,23.9,3.19,1.83,
2011-10-02 09:30:00+00:00,50,8.65,,29.92,6.53,,6.53,,,9.2,,,7.03,,269.0,,,,110.0,20.0,220.6,,163.9,70.4,,38.8,95.6,15.7,3.46,1.2,
2011-10-02 09:45:00+00:00,50,8.65,,29.81,7.0,,7.0,,,9.2,,,7.06,,275.0,,,,110.0,20.0,218.5,,161.3,72.3,,39.4,94.0,15.9,3.45,1.3,
2011-10-02 10:15:00+00:00,50,9.525,,31.17,7.3,,7.3,,,10.07,,,7.08,,284.0,,,,110.0,20.0,238.5,,173.9,83.1,,45.1,99.5,22.0,3.27,1.43,
2011-10-02 10:30:00+00:00,50,9.775,,32.69,6.07,,6.07,,,10.32,,,7.08,,263.0,,,,110.0,20.0,239.0,,182.0,73.3,,41.2,89.3,21.4,3.35,1.39,
2011-10-02 10:45:00+00:00,70,9.625,,30.14,6.0,,6.0,,,10.18,,,7.07,,249.0,,,,110.0,20.0,261.3,,185.4,102.5,,56.6,108.7,27.7,3.13,1.95,
2011-10-02 11:00:00+00:00,50,8.675,,29.98,7.43,,7.43,,,9.23,,,7.07,,295.0,,,,110.0,20.0,213.8,,159.6,68.2,,37.0,91.2,15.0,3.45,1.24,
2011-10-02 11:15:00+00:00,70,9.825,,31.2,4.97,,4.97,,,10.38,,,7.07,,254.0,,,,110.0,20.0,262.0,,195.4,90.6,,51.4,93.7,26.6,3.18,2.09,
2011-10-02 11:30:00+00:00,50,9.75,,31.43,6.32,,6.32,,,10.3,,,7.06,,268.0,,,,110.0,20.0,249.3,,185.4,83.1,,46.0,94.7,23.6,3.22,1.55,
2011-10-02 11:45:00+00:00,70,9.6,,30.57,4.93,,4.93,,,10.15,,,7.07,,253.0,,,,110.0,20.0,258.4,,195.4,84.4,,48.2,88.8,23.9,3.18,1.96,
2011-10-02 12:00:00+00:00,100,9.525,,29.45,4.45,,4.45,,,10.07,,,7.07,,244.0,,,,110.0,20.0,270.7,,199.3,97.5,,54.9,101.9,26.6,3.09,2.07,
