Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2011-09-05 13:45:00+00:00,50,7.75,,24.5,3.6,4.45,5.5,8.4,0.1,6.12,3.6,267.5,,105.0,110.0,20.0,254.5,,180.9,96.6,,54.0,105.7,17.3,3.16,1.83,
2011-09-05 14:00:00+00:00,50,7.8,,24.61,3.6,4.2,5.0,8.45,0.1,6.17,3.6,283.5,,106.0,110.0,20.0,261.8,,194.1,87.1,,50.4,95.0,16.6,3.15,1.79,
2011-09-05 14:15:00+00:00,50,7.45,,24.41,3.05,3.9,4.6,8.05,0.05,6.21,3.05,277.5,,106.0,110.0,20.0,250.0,,193.2,71.2,,42.5,86.6,13.0,3.28,1.5,
2011-09-05 14:30:00+00:00,50,7.95,,25.51,3.1,3.7,4.1,8.65,0.15,6.24,3.1,263.5,,103.0,110.0,20.0,262.4,,204.7,76.4,,44.7,83.3,15.5,3.21,1.87,
2011-09-05 14:45:00+00:00,50,7.5,,25.72,2.8,3.65,4.0,8.05,,6.26,2.8,266.0,,106.0,110.0,20.0,242.0,,199.4,54.0,,33.1,76.9,10.6,3.43,1.13,
2011-09-05 15:00:00+00:00,50,7.65,,25.61,2.9,3.4,3.5,8.35,0.15,6.27,2.9,251.0,,106.0,110.0,20.0,251.5,,206.3,59.6,,35.2,74.9,11.6,3.35,1.41,
2011-09-05 15:15:00+00:00,70,7.65,,24.41,2.6,3.2,3.9,8.25,0.05,6.26,2.6,250.0,,107.0,110.0,20.0,263.3,,202.0,83.7,,47.3,87.8,14.9,3.19,2.05,
2011-09-05 15:30:00+00:00,70,7.65,,24.91,2.7,3.0,4.0,8.25,0.05,6.24,2.7,256.0,,107.0,110.0,20.0,258.9,,204.2,74.4,,42.1,80.9,13.4,3.26,1.88,
2011-09-05 15:45:00+00:00,50,7.8,,24.17,2.75,3.25,3.4,8.35,,6.19,2.75,246.0,,102.0,110.0,20.0,280.5,,210.2,99.1,,54.9,100.2,17.7,3.1,2.38,
2011-09-05 16:00:00+00:00,50,7.75,,24.65,2.15,3.5,3.75,8.3,,6.12,2.15,248.5,,99.0,110.0,20.0,270.8,,214.1,78.4,,43.2,84.1,14.0,3.18,1.87,
2011-09-05 16:15:00+00:00,50,7.95,,25.41,3.8,,3.8,8.5,,6.04,,252.5,,,110.0,20.0,271.6,,219.1,73.5,,40.2,79.4,13.7,3.2,1.81,
2011-09-05 16:30:00+00:00,50,7.85,,24.89,2.5,3.4,3.4,8.5,0.1,5.94,2.5,245.0,,101.0,110.0,20.0,276.3,,219.7,80.3,,43.6,80.0,14.2,3.17,2.26,
2011-09-05 16:45:00+00:00,50,7.9,,25.23,2.1,3.6,3.6,8.65,0.2,5.82,2.1,248.5,,101.0,110.0,20.0,278.6,,228.1,71.9,,38.4,73.7,12.8,3.19,2.01,
2011-09-05 17:00:00+00:00,50,8.05,,25.74,2.15,3.8,3.9,8.65,0.05,5.68,2.15,251.0,,102.0,110.0,20.0,283.7,,236.2,67.9,,36.1,66.0,12.3,3.2,2.37,
2011-09-05 17:15:00+00:00,50,8.35,,26.76,3.35,,3.35,8.9,,5.54,,242.5,,,110.0,20.0,286.4,,242.3,62.9,,33.4,59.0,12.0,3.2,2.73,
2011-09-05 17:30:00+00:00,100,8.35,,26.48,2.45,3.6,3.35,8.95,0.05,5.39,2.45,245.0,,100.0,110.0,20.0,295.2,,246.9,68.3,,36.8,60.5,13.1,3.17,3.72,
2011-09-05 17:45:00+00:00,100,7.9,,25.56,2.4,3.9,3.75,8.5,0.05,5.23,2.4,247.5,,99.0,110.0,20.0,288.5,,248.5,56.7,,30.6,50.3,9.7,3.23,3.69,
2011-09-05 18:00:00+00:00,100,7.75,,24.1,2.8,4.1,3.75,8.3,,5.06,2.8,251.0,,101.0,110.0,20.0,305.7,,258.4,66.8,,36.3,58.0,11.0,3.11,4.26,
2011-09-05 18:15:00+00:00,100,7.6,,23.64,2.7,4.0,4.05,8.25,0.1,4.9,2.7,266.0,,101.0,110.0,20.0,309.4,,265.3,62.6,,33.7,55.9,9.9,3.11,3.54,
2011-09-05 18:30:00+00:00,100,6.85,,22.42,5.75,,5.75,7.4,,4.74,,302.5,,,110.0,20.0,291.9,,262.6,42.6,,22.0,42.3,5.4,3.27,2.03,
2011-09-05 18:45:00+00:00,100,7.0,,21.67,3.65,,3.65,7.55,,4.58,,271.0,,,110.0,20.0,312.6,,268.8,62.4,,33.5,56.4,8.4,3.1,3.29,
2011-09-05 19:00:00+00:00,100,7.05,,21.43,2.95,,2.95,7.65,0.05,4.43,,261.0,,,110.0,20.0,317.8,,268.2,70.2,,37.6,62.8,9.5,3.04,3.5,
2011-09-05 19:15:00+00:00,100,6.8,,20.28,1.7,2.0,2.85,7.35,,4.28,1.7,262.5,,102.0,110.0,20.0,324.2,,272.6,73.1,,39.1,65.6,9.2,2.98,3.41,
2011-09-05 19:30:00+00:00,100,6.85,,19.64,2.55,,2.55,7.4,,4.14,,271.0,,,110.0,20.0,345.2,,281.3,90.6,,48.3,81.3,11.5,2.87,3.4,
2011-09-05 19:45:00+00:00,100,6.85,,19.17,3.2,,3.2,7.4,,4.01,,296.0,,,110.0,20.0,359.5,,296.8,89.3,,47.7,81.0,11.4,2.8,3.2,
2011-09-05 20:00:00+00:00,100,6.9,,19.91,3.25,,3.25,7.5,0.05,3.89,,296.0,,,110.0,20.0,346.2,,292.6,76.7,,40.7,71.4,10.0,2.88,2.79,
2011-09-05 20:15:00+00:00,100,7.35,,21.21,2.45,,2.45,7.9,,3.78,,281.0,,,110.0,20.0,345.0,,288.9,80.1,,42.4,74.1,11.7,2.89,2.86,
2011-09-05 20:30:00+00:00,100,6.95,,20.99,3.2,,3.2,7.5,,3.68,,282.0,,,110.0,20.0,325.0,,279.4,65.1,,34.6,60.2,8.6,3.02,2.9,
2011-09-05 20:45:00+00:00,100,6.95,,20.76,3.25,,3.25,7.5,,3.59,,276.0,,,110.0,20.0,328.8,,279.1,70.6,,37.8,63.6,9.3,2.99,3.36,
2011-09-05 21:00:00+00:00,100,6.8,,19.97,3.45,,3.45,7.35,,3.52,,294.5,,,110.0,20.0,337.7,,288.8,69.9,,37.3,64.3,8.9,2.94,2.99,
2011-09-05 21:15:00+00:00,100,6.7,,19.67,3.35,,3.35,7.3,0.05,3.46,,307.5,,,110.0,20.0,341.8,,295.7,66.5,,34.9,64.3,8.2,2.94,2.31,
2011-09-05 21:30:00+00:00,100,4.5,,14.89,2.45,,2.45,5.1,0.05,3.41,,292.0,,,110.0,20.0,302.1,,265.3,52.3,,28.8,45.2,3.0,3.31,4.45,
2011-09-05 21:45:00+00:00,0,6.8,,18.88,3.05,,3.05,7.35,,3.38,,292.5,,,110.0,20.0,356.7,,295.4,87.4,,46.4,80.0,11.0,2.78,3.04,
2011-09-05 22:00:00+00:00,0,6.8,,18.77,3.1,,3.1,7.35,,3.37,,297.5,,,110.0,20.0,365.7,,300.3,92.9,,49.6,83.7,11.7,2.76,3.34,
2011-09-05 22:15:00+00:00,0,6.85,,19.68,3.45,,3.45,7.4,,3.37,,301.0,,,110.0,20.0,349.2,,295.9,76.1,,40.6,70.0,9.8,2.87,2.98,
2011-09-05 22:30:00+00:00,100,6.65,,19.22,3.65,,3.65,7.2,,3.38,,305.0,,,110.0,20.0,345.6,,294.7,72.9,,38.8,67.7,8.8,2.89,2.83,
2011-09-05 22:45:00+00:00,100,5.0,,16.42,3.5,,3.5,5.6,0.05,3.39,,310.0,,,110.0,20.0,299.8,,274.2,37.7,,18.8,40.9,2.6,3.28,1.47,
2011-09-05 23:00:00+00:00,100,6.65,,18.31,3.55,,3.55,7.2,,3.41,,313.5,,,110.0,20.0,370.3,,307.8,89.2,,47.6,81.7,10.8,2.75,3.06,
2011-09-05 23:15:00+00:00,100,6.2,,18.27,3.55,,3.55,6.75,,3.43,,312.5,,,110.0,20.0,339.3,,293.9,65.6,,34.4,63.5,6.9,2.95,2.3,
2011-09-05 23:30:00+00:00,100,6.65,,18.86,3.0,,3.0,7.2,,3.45,,300.0,,,110.0,20.0,354.1,,296.7,81.9,,43.5,75.5,9.9,2.84,2.93,
2011-09-05 23:45:00+00:00,100,6.6,,19.35,2.55,,2.55,7.15,,3.45,,282.5,,,110.0,20.0,337.2,,286.2,72.9,,38.6,67.6,8.6,2.93,2.84,
2011-09-06 00:00:00+00:00,100,6.65,,20.12,3.0,,3.0,7.3,0.1,3.45,,280.0,,,110.0,20.0,323.3,,279.1,63.2,,33.5,58.7,7.6,3.03,2.82,
2011-09-06 00:15:00+00:00,100,6.55,,20.95,3.05,,3.05,7.1,,3.42,,270.0,,,110.0,20.0,301.5,,267.2,49.2,,26.0,46.2,5.8,3.2,2.67,
2011-09-06 00:30:00+00:00,100,6.65,,20.36,3.0,,3.0,7.2,,3.38,,261.0,,,110.0,20.0,314.1,,266.5,67.2,,36.1,59.1,8.1,3.06,3.86,
2011-09-06 00:45:00+00:00,100,6.25,,19.44,2.8,,2.8,6.8,,3.33,,260.0,,,110.0,20.0,308.2,,263.5,63.3,,33.9,56.0,6.7,3.11,3.71,
2011-09-06 01:00:00+00:00,100,4.85,,17.43,3.9,,3.9,5.45,0.05,3.26,,283.5,,,110.0,20.0,265.6,,248.6,24.9,,12.5,26.6,1.6,3.59,1.56,
2011-09-06 01:15:00+00:00,100,4.75,,17.04,3.15,,3.15,5.45,0.15,3.19,,263.5,,,110.0,20.0,264.4,,246.4,26.1,,13.5,26.7,1.6,3.59,1.86,
2011-09-06 01:30:00+00:00,100,4.65,,16.86,3.5,,3.5,5.25,0.05,3.12,,265.0,,,110.0,20.0,260.0,,243.2,24.4,,12.5,25.2,1.5,3.63,1.79,
2011-09-06 01:45:00+00:00,100,4.45,,15.54,3.05,,3.05,5.05,0.05,3.05,,257.5,,,110.0,20.0,265.5,,243.8,31.2,,16.5,30.2,1.7,3.49,2.34,
2011-09-06 02:00:00+00:00,100,5.0,,16.23,2.45,,2.45,5.6,0.05,2.99,,245.0,,,110.0,20.0,285.6,,245.5,56.7,,30.5,49.8,3.9,3.25,3.92,
2011-09-06 02:15:00+00:00,100,4.45,,14.57,3.0,,3.0,5.0,,2.95,,270.0,,,110.0,20.0,286.0,,254.2,45.6,,24.3,43.0,2.5,3.27,2.65,
2011-09-06 02:30:00+00:00,100,3.85,,12.83,2.6,,2.6,4.4,,2.94,,265.0,,,110.0,20.0,277.4,,247.7,42.5,,22.6,40.6,1.8,3.33,2.51,
2011-09-06 02:45:00+00:00,100,4.45,,12.88,2.8,,2.8,5.1,0.1,2.96,,275.0,,,110.0,20.0,335.2,,268.7,94.1,,51.5,80.4,5.2,2.89,4.7,
2011-09-06 03:00:00+00:00,100,4.45,,12.77,2.7,,2.7,5.0,,3.0,,280.0,,,110.0,20.0,337.8,,267.6,99.4,,54.2,85.7,5.5,2.87,4.42,
2011-09-06 03:15:00+00:00,100,4.1,,12.4,3.2,,3.2,4.75,0.1,3.08,,310.0,,,110.0,20.0,308.5,,259.8,69.3,,36.8,68.4,3.3,3.03,2.24,
2011-09-06 03:45:00+00:00,70,3.95,,12.26,2.7,,2.7,4.5,,3.33,,282.5,,,110.0,20.0,289.7,,235.3,75.9,,41.0,78.1,3.4,3.1,2.08,
2011-09-06 04:00:00+00:00,70,3.9,,12.55,2.6,,2.6,4.55,0.1,3.48,,265.0,,,110.0,20.0,262.8,,209.7,71.9,,39.4,79.3,3.3,3.22,1.82,
2011-09-06 04:15:00+00:00,70,4.05,,13.42,2.95,,2.95,4.65,0.05,3.65,,262.5,,,110.0,20.0,245.4,,193.0,68.7,,38.2,80.0,3.5,3.31,1.66,
2011-09-06 04:30:00+00:00,70,4.4,,15.0,3.1,,3.1,5.05,0.1,3.83,,255.0,,,110.0,20.0,235.9,,184.7,66.6,,37.7,79.6,4.1,3.41,1.62,
2011-09-06 04:45:00+00:00,70,4.6,,15.22,3.1,,3.1,5.15,,4.0,,250.0,,,110.0,20.0,245.1,,181.1,86.2,,48.6,90.7,5.6,3.31,2.18,
2011-09-06 05:00:00+00:00,50,4.9,,15.12,4.05,,4.05,5.45,,4.18,,310.0,,,110.0,20.0,257.2,,184.0,93.0,,52.5,109.0,6.9,3.09,1.65,
2011-09-06 05:15:00+00:00,70,5.2,,17.02,3.85,,3.85,5.75,,4.34,,285.0,,,110.0,20.0,240.3,,179.5,72.4,,42.5,100.8,6.4,3.27,1.24,
2011-09-06 05:30:00+00:00,70,5.75,,19.34,3.7,,3.7,6.3,,4.5,,287.0,,,110.0,20.0,242.0,,190.5,59.2,,37.1,94.0,7.0,3.36,1.01,
2011-09-06 05:45:00+00:00,70,6.15,,22.24,4.3,,4.3,6.7,,4.64,,260.0,,,110.0,20.0,218.1,,174.0,51.0,,30.9,81.4,6.6,3.62,1.0,
2011-09-06 06:00:00+00:00,70,6.2,,21.2,3.5,,3.5,6.75,,4.77,,235.0,,,110.0,20.0,238.1,,185.8,68.1,,41.4,75.0,8.8,3.42,2.06,
2011-09-06 06:15:00+00:00,70,6.45,,23.85,4.05,,4.05,7.0,,4.89,,261.0,,,110.0,20.0,218.6,,180.6,40.8,,27.4,72.4,6.7,3.7,1.0,
2011-09-06 06:30:00+00:00,50,7.45,,25.06,6.05,,6.05,8.0,,5.01,,309.5,,,110.0,20.0,233.0,,173.6,71.0,,39.1,107.6,12.0,3.36,1.01,
2011-09-06 06:45:00+00:00,70,7.45,,25.96,5.3,,5.3,8.0,,5.12,,273.5,,,110.0,20.0,227.3,,175.1,61.7,,35.8,94.6,11.1,3.48,1.01,
2011-09-06 07:00:00+00:00,70,6.9,,24.19,4.3,,4.3,7.45,,5.22,,261.0,,,110.0,20.0,231.3,,180.7,61.8,,38.6,78.8,10.2,3.51,1.5,
2011-09-06 07:15:00+00:00,70,6.925,5.47,24.61,5.5,,5.5,7.45,,5.33,,261.0,261.0,,110.0,20.0,212.0,171.2,157.6,51.4,0.7,37.8,72.9,9.8,3.57,1.66,0.5
2011-09-06 07:30:00+00:00,50,6.55,,23.43,6.05,,6.05,7.1,,5.44,,274.5,,,110.0,20.0,200.3,,148.4,66.3,,37.1,79.8,8.6,3.58,1.63,
2011-09-06 07:45:00+00:00,50,7.45,,23.35,6.25,,6.25,8.0,,5.55,,307.0,,,110.0,20.0,245.6,,170.5,94.3,,52.6,111.0,15.6,3.13,1.55,
2011-09-06 08:00:00+00:00,50,7.45,,24.87,6.3,,6.3,8.0,,5.66,,297.0,,,110.0,20.0,224.8,,161.4,77.0,,43.1,104.4,12.9,3.34,1.25,
2011-09-06 08:15:00+00:00,70,6.65,,23.32,5.55,,5.55,7.2,,5.77,,263.5,,,110.0,20.0,209.2,,150.1,72.5,,41.4,91.7,9.8,3.51,1.5,
2011-09-06 08:30:00+00:00,70,6.75,,22.35,4.8,,4.8,7.3,,5.87,,271.0,,,110.0,20.0,232.8,,164.8,80.0,,48.2,95.7,11.9,3.31,1.61,
2011-09-06 08:45:00+00:00,70,7.45,,25.84,5.2,,5.2,8.0,,5.96,,271.0,,,110.0,20.0,223.5,,168.0,62.4,,38.0,98.0,11.7,3.47,1.03,
2011-09-06 09:00:00+00:00,70,6.7,,22.28,6.05,,6.05,7.25,,6.03,,296.0,,,110.0,20.0,229.2,,154.4,98.8,,55.4,109.1,13.1,3.33,1.99,
2011-09-06 09:15:00+00:00,70,6.9,,23.49,6.05,,6.05,7.45,,6.1,,282.5,,,110.0,20.0,216.5,,152.0,80.5,,45.7,97.0,11.6,3.4,1.61,
2011-09-06 09:45:00+00:00,70,7.45,,23.48,6.05,,6.05,8.0,,6.17,,304.5,,,110.0,20.0,240.9,,165.1,92.8,,52.8,111.1,15.7,3.15,1.52,
2011-09-06 10:00:00+00:00,70,6.85,,24.1,5.2,,5.2,7.4,,6.17,,283.5,,,110.0,20.0,213.9,,156.3,59.5,,37.5,100.9,9.7,3.52,1.0,
2011-09-06 10:15:00+00:00,70,7.45,,25.6,5.3,,5.3,8.0,,6.16,,273.5,,,110.0,20.0,224.8,,165.5,66.8,,40.5,100.3,12.4,3.44,1.1,
2011-09-06 10:45:00+00:00,70,6.95,,20.62,5.1,,5.1,7.5,,6.11,,294.5,,,110.0,20.0,282.5,,173.7,143.5,,80.7,156.9,20.4,2.97,2.01,
2011-09-06 11:00:00+00:00,70,7.3,,23.08,5.95,,5.95,7.85,,6.07,,315.0,,,110.0,20.0,239.8,,163.7,90.7,,51.9,114.4,14.9,3.16,1.39,
2011-09-06 11:15:00+00:00,50,7.5,,23.69,6.3,,6.3,8.05,,6.03,,307.5,,,110.0,20.0,243.9,,164.8,101.7,,57.0,113.7,17.0,3.16,1.79,
2011-09-06 11:30:00+00:00,50,7.55,,23.97,6.2,,6.2,8.15,0.05,6.0,,300.0,,,110.0,20.0,244.0,,166.3,99.1,,55.8,111.1,16.9,3.17,1.76,
2011-09-06 11:45:00+00:00,70,7.9,,26.54,6.0,,6.0,8.45,,5.97,,288.5,,,110.0,20.0,229.1,,168.2,70.4,,40.8,106.5,14.0,3.36,1.05,
2011-09-06 12:00:00+00:00,70,7.45,,25.54,5.9,,5.9,8.0,,5.95,,282.5,,,110.0,20.0,219.0,,159.7,68.7,,39.7,102.6,12.0,3.43,1.1,
2011-09-06 12:15:00+00:00,70,7.85,,25.79,5.3,,5.3,8.45,0.05,5.94,,282.5,,,110.0,20.0,242.4,,179.7,75.8,,45.2,91.7,15.2,3.29,1.49,
2011-09-06 12:30:00+00:00,70,7.75,,26.19,5.5,,5.5,8.4,0.1,5.95,,268.5,,,110.0,20.0,231.2,,170.7,74.0,,43.2,91.7,14.1,3.38,1.45,
2011-09-06 12:45:00+00:00,50,7.45,,25.66,6.0,,6.0,8.0,,5.96,,265.0,,,110.0,20.0,217.6,,159.2,72.7,,41.0,92.1,12.3,3.44,1.43,
2011-09-06 13:00:00+00:00,50,6.95,,21.15,6.5,,6.5,7.65,0.15,5.99,,375.0,,,110.0,20.0,242.6,,164.7,99.6,,55.5,115.9,14.2,3.04,1.66,
2011-09-06 13:15:00+00:00,70,6.9,,21.23,4.5,,4.5,7.45,,6.03,,271.0,,,110.0,20.0,265.5,,180.2,110.8,,63.8,118.2,16.1,3.08,2.04,
2011-09-06 13:30:00+00:00,70,7.2,,23.2,5.55,,5.55,7.75,,6.07,,317.0,,,110.0,20.0,242.5,,175.6,76.2,,44.2,119.1,12.6,3.22,1.0,
2011-09-06 13:45:00+00:00,70,7.45,,23.8,5.1,,5.1,8.0,,6.12,,283.5,,,110.0,20.0,252.3,,184.1,85.3,,49.5,97.0,14.9,3.19,1.65,
2011-09-06 14:00:00+00:00,70,7.45,,24.78,4.4,,4.4,8.0,,6.17,,268.5,,,110.0,20.0,244.2,,188.8,69.5,,41.7,83.9,12.8,3.33,1.55,
2011-09-06 14:15:00+00:00,100,7.125,4.12,23.88,3.7,,3.7,7.85,0.2,6.21,,235.0,262.5,,110.0,20.0,251.6,190.9,208.4,55.0,19.1,34.5,66.2,9.8,3.36,1.78,0.5
2011-09-06 14:30:00+00:00,70,6.7,,22.17,4.3,,4.3,7.3,0.05,6.24,,262.0,,,110.0,20.0,241.5,,181.5,75.9,,44.6,87.3,10.9,3.31,1.73,
2011-09-06 15:00:00+00:00,50,6.8,,21.03,5.0,,5.0,7.5,0.15,6.27,,300.0,,,110.0,20.0,261.5,,191.2,89.0,,50.1,105.3,12.6,3.09,1.5,
2011-09-06 15:15:00+00:00,70,6.85,,22.18,4.0,,4.0,7.4,,6.26,,275.0,,,110.0,20.0,257.5,,202.0,71.8,,42.1,85.2,11.0,3.24,1.58,
2011-09-06 15:30:00+00:00,70,7.25,,24.0,3.6,,3.6,7.9,0.1,6.24,,270.0,,,110.0,20.0,257.2,,212.0,60.0,,35.4,76.7,10.5,3.31,1.34,
2011-09-06 15:45:00+00:00,70,7.45,,24.61,3.55,,3.55,8.1,0.1,6.19,,252.5,,,110.0,20.0,256.4,,208.6,65.9,,37.5,73.6,11.4,3.3,1.78,
2011-09-06 16:00:00+00:00,70,7.2,,24.17,3.3,,3.3,7.95,0.2,6.12,,242.5,,,110.0,20.0,251.6,,205.4,64.2,,36.1,70.6,10.2,3.36,1.82,
2011-09-06 16:15:00+00:00,70,7.0,,23.63,3.15,,3.15,7.6,0.05,6.04,,237.5,,,110.0,20.0,252.1,,207.9,61.8,,34.4,68.0,9.2,3.38,1.78,
2011-09-06 16:30:00+00:00,70,7.2,,23.73,3.0,,3.0,7.75,,5.94,,242.5,,,110.0,20.0,263.7,,218.6,63.6,,34.9,68.4,9.8,3.3,1.83,
2011-09-06 16:45:00+00:00,50,7.2,,24.37,3.4,,3.4,8.25,0.5,5.82,,246.0,,,110.0,20.0,260.2,,222.0,54.3,,29.2,59.1,8.2,3.38,1.7,
2011-09-06 17:00:00+00:00,70,7.65,,24.98,2.65,,2.65,8.2,,5.68,,238.5,,,110.0,20.0,277.2,,235.1,60.3,,32.2,58.9,9.9,3.27,2.33,
2011-09-06 17:15:00+00:00,50,7.7,,24.58,3.05,,3.05,8.4,0.15,5.54,,240.0,,,110.0,20.0,287.3,,240.9,65.9,,35.1,60.6,10.7,3.19,3.01,
2011-09-06 17:30:00+00:00,100,7.45,,23.86,3.0,,3.0,8.0,,5.39,,240.0,,,110.0,20.0,288.5,,243.6,63.6,,34.0,57.5,9.6,3.2,3.28,
2011-09-06 17:45:00+00:00,100,7.25,,22.52,3.0,,3.0,7.8,,5.23,,237.5,,,110.0,20.0,300.2,,247.8,73.8,,39.7,64.5,10.6,3.11,4.04,
2011-09-06 18:00:00+00:00,100,6.85,,21.41,2.65,,2.65,7.4,,5.06,,238.5,,,110.0,20.0,300.0,,249.0,72.0,,38.6,63.6,9.2,3.13,3.74,
2011-09-06 18:15:00+00:00,100,6.85,,21.23,2.65,,2.65,7.4,,4.9,,245.0,,,110.0,20.0,304.6,,254.7,70.5,,37.7,62.5,9.0,3.1,3.68,
2011-09-06 18:30:00+00:00,100,6.75,,21.05,2.8,,2.8,7.3,,4.74,,256.0,,,110.0,20.0,305.4,,260.4,63.8,,34.1,57.4,7.9,3.12,3.37,
2011-09-06 18:45:00+00:00,100,6.95,,21.45,2.8,,2.8,7.5,,4.58,,256.0,,,110.0,20.0,312.8,,261.5,72.3,,39.2,62.6,9.6,3.09,4.31,
2011-09-06 19:00:00+00:00,100,6.75,,21.31,2.6,,2.6,7.3,,4.43,,250.0,,,110.0,20.0,300.9,,256.7,62.6,,33.4,56.0,7.7,3.16,3.45,
2011-09-06 19:15:00+00:00,100,6.5,,20.19,2.8,,2.8,7.05,,4.28,,250.0,,,110.0,20.0,305.0,,256.7,68.2,,36.6,60.0,7.8,3.11,3.84,
2011-09-06 19:30:00+00:00,100,6.55,,18.92,3.0,,3.0,7.1,,4.14,,257.5,,,110.0,20.0,338.8,,271.9,94.0,,51.0,80.5,11.0,2.89,4.64,
2011-09-06 19:45:00+00:00,100,6.4,,19.15,2.9,,2.9,6.95,,4.01,,266.0,,,110.0,20.0,324.2,,270.4,75.9,,40.9,66.5,8.5,2.99,3.96,
2011-09-06 20:00:00+00:00,100,6.25,,18.58,3.3,,3.3,6.8,,3.89,,275.0,,,110.0,20.0,328.4,,276.9,72.8,,39.6,63.3,7.9,2.97,4.2,
2011-09-06 20:15:00+00:00,100,5.8,,18.22,3.55,,3.55,6.35,,3.78,,282.5,,,110.0,20.0,308.4,,270.7,53.9,,28.8,49.8,5.0,3.14,2.93,
2011-09-06 20:30:00+00:00,100,6.35,,18.55,2.9,,2.9,6.9,,3.68,,275.0,,,110.0,20.0,334.6,,278.8,79.0,,42.4,70.1,8.7,2.92,3.66,
2011-09-06 20:45:00+00:00,100,5.85,,18.61,3.05,,3.05,6.4,,3.59,,270.0,,,110.0,20.0,302.7,,266.4,51.9,,27.6,47.6,4.9,3.18,3.0,
2011-09-06 21:00:00+00:00,100,5.9,,18.24,3.1,,3.1,6.5,0.05,3.52,,271.0,,,110.0,20.0,312.3,,268.5,62.1,,33.5,54.9,5.9,3.09,3.76,
2011-09-06 21:15:00+00:00,100,5.8,,18.13,3.55,,3.55,6.45,0.1,3.46,,277.5,,,110.0,20.0,310.4,,271.1,55.9,,30.2,49.9,5.2,3.13,3.57,
2011-09-06 21:30:00+00:00,100,5.5,,17.28,2.95,,2.95,6.05,,3.41,,265.0,,,110.0,20.0,304.3,,263.0,58.4,,31.7,50.9,4.9,3.14,4.12,
2011-09-06 21:45:00+00:00,100,5.5,,16.74,2.8,,2.8,6.05,,3.38,,266.0,,,110.0,20.0,316.1,,267.6,68.5,,36.9,59.8,5.7,3.04,4.04,
2011-09-06 22:00:00+00:00,100,5.65,,17.14,2.6,,2.6,6.2,,3.37,,262.5,,,110.0,20.0,317.4,,267.4,70.6,,38.0,61.6,6.2,3.03,4.06,
2011-09-06 22:15:00+00:00,100,5.3,,16.38,2.8,,2.8,5.9,0.05,3.37,,272.5,,,110.0,20.0,312.0,,269.0,61.0,,32.9,53.8,4.7,3.09,3.8,
2011-09-06 22:30:00+00:00,100,5.15,,15.69,3.4,,3.4,5.75,0.05,3.38,,290.0,,,110.0,20.0,321.1,,277.1,62.7,,33.9,56.5,4.6,3.05,3.39,
2011-09-06 22:45:00+00:00,100,4.45,,14.2,3.05,,3.05,5.05,0.05,3.39,,288.5,,,110.0,20.0,300.5,,267.6,47.2,,25.0,45.3,2.6,3.19,2.44,
2011-09-06 23:00:00+00:00,100,5.0,,14.69,2.9,,2.9,5.65,0.1,3.41,,290.0,,,110.0,20.0,334.5,,283.7,72.2,,39.0,64.6,5.0,2.94,3.52,
2011-09-06 23:15:00+00:00,100,4.6,,14.1,3.05,,3.05,5.25,0.1,3.43,,305.0,,,110.0,20.0,316.9,,279.4,54.1,,28.3,53.3,3.1,3.07,2.16,
2011-09-06 23:30:00+00:00,100,4.7,,13.89,3.05,,3.05,5.3,0.05,3.45,,312.5,,,110.0,20.0,331.2,,287.7,62.5,,32.9,60.9,3.8,2.95,2.28,
2011-09-06 23:45:00+00:00,100,4.55,,13.36,3.4,,3.4,5.2,0.1,3.45,,327.5,,,110.0,20.0,335.4,,290.5,64.6,,34.0,63.2,3.7,2.94,2.23,
2011-09-07 00:00:00+00:00,100,4.45,,13.31,3.05,,3.05,5.05,0.05,3.45,,317.5,,,110.0,20.0,326.2,,285.3,59.1,,30.8,58.8,3.2,2.99,2.07,
2011-09-07 00:15:00+00:00,100,4.6,,13.26,3.65,,3.65,5.2,0.05,3.42,,345.0,,,110.0,20.0,344.0,,295.4,70.0,,36.8,68.5,4.1,2.88,2.23,
2011-09-07 00:30:00+00:00,100,4.6,,13.26,2.55,,2.55,5.2,0.05,3.38,,300.0,,,110.0,20.0,342.1,,286.4,79.3,,42.6,71.9,4.6,2.88,3.27,
2011-09-07 00:45:00+00:00,100,4.5,,13.0,3.05,,3.05,5.1,0.05,3.33,,318.5,,,110.0,20.0,343.3,,289.7,76.7,,41.0,71.6,4.3,2.89,2.79,
2011-09-07 01:00:00+00:00,100,4.45,,12.91,2.55,,2.55,5.1,0.1,3.26,,308.5,,,110.0,20.0,340.5,,287.5,75.9,,40.4,71.6,4.1,2.9,2.65,
2011-09-07 01:15:00+00:00,100,4.05,,12.71,3.55,,3.55,4.65,0.05,3.19,,345.0,,,110.0,20.0,308.9,,274.5,49.7,,25.5,51.6,2.2,3.14,1.78,
2011-09-07 01:30:00+00:00,100,4.45,,13.26,3.55,,3.55,5.0,,3.12,,340.0,,,110.0,20.0,331.3,,286.3,64.9,,34.0,64.3,3.5,2.98,2.12,
