Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2023-04-01 03:40:00+00:00,100,5.075,14.52,1.78,,1.78,,,5.72,0.17,3.33,,245.0,245.0,,,110.0,20.0,319.6,255.9,89.7,46.3,87.3,6.3,2.86,2.21
2023-04-01 03:45:00+00:00,100,5.11,14.81,1.86,,1.86,,,5.8,0.14,3.38,,245.0,245.0,,,110.0,20.0,313.9,253.4,85.1,43.9,84.7,6.1,2.9,2.06
2023-04-01 03:50:00+00:00,100,5.05,15.24,1.77,,1.77,,,5.8,0.13,3.43,,247.5,247.5,,,110.0,20.0,296.1,247.3,68.1,35.1,72.4,4.8,3.02,1.73
2023-04-01 03:55:00+00:00,100,5.145,15.77,1.75,,1.75,,,5.9,0.25,3.48,,247.5,247.5,,,110.0,20.0,290.8,241.2,69.2,36.2,72.1,5.2,3.07,1.86
2023-04-01 04:00:00+00:00,95,5.145,16.29,1.96,,1.96,,,6.01,0.25,3.54,,242.5,242.5,,,110.0,20.0,275.9,231.5,61.4,32.2,67.7,4.7,3.16,1.62
2023-04-01 04:05:00+00:00,80,5.05,16.79,1.98,,1.98,,,5.78,0.05,3.6,,240.0,240.0,,,110.0,20.0,259.3,221.9,51.0,27.1,61.0,3.9,3.33,1.35
2023-04-01 04:10:00+00:00,85,5.635,17.52,1.96,,1.96,,,6.22,0.04,3.66,,240.0,240.0,,,110.0,20.0,280.7,224.2,78.6,41.9,79.4,7.1,3.11,2.08
2023-04-01 04:15:00+00:00,100,5.705,18.0,2.07,,2.07,,,6.36,0.1,3.72,,237.5,237.5,,,110.0,20.0,277.6,219.1,81.6,43.8,80.9,7.6,3.16,2.22
2023-04-01 04:20:00+00:00,65,5.2,18.42,2.05,,2.05,,,6.35,0.08,3.78,,232.5,232.5,,,110.0,20.0,239.6,207.1,44.3,24.7,54.3,3.8,3.54,1.41
2023-04-01 04:25:00+00:00,100,5.74,19.39,2.1,,2.1,,,6.49,0.25,3.85,,232.5,232.5,,,110.0,20.0,248.4,208.8,54.1,29.4,58.3,5.4,3.38,1.78
2023-04-01 04:30:00+00:00,95,6.055,19.46,2.07,,2.07,,,6.74,0.17,3.91,,230.0,230.0,,,110.0,20.0,274.8,207.7,96.0,52.3,81.8,10.0,3.21,3.18
2023-04-01 04:35:00+00:00,90,6.1,19.6,2.4,,2.4,,,6.75,0.05,3.97,,227.5,227.5,,,110.0,20.0,259.0,202.0,77.8,41.6,80.9,8.3,3.21,1.95
2023-04-01 04:40:00+00:00,90,6.335,20.24,2.17,,2.17,,,6.95,0.07,4.03,,225.0,225.0,,,110.0,20.0,270.2,207.0,88.7,47.9,79.1,10.2,3.19,2.69
2023-04-01 04:45:00+00:00,100,6.44,20.84,2.48,,2.48,,,7.05,0.17,4.1,,227.5,227.5,,,110.0,20.0,262.5,203.6,81.5,44.3,80.4,9.8,3.24,2.26
2023-04-01 04:50:00+00:00,90,6.425,21.32,1.9,,2.5,1.9,1.93,7.2,0.13,4.16,,227.5,227.5,116.3,,110.0,20.0,248.8,199.7,66.2,36.4,70.0,8.3,3.32,1.89
2023-04-01 04:55:00+00:00,95,6.685,22.26,1.75,,2.73,1.75,2.07,7.41,0.1,4.22,,232.5,232.5,112.4,,100.5,10.4,249.2,196.5,71.6,40.1,76.3,9.8,3.33,1.95
2023-04-01 05:00:00+00:00,95,6.79,22.85,1.89,,2.73,1.89,2.18,7.55,0.21,4.28,,235.0,235.0,112.7,,100.8,10.6,242.4,194.7,64.2,36.0,67.8,9.2,3.37,1.87
2023-04-01 05:05:00+00:00,75,6.975,23.37,1.77,,2.55,1.77,2.23,7.68,0.1,4.34,,232.5,232.5,110.0,,101.7,11.5,248.0,196.3,70.4,39.0,68.8,10.4,3.35,2.01
2023-04-01 05:10:00+00:00,95,7.14,23.89,1.72,,2.66,1.72,2.25,7.82,0.14,4.4,,232.5,232.5,106.9,,100.8,10.6,251.7,196.4,77.3,43.2,72.1,11.9,3.35,2.29
2023-04-01 05:15:00+00:00,100,7.245,24.31,1.78,2.59,2.77,1.78,2.28,7.93,0.17,4.46,2.31,230.0,230.0,107.1,115.6,100.3,10.1,247.4,194.7,72.7,40.5,70.3,11.6,3.36,2.13
2023-04-01 05:20:00+00:00,95,7.3,24.9,1.88,,2.85,1.88,2.56,8.02,0.1,4.51,,230.0,230.0,106.2,,101.2,11.0,238.1,190.7,63.0,35.7,66.5,10.6,3.41,1.78
2023-04-01 05:25:00+00:00,95,7.35,25.14,1.96,2.63,2.77,1.96,2.28,8.18,0.14,4.56,2.31,230.0,230.0,108.2,113.1,98.7,8.5,238.9,193.3,61.7,34.5,62.8,10.3,3.42,1.86
2023-04-01 05:30:00+00:00,95,7.49,25.52,1.64,2.59,2.9,1.64,2.67,8.21,0.1,4.61,1.82,227.5,227.5,104.0,105.0,101.7,11.5,241.6,189.4,70.7,40.0,69.8,12.3,3.41,2.01
2023-04-01 05:35:00+00:00,95,7.425,25.72,1.88,2.78,3.15,1.88,2.65,8.13,0.13,4.66,2.67,227.5,227.5,105.4,112.5,100.9,10.7,229.6,185.5,57.4,33.3,66.8,10.3,3.46,1.63
2023-04-01 05:40:00+00:00,95,7.525,26.03,1.78,2.84,2.97,1.78,2.67,8.28,0.21,4.71,2.69,222.5,222.5,101.9,115.0,101.0,10.8,232.1,187.3,59.4,33.9,62.5,10.7,3.46,1.73
2023-04-01 05:45:00+00:00,95,7.525,25.78,1.89,2.9,3.15,1.89,2.74,8.28,0.1,4.75,2.77,225.0,225.0,102.5,112.5,101.0,10.8,234.0,182.9,69.1,38.9,69.3,12.1,3.43,1.96
2023-04-01 05:50:00+00:00,95,7.45,25.23,1.83,2.9,3.33,1.83,2.76,8.23,0.17,4.79,2.78,225.0,225.0,101.8,112.5,101.3,11.0,235.3,177.4,78.3,43.7,80.4,13.1,3.39,2.05
2023-04-01 05:55:00+00:00,95,7.49,24.54,2.0,2.94,3.18,2.0,2.84,8.24,0.14,4.83,2.87,222.5,222.5,103.0,115.0,101.5,11.2,245.0,179.7,88.4,48.9,87.6,14.8,3.28,2.12
2023-04-01 06:00:00+00:00,90,7.875,24.41,1.96,3.01,3.08,1.96,2.88,8.49,0.21,4.86,2.9,215.0,215.0,102.5,115.0,101.6,11.4,254.9,185.1,89.0,48.9,101.2,16.5,3.1,1.61
2023-04-01 06:05:00+00:00,95,7.975,26.02,2.05,3.0,3.53,2.05,2.9,8.57,0.1,4.9,2.92,217.5,217.5,103.2,117.5,101.6,11.3,247.2,187.9,74.8,43.3,97.3,15.2,3.26,1.36
2023-04-01 06:10:00+00:00,100,8.05,27.45,2.03,,3.22,2.03,2.98,8.73,0.14,4.93,,210.0,210.0,102.7,,102.2,11.9,236.4,190.3,57.2,34.5,77.6,12.6,3.41,1.28
2023-04-01 06:15:00+00:00,100,8.155,28.24,2.07,,3.78,2.07,2.74,8.84,0.1,4.96,,225.0,225.0,102.8,,98.9,8.7,231.2,188.0,54.8,32.9,81.4,12.3,3.46,1.05
2023-04-01 06:20:00+00:00,75,8.05,28.17,2.25,,3.47,2.25,2.98,8.88,0.1,4.99,,220.0,220.0,104.6,,101.1,10.9,228.6,187.4,52.6,32.2,67.2,11.8,3.5,1.48
2023-04-01 06:25:00+00:00,95,8.12,27.74,2.13,3.12,3.78,2.13,3.02,8.81,0.25,5.02,3.05,225.0,225.0,103.0,120.8,101.2,11.0,235.3,183.4,68.8,40.3,77.0,14.6,3.42,1.85
2023-04-01 06:30:00+00:00,95,7.98,27.76,2.07,3.18,3.5,2.07,2.98,8.6,0.17,5.04,3.01,225.0,225.0,100.6,117.5,99.7,9.5,227.9,182.2,60.3,35.4,65.7,12.5,3.48,1.77
2023-04-01 06:35:00+00:00,95,7.95,27.09,2.13,3.17,3.9,2.13,3.03,8.48,0.17,5.07,3.05,225.0,225.0,101.0,120.0,100.3,10.0,224.2,172.6,64.7,37.7,85.2,13.2,3.41,1.34
2023-04-01 06:40:00+00:00,95,7.98,26.56,2.1,,3.54,2.1,2.98,8.66,0.17,5.09,,217.5,217.5,100.6,,98.8,8.6,233.8,177.7,72.0,41.0,84.3,14.3,3.33,1.58
2023-04-01 06:45:00+00:00,100,8.12,25.84,2.1,3.22,3.74,2.1,3.05,8.77,0.07,5.12,3.08,212.5,212.5,100.4,118.0,99.3,9.1,254.3,179.7,100.5,56.7,106.9,19.9,3.18,2.03
2023-04-01 06:50:00+00:00,100,8.05,26.33,2.45,,3.97,2.45,2.98,8.77,0.13,5.14,,210.0,210.0,103.1,,97.9,7.7,242.5,180.0,79.2,46.3,104.8,16.4,3.27,1.35
2023-04-01 06:55:00+00:00,95,8.085,26.71,2.48,,3.95,2.48,3.33,8.77,0.25,5.16,,207.5,207.5,101.9,,99.9,9.6,235.7,178.1,71.6,42.9,92.5,15.5,3.3,1.44
2023-04-01 07:00:00+00:00,95,8.12,26.6,2.13,,3.78,2.13,3.33,8.81,0.25,5.19,,207.5,207.5,99.6,,99.7,9.5,238.1,178.6,75.0,44.3,92.1,16.0,3.28,1.53
2023-04-01 07:05:00+00:00,90,8.4,26.45,2.22,3.1,4.22,2.22,3.33,9.02,0.05,5.21,2.47,232.5,232.5,100.0,100.0,99.5,9.2,249.4,177.7,89.8,51.7,114.6,19.8,3.15,1.43
2023-04-01 07:10:00+00:00,100,8.365,26.47,2.45,3.22,4.06,2.45,3.3,9.15,0.1,5.24,2.45,222.5,222.5,99.5,110.0,99.3,9.0,250.8,178.4,92.5,53.0,111.4,20.0,3.16,1.58
2023-04-01 07:15:00+00:00,100,8.645,26.49,2.41,,4.06,2.41,3.33,9.23,0.14,5.26,,210.0,210.0,98.9,,99.3,9.1,267.4,182.0,113.1,63.8,125.6,25.3,3.06,1.87
2023-04-01 07:20:00+00:00,100,8.5,27.01,4.1,,4.1,,,9.38,0.13,5.29,,200.0,200.0,,,110.0,20.0,250.8,189.2,77.8,43.8,103.7,17.3,3.18,1.25
2023-04-01 07:25:00+00:00,100,8.785,27.93,2.45,3.5,3.78,2.45,3.4,9.61,0.1,5.32,3.43,190.0,190.0,101.0,110.0,99.2,8.9,257.1,187.3,89.7,52.3,107.3,21.9,3.18,1.63
2023-04-01 07:30:00+00:00,100,8.82,28.2,2.45,,4.93,2.45,3.44,9.57,0.21,5.34,,247.5,247.5,100.8,,99.2,9.0,250.7,178.0,93.6,54.5,115.9,22.7,3.2,1.56
2023-04-01 07:35:00+00:00,90,8.75,28.29,2.4,2.92,4.38,2.4,3.08,9.52,0.2,5.38,2.65,237.5,237.5,98.3,102.5,96.3,6.2,241.1,180.2,76.4,44.3,105.2,18.5,3.23,1.21
2023-04-01 07:40:00+00:00,95,8.855,27.97,2.41,3.46,4.3,2.41,3.37,9.61,0.1,5.41,3.39,227.5,227.5,98.2,110.0,98.6,8.4,253.2,179.5,96.4,54.8,111.4,23.0,3.16,1.7
2023-04-01 07:45:00+00:00,100,8.943,27.68,4.24,,4.24,,,9.68,0.1,5.45,,220.0,237.5,,,110.0,20.0,261.2,190.0,90.8,52.8,107.5,22.5,3.1,1.72
2023-04-01 07:50:00+00:00,90,9.0,27.55,2.42,3.5,4.6,2.42,3.36,9.75,0.15,5.48,3.38,232.5,232.5,98.3,107.5,98.3,8.1,254.9,179.1,93.7,53.2,124.9,23.3,3.06,1.29
2023-04-01 07:55:00+00:00,100,9.24,27.23,2.48,3.08,4.06,2.48,3.47,9.96,0.1,5.52,2.48,200.0,200.0,100.6,100.0,98.6,8.4,277.9,186.7,118.0,65.9,138.1,30.0,2.95,1.63
2023-04-01 08:00:00+00:00,90,9.345,27.7,2.52,,4.24,2.52,3.05,10.06,0.17,5.56,,207.5,207.5,98.7,,95.5,5.3,270.8,190.8,101.9,56.5,129.4,26.6,2.96,1.34
2023-04-01 08:05:00+00:00,90,9.55,27.94,5.35,,5.35,,,10.23,0.15,5.6,,255.0,255.0,,,110.0,20.0,276.5,200.6,97.1,53.7,127.1,26.6,2.93,1.26
2023-04-01 08:10:00+00:00,90,9.8,28.16,2.48,,4.24,2.48,2.88,10.45,0.07,5.65,,212.5,212.5,98.2,,94.3,4.2,291.0,201.4,118.2,64.5,140.3,33.1,2.87,1.5
2023-04-01 08:15:00+00:00,85,9.94,28.61,4.24,,4.24,,,10.56,0.07,5.69,,202.5,202.5,,,110.0,20.0,290.0,207.9,106.7,58.4,130.9,31.1,2.88,1.41
2023-04-01 08:20:00+00:00,90,9.95,29.5,3.33,,4.9,3.33,3.38,10.57,0.1,5.74,,235.0,235.0,104.8,,110.0,20.0,276.1,205.1,86.9,49.9,126.9,27.3,2.96,1.07
2023-04-01 08:25:00+00:00,90,10.36,30.48,2.69,,4.34,2.69,3.37,11.01,0.14,5.79,,200.0,200.0,101.6,,97.2,7.0,284.4,211.1,93.5,53.8,127.3,31.7,2.94,1.2
2023-04-01 08:30:00+00:00,90,10.518,31.19,3.39,,4.09,3.39,3.47,11.15,0.1,5.84,,185.0,240.0,105.2,,110.0,20.0,283.4,214.7,85.4,51.8,120.8,31.3,2.97,1.23
2023-04-01 08:35:00+00:00,45,10.525,31.23,3.4,3.6,4.53,3.4,3.53,11.25,0.15,5.89,3.55,227.5,227.5,100.5,102.5,93.9,3.8,276.0,207.8,85.6,50.1,123.0,30.7,2.97,1.1
2023-04-01 08:40:00+00:00,45,9.678,31.87,3.5,3.67,4.69,3.5,3.61,11.19,0.1,5.94,3.64,227.5,252.5,100.6,100.0,93.7,3.6,245.1,196.0,51.0,37.5,100.4,19.9,3.3,1.0
2023-04-01 08:45:00+00:00,45,10.92,32.29,3.39,3.74,4.97,3.39,3.51,11.6,0.14,5.99,3.54,255.0,255.0,103.0,100.0,94.2,4.1,277.4,208.4,88.6,51.3,122.9,33.6,2.96,1.16
2023-04-01 08:50:00+00:00,45,11.0,32.24,3.35,3.65,4.82,3.35,3.53,11.63,0.08,6.05,3.55,247.5,247.5,102.5,102.5,94.7,4.6,278.5,206.2,92.6,53.0,125.5,35.1,2.93,1.2
2023-04-01 08:55:00+00:00,90,11.13,33.03,3.5,,5.04,3.5,3.65,11.85,0.17,6.1,,252.5,252.5,99.9,,93.8,3.7,278.5,205.2,95.4,55.0,124.3,37.1,2.97,1.32
2023-04-01 09:00:00+00:00,85,11.06,33.63,3.39,3.61,5.43,3.39,3.51,11.85,0.28,6.15,3.54,262.5,262.5,103.0,102.5,94.2,4.1,266.1,201.6,81.2,47.3,121.2,32.0,3.04,1.0
2023-04-01 09:05:00+00:00,45,9.375,32.81,3.55,,6.03,3.55,3.58,11.55,0.03,6.21,,272.5,272.5,101.6,,110.0,20.0,226.3,174.2,56.6,34.6,97.9,17.1,3.5,1.0
2023-04-01 09:10:00+00:00,85,11.165,33.76,3.33,,4.45,3.33,3.51,11.95,0.25,6.26,,230.0,230.0,101.5,,94.3,4.2,271.3,208.6,80.4,46.0,107.3,31.7,3.02,1.22
2023-04-01 09:15:00+00:00,85,11.06,33.49,5.95,,5.95,,,11.85,0.21,6.31,,267.5,267.5,,,110.0,20.0,269.7,206.6,81.3,45.1,113.2,30.4,3.03,1.08
2023-04-01 09:20:00+00:00,45,9.225,32.28,5.85,,5.85,,,11.8,0.03,6.36,,267.5,267.5,,,110.0,20.0,229.4,179.0,58.0,33.6,94.4,16.1,3.5,1.0
2023-04-01 09:25:00+00:00,85,11.62,34.46,3.26,,4.41,3.26,3.47,12.31,0.17,6.41,,212.5,212.5,100.4,,94.1,4.0,283.4,217.3,86.0,49.0,113.9,36.5,2.97,1.23
2023-04-01 09:30:00+00:00,85,11.655,34.96,3.36,,5.04,3.36,3.47,12.44,0.25,6.45,,252.5,252.5,101.6,,93.7,3.6,277.2,214.8,80.4,46.6,117.4,35.2,3.0,1.01
2023-04-01 09:35:00+00:00,45,10.95,35.24,3.6,3.72,5.47,3.6,3.65,12.25,0.05,6.5,3.67,270.0,270.0,100.9,100.0,110.0,20.0,255.7,205.6,59.3,36.4,101.4,24.9,3.22,1.0
2023-04-01 09:40:00+00:00,45,10.885,36.06,3.39,3.78,5.88,3.39,3.68,12.27,0.07,6.54,3.71,280.0,280.0,100.1,100.0,94.4,4.3,244.3,192.8,59.6,37.1,105.9,25.1,3.31,1.0
2023-04-01 09:45:00+00:00,45,10.85,36.52,3.39,,5.36,3.39,3.72,12.41,0.07,6.58,,270.0,270.0,100.1,,94.6,4.5,243.6,198.3,52.7,33.8,95.7,23.0,3.37,1.0
2023-04-01 09:50:00+00:00,85,11.7,37.59,6.07,,6.07,,,12.25,0.03,6.62,,275.0,275.0,,,110.0,20.0,257.9,205.5,67.0,37.5,100.4,28.8,3.21,1.0
2023-04-01 09:55:00+00:00,45,10.675,36.39,3.54,,5.11,3.54,3.65,12.38,0.07,6.66,,260.0,260.0,104.3,,94.7,4.5,238.2,194.6,51.3,32.6,90.7,21.4,3.41,1.0
2023-04-01 10:00:00+00:00,45,10.92,36.15,3.46,,4.93,3.46,3.68,12.34,0.07,6.69,,250.0,250.0,102.6,,95.1,4.9,244.4,197.5,56.7,34.7,92.6,23.6,3.31,1.0
2023-04-01 10:05:00+00:00,85,11.775,36.7,3.45,,4.82,3.45,3.63,12.35,0.05,6.72,,242.5,242.5,102.7,,94.8,4.6,264.4,207.2,72.2,41.9,106.8,32.5,3.12,1.0
2023-04-01 10:10:00+00:00,95,12.075,35.93,3.5,3.82,5.07,3.5,3.61,12.73,0.17,6.75,3.64,245.0,245.0,103.1,102.5,94.2,4.1,279.1,210.0,89.6,50.8,120.3,40.6,2.97,1.19
2023-04-01 10:15:00+00:00,90,11.69,37.27,3.54,,4.93,3.54,3.68,12.23,0.04,6.78,,242.5,242.5,100.6,,94.1,4.0,261.8,208.4,66.1,39.2,102.9,30.3,3.19,1.0
2023-04-01 10:20:00+00:00,95,12.1,36.8,4.5,,4.5,,,12.5,0.05,6.8,,220.0,220.0,,,110.0,20.0,277.9,224.5,70.4,39.5,99.5,32.4,3.04,1.01
2023-04-01 10:25:00+00:00,45,10.99,37.15,4.62,,4.62,,,12.9,0.14,6.82,,227.5,227.5,,,110.0,20.0,252.4,213.6,48.5,29.0,82.2,20.4,3.38,1.0
2023-04-01 10:30:00+00:00,85,11.725,38.36,3.5,,5.53,3.5,3.61,12.27,0.04,6.84,,265.0,265.0,104.7,,94.9,4.7,252.2,203.4,60.2,36.4,100.1,28.5,3.27,1.0
2023-04-01 10:35:00+00:00,45,10.75,36.8,3.47,3.6,5.35,3.47,3.56,12.38,0.03,6.86,3.58,265.0,265.0,106.1,107.5,94.9,4.8,235.7,191.9,51.1,32.3,93.2,21.5,3.42,1.0
