Time,CS,foF2,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2023-01-02 13:40:00+00:00,65,9.17,34.52,5.14,,5.14,9.3,0.04,5.07,,240.0,240.0,,110.0,20.0,217.8,189.2,37.4,21.0,57.3,10.3,3.76,1.0
2023-01-02 13:45:00+00:00,85,8.785,34.62,4.06,,4.06,9.33,0.07,5.03,,227.5,227.5,,110.0,20.0,209.5,189.5,26.3,15.8,45.4,7.4,3.94,1.0
2023-01-02 13:50:00+00:00,95,8.975,34.7,4.43,,4.43,9.55,0.05,4.98,,217.5,217.5,,110.0,20.0,206.8,181.0,34.5,19.5,49.3,9.0,3.87,1.0
2023-01-02 13:55:00+00:00,85,8.645,32.63,3.22,,3.22,9.26,0.07,4.93,,210.0,210.0,,110.0,20.0,211.6,186.0,35.3,19.9,39.5,8.4,3.78,1.85
2023-01-02 14:00:00+00:00,85,7.98,29.08,3.95,,3.95,8.6,0.04,4.88,,202.5,202.5,,110.0,20.0,209.9,174.7,47.1,25.5,54.7,9.0,3.64,1.54
2023-01-02 14:05:00+00:00,95,7.225,26.62,4.65,,4.65,7.95,0.03,4.82,,202.5,202.5,,110.0,20.0,207.5,170.8,47.9,25.9,57.9,7.5,3.68,1.43
2023-01-02 14:10:00+00:00,100,7.315,25.1,3.08,,3.08,8.0,0.14,4.77,,200.0,200.0,,110.0,20.0,241.7,184.4,80.3,43.9,77.9,12.4,3.43,2.52
2023-01-02 14:15:00+00:00,95,7.35,25.56,4.24,,4.24,8.14,0.14,4.71,,222.5,222.5,,110.0,20.0,230.5,187.8,56.5,30.9,70.3,9.3,3.48,1.35
2023-01-02 14:20:00+00:00,60,7.2,26.56,3.05,,3.05,8.2,0.08,4.66,,222.5,222.5,,110.0,20.0,221.7,192.5,38.9,22.4,54.0,6.7,3.69,1.09
2023-01-02 14:25:00+00:00,85,7.315,26.96,3.33,,3.33,7.97,0.07,4.6,,212.5,212.5,,110.0,20.0,214.4,184.2,40.4,22.4,50.6,6.8,3.69,1.33
2023-01-02 14:30:00+00:00,85,7.28,26.03,2.45,2.77,2.97,8.0,0.1,4.54,2.45,200.0,200.0,115.0,110.0,20.0,219.5,180.5,53.2,28.4,55.9,8.2,3.58,1.89
2023-01-02 14:35:00+00:00,45,5.05,22.06,2.5,,2.5,6.82,,4.48,,197.5,197.5,,110.0,20.0,183.9,170.8,15.5,10.7,27.6,1.8,4.37,1.0
2023-01-02 14:40:00+00:00,80,7.21,16.97,4.66,,4.66,8.31,0.56,4.41,,472.5,472.5,,110.0,20.0,407.4,300.5,140.1,74.9,189.0,21.6,2.35,1.08
2023-01-02 14:45:00+00:00,60,7.42,26.17,3.39,,3.39,8.03,0.14,4.35,,217.5,217.5,,110.0,20.0,232.8,197.2,49.3,27.1,58.3,8.2,3.53,1.48
2023-01-02 14:50:00+00:00,95,7.275,25.76,2.45,,2.45,8.07,0.15,4.29,,207.5,207.5,,110.0,20.0,231.7,194.6,51.4,27.7,54.1,8.0,3.54,1.91
2023-01-02 14:55:00+00:00,100,7.35,25.67,2.77,,2.77,8.18,0.17,4.22,,207.5,207.5,,110.0,20.0,236.2,197.1,54.0,28.8,59.0,8.5,3.49,1.72
2023-01-02 15:00:00+00:00,80,7.35,26.17,3.5,,3.5,7.97,0.07,4.16,,217.5,217.5,,110.0,20.0,236.3,199.1,52.5,28.7,57.0,8.4,3.56,1.84
2023-01-02 15:05:00+00:00,75,7.25,26.16,2.1,,2.1,7.95,0.1,4.09,,212.5,212.5,,110.0,20.0,230.6,199.8,43.2,23.3,41.7,6.7,3.61,2.26
2023-01-02 15:10:00+00:00,100,6.86,25.34,2.52,,2.52,7.44,0.07,4.03,,197.5,197.5,,110.0,20.0,227.3,188.8,55.2,30.3,47.4,7.5,3.69,3.65
2023-01-02 15:15:00+00:00,40,,,,,,,,8.46,,,,,,,,,,,,,,
2023-01-02 15:20:00+00:00,90,6.75,24.01,3.38,,3.38,7.3,0.08,3.9,,212.5,212.5,,110.0,20.0,240.1,205.8,48.0,25.2,52.8,6.3,3.56,1.63
2023-01-02 15:25:00+00:00,90,6.37,23.06,2.94,,2.94,6.88,0.07,3.83,,210.0,210.0,,110.0,20.0,236.8,201.8,49.9,27.1,46.9,5.8,3.62,2.73
2023-01-02 15:30:00+00:00,85,6.186,21.35,1.89,,1.89,6.78,0.07,3.77,,202.5,220.0,,110.0,20.0,244.1,207.7,52.5,28.0,48.8,5.6,3.46,2.87
2023-01-02 15:35:00+00:00,0,5.75,20.96,1.85,,1.85,6.45,0.03,3.7,,202.5,202.5,,110.0,20.0,,,,,,,3.64,
2023-01-02 15:40:00+00:00,80,4.97,19.7,1.86,,1.86,5.55,0.04,3.64,,202.5,202.5,,110.0,20.0,217.6,202.2,21.5,11.4,25.3,1.6,3.96,1.38
2023-01-02 15:45:00+00:00,80,6.125,21.6,2.0,,2.0,6.67,,3.58,,207.5,207.5,,110.0,20.0,246.0,214.2,44.4,21.6,45.3,4.4,3.53,1.79
2023-01-02 15:50:00+00:00,90,6.175,22.13,2.47,,2.47,6.78,0.05,3.52,,212.5,212.5,,110.0,20.0,242.2,216.8,36.1,18.7,36.2,3.8,3.58,2.03
2023-01-02 15:55:00+00:00,95,5.845,21.64,1.86,,1.86,6.67,0.14,3.46,,200.0,200.0,,110.0,20.0,227.4,201.3,37.0,19.4,34.7,3.5,3.7,2.53
2023-01-02 16:00:00+00:00,90,5.18,20.55,2.28,,2.28,5.76,0.04,3.4,,190.0,190.0,,110.0,20.0,207.9,190.4,24.9,12.8,25.1,1.9,3.97,1.94
2023-01-02 16:05:00+00:00,85,4.8,18.3,2.45,,2.45,5.35,0.03,3.34,,185.0,185.0,,110.0,20.0,212.0,189.6,31.6,16.3,30.5,2.0,3.81,2.26
2023-01-02 16:10:00+00:00,50,3.465,15.23,2.24,,2.24,4.71,0.04,3.29,,190.0,190.0,,110.0,20.0,190.6,181.0,13.5,10.7,15.0,0.6,4.39,1.52
2023-01-02 16:15:00+00:00,90,4.27,15.97,1.75,,1.75,4.89,0.07,3.23,,187.5,187.5,,110.0,20.0,223.7,192.7,43.9,23.3,39.2,2.2,3.74,3.09
2023-01-02 16:20:00+00:00,90,3.95,13.66,3.53,,3.53,4.55,0.05,3.18,,292.5,292.5,,110.0,20.0,264.9,238.2,38.2,20.0,38.7,1.7,3.46,2.01
2023-01-02 16:25:00+00:00,60,4.13,13.41,2.87,,2.87,5.13,0.46,3.13,,255.0,255.0,,110.0,20.0,290.8,247.1,62.1,34.1,51.0,3.0,3.25,4.18
2023-01-02 16:30:00+00:00,60,3.605,12.76,1.72,,1.72,4.53,0.1,3.08,,227.5,227.5,,110.0,20.0,249.3,221.0,40.2,21.7,34.0,1.5,3.54,3.66
2023-01-02 16:35:00+00:00,90,3.55,12.68,1.73,,1.73,4.13,0.05,3.04,,215.0,215.0,,110.0,20.0,242.0,217.3,35.2,18.1,35.0,1.2,3.57,2.05
2023-01-02 16:40:00+00:00,0,4.27,13.05,2.1,,2.1,4.82,0.14,2.99,,230.0,230.0,,110.0,20.0,,,,,,,3.06,
2023-01-02 16:45:00+00:00,85,4.13,13.84,2.07,,2.07,4.71,0.21,2.95,,240.0,240.0,,110.0,20.0,273.1,244.4,41.1,21.3,40.3,1.9,3.35,2.15
2023-01-02 16:50:00+00:00,95,4.1,14.27,2.7,,2.7,4.78,0.1,2.91,,257.5,257.5,,110.0,20.0,265.3,241.6,34.0,18.1,32.8,1.6,3.48,2.39
2023-01-02 16:55:00+00:00,70,3.885,14.02,1.64,2.07,2.1,4.74,0.14,2.87,1.64,225.0,225.0,105.0,110.0,20.0,245.4,220.4,35.5,19.1,30.8,1.5,3.61,3.38
2023-01-02 17:00:00+00:00,65,3.08,12.45,1.72,2.17,2.1,3.63,0.04,2.84,1.72,220.0,220.0,105.0,110.0,20.0,218.6,207.1,16.5,10.6,17.7,0.5,4.04,1.63
2023-01-02 17:05:00+00:00,65,3.425,12.93,2.22,,2.22,4.47,0.05,2.8,,220.0,220.0,,110.0,20.0,231.7,212.4,27.5,14.8,25.6,0.9,3.77,2.84
2023-01-02 17:10:00+00:00,45,3.43,12.3,1.75,3.64,3.08,4.61,0.04,2.77,1.75,267.5,267.5,105.0,110.0,20.0,256.3,236.9,27.8,14.7,27.4,0.9,3.59,2.22
2023-01-02 17:15:00+00:00,75,,,,3.71,,,,6.2,1.86,,,105.0,,,,,,,,,,
2023-01-02 17:20:00+00:00,0,4.1,16.69,1.92,3.2,2.75,4.93,0.13,2.72,1.92,105.0,105.0,102.5,110.0,20.0,,,,,,,4.07,
2023-01-02 17:25:00+00:00,70,4.305,15.06,1.82,3.36,2.69,4.95,0.07,2.69,1.82,245.0,245.0,102.5,110.0,20.0,262.7,238.3,34.8,18.7,32.1,1.8,3.5,2.96
2023-01-02 17:30:00+00:00,100,4.2,15.24,2.28,,2.28,4.92,0.07,2.67,,227.5,227.5,,110.0,20.0,244.7,221.8,32.6,17.5,29.0,1.6,3.63,3.16
2023-01-02 17:35:00+00:00,0,,,,2.17,,,,5.88,1.88,,,105.0,,,,,,,,,,
2023-01-02 17:40:00+00:00,90,3.99,14.13,1.86,,1.86,4.53,0.1,2.63,,210.0,210.0,,110.0,20.0,244.5,213.8,43.6,23.2,36.7,1.9,3.54,3.52
2023-01-02 17:45:00+00:00,90,3.57,13.49,1.89,,1.89,4.11,0.04,2.62,,217.5,217.5,,110.0,20.0,230.4,212.9,25.1,13.0,25.4,0.9,3.78,1.98
2023-01-02 17:50:00+00:00,0,3.7,12.61,2.45,,2.45,4.3,0.05,2.6,,227.5,227.5,,110.0,20.0,,,,,,,3.41,
2023-01-02 17:55:00+00:00,95,3.36,12.3,2.03,,2.03,4.18,0.1,2.59,,225.0,225.0,,110.0,20.0,241.1,220.5,29.4,15.3,29.0,0.9,3.66,2.11
2023-01-02 18:00:00+00:00,95,3.535,12.44,2.0,,2.0,4.18,0.07,2.58,,227.5,227.5,,110.0,20.0,251.6,225.1,37.7,19.9,34.1,1.3,3.52,3.01
2023-01-02 18:05:00+00:00,100,3.575,12.71,2.4,,2.4,4.43,0.1,2.57,,245.0,245.0,,110.0,20.0,256.3,235.5,29.8,15.7,29.3,1.1,3.55,2.23
2023-01-02 18:10:00+00:00,95,3.745,13.22,2.48,,2.48,4.26,0.07,2.56,,242.5,242.5,,110.0,20.0,255.6,234.2,30.6,16.2,29.4,1.2,3.53,2.37
2023-01-02 18:15:00+00:00,90,3.745,13.15,1.82,,1.82,4.36,0.1,2.56,,227.5,227.5,,110.0,20.0,249.5,224.4,35.8,18.8,32.6,1.4,3.51,2.79
2023-01-02 18:20:00+00:00,95,3.25,12.49,2.05,,2.05,3.75,0.03,2.55,,225.0,225.0,,110.0,20.0,229.8,214.8,21.5,11.1,22.1,0.6,3.84,1.86
2023-01-02 18:25:00+00:00,100,3.43,12.22,1.86,,1.86,4.11,0.21,2.55,,217.5,217.5,,110.0,20.0,242.2,215.8,37.4,19.9,32.9,1.2,3.56,3.18
2023-01-02 18:30:00+00:00,100,3.43,11.77,1.86,,1.86,4.01,0.07,2.55,,220.0,220.0,,110.0,20.0,256.1,219.7,51.5,27.8,42.0,1.7,3.43,4.07
2023-01-02 18:35:00+00:00,90,3.175,11.42,1.9,,1.9,3.72,0.1,2.55,,222.5,222.5,,110.0,20.0,241.1,218.6,32.1,16.9,30.3,0.9,3.6,2.5
2023-01-02 18:40:00+00:00,45,3.15,11.14,1.82,2.1,2.1,3.73,0.14,2.54,1.82,227.5,227.5,95.0,110.0,20.0,247.9,223.7,34.4,18.3,32.4,1.0,3.54,2.56
2023-01-02 18:45:00+00:00,70,3.36,11.0,1.72,2.28,2.13,4.11,0.07,2.55,1.72,235.0,235.0,95.0,110.0,20.0,281.1,236.0,64.0,35.5,49.3,2.0,3.28,5.58
2023-01-02 18:50:00+00:00,75,3.175,10.88,1.75,2.72,2.42,3.7,0.05,2.55,1.75,255.0,255.0,95.0,110.0,20.0,266.2,243.6,32.2,17.1,31.6,0.9,3.43,2.26
2023-01-02 18:55:00+00:00,75,3.325,10.9,1.86,2.87,2.1,4.15,0.17,2.55,1.86,242.5,242.5,95.0,110.0,20.0,279.6,241.5,53.9,29.5,43.8,1.7,3.28,4.24
2023-01-02 19:00:00+00:00,45,3.185,11.09,1.78,2.63,2.56,3.73,0.14,2.55,1.78,257.5,257.5,95.0,110.0,20.0,263.0,242.1,29.9,15.9,28.6,0.9,3.48,2.48
2023-01-02 19:05:00+00:00,75,3.2,11.05,1.83,2.78,2.55,3.6,0.08,2.55,1.83,257.5,257.5,95.0,110.0,20.0,266.0,244.8,30.4,16.2,29.9,0.9,3.45,2.31
2023-01-02 19:10:00+00:00,75,3.22,11.03,1.82,2.8,2.28,3.9,0.1,2.55,1.82,240.0,240.0,92.5,110.0,20.0,264.4,235.4,41.4,22.7,36.2,1.2,3.43,3.59
2023-01-02 19:15:00+00:00,45,3.08,10.86,1.78,2.77,2.48,3.8,0.17,2.56,1.78,255.0,255.0,92.5,110.0,20.0,258.5,238.1,29.2,15.8,26.8,0.8,3.53,3.02
2023-01-02 19:20:00+00:00,45,2.725,10.01,1.75,2.47,2.6,3.28,0.1,2.56,1.75,277.5,277.5,90.0,110.0,20.0,256.1,240.4,22.4,11.9,22.5,0.5,3.67,2.1
2023-01-02 19:25:00+00:00,70,2.94,9.48,2.45,,2.45,3.66,0.17,2.56,,275.0,275.0,,110.0,20.0,288.8,259.7,41.6,22.2,40.6,1.0,3.22,2.35
2023-01-02 19:30:00+00:00,0,2.905,9.28,2.03,,2.03,3.73,0.14,2.57,,240.0,240.0,,110.0,20.0,,,,,,,3.19,
2023-01-02 19:35:00+00:00,70,2.75,8.98,2.08,,2.08,3.33,0.05,2.57,,255.0,255.0,,110.0,20.0,279.1,249.0,42.9,23.0,40.2,0.9,3.27,2.69
2023-01-02 19:40:00+00:00,95,3.01,9.42,1.92,,1.92,3.48,0.07,2.57,,252.5,252.5,,110.0,20.0,292.8,255.4,53.1,27.6,50.3,1.3,3.13,2.4
2023-01-02 19:45:00+00:00,70,2.975,9.95,1.78,,1.78,3.52,0.1,2.57,,257.5,257.5,,110.0,20.0,277.9,251.6,37.4,19.2,37.9,0.9,3.34,1.93
2023-01-02 19:50:00+00:00,100,2.825,9.76,2.13,,2.13,3.55,0.05,2.57,,262.5,262.5,,110.0,20.0,268.0,245.8,31.7,17.0,30.2,0.7,3.45,2.6
2023-01-02 19:55:00+00:00,100,2.695,9.44,1.72,,1.72,3.2,0.14,2.57,,235.0,235.0,,110.0,20.0,252.3,227.7,34.8,18.3,32.5,0.7,3.5,2.73
2023-01-02 20:00:00+00:00,75,,,,,,,,4.24,,,,,,,,,,,,,,
2023-01-02 20:05:00+00:00,70,2.625,8.44,2.47,,2.47,3.2,0.05,2.57,,337.5,337.5,,110.0,20.0,294.5,263.9,43.6,22.9,44.3,0.9,3.21,1.98
2023-01-02 20:10:00+00:00,70,2.59,8.15,2.1,,2.1,3.1,0.07,2.57,,285.0,285.0,,110.0,20.0,299.0,263.1,51.4,27.9,47.1,1.0,3.15,3.06
2023-01-02 20:15:00+00:00,70,2.59,8.64,1.89,,1.89,3.13,0.1,2.57,,275.0,275.0,,110.0,20.0,284.4,259.2,35.8,18.4,37.9,0.7,3.33,1.72
2023-01-02 20:20:00+00:00,75,,,,,,,,4.12,,,,,,,,,,,,,,
2023-01-02 20:25:00+00:00,75,,,,,,,,4.09,,,,,,,,,,,,,,
2023-01-02 20:30:00+00:00,70,2.59,8.14,2.31,,2.31,3.13,0.07,2.57,,335.0,335.0,,110.0,20.0,302.3,269.8,46.1,23.9,48.4,0.9,3.14,1.78
2023-01-02 20:35:00+00:00,10,,,,,,,,4.04,,,,,,,,,,,,,,
2023-01-02 20:40:00+00:00,75,,,,,,,,4.02,,,,,,,,,,,,,,
2023-01-02 20:45:00+00:00,75,,,,,,,,4.0,,,,,,,,,,,,,,
2023-01-02 20:50:00+00:00,75,,,,,,,,3.98,,,,,,,,,,,,,,
2023-01-02 20:55:00+00:00,70,2.205,7.72,1.89,,1.89,2.75,0.07,2.57,,297.5,297.5,,110.0,20.0,273.7,253.1,28.8,14.7,31.9,0.4,3.5,1.53
2023-01-02 21:00:00+00:00,75,,,,,,,,3.95,,,,,,,,,,,,,,
2023-01-02 21:05:00+00:00,70,2.65,8.24,1.92,,1.92,3.2,0.1,2.57,,302.5,302.5,,110.0,20.0,304.8,271.7,47.1,24.4,49.3,0.9,3.11,1.8
2023-01-02 21:10:00+00:00,75,,,,,,,,3.92,,,,,,,,,,,,,,
2023-01-02 21:15:00+00:00,70,2.205,7.58,1.89,,1.89,2.75,0.04,2.57,,305.0,305.0,,110.0,20.0,279.6,256.9,31.8,16.2,35.3,0.4,3.44,1.52
2023-01-02 21:20:00+00:00,75,,,,,,,,3.91,,,,,,,,,,,,,,
2023-01-02 21:25:00+00:00,70,2.87,8.01,2.0,,2.0,3.41,0.1,2.57,,325.0,325.0,,110.0,20.0,347.8,293.9,76.9,40.5,74.8,1.8,2.79,2.29
2023-01-02 21:30:00+00:00,70,2.73,8.18,2.24,,2.24,3.24,0.17,2.58,,350.0,350.0,,110.0,20.0,326.9,288.1,55.2,28.1,60.1,1.1,3.0,1.57
2023-01-02 21:35:00+00:00,70,2.425,7.64,1.8,,1.8,2.97,0.05,2.58,,320.0,320.0,,110.0,20.0,304.0,272.4,44.6,22.8,49.0,0.7,3.15,1.56
2023-01-02 21:40:00+00:00,70,2.975,8.31,2.73,,2.73,3.48,0.07,2.59,,410.0,410.0,,110.0,20.0,350.7,299.9,72.6,37.8,74.2,1.8,2.79,1.93
2023-01-02 21:45:00+00:00,70,2.695,8.31,2.2,,2.2,3.2,0.14,2.59,,342.5,342.5,,110.0,20.0,315.9,281.4,49.1,25.0,53.7,1.0,3.09,1.55
2023-01-02 21:50:00+00:00,75,,,,,,,,3.9,,,,,,,,,,,,,,
2023-01-02 21:55:00+00:00,70,2.905,8.56,2.56,,2.56,3.48,0.1,2.61,,375.0,375.0,,110.0,20.0,328.2,287.8,57.6,29.5,60.6,1.3,2.94,1.74
2023-01-02 22:00:00+00:00,70,3.115,8.62,2.66,,2.66,3.69,0.14,2.62,,382.5,382.5,,110.0,20.0,357.0,303.6,76.3,40.0,77.1,2.1,2.77,2.02
2023-01-02 22:05:00+00:00,70,3.125,8.74,2.53,,2.53,3.7,0.1,2.64,,362.5,362.5,,110.0,20.0,354.5,301.4,76.0,40.0,75.9,2.1,2.8,2.1
2023-01-02 22:10:00+00:00,70,3.045,8.81,2.41,,2.41,3.66,0.14,2.65,,350.0,350.0,,110.0,20.0,335.2,292.5,61.1,31.5,63.9,1.6,2.89,1.78
2023-01-02 22:15:00+00:00,70,3.08,8.9,2.41,,2.41,3.66,0.1,2.67,,345.0,345.0,,110.0,20.0,335.8,292.1,62.6,32.4,64.6,1.6,2.89,1.85
2023-01-02 22:20:00+00:00,70,3.075,8.88,1.85,,1.85,3.7,0.13,2.68,,312.5,312.5,,110.0,20.0,334.4,290.7,62.5,32.4,64.2,1.6,2.89,1.88
2023-01-02 22:25:00+00:00,100,2.905,8.9,1.78,,1.78,3.52,0.1,2.7,,310.0,310.0,,110.0,20.0,317.3,283.3,48.7,24.9,53.2,1.1,3.06,1.56
2023-01-02 22:30:00+00:00,50,2.345,5.16,2.1,,2.1,2.89,0.04,2.72,,645.0,645.0,,110.0,20.0,471.0,373.7,136.5,69.4,149.5,2.1,2.2,1.56
2023-01-02 22:35:00+00:00,100,3.05,8.79,2.2,,2.2,3.83,0.2,2.74,,327.5,327.5,,110.0,20.0,335.0,290.3,63.9,33.3,64.9,1.7,2.88,1.97
2023-01-02 22:40:00+00:00,70,2.905,8.8,1.92,,1.92,3.48,0.07,2.76,,312.5,312.5,,110.0,20.0,319.6,283.5,51.5,26.3,55.3,1.2,3.03,1.64
2023-01-02 22:45:00+00:00,100,3.15,8.8,2.1,,2.1,3.9,0.07,2.79,,325.0,325.0,,110.0,20.0,351.1,296.5,77.9,41.4,74.3,2.1,2.79,2.47
2023-01-02 22:50:00+00:00,65,2.9,8.63,2.0,,2.0,3.45,0.05,2.81,,317.5,317.5,,110.0,20.0,324.7,284.2,57.9,30.2,59.5,1.4,2.98,1.91
2023-01-02 22:55:00+00:00,70,3.01,8.85,2.13,,2.13,3.73,0.17,2.84,,325.0,325.0,,110.0,20.0,329.0,288.0,58.7,30.3,61.0,1.5,2.94,1.81
2023-01-02 23:00:00+00:00,70,2.975,8.85,2.03,,2.03,3.56,0.07,2.86,,322.5,322.5,,110.0,20.0,326.8,288.4,55.0,28.0,59.1,1.3,2.97,1.64
2023-01-02 23:05:00+00:00,100,3.05,8.83,1.77,,1.77,3.65,0.13,2.88,,310.0,310.0,,110.0,20.0,333.6,290.4,61.8,31.9,63.8,1.6,2.89,1.84
2023-01-02 23:10:00+00:00,95,2.975,8.86,2.17,,2.17,3.56,0.1,2.91,,330.0,330.0,,110.0,20.0,324.6,286.5,54.4,27.8,58.0,1.3,2.98,1.67
2023-01-02 23:15:00+00:00,100,3.115,8.86,1.86,,1.86,3.73,0.17,2.94,,312.5,312.5,,110.0,20.0,340.1,292.6,68.0,35.3,68.2,1.8,2.85,2.02
2023-01-02 23:20:00+00:00,100,3.025,8.86,1.88,,1.88,3.63,0.1,2.96,,315.0,315.0,,110.0,20.0,329.0,288.9,57.4,29.4,60.8,1.5,2.93,1.71
2023-01-02 23:25:00+00:00,100,3.045,8.87,1.89,,1.89,3.77,0.21,2.99,,315.0,315.0,,110.0,20.0,332.1,290.3,59.9,30.8,62.6,1.5,2.91,1.78
2023-01-02 23:30:00+00:00,70,3.115,9.0,2.41,,2.41,3.69,0.07,3.01,,345.0,345.0,,110.0,20.0,335.6,292.9,61.2,31.4,64.0,1.6,2.89,1.76
2023-01-02 23:35:00+00:00,75,,,,,,,,4.28,,,,,,,,,,,,,,
2023-01-02 23:40:00+00:00,100,3.255,9.15,2.66,,2.66,3.84,0.17,3.06,,362.5,362.5,,110.0,20.0,350.7,298.6,74.6,39.3,73.5,2.2,2.81,2.19
2023-01-02 23:45:00+00:00,100,3.185,9.22,2.1,,2.1,3.8,0.17,3.08,,322.5,322.5,,110.0,20.0,334.9,291.8,61.7,31.8,63.9,1.7,2.89,1.82
2023-01-02 23:50:00+00:00,100,3.225,9.25,1.65,,1.65,3.92,0.15,3.11,,302.5,302.5,,110.0,20.0,336.9,291.4,65.1,33.8,65.9,1.9,2.87,1.96
2023-01-02 23:55:00+00:00,100,3.22,9.33,2.17,,2.17,3.84,0.1,3.13,,322.5,322.5,,110.0,20.0,334.6,290.7,62.9,32.6,64.1,1.8,2.9,1.93
2023-01-03 00:00:00+00:00,100,3.185,9.32,2.56,,2.56,3.73,0.14,3.14,,347.5,347.5,,110.0,20.0,331.4,290.4,58.7,30.2,61.4,1.6,2.93,1.77
2023-01-03 00:05:00+00:00,100,3.075,9.18,2.65,,2.65,3.6,0.08,3.16,,357.5,357.5,,110.0,20.0,323.4,285.2,54.7,28.0,57.4,1.4,2.98,1.74
2023-01-03 00:10:00+00:00,90,3.29,9.08,1.75,,1.75,3.94,0.1,3.17,,305.0,305.0,,110.0,20.0,364.5,293.5,100.6,54.6,84.1,3.0,2.76,3.82
2023-01-03 00:15:00+00:00,70,3.185,8.99,1.64,,1.64,3.8,0.07,3.18,,302.5,302.5,,110.0,20.0,341.8,292.4,70.6,36.6,70.2,2.0,2.82,2.07
2023-01-03 00:20:00+00:00,95,2.975,8.92,2.05,,2.05,3.63,0.2,3.19,,327.5,327.5,,110.0,20.0,323.4,286.8,52.5,26.5,57.3,1.3,3.0,1.55
2023-01-03 00:25:00+00:00,95,3.255,9.02,2.2,,2.2,3.97,0.21,3.2,,337.5,337.5,,110.0,20.0,354.7,300.7,77.3,40.5,76.6,2.3,2.77,2.13
2023-01-03 00:30:00+00:00,100,3.115,9.02,1.64,,1.64,3.77,0.21,3.2,,312.5,312.5,,110.0,20.0,335.5,294.3,59.1,30.2,63.5,1.6,2.9,1.63
2023-01-03 00:35:00+00:00,100,3.0,8.97,1.73,,1.73,3.42,0.17,3.21,,315.0,315.0,,110.0,20.0,327.6,291.0,52.6,26.6,58.9,1.3,2.99,1.45
2023-01-03 00:40:00+00:00,70,2.94,8.9,1.86,,1.86,3.48,0.07,3.2,,322.5,322.5,,110.0,20.0,324.3,288.8,51.0,25.7,57.2,1.2,3.03,1.43
2023-01-03 00:45:00+00:00,100,3.185,8.94,2.0,,2.0,3.73,0.14,3.2,,330.0,330.0,,110.0,20.0,347.8,299.3,69.5,35.9,71.8,1.9,2.81,1.83
2023-01-03 00:50:00+00:00,70,3.075,8.88,2.1,,2.1,3.63,0.1,3.19,,337.5,337.5,,110.0,20.0,335.6,293.5,60.4,30.6,64.8,1.6,2.89,1.63
2023-01-03 00:55:00+00:00,70,3.15,8.94,2.03,,2.03,3.73,0.14,3.18,,332.5,332.5,,110.0,20.0,343.7,297.8,65.9,33.9,69.3,1.8,2.84,1.74
2023-01-03 01:00:00+00:00,100,3.08,9.0,2.03,,2.03,3.59,0.14,3.17,,332.5,332.5,,110.0,20.0,334.4,293.9,58.2,29.5,63.4,1.5,2.92,1.55
2023-01-03 01:05:00+00:00,70,3.1,8.98,2.15,,2.15,3.72,0.08,3.16,,340.0,340.0,,110.0,20.0,336.2,294.3,60.0,30.4,64.9,1.6,2.9,1.6
2023-01-03 01:10:00+00:00,95,3.045,9.06,2.2,,2.2,3.52,0.14,3.14,,340.0,340.0,,110.0,20.0,327.4,288.8,55.4,28.0,60.2,1.4,2.97,1.56
2023-01-03 01:15:00+00:00,100,3.185,9.22,1.75,,1.75,3.69,0.14,3.12,,315.0,315.0,,110.0,20.0,335.7,293.7,60.5,31.0,64.5,1.7,2.89,1.67
2023-01-03 01:20:00+00:00,70,3.075,9.31,1.95,,1.95,3.63,0.1,3.1,,317.5,317.5,,110.0,20.0,320.8,285.6,50.5,25.4,56.0,1.3,3.03,1.48
2023-01-03 01:25:00+00:00,100,3.29,9.54,1.89,,1.89,3.84,0.1,3.07,,310.0,310.0,,110.0,20.0,332.0,289.4,61.2,31.5,63.4,1.8,2.9,1.81
2023-01-03 01:30:00+00:00,100,3.36,9.79,1.54,,1.54,3.97,0.07,3.05,,292.5,292.5,,110.0,20.0,332.0,286.1,65.7,34.2,65.0,2.0,2.91,2.12
2023-01-03 01:35:00+00:00,100,3.3,9.87,1.88,,1.88,3.8,0.1,3.02,,300.0,300.0,,110.0,20.0,319.7,281.3,55.0,28.4,56.8,1.7,2.99,1.84
2023-01-03 01:40:00+00:00,100,3.325,10.1,1.86,,1.86,4.05,0.14,2.99,,290.0,290.0,,110.0,20.0,314.9,276.9,54.4,28.2,55.0,1.7,3.04,1.98
2023-01-03 01:45:00+00:00,100,3.325,10.14,1.89,,1.89,4.11,0.21,2.96,,285.0,285.0,,110.0,20.0,310.7,273.9,52.6,27.3,52.8,1.6,3.05,2.01
2023-01-03 01:50:00+00:00,100,3.325,10.18,2.03,,2.03,3.97,0.08,2.92,,285.0,285.0,,110.0,20.0,307.6,271.3,51.9,27.1,51.5,1.6,3.06,2.11
2023-01-03 01:55:00+00:00,100,3.185,10.27,2.03,,2.03,3.84,0.17,2.89,,280.0,280.0,,110.0,20.0,293.1,264.3,41.2,21.2,42.7,1.2,3.22,1.81
2023-01-03 02:00:00+00:00,100,3.36,10.34,1.64,,1.64,4.01,0.14,2.86,,265.0,265.0,,110.0,20.0,303.7,265.3,54.6,28.4,51.3,1.7,3.08,2.47
