Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2023-05-17 01:10:00+00:00,95,6.16,,18.18,1.61,,1.61,,,7.09,0.25,3.36,,275.0,275.0,,,110.0,20.0,331.4,,292.3,57.4,,28.9,59.6,5.9,2.95,1.73,
2023-05-17 01:15:00+00:00,100,6.125,,18.33,1.75,,1.75,,,6.78,0.17,3.34,,275.0,275.0,,,110.0,20.0,323.9,,289.1,51.4,,25.7,54.6,5.2,2.99,1.58,
2023-05-17 01:20:00+00:00,85,4.425,,15.16,2.05,,2.05,,,4.97,0.03,3.33,,277.5,277.5,,,110.0,20.0,284.6,,264.0,30.8,,15.1,36.8,1.7,3.42,1.17,
2023-05-17 01:25:00+00:00,90,6.195,,18.11,1.72,,1.72,,,6.91,0.25,3.32,,267.5,267.5,,,110.0,20.0,326.7,,284.5,61.7,,31.2,61.8,6.3,2.92,1.94,
2023-05-17 01:30:00+00:00,90,6.3,,17.87,1.54,,1.54,,,7.05,0.21,3.31,,262.5,262.5,,,110.0,20.0,337.4,,285.5,75.3,,38.5,72.3,8.0,2.84,2.26,
2023-05-17 01:35:00+00:00,85,6.125,,17.93,1.67,,1.67,,,6.68,0.13,3.3,,265.0,265.0,,,110.0,20.0,324.5,,285.6,57.2,,28.6,59.2,5.7,2.93,1.74,
2023-05-17 01:40:00+00:00,95,6.265,,18.26,2.07,,2.07,,,6.67,0.28,3.3,,272.5,272.5,,,110.0,20.0,328.5,,286.4,61.7,,31.3,62.4,6.5,2.91,1.88,
2023-05-17 01:45:00+00:00,70,5.88,,18.1,1.72,,1.72,,,6.74,0.07,3.29,,265.0,265.0,,,110.0,20.0,312.7,,278.7,49.9,,25.1,52.7,4.7,3.08,1.63,
2023-05-17 01:50:00+00:00,60,6.175,,18.13,2.72,,2.72,,,3.8,0.22,3.29,,285.0,285.0,,,110.0,20.0,323.5,,283.9,58.0,,29.3,60.5,6.0,2.94,1.72,
2023-05-17 01:55:00+00:00,90,6.545,,18.03,1.72,,1.72,,,7.2,0.17,3.29,,265.0,265.0,,,110.0,20.0,382.7,,283.6,139.8,,76.0,112.7,16.4,2.76,4.91,
2023-05-17 02:00:00+00:00,85,6.195,,17.94,1.68,,1.68,,,6.84,0.1,3.29,,265.0,265.0,,,110.0,20.0,328.5,,281.6,68.0,,34.7,67.5,7.0,2.9,2.02,
2023-05-17 02:05:00+00:00,70,6.125,,17.74,1.83,,1.83,,,5.03,0.1,3.3,,267.5,267.5,,,110.0,20.0,327.0,,282.1,65.3,,33.2,66.3,6.6,2.9,1.86,
2023-05-17 02:10:00+00:00,95,6.195,,17.73,1.72,,1.72,,,6.84,0.1,3.3,,262.5,262.5,,,110.0,20.0,331.5,,281.5,72.4,,36.8,72.1,7.5,2.86,2.0,
2023-05-17 02:15:00+00:00,90,6.23,,17.73,1.72,,1.72,,,6.74,0.1,3.31,,262.5,262.5,,,110.0,20.0,335.8,,280.5,79.6,,40.9,77.6,8.3,2.85,2.16,
2023-05-17 02:20:00+00:00,65,4.55,,15.52,2.42,,2.42,,,5.1,0.03,3.33,,275.0,275.0,,,110.0,20.0,278.6,,253.2,36.8,,18.3,44.3,2.1,3.41,1.21,
2023-05-17 02:25:00+00:00,90,6.16,,17.71,1.54,,1.54,,,6.7,0.14,3.34,,257.5,257.5,,,110.0,20.0,329.4,,276.6,75.9,,38.9,75.6,7.8,2.87,2.02,
2023-05-17 02:30:00+00:00,90,6.195,,17.91,1.54,,1.54,,,6.74,0.07,3.36,,260.0,260.0,,,110.0,20.0,330.9,,276.3,78.3,,40.7,77.4,8.2,2.89,2.11,
2023-05-17 02:35:00+00:00,65,4.9,,16.48,1.55,,1.55,,,5.47,0.03,3.38,,260.0,260.0,,,110.0,20.0,283.7,,259.1,35.3,,17.9,44.9,2.5,3.36,1.02,
