Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2023-02-01 02:20:00+00:00,45,3.6,11.22,1.67,2.03,2.05,,,4.2,0.05,2.95,1.67,305.0,305.0,,92.5,110.0,20.0,312.6,280.7,46.4,23.2,51.4,1.6,3.12,1.46
2023-02-01 02:25:00+00:00,75,3.955,11.62,1.09,2.03,2.07,,,4.61,0.14,2.92,1.09,302.5,302.5,,92.5,110.0,20.0,329.4,287.9,59.9,30.8,61.4,2.6,2.94,1.85
2023-02-01 02:30:00+00:00,75,3.43,11.22,1.58,1.96,1.96,,,4.01,0.07,2.89,1.58,295.0,295.0,,92.5,110.0,20.0,298.7,272.9,37.5,18.7,43.2,1.2,3.27,1.32
2023-02-01 02:35:00+00:00,45,3.45,11.34,1.38,1.95,1.98,,,4.05,0.05,2.86,1.38,292.5,292.5,,92.5,110.0,20.0,295.8,270.2,37.3,18.4,42.8,1.2,3.29,1.34
2023-02-01 02:40:00+00:00,70,3.99,11.95,1.54,2.07,2.07,,,4.68,0.14,2.84,1.54,292.5,292.5,,95.0,110.0,20.0,320.1,280.5,57.0,29.4,57.5,2.5,2.99,1.94
2023-02-01 02:45:00+00:00,75,3.885,12.0,1.54,2.07,2.07,,,4.57,0.17,2.82,1.54,290.0,290.0,,92.5,110.0,20.0,310.3,275.4,50.5,26.0,52.1,2.1,3.09,1.83
2023-02-01 02:50:00+00:00,25,3.85,12.05,1.5,2.03,2.17,,,4.68,0.05,2.8,1.5,287.5,287.5,,92.5,110.0,20.0,306.4,271.6,50.2,26.1,51.0,2.1,3.13,1.95
2023-02-01 02:55:00+00:00,75,3.815,12.11,1.58,1.96,2.0,,,4.53,0.1,2.78,1.58,277.5,277.5,,95.0,110.0,20.0,299.3,268.2,44.9,23.0,46.6,1.8,3.17,1.78
2023-02-01 03:00:00+00:00,100,3.64,11.9,1.96,,1.96,,,4.18,0.1,2.76,,275.0,275.0,,,110.0,20.0,290.7,263.2,39.8,20.3,42.1,1.5,3.27,1.69
2023-02-01 03:05:00+00:00,80,3.525,11.85,1.83,,1.83,,,4.0,0.05,2.75,,270.0,270.0,,,110.0,20.0,283.1,259.5,34.3,17.2,37.8,1.2,3.36,1.48
2023-02-01 03:10:00+00:00,90,4.13,12.35,1.4,1.72,1.78,,,4.74,0.1,2.74,1.4,265.0,265.0,,95.0,110.0,20.0,312.4,269.3,61.7,32.0,57.7,2.9,2.99,2.49
2023-02-01 03:15:00+00:00,100,4.095,12.3,1.82,,1.82,,,4.82,0.1,2.74,,262.5,262.5,,,110.0,20.0,312.8,267.3,64.8,34.0,57.5,3.0,3.0,2.96
2023-02-01 03:20:00+00:00,100,4.025,12.29,1.8,,1.8,,,4.8,0.17,2.74,,260.0,260.0,,,110.0,20.0,305.2,265.0,57.4,30.0,53.2,2.5,3.05,2.59
2023-02-01 03:25:00+00:00,90,4.2,12.66,1.72,,1.72,,,4.89,0.17,2.74,,257.5,257.5,,,110.0,20.0,310.7,264.3,66.1,34.6,59.3,3.2,3.02,2.92
2023-02-01 03:30:00+00:00,100,4.095,12.91,1.68,,1.68,,,4.85,0.1,2.75,,252.5,252.5,,,110.0,20.0,298.0,257.7,57.5,30.3,51.6,2.6,3.15,2.94
2023-02-01 03:35:00+00:00,80,4.025,13.04,1.7,,1.7,,,4.75,0.08,2.76,,250.0,250.0,,,110.0,20.0,287.2,253.6,48.0,25.1,44.7,2.1,3.24,2.62
2023-02-01 03:40:00+00:00,90,4.235,13.37,1.72,,1.72,,,4.85,0.07,2.77,,245.0,245.0,,,110.0,20.0,289.7,251.8,54.1,28.2,48.8,2.6,3.16,2.79
2023-02-01 03:45:00+00:00,100,4.13,13.72,1.75,,1.75,,,4.85,0.14,2.79,,237.5,237.5,,,110.0,20.0,274.0,241.8,46.0,24.0,42.8,2.1,3.32,2.58
2023-02-01 03:50:00+00:00,80,3.55,13.17,1.65,,1.65,,,4.07,0.03,2.82,,230.0,230.0,,,110.0,20.0,245.2,228.1,24.9,12.5,27.3,0.9,3.71,1.5
2023-02-01 03:55:00+00:00,95,4.13,13.91,1.54,,1.54,,,4.85,0.14,2.84,,222.5,222.5,,,110.0,20.0,262.1,229.6,46.4,24.0,43.2,2.1,3.37,2.52
2023-02-01 04:00:00+00:00,100,4.06,13.99,1.72,,1.72,,,4.82,0.07,2.87,,222.5,222.5,,,110.0,20.0,255.9,226.4,42.1,21.9,38.9,1.9,3.45,2.61
2023-02-01 04:05:00+00:00,100,4.1,13.85,1.73,,1.73,,,4.75,0.13,2.91,,220.0,220.0,,,110.0,20.0,258.3,226.3,45.6,23.8,40.8,2.1,3.38,2.87
2023-02-01 04:10:00+00:00,90,4.025,13.98,1.58,,1.58,,,4.68,0.1,2.95,,215.0,215.0,,,110.0,20.0,249.3,220.9,40.6,20.9,38.4,1.8,3.47,2.36
2023-02-01 04:15:00+00:00,95,3.85,13.54,1.54,,1.54,,,4.61,0.14,2.99,,212.5,212.5,,,110.0,20.0,245.3,216.8,40.6,21.0,38.4,1.6,3.52,2.4
2023-02-01 04:20:00+00:00,90,3.8,13.32,1.73,,1.73,,,4.57,0.13,3.03,,215.0,215.0,,,110.0,20.0,250.3,218.2,45.5,24.2,40.1,1.8,3.51,3.18
2023-02-01 04:25:00+00:00,100,3.395,12.81,1.58,,1.58,,,4.18,0.07,3.08,,212.5,212.5,,,110.0,20.0,230.6,210.8,28.2,14.6,28.9,0.9,3.77,1.88
2023-02-01 04:30:00+00:00,100,3.745,13.15,1.68,,1.68,,,4.5,0.17,3.13,,215.0,215.0,,,110.0,20.0,245.4,216.5,40.9,21.3,38.3,1.6,3.51,2.5
2023-02-01 04:35:00+00:00,95,3.35,12.78,1.77,,1.77,,,4.0,0.05,3.19,,215.0,215.0,,,110.0,20.0,228.3,210.2,25.7,13.2,27.4,0.8,3.82,1.7
2023-02-01 04:40:00+00:00,100,3.465,12.23,1.68,,1.68,,,4.26,0.17,3.24,,212.5,212.5,,,110.0,20.0,240.9,210.8,42.2,22.1,39.4,1.4,3.53,2.55
2023-02-01 04:45:00+00:00,70,2.975,11.31,1.75,,1.75,,,3.56,0.04,3.3,,212.5,212.5,,,110.0,20.0,224.5,204.5,27.7,14.5,28.9,0.7,3.8,1.89
2023-02-01 04:50:00+00:00,70,3.525,12.17,1.85,,1.85,,,4.07,0.22,3.37,,220.0,220.0,,,110.0,20.0,250.1,219.9,42.1,21.9,42.5,1.5,3.45,2.02
2023-02-01 04:55:00+00:00,65,3.71,12.59,1.75,,1.75,,,4.61,0.17,3.43,,217.5,217.5,,,110.0,20.0,257.2,217.9,55.2,29.2,52.0,2.1,3.39,2.59
2023-02-01 05:00:00+00:00,95,3.64,12.82,1.75,,1.75,,,4.39,0.1,3.49,,217.5,217.5,,,110.0,20.0,248.4,214.8,47.2,25.3,44.6,1.8,3.52,2.62
2023-02-01 05:05:00+00:00,80,4.15,13.89,1.8,,1.8,,,4.93,0.17,3.56,,220.0,220.0,,,110.0,20.0,256.7,220.8,49.4,25.6,50.8,2.4,3.35,1.91
2023-02-01 05:10:00+00:00,90,4.515,15.16,1.72,,1.72,,,5.2,0.17,3.62,,222.5,222.5,,,110.0,20.0,256.3,219.5,50.9,26.5,52.3,2.9,3.36,1.94
2023-02-01 05:15:00+00:00,100,4.41,16.04,1.72,,1.72,,,5.13,0.07,3.69,,222.5,222.5,,,110.0,20.0,236.9,211.8,34.4,18.2,38.6,2.0,3.64,1.57
2023-02-01 05:20:00+00:00,75,4.975,17.07,1.77,,1.77,,,5.72,0.1,3.76,,220.0,220.0,,,110.0,20.0,246.0,209.6,50.6,26.9,51.4,3.6,3.43,2.04
2023-02-01 05:25:00+00:00,90,5.495,18.93,1.78,,1.78,,,6.18,0.14,3.83,,220.0,220.0,,,110.0,20.0,245.4,209.7,49.3,26.0,50.9,4.3,3.45,1.9
2023-02-01 05:30:00+00:00,95,5.67,20.58,2.03,,2.03,,,6.32,0.25,3.89,,220.0,220.0,,,110.0,20.0,230.6,204.1,36.6,19.8,42.1,3.6,3.63,1.52
2023-02-01 05:35:00+00:00,65,5.825,21.8,1.95,,1.95,,,6.9,0.15,3.96,,215.0,215.0,,,110.0,20.0,225.0,199.5,35.7,19.6,35.2,3.7,3.74,2.18
2023-02-01 05:40:00+00:00,90,6.37,23.22,2.13,,2.13,,,7.05,0.14,4.03,,210.0,210.0,,,110.0,20.0,226.3,196.4,41.3,22.1,43.0,5.0,3.64,1.89
2023-02-01 05:45:00+00:00,95,6.685,23.35,2.45,,2.45,,,7.23,0.07,4.1,,207.5,207.5,,,110.0,20.0,235.4,193.7,58.2,31.1,57.7,7.5,3.49,2.22
2023-02-01 05:50:00+00:00,95,6.775,24.72,2.25,,2.25,,,7.4,0.1,4.16,,210.0,210.0,,,110.0,20.0,227.3,194.8,45.6,24.9,44.6,6.3,3.65,2.29
2023-02-01 05:55:00+00:00,95,7.035,25.62,2.17,,2.17,,,7.65,0.17,4.23,,210.0,210.0,,,110.0,20.0,230.1,196.2,47.5,25.4,33.2,6.8,3.64,3.57
2023-02-01 06:00:00+00:00,95,7.245,26.03,1.64,,2.48,1.64,1.83,7.79,0.17,4.29,,205.0,205.0,116.7,,101.8,11.7,230.2,187.0,61.3,33.7,52.5,9.5,3.59,2.93
2023-02-01 06:05:00+00:00,95,7.225,26.43,2.42,,2.42,,,7.93,0.08,4.35,,205.0,205.0,,,110.0,20.0,224.0,188.9,49.1,26.7,45.5,7.6,3.66,2.45
2023-02-01 06:10:00+00:00,95,7.385,26.58,2.63,,2.63,,,7.97,0.28,4.41,,205.0,205.0,,,110.0,20.0,229.2,187.3,59.0,32.2,54.4,9.4,3.6,2.66
2023-02-01 06:15:00+00:00,95,7.735,26.69,2.66,,2.66,,,8.28,0.17,4.47,,205.0,205.0,,,110.0,20.0,237.2,189.8,65.5,35.0,64.0,11.2,3.45,2.24
2023-02-01 06:20:00+00:00,90,7.825,28.26,1.8,,2.65,1.8,1.9,8.5,0.08,4.53,,210.0,210.0,109.1,,97.6,7.5,227.4,190.8,50.5,27.9,55.1,9.4,3.61,1.82
2023-02-01 06:25:00+00:00,95,8.015,29.86,2.84,,2.84,,,8.66,0.1,4.59,,217.5,217.5,,,110.0,20.0,222.1,193.5,39.7,22.3,43.9,8.0,3.72,1.9
2023-02-01 06:30:00+00:00,95,8.12,30.71,2.84,,2.84,,,8.77,0.07,4.64,,217.5,217.5,,,110.0,20.0,217.8,192.0,35.9,20.3,35.1,7.6,3.78,2.36
2023-02-01 06:35:00+00:00,95,8.025,30.2,2.78,,2.78,,,8.73,0.1,4.69,,210.0,210.0,,,110.0,20.0,214.2,187.4,37.0,20.7,37.3,7.5,3.76,2.02
2023-02-01 06:40:00+00:00,95,7.945,29.69,2.87,,2.87,,,8.6,0.25,4.74,,205.0,205.0,,,110.0,20.0,213.7,183.0,42.1,23.0,40.6,8.1,3.74,2.11
2023-02-01 06:45:00+00:00,95,8.19,29.19,2.94,,2.94,,,8.77,0.14,4.79,,205.0,205.0,,,110.0,20.0,234.7,184.0,72.5,39.7,61.8,14.0,3.56,3.04
2023-02-01 06:50:00+00:00,90,8.1,28.88,3.1,,3.1,,,8.8,0.08,4.84,,207.5,207.5,,,110.0,20.0,230.3,184.5,64.6,35.7,59.4,12.5,3.57,2.79
2023-02-01 06:55:00+00:00,95,7.98,29.41,3.15,,3.15,,,8.7,0.1,4.89,,205.0,205.0,,,110.0,20.0,215.9,182.2,45.0,24.8,52.4,8.8,3.69,1.55
2023-02-01 07:00:00+00:00,95,7.98,28.83,3.18,,3.18,,,8.6,0.17,4.93,,205.0,205.0,,,110.0,20.0,222.0,181.2,55.9,30.8,57.8,10.7,3.61,2.05
2023-02-01 07:05:00+00:00,95,7.95,27.79,3.28,,3.28,,,8.52,0.17,4.98,,207.5,207.5,,,110.0,20.0,221.5,178.8,56.6,30.6,64.7,10.6,3.5,1.59
2023-02-01 07:10:00+00:00,75,8.225,28.23,3.22,,3.22,,,8.91,0.21,5.02,,205.0,205.0,,,110.0,20.0,231.0,184.6,60.9,32.8,70.5,12.2,3.43,1.53
2023-02-01 07:15:00+00:00,100,8.995,30.0,3.33,,3.33,,,9.57,0.14,5.06,,205.0,205.0,,,110.0,20.0,244.5,195.3,65.0,34.9,78.1,15.5,3.34,1.4
2023-02-01 07:20:00+00:00,95,9.0,31.38,3.3,,3.3,,,9.68,0.05,5.1,,205.0,205.0,,,110.0,20.0,235.4,196.5,51.9,28.9,66.9,13.1,3.49,1.25
2023-02-01 07:25:00+00:00,95,9.275,32.38,4.06,,4.06,,,9.93,0.14,5.14,,220.0,220.0,,,110.0,20.0,235.8,195.2,55.1,31.0,70.1,14.8,3.49,1.3
2023-02-01 07:30:00+00:00,100,9.31,32.83,3.46,,3.46,,,9.96,0.1,5.18,,212.5,212.5,,,110.0,20.0,232.5,196.1,48.8,27.4,62.4,13.3,3.53,1.28
2023-02-01 07:35:00+00:00,95,9.475,33.59,4.18,,4.18,,,10.15,0.05,5.21,,222.5,222.5,,,110.0,20.0,229.6,193.6,47.9,27.1,67.1,13.7,3.55,1.04
2023-02-01 07:40:00+00:00,95,9.555,34.57,2.48,,4.13,2.48,2.88,10.24,0.07,5.25,,225.0,225.0,113.3,,101.8,11.5,223.7,189.2,45.5,27.1,65.8,14.0,3.62,1.06
2023-02-01 07:45:00+00:00,95,9.52,34.48,2.87,,3.5,2.87,2.91,10.27,0.1,5.28,,220.0,220.0,111.7,,110.0,20.0,226.8,192.7,46.2,26.6,49.1,13.6,3.62,1.85
2023-02-01 07:50:00+00:00,95,9.45,34.05,4.35,,4.35,,,10.25,0.1,5.32,,225.0,225.0,,,110.0,20.0,222.7,186.7,48.7,27.8,64.8,13.8,3.6,1.19
2023-02-01 07:55:00+00:00,85,9.695,33.48,4.16,,4.16,,,10.45,0.21,5.35,,222.5,222.5,,,110.0,20.0,233.9,188.1,62.9,34.8,70.4,17.7,3.45,1.75
2023-02-01 08:00:00+00:00,95,9.135,32.47,2.94,,4.38,2.94,3.05,10.03,0.17,5.38,,217.5,217.5,109.2,,96.9,6.8,215.7,172.5,55.5,32.0,74.2,14.9,3.55,1.26
2023-02-01 08:05:00+00:00,95,9.025,31.58,4.15,,4.15,,,9.85,0.08,5.41,,210.0,210.0,,,110.0,20.0,226.6,181.9,60.1,33.5,71.7,14.9,3.5,1.53
2023-02-01 08:10:00+00:00,100,9.135,31.05,3.92,,3.92,,,9.93,0.25,5.45,,215.0,215.0,,,110.0,20.0,237.6,189.4,64.5,35.9,77.3,16.4,3.4,1.5
2023-02-01 08:15:00+00:00,100,9.38,31.62,3.05,,5.46,3.05,3.12,10.03,0.17,5.48,,235.0,235.0,111.2,,110.0,20.0,240.1,183.5,74.6,42.3,91.4,20.2,3.37,1.52
2023-02-01 08:20:00+00:00,95,9.475,32.43,5.18,,5.18,,,10.15,0.08,5.51,,237.5,237.5,,,110.0,20.0,236.6,187.3,65.5,36.5,83.1,17.9,3.42,1.32
2023-02-01 08:25:00+00:00,85,9.52,32.2,2.94,,3.95,2.94,2.98,10.17,0.1,5.53,,215.0,215.0,110.2,,110.0,20.0,239.0,192.7,60.9,34.6,75.0,17.4,3.38,1.45
2023-02-01 08:30:00+00:00,85,9.765,32.53,3.01,,4.03,3.01,3.12,10.38,0.07,5.56,,212.5,212.5,108.4,,96.0,5.9,243.6,189.7,72.3,41.5,84.3,21.6,3.33,1.68
2023-02-01 08:35:00+00:00,95,9.85,33.93,3.28,,4.68,3.28,3.31,10.65,0.05,5.59,,237.5,237.5,106.9,,110.0,20.0,234.7,191.5,54.7,32.6,81.1,17.8,3.44,1.05
2023-02-01 08:40:00+00:00,95,9.8,34.58,3.22,,4.97,3.22,3.26,10.63,0.1,5.62,,242.5,242.5,103.0,,110.0,20.0,227.9,187.3,52.2,31.3,76.3,16.9,3.53,1.08
2023-02-01 08:45:00+00:00,85,9.975,33.71,3.74,,3.74,,,10.59,0.07,5.65,,207.5,207.5,,,110.0,20.0,242.6,196.5,63.0,35.3,69.8,19.2,3.38,1.81
2023-02-01 08:50:00+00:00,85,9.925,33.22,4.1,,4.1,,,10.55,0.08,5.67,,217.5,217.5,,,110.0,20.0,241.5,193.8,63.9,35.6,79.2,19.3,3.35,1.38
2023-02-01 08:55:00+00:00,45,10.08,33.32,4.06,,4.06,,,10.69,0.21,5.7,,215.0,215.0,,,110.0,20.0,246.8,198.2,65.1,36.3,80.5,20.3,3.31,1.38
2023-02-01 09:00:00+00:00,95,10.29,34.69,4.09,,4.09,,,10.98,0.1,5.72,,217.5,217.5,,,110.0,20.0,247.1,203.4,59.3,33.8,76.4,19.8,3.37,1.29
2023-02-01 09:05:00+00:00,95,10.1,36.03,6.1,,6.1,,,10.68,0.03,5.75,,245.0,245.0,,,110.0,20.0,221.3,179.5,52.8,28.8,75.6,16.5,3.57,1.01
2023-02-01 09:10:00+00:00,95,10.483,37.31,4.16,,4.16,,,11.08,0.14,5.77,,220.0,237.5,,,110.0,20.0,232.0,199.4,41.5,25.4,53.9,15.7,3.57,1.45
2023-02-01 09:15:00+00:00,95,10.255,36.81,5.07,,5.07,,,10.98,0.1,5.8,,235.0,235.0,,,110.0,20.0,222.6,187.4,46.6,27.0,67.7,15.9,3.59,1.0
2023-02-01 09:20:00+00:00,85,10.275,35.4,4.68,,4.68,,,11.0,0.15,5.82,,227.5,227.5,,,110.0,20.0,231.4,187.7,59.2,33.4,74.2,19.3,3.44,1.37
2023-02-01 09:25:00+00:00,85,9.87,34.1,4.16,,4.16,,,10.52,0.1,5.84,,222.5,222.5,,,110.0,20.0,238.0,187.4,70.8,39.8,70.3,20.8,3.45,2.39
2023-02-01 09:30:00+00:00,85,9.52,32.66,5.18,,5.18,,,10.27,0.21,5.86,,220.0,220.0,,,110.0,20.0,228.0,175.9,70.1,38.6,80.6,18.8,3.43,1.66
2023-02-01 09:35:00+00:00,100,9.325,31.03,4.85,,4.85,,,9.95,0.08,5.88,,220.0,220.0,,,110.0,20.0,228.9,177.4,66.4,36.4,84.2,17.3,3.33,1.31
2023-02-01 09:40:00+00:00,90,9.625,31.56,6.44,,6.44,,,10.24,0.1,5.9,,247.5,247.5,,,110.0,20.0,241.7,182.9,76.3,41.6,95.4,20.9,3.28,1.35
2023-02-01 09:45:00+00:00,90,9.625,31.29,4.34,,4.34,,,10.31,0.1,5.91,,212.5,212.5,,,110.0,20.0,252.1,194.0,77.7,43.5,93.3,21.8,3.25,1.52
2023-02-01 09:50:00+00:00,95,9.2,30.76,5.9,,5.9,,,9.9,0.05,5.93,,242.5,242.5,,,110.0,20.0,231.7,177.7,68.2,37.5,90.6,17.4,3.34,1.21
2023-02-01 09:55:00+00:00,65,9.345,31.05,4.76,,4.76,,,10.48,0.07,5.94,,232.5,232.5,,,110.0,20.0,243.5,188.9,71.9,40.6,91.3,19.3,3.32,1.37
2023-02-01 10:00:00+00:00,90,10.045,32.08,5.6,,5.6,,,10.69,0.1,5.96,,242.5,242.5,,,110.0,20.0,257.7,195.4,82.8,45.8,102.8,25.0,3.19,1.38
2023-02-01 10:05:00+00:00,85,10.0,32.62,5.63,,5.63,,,10.6,0.15,5.97,,247.5,247.5,,,110.0,20.0,246.2,192.3,68.9,38.2,95.9,21.1,3.26,1.09
2023-02-01 10:10:00+00:00,100,10.185,33.29,4.93,,4.93,,,10.98,0.17,5.98,,240.0,240.0,,,110.0,20.0,251.7,199.4,69.2,39.1,92.1,22.3,3.27,1.2
2023-02-01 10:15:00+00:00,100,10.255,33.62,6.05,,6.05,,,10.87,0.25,5.99,,252.5,252.5,,,110.0,20.0,247.0,190.4,74.3,40.9,95.4,23.5,3.28,1.27
2023-02-01 10:20:00+00:00,85,10.25,33.57,6.1,,6.1,,,10.93,0.13,6.0,,250.0,250.0,,,110.0,20.0,247.0,188.5,77.2,42.3,96.3,24.1,3.28,1.35
2023-02-01 10:25:00+00:00,85,10.115,33.05,5.04,,5.04,,,10.84,0.17,6.0,,240.0,240.0,,,110.0,20.0,250.0,195.5,72.7,40.9,92.4,22.8,3.27,1.34
2023-02-01 10:30:00+00:00,85,9.275,32.53,4.86,,4.86,,,9.85,0.04,6.01,,242.5,242.5,,,110.0,20.0,229.6,188.3,52.1,30.7,79.7,14.9,3.51,1.0
2023-02-01 10:35:00+00:00,45,9.075,32.34,4.97,,4.97,,,10.7,0.17,6.01,,240.0,240.0,,,110.0,20.0,223.1,182.3,49.1,28.7,78.7,13.5,3.56,1.0
2023-02-01 10:40:00+00:00,85,10.115,32.35,4.9,,4.9,,,10.77,0.14,6.01,,232.5,232.5,,,110.0,20.0,254.7,196.5,76.8,42.6,96.9,23.8,3.2,1.33
2023-02-01 10:45:00+00:00,100,10.325,32.57,5.46,,5.46,,,10.9,0.07,6.02,,235.0,235.0,,,110.0,20.0,258.8,197.1,81.4,44.8,102.4,25.9,3.15,1.32
2023-02-01 10:50:00+00:00,100,10.3,33.26,5.15,,5.15,,,10.93,0.1,6.02,,240.0,240.0,,,110.0,20.0,254.1,199.1,72.3,40.4,97.0,23.6,3.23,1.16
2023-02-01 10:55:00+00:00,90,10.29,34.02,4.41,,4.41,,,10.98,0.07,6.01,,222.5,222.5,,,110.0,20.0,251.8,204.9,62.5,35.9,85.6,21.1,3.31,1.14
2023-02-01 11:00:00+00:00,95,10.36,34.52,4.8,,4.8,,,11.08,0.17,6.01,,240.0,240.0,,,110.0,20.0,248.8,201.7,62.9,36.1,85.9,21.5,3.33,1.14
