Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2019-10-01 00:00:00+00:00,80,2.75,,8.25,1.9,,1.9,,,3.4,0.1,3.44,,,292.3,292.3,,,110.0,20.0,319.8,,268.2,73.4,,40.0,62.5,1.6,3.0,3.84,
2019-10-01 00:05:00+00:00,80,2.65,,8.32,2.4,,2.4,,,3.45,0.15,3.46,,,332.5,332.5,,,110.0,20.0,302.7,,267.6,50.1,,26.5,50.5,1.0,3.14,2.08,
2019-10-01 00:10:00+00:00,75,,,,1.65,2.05,,,,,,3.45,1.65,,,,,92.5,,,,,,,,,,,,,
2019-10-01 00:15:00+00:00,75,,,,,,,,,,,3.46,,,,,,,,,,,,,,,,,,,
2019-10-01 00:20:00+00:00,55,2.6,,8.14,1.65,2.05,2.1,,,3.3,0.05,3.48,1.65,,316.0,316.0,,95.0,110.0,20.0,303.9,,267.0,52.3,,27.7,51.8,1.0,3.13,2.2,
2019-10-01 00:25:00+00:00,75,2.7,,8.11,2.0,,2.0,,,3.65,0.3,3.48,,,304.5,304.5,,,110.0,20.0,317.0,,272.1,63.8,,34.2,60.0,1.3,3.0,2.65,
2019-10-01 00:30:00+00:00,75,2.7,,8.08,1.4,,1.4,,,3.35,0.1,3.48,,,269.8,269.8,,,110.0,20.0,320.9,,264.3,80.4,,43.6,66.9,1.6,2.99,4.15,
2019-10-01 00:35:00+00:00,65,2.75,,8.2,1.95,,1.95,,,3.35,0.05,3.47,,,301.0,301.0,,,110.0,20.0,321.6,,271.7,71.1,,38.5,63.5,1.5,2.98,3.24,
2019-10-01 00:40:00+00:00,80,2.8,,8.02,1.75,,1.75,,,3.3,0.05,3.46,,,289.0,289.0,,,110.0,20.0,326.1,,275.3,71.8,,37.6,66.6,1.5,2.87,2.57,
2019-10-01 00:45:00+00:00,40,2.65,,8.11,1.8,,1.8,,,3.3,0.05,3.45,,,290.0,290.0,,,110.0,20.0,309.2,,265.1,62.6,,33.5,56.9,1.2,3.06,2.93,
