Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2019-07-01 10:45:00+00:00,45,5.8,18.05,3.7,,3.7,,,6.4,0.25,5.77,,,196.5,196.5,,,110.0,20.0,246.3,141.0,119.2,69.6,180.8,12.3,3.11,1.27
2019-07-01 10:50:00+00:00,80,5.55,16.66,1.55,,4.35,1.55,1.81,6.4,0.2,5.77,,,344.8,344.8,80.8,,81.2,1.5,269.9,185.1,103.2,58.2,151.3,9.8,3.0,1.04
2019-07-01 10:55:00+00:00,95,5.75,18.24,3.7,,3.7,,,6.35,0.1,5.77,,,178.0,178.0,,,110.0,20.0,227.2,138.1,97.1,58.3,152.7,10.2,3.17,1.24
2019-07-01 11:00:00+00:00,70,5.65,18.22,3.75,,3.75,,,6.7,0.5,5.77,,,170.0,340.5,,,110.0,20.0,207.9,135.1,68.9,48.3,127.9,8.2,3.22,1.2
2019-07-01 11:05:00+00:00,90,5.8,18.34,1.0,,4.5,1.0,1.21,6.5,0.1,5.76,,,315.0,315.0,91.8,,91.0,1.0,261.6,191.8,95.8,50.6,110.1,9.1,3.16,1.49
2019-07-01 11:10:00+00:00,75,,,,,,,,,,5.76,,,,,,,,,,,,,,,,
2019-07-01 11:15:00+00:00,100,5.6,17.54,4.5,,4.5,,,6.05,0.05,5.75,,,324.5,324.5,,,110.0,20.0,243.9,142.7,113.0,68.9,146.9,11.4,3.13,1.69
2019-07-01 11:20:00+00:00,75,5.3,17.07,3.45,3.9,4.65,,,6.0,0.15,5.75,3.45,,342.0,342.0,,107.5,110.0,20.0,213.5,131.9,76.4,50.4,155.2,7.6,3.22,1.0
2019-07-01 11:25:00+00:00,40,5.25,17.26,3.4,3.95,4.0,,,5.75,0.1,5.74,3.4,,229.5,357.0,,105.0,110.0,20.0,217.6,126.8,56.3,55.3,176.3,8.1,3.29,1.0
2019-07-01 11:30:00+00:00,25,5.05,17.91,3.3,4.0,3.8,,,5.4,1.3,5.73,3.3,3.8,209.3,371.5,,105.0,110.0,20.0,205.3,123.4,60.2,53.1,165.3,7.1,3.55,1.1
2019-07-01 11:35:00+00:00,45,5.15,16.61,3.4,4.45,4.8,,,5.85,0.15,5.72,3.4,,352.5,352.5,,105.0,110.0,20.0,202.3,127.6,81.2,48.7,139.4,6.9,3.22,1.17
2019-07-01 11:40:00+00:00,75,5.45,16.67,3.35,4.65,4.45,,,6.1,0.15,5.71,3.35,4.45,354.0,354.0,,102.5,110.0,20.0,248.9,142.7,105.2,68.5,174.6,10.8,3.06,1.24
2019-07-02 07:55:00+00:00,75,,,3.25,5.95,,,,,,5.19,3.25,,,,,103.8,,,,,,,,,,
2019-07-02 08:00:00+00:00,25,,,3.3,5.2,,,,,,5.2,3.3,,,,,102.5,,,,,,,,,,
2019-07-02 08:05:00+00:00,75,,,2.4,5.45,,2.4,2.46,,,5.21,3.25,,,,100.2,102.5,110.0,20.0,,,,,,,,
2019-07-02 08:10:00+00:00,75,,,2.4,5.7,,2.4,2.91,,,5.23,2.95,,,,99.0,101.3,96.9,6.7,,,,,,,,
2019-07-02 08:15:00+00:00,50,,,2.1,3.7,,2.1,2.66,,,5.24,3.3,,,,95.8,105.0,94.2,4.1,,,,,,,,
2019-07-02 08:20:00+00:00,25,,,3.35,4.25,,,,,,5.25,3.35,,,,,102.5,,,,,,,,,,
2019-07-02 08:25:00+00:00,75,,,1.65,5.0,,1.65,2.76,,,5.27,3.3,,,,93.3,100.0,95.0,4.9,,,,,,,,
2019-07-02 08:30:00+00:00,75,,,3.45,4.8,,,,,,5.29,3.45,,,,,100.0,,,,,,,,,,
2019-07-02 08:35:00+00:00,75,,,3.3,5.35,,,,,,5.3,3.3,,,,,96.3,,,,,,,,,,
2019-07-02 08:40:00+00:00,75,,,3.35,5.65,,,,,,5.32,3.35,,,,,100.0,,,,,,,,,,
2019-07-02 08:45:00+00:00,75,,,2.15,5.5,,2.15,2.71,,,5.34,3.35,,,,95.1,100.0,94.7,4.6,,,,,,,,
2019-07-02 08:50:00+00:00,75,,,3.1,4.65,,3.1,3.16,,,5.36,3.2,,,,106.3,100.0,110.0,20.0,,,,,,,,
2019-07-02 08:55:00+00:00,75,,,3.25,4.7,,,,,,5.39,3.25,,,,,100.0,,,,,,,,,,
2019-07-02 09:00:00+00:00,75,,,3.5,4.55,,,,,,5.41,3.5,,,,,100.0,,,,,,,,,,
2019-07-02 09:05:00+00:00,75,,,1.2,,,1.2,1.31,,,5.43,,,,,99.0,,110.0,20.0,,,,,,,,
2019-07-02 09:10:00+00:00,45,4.15,16.38,3.3,3.85,3.8,,,4.7,0.05,5.45,3.3,3.8,237.0,237.0,,105.0,110.0,20.0,156.6,101.8,45.9,29.3,92.3,2.8,3.95,1.22
2019-07-02 09:15:00+00:00,50,,,2.55,3.9,,2.55,2.66,,,5.48,3.3,,,,100.2,97.5,110.0,20.0,,,,,,,,
2019-07-02 09:20:00+00:00,75,,,,,,,,,,5.5,,,,,,,,,,,,,,,,
2019-07-02 09:25:00+00:00,70,4.1,17.72,2.45,3.95,3.75,2.45,2.71,4.7,0.05,5.52,2.75,3.75,200.3,200.3,98.1,100.8,93.7,3.6,139.4,102.6,39.3,23.9,66.3,2.1,4.32,1.25
2019-07-02 09:30:00+00:00,75,,,3.4,4.05,,,,,,5.55,3.4,,,,,102.5,,,,,,,,,,
2019-07-02 09:35:00+00:00,70,4.1,17.82,2.1,3.9,3.75,2.1,2.41,4.8,0.15,5.57,3.5,3.75,197.0,197.0,95.4,105.0,92.7,2.7,141.8,106.6,40.3,23.8,59.8,2.1,4.35,1.35
2019-07-02 09:40:00+00:00,75,,,,,,,,,,5.59,,,,,,,,,,,,,,,,
2019-07-02 09:45:00+00:00,75,,,,,,,,,,5.61,,,,,,,,,,,,,,,,
2019-07-02 09:50:00+00:00,70,4.2,18.85,3.95,,3.95,,,4.75,0.1,5.64,,,184.5,184.5,,,110.0,20.0,143.4,101.8,36.2,21.1,65.3,2.1,4.49,1.29
2019-07-02 09:55:00+00:00,75,,,3.5,3.9,,,,,,5.65,3.5,,,,,110.0,,,,,,,,,,
2019-07-02 10:00:00+00:00,75,,,3.55,4.85,,,,,,5.67,3.55,,,,,97.5,,,,,,,,,,
2019-07-02 10:05:00+00:00,75,,,3.5,5.4,,,,,,5.69,3.5,,,,,102.5,,,,,,,,,,
2019-07-02 10:10:00+00:00,75,,,3.6,5.55,,,,,,5.7,3.6,,,,,100.0,,,,,,,,,,
2019-07-02 10:15:00+00:00,75,,,3.45,4.75,,,,,,5.72,3.45,,,,,100.0,,,,,,,,,,
2019-07-02 10:20:00+00:00,75,,,3.45,4.85,,,,,,5.73,3.45,,,,,102.5,,,,,,,,,,
2019-07-02 10:25:00+00:00,75,,,2.4,5.75,,2.4,2.61,,,5.74,3.4,,,,99.3,100.0,93.9,3.9,,,,,,,,
2019-07-02 10:30:00+00:00,75,,,3.4,6.5,,,,,,5.75,3.4,,,,,100.0,,,,,,,,,,
2019-07-02 10:35:00+00:00,75,,,3.35,5.6,,,,,,5.76,3.35,,,,,100.0,,,,,,,,,,
2019-07-02 10:40:00+00:00,75,,,3.5,6.2,,,,,,5.76,3.5,,,,,100.0,,,,,,,,,,
2019-07-02 10:45:00+00:00,75,,,3.5,6.85,,,,,,5.77,3.5,,,,,100.0,,,,,,,,,,
2019-07-02 10:50:00+00:00,75,,,3.3,5.9,,,,,,5.77,3.3,,,,,97.5,,,,,,,,,,
2019-07-02 10:55:00+00:00,75,,,3.3,5.95,,,,,,5.77,3.3,,,,,97.5,,,,,,,,,,
2019-07-02 11:00:00+00:00,75,,,2.4,5.2,,2.4,2.66,,,5.77,3.45,,,,99.7,97.5,94.3,4.2,,,,,,,,
2019-07-02 11:05:00+00:00,75,,,3.35,5.6,,,,,,5.76,3.35,,,,,100.0,,,,,,,,,,
2019-07-02 11:10:00+00:00,75,,,2.45,5.05,,2.45,2.51,,,5.76,3.3,,,,99.9,102.5,110.0,20.0,,,,,,,,
2019-07-02 11:15:00+00:00,75,,,3.4,4.7,,,,,,5.75,3.4,,,,,102.5,,,,,,,,,,
2019-07-02 11:20:00+00:00,75,,,2.45,4.65,,2.45,2.56,,,5.75,3.45,,,,99.9,102.5,110.0,20.0,,,,,,,,
2019-07-02 11:25:00+00:00,75,,,2.4,4.65,,2.4,2.56,,,5.74,3.45,,,,97.6,107.5,93.4,3.3,,,,,,,,
2019-07-02 11:30:00+00:00,75,,,3.4,4.4,,,,,,5.73,3.4,,,,,110.0,,,,,,,,,,
2019-07-02 11:35:00+00:00,45,4.15,17.47,3.55,4.2,3.95,,,4.75,0.05,5.72,3.55,3.95,221.0,221.0,,112.5,110.0,20.0,144.2,101.6,35.5,21.5,69.0,2.1,4.21,1.24
2019-07-03 07:55:00+00:00,75,,,2.75,7.9,,2.75,2.81,,,5.19,3.2,,,,97.7,102.5,110.0,20.0,,,,,,,,
2019-07-03 08:00:00+00:00,75,,,2.4,8.3,,2.4,2.71,,,5.2,2.75,,,,98.8,108.8,94.4,4.4,,,,,,,,
2019-07-03 08:05:00+00:00,75,,,2.7,9.85,,2.7,2.86,,,5.21,3.25,,,,100.4,100.0,93.9,3.8,,,,,,,,
2019-07-03 08:10:00+00:00,75,,,2.1,9.1,,2.1,2.76,,,5.23,2.8,,,,95.8,108.8,94.9,4.8,,,,,,,,
2019-07-03 08:15:00+00:00,75,,,3.3,8.4,,,,,,5.24,3.3,,,,,105.0,,,,,,,,,,
2019-07-03 08:20:00+00:00,75,,,2.4,6.15,,2.4,2.76,,,5.25,2.8,,,,98.4,102.5,94.6,4.5,,,,,,,,
2019-07-03 08:25:00+00:00,75,,,3.35,5.75,,,,,,5.27,3.35,,,,,105.0,,,,,,,,,,
2019-07-03 08:30:00+00:00,75,,,3.45,5.95,,,,,,5.29,3.45,,,,,105.0,,,,,,,,,,
2019-07-03 08:35:00+00:00,75,,,2.5,5.65,,2.5,2.66,,,5.3,3.35,,,,100.0,105.0,93.9,3.9,,,,,,,,
2019-07-03 08:40:00+00:00,75,,,2.15,4.25,,2.15,2.71,,,5.32,3.3,,,,95.9,107.5,94.2,4.1,,,,,,,,
2019-07-03 08:45:00+00:00,75,,,2.9,,,2.9,2.96,,,5.34,,,,,102.0,,110.0,20.0,,,,,,,,
2019-07-03 08:50:00+00:00,75,,,2.5,4.0,,,,,,5.36,2.5,,,,,100.0,,,,,,,,,,
2019-07-03 08:55:00+00:00,75,,,1.8,4.15,,1.8,2.46,,,5.39,3.3,,,,93.9,107.5,93.2,3.2,,,,,,,,
2019-07-03 09:00:00+00:00,75,,,3.45,4.25,,,,,,5.41,3.45,,,,,107.5,,,,,,,,,,
2019-07-03 09:05:00+00:00,75,,,3.4,4.25,,,,,,5.43,3.4,,,,,107.5,,,,,,,,,,
2019-07-03 09:10:00+00:00,75,,,2.4,4.1,,2.4,2.66,,,5.45,3.4,,,,96.7,110.0,93.0,3.0,,,,,,,,
2019-07-03 09:15:00+00:00,75,,,3.35,3.95,,,,,,5.48,3.35,,,,,107.5,,,,,,,,,,
2019-07-03 09:20:00+00:00,70,4.15,17.38,3.75,,3.75,,,4.9,0.2,5.5,,,201.0,201.0,,,110.0,20.0,153.6,101.6,52.7,28.8,72.9,2.7,4.19,1.65
2019-07-03 09:25:00+00:00,50,,,,,,,,,,5.52,,,,,,,,,,,,,,,,
2019-07-03 09:30:00+00:00,70,4.2,17.03,3.75,,3.75,,,4.75,0.05,5.55,,,207.5,207.5,,,110.0,20.0,179.0,102.0,100.5,50.7,98.5,4.7,4.05,3.42
2019-07-03 09:35:00+00:00,75,,,,,,,,,,5.57,,,,,,,,,,,,,,,,
2019-07-03 09:40:00+00:00,50,4.2,17.48,2.55,,3.7,2.55,2.76,4.75,0.05,5.59,,,200.8,200.8,99.1,,93.8,3.7,148.7,103.7,49.1,29.6,73.1,2.8,4.16,1.44
2019-07-03 09:45:00+00:00,75,,,,,,,,,,5.61,,,,,,,,,,,,,,,,
2019-07-03 09:50:00+00:00,75,,,,,,,,,,5.64,,,,,,,,,,,,,,,,
2019-07-03 09:55:00+00:00,70,4.1,17.92,3.8,,3.8,,,4.7,0.05,5.65,,,204.0,204.0,,,110.0,20.0,141.5,100.9,30.0,19.9,67.8,1.9,4.37,1.15
2019-07-03 10:00:00+00:00,70,4.75,13.44,4.45,,4.45,,,5.7,0.4,5.67,,,425.0,425.0,,,110.0,20.0,231.3,119.8,127.0,73.5,194.7,8.6,2.83,1.41
2019-07-03 10:05:00+00:00,50,,,2.5,,,2.5,2.61,,,5.69,,,,,98.0,,110.0,20.0,,,,,,,,
2019-07-03 10:10:00+00:00,50,,,2.55,,,2.55,2.71,,,5.7,,,,,99.1,,93.4,3.4,,,,,,,,
2019-07-03 10:15:00+00:00,50,4.0,17.76,3.75,,3.75,,,5.65,1.1,5.72,,,187.5,187.5,,,110.0,20.0,138.6,100.0,34.1,19.3,54.1,1.8,4.44,1.5
2019-07-03 10:20:00+00:00,70,4.2,18.06,2.55,,3.65,2.55,2.71,4.95,0.2,5.73,,,187.5,187.5,99.1,,93.4,3.4,144.6,103.7,44.3,26.9,66.1,2.5,4.3,1.42
2019-07-03 10:25:00+00:00,70,4.8,17.47,4.05,,4.05,,,5.35,0.05,5.74,,,223.0,223.0,,,110.0,20.0,226.3,121.5,131.3,71.3,253.9,8.5,3.64,1.09
2019-07-03 10:30:00+00:00,70,4.15,18.05,3.65,,3.65,,,4.8,0.05,5.75,,,194.0,194.0,,,110.0,20.0,145.2,101.2,36.5,22.5,48.0,2.2,4.35,1.79
2019-07-03 10:35:00+00:00,50,4.1,17.73,3.65,,3.65,,,4.8,0.15,5.76,,,192.0,192.0,,,110.0,20.0,144.2,100.8,37.5,22.4,52.9,2.1,4.32,1.67
2019-07-03 10:40:00+00:00,75,,,,,,,,,,5.76,,,,,,,,,,,,,,,,
2019-07-03 10:45:00+00:00,50,,,,,,,,,,5.77,,,,,,,,,,,,,,,,
2019-07-03 10:50:00+00:00,10,,,,,,,,,,5.77,,,,,,,,,,,,,,,,
2019-07-03 10:55:00+00:00,70,4.85,18.29,3.6,,3.6,,,5.4,0.05,5.77,,,183.0,183.0,,,110.0,20.0,203.2,120.1,111.4,58.4,262.2,7.2,3.77,1.0
2019-07-03 11:00:00+00:00,65,4.95,18.65,2.55,,3.75,2.55,2.76,6.2,0.35,5.77,,,187.0,187.0,101.4,,94.7,4.6,211.4,123.4,116.9,62.1,199.4,7.9,3.77,1.1
2019-07-03 11:05:00+00:00,100,5.05,14.54,4.65,,4.65,,,5.7,0.1,5.76,,,405.0,405.0,,,110.0,20.0,236.5,128.6,122.6,71.9,182.9,9.6,2.88,1.4
2019-07-03 11:10:00+00:00,75,,,2.5,,,2.5,2.71,,,5.76,,,,,98.6,,93.6,3.5,,,,,,,,
2019-07-04 08:05:00+00:00,100,5.25,18.61,2.4,4.2,4.35,2.4,2.61,5.9,0.1,5.21,3.45,,291.5,291.5,102.3,102.5,94.8,4.7,207.2,142.5,57.7,39.9,115.4,6.1,3.55,1.0
2019-07-04 08:10:00+00:00,45,5.2,18.7,3.3,4.45,4.45,,,6.15,0.4,5.23,3.3,,288.8,288.8,,102.5,110.0,20.0,196.0,132.6,53.7,37.9,114.5,5.7,3.6,1.0
2019-07-04 08:15:00+00:00,70,5.15,18.43,2.4,4.1,4.4,2.4,2.56,5.85,0.15,5.24,3.3,,291.5,291.5,100.5,102.5,94.0,3.9,196.6,134.3,60.1,38.6,111.5,5.6,3.58,1.0
2019-07-04 08:20:00+00:00,65,5.25,17.91,2.4,3.9,3.85,2.4,2.71,6.2,0.4,5.25,3.3,3.85,222.0,301.0,100.5,102.5,95.1,5.0,208.0,125.8,67.2,52.2,123.6,7.5,3.41,1.35
2019-07-04 08:25:00+00:00,25,4.8,17.26,3.4,4.85,3.8,,,5.7,0.05,5.27,3.4,3.8,201.5,310.0,,102.5,110.0,20.0,189.5,120.9,39.8,42.8,147.0,5.3,3.6,1.0
2019-07-04 08:30:00+00:00,25,,,3.3,4.55,,,,,,5.29,3.3,,,,,102.5,,,,,,,,,,
2019-07-04 08:35:00+00:00,70,5.2,17.15,2.6,4.2,4.85,2.6,2.76,6.0,0.2,5.3,3.3,,317.0,317.0,102.6,102.5,94.7,4.6,199.6,127.0,88.2,50.3,117.9,7.1,3.3,1.45
2019-07-04 08:40:00+00:00,70,5.2,17.75,3.4,4.1,4.35,,,5.65,0.05,5.32,3.4,,300.0,300.0,,102.5,110.0,20.0,215.0,134.4,70.0,49.3,144.9,7.2,3.41,1.01
2019-07-04 08:45:00+00:00,50,4.95,17.97,2.45,3.9,4.2,2.45,2.71,5.7,0.55,5.34,3.3,,302.5,302.5,100.6,105.0,94.8,4.7,201.5,131.6,57.4,41.0,122.5,5.5,3.63,1.0
2019-07-04 08:50:00+00:00,45,5.1,16.13,3.25,4.2,4.2,,,5.85,1.1,5.36,3.25,,299.5,299.5,,105.0,110.0,20.0,224.9,134.4,82.2,56.0,159.8,7.8,3.16,1.07
2019-07-04 08:55:00+00:00,95,5.1,16.02,2.4,4.1,4.45,2.4,2.51,5.65,0.05,5.39,3.25,,338.0,338.0,99.8,105.0,110.0,20.0,235.0,154.6,89.7,53.3,136.5,7.5,3.14,1.19
2019-07-04 09:00:00+00:00,70,4.15,17.94,2.05,,3.75,2.05,2.51,4.75,0.05,5.41,,,197.5,197.5,96.8,,94.2,4.1,142.9,107.5,39.0,23.5,60.9,2.2,4.32,1.29
2019-07-04 09:05:00+00:00,40,5.15,18.32,3.3,3.6,3.75,,,5.7,0.05,5.43,3.3,,195.0,316.0,,102.5,110.0,20.0,200.7,125.0,53.6,47.4,149.9,6.7,3.56,1.02
2019-07-04 09:10:00+00:00,75,,,2.4,,,2.4,2.51,,,5.45,,,,,99.8,,110.0,20.0,,,,,,,,
2019-07-04 09:15:00+00:00,70,4.85,18.32,3.2,3.55,3.7,3.2,3.26,5.4,0.1,5.48,3.3,,192.0,192.0,108.4,105.0,110.0,20.0,185.1,121.4,70.2,41.6,135.6,5.3,3.78,1.09
2019-07-04 09:20:00+00:00,20,4.15,17.83,3.25,3.6,3.8,,,4.75,0.1,5.5,3.25,,197.0,197.0,,105.0,110.0,20.0,147.3,101.6,43.0,24.1,58.6,2.3,4.3,1.7
2019-07-04 09:25:00+00:00,70,4.15,17.91,2.5,3.65,3.8,2.5,2.56,4.7,0.1,5.52,3.25,,198.0,198.0,104.0,105.0,110.0,20.0,151.5,121.1,33.7,20.4,53.9,2.0,4.32,1.26
2019-07-04 09:30:00+00:00,75,,,3.25,3.9,,,,,,5.55,3.25,,,,,107.5,,,,,,,,,,
2019-07-04 09:35:00+00:00,75,,,2.45,,,2.45,2.56,,,5.57,,,,,97.3,,110.0,20.0,,,,,,,,
2019-07-04 09:40:00+00:00,75,,,,,,,,,,5.59,,,,,,,,,,,,,,,,
2019-07-04 09:45:00+00:00,75,,,2.45,,,2.45,2.51,,,5.61,,,,,99.9,,110.0,20.0,,,,,,,,
2019-07-04 09:50:00+00:00,45,4.15,18.34,3.35,3.9,3.75,,,4.7,0.05,5.64,3.35,3.75,188.8,188.8,,105.0,110.0,20.0,144.0,101.4,39.7,22.3,49.9,2.2,4.42,1.86
2019-07-04 09:55:00+00:00,45,4.2,18.21,3.5,3.95,3.8,,,5.0,0.25,5.65,3.5,3.8,189.0,189.0,,102.5,110.0,20.0,146.5,101.8,40.7,23.4,64.1,2.3,4.34,1.45
2019-07-04 10:00:00+00:00,75,,,3.3,3.85,,,,,,5.67,3.3,,,,,105.0,,,,,,,,,,
2019-07-04 10:05:00+00:00,45,4.15,18.32,3.5,4.45,3.9,,,4.7,0.05,5.69,3.5,3.9,195.0,195.0,,105.0,110.0,20.0,142.0,101.3,37.5,21.0,52.7,2.1,4.41,1.65
2019-07-04 10:10:00+00:00,75,,,3.3,4.25,,,,,,5.7,3.3,,,,,102.5,,,,,,,,,,
2019-07-04 10:15:00+00:00,75,,,3.3,4.6,,,,,,5.72,3.3,,,,,105.0,,,,,,,,,,
2019-07-04 10:20:00+00:00,75,,,3.4,4.1,,,,,,5.73,3.4,,,,,105.0,,,,,,,,,,
2019-07-04 10:25:00+00:00,75,,,3.3,3.95,,,,,,5.74,3.3,,,,,110.0,,,,,,,,,,
2019-07-04 10:30:00+00:00,75,,,3.5,3.9,,,,,,5.75,3.5,,,,,115.0,,,,,,,,,,
2019-07-04 10:35:00+00:00,50,,,2.55,,,2.55,2.61,,,5.76,,,,,99.6,,110.0,20.0,,,,,,,,
2019-07-04 10:40:00+00:00,10,,,2.45,,,2.45,2.66,,,5.76,,,,,100.2,,94.2,4.1,,,,,,,,
2019-07-04 10:45:00+00:00,70,4.15,17.74,3.75,,3.75,,,5.15,0.45,5.77,,,193.0,193.0,,,110.0,20.0,144.1,101.2,35.0,21.7,62.8,2.1,4.28,1.33
2019-07-04 10:50:00+00:00,75,,,,,,,,,,5.77,,,,,,,,,,,,,,,,
2019-07-04 10:55:00+00:00,75,,,3.45,3.95,,,,,,5.77,3.45,,,,,110.0,,,,,,,,,,
2019-07-04 11:00:00+00:00,75,,,2.4,3.85,,2.4,2.66,,,5.77,2.7,,,,99.7,103.2,94.3,4.2,,,,,,,,
2019-07-04 11:05:00+00:00,70,4.15,17.48,2.45,,3.9,2.45,2.56,5.0,0.3,5.76,,,207.0,207.0,99.9,,110.0,20.0,155.0,121.3,41.2,23.7,53.7,2.2,4.21,1.61
2019-07-04 11:10:00+00:00,50,,,,,,,,,,5.76,,,,,,,,,,,,,,,,
2019-07-04 11:15:00+00:00,75,,,3.4,3.85,,,,,,5.75,3.4,,,,,107.5,,,,,,,,,,
2019-07-04 11:20:00+00:00,50,4.05,16.94,2.45,3.75,3.9,2.45,2.66,4.6,0.05,5.75,2.7,,224.0,224.0,100.2,103.1,94.2,4.1,139.9,103.2,43.5,24.8,63.2,2.2,4.18,1.44
2019-07-04 11:25:00+00:00,65,4.95,16.22,2.15,3.8,4.1,2.15,2.66,5.55,0.05,5.74,2.7,,259.5,259.5,100.7,103.3,96.2,6.1,226.3,135.9,105.9,62.0,149.8,8.0,3.28,1.36
2019-07-04 11:30:00+00:00,50,4.1,17.15,2.5,3.85,3.8,2.5,2.71,4.85,0.2,5.73,2.75,3.8,212.0,212.0,100.4,103.2,94.5,4.4,143.5,103.7,42.2,25.7,75.5,2.3,4.18,1.17
