Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,fbEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2019-11-01 00:00:00+00:00,70,3.2,,7.01,2.7,,2.7,,,3.75,0.15,3.29,,,585.0,585.0,,,110.0,20.0,484.4,,392.5,132.0,,66.0,144.4,3.7,2.19,1.52,
2019-11-01 00:05:00+00:00,100,3.2,,10.66,2.5,,2.5,,,3.85,0.05,3.3,,,276.0,276.0,,,110.0,20.0,280.5,,255.5,35.6,,18.9,34.7,1.0,3.33,2.34,
2019-11-01 00:10:00+00:00,80,3.35,,10.67,2.1,,2.1,,,4.0,0.15,3.31,,,262.0,262.0,,,110.0,20.0,300.2,,255.4,63.6,,35.4,49.8,2.0,3.19,5.27,
2019-11-01 00:15:00+00:00,100,3.35,,10.66,2.15,,2.15,,,4.0,0.2,3.32,,,266.0,266.0,,,110.0,20.0,296.4,,259.6,52.2,,28.4,43.1,1.6,3.18,4.1,
2019-11-01 00:20:00+00:00,80,3.35,,10.86,2.1,,2.1,,,4.0,0.3,3.32,,,264.5,264.5,,,110.0,20.0,288.3,,256.8,44.9,,23.9,40.9,1.4,3.24,2.85,
2019-11-01 00:25:00+00:00,65,3.2,,11.12,2.95,,2.95,,,3.95,0.2,3.33,,,302.5,302.5,,,110.0,20.0,272.5,,251.9,29.5,,15.4,30.1,0.9,3.48,1.93,
2019-11-01 00:30:00+00:00,100,3.35,,11.07,1.95,,1.95,,,4.05,0.25,3.32,,,259.0,259.0,,,110.0,20.0,280.3,,251.0,41.7,,22.1,38.5,1.3,3.31,2.73,
2019-11-01 00:35:00+00:00,100,3.45,,11.1,1.8,,1.8,,,4.15,0.3,3.32,,,252.0,252.0,,,110.0,20.0,287.2,,248.1,55.4,,29.7,46.7,1.8,3.22,3.7,
2019-11-01 00:40:00+00:00,80,3.55,,11.18,2.45,,2.45,,,4.1,0.25,3.31,,,271.3,271.3,,,110.0,20.0,298.5,,263.3,50.2,,27.0,45.5,1.8,3.15,3.0,
2019-11-01 00:45:00+00:00,95,3.3,,10.98,2.4,,2.4,,,3.9,0.2,3.3,,,269.5,269.5,,,110.0,20.0,281.9,,253.4,40.7,,22.0,36.8,1.3,3.33,3.12,
2019-11-01 00:50:00+00:00,80,3.35,,11.35,2.05,,2.05,,,3.95,0.2,3.29,,,259.5,259.5,,,110.0,20.0,274.8,,250.1,35.3,,18.3,34.7,1.1,3.39,2.14,
2019-11-01 00:55:00+00:00,100,3.3,,11.12,2.0,,2.0,,,4.0,0.2,3.27,,,254.0,254.0,,,110.0,20.0,272.5,,245.1,39.0,,20.7,36.5,1.2,3.37,2.62,
2019-11-01 01:00:00+00:00,80,3.3,,11.0,1.85,,1.85,,,3.95,0.25,3.25,,,246.5,246.5,,,110.0,20.0,272.5,,242.2,43.1,,22.6,39.6,1.3,3.33,2.68,
2019-11-01 01:05:00+00:00,65,3.5,,7.18,2.4,,2.4,,,4.1,0.2,3.23,,,530.0,530.0,,,110.0,20.0,552.1,,414.4,197.3,,104.9,192.0,6.7,2.05,2.34,
2019-11-01 01:10:00+00:00,70,3.05,,6.99,2.5,,2.5,,,3.7,0.15,3.2,,,556.0,556.0,,,110.0,20.0,461.0,,378.3,118.6,,59.0,133.0,3.0,2.29,1.43,
2019-11-01 01:15:00+00:00,100,3.15,,6.86,1.7,,1.7,,,3.85,0.15,3.18,,,500.0,500.0,,,110.0,20.0,503.4,,420.7,120.2,,61.3,142.8,3.4,2.18,1.21,
2019-11-01 01:20:00+00:00,95,3.3,,10.52,1.75,,1.75,,,3.95,0.15,3.15,,,254.5,254.5,,,110.0,20.0,291.4,,251.7,56.3,,29.9,49.2,1.7,3.19,3.33,
2019-11-01 01:25:00+00:00,90,3.2,,10.57,1.5,,1.5,,,3.95,0.3,3.12,,,249.3,249.3,,,110.0,20.0,279.8,,248.9,43.9,,22.5,43.3,1.2,3.3,2.08,
2019-11-01 01:30:00+00:00,60,3.35,,10.96,1.9,,1.9,,,3.9,0.25,3.08,,,262.0,262.0,,,110.0,20.0,288.9,,255.3,47.8,,25.4,43.9,1.5,3.27,2.82,
2019-11-01 01:35:00+00:00,100,3.3,,10.85,2.0,,2.0,,,4.05,0.2,3.05,,,261.0,261.0,,,110.0,20.0,285.0,,252.2,46.7,,25.3,40.5,1.4,3.29,3.54,
2019-11-01 01:40:00+00:00,95,3.3,,10.82,1.9,,1.9,,,4.0,0.25,3.02,,,258.0,258.0,,,110.0,20.0,283.9,,250.5,47.5,,25.5,40.8,1.4,3.28,3.52,
2019-11-01 01:45:00+00:00,100,3.55,,10.83,2.4,,2.4,,,4.15,0.2,2.98,,,277.0,277.0,,,110.0,20.0,308.4,,266.0,60.2,,32.6,50.3,2.1,3.05,3.93,
2019-11-01 01:50:00+00:00,100,3.3,,10.72,1.55,,1.55,,,3.95,0.1,2.94,,,239.5,239.5,,,110.0,20.0,283.2,,242.9,57.3,,30.5,51.6,1.7,3.25,3.03,
2019-11-01 01:55:00+00:00,10,,,,,,,,,,,2.91,,,,,,,,,,,,,,,,,,,
2019-11-01 02:00:00+00:00,100,3.25,,10.67,1.95,,1.95,,,3.95,0.15,2.87,,,262.0,262.0,,,110.0,20.0,284.3,,252.0,46.0,,24.8,40.5,1.4,3.28,3.27,
2019-11-01 02:05:00+00:00,95,3.35,,10.71,2.1,,2.1,,,3.95,0.3,2.84,,,264.8,264.8,,,110.0,20.0,293.5,,255.2,54.4,,29.7,44.7,1.7,3.2,4.17,
2019-11-01 02:10:00+00:00,100,3.25,,10.77,1.8,,1.8,,,3.9,0.1,2.81,,,255.3,255.3,,,110.0,20.0,281.6,,247.6,48.4,,26.1,41.9,1.4,3.31,3.53,
2019-11-01 02:15:00+00:00,95,3.25,,10.72,1.95,,1.95,,,3.9,0.1,2.78,,,255.5,255.5,,,110.0,20.0,282.7,,248.6,48.5,,26.3,39.7,1.4,3.3,4.2,
