Time,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2022-02-01 01:15:00+00:00,3.36,,10.1,1.72,,1.72,,,4.05,0.07,4.42,,272.5,272.5,,,110.0,20.0,314.2,,266.9,66.9,,35.6,60.1,2.1,3.01,2.98,
2022-02-01 01:20:00+00:00,3.395,,10.23,1.72,,1.72,,,4.01,0.17,4.38,,270.0,270.0,,,110.0,20.0,313.0,,266.2,66.3,,35.1,60.1,2.1,3.01,2.84,
2022-02-01 01:25:00+00:00,3.535,,10.46,1.75,,1.75,,,3.97,0.07,4.35,,267.5,267.5,,,110.0,20.0,314.0,,269.6,62.6,,32.3,60.8,2.1,2.96,2.2,
2022-02-01 01:30:00+00:00,3.57,,10.63,1.72,,1.72,,,4.29,0.14,4.31,,270.0,270.0,,,110.0,20.0,318.2,,269.0,69.6,,36.8,63.6,2.4,2.98,2.79,
2022-02-01 01:35:00+00:00,3.64,,10.74,1.82,,1.82,,,4.32,0.14,4.26,,277.5,277.5,,,110.0,20.0,325.4,,272.7,74.6,,39.7,65.9,2.7,2.95,3.11,
2022-02-01 01:40:00+00:00,3.57,,10.97,1.92,,1.92,,,4.22,0.1,4.22,,277.5,277.5,,,110.0,20.0,306.6,,269.0,53.4,,27.8,53.7,1.9,3.07,2.03,
2022-02-01 01:45:00+00:00,3.745,,11.19,1.78,,1.78,,,4.36,0.21,4.17,,275.0,275.0,,,110.0,20.0,318.8,,269.9,69.3,,36.8,62.9,2.7,2.99,2.9,
2022-02-01 01:50:00+00:00,3.78,,11.44,1.78,,1.78,,,4.5,0.1,4.12,,275.0,275.0,,,110.0,20.0,316.6,,268.3,68.5,,36.7,61.5,2.7,3.03,3.07,
2022-02-01 01:55:00+00:00,3.745,,11.5,2.0,,2.0,,,4.36,0.14,4.07,,275.0,275.0,,,110.0,20.0,311.2,,267.0,62.9,,33.7,56.2,2.5,3.07,3.06,
2022-02-01 02:00:00+00:00,3.78,,11.4,1.72,,1.72,,,4.64,0.31,4.02,,267.5,267.5,,,110.0,20.0,319.3,,265.7,76.0,,41.1,63.4,3.0,3.02,3.85,
2022-02-01 02:05:00+00:00,3.78,,11.47,1.78,,1.78,,,4.43,0.1,3.97,,265.0,265.0,,,110.0,20.0,317.3,,263.9,75.9,,41.0,63.5,3.0,3.03,3.95,
2022-02-01 02:10:00+00:00,3.78,,11.52,1.78,,1.78,,,4.47,0.1,3.92,,265.0,265.0,,,110.0,20.0,313.4,,261.4,73.8,,39.7,61.8,2.9,3.05,3.96,
2022-02-01 02:15:00+00:00,3.745,,11.33,1.75,,1.75,,,4.32,0.14,3.87,,262.5,262.5,,,110.0,20.0,313.7,,261.3,74.2,,39.7,62.2,2.9,3.03,3.82,
2022-02-01 02:20:00+00:00,3.745,,11.38,1.82,,1.82,,,4.53,0.17,3.83,,265.0,265.0,,,110.0,20.0,315.5,,262.6,74.9,,40.4,62.8,2.9,3.04,3.91,
2022-02-01 02:25:00+00:00,3.78,,11.49,1.58,,1.58,,,4.47,0.07,3.78,,260.0,260.0,,,110.0,20.0,313.7,,262.9,72.1,,38.6,62.1,2.8,3.04,3.48,
2022-02-01 02:30:00+00:00,3.85,,11.7,1.82,,1.82,,,4.5,0.1,3.74,,267.5,267.5,,,110.0,20.0,314.8,,263.3,73.1,,39.4,61.4,3.0,3.04,3.81,
2022-02-01 02:35:00+00:00,3.85,,11.85,1.68,,1.68,,,4.47,0.1,3.7,,262.5,262.5,,,110.0,20.0,310.1,,259.9,71.2,,38.3,59.8,2.9,3.08,3.84,
2022-02-01 02:40:00+00:00,3.815,,11.82,1.58,,1.58,,,4.5,0.07,3.66,,255.0,255.0,,,110.0,20.0,303.1,,256.6,66.1,,35.5,57.0,2.7,3.1,3.53,
2022-02-01 02:45:00+00:00,3.885,,11.83,1.64,,1.64,,,4.5,0.07,3.63,,255.0,255.0,,,110.0,20.0,316.0,,255.8,85.2,,46.4,69.3,3.6,3.05,4.65,
2022-02-01 02:50:00+00:00,3.78,,11.9,1.75,,1.75,,,4.47,0.14,3.6,,255.0,255.0,,,110.0,20.0,300.1,,253.4,66.3,,35.7,56.7,2.6,3.15,3.7,
2022-02-01 02:55:00+00:00,3.815,,11.91,1.64,,1.64,,,4.5,0.1,3.58,,252.5,252.5,,,110.0,20.0,299.5,,252.7,66.3,,35.5,57.1,2.7,3.12,3.53,
2022-02-01 03:00:00+00:00,3.85,,12.14,1.61,,1.61,,,4.61,0.07,3.56,,247.5,247.5,,,110.0,20.0,294.5,,248.6,65.2,,34.8,56.5,2.7,3.15,3.47,
2022-02-01 03:05:00+00:00,3.85,,12.15,1.54,,1.54,,,4.64,0.14,3.55,,245.0,245.0,,,110.0,20.0,291.3,,245.4,65.0,,34.8,56.6,2.7,3.16,3.45,
2022-02-01 03:10:00+00:00,3.85,,12.24,1.72,,1.72,,,4.5,0.14,3.54,,245.0,245.0,,,110.0,20.0,291.9,,244.5,67.1,,36.3,55.4,2.7,3.18,4.12,
2022-02-01 03:15:00+00:00,3.815,,12.38,1.68,,1.68,,,4.5,0.14,3.54,,240.0,240.0,,,110.0,20.0,283.0,,240.8,59.7,,32.0,51.3,2.4,3.25,3.53,
2022-02-01 03:20:00+00:00,3.85,,12.33,1.82,,1.82,,,4.47,0.1,3.55,,240.0,240.0,,,110.0,20.0,287.2,,239.3,67.8,,36.5,55.9,2.8,3.2,4.24,
2022-02-01 03:25:00+00:00,3.745,,12.28,2.2,,2.2,,,4.5,0.14,3.56,,247.5,247.5,,,110.0,20.0,281.5,,241.7,56.5,,30.9,42.4,2.2,3.28,5.55,
2022-02-01 03:30:00+00:00,3.71,,12.35,1.72,,1.72,,,4.5,0.14,3.59,,232.5,232.5,,,110.0,20.0,272.2,,230.7,58.8,,31.7,49.7,2.2,3.33,3.9,
2022-02-01 03:35:00+00:00,3.535,,7.95,2.03,,2.03,,,4.15,0.21,3.61,,472.5,472.5,,,110.0,20.0,470.0,,384.3,122.6,,62.6,144.6,4.3,2.25,1.28,
2022-02-01 03:40:00+00:00,3.605,,12.39,1.58,,1.58,,,4.39,0.21,3.65,,230.0,230.0,,,110.0,20.0,263.1,,229.5,47.7,,25.4,43.7,1.7,3.43,2.84,
2022-02-01 03:45:00+00:00,3.5,,12.2,1.54,,1.54,,,4.26,0.25,3.69,,230.0,230.0,,,110.0,20.0,257.2,,229.2,39.6,,20.8,39.2,1.4,3.48,2.15,
2022-02-01 03:50:00+00:00,3.535,,11.76,1.92,,1.92,,,4.36,0.17,3.74,,240.0,240.0,,,110.0,20.0,270.0,,235.5,48.8,,25.9,43.4,1.7,3.33,3.03,
2022-02-01 03:55:00+00:00,3.605,,11.69,1.92,,1.92,,,4.22,0.1,3.8,,242.5,242.5,,,110.0,20.0,280.5,,239.7,57.6,,30.8,48.6,2.1,3.24,3.65,
2022-02-01 04:00:00+00:00,3.43,,11.51,1.72,,1.72,,,4.11,0.25,3.87,,235.0,235.0,,,110.0,20.0,272.4,,231.2,58.3,,31.4,48.8,1.9,3.36,4.0,
2022-02-01 04:05:00+00:00,3.57,,11.08,1.78,,1.78,,,4.18,0.14,3.94,,240.0,240.0,,,110.0,20.0,306.6,,238.0,97.1,,53.3,77.2,3.4,3.1,5.85,
2022-02-01 04:10:00+00:00,3.465,,11.1,1.72,,1.72,,,4.22,0.1,4.02,,245.0,245.0,,,110.0,20.0,290.8,,240.8,71.0,,38.6,58.2,2.4,3.2,4.45,
2022-02-01 04:15:00+00:00,3.5,,11.05,1.75,,1.75,,,4.08,0.1,4.11,,245.0,245.0,,,110.0,20.0,298.7,,243.1,79.0,,43.2,61.5,2.7,3.16,5.49,
2022-02-01 04:20:00+00:00,3.43,,10.76,1.64,,1.64,,,4.08,0.14,4.2,,245.0,245.0,,,110.0,20.0,295.7,,242.0,76.1,,41.1,62.8,2.5,3.14,4.29,
2022-02-01 04:25:00+00:00,3.43,,10.66,1.78,,1.78,,,4.05,0.07,4.3,,247.5,247.5,,,110.0,20.0,303.1,,243.6,84.5,,46.0,64.9,2.8,3.11,5.53,
2022-02-01 04:30:00+00:00,3.57,,11.12,1.82,,1.82,,,4.11,0.14,4.4,,252.5,252.5,,,110.0,20.0,292.0,,246.8,63.8,,33.6,59.6,2.2,3.12,2.57,
2022-02-01 04:35:00+00:00,3.5,,10.9,1.75,,1.75,,,4.08,0.21,4.51,,250.0,250.0,,,110.0,20.0,299.8,,241.3,83.3,,45.2,68.6,2.8,3.12,4.28,
2022-02-01 04:40:00+00:00,3.465,,10.95,1.72,,1.72,,,4.08,0.14,4.63,,245.0,245.0,,,110.0,20.0,291.2,,237.0,77.1,,41.7,64.7,2.6,3.16,4.0,
2022-02-01 04:45:00+00:00,3.43,,11.24,1.78,,1.78,,,4.11,0.07,4.75,,242.5,242.5,,,110.0,20.0,273.2,,233.2,56.3,,30.1,54.0,1.9,3.28,2.48,
2022-02-01 04:50:00+00:00,3.5,,10.78,1.72,,1.72,,,4.15,0.17,4.88,,240.0,240.0,,,110.0,20.0,296.9,,232.8,90.8,,48.6,78.3,3.1,3.08,3.68,
2022-02-01 04:55:00+00:00,3.465,,11.57,1.64,,1.64,,,4.15,0.07,5.01,,237.5,237.5,,,110.0,20.0,267.4,,227.6,55.8,,30.0,55.3,1.9,3.34,2.31,
2022-02-01 05:00:00+00:00,3.57,,11.65,1.72,,1.72,,,4.36,0.21,5.14,,237.5,237.5,,,110.0,20.0,276.2,,227.9,68.7,,37.4,63.3,2.5,3.26,2.97,
2022-02-01 05:05:00+00:00,3.885,,12.32,1.82,,1.82,,,4.43,0.1,5.28,,242.5,242.5,,,110.0,20.0,286.4,,228.6,82.4,,44.8,72.0,3.5,3.17,3.49,
2022-02-01 05:10:00+00:00,3.92,,13.11,1.68,,1.68,,,4.61,0.14,5.42,,235.0,235.0,,,110.0,20.0,261.8,,222.1,55.3,,30.2,56.9,2.5,3.35,2.13,
2022-02-01 05:15:00+00:00,4.2,,13.85,1.96,,1.96,,,4.85,0.14,5.56,,237.5,237.5,,,110.0,20.0,263.2,,217.9,63.8,,34.9,62.7,3.3,3.3,2.44,
2022-02-01 05:20:00+00:00,4.515,,15.18,1.72,,1.72,,,5.24,0.1,5.7,,235.0,235.0,,,110.0,20.0,258.6,,215.0,61.9,,34.2,54.5,3.8,3.36,3.15,
2022-02-01 05:25:00+00:00,4.83,,16.27,1.78,,1.78,,,5.3,0.1,5.84,,230.0,230.0,,,110.0,20.0,260.4,,209.4,72.7,,39.8,63.5,5.0,3.37,3.12,
2022-02-01 05:30:00+00:00,5.005,,17.02,1.12,,1.92,1.12,1.27,5.62,0.14,5.99,,227.5,227.5,105.7,,97.8,7.8,247.6,,201.0,65.2,,35.7,63.3,4.8,3.4,2.38,
2022-02-01 05:35:00+00:00,5.25,,17.97,1.82,,1.82,,,5.83,0.14,6.13,,222.5,222.5,,,110.0,20.0,253.7,,203.7,71.8,,39.3,55.7,5.8,3.42,3.65,
2022-02-01 05:40:00+00:00,5.495,,19.32,1.01,,1.89,1.01,1.3,6.14,0.1,6.28,,220.0,220.0,89.9,,92.5,5.5,240.3,,200.4,56.1,,30.9,50.8,5.1,3.52,2.23,
2022-02-01 05:45:00+00:00,5.705,,20.39,1.01,,2.07,1.01,1.09,6.32,0.07,6.42,,220.0,220.0,97.5,,110.0,20.0,239.6,,204.8,49.8,,27.8,43.8,4.8,3.57,2.99,
2022-02-01 05:50:00+00:00,5.74,2.0,21.01,1.72,,1.72,,,6.39,0.1,6.56,,172.5,215.0,,,110.0,20.0,,,,,,,,,3.66,,
2022-02-01 05:55:00+00:00,5.81,,20.98,2.13,,2.13,,,6.53,0.17,6.7,,210.0,210.0,,,110.0,20.0,230.2,,192.0,53.5,,28.7,39.2,5.4,3.61,3.2,
2022-02-01 06:00:00+00:00,6.282,2.29,21.03,1.64,,1.64,,,6.88,0.21,6.84,,162.5,215.0,,,110.0,20.0,247.1,158.4,195.2,70.6,22.1,38.4,71.8,8.0,3.36,2.15,0.84
2022-02-01 06:05:00+00:00,6.58,2.45,23.55,1.75,,1.75,,,7.2,0.07,6.97,,170.0,220.0,,,110.0,20.0,,,,,,,,,3.58,,
2022-02-01 06:10:00+00:00,6.72,2.8,24.41,2.03,,2.03,,,7.37,0.07,7.11,,177.5,220.0,,,110.0,20.0,,,,,,,,,3.63,,
2022-02-01 06:15:00+00:00,6.895,2.31,25.33,2.0,,2.0,,,7.58,0.1,7.24,,177.5,217.5,,,110.0,20.0,,,,,,,,,3.67,,
2022-02-01 06:20:00+00:00,6.825,,25.34,2.69,,2.69,,,7.51,0.07,7.37,,212.5,212.5,,,110.0,20.0,219.8,,185.5,48.6,,27.6,43.3,7.1,3.71,2.51,
2022-02-01 06:25:00+00:00,7.0,2.52,24.29,1.86,,1.86,,,7.44,0.07,7.49,,147.5,215.0,,,110.0,20.0,,,,,,,,,3.47,,
2022-02-01 06:30:00+00:00,7.14,,25.77,2.69,,2.69,,,7.72,0.1,7.61,,220.0,220.0,,,110.0,20.0,229.1,,191.8,51.3,,29.1,50.8,8.3,3.61,2.02,
2022-02-01 06:35:00+00:00,7.332,2.64,27.0,1.72,,2.48,1.72,2.04,7.89,0.1,7.73,,195.0,220.0,119.8,,108.0,17.8,225.9,151.9,193.3,45.4,24.1,26.2,53.4,7.7,3.69,1.61,0.82
2022-02-01 06:40:00+00:00,7.35,,27.16,1.75,,2.69,1.75,1.83,7.93,0.07,7.84,,210.0,210.0,115.1,,110.0,20.0,227.2,,192.7,50.2,,28.9,42.5,8.4,3.69,3.08,
2022-02-01 06:45:00+00:00,7.28,3.08,27.15,2.17,,2.17,,,7.97,0.07,7.96,,162.5,205.0,,,110.0,20.0,,,,,,,,,3.73,,
2022-02-01 06:50:00+00:00,7.28,2.66,27.0,2.41,,2.41,,,7.97,0.07,8.06,,167.5,217.5,,,110.0,20.0,,,,,,,,,3.71,,
2022-02-01 06:55:00+00:00,7.175,3.29,27.02,2.52,,2.52,,,7.86,0.07,8.16,,165.0,217.5,,,110.0,20.0,,,,,,,,,3.77,,
2022-02-01 07:00:00+00:00,7.07,3.26,26.75,2.45,,2.45,,,7.72,0.07,8.26,,165.0,217.5,,,110.0,20.0,,,,,,,,,3.78,,
2022-02-01 07:05:00+00:00,7.193,3.43,26.9,2.84,,2.84,,,7.86,0.14,8.36,,212.5,217.5,,,110.0,20.0,217.9,161.2,183.7,48.0,19.2,28.0,51.6,8.0,3.75,2.18,0.53
2022-02-01 07:10:00+00:00,6.965,,26.33,2.45,,3.01,2.45,2.49,7.65,0.1,8.45,,205.0,205.0,146.4,,110.0,20.0,212.6,,179.6,45.9,,27.0,43.7,7.4,3.78,2.27,
2022-02-01 07:15:00+00:00,6.842,3.36,25.34,2.69,,2.69,,,7.55,0.07,8.53,,167.5,217.5,,,110.0,20.0,214.4,148.2,175.3,54.1,19.5,31.6,61.1,8.1,3.71,1.92,0.59
2022-02-01 07:20:00+00:00,6.72,3.33,25.06,2.87,,2.87,,,7.51,0.1,8.62,,167.5,217.5,,,110.0,20.0,,,,,,,,,3.73,,
2022-02-01 07:25:00+00:00,6.738,3.31,24.65,2.97,,2.97,,,7.51,0.14,8.69,,200.0,215.0,,,110.0,20.0,224.0,149.1,174.7,72.8,20.6,41.0,70.9,9.9,3.67,2.76,0.6
2022-02-01 07:30:00+00:00,6.633,3.87,24.07,3.29,,3.29,,,7.26,0.07,8.77,,192.5,222.5,,,110.0,20.0,221.4,159.7,173.4,67.8,23.7,38.9,66.5,9.2,3.64,2.67,0.48
2022-02-01 07:35:00+00:00,6.668,3.54,24.14,3.12,,3.12,,,7.3,0.07,8.84,,200.0,222.5,,,110.0,20.0,220.9,150.9,174.0,64.8,23.4,37.8,69.7,9.1,3.63,2.2,0.54
2022-02-01 07:40:00+00:00,6.72,,24.16,1.72,,3.15,1.72,2.21,7.37,0.07,8.91,,197.5,197.5,102.7,,97.7,7.6,223.5,,175.8,66.8,,38.8,57.5,9.4,3.6,3.32,
2022-02-01 07:45:00+00:00,6.86,3.22,24.81,2.9,,2.9,,,7.55,0.1,8.97,,182.5,225.0,,,110.0,20.0,,,,,,,,,3.62,,
2022-02-01 07:50:00+00:00,6.86,3.12,24.94,3.01,,3.01,,,7.51,0.07,9.03,,180.0,220.0,,,110.0,20.0,,,,,,,,,3.64,,
2022-02-01 07:55:00+00:00,7.017,3.97,24.6,2.63,,2.94,2.63,2.74,7.61,0.07,9.09,,165.0,227.5,128.2,,103.0,12.7,227.9,158.7,175.7,71.6,28.2,41.9,74.8,11.0,3.51,2.3,0.47
2022-02-01 08:00:00+00:00,6.965,3.29,24.68,3.01,,3.01,,,7.61,0.31,9.15,,167.5,215.0,,,110.0,20.0,,,,,,,,,3.54,,
2022-02-01 08:05:00+00:00,7.075,,25.23,2.24,,3.22,2.24,3.05,7.72,0.07,9.2,,182.5,182.5,103.2,,110.4,20.0,222.1,,173.4,65.0,,38.6,66.4,10.6,3.57,2.29,
2022-02-01 08:10:00+00:00,7.227,,26.43,2.1,,2.97,2.1,2.88,7.89,0.1,9.25,,175.0,175.0,103.3,,105.5,15.1,215.1,,176.6,50.5,,30.9,43.3,9.1,3.67,2.98,
2022-02-01 08:15:00+00:00,7.193,,26.45,2.13,2.84,3.12,2.13,2.95,7.86,0.1,9.3,2.2,205.0,205.0,106.3,111.7,103.9,13.6,215.4,,175.6,53.5,,32.7,53.5,9.4,3.69,2.12,
2022-02-01 08:20:00+00:00,6.983,4.11,25.75,2.24,3.01,3.15,2.24,3.05,7.65,0.07,9.34,2.69,212.5,225.0,100.0,123.8,107.9,17.5,217.3,156.8,172.0,63.8,24.8,37.7,63.6,9.9,3.7,2.71,0.57
2022-02-01 08:25:00+00:00,6.86,,24.78,2.24,3.22,3.29,2.24,3.09,7.55,0.21,9.38,3.12,192.5,192.5,100.6,125.0,104.4,14.1,219.3,,168.1,71.5,,42.1,65.2,10.8,3.61,2.55,
2022-02-01 08:30:00+00:00,7.088,4.11,24.18,2.07,3.01,3.29,2.07,3.12,7.65,0.1,9.42,2.31,185.0,222.5,109.9,119.2,104.9,14.6,233.4,150.4,167.6,89.6,26.6,51.5,90.8,13.6,3.42,2.52,0.4
2022-02-01 08:35:00+00:00,7.07,,24.62,2.1,,3.5,2.1,3.02,7.72,0.17,9.46,,207.5,207.5,103.0,,107.6,17.2,230.5,,174.8,75.7,,44.5,71.9,12.1,3.48,2.56,
2022-02-01 08:40:00+00:00,7.403,4.42,25.02,2.48,2.94,3.01,,,7.89,0.14,9.49,2.48,140.0,235.0,,117.5,110.0,20.0,237.4,161.0,177.3,79.4,30.3,47.0,87.0,13.7,3.39,2.12,0.38
2022-02-01 08:45:00+00:00,7.403,,26.29,2.28,2.94,3.15,2.28,3.02,8.0,0.07,9.52,2.59,195.0,195.0,117.3,117.5,107.6,17.2,221.6,,176.5,58.6,,35.4,65.7,10.8,3.56,1.92,
2022-02-01 08:50:00+00:00,7.438,,26.57,2.07,2.94,3.29,2.07,3.16,8.14,0.1,9.56,2.52,167.5,167.5,107.0,131.3,109.9,19.4,222.0,,175.4,62.4,,37.4,62.9,11.4,3.58,2.3,
2022-02-01 08:55:00+00:00,7.403,4.46,26.03,2.66,2.94,3.43,,,8.03,0.07,9.58,2.66,165.0,235.0,,122.5,110.0,20.0,225.3,160.1,175.0,67.9,31.7,40.5,75.0,12.0,3.52,2.05,0.45
2022-02-01 09:00:00+00:00,7.298,4.22,25.75,1.96,3.08,3.39,1.96,3.19,7.97,0.07,9.61,2.73,172.5,227.5,105.3,125.0,110.1,19.6,239.7,152.5,170.7,105.6,30.1,58.0,89.8,16.0,3.54,4.12,0.7
2022-02-01 09:05:00+00:00,7.157,4.14,25.75,2.52,,3.64,2.52,3.23,7.86,0.17,9.64,,202.5,222.5,115.3,,108.4,17.9,216.4,149.3,168.3,65.3,27.6,38.8,73.1,10.7,3.61,2.0,0.5
2022-02-01 09:10:00+00:00,6.842,4.39,25.21,2.52,,3.33,2.52,3.23,7.86,0.21,9.66,,177.5,217.5,115.3,,108.4,17.9,202.1,151.4,159.4,47.6,24.5,31.8,68.4,8.2,3.69,1.45,0.22
2022-02-01 09:15:00+00:00,6.807,4.39,22.87,2.48,3.12,3.33,2.48,3.19,7.34,0.07,9.68,2.63,170.0,220.0,116.0,120.0,106.8,16.4,233.5,151.0,159.4,97.7,26.6,56.2,104.1,13.6,3.37,2.27,0.1
2022-02-01 09:20:00+00:00,7.403,4.25,24.43,2.41,3.18,3.61,2.41,3.19,7.89,0.07,9.7,2.84,167.5,232.5,114.9,125.0,106.5,16.1,237.5,145.7,172.4,69.1,34.1,46.3,109.2,13.8,3.31,1.25,0.14
2022-02-01 09:25:00+00:00,7.332,4.55,25.05,2.28,,3.5,2.28,3.19,7.89,0.07,9.72,,165.0,255.0,109.1,,108.0,17.5,229.7,156.5,175.2,62.4,39.7,41.8,90.2,12.3,3.42,1.43,0.39
2022-02-01 09:30:00+00:00,7.315,,23.89,2.66,,4.38,2.66,3.02,7.89,0.07,9.73,,237.5,237.5,116.7,,103.3,13.0,240.5,,171.0,89.5,,52.1,107.5,14.9,3.27,1.7,
2022-02-01 09:35:00+00:00,7.534,4.3,25.32,2.63,,3.54,2.63,3.19,8.52,0.07,9.74,,157.5,230.0,110.9,,104.9,14.6,230.9,144.9,175.0,53.4,38.8,39.2,104.2,12.3,3.36,1.0,0.2
2022-02-01 09:40:00+00:00,8.024,4.43,27.98,2.73,,3.92,2.73,3.16,8.66,0.07,9.76,,215.0,267.5,112.8,,103.2,12.9,234.0,159.0,194.6,46.0,47.0,33.1,80.6,12.1,3.49,1.01,0.56
2022-02-01 09:45:00+00:00,8.05,,28.95,2.77,,3.57,2.77,2.91,8.73,0.1,9.77,,147.5,147.5,115.9,,100.1,9.9,225.0,,184.9,49.7,,32.1,81.5,11.8,3.6,1.0,
2022-02-01 09:50:00+00:00,8.207,4.36,28.72,2.69,,3.43,2.69,2.88,8.84,0.14,9.77,,147.5,242.5,111.3,,98.4,8.2,223.1,146.8,181.1,52.8,42.6,34.0,76.0,12.7,3.51,1.31,0.63
2022-02-01 09:55:00+00:00,8.05,3.99,29.76,2.59,,3.39,2.59,3.19,8.63,0.14,9.78,,142.5,235.0,108.4,,104.9,14.5,207.1,124.6,163.7,50.5,11.8,33.1,82.3,11.7,3.7,1.09,0.03
2022-02-01 10:00:00+00:00,7.892,4.27,29.65,2.59,,3.64,2.59,3.05,8.49,0.1,9.79,,145.0,212.5,111.7,,101.3,11.0,206.0,143.0,171.1,42.3,42.5,28.7,64.9,10.0,3.77,1.23,0.79
2022-02-01 10:05:00+00:00,7.367,4.76,27.0,3.01,,3.54,3.01,3.19,7.97,0.17,9.79,,142.5,232.5,118.4,,101.8,11.5,214.3,162.7,168.5,61.4,50.8,38.4,62.6,11.3,3.67,2.54,0.78
2022-02-01 10:10:00+00:00,6.97,,24.47,3.43,,3.43,,,7.65,0.04,9.79,,142.5,142.5,,,110.0,20.0,220.9,,159.4,77.4,,45.0,92.5,11.8,3.51,1.73,
2022-02-01 10:15:00+00:00,7.438,,25.21,2.48,3.92,3.29,2.48,3.16,8.0,0.14,9.79,3.18,142.5,142.5,113.0,130.8,104.2,13.8,224.9,,162.8,73.2,,43.5,108.2,13.1,3.4,1.17,
2022-02-01 10:20:00+00:00,7.262,5.88,25.51,2.45,3.36,3.46,2.45,3.37,7.93,0.07,9.79,2.94,147.5,265.0,109.7,117.5,106.2,15.8,225.9,188.4,172.1,61.2,37.4,41.6,65.8,12.0,3.52,2.01,0.41
2022-02-01 10:25:00+00:00,7.088,4.64,25.89,2.66,3.33,3.78,2.66,3.33,7.68,0.1,9.79,2.94,220.0,242.5,113.2,120.0,103.8,13.5,210.4,162.9,171.3,42.4,32.9,31.1,63.2,8.8,3.66,1.4,0.45
2022-02-01 10:30:00+00:00,6.912,,25.61,2.9,3.71,3.46,2.9,3.3,7.61,0.1,9.79,3.33,147.5,147.5,120.8,134.5,104.2,13.9,202.7,,159.3,49.0,,32.8,78.6,8.8,3.71,1.18,
2022-02-01 10:35:00+00:00,6.702,4.51,24.29,2.59,,3.46,2.59,3.19,7.16,0.25,9.78,,145.0,232.5,110.1,,103.2,12.9,203.3,156.0,159.4,47.6,47.4,33.8,69.2,8.4,3.63,1.47,0.49
