Time,CS,foF2,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2013-06-01 02:45:00+00:00,70,3.525,8.77,2.78,,2.78,4.07,,3.59,,525.0,,110.0,20.0,386.8,294.9,118.3,61.2,163.5,4.2,2.49,1.0
2013-06-01 03:00:00+00:00,70,5.1,13.33,2.0,,2.0,5.65,,3.68,,287.0,,110.0,20.0,346.7,261.4,118.2,62.9,125.1,8.7,2.61,1.84
2013-06-01 03:15:00+00:00,70,4.875,13.07,2.9,,2.9,5.43,,3.8,,344.5,,110.0,20.0,336.9,254.6,108.2,58.8,124.2,7.7,2.68,1.42
2013-06-01 03:30:00+00:00,70,3.475,10.92,2.83,,2.83,4.03,,3.93,,294.5,,110.0,20.0,250.8,183.7,85.1,48.2,102.5,3.2,3.14,1.64
2013-06-01 04:00:00+00:00,70,3.325,12.11,3.05,,3.05,3.88,,4.25,,267.5,,110.0,20.0,194.5,149.4,53.6,31.2,68.9,2.0,3.64,1.61
2013-06-01 04:15:00+00:00,100,3.925,12.49,1.73,2.3,2.78,4.47,,4.42,1.73,241.0,112.5,105.0,14.8,241.5,151.6,115.8,65.1,130.4,5.4,3.18,2.02
2013-06-01 04:30:00+00:00,70,3.9,13.31,2.58,2.88,3.33,4.45,,4.59,2.58,267.0,121.0,110.0,20.0,212.8,150.9,75.9,43.6,94.2,3.7,3.41,1.68
2013-06-01 04:45:00+00:00,100,4.225,16.43,2.88,,2.88,4.78,,4.74,,234.5,,110.0,20.0,192.0,154.0,35.1,25.3,70.8,2.7,3.89,1.0
2013-06-01 05:15:00+00:00,0,,,2.9,3.28,,,,,2.9,,120.0,,,,,,,,,,
2013-06-01 05:30:00+00:00,50,6.65,18.89,2.58,3.8,6.18,7.2,,5.09,2.75,408.5,114.0,100.8,10.6,259.2,169.9,115.6,64.1,129.8,15.0,2.84,1.75
2013-06-01 05:45:00+00:00,100,6.675,19.08,3.75,,3.75,7.22,,5.16,,319.5,,110.0,20.0,302.9,219.7,103.5,63.6,107.6,15.5,2.86,1.99
2013-06-01 07:30:00+00:00,50,6.75,17.14,5.0,6.38,6.07,7.3,,5.3,5.0,471.0,105.0,110.0,20.0,303.8,181.4,153.8,86.1,175.9,20.7,2.54,1.66
2013-06-01 07:45:00+00:00,70,7.225,19.73,6.05,,6.05,7.78,,5.34,,408.5,,110.0,20.0,285.1,178.6,129.5,72.6,152.3,20.1,2.73,1.48
2013-06-01 08:15:00+00:00,50,7.125,22.0,6.15,,6.15,7.68,,5.44,,335.0,,110.0,20.0,237.5,158.4,98.5,55.0,118.9,14.8,3.09,1.54
2013-06-01 08:45:00+00:00,50,6.575,16.12,6.35,,6.35,7.13,,5.59,,550.0,,110.0,20.0,283.2,167.6,148.7,83.4,171.3,18.8,2.45,1.78
2013-06-01 09:15:00+00:00,50,7.625,19.68,6.93,,6.93,8.18,,5.76,,476.0,,110.0,20.0,293.3,180.2,142.6,79.1,162.8,24.3,2.58,1.61
2013-06-01 09:30:00+00:00,50,8.025,21.94,5.68,6.43,7.35,8.57,,5.84,5.68,423.0,102.0,110.0,20.0,291.5,182.7,142.0,78.9,155.9,26.6,2.73,1.83
2013-06-01 09:45:00+00:00,50,7.2,20.75,4.75,5.35,6.5,7.75,,5.91,4.75,382.5,107.0,110.0,20.0,257.9,163.5,120.3,67.3,137.6,18.3,2.88,1.72
2013-06-01 10:00:00+00:00,0,,,5.0,9.15,,,,,5.43,,104.0,,,,,,,,,,
2013-06-01 10:45:00+00:00,50,7.45,20.23,6.5,,6.5,8.0,,6.08,,423.0,,110.0,20.0,278.7,173.4,127.0,71.2,155.9,21.0,2.71,1.4
2013-06-01 11:00:00+00:00,70,7.7,22.22,6.1,,6.1,8.25,,6.09,,358.5,,110.0,20.0,269.8,172.9,116.8,66.0,136.4,20.8,2.88,1.49
2013-06-01 11:15:00+00:00,70,7.65,23.23,6.13,,6.13,8.2,,6.09,,337.0,,110.0,20.0,250.3,165.1,102.2,57.6,125.8,18.0,3.04,1.4
2013-06-01 11:45:00+00:00,50,8.075,24.72,6.55,,6.55,8.63,,6.05,,321.0,,110.0,20.0,251.6,168.3,105.0,58.4,120.1,20.2,3.06,1.61
2013-06-01 12:00:00+00:00,50,7.65,23.15,6.95,,6.95,8.2,,6.03,,362.5,,110.0,20.0,243.3,163.0,103.2,57.3,118.1,17.7,3.03,1.7
2013-06-01 12:30:00+00:00,50,7.275,20.34,6.95,,6.95,7.82,,5.96,,442.0,,110.0,20.0,252.2,165.0,111.8,62.2,128.8,17.4,2.8,1.69
2013-06-01 12:45:00+00:00,50,7.425,21.42,6.88,,6.88,8.02,0.05,5.93,,397.0,,110.0,20.0,251.5,166.5,109.5,60.8,124.9,17.7,2.88,1.71
2013-06-01 13:00:00+00:00,50,7.675,22.52,6.7,,6.7,8.23,,5.9,,355.0,,110.0,20.0,265.7,174.4,119.3,66.2,131.9,20.5,2.93,1.82
2013-06-01 13:15:00+00:00,50,7.2,23.11,6.75,,6.75,7.75,,5.87,,341.0,,110.0,20.0,222.3,156.2,84.1,46.8,101.2,12.9,3.21,1.58
2013-06-01 13:30:00+00:00,70,7.2,22.32,5.13,,5.13,7.75,,5.85,,322.0,,110.0,20.0,253.1,176.3,87.1,51.7,115.5,14.6,3.1,1.24
2013-06-01 13:45:00+00:00,50,7.3,21.23,6.07,,6.07,7.85,,5.83,,348.5,,110.0,20.0,270.5,177.2,119.1,66.3,133.2,18.7,2.91,1.71
2013-06-01 14:00:00+00:00,50,7.0,20.83,6.05,,6.05,7.55,,5.82,,358.5,,110.0,20.0,256.2,171.0,106.2,59.2,125.4,15.5,2.97,1.54
2013-06-01 14:15:00+00:00,70,6.675,20.28,5.03,,5.03,7.22,,5.82,,336.0,,110.0,20.0,256.7,174.5,94.5,55.1,122.1,13.3,3.04,1.3
2013-06-01 14:30:00+00:00,50,7.0,19.68,4.68,5.45,6.05,7.55,,5.84,4.68,377.5,101.0,110.0,20.0,286.1,185.5,130.5,72.6,143.6,18.8,2.81,1.8
2013-06-01 14:45:00+00:00,50,7.125,20.97,5.3,5.9,6.95,7.7,0.03,5.86,5.3,415.0,101.0,110.0,20.0,234.7,167.2,89.5,49.5,99.8,13.4,2.94,1.84
2013-06-01 15:00:00+00:00,50,7.625,23.65,5.8,,5.8,8.18,,5.9,,301.0,,110.0,20.0,258.0,183.0,96.0,53.0,109.6,16.6,3.1,1.58
2013-06-01 15:15:00+00:00,50,7.275,24.14,2.78,3.5,5.0,7.82,,5.95,2.78,303.5,103.0,110.0,20.0,242.7,184.3,67.9,39.1,103.5,11.6,3.32,1.0
2013-06-01 15:30:00+00:00,70,4.175,14.27,3.7,,3.7,4.72,,6.0,,278.5,,110.0,20.0,205.0,140.1,78.3,45.0,99.3,4.3,3.42,1.66
2013-06-01 15:45:00+00:00,50,7.475,23.38,2.67,3.8,5.38,8.02,,6.06,2.67,283.5,104.0,110.0,20.0,261.9,189.9,94.7,52.0,105.4,15.6,3.13,1.69
2013-06-01 16:00:00+00:00,50,7.175,21.68,2.45,3.05,4.97,7.72,,6.11,2.45,281.0,105.0,110.0,20.0,277.9,197.1,109.2,60.1,116.8,16.5,3.02,1.94
2013-06-01 16:15:00+00:00,100,3.1,9.97,1.85,2.72,2.85,3.65,,6.17,2.53,350.0,105.0,102.5,12.3,187.2,96.6,68.1,45.0,151.5,2.5,3.22,1.21
2013-06-01 16:30:00+00:00,100,6.85,20.88,2.8,,2.8,7.4,,6.22,,244.5,,110.0,20.0,280.2,214.6,89.5,50.3,95.0,12.8,3.05,1.99
2013-06-01 16:45:00+00:00,70,3.725,13.39,3.0,,3.0,4.28,,6.26,,262.0,,110.0,20.0,205.1,156.7,52.4,32.0,76.6,2.6,3.59,1.32
2013-06-01 17:00:00+00:00,70,4.425,16.61,2.8,,2.8,4.97,,6.29,,266.0,,110.0,20.0,219.5,184.7,36.4,24.0,68.3,2.9,3.75,1.0
2013-06-01 17:15:00+00:00,50,4.2,16.25,2.45,2.72,3.17,4.75,,6.31,2.45,252.0,112.0,110.0,20.0,205.2,172.7,36.8,21.0,56.2,2.2,3.87,1.02
2013-06-01 17:45:00+00:00,70,5.55,18.05,2.58,,2.58,6.1,,6.29,,254.5,,110.0,20.0,268.6,224.2,62.4,33.9,68.3,5.7,3.25,1.74
2013-06-01 18:00:00+00:00,70,3.975,13.75,2.45,,2.45,4.53,,6.26,,261.0,,110.0,20.0,253.7,220.9,44.5,23.8,53.6,2.1,3.46,1.36
2013-06-01 18:15:00+00:00,50,5.925,17.91,2.85,,2.85,6.47,,6.22,,272.0,,110.0,20.0,309.8,258.0,73.9,39.2,73.3,7.2,3.02,2.2
2013-06-01 18:30:00+00:00,100,3.8,10.06,1.73,2.1,3.13,4.35,,6.16,1.73,456.0,106.0,110.0,20.0,362.7,295.3,94.4,48.1,109.4,3.8,2.65,1.36
2013-06-01 18:45:00+00:00,100,5.275,14.04,2.6,,2.6,5.82,,6.1,,277.0,,110.0,20.0,361.4,291.0,100.6,52.5,98.5,7.6,2.66,2.23
2013-06-01 19:00:00+00:00,100,4.05,12.99,2.53,,2.53,4.6,,6.02,,298.5,,110.0,20.0,296.5,262.2,49.5,25.3,53.2,2.2,3.21,1.61
2013-06-01 19:15:00+00:00,100,3.9,11.96,2.75,,2.75,4.45,,5.94,,314.5,,110.0,20.0,311.4,270.9,58.3,30.2,59.9,2.4,3.07,1.87
2013-06-01 19:30:00+00:00,100,4.175,13.35,2.7,,2.7,4.72,,5.85,,318.5,,110.0,20.0,303.6,271.8,46.6,23.1,52.4,2.2,3.2,1.33
2013-06-01 20:00:00+00:00,100,3.225,10.65,1.75,2.67,1.88,3.8,0.03,5.65,1.75,304.5,100.0,110.0,20.0,293.0,267.9,36.6,18.3,44.3,1.1,3.3,1.12
2013-06-01 20:15:00+00:00,100,5.75,15.6,2.6,,2.6,6.3,,5.54,,322.0,,110.0,20.0,369.0,309.8,85.5,44.7,83.8,7.7,2.71,2.18
2013-06-01 20:30:00+00:00,100,3.225,11.01,2.5,,2.5,3.78,,5.43,,313.5,,110.0,20.0,281.0,256.9,34.6,17.0,40.7,1.0,3.41,1.2
2013-06-01 20:45:00+00:00,100,3.75,12.25,2.75,,2.75,4.3,,5.32,,327.0,,110.0,20.0,296.4,268.4,40.8,20.1,47.1,1.6,3.27,1.24
2013-06-01 21:15:00+00:00,100,6.025,15.1,1.7,2.28,2.75,6.57,,5.08,1.7,342.0,99.0,110.0,20.0,403.0,331.2,103.6,54.2,100.8,10.3,2.51,2.24
2013-06-01 21:30:00+00:00,0,,,1.73,3.2,,,,,1.73,,96.0,,,,,,,,,,
2013-06-01 21:45:00+00:00,0,,,1.73,2.95,,,,,1.73,,105.0,,,,,,,,,,
2013-06-01 22:00:00+00:00,100,5.875,14.85,1.83,2.1,2.55,6.43,,4.71,1.83,344.5,110.0,110.0,20.0,406.1,334.3,103.7,54.2,101.3,9.8,2.53,2.21
2013-06-01 22:15:00+00:00,100,5.475,14.55,1.75,2.0,3.2,6.03,,4.59,1.75,367.0,105.0,110.0,20.0,386.8,326.8,87.3,44.9,88.8,7.1,2.66,1.88
2013-06-01 22:30:00+00:00,100,3.8,11.46,1.73,2.03,2.42,4.35,,4.48,1.73,352.0,102.0,110.0,20.0,332.7,296.0,53.8,26.6,62.8,2.1,3.02,1.2
2013-06-01 23:00:00+00:00,100,5.425,14.72,3.55,,3.55,5.97,,4.27,,363.0,,110.0,20.0,371.6,316.0,80.7,41.6,81.7,6.5,2.71,1.92
2013-06-01 23:15:00+00:00,100,3.275,10.38,1.92,,1.92,3.83,,4.18,,334.5,,110.0,20.0,314.9,286.6,41.5,20.4,52.5,1.2,3.17,1.0
2013-06-01 23:30:00+00:00,100,5.325,13.83,3.03,,3.03,5.88,,4.09,,357.0,,110.0,20.0,389.0,325.6,91.9,47.6,92.0,7.1,2.6,2.0
2013-06-01 23:45:00+00:00,100,4.275,12.52,2.63,,2.63,4.82,,4.01,,347.0,,110.0,20.0,339.8,297.6,61.6,31.0,67.2,3.1,2.93,1.48
2013-06-02 00:00:00+00:00,100,4.65,13.3,2.85,,2.85,5.2,,3.93,,347.0,,110.0,20.0,348.8,302.6,67.5,34.2,71.7,4.0,2.86,1.61
2013-06-02 00:15:00+00:00,100,3.95,12.42,2.67,,2.67,4.5,,3.85,,329.5,,110.0,20.0,310.9,278.3,47.6,23.7,53.9,2.0,3.14,1.32
2013-06-02 00:30:00+00:00,100,5.75,15.65,3.28,,3.28,6.3,,3.78,,329.5,,110.0,20.0,367.1,308.1,85.1,44.7,82.8,7.7,2.72,2.26
2013-06-02 00:45:00+00:00,100,4.075,12.94,1.77,,1.77,4.63,,3.71,,289.5,,110.0,20.0,303.1,273.0,44.0,22.6,47.1,2.0,3.18,1.6
2013-06-02 01:00:00+00:00,100,4.425,14.41,2.63,,2.63,4.97,,3.64,,287.0,,110.0,20.0,292.7,262.4,44.0,22.7,45.4,2.4,3.26,1.82
2013-06-02 01:15:00+00:00,100,3.775,13.9,2.83,,2.83,4.32,,3.59,,258.5,,110.0,20.0,251.6,234.7,24.4,12.5,25.6,1.0,3.68,1.73
2013-06-02 01:30:00+00:00,100,5.6,16.08,3.4,,3.4,6.15,,3.54,,283.0,,110.0,20.0,340.7,288.8,74.9,39.0,73.9,6.4,2.87,2.12
2013-06-02 01:45:00+00:00,100,3.65,12.74,2.45,,2.45,4.2,,3.51,,262.0,,110.0,20.0,263.2,238.8,34.9,18.3,35.7,1.3,3.49,1.95
2013-06-02 02:00:00+00:00,100,5.425,14.27,3.47,,3.47,5.97,,3.49,,328.0,,110.0,20.0,374.7,307.4,97.0,50.3,98.0,7.8,2.63,1.97
2013-06-02 02:15:00+00:00,100,3.825,12.78,2.9,,2.9,4.38,,3.5,,306.0,,110.0,20.0,277.2,245.5,44.5,22.6,51.6,1.8,3.34,1.33
2013-06-02 02:30:00+00:00,50,5.2,15.12,2.88,,2.88,5.75,,3.53,,307.0,,110.0,20.0,328.2,273.2,78.4,41.0,82.9,5.9,2.91,1.77
2013-06-02 02:45:00+00:00,70,5.125,14.8,2.78,,2.78,5.68,,3.59,,307.0,,110.0,20.0,323.6,265.1,82.4,43.5,89.5,6.2,2.89,1.69
2013-06-02 03:00:00+00:00,70,5.225,14.68,2.58,,2.58,5.78,,3.68,,297.0,,110.0,20.0,328.3,254.3,103.8,56.2,107.0,8.2,2.81,2.03
2013-06-02 03:15:00+00:00,70,3.85,12.98,2.9,,2.9,4.4,,3.8,,298.5,,110.0,20.0,244.9,197.6,57.3,32.0,80.9,2.7,3.37,1.11
2013-06-02 03:30:00+00:00,70,3.725,13.73,2.6,,2.6,4.28,,3.93,,265.0,,110.0,20.0,218.8,181.1,40.8,25.5,69.1,2.1,3.69,1.0
2013-06-02 04:00:00+00:00,70,6.375,19.02,2.92,,2.92,6.93,,4.25,,237.0,,110.0,20.0,287.1,208.1,107.9,59.0,115.5,12.8,2.98,1.95
2013-06-02 04:15:00+00:00,50,6.575,19.86,5.15,,5.15,7.13,,4.42,,298.5,,110.0,20.0,283.9,201.4,113.5,62.4,120.6,14.3,3.02,2.07
2013-06-02 04:30:00+00:00,50,6.6,18.86,6.2,,6.2,7.25,0.1,4.59,,417.5,,110.0,20.0,271.0,193.8,101.5,55.2,114.7,12.9,2.86,1.65
2013-06-02 04:45:00+00:00,50,6.875,20.84,5.03,,5.03,7.45,0.03,4.74,,320.0,,110.0,20.0,269.1,195.8,92.7,51.2,111.5,13.2,3.03,1.4
2013-06-02 05:00:00+00:00,50,7.475,21.65,5.05,,5.05,8.02,,4.88,,301.0,,110.0,20.0,291.4,205.3,113.8,62.7,121.9,18.7,2.9,1.79
2013-06-02 05:15:00+00:00,50,8.375,24.25,5.05,,5.05,8.95,0.03,5.0,,300.0,,110.0,20.0,296.8,213.8,111.1,61.6,115.9,23.2,2.89,1.87
2013-06-02 05:30:00+00:00,50,8.925,26.89,5.63,,5.63,9.48,,5.09,,289.5,,110.0,20.0,278.7,204.9,97.8,53.7,105.5,23.1,3.01,1.69
2013-06-02 05:45:00+00:00,50,9.55,28.22,6.3,,6.3,10.1,,5.16,,282.5,,110.0,20.0,288.4,205.3,113.3,61.8,118.8,29.9,2.95,1.93
2013-06-02 06:00:00+00:00,50,7.35,26.23,6.15,,6.15,9.4,1.5,5.2,,290.0,,110.0,20.0,220.4,163.1,75.1,41.6,86.1,12.0,3.57,1.73
2013-06-02 06:15:00+00:00,70,9.5,31.93,5.53,,5.53,10.05,,5.23,,271.0,,110.0,20.0,242.8,191.8,65.1,36.7,89.5,18.4,3.36,1.1
2013-06-02 06:30:00+00:00,50,7.85,29.12,6.1,,6.1,8.4,,5.25,,262.5,,110.0,20.0,203.4,157.0,55.1,30.4,81.8,10.3,3.71,1.04
2013-06-02 06:45:00+00:00,70,8.4,28.56,5.32,,5.32,8.95,,5.26,,266.0,,110.0,20.0,233.5,178.6,68.4,39.4,90.0,15.3,3.4,1.26
2013-06-02 07:00:00+00:00,50,8.225,26.48,6.03,,6.03,8.77,,5.27,,288.5,,110.0,20.0,243.7,174.8,85.8,47.8,104.8,17.5,3.22,1.39
2013-06-02 07:15:00+00:00,70,8.175,25.9,5.55,,5.55,8.73,,5.28,,276.0,,110.0,20.0,251.1,179.0,91.0,51.4,103.5,18.5,3.17,1.6
2013-06-02 07:30:00+00:00,70,7.1,23.92,5.8,,5.8,7.65,,5.3,,276.0,,110.0,20.0,222.2,156.4,82.8,46.6,98.3,12.5,3.37,1.62
2013-06-02 07:45:00+00:00,70,6.05,21.66,5.7,,5.7,6.6,,5.34,,285.0,,110.0,20.0,188.3,137.7,62.9,35.5,78.6,7.0,3.58,1.58
2013-06-02 08:00:00+00:00,50,8.0,21.87,6.53,,6.53,8.55,,5.38,,377.5,,110.0,20.0,298.0,188.7,141.2,78.3,153.2,26.4,2.73,1.78
2013-06-02 08:15:00+00:00,50,8.25,23.25,6.4,,6.4,8.85,0.05,5.44,,358.5,,110.0,20.0,286.3,186.7,124.9,69.5,137.3,25.2,2.82,1.62
2013-06-02 08:30:00+00:00,50,8.55,23.74,6.75,,6.75,9.1,,5.51,,352.5,,110.0,20.0,297.5,191.3,138.7,76.8,148.5,29.6,2.78,1.83
2013-06-02 08:45:00+00:00,50,8.725,24.52,6.53,,6.53,9.27,,5.59,,326.0,,110.0,20.0,297.8,192.7,137.6,76.3,146.3,30.6,2.81,1.86
2013-06-02 09:00:00+00:00,70,8.45,25.4,6.18,,6.18,9.0,,5.68,,327.5,,110.0,20.0,262.4,180.2,98.2,55.5,121.0,21.4,3.01,1.31
2013-06-02 09:15:00+00:00,50,8.7,24.85,7.4,,7.4,9.25,,5.76,,352.5,,110.0,20.0,284.5,184.7,132.3,73.0,143.0,29.0,2.86,1.88
2013-06-02 09:30:00+00:00,50,8.675,25.0,6.5,,6.5,9.23,,5.84,,342.0,,110.0,20.0,275.1,183.5,112.4,62.7,127.9,25.2,2.88,1.47
2013-06-02 09:45:00+00:00,50,8.725,25.03,6.75,,6.75,9.27,,5.91,,326.0,,110.0,20.0,284.2,184.7,129.8,71.9,139.2,28.8,2.87,1.83
2013-06-02 10:00:00+00:00,70,8.6,25.11,6.13,,6.13,9.15,,5.97,,338.5,,110.0,20.0,276.2,187.1,107.5,61.2,122.2,24.4,2.92,1.46
2013-06-02 10:15:00+00:00,50,8.6,23.92,8.1,,8.1,9.15,,6.02,,431.0,,110.0,20.0,270.7,177.8,122.7,67.8,133.9,26.3,2.78,1.85
2013-06-02 10:30:00+00:00,70,8.525,23.55,6.22,,6.22,9.07,,6.06,,341.0,,110.0,20.0,300.9,192.7,137.6,77.1,146.2,29.7,2.76,1.77
2013-06-02 10:45:00+00:00,50,9.0,24.14,6.6,,6.6,9.55,,6.08,,370.0,,110.0,20.0,313.0,201.6,141.9,79.0,148.9,33.9,2.68,1.73
2013-06-02 11:00:00+00:00,70,9.1,24.34,6.18,,6.18,9.65,,6.09,,363.5,,110.0,20.0,317.4,210.9,132.9,75.2,138.0,33.4,2.67,1.67
2013-06-02 11:15:00+00:00,50,9.525,26.31,6.88,,6.88,10.07,,6.09,,360.0,,110.0,20.0,302.4,201.5,128.1,70.9,135.1,34.3,2.76,1.64
2013-06-02 11:30:00+00:00,50,9.725,27.23,6.5,,6.5,10.27,,6.07,,330.0,,110.0,20.0,299.9,204.6,122.2,68.0,127.5,34.4,2.8,1.7
2013-06-02 11:45:00+00:00,50,9.8,27.33,6.5,,6.5,10.35,,6.05,,327.5,,110.0,20.0,302.0,206.4,123.0,68.3,128.0,35.1,2.79,1.71
2013-06-02 12:00:00+00:00,70,9.7,27.76,6.15,,6.15,10.25,,6.03,,325.0,,110.0,20.0,294.2,205.6,113.6,64.0,117.8,32.3,2.86,1.73
2013-06-02 12:15:00+00:00,70,9.7,28.27,6.15,,6.15,10.25,,6.0,,332.0,,110.0,20.0,287.1,205.6,101.3,57.3,111.5,29.4,2.91,1.46
2013-06-02 12:30:00+00:00,50,9.85,28.76,6.55,,6.55,10.4,,5.96,,306.0,,110.0,20.0,285.8,199.4,112.3,62.2,118.1,32.3,2.92,1.73
2013-06-02 12:45:00+00:00,50,10.025,28.55,6.7,,6.7,10.57,,5.93,,312.5,,110.0,20.0,295.7,204.6,119.4,65.6,125.1,35.2,2.85,1.74
2013-06-02 13:00:00+00:00,50,10.3,29.18,6.5,,6.5,10.85,,5.9,,315.0,,110.0,20.0,300.5,211.2,117.3,64.7,120.8,36.8,2.83,1.76
2013-06-02 13:15:00+00:00,70,10.325,30.37,6.03,,6.03,10.88,,5.87,,306.0,,110.0,20.0,289.5,211.5,102.2,57.2,106.5,33.0,2.94,1.72
2013-06-02 13:30:00+00:00,50,10.2,31.3,6.15,,6.15,10.75,,5.85,,298.5,,110.0,20.0,272.0,202.5,89.6,49.9,100.6,28.3,3.07,1.47
2013-06-02 13:45:00+00:00,50,8.725,29.4,5.3,6.18,6.57,9.27,,5.83,5.3,298.5,100.0,110.0,20.0,232.4,171.6,73.6,40.2,108.9,16.7,3.37,1.02
2013-06-02 14:00:00+00:00,70,10.225,31.43,5.72,,5.72,10.77,,5.82,,289.5,,110.0,20.0,273.5,207.3,87.2,49.0,94.4,27.9,3.07,1.64
2013-06-02 14:15:00+00:00,50,9.675,30.45,6.6,,6.6,10.23,,5.82,,296.0,,110.0,20.0,259.0,191.9,85.7,46.6,105.9,23.7,3.15,1.27
2013-06-02 14:30:00+00:00,50,10.25,31.67,6.1,,6.1,10.8,,5.84,,286.0,,110.0,20.0,271.6,204.2,89.2,48.9,98.3,27.9,3.09,1.56
2013-06-02 14:45:00+00:00,50,7.975,28.24,6.0,,6.0,8.52,,5.86,,283.5,,110.0,20.0,220.8,168.0,63.4,34.7,95.9,12.2,3.54,1.0
2013-06-02 15:00:00+00:00,50,9.4,31.79,5.7,,5.7,9.95,,5.9,,277.0,,110.0,20.0,242.6,193.3,62.2,34.6,89.9,17.1,3.38,1.0
2013-06-02 15:15:00+00:00,50,8.25,29.23,2.83,5.7,6.15,8.8,,5.95,2.9,272.5,111.0,110.0,20.0,218.7,167.7,61.7,34.0,91.3,12.8,3.54,1.04
2013-06-02 15:30:00+00:00,50,9.15,28.73,7.68,,7.68,9.7,,6.0,,318.5,,110.0,20.0,254.0,188.8,87.6,47.0,97.7,21.0,3.14,1.66
2013-06-02 15:45:00+00:00,0,,,2.58,6.38,,,,,2.72,,104.0,102.4,12.1,,,,,,,,
2013-06-02 16:00:00+00:00,50,9.825,32.51,2.47,5.78,8.18,10.38,,6.11,2.47,327.0,104.0,110.0,20.0,240.1,188.6,68.3,35.4,87.9,18.6,3.31,1.18
2013-06-02 16:15:00+00:00,50,10.15,43.51,5.93,6.43,8.2,10.7,,6.17,5.93,207.0,100.0,110.0,20.0,177.9,157.1,27.9,14.4,33.2,8.3,4.29,1.35
2013-06-02 16:30:00+00:00,50,9.9,41.9,6.72,,6.72,10.45,,6.22,,209.5,,110.0,20.0,187.5,165.5,29.2,14.8,38.9,8.3,4.23,1.02
2013-06-02 16:45:00+00:00,50,8.6,29.85,5.05,6.1,7.45,9.15,,6.26,5.05,291.0,101.0,110.0,20.0,226.6,184.5,57.2,30.1,63.6,12.1,3.47,1.65
2013-06-02 17:00:00+00:00,50,9.5,29.96,5.45,,5.45,10.05,,6.29,,260.0,,110.0,20.0,272.7,216.3,78.7,41.5,87.0,20.1,3.15,1.63
2013-06-02 17:15:00+00:00,50,9.15,30.5,2.65,5.75,6.35,9.7,,6.31,2.65,266.0,97.0,110.0,20.0,254.9,207.9,65.8,34.3,71.9,15.5,3.33,1.65
2013-06-02 17:30:00+00:00,50,9.325,30.23,5.18,6.1,8.0,9.88,,6.31,5.18,298.5,96.0,110.0,20.0,267.1,217.2,70.9,37.4,72.3,17.2,3.24,2.01
2013-06-02 17:45:00+00:00,50,8.8,28.32,2.45,5.1,5.1,9.35,,6.29,2.45,251.0,97.0,110.0,20.0,275.3,226.1,70.1,37.2,69.9,15.2,3.22,2.16
2013-06-02 18:00:00+00:00,50,8.9,27.06,1.7,3.1,6.78,9.45,,6.26,1.7,298.5,97.0,110.0,20.0,305.3,254.7,72.6,38.1,73.0,15.9,3.04,2.05
2013-06-02 18:15:00+00:00,50,6.6,22.36,2.42,2.92,2.83,7.15,,6.22,2.42,252.0,97.0,110.0,20.0,271.7,235.8,51.4,28.1,46.9,6.4,3.39,3.25
