Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2013-09-01 05:00:00+00:00,100,6.1,,20.51,2.75,,2.75,,,6.7,0.05,,4.18,,227.5,,,,110.0,20.0,242.8,,193.2,66.4,,37.9,75.9,7.8,3.36,1.74,
2013-09-01 05:15:00+00:00,100,6.2,,19.87,2.9,,2.9,,,6.78,0.03,,4.34,,232.5,,,,110.0,20.0,256.7,,190.3,91.1,,51.0,95.8,10.5,3.2,2.14,
2013-09-01 05:30:00+00:00,70,6.575,,21.04,1.77,3.33,4.3,1.77,2.61,7.18,0.05,0.17,4.5,2.63,277.5,,97.5,117.0,101.7,11.5,247.3,,180.1,80.9,,47.8,98.4,11.4,3.2,1.47,
2013-09-01 05:45:00+00:00,100,6.825,,23.25,1.8,3.53,3.55,1.8,2.73,7.4,0.03,0.08,4.64,2.75,242.5,,102.5,116.0,103.9,13.6,238.5,,192.2,55.8,,36.1,80.3,9.6,3.41,1.2,
2013-09-01 06:00:00+00:00,50,7.35,,23.85,2.45,4.07,4.2,2.45,2.81,7.9,,0.03,4.77,2.83,262.5,,117.5,111.0,103.7,13.4,249.2,,186.9,79.4,,47.4,86.6,14.0,3.24,1.9,
2013-09-01 06:15:00+00:00,50,7.75,,25.87,2.55,4.45,4.72,2.55,2.9,8.32,0.03,0.03,4.89,2.92,267.5,,112.5,108.0,102.9,12.7,237.2,,179.9,70.0,,41.9,87.3,13.9,3.34,1.42,
2013-09-01 06:30:00+00:00,50,7.95,,28.09,2.67,4.35,4.05,2.67,2.93,8.55,0.05,0.05,5.01,2.95,261.0,,115.0,110.0,101.2,11.0,229.7,,191.6,45.9,,30.5,72.6,11.1,3.53,1.0,
2013-09-01 06:45:00+00:00,50,7.85,,27.67,2.67,5.53,4.88,2.67,3.06,8.52,0.13,0.05,5.12,3.08,252.5,,110.0,107.0,101.6,11.4,218.7,,168.2,59.6,,36.4,85.4,12.5,3.53,1.16,
2013-09-01 07:00:00+00:00,50,7.725,,27.03,2.78,6.28,5.47,2.78,3.11,8.32,0.05,0.15,5.22,3.13,250.0,,112.5,99.0,101.6,11.3,213.8,,156.5,68.7,,39.8,91.7,12.9,3.5,1.29,
2013-09-01 07:15:00+00:00,50,7.15,,25.13,3.33,4.5,5.1,,,7.82,0.13,,5.33,3.33,242.5,,,106.0,110.0,20.0,214.9,,160.6,67.0,,38.3,87.9,10.7,3.52,1.36,
2013-09-01 07:30:00+00:00,50,7.1,,23.92,3.33,5.07,5.03,,,7.68,0.03,,5.44,3.33,255.0,,,108.0,110.0,20.0,227.3,,164.6,77.7,,44.6,93.8,12.1,3.37,1.56,
2013-09-01 07:45:00+00:00,50,6.075,,22.9,3.4,4.57,4.5,,,6.63,,,5.55,3.4,261.0,,,109.0,110.0,20.0,197.4,,147.8,48.8,,31.5,88.6,6.5,3.77,1.0,
2013-09-01 08:00:00+00:00,50,6.4,,20.11,4.03,5.25,4.85,,,6.95,,,5.66,4.03,288.5,,,100.0,110.0,20.0,242.4,,161.0,98.2,,56.9,114.1,12.5,3.14,1.67,
2013-09-01 08:15:00+00:00,70,6.688,5.36,20.19,3.4,5.65,5.38,,,7.22,,,5.77,3.4,310.0,311.3,,105.0,110.0,20.0,254.7,188.0,166.1,90.3,-0.2,62.8,125.5,14.8,3.03,1.71,0.5
2013-09-01 08:30:00+00:00,50,6.575,,21.06,3.42,5.72,4.68,,,7.13,,,5.87,3.42,284.5,,,105.0,110.0,20.0,237.6,,163.4,84.6,,51.2,103.9,12.0,3.2,1.51,
2013-09-01 08:45:00+00:00,50,6.35,,22.2,3.38,4.35,4.68,,,6.9,,,5.96,3.38,292.5,,,106.0,110.0,20.0,215.6,,153.8,60.8,,39.4,105.9,8.8,3.5,1.0,
2013-09-01 09:00:00+00:00,100,6.457,4.57,21.06,4.07,,4.07,,,7.0,,,6.03,,207.0,228.0,,,110.0,20.0,234.1,154.7,154.7,101.9,39.7,60.5,119.5,13.1,3.26,1.95,0.06
2013-09-01 09:15:00+00:00,70,6.375,,19.32,5.07,,5.07,,,6.93,,,6.1,,323.5,,,,110.0,20.0,248.5,,158.1,104.6,,61.4,125.5,13.3,3.03,1.56,
2013-09-01 09:30:00+00:00,70,6.325,,18.64,4.97,,4.97,,,6.88,,,6.14,,315.0,,,,110.0,20.0,264.4,,161.9,127.1,,73.0,143.4,15.4,2.95,1.82,
2013-09-01 10:00:00+00:00,0,6.95,4.82,19.06,4.05,,4.05,,,7.5,,,,,191.0,388.5,,,110.0,20.0,,,,,,,,,2.74,,
2013-09-01 10:15:00+00:00,70,6.981,4.62,20.91,3.42,3.95,4.0,,,7.55,0.03,,6.16,3.42,185.0,267.0,,104.0,110.0,20.0,267.4,157.2,183.9,68.7,36.2,56.5,148.3,15.1,3.0,1.0,0.5
2013-09-01 10:30:00+00:00,100,7.188,4.68,21.3,3.78,,3.78,,,7.72,,,6.14,,173.5,347.0,,,110.0,20.0,273.9,170.8,194.3,74.4,56.0,57.3,146.6,16.1,2.97,1.0,0.5
2013-09-01 10:45:00+00:00,70,7.575,,23.8,3.53,4.13,5.6,,,8.15,0.03,,6.11,3.53,323.5,,,109.0,110.0,20.0,246.8,,169.7,87.5,,51.1,119.6,15.9,3.14,1.19,
2013-09-01 11:00:00+00:00,100,7.8,,24.32,3.6,4.25,4.53,,,8.35,,,6.07,3.6,266.0,,,107.0,110.0,20.0,258.8,,187.5,86.9,,52.7,96.3,17.4,3.12,1.75,
2013-09-01 11:15:00+00:00,100,7.637,4.59,25.12,4.13,,4.13,,,8.18,,,6.03,,224.5,302.0,,,110.0,20.0,246.9,165.3,194.4,48.4,57.4,39.6,99.9,13.0,3.29,1.0,0.52
2013-09-01 11:30:00+00:00,50,7.925,,25.64,3.4,4.65,5.3,,,8.5,0.03,,6.0,3.4,302.0,,,105.0,110.0,20.0,245.1,,179.1,75.3,,45.6,103.5,15.7,3.23,1.18,
2013-09-01 11:45:00+00:00,70,8.025,,25.69,5.85,,5.85,,,8.57,,,5.97,,293.5,,,,110.0,20.0,243.8,,171.1,89.0,,50.6,105.9,17.5,3.2,1.48,
2013-09-01 12:00:00+00:00,70,8.15,,24.99,3.33,4.28,4.43,,,8.7,,,5.95,3.33,268.5,,,102.0,110.0,20.0,270.3,,192.7,102.0,,59.5,107.0,21.1,3.07,2.07,
2013-09-01 12:15:00+00:00,0,7.9,4.18,25.71,4.1,,4.1,,,8.48,0.03,,,,217.5,239.5,,,110.0,20.0,,,,,,,,,3.26,,
2013-09-01 12:30:00+00:00,0,7.8,4.78,25.1,3.3,3.92,4.72,,,8.35,,,,3.3,290.0,278.5,,107.0,110.0,20.0,,,,,,,,,3.22,,
2013-09-01 12:45:00+00:00,100,7.332,4.61,22.98,3.15,3.83,4.0,3.15,3.28,7.88,,0.03,5.96,3.3,217.5,297.0,120.0,105.0,101.2,11.0,256.8,173.3,193.1,71.0,48.9,49.5,107.6,14.6,3.14,1.31,0.5
2013-09-01 13:00:00+00:00,50,7.25,,25.27,3.33,4.53,5.13,,,7.8,,,5.99,3.33,291.0,,,103.0,110.0,20.0,223.5,,166.7,61.0,,36.9,98.7,10.9,3.49,1.0,
2013-09-01 13:15:00+00:00,50,7.45,,22.5,3.03,6.38,5.93,3.03,3.15,8.0,,0.05,6.03,3.17,311.0,,120.0,105.0,102.0,11.7,256.9,,165.3,115.2,,64.7,129.1,19.0,3.02,1.7,
2013-09-01 13:30:00+00:00,50,7.4,,23.4,3.92,4.5,5.75,,,7.95,,,6.07,3.92,292.5,,,101.0,110.0,20.0,249.4,,172.5,99.7,,55.7,110.5,16.2,3.16,1.8,
2013-09-01 13:45:00+00:00,50,7.3,,24.56,3.3,4.15,4.55,,,7.85,,,6.12,3.3,296.0,,,107.0,110.0,20.0,241.8,,188.0,59.9,,38.0,94.8,11.5,3.37,1.0,
2013-09-01 14:00:00+00:00,70,6.925,,23.34,2.92,4.28,4.55,2.92,3.06,7.5,0.03,0.05,6.17,3.08,275.0,,117.5,110.0,100.5,10.3,227.0,,165.1,69.3,,43.5,91.3,11.5,3.37,1.35,
2013-09-01 14:15:00+00:00,70,6.938,4.43,22.06,4.45,,4.45,,,7.47,,,6.21,,270.0,276.3,,,110.0,20.0,252.0,170.4,187.8,69.2,9.2,47.7,108.3,12.5,3.19,1.28,0.5
2013-09-01 14:30:00+00:00,70,7.025,,21.62,2.63,3.63,4.57,2.63,2.86,7.57,,0.08,6.24,2.88,291.0,,115.0,106.0,101.2,10.9,260.6,,181.2,97.8,,57.7,105.4,15.4,3.08,1.82,
2013-09-01 14:45:00+00:00,50,6.825,,22.07,2.97,3.6,4.5,,,7.43,0.05,,6.26,2.97,301.0,,,109.0,110.0,20.0,250.4,,188.8,73.0,,43.2,102.9,11.2,3.23,1.14,
2013-09-01 15:00:00+00:00,100,7.075,,21.75,1.88,3.13,3.4,1.88,2.76,7.63,,0.08,6.27,2.78,266.0,,105.0,112.0,103.0,12.6,270.4,,204.2,84.8,,50.8,94.9,14.0,3.07,1.79,
2013-09-01 15:15:00+00:00,100,7.338,3.81,22.74,2.58,2.97,2.92,2.58,2.65,7.9,0.03,,6.26,2.67,233.5,282.5,125.0,110.0,102.7,12.5,273.7,177.7,216.0,69.6,37.6,44.6,97.2,13.3,3.1,1.35,0.5
2013-09-01 15:30:00+00:00,70,7.65,,24.15,2.53,2.9,4.0,,,8.2,,,6.24,2.53,280.0,,,115.0,110.0,20.0,268.9,,212.9,74.5,,42.9,85.0,13.8,3.16,1.64,
2013-09-01 15:45:00+00:00,100,7.65,,24.93,1.73,2.28,2.67,1.73,2.28,8.2,,0.03,6.19,1.73,242.5,,107.5,107.5,102.7,12.4,265.8,,222.2,59.2,,34.6,68.3,11.4,3.26,1.66,
2013-09-01 16:00:00+00:00,50,8.05,,25.3,1.83,3.17,3.42,1.83,1.98,8.6,,0.03,6.12,2.0,270.0,,115.0,116.0,100.5,10.4,274.7,,221.9,73.0,,41.4,77.9,14.8,3.14,1.88,
2013-09-01 16:15:00+00:00,100,8.387,2.89,26.23,1.73,2.72,2.63,1.73,1.93,8.93,,0.05,6.04,1.95,245.0,257.5,115.0,113.0,101.9,11.7,291.4,205.4,245.7,63.0,9.5,34.9,63.1,13.3,3.13,2.36,0.5
2013-09-01 16:30:00+00:00,70,8.85,,27.28,1.73,2.13,2.88,1.73,1.86,9.4,,0.35,5.94,1.88,262.5,,117.5,112.0,100.5,10.4,287.9,,232.9,77.6,,42.8,79.1,18.2,3.08,2.12,
2013-09-01 16:45:00+00:00,50,9.025,,28.57,2.42,2.97,2.45,,,9.57,,,5.82,2.42,255.0,,,103.0,110.0,20.0,284.7,,239.8,64.4,,34.9,65.2,15.2,3.17,2.09,
2013-09-01 17:00:00+00:00,50,6.725,,24.91,2.42,3.88,3.83,,,7.28,,,5.68,2.42,251.0,,,102.0,110.0,20.0,239.3,,212.9,37.4,,19.5,44.5,4.9,3.7,1.28,
2013-09-01 17:15:00+00:00,50,9.25,,30.62,2.42,3.83,3.5,,,9.8,,,5.54,2.42,237.5,,,100.0,110.0,20.0,273.5,,236.0,53.7,,28.4,51.6,12.6,3.31,2.42,
2013-09-01 17:30:00+00:00,100,7.625,,29.09,2.42,5.78,6.2,,,8.6,0.43,,5.39,2.42,258.5,,,102.0,110.0,20.0,238.0,,222.5,22.6,,11.3,24.6,3.6,3.82,1.48,
2013-09-01 17:45:00+00:00,100,7.075,,20.75,3.03,5.65,3.65,,,7.63,,,5.23,3.03,379.5,,,100.0,110.0,20.0,355.6,,317.5,58.0,,27.3,72.3,7.8,2.93,1.0,
2013-09-01 18:00:00+00:00,100,8.675,,29.05,2.5,5.22,3.4,,,9.23,,,5.06,2.5,235.0,,,89.0,110.0,20.0,274.8,,241.3,47.6,,25.5,42.7,9.8,3.35,3.42,
2013-09-01 18:15:00+00:00,100,8.05,,28.05,2.42,4.9,2.83,,,8.6,,,4.9,2.42,231.0,,,100.0,110.0,20.0,263.1,,235.3,39.7,,21.0,36.7,7.0,3.48,2.87,
2013-09-01 18:30:00+00:00,100,7.775,,25.24,1.73,3.8,3.25,,,8.32,,,4.74,1.73,227.5,,,100.0,110.0,20.0,283.0,,239.8,60.8,,33.0,52.4,10.1,3.25,4.46,
2013-09-01 18:45:00+00:00,100,7.1,,24.24,2.6,,2.6,,,7.65,,,4.58,,228.5,,,,110.0,20.0,266.5,,234.0,46.2,,24.6,41.7,6.3,3.41,3.29,
2013-09-01 19:00:00+00:00,100,6.625,,22.8,3.58,,3.58,,,7.18,,,4.43,,246.0,,,,110.0,20.0,269.2,,244.8,35.0,,18.5,33.1,4.2,3.44,2.56,
2013-09-01 19:15:00+00:00,100,6.35,,21.94,4.68,,4.68,,,6.9,,,4.28,,263.5,,,,110.0,20.0,270.6,,250.2,29.6,,15.4,29.4,3.3,3.45,2.05,
2013-09-01 19:30:00+00:00,100,6.625,,20.9,2.53,4.18,3.45,,,7.18,,,4.14,2.53,245.0,,,94.0,110.0,20.0,299.7,,256.0,61.7,,33.7,53.0,7.5,3.15,4.55,
2013-09-01 19:45:00+00:00,100,6.2,,19.43,1.85,,1.85,,,6.75,,,4.01,,223.5,,,,110.0,20.0,292.6,,239.0,75.9,,40.3,68.3,7.9,3.13,3.34,
2013-09-01 20:00:00+00:00,100,5.875,,17.71,1.8,,1.8,,,6.43,,,3.89,,226.0,,,,110.0,20.0,307.5,,244.9,88.5,,47.1,79.2,8.2,3.01,3.45,
2013-09-01 20:15:00+00:00,100,5.825,,17.01,2.9,,2.9,,,6.38,,,3.78,,270.0,,,,110.0,20.0,332.5,,277.9,77.2,,41.9,67.4,7.2,2.92,4.08,
2013-09-01 20:30:00+00:00,100,5.65,,16.63,2.42,,2.42,,,6.2,,,3.68,,265.0,,,,110.0,20.0,327.1,,273.9,75.2,,40.5,66.1,6.6,2.94,3.87,
2013-09-01 20:45:00+00:00,100,5.5,,16.39,2.72,,2.72,,,6.05,,,3.59,,281.0,,,,110.0,20.0,326.3,,279.7,66.3,,35.6,60.2,5.5,2.98,3.22,
2013-09-01 21:00:00+00:00,100,5.425,,16.0,2.5,,2.5,,,6.0,0.03,,3.52,,277.5,,,,110.0,20.0,329.3,,279.3,71.0,,38.1,64.0,5.7,2.95,3.36,
2013-09-01 21:15:00+00:00,100,5.3,,14.77,2.15,,2.15,,,5.85,,,3.46,,273.5,,,,110.0,20.0,341.5,,284.6,81.1,,42.9,75.0,6.2,2.79,2.88,
2013-09-01 21:30:00+00:00,100,5.45,,16.3,2.22,,2.22,,,6.0,,,3.41,,276.0,,,,110.0,20.0,324.6,,278.3,66.1,,35.1,60.8,5.4,2.99,2.96,
2013-09-01 21:45:00+00:00,100,5.575,,16.14,2.58,,2.58,,,6.13,,,3.38,,285.0,,,,110.0,20.0,338.8,,286.9,73.8,,39.6,67.0,6.3,2.9,3.23,
2013-09-01 22:00:00+00:00,100,5.4,,16.14,2.05,,2.05,,,5.95,,,3.37,,277.5,,,,110.0,20.0,325.2,,279.5,65.3,,34.6,61.0,5.2,2.99,2.75,
2013-09-01 22:15:00+00:00,100,5.25,,15.44,1.73,,1.73,,,5.8,,,3.37,,266.0,,,,110.0,20.0,329.2,,276.3,75.2,,39.9,68.8,5.6,2.94,3.05,
2013-09-01 22:30:00+00:00,100,5.3,,14.81,2.22,,2.22,,,5.85,,,3.38,,282.0,,,,110.0,20.0,355.1,,290.8,91.2,,48.8,81.6,7.0,2.79,3.48,
2013-09-01 22:45:00+00:00,100,4.95,,14.53,1.85,,1.85,,,5.5,,,3.39,,277.0,,,,110.0,20.0,330.9,,280.7,71.5,,37.9,66.2,4.8,2.93,2.87,
2013-09-01 23:00:00+00:00,100,4.75,,13.88,2.47,,2.47,,,5.32,0.03,,3.41,,293.5,,,,110.0,20.0,335.1,,286.1,70.1,,37.4,65.5,4.4,2.92,2.78,
2013-09-01 23:15:00+00:00,100,5.025,,13.98,2.7,,2.7,,,5.57,,,3.43,,300.0,,,,110.0,20.0,357.4,,297.3,85.6,,46.1,77.0,6.0,2.78,3.4,
2013-09-01 23:30:00+00:00,100,4.975,,14.14,2.53,,2.53,,,5.57,0.05,,3.45,,297.5,,,,110.0,20.0,346.9,,292.1,78.2,,41.9,71.7,5.3,2.84,3.05,
2013-09-01 23:45:00+00:00,100,4.775,,13.63,2.45,5.68,2.45,,,5.32,,,3.45,3.75,297.5,,,97.0,110.0,20.0,344.9,,290.9,77.1,,41.3,70.9,4.9,2.85,3.02,
2013-09-02 00:00:00+00:00,100,4.225,,13.41,3.1,5.63,3.4,,,4.93,0.15,,3.45,3.1,327.5,,,96.0,110.0,20.0,304.5,,273.1,45.5,,23.3,47.2,2.2,3.17,1.78,
2013-09-02 00:15:00+00:00,100,4.625,,19.53,1.77,,1.77,,,5.25,0.08,,3.42,,199.5,,,,110.0,20.0,217.3,,185.0,44.7,,25.0,36.4,2.6,4.22,6.0,
2013-09-02 00:30:00+00:00,100,4.65,,13.81,1.65,4.7,3.05,,,5.2,,,3.38,1.65,298.5,,,89.0,110.0,20.0,329.7,,284.3,65.2,,34.8,61.4,3.9,2.97,2.67,
2013-09-02 00:45:00+00:00,100,4.475,,13.41,1.73,3.05,2.42,,,5.03,,,3.33,1.73,282.5,,,97.0,110.0,20.0,322.4,,275.8,66.4,,35.8,60.4,3.7,3.0,3.23,
2013-09-02 01:00:00+00:00,100,3.625,,12.23,1.63,2.15,2.5,,,4.22,0.05,,3.26,1.63,290.0,,,95.0,110.0,20.0,282.5,,257.9,35.6,,18.2,37.9,1.3,3.37,1.65,
2013-09-02 01:15:00+00:00,100,4.0,,12.96,1.73,2.13,2.85,,,4.55,,,3.19,1.73,291.0,,,94.0,110.0,20.0,294.0,,262.3,45.6,,24.0,45.1,2.0,3.24,2.16,
2013-09-02 01:30:00+00:00,100,4.125,,12.05,1.73,2.28,3.45,,,4.68,,,3.12,1.73,342.5,,,96.0,110.0,20.0,336.6,,289.4,68.0,,35.6,67.6,3.2,2.92,2.1,
2013-09-02 01:45:00+00:00,100,4.25,,11.82,2.0,2.7,2.78,,,4.8,,,3.05,2.0,310.0,,,96.0,110.0,20.0,357.6,,297.0,86.7,,46.6,80.1,4.4,2.78,2.96,
2013-09-02 02:00:00+00:00,100,4.175,,12.04,1.75,2.53,2.2,,,4.72,,,2.99,1.75,282.5,,,98.0,110.0,20.0,336.3,,278.8,81.8,,44.2,73.1,4.0,2.88,3.54,
2013-09-02 02:15:00+00:00,100,3.95,,12.08,1.65,2.15,2.42,,,4.5,,,2.95,1.65,292.5,,,96.0,110.0,20.0,311.2,,270.9,58.0,,30.4,57.6,2.5,3.06,2.11,
2013-09-02 02:30:00+00:00,100,4.175,,12.07,2.67,,2.67,,,4.72,,,2.94,,295.0,,,,110.0,20.0,337.3,,283.0,77.7,,41.8,72.2,3.8,2.89,2.89,
2013-09-02 02:45:00+00:00,100,4.225,,12.87,2.45,,2.45,,,4.78,,,2.96,,282.5,,,,110.0,20.0,311.8,,266.8,64.5,,34.3,61.6,3.2,3.05,2.52,
2013-09-02 03:00:00+00:00,100,4.25,,13.21,1.73,2.2,2.55,,,4.8,,,3.0,1.73,268.5,,,103.0,110.0,20.0,298.3,,254.5,62.5,,33.6,58.4,3.2,3.11,2.83,
2013-09-02 03:15:00+00:00,100,4.225,,14.1,1.73,,1.73,,,4.78,,,3.08,,241.0,,,,110.0,20.0,271.5,,236.7,49.5,,26.3,48.4,2.5,3.34,2.32,
2013-09-02 03:30:00+00:00,70,3.85,,12.8,1.73,,1.73,,,4.4,,,3.19,,229.5,,,,110.0,20.0,264.8,,224.1,57.6,,30.9,54.3,2.4,3.33,2.77,
2013-09-02 03:45:00+00:00,70,4.05,,13.07,2.55,,2.55,,,4.63,0.03,,3.33,,249.5,,,,110.0,20.0,270.5,,221.0,69.6,,37.8,68.6,3.3,3.23,2.41,
2013-09-02 04:00:00+00:00,50,4.2,,14.19,1.73,2.03,2.53,,,4.82,0.08,,3.48,1.73,250.0,,,112.0,110.0,20.0,246.8,,204.2,56.7,,31.2,68.1,3.1,3.38,1.47,
2013-09-02 04:15:00+00:00,70,4.65,,15.88,2.85,,2.85,,,5.2,,,3.65,,250.0,,,,110.0,20.0,240.6,,195.1,60.3,,33.8,72.3,4.1,3.42,1.53,
2013-09-02 04:30:00+00:00,50,5.225,,19.44,1.77,3.63,3.4,1.77,1.9,5.78,,0.05,3.83,1.92,255.0,,115.0,108.0,100.4,10.4,214.8,,177.1,43.2,,26.1,70.6,4.2,3.72,1.0,
2013-09-02 04:45:00+00:00,100,5.15,,19.38,1.9,2.75,2.88,1.9,2.03,5.7,,0.03,4.0,2.05,226.0,,120.0,112.0,102.1,11.9,207.9,,173.7,41.8,,26.1,63.9,4.0,3.76,1.07,
2013-09-02 05:00:00+00:00,100,4.775,,18.7,2.53,,2.53,,,5.32,,,4.18,,228.5,,,,110.0,20.0,202.3,,176.3,29.6,,20.0,53.0,2.8,3.92,1.0,
2013-09-02 05:15:00+00:00,50,5.025,,16.15,1.85,3.53,3.55,1.85,2.15,5.57,,0.03,4.34,2.17,230.0,,110.0,110.0,101.9,11.8,257.2,,168.6,125.7,,68.8,138.2,9.1,3.21,2.22,
2013-09-02 05:30:00+00:00,50,4.55,,17.7,2.65,4.75,4.15,,,5.1,,,4.5,2.65,247.5,,,106.0,110.0,20.0,182.2,,145.4,43.0,,24.9,55.1,3.0,3.89,1.58,
2013-09-02 05:45:00+00:00,50,5.25,,16.32,2.8,4.35,4.53,,,5.8,,,4.64,2.8,312.5,,,109.0,110.0,20.0,266.3,,174.0,124.1,,69.2,136.3,10.1,3.11,2.05,
2013-09-02 06:00:00+00:00,50,5.6,,19.42,2.9,4.78,4.15,,,6.15,,,4.77,2.9,278.5,,,108.0,110.0,20.0,219.0,,163.9,60.1,,36.5,100.0,6.4,3.47,1.0,
2013-09-02 06:15:00+00:00,50,5.8,,20.48,2.92,4.3,5.03,,,6.35,,,4.89,2.92,262.5,,,108.0,110.0,20.0,206.2,,153.0,67.1,,37.7,82.6,6.9,3.53,1.57,
2013-09-02 06:30:00+00:00,70,5.738,4.14,19.52,3.03,3.58,4.15,,,6.28,,,5.01,3.03,241.3,246.9,,114.0,110.0,20.0,220.8,161.3,157.6,64.7,22.5,43.6,89.4,7.7,3.41,1.63,0.5
2013-09-02 06:45:00+00:00,70,5.663,4.32,20.11,3.13,5.93,4.05,,,6.2,,,5.12,3.13,240.0,266.0,,107.0,110.0,20.0,216.1,172.6,152.4,57.4,57.6,41.4,67.7,7.2,3.56,1.99,0.69
2013-09-02 07:00:00+00:00,50,6.05,,19.06,4.55,6.3,5.38,,,6.68,0.08,,5.22,4.55,336.0,,,105.0,110.0,20.0,231.3,,158.1,89.1,,50.3,115.6,9.9,3.15,1.41,
2013-09-02 07:15:00+00:00,50,6.425,,21.49,3.38,6.0,5.32,,,6.97,,,5.33,3.38,267.5,,,112.0,110.0,20.0,229.4,,158.8,93.1,,52.2,102.6,11.4,3.35,1.97,
2013-09-02 07:30:00+00:00,50,7.025,,22.09,3.4,4.65,5.8,,,7.57,,,5.44,3.4,297.5,,,111.0,110.0,20.0,236.9,,163.9,90.9,,50.7,111.0,13.4,3.14,1.49,
