Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2013-08-01 03:30:00+00:00,70,4.775,,14.08,2.42,,2.42,,,5.32,,,3.4,,267.5,,,,110.0,20.0,301.7,,231.5,97.9,,53.2,101.3,6.5,2.95,2.07,
2013-08-01 03:45:00+00:00,70,4.575,,14.81,2.78,,2.78,,,5.13,,,3.54,,255.0,,,,110.0,20.0,258.5,,204.7,71.7,,39.9,84.8,4.6,3.24,1.56,
2013-08-01 04:00:00+00:00,70,4.8,,15.99,3.03,,3.03,,,5.38,0.03,,3.69,,265.0,,,,110.0,20.0,246.2,,195.8,65.0,,37.0,84.1,4.8,3.33,1.33,
2013-08-01 04:15:00+00:00,0,5.0,2.55,16.11,1.77,4.2,2.47,1.77,1.83,5.55,,0.03,,1.85,227.5,225.0,132.5,129.0,110.0,20.0,,,,,,,,,3.22,,
2013-08-01 04:30:00+00:00,70,5.425,,15.64,3.63,,3.63,,,5.97,,,3.99,,261.0,,,,110.0,20.0,293.4,,199.0,128.8,,71.0,139.7,11.1,2.88,2.03,
2013-08-01 04:45:00+00:00,70,5.35,,17.07,3.97,,3.97,,,5.97,0.08,,4.14,,290.0,,,,110.0,20.0,246.7,,181.4,79.6,,45.4,105.4,7.2,3.19,1.31,
2013-08-01 05:00:00+00:00,100,5.35,,16.27,2.65,2.92,3.1,,,5.9,,,4.28,2.65,217.5,,,144.0,110.0,20.0,273.4,,176.9,133.8,,72.9,148.0,10.9,3.04,2.08,
2013-08-01 05:15:00+00:00,70,5.725,,18.16,4.65,,4.65,,,6.3,0.03,,4.41,,330.0,,,,110.0,20.0,243.4,,173.3,83.2,,46.9,117.6,8.4,3.17,1.18,
2013-08-01 05:30:00+00:00,70,5.725,,17.29,2.45,3.4,3.7,2.45,2.56,6.28,,0.03,4.52,2.58,241.0,,117.5,127.0,100.5,10.4,271.7,,171.2,132.3,,74.1,146.2,12.8,3.02,1.94,
2013-08-01 05:45:00+00:00,70,6.225,,20.03,4.45,,4.45,,,7.03,0.25,,4.61,,343.5,,,,110.0,20.0,253.4,,184.8,73.2,,44.6,115.4,9.7,3.22,1.0,
2013-08-01 06:00:00+00:00,50,6.575,,21.67,2.53,3.72,4.85,2.53,2.78,7.15,0.03,0.05,4.7,2.8,301.0,,112.5,110.0,101.3,11.1,230.9,,163.5,75.5,,44.7,112.5,10.6,3.3,1.09,
2013-08-01 06:15:00+00:00,50,6.65,,21.48,3.25,3.95,4.32,,,7.2,,,4.77,3.25,293.5,,,116.0,110.0,20.0,247.7,,183.3,75.3,,45.8,97.8,11.2,3.23,1.34,
2013-08-01 06:30:00+00:00,70,6.725,,23.74,2.53,4.28,5.05,2.53,3.08,7.35,0.08,0.03,4.83,3.1,286.0,,107.5,111.0,106.2,15.8,212.9,,154.4,60.7,,37.3,102.9,9.4,3.53,1.0,
2013-08-01 06:45:00+00:00,70,7.012,4.43,20.53,4.45,,4.45,,,7.55,,,4.89,,279.5,279.5,,,110.0,20.0,279.8,171.7,190.0,109.4,12.1,67.3,135.1,17.5,2.93,1.79,0.5
2013-08-01 07:00:00+00:00,50,7.125,,21.51,3.47,4.75,5.6,,,7.7,0.03,,4.94,3.47,312.5,,,111.0,110.0,20.0,260.5,,174.8,108.7,,60.9,121.7,16.5,3.02,1.71,
2013-08-01 07:15:00+00:00,50,7.075,,22.55,3.5,4.53,5.43,,,7.65,0.03,,5.0,3.5,308.5,,,114.0,110.0,20.0,240.7,,167.6,86.5,,49.4,113.6,13.4,3.19,1.29,
2013-08-01 07:30:00+00:00,50,7.2,,21.6,3.53,4.8,5.63,,,7.75,,,5.06,3.53,317.5,,,112.0,110.0,20.0,262.7,,174.3,112.0,,63.0,125.1,17.3,3.0,1.73,
2013-08-01 07:45:00+00:00,50,7.65,,20.19,3.63,4.65,7.2,,,8.23,0.03,,5.12,3.63,471.0,,,111.0,110.0,20.0,285.9,,183.9,131.3,,72.6,146.5,22.4,2.64,1.7,
2013-08-01 08:00:00+00:00,50,7.75,,23.81,3.7,4.25,6.25,,,8.35,0.05,,5.19,3.7,312.5,,,114.0,110.0,20.0,254.5,,171.5,106.9,,59.5,119.1,18.9,3.07,1.75,
2013-08-01 08:15:00+00:00,70,7.725,,24.28,5.5,,5.5,,,8.32,0.05,,5.26,,302.5,,,,110.0,20.0,248.8,,174.4,88.4,,51.2,108.7,16.6,3.14,1.39,
2013-08-01 08:30:00+00:00,50,7.65,,24.38,3.78,5.82,6.18,,,8.23,0.03,,5.34,3.78,311.0,,,109.0,110.0,20.0,236.3,,162.2,90.1,,50.3,114.3,15.8,3.19,1.36,
2013-08-01 08:45:00+00:00,50,7.9,,24.49,3.83,5.63,6.25,,,8.45,,,5.41,3.83,300.0,,,108.0,110.0,20.0,254.6,,170.4,109.1,,60.9,120.2,20.1,3.1,1.82,
2013-08-01 09:00:00+00:00,50,7.45,,22.42,3.78,6.43,6.78,,,8.02,0.03,,5.49,3.78,355.0,,,106.0,110.0,20.0,270.6,,172.3,131.8,,73.6,144.2,21.3,3.01,2.03,
2013-08-01 09:15:00+00:00,50,7.525,,21.79,3.78,5.68,5.97,,,8.1,0.03,,5.57,3.78,342.5,,,106.0,110.0,20.0,273.2,,174.1,125.0,,70.4,138.1,21.0,2.9,1.75,
2013-08-01 09:30:00+00:00,50,7.525,,21.78,3.72,4.32,5.85,,,8.07,,,5.63,3.72,335.0,,,110.0,110.0,20.0,273.3,,174.7,123.2,,69.6,136.8,20.9,2.89,1.71,
2013-08-01 09:45:00+00:00,70,7.425,,21.89,5.32,,5.32,,,8.05,0.08,,5.69,,343.5,,,,110.0,20.0,265.1,,177.1,97.2,,58.4,125.5,17.5,2.95,1.26,
2013-08-01 10:00:00+00:00,0,7.55,4.32,22.41,4.2,,4.2,,,8.13,0.03,,,,185.0,304.5,,,110.0,20.0,,,,,,,,,2.97,,
2013-08-01 10:15:00+00:00,50,7.7,,23.24,3.85,4.53,6.0,,,8.25,,,5.78,3.85,331.0,,,113.0,110.0,20.0,255.2,,168.7,103.6,,58.8,124.4,18.6,3.02,1.44,
2013-08-01 10:30:00+00:00,50,7.55,,22.8,4.1,5.2,5.45,,,8.13,0.03,,5.81,4.1,326.0,,,112.0,110.0,20.0,259.2,,173.8,98.2,,57.9,118.1,17.8,3.02,1.42,
2013-08-01 10:45:00+00:00,50,7.925,,23.07,4.55,5.55,5.85,,,8.48,,,5.82,4.55,340.0,,,110.0,110.0,20.0,271.6,,179.3,109.6,,62.8,127.2,21.2,2.91,1.46,
2013-08-01 11:00:00+00:00,50,8.075,,23.72,6.5,,6.5,,,8.63,,,5.82,,335.0,,,,110.0,20.0,266.7,,174.0,117.4,,65.4,131.0,22.6,2.94,1.68,
2013-08-01 11:15:00+00:00,50,8.0,,23.94,4.22,6.22,5.95,,,8.55,,,5.81,4.22,325.0,,,109.0,110.0,20.0,261.9,,175.2,104.5,,59.4,122.3,20.4,2.99,1.47,
2013-08-01 11:30:00+00:00,50,8.15,,24.28,3.92,6.38,6.5,,,8.7,,,5.79,3.92,335.0,,,108.0,110.0,20.0,262.4,,173.7,111.5,,62.1,125.7,21.9,2.98,1.62,
2013-08-01 11:45:00+00:00,50,8.425,,25.0,3.92,4.5,6.32,,,8.98,,,5.76,3.92,317.5,,,117.0,110.0,20.0,268.5,,179.6,112.2,,62.7,123.6,23.7,2.97,1.66,
2013-08-01 12:00:00+00:00,50,8.575,,25.56,6.32,,6.32,,,9.13,,,5.72,,317.5,,,,110.0,20.0,267.5,,181.7,107.1,,59.8,119.8,23.5,2.98,1.57,
2013-08-01 12:15:00+00:00,100,8.563,4.76,26.98,4.15,,4.15,,,9.1,,,5.68,,195.0,316.0,,,110.0,20.0,271.5,170.9,220.4,59.2,54.9,42.6,100.5,17.6,3.15,1.03,0.7
2013-08-01 12:30:00+00:00,70,8.813,5.74,27.58,5.75,,5.75,,,9.35,,,5.64,,298.5,298.5,,,110.0,20.0,261.6,174.5,191.9,80.3,16.1,53.4,108.3,22.3,3.13,1.6,0.5
2013-08-01 12:45:00+00:00,0,8.6,4.53,26.95,4.0,,4.0,,,9.15,,,,,200.0,296.0,,,110.0,20.0,,,,,,,,,3.13,,
2013-08-01 13:00:00+00:00,100,8.3,,26.45,4.47,,4.47,,,8.85,,,5.56,,278.5,,,,110.0,20.0,257.8,,196.6,77.3,,47.0,85.0,17.7,3.19,1.81,
2013-08-01 13:15:00+00:00,70,8.137,5.49,25.88,5.5,,5.5,,,8.68,,,5.53,,297.5,297.5,,,110.0,20.0,253.0,175.0,185.8,70.8,14.9,49.7,105.3,17.8,3.18,1.42,0.5
2013-08-01 13:30:00+00:00,70,7.975,,25.57,5.55,,5.55,,,8.55,0.03,,5.51,,290.0,,,,110.0,20.0,245.5,,177.2,83.1,,47.6,102.9,16.4,3.21,1.37,
2013-08-01 13:45:00+00:00,70,7.825,,24.82,5.55,,5.55,,,8.38,,,5.5,,297.5,,,,110.0,20.0,248.3,,177.6,86.5,,49.2,105.2,16.3,3.17,1.41,
2013-08-01 14:00:00+00:00,70,7.675,,24.5,5.32,,5.32,,,8.23,,,5.5,,288.5,,,,110.0,20.0,246.8,,178.3,82.7,,47.4,104.9,15.2,3.19,1.32,
2013-08-01 14:15:00+00:00,0,7.775,4.45,25.24,3.92,,3.92,,,8.32,,,,,231.0,287.5,,,110.0,20.0,,,,,,,,,3.25,,
2013-08-01 14:30:00+00:00,70,7.512,4.68,24.72,4.7,,4.7,,,8.05,,,5.54,,277.5,277.5,,,110.0,20.0,245.9,168.6,190.0,66.2,3.6,44.1,91.5,13.5,3.3,1.49,0.5
2013-08-01 14:45:00+00:00,100,7.563,4.31,24.1,3.58,,3.58,,,8.1,,,5.58,,216.0,261.0,,,110.0,20.0,273.5,190.0,217.2,81.2,18.6,47.1,82.7,14.5,3.19,2.28,0.5
2013-08-01 15:00:00+00:00,100,6.988,4.36,23.63,3.75,,3.75,,,7.53,,,5.63,,250.0,272.5,,,110.0,20.0,245.1,190.3,202.4,49.8,36.8,34.3,68.1,9.4,3.39,1.53,0.5
2013-08-01 15:15:00+00:00,70,7.025,,24.19,4.15,,4.15,,,7.65,0.08,,5.68,,278.5,,,,110.0,20.0,236.9,,190.8,53.8,,33.7,85.0,9.5,3.44,1.0,
2013-08-01 15:30:00+00:00,50,6.65,,24.51,3.13,4.2,4.25,,,7.22,0.03,,5.74,3.13,268.5,,,126.0,110.0,20.0,218.6,,177.9,44.8,,27.9,75.8,7.2,3.68,1.0,
2013-08-01 15:45:00+00:00,50,6.625,,21.99,2.5,4.5,4.97,2.5,2.63,7.2,0.03,0.03,5.8,2.65,273.5,,120.0,120.0,101.6,11.3,228.9,,165.0,77.8,,44.1,101.3,10.6,3.32,1.33,
2013-08-01 16:00:00+00:00,50,6.825,,21.21,1.88,4.85,4.57,1.88,2.56,7.38,,0.08,5.86,2.58,275.0,,95.0,106.0,97.6,7.5,255.8,,179.4,97.3,,55.1,107.2,13.9,3.11,1.73,
2013-08-01 16:15:00+00:00,50,6.65,,21.61,2.3,5.8,6.18,2.3,2.43,7.22,0.03,0.03,5.91,2.45,322.0,,117.5,111.0,101.1,10.9,244.6,,173.4,96.6,,53.5,103.5,12.6,3.25,2.05,
2013-08-01 16:30:00+00:00,50,6.525,,20.47,1.83,4.45,4.25,1.83,2.33,7.07,,0.1,5.94,2.35,267.5,,117.5,110.0,109.8,19.4,261.4,,191.5,92.7,,52.0,100.9,12.0,3.14,1.9,
2013-08-01 16:45:00+00:00,50,6.375,,19.98,1.73,6.03,5.35,1.73,2.15,6.93,,0.05,5.96,2.3,296.0,,100.0,110.0,99.0,8.8,265.7,,187.0,107.4,,59.2,114.9,12.8,3.13,2.03,
2013-08-01 17:00:00+00:00,50,10.525,,42.77,1.73,6.43,5.57,1.73,1.98,11.07,,0.05,5.96,2.7,224.5,,102.5,106.0,97.1,7.0,202.7,,180.4,30.5,,15.9,43.4,10.3,4.06,1.0,
2013-08-01 17:15:00+00:00,0,,,,1.45,5.82,,1.45,1.55,,,0.05,,2.1,,,107.5,106.0,97.7,7.6,,,,,,,,,,,
2013-08-01 17:30:00+00:00,50,6.575,,19.49,2.42,4.65,3.97,,,7.13,,,5.91,2.42,282.5,,,105.0,110.0,20.0,301.9,,235.6,93.4,,49.9,96.3,11.5,2.96,2.01,
2013-08-01 17:45:00+00:00,50,6.95,,21.09,2.45,4.07,3.42,,,7.5,,,5.86,2.45,272.5,,,104.0,110.0,20.0,301.8,,247.6,77.1,,40.9,79.0,10.5,3.03,1.99,
2013-08-01 18:00:00+00:00,50,7.0,,21.85,2.45,3.8,3.83,,,7.55,,,5.79,2.45,268.5,,,101.0,110.0,20.0,296.7,,250.8,65.7,,34.7,65.0,8.9,3.12,2.19,
2013-08-01 18:15:00+00:00,100,7.125,,21.17,2.85,,2.85,,,7.78,0.1,,5.7,,256.0,,,,110.0,20.0,318.3,,260.7,81.9,,43.6,75.4,11.4,2.97,2.98,
2013-08-01 18:30:00+00:00,100,7.025,,20.84,2.6,5.78,2.6,,,7.6,0.03,,5.6,2.78,260.0,,,107.0,110.0,20.0,322.0,,266.0,79.7,,42.3,73.4,10.7,2.97,2.97,
2013-08-01 18:45:00+00:00,100,6.7,,19.88,1.7,4.75,3.42,,,7.25,,,5.49,1.7,286.0,,,90.0,110.0,20.0,325.9,,278.5,68.4,,35.9,66.2,8.4,2.97,2.3,
2013-08-01 19:00:00+00:00,100,4.35,,14.99,2.42,5.85,2.67,,,4.9,,,5.37,2.42,268.5,,,100.0,110.0,20.0,272.0,,247.4,35.7,,18.4,36.8,1.9,3.44,1.82,
2013-08-01 19:15:00+00:00,100,7.075,,19.97,2.42,4.15,2.53,,,7.7,0.08,,5.24,2.42,288.5,,,107.0,110.0,20.0,352.7,,293.9,84.3,,44.5,79.3,11.5,2.82,2.63,
2013-08-01 19:30:00+00:00,100,7.3,,20.6,2.42,5.07,4.97,,,7.85,,,5.11,2.42,325.0,,,105.0,110.0,20.0,353.5,,303.3,72.9,,38.0,71.5,10.6,2.82,2.15,
2013-08-01 19:45:00+00:00,100,7.075,,21.57,2.42,4.85,4.5,,,7.63,,,4.99,2.42,305.0,,,94.0,110.0,20.0,322.0,,281.8,58.4,,30.4,57.3,8.0,3.05,2.14,
2013-08-01 20:00:00+00:00,100,7.2,,22.38,2.42,4.13,3.47,,,7.75,,,4.86,2.42,268.5,,,99.0,110.0,20.0,311.2,,270.3,58.4,,31.2,53.2,8.3,3.11,3.14,
2013-08-01 20:15:00+00:00,100,7.175,,21.42,1.73,2.83,2.88,,,7.72,,,4.73,1.73,258.5,,,97.0,110.0,20.0,321.5,,270.0,72.8,,39.2,64.1,10.2,2.99,3.84,
2013-08-01 20:30:00+00:00,100,7.45,,22.29,1.73,4.88,2.67,,,8.0,,,4.61,1.73,268.5,,,99.0,110.0,20.0,325.0,,277.0,68.4,,36.4,62.4,10.4,2.99,3.11,
2013-08-01 20:45:00+00:00,100,4.1,,10.87,1.73,3.17,2.8,,,4.78,0.13,,4.49,1.73,447.0,,,102.0,110.0,20.0,398.1,,341.3,83.4,,41.0,96.7,3.8,2.65,1.21,
2013-08-01 21:00:00+00:00,100,6.975,,20.94,1.75,4.05,2.55,,,7.55,0.03,,4.37,1.75,256.0,,,105.0,110.0,20.0,319.5,,267.9,73.0,,39.1,64.8,9.6,3.0,3.64,
2013-08-01 21:15:00+00:00,100,6.15,,21.6,2.42,5.0,4.07,,,6.7,,,4.26,2.42,271.0,,,95.0,110.0,20.0,272.1,,252.2,29.0,,14.9,29.4,3.0,3.51,1.89,
2013-08-01 21:30:00+00:00,100,6.7,,22.26,2.42,5.7,2.65,,,7.25,,,4.16,2.42,249.5,,,95.0,110.0,20.0,280.9,,250.9,42.8,,22.8,39.5,5.3,3.32,2.92,
2013-08-01 21:45:00+00:00,0,,,,1.73,3.17,,,,,,,,1.73,,,,96.0,,,,,,,,,,,,,
2013-08-01 22:00:00+00:00,100,6.575,,21.52,2.45,3.17,2.72,,,7.22,0.1,,3.97,2.45,243.5,,,91.0,110.0,20.0,284.0,,247.8,51.4,,27.6,46.1,6.1,3.27,3.45,
2013-08-01 22:15:00+00:00,100,6.175,,20.49,1.73,2.95,2.78,,,6.72,,,3.88,1.73,240.0,,,97.0,110.0,20.0,277.4,,243.8,47.7,,25.6,42.7,5.0,3.32,3.46,
2013-08-01 22:30:00+00:00,100,4.1,,14.82,1.73,3.95,2.47,,,4.68,0.03,,3.8,1.73,242.5,,,96.0,110.0,20.0,259.6,,232.0,38.8,,22.1,31.9,1.9,3.61,6.0,
2013-08-01 22:45:00+00:00,100,5.525,,16.84,2.42,4.18,3.95,,,6.07,,,3.73,2.42,282.5,,,97.0,110.0,20.0,318.9,,278.9,57.4,,30.5,54.5,4.8,3.05,2.56,
2013-08-01 23:00:00+00:00,100,5.475,,15.98,2.47,3.42,3.42,,,6.03,,,3.66,2.47,300.0,,,97.0,110.0,20.0,337.1,,289.3,68.5,,36.5,64.4,5.7,2.92,2.69,
2013-08-01 23:15:00+00:00,100,5.4,,15.76,1.73,2.97,2.65,,,5.95,,,3.59,1.73,282.5,,,96.0,110.0,20.0,334.3,,282.8,73.4,,39.4,66.4,5.9,2.92,3.29,
2013-08-01 23:30:00+00:00,100,5.525,,16.05,1.7,2.65,2.83,,,6.07,,,3.52,1.7,292.5,,,95.0,110.0,20.0,338.9,,287.5,73.5,,39.3,67.4,6.2,2.9,3.04,
2013-08-01 23:45:00+00:00,100,5.25,,15.94,1.67,2.55,2.63,,,5.8,,,3.46,1.67,281.0,,,95.0,110.0,20.0,319.1,,276.1,61.5,,32.8,57.2,4.7,3.04,2.84,
2013-08-02 00:00:00+00:00,100,5.2,,15.6,1.77,2.3,2.67,,,5.75,,,3.39,1.77,287.5,,,96.0,110.0,20.0,324.2,,279.4,64.3,,34.1,60.5,4.8,3.0,2.65,
2013-08-02 00:15:00+00:00,100,5.3,,15.64,1.67,2.28,2.5,,,5.95,0.1,,3.33,1.67,282.5,,,96.0,110.0,20.0,329.4,,280.3,70.0,,37.4,64.4,5.4,2.95,3.0,
2013-08-02 00:30:00+00:00,100,5.15,,15.94,2.03,,2.03,,,5.7,,,3.26,,268.5,,,,110.0,20.0,310.0,,268.9,58.8,,31.1,55.4,4.3,3.1,2.65,
2013-08-02 00:45:00+00:00,100,5.125,,15.95,2.42,,2.42,,,5.82,0.15,,3.2,,267.5,,,,110.0,20.0,305.7,,265.2,57.7,,30.8,53.0,4.2,3.11,3.01,
2013-08-02 01:00:00+00:00,100,5.05,,15.1,1.8,2.17,1.95,,,5.6,,,3.14,1.8,257.5,,,95.0,110.0,20.0,318.6,,265.8,74.8,,39.9,67.1,5.2,2.99,3.41,
2013-08-02 01:15:00+00:00,100,4.9,,15.16,2.72,,2.72,,,5.45,,,3.09,,275.0,,,,110.0,20.0,308.7,,267.4,59.1,,31.6,55.1,3.9,3.1,2.82,
2013-08-02 01:30:00+00:00,100,4.875,,14.96,1.73,1.98,2.47,,,5.53,0.1,,3.05,1.73,267.5,,,95.0,110.0,20.0,309.3,,265.2,62.8,,33.7,56.9,4.1,3.07,3.26,
2013-08-02 01:45:00+00:00,100,4.85,,14.92,2.72,,2.72,,,5.43,0.03,,3.02,,275.0,,,,110.0,20.0,310.2,,266.8,61.9,,33.2,56.9,4.0,3.08,3.03,
2013-08-02 02:00:00+00:00,100,4.825,,14.35,2.15,,2.15,,,5.4,0.03,,3.01,,255.0,,,,110.0,20.0,318.3,,262.1,79.5,,42.8,70.2,5.1,2.97,3.79,
2013-08-02 02:15:00+00:00,100,4.7,,14.46,1.75,,1.75,,,5.25,,,3.02,,247.5,,,,110.0,20.0,303.2,,254.6,69.1,,36.7,63.4,4.2,3.08,3.04,
2013-08-02 02:30:00+00:00,100,4.725,,13.95,1.8,,1.8,,,5.32,0.05,,3.05,,246.0,,,,110.0,20.0,318.0,,255.2,88.9,,47.4,80.4,5.4,2.95,3.3,
2013-08-02 02:45:00+00:00,100,4.575,,13.9,2.1,,2.1,,,5.13,,,3.1,,266.0,,,,110.0,20.0,307.7,,256.9,72.4,,38.6,69.5,4.2,3.04,2.5,
2013-08-02 03:00:00+00:00,70,4.725,,14.17,2.22,,2.22,,,5.3,0.03,,3.18,,262.5,,,,110.0,20.0,308.3,,251.3,80.9,,43.3,77.5,5.0,3.0,2.56,
2013-08-02 03:15:00+00:00,50,4.75,,14.11,1.63,2.28,2.53,,,5.38,0.08,,3.28,1.63,272.5,,,108.0,110.0,20.0,306.7,,243.7,89.0,,47.9,87.6,5.7,2.97,2.36,
2013-08-02 03:30:00+00:00,50,4.8,,14.44,1.63,2.17,2.42,,,5.43,0.08,,3.4,1.63,257.5,,,108.0,110.0,20.0,294.2,,225.7,96.3,,52.5,95.4,6.4,3.01,2.37,
2013-08-02 03:45:00+00:00,100,5.125,,15.33,1.5,1.95,1.88,1.5,1.68,5.68,,0.43,3.54,1.7,248.5,,112.5,107.0,101.1,11.0,290.1,,222.4,91.7,,51.9,98.2,7.5,2.99,1.98,
2013-08-02 04:00:00+00:00,100,5.725,,17.25,1.6,2.55,2.5,1.6,1.83,6.28,,0.03,3.69,1.85,250.0,,102.5,112.0,97.2,7.2,282.9,,213.0,94.4,,53.4,100.5,9.5,3.01,1.97,
2013-08-02 04:15:00+00:00,70,6.012,2.98,19.09,1.48,3.33,2.7,1.48,2.11,6.55,,0.08,3.84,2.13,230.0,241.0,97.5,106.0,99.6,9.4,269.2,183.4,212.6,77.3,13.0,44.8,85.2,8.8,3.18,1.95,0.5
2013-08-02 04:30:00+00:00,70,6.137,3.38,19.77,1.48,4.0,3.22,1.48,2.28,6.68,,0.1,3.99,2.3,240.0,246.0,105.0,103.0,104.7,14.5,261.5,191.8,209.1,67.4,12.4,40.0,76.9,8.2,3.23,1.94,0.5
2013-08-02 04:45:00+00:00,50,6.2,,20.4,1.77,3.78,4.0,1.77,2.4,6.78,0.03,0.47,4.14,2.42,260.0,,110.0,105.0,104.0,13.7,241.9,,178.8,80.5,,46.4,91.6,9.7,3.29,1.76,
2013-08-02 05:00:00+00:00,100,6.525,,20.12,1.73,4.3,3.4,1.73,2.51,7.18,0.1,0.65,4.28,2.53,222.5,,102.5,102.0,102.4,12.3,263.2,,188.7,97.2,,55.8,105.1,12.8,3.08,1.92,
2013-08-02 05:15:00+00:00,50,6.575,,21.38,2.45,5.13,3.92,,,7.18,0.05,,4.41,2.45,253.5,,,105.0,110.0,20.0,249.4,,187.5,80.8,,46.3,89.5,10.9,3.25,1.84,
2013-08-02 05:30:00+00:00,50,7.0,,21.79,1.8,3.88,4.53,1.8,2.73,7.6,0.05,0.05,4.52,2.75,280.0,,100.0,105.0,100.4,10.1,256.5,,181.5,93.4,,54.4,102.5,14.4,3.11,1.75,
2013-08-02 05:45:00+00:00,50,7.175,,23.03,1.73,5.68,4.07,1.73,2.86,7.8,0.08,0.13,4.61,2.88,261.0,,97.5,102.0,100.4,10.1,252.0,,185.8,83.4,,50.5,89.3,14.2,3.21,1.96,
2013-08-02 06:00:00+00:00,50,7.175,,23.64,2.3,5.1,4.72,2.3,2.93,7.75,0.03,0.77,4.7,2.95,270.0,,107.5,104.0,104.4,14.1,237.6,,173.1,78.4,,46.6,92.0,13.1,3.3,1.62,
2013-08-02 06:15:00+00:00,50,7.25,,21.98,2.63,5.75,4.6,2.63,2.98,7.8,,0.03,4.77,3.0,265.0,,112.5,104.0,101.6,11.3,269.5,,177.8,120.3,,68.5,128.4,19.0,3.03,2.03,
2013-08-02 06:30:00+00:00,50,7.45,,23.32,2.9,7.2,5.7,2.9,3.08,8.07,0.08,0.7,4.83,3.47,297.5,,117.5,102.0,100.9,10.6,244.5,,164.6,98.5,,55.8,113.6,16.6,3.13,1.59,
2013-08-02 06:45:00+00:00,50,7.675,,24.98,2.58,5.93,5.72,2.58,3.11,8.23,,1.67,4.89,3.13,278.5,,110.0,100.0,102.1,11.8,239.3,,165.0,93.8,,53.1,105.9,16.7,3.25,1.7,
2013-08-02 07:00:00+00:00,50,7.55,,24.77,2.67,6.35,5.57,2.67,3.18,8.13,0.03,0.05,4.94,3.2,262.5,,110.0,98.0,102.1,11.8,232.5,,158.6,93.7,,53.2,104.1,16.1,3.28,1.8,
2013-08-02 07:15:00+00:00,50,7.25,,22.73,3.25,5.63,5.68,,,7.8,,,5.0,3.25,272.5,,,104.0,110.0,20.0,257.8,,172.4,114.6,,63.9,124.6,17.6,3.14,2.02,
