Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2013-01-01 08:15:00+00:00,100,7.0,,25.43,2.2,2.83,3.45,2.2,2.83,7.55,,0.03,5.4,2.85,219.5,,110.0,110.0,107.4,17.0,213.4,172.7,52.0,31.3,67.3,8.6,3.63,1.43
2013-01-01 08:30:00+00:00,70,7.2,,26.64,4.5,,4.5,,,7.78,0.03,,5.49,,240.0,,,,110.0,20.0,211.4,172.2,46.9,28.0,72.8,8.2,3.7,1.0
2013-01-01 08:45:00+00:00,100,7.762,3.99,26.87,3.72,,3.72,,,8.38,0.08,,5.56,,222.5,226.0,,,110.0,20.0,231.7,185.0,59.7,36.0,72.5,11.8,3.47,1.69
2013-01-01 09:00:00+00:00,100,7.588,4.68,27.83,2.7,2.95,4.1,2.7,2.95,8.13,,0.03,5.61,2.7,231.0,242.5,120.0,120.0,103.1,12.8,215.6,180.7,40.4,28.5,57.4,9.2,3.67,1.43
2013-01-01 09:15:00+00:00,70,7.775,,29.02,4.47,,4.47,,,8.32,,,5.65,,236.0,,,,110.0,20.0,210.8,174.6,44.6,27.0,67.7,9.3,3.73,1.03
2013-01-01 09:30:00+00:00,70,7.8,,30.36,2.83,2.97,4.45,2.83,2.98,8.5,0.15,0.05,5.68,2.83,236.0,,120.0,120.0,102.4,12.1,200.6,168.9,35.4,23.6,62.4,8.4,3.89,1.0
2013-01-01 09:45:00+00:00,70,6.925,,27.04,2.7,2.9,4.47,2.7,2.9,7.5,0.03,0.03,5.69,2.7,228.5,,117.5,117.5,102.0,11.7,192.2,154.3,40.7,26.0,70.4,7.1,3.9,1.0
2013-01-01 10:00:00+00:00,100,7.425,,25.95,3.03,3.08,4.55,3.03,3.08,7.97,,0.05,5.7,3.03,238.5,,127.5,127.5,110.0,20.0,222.8,169.1,67.5,40.0,80.4,12.1,3.49,1.71
2013-01-01 10:15:00+00:00,100,7.663,3.86,25.72,2.8,3.05,3.45,2.8,3.06,8.23,0.03,0.03,5.69,2.8,207.0,216.0,115.0,115.0,102.1,11.8,239.0,185.8,67.5,41.1,84.9,13.1,3.36,1.57
2013-01-01 10:30:00+00:00,100,8.113,4.31,28.28,2.7,2.9,3.45,2.7,2.9,8.65,,0.03,5.69,2.7,202.5,261.0,115.0,115.0,101.1,10.8,234.2,194.6,46.7,32.0,73.3,11.9,3.49,1.13
2013-01-01 10:45:00+00:00,0,8.025,4.25,30.52,4.07,,4.07,,,8.57,,,,,237.5,241.0,,,110.0,20.0,,,,,,,3.8,
2013-01-01 11:00:00+00:00,70,7.7,,27.93,2.78,2.92,4.72,2.78,2.93,8.25,,0.03,5.67,2.78,232.5,,117.5,117.5,100.7,10.5,209.7,162.7,57.7,34.4,78.6,11.3,3.63,1.27
2013-01-01 11:15:00+00:00,100,7.375,,26.83,3.3,,3.3,,,7.93,,,5.65,,215.0,,,,110.0,20.0,218.5,182.1,47.7,29.1,61.9,8.9,3.64,1.39
2013-01-01 11:30:00+00:00,70,7.35,,27.01,2.55,2.75,4.1,2.55,2.76,7.9,,0.03,5.64,2.55,231.0,,115.0,115.0,101.0,10.9,210.0,169.1,50.9,31.4,71.4,9.5,3.67,1.22
2013-01-01 11:45:00+00:00,70,6.7,,23.81,4.45,,4.45,,,7.25,,,5.61,,222.5,,,,110.0,20.0,213.8,162.3,65.6,37.5,79.8,9.2,3.55,1.6
2013-01-01 12:00:00+00:00,70,6.75,,25.11,4.4,,4.4,,,7.32,0.03,,5.59,,237.5,,,,110.0,20.0,206.2,164.7,48.8,29.4,75.3,7.6,3.72,1.05
2013-01-01 12:15:00+00:00,70,6.575,,24.01,4.15,,4.15,,,7.3,0.17,,5.55,,231.0,,,,110.0,20.0,210.6,165.5,55.8,33.1,75.9,7.9,3.65,1.31
2013-01-01 12:30:00+00:00,70,6.45,,22.25,4.05,,4.05,,,7.0,,,5.5,,220.0,,,,110.0,20.0,226.6,167.1,78.8,44.5,86.1,10.0,3.45,1.99
2013-01-01 12:45:00+00:00,70,6.95,,24.45,4.07,,4.07,,,7.55,0.05,,5.44,,240.0,,,,110.0,20.0,224.4,177.9,59.1,34.9,77.7,9.3,3.52,1.35
2013-01-01 13:00:00+00:00,70,6.725,,24.05,4.82,,4.82,,,7.28,,,5.36,,222.5,,,,110.0,20.0,214.2,165.7,62.9,35.2,74.8,8.7,3.58,1.62
2013-01-01 13:15:00+00:00,70,6.625,,23.81,3.72,,3.72,,,7.2,0.03,,5.27,,227.5,,,,110.0,20.0,218.3,176.5,53.2,31.4,70.9,7.7,3.59,1.31
2013-01-01 13:30:00+00:00,70,6.75,,24.12,3.7,,3.7,,,7.32,0.03,,5.16,,222.5,,,,110.0,20.0,221.2,177.3,58.3,33.6,69.7,8.4,3.57,1.61
2013-01-01 13:45:00+00:00,100,6.6,,24.23,3.1,,3.1,,,7.18,0.03,,5.03,,220.0,,,,110.0,20.0,216.4,180.6,47.9,28.0,59.1,6.9,3.67,1.48
2013-01-01 14:00:00+00:00,70,6.55,,23.91,3.4,,3.4,,,7.18,0.08,,4.88,,218.5,,,,110.0,20.0,217.8,180.0,49.9,28.7,62.6,6.9,3.65,1.41
2013-01-01 14:15:00+00:00,70,6.425,,23.58,3.08,,3.08,,,7.07,0.1,,4.71,,216.0,,,,110.0,20.0,218.1,181.6,49.5,28.3,57.8,6.5,3.67,1.64
2013-01-01 14:30:00+00:00,100,6.3,,24.43,2.67,,2.67,,,6.88,0.03,,4.54,,210.0,,,,110.0,20.0,207.3,182.1,34.5,20.0,40.9,4.6,3.88,1.56
2013-01-01 14:45:00+00:00,70,5.825,,21.51,3.05,,3.05,,,6.38,,,4.35,,202.5,,,,110.0,20.0,214.9,177.8,51.0,28.0,54.1,5.2,3.69,2.0
2013-01-01 15:00:00+00:00,70,5.5,,20.69,2.45,,2.45,,,6.07,0.03,,4.16,,200.0,,,,110.0,20.0,212.7,180.0,45.9,25.3,46.6,4.2,3.76,2.24
2013-01-01 15:15:00+00:00,70,4.8,,18.3,2.45,,2.45,,,5.35,,,3.96,,192.5,,,,110.0,20.0,209.4,179.2,42.6,23.2,40.8,2.9,3.81,2.7
2013-01-01 15:30:00+00:00,70,3.975,,15.44,2.17,,2.17,,,4.53,,,3.77,,192.5,,,,110.0,20.0,210.3,185.6,34.9,18.9,31.8,1.6,3.88,3.29
2013-01-01 15:45:00+00:00,70,3.775,,13.4,1.73,,1.73,,,4.32,,,3.58,,191.0,,,,110.0,20.0,232.5,192.1,56.8,30.2,51.6,2.3,3.55,3.23
2013-01-01 16:00:00+00:00,100,3.1,,11.14,1.8,,1.8,,,3.65,,,3.4,,197.5,,,,110.0,20.0,231.7,194.6,52.7,28.4,44.5,1.4,3.59,4.73
2013-01-01 16:15:00+00:00,100,3.2,,10.14,2.13,,2.13,,,3.75,,,3.23,,281.0,,,,110.0,20.0,290.2,249.1,58.3,31.0,58.8,1.7,3.17,2.11
2013-01-01 16:30:00+00:00,100,3.3,,10.24,2.45,,2.45,,,3.85,,,3.08,,270.0,,,,110.0,20.0,302.0,254.1,68.4,37.5,60.6,2.1,3.1,3.82
2013-01-01 16:45:00+00:00,100,3.325,,11.14,1.75,,1.75,,,3.88,,,2.95,,233.5,,,,110.0,20.0,269.3,232.3,52.4,28.4,45.8,1.6,3.35,4.04
2013-01-01 17:00:00+00:00,100,3.575,,12.44,2.13,,2.13,,,4.13,,,2.84,,236.0,,,,110.0,20.0,259.9,231.7,40.1,21.7,36.3,1.4,3.48,3.34
2013-01-01 17:15:00+00:00,100,3.25,,12.1,1.73,,1.73,,,3.9,0.1,,2.74,,213.5,,,,110.0,20.0,232.3,208.9,33.3,17.9,30.3,1.0,3.72,3.2
2013-01-01 17:30:00+00:00,100,3.325,,11.81,1.73,,1.73,,,3.88,,,2.67,,220.0,,,,110.0,20.0,247.8,218.1,42.2,22.7,37.6,1.3,3.55,3.58
2013-01-01 17:45:00+00:00,100,3.575,,12.31,1.73,,1.73,,,4.13,,,2.62,,218.5,,,,110.0,20.0,255.7,219.7,51.0,27.5,44.8,1.8,3.44,3.88
2013-01-01 18:00:00+00:00,100,3.525,,12.25,1.75,,1.75,,,4.07,,,2.58,,221.0,,,,110.0,20.0,254.1,221.1,46.8,25.2,41.3,1.6,3.47,3.78
2013-01-01 18:15:00+00:00,100,3.225,,12.01,1.85,,1.85,,,3.8,0.03,,2.56,,218.5,,,,110.0,20.0,234.3,211.9,31.9,17.2,29.0,0.9,3.72,3.25
2013-01-01 18:30:00+00:00,100,3.25,,11.07,1.9,,1.9,,,3.8,,,2.55,,215.0,,,,110.0,20.0,256.9,216.6,57.0,31.2,47.6,1.7,3.41,5.45
2013-01-01 18:45:00+00:00,100,3.0,,10.66,1.75,,1.75,,,3.63,0.08,,2.55,,218.5,,,,110.0,20.0,246.0,215.9,42.7,23.1,37.6,1.1,3.56,3.88
2013-01-01 19:00:00+00:00,100,2.825,,9.23,1.75,,1.75,,,3.42,0.05,,2.55,,229.5,,,,110.0,20.0,275.6,230.7,63.7,35.2,52.5,1.4,3.27,6.0
2013-01-01 19:15:00+00:00,100,2.675,,8.76,1.73,,1.73,,,3.28,0.05,,2.56,,232.5,,,,110.0,20.0,277.7,230.8,66.7,36.8,54.6,1.3,3.28,6.0
2013-01-01 19:30:00+00:00,100,2.65,,8.32,1.73,,1.73,,,3.28,0.08,,2.57,,247.5,,,,110.0,20.0,294.6,245.0,70.5,38.9,58.1,1.4,3.14,5.95
2013-01-01 20:00:00+00:00,100,2.7,,7.64,1.73,,1.73,,,3.25,,,2.57,,288.5,,,,110.0,20.0,340.9,279.9,86.7,47.2,75.7,1.8,2.83,4.07
2013-01-01 20:15:00+00:00,100,2.9,,8.8,1.75,,1.75,,,3.45,,,2.57,,282.5,,,,110.0,20.0,314.6,269.5,64.1,34.7,57.6,1.5,3.04,3.47
2013-01-01 20:30:00+00:00,100,2.975,,9.27,2.25,,2.25,,,3.63,0.1,,2.57,,297.5,,,,110.0,20.0,306.7,270.1,52.3,28.1,50.0,1.3,3.12,2.57
2013-01-01 20:45:00+00:00,100,3.0,,9.35,1.73,,1.73,,,3.55,,,2.57,,266.0,,,,110.0,20.0,303.4,260.8,60.4,32.8,52.7,1.5,3.12,4.09
2013-01-01 21:00:00+00:00,100,3.2,,9.57,1.73,,1.73,,,3.78,0.03,,2.57,,273.5,,,,110.0,20.0,320.8,271.2,70.3,38.1,61.6,2.0,2.99,3.97
2013-01-01 21:15:00+00:00,100,3.25,,9.59,2.45,,2.45,,,3.83,0.03,,2.57,,320.0,,,,110.0,20.0,329.7,284.6,64.6,34.6,62.2,1.9,2.95,2.47
2013-01-01 21:30:00+00:00,100,3.25,,9.67,1.88,,1.88,,,3.88,0.08,,2.58,,290.0,,,,110.0,20.0,324.5,277.0,67.6,36.4,61.3,2.0,2.97,3.29
2013-01-01 21:45:00+00:00,100,3.2,,9.58,1.73,,1.73,,,3.8,0.05,,2.59,,280.0,,,,110.0,20.0,321.0,272.9,68.3,36.9,61.0,1.9,2.99,3.57
2013-01-01 22:00:00+00:00,100,3.225,,9.51,2.45,,2.45,,,3.83,0.05,,2.62,,317.5,,,,110.0,20.0,329.7,285.1,63.9,34.2,61.9,1.9,2.95,2.41
2013-01-01 22:15:00+00:00,100,3.2,,9.58,1.83,,1.83,,,3.88,0.13,,2.67,,286.0,,,,110.0,20.0,321.8,275.1,66.3,35.7,60.1,1.9,2.99,3.3
2013-01-01 22:30:00+00:00,100,3.325,,9.63,1.8,,1.8,,,3.88,,,2.72,,285.0,,,,110.0,20.0,334.8,280.2,77.5,42.0,68.3,2.4,2.9,3.87
2013-01-01 22:45:00+00:00,100,3.35,,9.98,1.73,,1.73,,,3.9,,,2.79,,281.0,,,,110.0,20.0,324.1,275.5,69.0,37.1,62.1,2.1,2.98,3.39
2013-01-01 23:00:00+00:00,100,3.375,,9.9,1.73,,1.73,,,3.92,,,2.86,,276.0,,,,110.0,20.0,327.8,273.9,76.3,41.3,66.6,2.4,2.93,4.04
2013-01-01 23:15:00+00:00,100,3.275,,9.78,1.73,,1.73,,,3.83,,,2.94,,281.0,,,,110.0,20.0,322.4,275.3,66.9,36.0,60.4,2.0,2.99,3.34
2013-01-01 23:30:00+00:00,100,3.3,,9.9,1.75,,1.75,,,3.85,,,3.01,,288.5,,,,110.0,20.0,322.2,277.2,64.1,34.3,59.9,1.9,3.0,2.83
2013-01-01 23:45:00+00:00,100,3.375,,10.22,1.73,,1.73,,,3.92,,,3.08,,282.5,,,,110.0,20.0,318.6,274.6,62.7,33.5,58.7,2.0,3.03,2.79
2013-01-02 00:00:00+00:00,100,3.475,,10.18,1.77,,1.77,,,4.07,0.05,,3.14,,286.0,,,,110.0,20.0,330.9,279.7,72.7,39.1,66.0,2.4,2.93,3.26
2013-01-02 00:15:00+00:00,100,3.55,,10.53,1.73,,1.73,,,4.1,,,3.18,,281.0,,,,110.0,20.0,324.8,276.4,68.7,36.7,62.8,2.4,2.97,3.13
2013-01-02 00:30:00+00:00,100,3.525,,10.58,1.73,,1.73,,,4.15,0.08,,3.2,,278.5,,,,110.0,20.0,320.9,273.8,66.9,35.9,61.0,2.3,3.0,3.17
2013-01-02 00:45:00+00:00,100,3.575,,10.7,1.7,,1.7,,,4.13,,,3.2,,275.0,,,,110.0,20.0,319.9,271.8,68.2,36.6,61.6,2.4,2.99,3.34
2013-01-02 01:00:00+00:00,100,3.5,,10.97,1.83,,1.83,,,4.15,0.1,,3.17,,276.0,,,,110.0,20.0,304.6,267.2,53.3,28.4,50.2,1.8,3.13,2.69
2013-01-02 01:15:00+00:00,100,3.475,,10.95,1.75,,1.75,,,4.03,,,3.12,,268.5,,,,110.0,20.0,301.2,264.0,52.9,28.3,48.7,1.8,3.15,3.01
2013-01-02 01:30:00+00:00,100,3.675,,11.34,1.7,,1.7,,,4.22,,,3.05,,263.5,,,,110.0,20.0,307.6,263.8,62.1,33.3,55.5,2.3,3.09,3.5
2013-01-02 01:45:00+00:00,100,3.375,,11.09,1.73,,1.73,,,3.92,,,2.96,,261.0,,,,110.0,20.0,286.0,254.5,44.9,23.9,42.2,1.4,3.29,2.73
2013-01-02 02:00:00+00:00,100,3.6,,11.66,1.77,,1.77,,,4.15,,,2.86,,261.0,,,,110.0,20.0,290.4,256.3,48.5,25.9,44.7,1.7,3.24,2.99
2013-01-02 02:15:00+00:00,100,3.675,,11.78,1.33,,1.33,,,4.22,,,2.75,,243.5,,,,110.0,20.0,288.2,246.7,59.0,31.4,53.9,2.2,3.2,3.1
2013-01-02 02:30:00+00:00,100,3.625,,11.71,1.73,,1.73,,,4.18,,,2.65,,241.0,,,,110.0,20.0,284.1,242.7,58.7,31.6,52.0,2.1,3.23,3.71
2013-01-02 02:45:00+00:00,100,3.6,,11.72,1.73,,1.73,,,4.15,,,2.57,,238.5,,,,110.0,20.0,280.4,239.3,58.1,31.2,51.4,2.1,3.26,3.71
2013-01-02 03:00:00+00:00,100,3.45,,11.24,1.73,,1.73,,,4.0,,,2.5,,233.5,,,,110.0,20.0,277.9,235.3,60.3,32.6,52.5,2.0,3.26,4.11
2013-01-02 03:15:00+00:00,100,3.3,,10.65,1.73,,1.73,,,3.85,,,2.46,,241.0,,,,110.0,20.0,283.5,242.1,58.7,31.7,51.4,1.8,3.23,3.95
2013-01-02 03:30:00+00:00,100,3.175,,9.93,1.73,,1.73,,,3.72,,,2.44,,243.5,,,,110.0,20.0,294.4,245.0,69.9,38.0,59.6,1.9,3.13,4.66
2013-01-02 03:45:00+00:00,100,2.85,,9.62,1.73,,1.73,,,3.42,0.03,,2.46,,250.0,,,,110.0,20.0,270.6,240.7,42.6,23.1,38.2,1.0,3.38,3.52
2013-01-02 04:00:00+00:00,100,2.7,,9.44,2.2,,2.2,,,3.3,0.05,,2.51,,273.5,,,,110.0,20.0,263.9,240.1,34.0,18.0,34.3,0.7,3.5,2.08
2013-01-02 04:15:00+00:00,100,3.025,,9.98,1.73,,1.73,,,3.6,0.03,,2.6,,242.5,,,,110.0,20.0,275.8,237.6,54.2,29.5,47.0,1.4,3.3,4.25
2013-01-02 04:30:00+00:00,100,3.125,,10.68,1.73,,1.73,,,3.72,0.05,,2.72,,230.0,,,,110.0,20.0,260.2,225.6,49.0,26.4,43.3,1.3,3.42,3.77
2013-01-02 04:45:00+00:00,100,3.15,,10.93,1.73,,1.73,,,3.7,,,2.86,,220.0,,,,110.0,20.0,251.4,215.5,50.9,27.5,44.2,1.4,3.47,4.12
2013-01-02 05:00:00+00:00,100,3.15,,11.14,1.73,,1.73,,,3.7,,,3.03,,213.5,,,,110.0,20.0,242.7,207.9,49.4,26.6,43.5,1.4,3.54,3.8
2013-01-02 05:15:00+00:00,70,3.8,,13.77,1.75,,1.75,,,4.35,,,3.22,,213.5,,,,110.0,20.0,237.1,207.9,41.1,22.0,39.5,1.7,3.62,2.58
2013-01-02 05:30:00+00:00,100,4.475,,16.74,1.77,,1.77,,,5.03,,,3.43,,205.0,,,,110.0,20.0,222.2,194.6,39.2,21.3,36.6,2.3,3.74,2.94
2013-01-02 05:45:00+00:00,50,5.125,,19.51,1.52,1.77,2.45,,,5.68,,,3.64,1.52,200.0,,,105.0,110.0,20.0,212.3,182.9,41.4,22.6,40.7,3.2,3.81,2.45
2013-01-02 06:00:00+00:00,70,5.6,,21.09,1.52,1.8,2.45,,,6.18,0.03,,3.86,1.52,200.0,,,102.0,110.0,20.0,212.7,180.4,45.5,25.1,45.6,4.3,3.77,2.32
2013-01-02 06:15:00+00:00,50,5.75,,23.22,4.43,,4.43,,,6.32,0.03,,4.07,,200.0,,,,110.0,20.0,191.3,165.8,34.8,19.0,37.1,3.5,4.04,1.97
2013-01-02 06:30:00+00:00,100,5.6,,22.51,1.75,2.0,2.7,1.75,2.01,6.15,,0.03,4.29,1.75,193.5,,115.0,115.0,105.9,15.7,190.8,165.7,34.0,19.7,39.8,3.6,4.02,1.66
2013-01-02 06:45:00+00:00,50,6.375,,22.37,2.45,3.3,3.5,,,6.93,,,4.49,2.45,211.0,,,96.0,110.0,20.0,224.7,179.2,61.0,33.8,68.6,7.5,3.51,1.77
2013-01-02 07:00:00+00:00,100,6.35,,26.2,2.9,,2.9,,,6.9,,,4.68,,195.0,,,,110.0,20.0,189.9,169.8,26.3,15.8,35.8,3.8,4.13,1.21
2013-01-02 07:15:00+00:00,100,5.925,,22.21,2.45,2.97,3.08,,,6.47,,,4.86,2.45,197.5,,,97.0,110.0,20.0,205.9,164.8,57.4,32.3,60.0,6.2,3.75,2.14
2013-01-02 07:30:00+00:00,70,6.45,,24.0,1.73,1.92,3.65,,,7.0,,,5.02,1.73,215.0,,,100.0,110.0,20.0,208.7,169.9,51.1,29.6,62.7,6.9,3.72,1.54
2013-01-02 07:45:00+00:00,0,7.275,3.5,25.41,1.73,1.92,3.2,,,7.82,,,,1.73,191.0,221.0,,100.0,110.0,20.0,,,,,,,3.49,
2013-01-02 08:00:00+00:00,50,7.45,,29.78,2.45,3.78,4.63,,,8.0,,,5.29,2.45,215.0,,,97.0,110.0,20.0,193.2,164.6,35.2,20.6,52.5,6.6,4.0,1.03
2013-01-02 08:15:00+00:00,70,6.975,,27.62,3.67,,3.67,,,7.53,,,5.4,,205.0,,,,110.0,20.0,193.8,166.1,35.7,21.8,50.2,6.1,3.96,1.19
2013-01-02 08:30:00+00:00,0,6.275,3.85,24.29,3.7,,3.7,,,6.82,,,,,207.5,210.0,,,110.0,20.0,,,,,,,3.87,
2013-01-02 08:45:00+00:00,50,6.775,,23.3,2.45,4.22,4.03,,,7.32,,,5.56,2.45,213.5,,,95.0,110.0,20.0,226.6,169.3,75.0,42.6,84.3,10.6,3.44,1.85
2013-01-02 09:00:00+00:00,50,6.7,,25.24,2.5,4.7,4.43,,,7.28,0.03,,5.61,2.5,230.0,,,96.0,110.0,20.0,201.6,161.5,47.7,28.6,70.5,7.2,3.77,1.13
2013-01-02 09:15:00+00:00,100,6.55,,25.07,3.47,,3.47,,,7.1,,,5.65,,196.0,,,,110.0,20.0,199.8,163.6,46.6,28.4,62.0,6.8,3.83,1.38
2013-01-02 09:30:00+00:00,70,7.1,,23.64,2.53,3.0,4.13,2.53,3.01,7.65,,0.05,5.68,2.53,220.0,,110.0,110.0,101.9,11.7,234.9,166.7,87.8,51.0,95.2,13.8,3.33,1.98
2013-01-02 09:45:00+00:00,0,7.125,3.95,24.25,3.5,,3.5,,,7.68,,,,,182.5,236.0,,,110.0,20.0,,,,,,,3.4,
2013-01-02 10:00:00+00:00,0,8.025,3.75,24.01,2.45,3.0,3.45,2.45,3.01,8.57,,0.03,,,176.0,210.0,110.0,110.0,103.2,13.0,,,,,,,2.99,
