Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2013-07-01 14:30:00+00:00,0,,,,4.75,6.07,,,,,,,,4.75,,,,99.0,,,,,,,,,,,,,
2013-07-01 15:00:00+00:00,70,7.075,,22.29,5.32,,5.32,,,7.7,0.08,,5.56,,307.0,,,,110.0,20.0,248.5,,177.0,86.9,,48.9,111.3,13.3,3.15,1.31,
2013-07-01 15:15:00+00:00,70,7.075,,23.08,5.15,,5.15,,,7.72,0.1,,5.59,,294.5,,,,110.0,20.0,241.1,,177.5,76.2,,43.3,107.1,11.9,3.26,1.14,
2013-07-01 15:30:00+00:00,50,7.175,,23.81,5.4,,5.4,,,7.75,0.03,,5.63,,292.5,,,,110.0,20.0,236.8,,176.0,74.3,,41.2,104.6,11.7,3.32,1.13,
2013-07-01 15:45:00+00:00,70,7.075,,23.84,3.75,,3.75,,,7.65,0.03,,5.67,,272.0,,,,110.0,20.0,244.0,,198.6,56.5,,34.8,81.8,9.9,3.37,1.11,
2013-07-01 16:00:00+00:00,50,7.075,,22.95,5.35,,5.35,,,7.63,,,5.71,,276.0,,,,110.0,20.0,246.5,,181.7,85.2,,46.8,97.1,12.6,3.24,1.67,
2013-07-01 16:15:00+00:00,50,6.7,,21.12,6.25,,6.25,,,7.25,,,5.75,,343.5,,,,110.0,20.0,252.9,,183.8,93.3,,51.3,101.1,12.3,3.15,1.93,
2013-07-01 16:30:00+00:00,50,6.6,,20.81,5.07,,5.07,,,7.15,,,5.78,,287.0,,,,110.0,20.0,258.4,,189.4,92.2,,50.5,101.6,11.8,3.15,1.8,
2013-07-01 16:45:00+00:00,50,6.825,,20.44,1.77,2.63,5.32,1.77,1.98,7.38,,0.03,5.81,2.0,312.5,,120.0,122.0,103.6,13.5,278.8,,200.1,106.3,,57.7,113.9,14.3,2.99,1.84,
2013-07-01 17:00:00+00:00,50,6.75,,21.74,2.5,2.7,5.07,,,7.3,,,5.82,2.5,287.5,,,115.0,110.0,20.0,255.1,,196.2,78.8,,42.4,92.6,10.5,3.22,1.52,
2013-07-01 17:15:00+00:00,50,6.675,,21.71,2.05,2.55,2.8,,,7.22,,,5.82,2.05,262.0,,,114.0,110.0,20.0,265.9,,221.8,61.0,,34.6,71.6,8.6,3.25,1.54,
2013-07-01 17:30:00+00:00,70,6.75,,21.51,3.17,,3.17,,,7.3,,,5.8,,252.0,,,,110.0,20.0,269.8,,218.0,72.4,,39.6,78.4,9.8,3.19,1.81,
2013-07-01 17:45:00+00:00,70,6.95,,21.38,2.95,,2.95,,,7.5,,,5.77,,249.5,,,,110.0,20.0,287.4,,229.3,82.2,,44.3,83.6,11.4,3.08,2.1,
2013-07-01 18:00:00+00:00,50,7.0,,21.09,1.8,2.22,2.47,,,7.55,,,5.73,1.8,249.5,,,108.0,110.0,20.0,301.1,,242.9,82.9,,44.3,82.7,11.4,3.01,2.18,
2013-07-01 18:15:00+00:00,70,7.45,,22.32,2.47,,2.47,,,8.0,,,5.66,,257.0,,,,110.0,20.0,310.9,,256.2,78.2,,41.5,75.7,12.0,2.99,2.39,
2013-07-01 18:30:00+00:00,0,,,,2.63,3.85,,,,,,,,2.63,,,,105.0,,,,,,,,,,,,,
2013-07-01 18:45:00+00:00,100,7.475,,22.55,2.42,2.97,2.97,,,8.02,,,5.51,2.42,254.5,,,106.0,110.0,20.0,311.4,,259.0,74.5,,39.8,67.7,11.4,3.02,3.2,
2013-07-01 19:00:00+00:00,100,7.075,,22.92,2.42,4.03,6.65,,,7.63,,,5.43,2.42,348.5,,,102.0,110.0,20.0,289.2,,258.3,45.0,,23.1,45.9,6.1,3.24,1.85,
2013-07-01 19:15:00+00:00,0,,,,2.42,3.78,,,,,,,,2.42,,,,103.0,,,,,,,,,,,,,
2013-07-01 19:30:00+00:00,100,6.85,,21.53,5.45,,5.45,,,7.4,,,5.25,,306.0,,,,110.0,20.0,308.0,,271.4,53.0,,27.6,52.0,6.8,3.14,2.16,
2013-07-01 19:45:00+00:00,100,7.2,,20.75,2.45,3.8,4.72,,,7.75,,,5.17,2.45,302.5,,,105.0,110.0,20.0,341.3,,293.6,69.0,,36.1,66.9,9.8,2.88,2.26,
2013-07-01 20:00:00+00:00,100,7.025,,19.69,2.42,4.0,6.9,,,7.6,0.03,,5.09,2.42,455.0,,,102.0,110.0,20.0,354.5,,304.0,73.5,,38.0,72.8,9.9,2.8,2.05,
2013-07-01 20:15:00+00:00,0,,,,2.75,3.55,,,,,,,,2.75,,,,104.0,,,,,,,,,,,,,
2013-07-01 20:30:00+00:00,100,6.825,,20.92,2.47,3.85,6.18,,,7.38,,,4.95,2.47,350.0,,,101.0,110.0,20.0,321.6,,282.8,56.4,,29.2,55.9,7.1,3.07,2.05,
2013-07-01 20:45:00+00:00,100,7.55,,31.44,2.83,4.03,2.83,,,8.1,,,4.88,2.9,212.0,,,99.0,110.0,20.0,217.0,,209.1,12.2,,10.6,14.4,2.8,4.16,1.05,
2013-07-01 21:00:00+00:00,100,6.825,,19.44,1.63,3.85,6.2,,,7.38,,,4.81,1.63,394.5,,,100.0,110.0,20.0,352.0,,303.6,70.4,,36.4,70.0,8.9,2.85,2.02,
2013-07-01 21:15:00+00:00,100,6.675,,19.88,2.42,3.53,6.15,,,7.22,,,4.74,2.42,371.0,,,105.0,110.0,20.0,340.9,,296.4,64.7,,33.5,64.3,7.8,2.98,2.04,
2013-07-01 21:30:00+00:00,100,6.525,,19.71,2.9,4.0,4.7,,,7.07,,,4.65,2.9,298.5,,,107.0,110.0,20.0,322.1,,283.7,55.6,,29.0,54.5,6.5,3.02,2.17,
2013-07-01 21:45:00+00:00,100,6.45,,19.34,2.42,3.13,3.28,,,7.05,0.05,,4.56,2.42,276.0,,,106.0,110.0,20.0,320.4,,276.3,62.9,,33.6,57.4,7.2,3.0,3.11,
2013-07-01 22:00:00+00:00,100,6.425,,19.1,1.75,3.2,5.32,,,6.97,,,4.46,1.75,332.5,,,103.0,110.0,20.0,334.4,,292.0,61.5,,32.0,60.6,6.9,2.97,2.11,
2013-07-01 22:15:00+00:00,100,6.4,,18.59,2.45,3.85,3.95,,,6.95,,,4.34,2.45,287.0,,,101.0,110.0,20.0,338.1,,286.9,73.1,,39.3,66.3,8.3,2.9,3.24,
2013-07-01 22:30:00+00:00,100,5.95,,18.51,2.63,4.85,5.25,,,6.5,,,4.22,2.63,336.0,,,104.0,110.0,20.0,314.3,,278.2,52.3,,27.1,51.9,5.1,3.11,2.06,
2013-07-01 22:45:00+00:00,100,5.25,,21.78,2.63,,2.63,,,5.8,,,4.09,,215.5,,,,110.0,20.0,215.7,,206.8,13.3,,10.6,15.1,1.4,4.15,1.25,
2013-07-01 23:00:00+00:00,100,5.8,,17.32,2.78,3.33,4.97,,,6.35,,,3.96,2.78,343.5,,,100.0,110.0,20.0,330.3,,288.1,61.2,,31.8,60.5,5.6,2.99,2.1,
2013-07-01 23:15:00+00:00,0,,,,2.55,4.9,,,,,,,,2.55,,,,100.0,,,,,,,,,,,,,
2013-07-01 23:30:00+00:00,0,,,,2.5,3.63,,,,,,,,2.5,,,,97.0,,,,,,,,,,,,,
2013-07-01 23:45:00+00:00,0,,,,2.45,4.9,,,,,,,,2.45,,,,98.0,,,,,,,,,,,,,
2013-07-02 00:00:00+00:00,100,5.275,,15.35,3.55,4.1,4.78,,,5.82,,,3.52,3.55,380.0,,,93.0,110.0,20.0,340.1,,293.6,67.3,,35.0,67.1,5.1,2.91,2.04,
2013-07-02 00:15:00+00:00,100,5.175,,14.76,2.42,3.33,3.4,,,5.72,,,3.44,2.42,309.5,,,96.0,110.0,20.0,343.4,,292.9,72.8,,38.2,71.2,5.3,2.85,2.22,
2013-07-02 00:30:00+00:00,100,5.05,,14.86,1.52,3.4,3.25,,,5.6,,,3.38,1.52,325.0,,,97.0,110.0,20.0,335.0,,290.1,65.1,,33.6,65.8,4.5,2.94,1.94,
2013-07-02 00:45:00+00:00,100,5.025,,14.16,2.75,3.3,3.65,,,5.57,,,3.33,2.75,347.5,,,98.0,110.0,20.0,350.3,,298.7,74.7,,38.8,74.5,5.2,2.82,2.04,
2013-07-02 01:00:00+00:00,100,5.25,,15.65,3.78,,3.78,,,5.8,,,3.3,,327.0,,,,110.0,20.0,325.5,,283.2,61.4,,31.7,61.6,4.6,2.98,1.98,
2013-07-02 01:15:00+00:00,100,5.55,,14.77,1.63,3.85,3.67,,,6.15,0.05,,3.28,1.63,347.0,,,100.0,110.0,20.0,372.5,,311.6,88.1,,45.9,87.0,7.4,2.66,2.12,
2013-07-02 01:30:00+00:00,100,5.325,,15.85,2.67,3.85,3.6,,,5.88,,,3.27,2.67,325.0,,,98.0,110.0,20.0,328.3,,283.9,64.4,,33.3,64.8,5.0,2.98,1.96,
2013-07-02 01:45:00+00:00,0,,,,2.75,4.88,,,,,,,,2.75,,,,100.0,,,,,,,,,,,,,
2013-07-02 02:00:00+00:00,0,,,,2.5,6.28,,,,,,,,2.55,,,,100.0,,,,,,,,,,,,,
2013-07-02 02:15:00+00:00,0,,,,2.95,6.32,,,,,,,,2.95,,,,94.0,,,,,,,,,,,,,
2013-07-02 02:30:00+00:00,0,,,,1.73,6.43,,,,,,,,2.7,,,,96.0,,,,,,,,,,,,,
2013-07-02 02:45:00+00:00,50,5.25,,16.44,3.0,3.97,4.7,,,5.8,,,3.36,3.0,358.0,,,91.0,110.0,20.0,284.0,,241.5,59.7,,31.0,64.4,4.6,3.13,1.69,
2013-07-02 03:00:00+00:00,0,,,,2.53,5.47,,,,,,,,2.53,,,,100.0,,,,,,,,,,,,,
2013-07-02 03:15:00+00:00,50,5.35,,16.85,2.45,5.18,4.7,,,5.9,,,3.48,2.45,326.0,,,95.0,110.0,20.0,267.4,,212.0,76.3,,40.8,81.9,6.3,3.15,1.85,
2013-07-02 03:30:00+00:00,50,5.75,,17.71,2.47,3.83,3.75,,,6.3,,,3.57,2.47,270.0,,,100.0,110.0,20.0,282.1,,215.6,91.0,,49.2,99.1,8.8,3.08,1.79,
2013-07-02 03:45:00+00:00,50,4.85,,17.59,2.45,3.5,3.53,,,5.4,,,3.67,2.45,269.5,,,98.0,110.0,20.0,223.5,,182.9,47.8,,27.1,71.4,3.7,3.63,1.02,
2013-07-02 04:00:00+00:00,50,6.3,,19.11,2.45,3.15,3.05,,,6.85,,,3.79,2.45,242.0,,,98.0,110.0,20.0,281.5,,210.7,97.2,,54.0,101.8,11.5,3.03,2.06,
2013-07-02 04:15:00+00:00,50,6.55,,20.02,5.3,,5.3,,,7.1,,,3.92,,311.0,,,,110.0,20.0,271.4,,198.0,98.8,,53.9,107.6,12.4,3.06,1.83,
2013-07-02 04:30:00+00:00,0,,,,5.3,6.28,,,,,,,,5.3,,,,99.0,,,,,,,,,,,,,
2013-07-02 04:45:00+00:00,50,6.325,,22.09,2.7,3.85,5.43,,,6.88,,,4.21,2.7,293.5,,,102.0,110.0,20.0,218.3,,168.2,62.1,,33.9,82.0,7.5,3.49,1.26,
2013-07-02 05:00:00+00:00,50,6.5,,23.0,2.75,3.55,4.97,,,7.05,,,4.36,2.75,267.0,,,104.0,110.0,20.0,217.0,,167.2,60.6,,33.6,85.5,7.9,3.54,1.14,
2013-07-02 05:15:00+00:00,50,7.3,,22.24,6.53,,6.53,,,7.85,,,4.51,,338.5,,,,110.0,20.0,268.9,,188.8,108.2,,59.5,116.5,16.8,3.05,1.95,
2013-07-02 05:30:00+00:00,50,7.6,,23.24,4.63,6.03,5.95,,,8.18,0.03,,4.64,4.63,326.0,,,111.0,110.0,20.0,262.0,,186.7,96.1,,52.4,112.7,16.3,3.06,1.47,
2013-07-02 05:45:00+00:00,50,7.825,,32.42,5.7,6.43,6.32,,,8.38,,,4.76,5.7,219.5,,,107.0,110.0,20.0,185.4,,151.8,45.9,,25.5,49.4,8.5,4.14,1.99,
2013-07-02 06:00:00+00:00,50,7.3,,25.51,5.1,6.43,6.53,,,7.97,0.13,,4.86,5.1,296.0,,,105.0,110.0,20.0,210.0,,159.0,64.6,,35.3,82.4,10.2,3.49,1.37,
2013-07-02 06:15:00+00:00,50,7.7,,24.25,5.0,6.22,6.1,,,8.25,,,4.94,5.0,291.0,,,106.0,110.0,20.0,249.4,,175.9,95.7,,52.7,107.6,16.7,3.15,1.7,
2013-07-02 06:30:00+00:00,50,7.775,,24.28,5.3,6.22,7.0,,,8.32,,,5.0,5.3,335.0,,,103.0,110.0,20.0,243.4,,172.1,93.7,,51.5,105.3,16.6,3.12,1.74,
2013-07-02 06:45:00+00:00,50,8.15,,23.85,5.9,6.43,6.15,,,8.7,,,5.05,5.9,300.0,,,104.0,110.0,20.0,287.3,,191.1,130.0,,71.9,139.7,25.1,2.93,1.99,
2013-07-02 07:00:00+00:00,50,7.6,,25.42,6.15,,6.15,,,8.18,0.03,,5.07,,313.5,,,,110.0,20.0,229.0,,165.0,75.6,,42.1,113.1,13.3,3.35,1.06,
2013-07-02 07:15:00+00:00,50,8.125,,23.83,6.15,,6.15,,,8.68,,,5.09,,303.5,,,,110.0,20.0,281.7,,186.7,126.0,,69.8,135.8,24.3,2.93,1.9,
2013-07-02 07:30:00+00:00,0,,,,5.45,6.43,,,,,,,,5.45,,,,108.0,,,,,,,,,,,,,
2013-07-02 07:45:00+00:00,70,8.45,,34.84,5.1,,5.1,,,9.0,,,5.13,,222.0,,,,110.0,20.0,189.5,,159.3,37.6,,23.8,59.4,9.5,4.12,1.0,
2013-07-02 08:00:00+00:00,50,7.7,,25.88,5.53,6.43,6.8,,,8.25,,,5.16,5.53,322.5,,,106.0,110.0,20.0,217.0,,155.8,74.4,,41.1,104.6,13.1,3.36,1.19,
2013-07-02 08:15:00+00:00,50,7.775,,27.05,5.35,6.43,6.57,,,8.4,0.08,,5.19,5.35,292.5,,,105.0,110.0,20.0,210.6,,152.8,69.7,,38.6,100.3,12.6,3.48,1.15,
2013-07-02 08:30:00+00:00,70,7.85,,26.89,5.7,,5.7,,,8.4,,,5.24,,293.5,,,,110.0,20.0,224.9,,164.1,67.6,,39.7,106.7,13.5,3.43,1.0,
2013-07-02 08:45:00+00:00,0,,,,5.72,10.1,,,,,,,,6.38,,,,99.0,,,,,,,,,,,,,
2013-07-02 09:00:00+00:00,50,7.975,,25.75,6.72,,6.72,,,8.52,,,5.36,,303.5,,,,110.0,20.0,231.6,,160.3,90.1,,50.0,106.8,16.9,3.23,1.56,
2013-07-02 09:15:00+00:00,70,8.025,,25.06,5.6,,5.6,,,8.57,,,5.43,,307.0,,,,110.0,20.0,248.9,,175.3,85.3,,50.1,109.7,17.6,3.12,1.28,
2013-07-02 09:30:00+00:00,50,8.275,,24.06,7.57,,7.57,,,8.82,,,5.51,,382.5,,,,110.0,20.0,267.9,,175.3,122.3,,67.8,133.9,24.4,2.91,1.88,
2013-07-02 09:45:00+00:00,50,8.0,,24.81,6.55,,6.55,,,8.57,0.03,,5.58,,318.5,,,,110.0,20.0,245.5,,165.4,99.5,,55.6,116.7,18.9,3.1,1.54,
2013-07-02 10:00:00+00:00,50,7.7,,23.78,6.3,,6.3,,,8.25,,,5.64,,311.0,,,,110.0,20.0,247.2,,163.9,104.6,,58.7,119.5,18.4,3.09,1.66,
2013-07-02 10:15:00+00:00,50,8.225,,23.86,6.53,,6.53,,,8.77,,,5.69,,342.5,,,,110.0,20.0,272.6,,177.0,120.9,,67.5,133.4,24.1,2.9,1.69,
2013-07-02 10:30:00+00:00,50,8.25,,23.53,7.32,,7.32,,,8.8,,,5.72,,377.5,,,,110.0,20.0,280.9,,179.8,132.9,,73.8,144.8,26.3,2.85,1.87,
2013-07-02 10:45:00+00:00,50,8.25,,25.1,7.05,,7.05,,,8.8,,,5.75,,337.5,,,,110.0,20.0,247.1,,166.4,102.1,,56.4,118.7,20.4,3.04,1.57,
2013-07-02 11:00:00+00:00,50,8.15,,24.55,6.55,,6.55,,,8.7,,,5.75,,317.5,,,,110.0,20.0,260.8,,171.6,114.3,,63.7,126.7,22.3,3.01,1.74,
2013-07-02 11:15:00+00:00,50,8.375,,24.93,6.53,,6.53,,,8.93,,,5.74,,311.0,,,,110.0,20.0,269.9,,177.2,120.4,,67.1,130.8,24.8,2.98,1.83,
2013-07-02 11:30:00+00:00,50,8.325,,24.9,6.53,,6.53,,,8.9,0.03,,5.72,,320.0,,,,110.0,20.0,262.6,,174.8,110.9,,61.8,123.3,22.7,2.99,1.66,
2013-07-02 11:45:00+00:00,70,8.325,,24.83,5.72,,5.72,,,8.88,,,5.69,,303.5,,,,110.0,20.0,271.4,,183.5,110.9,,63.3,118.8,23.4,2.98,1.79,
2013-07-02 12:00:00+00:00,70,8.25,,25.06,6.03,,6.03,,,8.8,,,5.66,,311.0,,,,110.0,20.0,259.8,,177.1,100.9,,57.2,116.4,20.9,3.04,1.5,
2013-07-02 12:15:00+00:00,70,8.45,,25.2,6.15,,6.15,,,9.0,,,5.62,,310.0,,,,110.0,20.0,268.3,,181.4,109.1,,61.2,120.7,23.3,2.98,1.63,
2013-07-02 12:30:00+00:00,50,8.65,,27.0,6.53,,6.53,,,9.2,,,5.58,,311.0,,,,110.0,20.0,250.1,,174.7,92.6,,51.4,113.9,20.7,3.12,1.34,
2013-07-02 12:45:00+00:00,70,8.325,,27.05,6.03,,6.03,,,8.9,0.03,,5.55,,290.0,,,,110.0,20.0,239.1,,170.9,82.9,,47.0,103.9,17.6,3.25,1.34,
2013-07-02 13:00:00+00:00,70,8.175,,25.83,5.47,,5.47,,,8.73,,,5.52,,291.0,,,,110.0,20.0,252.5,,180.5,88.8,,51.4,100.7,18.6,3.16,1.6,
2013-07-02 13:15:00+00:00,50,7.925,,25.96,6.53,,6.53,,,8.5,0.03,,5.5,,299.5,,,,110.0,20.0,229.1,,162.6,82.4,,45.7,104.8,15.4,3.28,1.36,
2013-07-02 13:30:00+00:00,50,7.7,,23.55,6.5,,6.5,,,8.25,,,5.49,,312.5,,,,110.0,20.0,266.3,,176.1,121.2,,67.4,131.4,21.0,3.06,2.01,
2013-07-02 13:45:00+00:00,50,7.475,,23.02,6.13,,6.13,,,8.02,,,5.48,,306.0,,,,110.0,20.0,259.5,,173.4,113.4,,63.2,124.0,18.6,3.08,1.9,
2013-07-02 14:00:00+00:00,50,7.0,,22.37,6.15,,6.15,,,7.55,,,5.48,,309.5,,,,110.0,20.0,235.8,,162.4,94.9,,52.9,108.2,13.8,3.2,1.75,
2013-07-02 14:15:00+00:00,50,6.85,,20.27,6.15,,6.15,,,7.4,,,5.49,,359.5,,,,110.0,20.0,257.5,,170.6,111.6,,62.1,127.3,15.4,2.96,1.71,
2013-07-02 14:30:00+00:00,70,6.675,,19.42,5.8,,5.8,,,7.22,,,5.51,,360.0,,,,110.0,20.0,269.0,,175.6,120.0,,67.1,134.4,15.8,2.91,1.77,
