Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hF2,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2013-04-01 07:15:00+00:00,100,7.188,4.43,24.89,3.92,,3.92,,,7.72,,,5.26,,199.5,246.0,,,110.0,20.0,229.9,182.2,58.1,37.1,73.5,10.5,3.47,1.71
2013-04-01 07:30:00+00:00,100,7.55,,24.81,4.05,,4.05,,,8.1,,,5.34,,196.0,,,,110.0,20.0,242.8,179.9,80.8,47.0,89.3,14.5,3.29,1.84
2013-04-01 07:45:00+00:00,0,8.125,4.2,25.48,2.53,3.22,3.8,2.53,3.23,8.68,,0.03,,,187.5,238.5,107.5,107.5,104.5,14.2,,,,,,,3.14,
2013-04-01 08:00:00+00:00,70,8.4,,27.22,5.47,,5.47,,,9.02,0.08,,5.56,,281.0,,,,110.0,20.0,247.7,183.6,79.9,45.9,95.6,17.6,3.24,1.45
2013-04-01 08:15:00+00:00,70,8.65,,28.27,5.05,,5.05,,,9.27,0.08,,5.69,,268.5,,,,110.0,20.0,247.8,188.0,75.9,44.5,86.5,18.2,3.27,1.64
2013-04-01 08:30:00+00:00,70,8.575,,28.08,5.93,,5.93,,,9.13,,,5.84,,265.0,,,,110.0,20.0,240.4,174.2,85.6,47.9,95.8,18.9,3.28,1.7
2013-04-01 08:45:00+00:00,70,8.85,,27.95,5.7,,5.7,,,9.4,,,5.99,,265.0,,,,110.0,20.0,253.9,183.1,91.2,51.4,100.5,21.6,3.16,1.7
2013-04-01 09:00:00+00:00,70,8.95,,27.99,6.05,,6.05,,,9.5,,,6.15,,270.0,,,,110.0,20.0,257.5,181.9,98.8,55.0,107.4,23.5,3.13,1.77
2013-04-01 09:15:00+00:00,70,9.375,,28.23,6.03,,6.03,,,9.93,,,6.31,,280.0,,,,110.0,20.0,273.1,192.1,106.0,59.0,112.8,27.7,3.01,1.79
2013-04-01 09:30:00+00:00,70,9.375,,29.02,5.1,,5.1,,,9.93,,,6.45,,282.0,,,,110.0,20.0,267.9,203.2,81.9,48.3,90.9,23.3,3.1,1.62
2013-04-01 09:45:00+00:00,50,9.85,,29.76,6.47,,6.47,,,10.4,,,6.58,,286.0,,,,110.0,20.0,271.7,193.0,102.4,56.7,110.0,29.5,3.02,1.69
2013-04-01 10:00:00+00:00,70,9.9,,31.21,6.1,,6.1,,,10.45,,,6.69,,287.5,,,,110.0,20.0,259.7,192.8,85.3,48.2,96.8,25.7,3.15,1.5
2013-04-01 10:15:00+00:00,70,10.05,,31.44,5.72,,5.72,,,10.6,,,6.78,,277.0,,,,110.0,20.0,263.2,197.8,84.2,48.1,93.3,26.5,3.13,1.59
2013-04-01 10:30:00+00:00,70,10.475,,32.17,5.97,,5.97,,,11.02,,,6.84,,277.5,,,,110.0,20.0,270.5,199.9,92.7,52.1,98.2,30.9,3.07,1.74
2013-04-01 10:45:00+00:00,70,10.3,,32.7,6.07,,6.07,,,10.85,,,6.88,,278.5,,,,110.0,20.0,259.1,194.2,84.3,47.6,92.9,27.4,3.17,1.61
2013-04-01 11:00:00+00:00,70,10.075,,32.25,6.1,,6.1,,,10.63,,,6.9,,270.0,,,,110.0,20.0,253.9,188.1,85.7,48.1,93.9,26.3,3.2,1.67
2013-04-01 11:15:00+00:00,70,10.4,,31.69,4.97,,4.97,,,10.95,,,6.9,,276.0,,,,110.0,20.0,279.0,211.9,90.1,52.0,93.2,30.4,3.05,1.97
2013-04-01 11:30:00+00:00,70,10.45,,32.01,4.9,,4.9,,,11.0,,,6.89,,273.5,,,,110.0,20.0,278.0,216.6,80.9,47.2,86.8,28.4,3.06,1.75
2013-04-01 11:45:00+00:00,70,10.5,,32.39,5.53,,5.53,,,11.05,,,6.88,,283.5,,,,110.0,20.0,273.5,207.9,86.8,49.7,91.4,29.8,3.08,1.8
2013-04-01 12:00:00+00:00,70,10.75,,33.24,6.05,,6.05,,,11.3,,,6.86,,285.0,,,,110.0,20.0,270.8,204.7,86.5,48.6,94.5,30.6,3.09,1.59
2013-04-01 12:15:00+00:00,0,11.075,5.68,34.03,5.7,,5.7,,,11.63,,,,,277.5,277.5,,,110.0,20.0,,,,,,,3.07,
2013-04-01 12:30:00+00:00,50,11.175,,35.02,6.25,,6.25,,,11.73,,,6.82,,267.5,,,,110.0,20.0,266.0,201.0,87.0,48.2,92.9,32.5,3.13,1.72
2013-04-01 12:45:00+00:00,50,11.15,,35.54,6.05,,6.05,,,11.7,,,6.8,,271.0,,,,110.0,20.0,262.2,203.5,77.7,43.3,89.3,29.5,3.19,1.46
2013-04-01 13:00:00+00:00,70,11.425,,36.82,5.68,,5.68,,,11.98,,,6.78,,262.5,,,,110.0,20.0,260.0,204.7,75.1,42.2,81.3,30.1,3.22,1.74
2013-04-01 13:15:00+00:00,50,10.9,,36.13,6.3,,6.3,,,11.45,,,6.76,,252.5,,,,110.0,20.0,244.7,189.5,73.3,40.1,87.4,25.9,3.32,1.41
2013-04-01 13:30:00+00:00,0,10.6,4.07,34.63,4.0,,4.0,,,11.15,,,,,245.0,248.5,,,110.0,20.0,,,,,,,3.27,
2013-04-01 13:45:00+00:00,70,10.2,,33.65,5.13,,5.13,,,10.75,,,6.72,,242.5,,,,110.0,20.0,249.5,194.4,75.2,42.3,79.9,23.7,3.3,1.92
2013-04-01 14:00:00+00:00,100,9.313,4.18,32.04,2.75,3.6,3.72,2.75,3.06,9.85,,0.15,6.7,3.08,226.0,242.5,117.5,125.0,103.4,13.0,241.9,200.7,54.2,32.3,62.2,15.4,3.44,1.81
2013-04-01 14:15:00+00:00,70,8.95,,29.72,2.75,2.97,4.55,2.75,2.98,9.5,,0.08,6.68,2.75,238.5,,117.5,117.5,102.0,11.7,243.0,184.2,78.7,45.4,83.1,19.6,3.32,2.01
2013-04-01 14:30:00+00:00,100,8.575,,27.3,2.83,3.35,3.75,2.83,2.9,9.13,,0.03,6.65,2.92,231.0,,130.0,139.0,101.6,11.4,257.3,189.2,92.6,52.3,98.9,20.6,3.18,2.02
2013-04-01 14:45:00+00:00,70,8.55,,26.14,2.55,3.3,3.75,2.55,2.81,9.1,,0.03,6.62,2.83,228.5,,117.5,134.0,103.2,12.9,274.2,195.0,107.7,59.9,115.3,23.3,3.06,1.99
2013-04-01 15:00:00+00:00,70,8.475,,26.91,4.13,,4.13,,,9.02,,,6.59,,246.0,,,,110.0,20.0,264.5,204.1,81.5,45.8,88.2,17.8,3.17,1.83
2013-04-01 15:15:00+00:00,70,8.075,,26.37,4.13,,4.13,,,8.63,,,6.56,,248.5,,,,110.0,20.0,254.0,198.9,74.6,42.1,81.8,14.9,3.27,1.83
2013-04-01 15:30:00+00:00,100,8.05,,26.95,2.63,2.85,3.1,,,8.6,,,6.52,2.63,225.0,,,137.0,110.0,20.0,251.5,208.7,58.1,33.2,69.2,12.0,3.35,1.51
2013-04-01 15:45:00+00:00,100,8.575,,27.04,1.83,2.65,3.05,1.83,2.15,9.15,0.03,0.03,6.48,2.17,238.5,,105.0,130.0,100.0,9.8,271.8,215.1,78.5,43.7,82.5,17.5,3.15,1.97
2013-04-01 16:00:00+00:00,50,8.775,,28.88,1.85,3.0,3.4,1.85,1.93,9.32,,,6.43,1.95,251.0,,125.0,121.0,101.5,11.4,260.5,215.9,62.6,35.1,69.9,14.9,3.29,1.69
2013-04-01 16:15:00+00:00,50,8.775,,29.09,2.42,3.33,3.4,,,9.32,,,6.36,2.42,241.0,,,116.0,110.0,20.0,259.4,215.3,62.3,34.2,68.1,14.3,3.32,1.75
2013-04-01 16:30:00+00:00,50,8.8,,29.35,1.7,3.45,4.07,1.7,1.78,9.35,,0.2,6.28,1.8,241.0,,122.5,116.0,100.2,10.1,254.9,209.3,63.7,34.6,72.5,14.6,3.34,1.56
2013-04-01 16:45:00+00:00,50,8.95,,30.2,2.42,3.05,4.78,,,9.5,,,6.18,2.42,246.0,,,110.0,110.0,20.0,258.2,217.6,57.9,30.3,62.0,13.0,3.38,1.71
2013-04-01 17:00:00+00:00,50,9.0,,30.48,1.7,2.13,2.22,,,9.55,,,6.05,1.7,226.0,,,106.0,110.0,20.0,262.5,227.1,50.8,27.1,49.8,11.6,3.39,2.27
2013-04-01 17:15:00+00:00,50,8.6,,29.22,1.73,2.15,2.63,,,9.15,,,5.89,1.73,227.0,,,108.0,110.0,20.0,264.6,230.5,48.7,25.8,46.3,9.9,3.4,2.54
2013-04-01 17:30:00+00:00,100,8.1,,27.36,1.7,2.1,2.58,,,8.65,,,5.71,1.7,218.5,,,107.0,110.0,20.0,266.3,227.5,55.1,29.3,50.3,9.8,3.38,3.1
2013-04-01 17:45:00+00:00,100,8.05,,26.49,1.75,2.1,2.42,,,8.6,,,5.49,1.75,218.5,,,105.0,110.0,20.0,275.8,231.0,63.5,33.8,57.3,11.1,3.29,3.31
2013-04-01 18:00:00+00:00,100,7.775,,26.5,1.73,2.08,2.42,,,8.32,,,5.25,1.73,218.5,,,106.0,110.0,20.0,264.4,227.6,52.3,27.7,47.6,8.6,3.41,3.13
2013-04-01 18:15:00+00:00,100,6.85,,24.35,2.15,,2.15,,,7.4,,,4.99,,211.0,,,,110.0,20.0,248.5,217.9,43.6,23.1,40.0,5.6,3.55,3.0
2013-04-01 18:30:00+00:00,100,6.675,,21.8,3.28,,3.28,,,7.22,,,4.71,,221.0,,,,110.0,20.0,279.5,234.6,63.0,34.5,53.1,7.7,3.27,5.23
2013-04-01 18:45:00+00:00,100,6.25,,19.96,2.97,3.95,5.22,,,6.8,,,4.43,2.97,287.5,,,103.0,110.0,20.0,310.5,273.0,54.1,28.5,52.1,5.8,3.19,2.37
2013-04-01 19:00:00+00:00,100,5.575,,17.85,2.55,,2.55,,,6.13,,,4.16,,221.0,,,,110.0,20.0,283.4,234.6,68.6,37.4,58.2,5.9,3.2,4.94
2013-04-01 19:15:00+00:00,100,4.375,,15.61,1.65,2.92,4.05,,,4.93,,,3.9,1.65,295.0,,,105.0,110.0,20.0,262.9,244.5,26.7,13.7,27.5,1.4,3.57,1.82
2013-04-01 19:30:00+00:00,100,5.425,,15.85,2.6,,2.6,,,5.97,,,3.67,,257.5,,,,110.0,20.0,329.1,270.3,82.7,45.1,70.4,6.7,2.92,4.86
2013-04-01 19:45:00+00:00,100,4.8,,14.57,2.45,,2.45,,,5.35,,,3.48,,261.0,,,,110.0,20.0,309.6,264.8,63.4,34.3,55.6,4.0,3.04,3.95
2013-04-01 20:00:00+00:00,100,5.15,,14.88,2.17,,2.17,,,5.72,0.03,,3.31,,268.5,,,,110.0,20.0,335.2,276.2,83.5,44.9,73.7,6.1,2.89,3.78
2013-04-01 20:15:00+00:00,100,4.775,,14.24,2.97,,2.97,,,5.32,,,3.19,,298.5,,,,110.0,20.0,326.1,282.8,62.2,32.9,59.8,3.9,2.98,2.4
2013-04-01 20:30:00+00:00,100,4.975,,14.46,2.17,,2.17,,,5.53,,,3.11,,281.0,,,,110.0,20.0,335.7,282.7,75.5,40.2,69.0,5.1,2.91,3.08
2013-04-01 20:45:00+00:00,100,4.825,,14.04,2.1,,2.1,,,5.38,,,3.06,,281.0,,,,110.0,20.0,328.3,280.4,68.4,36.3,63.9,4.4,2.91,2.76
2013-04-01 21:00:00+00:00,100,4.85,,13.96,2.83,,2.83,,,5.4,,,3.04,,293.5,,,,110.0,20.0,332.5,286.6,65.8,35.0,62.3,4.3,2.88,2.6
2013-04-01 21:15:00+00:00,100,4.8,,14.18,2.45,,2.45,,,5.35,,,3.05,,286.0,,,,110.0,20.0,330.4,282.8,67.9,36.4,62.3,4.3,2.95,3.06
2013-04-01 21:30:00+00:00,100,4.325,,13.31,2.6,,2.6,,,4.88,,,3.07,,301.0,,,,110.0,20.0,316.5,278.7,54.5,28.5,54.0,2.8,3.08,2.13
2013-04-01 21:45:00+00:00,100,5.05,,14.31,1.77,,1.77,,,5.6,,,3.1,,284.5,,,,110.0,20.0,349.0,290.5,83.3,44.2,77.3,5.8,2.84,2.86
2013-04-01 22:00:00+00:00,100,4.95,,14.3,2.45,,2.45,,,5.5,,,3.13,,293.5,,,,110.0,20.0,340.8,289.2,73.6,39.4,67.4,5.0,2.89,3.06
2013-04-01 22:15:00+00:00,100,4.95,,14.22,1.8,,1.8,,,5.5,,,3.16,,282.0,,,,110.0,20.0,340.5,286.2,77.4,41.1,71.8,5.2,2.87,2.86
2013-04-01 22:30:00+00:00,100,4.825,,13.71,2.6,,2.6,,,5.38,,,3.19,,291.0,,,,110.0,20.0,341.8,288.4,76.1,40.9,68.6,4.9,2.84,3.36
2013-04-01 22:45:00+00:00,100,4.725,,13.7,1.8,,1.8,,,5.28,,,3.21,,283.5,,,,110.0,20.0,337.7,285.6,74.4,39.5,69.3,4.5,2.9,2.8
2013-04-01 23:00:00+00:00,100,4.85,,13.65,3.45,,3.45,,,5.4,,,3.22,,332.5,,,,110.0,20.0,356.2,303.1,76.5,40.5,73.5,5.0,2.81,2.41
2013-04-01 23:15:00+00:00,100,4.4,,12.97,2.42,,2.42,,,4.95,,,3.22,,305.0,,,,110.0,20.0,333.3,287.6,65.6,34.7,63.4,3.5,2.95,2.37
2013-04-01 23:30:00+00:00,100,4.725,,13.42,2.45,,2.45,,,5.28,,,3.21,,308.5,,,,110.0,20.0,350.1,296.8,76.3,40.6,72.2,4.7,2.84,2.6
2013-04-01 23:45:00+00:00,100,4.8,,13.65,1.73,,1.73,,,5.35,,,3.19,,288.5,,,,110.0,20.0,346.6,290.9,79.5,42.1,74.6,5.0,2.84,2.7
2013-04-02 00:00:00+00:00,100,4.725,,13.57,1.7,,1.7,,,5.28,,,3.17,,281.0,,,,110.0,20.0,336.9,284.9,74.2,39.3,69.8,4.5,2.87,2.67
2013-04-02 00:15:00+00:00,100,4.275,,13.2,2.63,,2.63,,,4.82,,,3.14,,293.5,,,,110.0,20.0,311.6,274.1,53.8,28.4,52.3,2.7,3.09,2.31
2013-04-02 00:30:00+00:00,100,4.35,,13.57,2.8,,2.8,,,4.9,,,3.11,,296.0,,,,110.0,20.0,310.2,273.3,53.0,28.0,51.7,2.8,3.12,2.27
2013-04-02 00:45:00+00:00,100,4.35,,13.33,2.63,,2.63,,,4.9,,,3.08,,283.5,,,,110.0,20.0,311.1,271.3,57.0,30.5,53.4,3.0,3.07,2.75
2013-04-02 01:00:00+00:00,100,4.325,,13.58,1.85,,1.85,,,4.88,,,3.05,,268.5,,,,110.0,20.0,303.0,265.7,53.4,28.2,50.9,2.7,3.14,2.5
2013-04-02 01:15:00+00:00,100,4.75,,14.35,1.77,,1.77,,,5.3,,,3.01,,263.5,,,,110.0,20.0,316.5,268.5,68.3,36.3,62.5,4.2,3.02,3.06
2013-04-02 01:30:00+00:00,100,4.375,,13.63,1.77,,1.77,,,4.93,,,2.98,,263.5,,,,110.0,20.0,303.9,263.1,58.1,30.8,54.1,3.0,3.12,2.81
2013-04-02 01:45:00+00:00,100,4.25,,13.33,2.58,,2.58,,,4.8,,,2.95,,283.5,,,,110.0,20.0,303.6,268.0,51.1,26.9,49.9,2.6,3.14,2.26
2013-04-02 02:00:00+00:00,100,4.25,,13.32,1.8,,1.8,,,4.8,,,2.93,,266.0,,,,110.0,20.0,302.6,263.3,56.2,29.8,53.3,2.8,3.13,2.58
2013-04-02 02:15:00+00:00,100,4.225,,12.96,1.88,,1.88,,,4.78,,,2.93,,263.5,,,,110.0,20.0,306.0,262.5,62.0,33.0,57.3,3.0,3.07,2.91
2013-04-02 02:30:00+00:00,100,4.275,,13.69,1.75,,1.75,,,4.82,,,2.94,,256.0,,,,110.0,20.0,292.4,254.8,53.6,28.5,50.2,2.7,3.2,2.75
2013-04-02 02:45:00+00:00,100,3.975,,13.24,1.73,,1.73,,,4.53,,,2.98,,246.0,,,,110.0,20.0,277.5,245.1,46.2,24.6,43.3,2.0,3.33,2.73
2013-04-02 03:00:00+00:00,100,3.95,,13.07,2.42,,2.42,,,4.5,,,3.04,,255.0,,,,110.0,20.0,277.1,245.0,45.8,24.6,43.1,2.0,3.31,2.73
2013-04-02 03:15:00+00:00,100,3.825,,12.5,2.58,,2.58,,,4.38,,,3.13,,265.0,,,,110.0,20.0,279.0,243.7,50.4,26.9,48.8,2.1,3.27,2.42
2013-04-02 03:30:00+00:00,100,4.2,,12.98,1.85,,1.85,,,4.75,,,3.24,,246.0,,,,110.0,20.0,297.5,244.2,75.4,40.1,71.3,3.7,3.09,2.67
2013-04-02 03:45:00+00:00,70,4.375,,13.54,2.55,,2.55,,,4.93,,,3.38,,267.5,,,,110.0,20.0,292.8,241.6,72.4,38.9,71.4,3.9,3.1,2.32
2013-04-02 04:00:00+00:00,100,3.975,,14.25,1.7,,1.7,,,4.53,,,3.54,,248.5,,,,110.0,20.0,249.3,219.7,43.8,26.2,46.2,2.3,3.59,2.13
2013-04-02 04:15:00+00:00,70,5.4,,18.35,2.72,,2.72,,,5.95,,,3.72,,240.0,,,,110.0,20.0,248.3,206.5,58.2,31.9,63.9,5.1,3.4,1.77
2013-04-02 04:30:00+00:00,70,6.15,,21.2,2.45,,2.45,,,6.7,,,3.91,,230.0,,,,110.0,20.0,242.9,203.1,55.6,31.0,60.1,6.4,3.45,1.87
2013-04-02 04:45:00+00:00,100,6.175,,22.83,2.6,,2.6,,,6.72,,,4.1,,231.0,,,,110.0,20.0,224.2,196.0,38.3,22.4,48.7,4.9,3.7,1.33
2013-04-02 05:00:00+00:00,100,6.65,,24.08,2.42,,2.42,,,7.2,,,4.28,,217.5,,,,110.0,20.0,227.1,192.3,49.0,27.6,49.6,6.8,3.62,2.24
2013-04-02 05:15:00+00:00,100,7.225,,24.69,2.75,,2.75,,,7.78,,,4.46,,223.5,,,,110.0,20.0,242.8,198.7,60.0,33.8,67.6,9.7,3.42,1.73
2013-04-02 05:30:00+00:00,50,7.525,,26.57,5.8,,5.8,,,8.1,0.03,,4.61,,261.0,,,,110.0,20.0,222.5,175.5,61.2,32.9,74.5,10.2,3.53,1.41
2013-04-02 05:45:00+00:00,70,7.6,,25.91,2.45,2.63,4.0,2.45,2.63,8.15,,0.08,4.75,2.45,231.0,,117.5,117.5,102.0,11.7,234.6,179.0,74.8,42.9,79.7,13.4,3.41,2.04
2013-04-02 06:00:00+00:00,100,7.575,,26.94,2.47,2.75,3.22,2.47,2.76,8.13,,0.1,4.86,2.47,239.5,,115.0,115.0,102.4,12.2,228.9,192.7,45.8,28.4,64.1,9.4,3.56,1.19
2013-04-02 06:15:00+00:00,70,7.575,,25.98,2.42,2.8,4.5,2.42,2.81,8.13,,0.13,4.96,2.42,233.5,,115.0,115.0,103.8,13.5,228.8,171.0,76.1,43.6,82.8,13.5,3.43,1.95
2013-04-02 06:30:00+00:00,70,7.25,,26.18,2.45,3.1,4.1,2.45,2.93,7.82,0.03,0.08,5.04,2.95,223.5,,105.0,110.0,99.8,9.6,211.6,165.5,55.8,34.3,77.3,10.0,3.61,1.27
2013-04-02 06:45:00+00:00,100,7.938,4.68,26.1,2.53,3.15,4.07,2.53,3.01,8.48,,0.1,5.12,3.03,207.0,258.5,110.0,110.0,101.9,11.7,251.7,200.2,61.7,39.3,82.1,13.6,3.29,1.55
2013-04-02 07:00:00+00:00,70,7.6,,26.9,2.47,3.05,4.57,2.47,3.06,8.15,,0.22,5.19,2.47,248.5,,107.5,107.5,102.2,11.9,218.6,169.8,55.6,35.0,87.1,11.3,3.54,1.03
2013-04-02 07:15:00+00:00,50,7.825,,27.54,6.15,,6.15,,,8.4,0.03,,5.26,,267.5,,,,110.0,20.0,214.9,161.9,65.7,36.1,90.3,12.0,3.52,1.19
2013-04-02 07:30:00+00:00,70,8.475,,26.51,4.72,,4.72,,,9.02,,,5.34,,251.0,,,,110.0,20.0,265.2,189.8,101.4,57.0,107.0,21.8,3.13,2.01
2013-04-02 07:45:00+00:00,70,8.85,,27.83,4.53,,4.53,,,9.4,,,5.45,,243.5,,,,110.0,20.0,263.3,197.3,87.4,50.2,92.6,21.3,3.14,1.92
2013-04-02 08:00:00+00:00,70,7.913,5.91,28.82,5.93,,5.93,,,8.45,,,5.56,,277.5,278.5,,,110.0,20.0,210.9,157.5,31.9,32.8,82.9,11.4,3.65,1.0
2013-04-02 08:15:00+00:00,0,8.75,4.47,29.63,4.15,,4.15,,,9.3,,,,,217.5,248.5,,,110.0,20.0,,,,,,,3.39,
2013-04-02 08:30:00+00:00,0,10.0,4.8,30.66,4.47,,4.47,,,10.55,,,,,212.5,262.5,,,110.0,20.0,,,,,,,3.07,
2013-04-02 08:45:00+00:00,0,8.825,6.45,32.38,6.47,,6.47,,,9.43,0.05,,,,270.0,270.5,,,110.0,20.0,,,,,,,3.67,
2013-04-02 09:00:00+00:00,50,9.4,,31.65,3.75,4.3,6.15,,,9.95,,,6.15,3.75,253.5,,,122.0,110.0,20.0,233.5,175.0,75.0,41.9,90.2,20.0,3.37,1.45
2013-04-02 09:15:00+00:00,50,9.0,,29.98,6.43,,6.43,,,9.55,,,6.31,,261.0,,,,110.0,20.0,233.8,170.5,80.8,44.9,95.4,19.5,3.33,1.51
2013-04-02 09:30:00+00:00,70,9.9,,31.08,6.03,,6.03,,,10.55,0.1,,6.45,,282.5,,,,110.0,20.0,259.8,193.5,84.3,47.5,97.7,25.4,3.14,1.44
2013-04-02 09:45:00+00:00,50,10.15,,32.72,6.8,,6.8,,,10.7,,,6.58,,272.5,,,,110.0,20.0,248.9,183.2,85.2,47.0,96.4,26.1,3.22,1.55
2013-04-02 10:00:00+00:00,70,9.925,,31.92,5.75,,5.75,,,10.48,,,6.69,,263.5,,,,110.0,20.0,252.9,190.5,80.5,45.8,90.4,24.5,3.22,1.59
