Time,CS,foF2,MUFD,fmin,foEs,fminF,fminE,foE,fxI,FF,FE,foF2p,minEs,hF,hE,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2012-12-02 12:45:00+00:00,70,6.525,25.11,3.7,,3.7,,,7.1,0.03,,5.58,,206.0,,,110.0,20.0,202.0,163.4,51.7,30.1,61.0,7.1,3.85,1.7
2012-12-02 13:00:00+00:00,100,7.2,23.89,3.17,,3.17,,,7.82,0.08,,5.45,,197.5,,,110.0,20.0,248.8,198.2,64.4,38.1,84.9,11.0,3.32,1.29
2012-12-02 13:15:00+00:00,70,7.775,25.75,2.67,3.15,3.4,,,8.35,0.03,,5.3,2.67,238.5,,124.0,110.0,20.0,251.6,202.6,65.6,37.7,77.0,12.6,3.31,1.61
2012-12-02 13:30:00+00:00,50,8.25,29.78,2.5,3.08,4.97,2.5,2.56,8.88,0.08,,5.12,2.58,237.5,130.0,120.0,110.0,20.0,220.8,180.4,52.2,29.6,68.9,11.2,3.61,1.24
2012-12-02 13:45:00+00:00,70,7.975,28.5,2.28,3.03,3.92,2.28,2.48,8.52,,0.03,4.92,2.5,225.0,130.0,127.0,108.3,18.0,230.4,185.7,63.1,36.6,67.0,12.6,3.57,2.1
2012-12-02 14:00:00+00:00,70,6.775,27.82,3.25,,3.25,,,7.38,0.05,,4.71,,222.5,,,110.0,20.0,200.9,184.1,20.6,13.5,36.7,3.9,4.11,1.0
2012-12-02 14:15:00+00:00,100,6.85,26.68,2.5,,2.5,,,7.43,0.03,,4.48,,210.0,,,110.0,20.0,208.4,185.7,31.0,17.7,34.8,4.8,3.9,1.71
2012-12-02 14:30:00+00:00,70,6.975,25.39,3.0,,3.0,,,7.53,,,4.26,,212.5,,,110.0,20.0,223.7,189.1,48.0,26.7,53.1,7.1,3.64,1.77
2012-12-02 14:45:00+00:00,70,6.85,25.34,2.72,,2.72,,,7.43,0.03,,4.03,,207.5,,,110.0,20.0,220.9,189.4,44.3,24.4,46.8,6.2,3.7,1.95
2012-12-02 15:00:00+00:00,50,6.425,23.94,1.75,1.95,2.5,,,6.97,,,3.81,1.75,200.0,,131.0,110.0,20.0,221.8,191.6,42.6,23.1,44.0,5.2,3.73,2.04
2012-12-02 15:15:00+00:00,70,5.65,22.23,2.63,,2.63,,,6.2,,,3.6,,197.5,,,110.0,20.0,209.9,188.8,29.9,16.1,29.8,2.8,3.93,2.24
2012-12-02 15:30:00+00:00,70,4.575,17.21,2.7,,2.7,,,5.13,,,3.4,,200.0,,,110.0,20.0,222.2,196.1,37.2,20.2,32.9,2.2,3.76,3.76
2012-12-02 15:45:00+00:00,100,3.675,13.92,2.45,,2.45,,,4.22,,,3.22,,206.0,,,110.0,20.0,224.0,199.5,35.0,19.2,30.5,1.4,3.79,4.11
2012-12-02 16:00:00+00:00,100,3.675,11.43,2.72,,2.72,,,4.22,,,3.07,,288.5,,,110.0,20.0,297.5,253.5,62.6,33.5,61.4,2.4,3.11,2.32
2012-12-02 16:15:00+00:00,100,4.1,12.58,2.1,3.5,3.5,,,4.65,,,2.92,2.1,312.5,,98.0,110.0,20.0,314.2,268.2,65.9,35.0,64.5,3.1,3.07,2.28
2012-12-02 16:30:00+00:00,100,4.125,13.66,1.85,,1.85,,,4.68,,,2.81,,227.5,,,110.0,20.0,271.2,231.0,56.9,30.5,50.3,2.7,3.31,3.7
2012-12-02 16:45:00+00:00,100,4.225,14.39,3.22,,3.22,,,4.78,,,2.71,,258.5,,,110.0,20.0,270.5,245.2,36.4,19.3,35.1,1.8,3.4,2.37
2012-12-02 17:00:00+00:00,100,3.75,13.15,1.75,,1.75,,,4.32,0.03,,2.63,,213.5,,,110.0,20.0,249.6,215.6,48.1,25.9,42.5,1.9,3.51,3.78
2012-12-02 17:15:00+00:00,100,2.95,7.16,1.77,1.98,1.8,,,3.5,,,2.57,1.77,445.0,,110.0,110.0,20.0,429.7,355.5,106.7,54.4,122.3,2.6,2.43,1.35
2012-12-02 17:30:00+00:00,100,3.575,11.12,2.75,,2.75,,,4.13,,,2.53,,272.5,,,110.0,20.0,308.2,265.5,60.8,32.9,54.8,2.2,3.11,3.41
2012-12-02 17:45:00+00:00,100,3.225,11.1,1.73,,1.73,,,3.8,0.03,,2.51,,228.5,,,110.0,20.0,258.8,226.0,46.5,25.1,41.2,1.3,3.44,3.75
2012-12-02 18:00:00+00:00,100,3.375,11.09,2.4,,2.4,,,3.92,,,2.5,,255.0,,,110.0,20.0,284.8,250.3,49.1,27.1,42.4,1.6,3.29,4.45
2012-12-02 18:15:00+00:00,100,3.175,10.81,1.73,,1.73,,,3.78,0.05,,2.51,,232.0,,,110.0,20.0,262.2,229.1,47.0,25.3,41.8,1.3,3.41,3.62
2012-12-02 18:30:00+00:00,100,3.0,10.12,2.7,,2.7,,,3.58,0.03,,2.52,,289.5,,,110.0,20.0,278.7,253.1,36.6,19.4,36.2,0.9,3.37,2.21
2012-12-02 18:45:00+00:00,100,2.925,9.3,1.8,,1.8,,,3.47,,,2.55,,244.5,,,110.0,20.0,289.5,244.4,64.1,35.3,53.7,1.5,3.18,5.3
2012-12-02 19:00:00+00:00,100,2.875,9.34,2.53,,2.53,,,3.45,0.03,,2.57,,310.0,,,110.0,20.0,290.7,260.8,42.7,22.6,42.7,1.0,3.25,2.13
2012-12-02 19:15:00+00:00,100,2.875,9.71,1.75,,1.75,,,3.42,,,2.6,,247.0,,,110.0,20.0,268.5,237.5,44.1,24.0,39.1,1.0,3.38,3.74
2012-12-02 19:30:00+00:00,100,2.975,8.97,2.53,,2.53,,,3.55,0.03,,2.62,,322.5,,,110.0,20.0,319.5,278.0,59.2,31.4,58.3,1.5,3.01,2.25
2012-12-02 19:45:00+00:00,0,,,2.42,3.1,,,,,,,,2.42,,,99.0,,,,,,,,,,
2012-12-02 20:00:00+00:00,100,3.0,9.29,1.7,2.7,2.65,,,3.55,,,2.65,1.7,322.0,,95.0,110.0,20.0,313.5,275.0,55.0,29.3,54.0,1.4,3.1,2.28
2012-12-02 20:15:00+00:00,100,2.95,9.8,2.47,,2.47,,,3.53,0.03,,2.66,,292.0,,,110.0,20.0,284.4,259.1,36.2,19.0,36.7,0.9,3.32,2.02
2012-12-02 20:30:00+00:00,100,3.95,17.03,1.73,3.13,2.45,,,4.5,,,2.66,1.73,200.5,,97.0,110.0,20.0,199.1,190.4,12.6,10.6,13.9,0.8,4.31,1.42
2012-12-02 20:45:00+00:00,100,4.425,19.27,2.45,,2.45,,,4.97,,,2.66,,189.5,,,110.0,20.0,193.1,183.8,13.6,10.6,14.4,1.0,4.36,1.62
2012-12-02 21:00:00+00:00,100,2.975,8.21,2.67,,2.67,,,3.53,,,2.65,,442.0,,,110.0,20.0,359.2,307.6,73.7,37.6,79.8,1.8,2.76,1.59
2012-12-02 21:15:00+00:00,100,3.425,9.28,1.9,,1.9,,,3.97,,,2.65,,322.0,,,110.0,20.0,372.0,306.3,93.8,50.2,87.5,3.1,2.71,2.83
2012-12-02 21:30:00+00:00,100,3.0,9.11,1.83,,1.83,,,3.55,,,2.66,,297.0,,,110.0,20.0,318.0,276.7,58.9,31.4,57.0,1.5,3.04,2.42
2012-12-02 21:45:00+00:00,100,2.8,8.97,1.92,,1.92,,,3.35,,,2.68,,300.0,,,110.0,20.0,300.0,268.7,44.7,23.5,45.6,1.0,3.2,1.99
2012-12-02 23:15:00+00:00,100,3.375,9.91,1.77,,1.77,,,3.92,,,3.09,,297.0,,,110.0,20.0,331.2,283.5,68.1,36.3,64.6,2.2,2.94,2.62
2012-12-02 23:30:00+00:00,100,3.45,10.14,2.65,,2.65,,,4.0,,,3.18,,333.5,,,110.0,20.0,332.9,288.8,63.3,33.5,62.4,2.1,2.94,2.21
2012-12-02 23:45:00+00:00,100,3.45,10.3,2.6,,2.6,,,4.03,0.03,,3.26,,327.0,,,110.0,20.0,327.9,285.7,60.6,31.9,60.2,2.0,2.98,2.14
2012-12-03 00:00:00+00:00,100,3.35,10.51,2.55,,2.55,,,3.9,,,3.32,,308.5,,,110.0,20.0,306.6,272.9,48.3,25.4,48.3,1.5,3.14,2.08
2012-12-03 00:15:00+00:00,100,3.525,11.01,3.05,,3.05,,,4.1,0.03,,3.35,,325.0,,,110.0,20.0,308.2,274.6,48.3,25.3,48.6,1.7,3.12,2.03
2012-12-03 00:30:00+00:00,100,3.6,11.22,1.6,,1.6,,,4.2,0.05,,3.36,,260.0,,,110.0,20.0,302.0,259.9,59.7,31.9,54.1,2.1,3.12,3.25
2012-12-03 00:45:00+00:00,100,3.5,11.48,1.58,,1.58,,,4.05,,,3.35,,253.5,,,110.0,20.0,283.8,249.9,48.2,25.7,44.6,1.6,3.28,2.92
2012-12-03 01:00:00+00:00,100,3.825,12.0,2.45,,2.45,,,4.38,,,3.3,,272.0,,,110.0,20.0,301.8,264.9,52.5,28.4,47.1,2.1,3.14,3.49
2012-12-03 01:15:00+00:00,100,3.925,12.72,3.28,,3.28,,,4.47,,,3.23,,293.5,,,110.0,20.0,295.0,266.4,41.2,21.6,41.1,1.8,3.24,2.08
2012-12-03 01:30:00+00:00,100,3.85,13.4,1.65,,1.65,,,4.4,,,3.14,,241.0,,,110.0,20.0,262.4,236.6,36.9,19.6,35.3,1.5,3.48,2.5
2012-12-03 01:45:00+00:00,100,4.2,14.8,3.1,,3.1,,,4.75,,,3.03,,250.0,,,110.0,20.0,261.1,240.4,29.8,15.8,28.5,1.5,3.53,2.49
2012-12-03 02:00:00+00:00,100,4.1,14.72,2.72,,2.72,,,4.65,,,2.92,,235.0,,,110.0,20.0,250.0,227.6,32.0,17.2,29.6,1.5,3.59,2.95
2012-12-03 02:15:00+00:00,100,4.475,17.23,2.8,,2.8,,,5.03,,,2.81,,229.5,,,110.0,20.0,233.6,219.3,20.7,10.7,21.2,1.1,3.85,1.87
2012-12-03 02:30:00+00:00,100,3.5,12.58,1.85,,1.85,,,4.07,0.03,,2.71,,209.5,,,110.0,20.0,240.1,209.7,43.1,23.4,37.3,1.5,3.6,4.25
2012-12-03 02:45:00+00:00,100,3.35,12.3,2.42,,2.42,,,3.9,,,2.64,,227.5,,,110.0,20.0,240.8,219.3,30.8,16.8,27.8,1.0,3.67,3.39
2012-12-03 03:00:00+00:00,100,3.175,10.95,2.45,,2.45,,,3.72,,,2.59,,232.5,,,110.0,20.0,259.9,230.7,41.5,22.6,36.9,1.2,3.45,3.73
2012-12-03 03:15:00+00:00,100,2.95,11.52,1.6,,1.6,,,3.5,,,2.57,,208.5,,,110.0,20.0,220.0,202.1,25.6,13.6,24.7,0.6,3.91,2.41
2012-12-03 03:30:00+00:00,100,2.6,10.84,1.67,,1.67,,,3.15,,,2.58,,207.0,,,110.0,20.0,207.1,196.0,15.8,10.6,17.1,0.4,4.17,1.62
2012-12-03 03:45:00+00:00,100,2.375,8.48,1.67,,1.67,,,2.92,,,2.63,,202.0,,,110.0,20.0,237.9,202.2,51.0,28.3,41.8,0.8,3.57,6.0
2012-12-03 04:15:00+00:00,100,2.4,7.76,2.15,,2.15,,,2.95,,,2.82,,326.0,,,110.0,20.0,283.6,247.8,50.3,26.5,52.9,0.8,3.23,1.86
2012-12-03 04:45:00+00:00,100,2.825,8.22,1.67,,1.67,,,3.38,,,3.13,,264.5,,,110.0,20.0,315.3,245.6,98.8,53.3,89.4,2.2,2.91,3.35
2012-12-03 05:00:00+00:00,70,3.35,10.74,2.47,,2.47,,,3.9,,,3.31,,277.5,,,110.0,20.0,277.8,231.0,65.6,35.7,66.3,2.2,3.21,2.22
2012-12-03 05:15:00+00:00,70,3.95,13.99,2.05,,2.05,,,4.5,,,3.5,,226.0,,,110.0,20.0,239.3,204.7,48.3,26.5,49.9,2.3,3.54,2.11
2012-12-03 05:30:00+00:00,70,4.75,16.74,2.63,,2.63,,,5.3,,,3.69,,225.0,,,110.0,20.0,234.8,195.6,54.3,29.8,57.7,3.7,3.52,1.96
2012-12-03 05:45:00+00:00,70,5.375,19.65,2.47,,2.47,,,5.93,,,3.89,,215.0,,,110.0,20.0,222.3,188.2,47.4,26.5,51.2,4.2,3.66,1.91
2012-12-03 06:00:00+00:00,100,5.95,21.74,2.55,,2.55,,,6.5,,,4.09,,211.0,,,110.0,20.0,223.0,186.8,50.7,28.5,53.5,5.5,3.65,2.04
2012-12-03 06:15:00+00:00,100,5.775,23.43,1.73,1.98,2.7,1.73,1.98,6.35,0.03,0.03,4.29,1.73,210.0,112.5,112.5,104.8,14.6,195.6,174.8,26.5,16.5,40.0,3.3,4.06,1.02
2012-12-03 06:30:00+00:00,50,5.825,20.52,1.73,5.45,2.95,1.73,1.98,6.38,,0.05,4.47,2.0,202.5,105.0,110.0,98.1,8.0,220.9,170.0,69.4,38.9,73.6,7.1,3.52,2.07
2012-12-03 06:45:00+00:00,100,6.675,25.05,1.48,2.17,3.05,1.48,2.18,7.28,0.05,,4.64,1.48,222.5,110.0,110.0,106.0,15.8,213.2,182.7,40.2,24.1,54.2,6.2,3.75,1.23
2012-12-03 07:00:00+00:00,70,5.575,22.73,3.38,,3.38,,,6.15,0.03,,4.8,,206.0,,,110.0,20.0,187.0,160.8,31.2,19.4,48.4,3.6,4.08,1.06
2012-12-03 07:15:00+00:00,50,6.475,22.56,4.7,,4.7,,,7.1,0.08,,4.94,,250.0,,,110.0,20.0,221.9,171.7,62.7,35.1,83.5,8.1,3.48,1.27
2012-12-03 07:30:00+00:00,100,6.6,26.12,3.08,,3.08,,,7.32,0.17,,5.07,,220.0,,,110.0,20.0,201.8,179.3,28.7,18.6,45.1,4.9,3.96,1.0
2012-12-03 07:45:00+00:00,100,6.4,21.28,1.52,2.78,3.15,1.52,2.78,6.95,,0.03,5.18,1.52,211.0,100.0,100.0,102.0,11.7,241.1,165.6,104.7,57.7,116.7,12.5,3.33,2.02
2012-12-03 08:00:00+00:00,70,6.05,23.79,2.47,2.72,3.67,2.47,2.73,6.6,,0.03,5.28,2.47,220.0,112.5,112.5,101.4,11.1,190.5,155.8,38.8,25.7,66.4,5.4,3.93,1.0
2012-12-03 08:15:00+00:00,100,6.988,21.27,2.17,2.78,2.9,2.17,2.78,7.53,,0.17,5.36,2.17,191.0,100.0,100.0,100.0,9.7,270.8,174.6,131.3,72.3,145.6,18.5,3.05,2.0
2012-12-03 08:30:00+00:00,100,7.075,25.57,2.47,2.92,3.17,2.47,2.7,7.65,0.03,0.08,5.42,2.72,201.0,115.0,112.0,101.2,11.0,222.7,187.0,45.6,29.5,64.3,8.5,3.62,1.23
2012-12-03 08:45:00+00:00,100,7.975,26.76,2.5,2.97,3.45,,,8.52,,,5.47,2.5,186.0,,110.0,110.0,20.0,245.5,201.0,56.3,33.9,78.9,12.2,3.36,1.15
2012-12-03 09:00:00+00:00,70,7.95,28.98,2.65,3.2,3.85,2.65,2.78,8.52,0.03,0.03,5.52,2.8,243.5,117.5,110.0,100.7,10.4,219.5,184.8,43.4,27.7,65.9,10.1,3.64,1.04
2012-12-03 09:15:00+00:00,70,8.675,29.9,2.1,3.3,4.45,2.1,3.03,9.25,0.03,0.03,5.56,3.05,247.5,107.5,107.0,104.3,13.9,232.3,185.9,58.9,35.6,77.1,15.0,3.45,1.33
2012-12-03 09:30:00+00:00,100,10.6,40.99,2.58,3.3,3.65,2.58,3.06,11.15,,0.03,5.59,3.08,244.5,112.5,102.0,104.2,13.9,223.7,204.5,24.6,15.4,36.7,10.8,3.87,1.0
2012-12-03 09:45:00+00:00,100,8.425,34.33,2.72,3.1,4.13,2.72,3.06,9.0,0.03,0.03,5.63,3.08,213.5,112.5,107.5,101.5,11.3,191.0,168.2,27.5,18.5,48.3,7.8,4.07,1.0
2012-12-03 10:00:00+00:00,100,6.976,27.39,2.55,2.92,3.72,2.55,2.93,7.55,0.03,0.03,5.66,2.55,215.0,112.5,112.5,103.1,12.7,198.2,169.4,33.0,23.6,51.1,6.6,3.93,1.22
2012-12-03 10:15:00+00:00,100,7.675,25.46,2.53,2.88,3.45,2.53,2.88,8.23,,0.05,5.69,2.53,202.0,110.0,110.0,101.6,11.4,246.0,190.4,63.2,38.5,97.7,12.9,3.32,1.0
2012-12-03 10:30:00+00:00,100,7.6,29.37,2.47,3.03,4.18,2.47,3.03,8.18,0.03,0.05,5.73,2.47,241.0,110.0,110.0,107.1,16.7,206.1,175.2,34.4,23.8,62.0,8.1,3.86,1.0
2012-12-03 10:45:00+00:00,70,7.325,24.85,5.18,,5.18,,,7.88,,,5.76,,220.0,,,110.0,20.0,237.5,168.3,96.5,53.4,100.4,15.1,3.39,2.32
2012-12-03 11:00:00+00:00,70,7.688,26.19,5.57,,5.57,,,8.25,0.03,,5.79,,267.5,,,110.0,20.0,228.0,169.1,51.2,39.1,88.1,12.6,3.41,1.28
2012-12-03 11:15:00+00:00,100,8.725,34.59,3.65,,3.65,,,9.27,,,5.82,,233.5,,,110.0,20.0,211.8,191.4,24.8,16.2,42.9,7.7,3.96,1.0
2012-12-03 11:30:00+00:00,50,7.075,23.02,2.67,3.47,5.97,2.67,2.83,7.82,0.2,0.03,5.83,2.85,285.0,117.5,135.0,100.7,10.5,236.5,162.1,98.5,54.8,108.5,14.5,3.25,1.91
2012-12-03 11:45:00+00:00,70,7.525,29.27,4.75,,4.75,,,8.1,0.03,,5.83,,246.0,,,110.0,20.0,204.8,170.8,38.6,23.7,65.2,7.8,3.89,1.0
2012-12-03 12:00:00+00:00,70,7.475,24.69,3.6,,3.6,,,8.1,0.08,,5.8,,223.5,,,110.0,20.0,244.4,183.7,82.0,46.4,87.6,14.0,3.3,2.03
2012-12-03 12:15:00+00:00,70,7.75,29.38,2.5,3.1,4.57,2.5,2.76,8.38,0.08,0.03,5.76,2.78,243.5,115.0,115.0,104.0,13.8,208.9,173.0,41.6,25.9,68.3,9.0,3.79,1.0
2012-12-03 12:30:00+00:00,100,8.0,27.86,3.17,,3.17,,,8.55,,,5.68,,226.0,,,110.0,20.0,235.1,193.2,55.9,32.2,66.0,11.5,3.48,1.59
2012-12-03 12:45:00+00:00,100,7.675,28.62,3.3,,3.3,,,8.23,,,5.58,,221.0,,,110.0,20.0,215.8,184.8,41.4,24.8,54.0,8.3,3.73,1.31
2012-12-03 13:00:00+00:00,70,7.85,27.45,4.4,,4.4,,,8.4,,,5.45,,232.5,,,110.0,20.0,229.4,184.6,58.6,33.4,75.3,11.4,3.5,1.32
2012-12-03 13:15:00+00:00,100,7.725,29.76,3.15,,3.15,,,8.32,0.05,,5.3,,231.0,,,110.0,20.0,215.1,192.6,29.5,18.3,44.0,6.6,3.85,1.0
2012-12-03 13:30:00+00:00,100,6.675,26.43,2.58,3.1,3.05,,,7.28,0.05,,5.12,2.58,212.0,,119.0,110.0,20.0,199.9,176.9,29.9,18.4,43.0,4.9,3.96,1.11
2012-12-03 13:45:00+00:00,70,6.95,25.43,2.65,2.88,3.17,,,7.55,0.05,,4.92,2.65,213.5,,116.0,110.0,20.0,219.1,182.8,48.5,27.8,59.3,7.5,3.66,1.47
2012-12-03 14:00:00+00:00,50,6.875,24.72,1.73,3.0,3.25,1.73,2.01,7.45,0.03,0.03,4.71,2.03,214.5,110.0,114.0,102.0,11.8,221.9,182.9,52.2,29.8,64.2,7.8,3.6,1.43
2012-12-03 14:15:00+00:00,50,6.65,26.23,2.5,2.9,3.2,,,7.22,0.03,,4.48,2.5,213.5,,111.0,110.0,20.0,204.4,180.7,31.7,18.6,42.7,4.8,3.94,1.18
2012-12-03 14:30:00+00:00,100,5.55,21.95,1.8,2.45,2.6,1.8,1.96,6.1,,0.05,4.26,1.98,197.0,115.0,113.0,100.6,10.5,194.5,167.2,36.1,21.1,44.7,3.8,3.95,1.48
2012-12-03 14:45:00+00:00,100,5.4,19.43,2.2,,2.2,,,5.95,,,4.03,,201.0,,,110.0,20.0,222.3,185.2,50.5,27.6,54.4,4.4,3.6,1.9
2012-12-03 15:00:00+00:00,70,4.775,18.19,2.75,,2.75,,,5.32,,,3.81,,203.5,,,110.0,20.0,211.4,182.2,40.1,21.9,43.4,2.8,3.81,1.88
2012-12-03 15:15:00+00:00,70,4.3,15.62,2.45,,2.45,,,4.85,,,3.6,,201.0,,,110.0,20.0,228.3,190.8,53.4,28.9,46.9,2.8,3.63,3.86
2012-12-03 15:30:00+00:00,70,4.175,14.55,2.7,,2.7,,,4.72,,,3.4,,236.0,,,110.0,20.0,251.0,217.5,47.4,25.8,45.8,2.4,3.48,2.57
2012-12-03 15:45:00+00:00,100,4.525,14.7,2.55,,2.55,,,5.07,,,3.22,,222.5,,,110.0,20.0,276.9,227.8,69.8,38.1,58.4,4.0,3.25,5.21
2012-12-03 16:00:00+00:00,100,4.375,14.82,2.3,,2.3,,,4.93,,,3.07,,229.5,,,110.0,20.0,263.1,228.5,49.0,26.5,43.4,2.6,3.39,3.72
2012-12-03 16:15:00+00:00,100,4.625,15.11,2.55,,2.55,,,5.18,,,2.92,,231.0,,,110.0,20.0,278.1,236.6,58.7,32.2,49.9,3.5,3.27,4.84
2012-12-03 16:30:00+00:00,100,4.325,16.18,2.58,,2.58,,,4.88,,,2.81,,229.5,,,110.0,20.0,238.2,221.0,24.8,13.1,24.2,1.3,3.74,2.27
2012-12-03 16:45:00+00:00,100,3.825,14.4,1.75,,1.75,,,4.38,,,2.71,,204.5,,,110.0,20.0,226.5,202.7,33.7,18.0,30.7,1.4,3.77,3.18
2012-12-03 17:00:00+00:00,100,3.325,11.62,2.6,,2.6,,,3.88,,,2.63,,252.0,,,110.0,20.0,261.0,239.2,31.2,16.6,30.3,1.0,3.49,2.36
2012-12-03 17:15:00+00:00,100,3.225,11.53,1.83,,1.83,,,3.78,,,2.57,,229.5,,,110.0,20.0,248.7,223.5,35.9,19.3,32.9,1.0,3.58,3.09
2012-12-03 17:30:00+00:00,100,2.975,9.95,2.15,,2.15,,,3.53,,,2.53,,252.5,,,110.0,20.0,273.7,244.0,42.4,23.2,37.5,1.1,3.34,3.84
2012-12-03 17:45:00+00:00,100,3.35,11.06,1.9,,1.9,,,3.9,,,2.51,,256.0,,,110.0,20.0,281.8,248.7,47.0,25.3,42.5,1.5,3.3,3.34
2012-12-03 18:00:00+00:00,100,3.2,10.49,3.03,,3.03,,,3.75,,,2.5,,327.5,,,110.0,20.0,290.3,259.9,43.6,22.9,43.7,1.3,3.28,2.08
2012-12-03 18:15:00+00:00,100,3.025,9.19,1.75,,1.75,,,3.58,,,2.51,,242.5,,,110.0,20.0,300.6,246.2,77.0,41.8,65.5,1.9,3.04,4.72
2012-12-03 18:30:00+00:00,100,3.2,10.63,2.28,,2.28,,,3.75,,,2.52,,276.0,,,110.0,20.0,282.9,255.2,39.6,21.1,38.6,1.1,3.32,2.34
2012-12-03 18:45:00+00:00,100,3.125,10.7,2.15,,2.15,,,3.67,,,2.55,,257.5,,,110.0,20.0,270.4,245.8,35.2,18.9,33.2,1.0,3.42,2.72
2012-12-03 19:00:00+00:00,100,3.325,10.96,2.6,,2.6,,,3.88,,,2.57,,270.0,,,110.0,20.0,285.8,257.2,40.8,21.8,38.9,1.3,3.3,2.56
2012-12-03 19:15:00+00:00,100,3.175,10.34,2.15,,2.15,,,3.72,,,2.6,,257.5,,,110.0,20.0,285.2,251.0,48.8,26.7,42.7,1.4,3.26,4.06
2012-12-03 19:30:00+00:00,100,3.35,9.99,2.42,,2.42,,,3.9,,,2.62,,275.0,,,110.0,20.0,315.8,270.1,64.9,35.3,57.1,2.0,2.98,3.91
2012-12-03 20:30:00+00:00,100,2.975,8.95,2.2,,2.2,,,3.53,,,2.66,,305.5,,,110.0,20.0,321.1,277.5,62.4,33.7,59.0,1.6,3.01,2.72
2012-12-03 20:45:00+00:00,100,3.2,9.18,2.58,,2.58,,,3.75,,,2.66,,353.5,,,110.0,20.0,342.5,294.4,68.8,36.2,69.1,2.0,2.87,2.07
2012-12-03 21:00:00+00:00,100,3.925,10.45,2.65,,2.65,,,4.47,,,2.65,,344.5,,,110.0,20.0,377.4,313.6,91.3,48.5,87.3,3.9,2.66,2.5
2012-12-03 21:15:00+00:00,100,3.25,9.57,2.35,,2.35,,,3.8,,,2.65,,343.5,,,110.0,20.0,335.1,292.1,61.7,32.0,64.0,1.8,2.94,1.84
2012-12-03 21:30:00+00:00,100,3.475,10.18,2.85,,2.85,,,4.03,,,2.66,,347.0,,,110.0,20.0,333.3,290.7,61.1,31.9,61.9,2.0,2.93,1.99
2012-12-03 21:45:00+00:00,100,3.25,10.55,2.88,,2.88,,,3.8,,,2.68,,330.0,,,110.0,20.0,296.6,268.6,40.1,20.6,42.1,1.2,3.25,1.75
2012-12-03 22:00:00+00:00,100,3.15,10.05,2.65,,2.65,,,3.7,,,2.72,,325.0,,,110.0,20.0,301.0,270.5,43.7,22.8,44.9,1.2,3.19,1.9
2012-12-03 22:15:00+00:00,100,3.45,10.03,1.83,,1.83,,,4.0,,,2.77,,298.5,,,110.0,20.0,336.1,286.4,71.0,37.9,66.7,2.3,2.91,2.72
2012-12-03 22:30:00+00:00,100,3.425,10.41,2.4,,2.4,,,3.97,,,2.84,,320.0,,,110.0,20.0,323.9,283.1,58.5,30.9,58.0,1.9,3.04,2.16
2012-12-03 22:45:00+00:00,100,3.525,10.41,2.67,,2.67,,,4.15,0.08,,2.91,,332.5,,,110.0,20.0,330.0,287.9,60.4,31.7,60.5,2.1,2.95,2.07
