Time,CS,foF2,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2012-07-30 15:45:00+00:00,50,7.65,23.36,5.25,,5.25,8.23,0.03,5.67,,299.0,,110.0,20.0,270.7,198.9,92.7,51.0,106.9,16.2,3.05,1.5
2012-07-30 16:00:00+00:00,70,7.75,23.14,3.95,,3.95,8.32,0.03,5.71,,294.0,,110.0,20.0,291.2,222.1,93.1,53.1,97.1,17.4,2.98,1.95
2012-07-30 16:15:00+00:00,70,7.9,23.29,4.32,,4.32,8.45,,5.75,,299.0,,110.0,20.0,295.1,223.1,97.3,54.2,102.3,18.3,2.95,1.84
2012-07-30 16:30:00+00:00,50,7.9,24.0,5.35,,5.35,8.45,,5.78,,285.0,,110.0,20.0,279.2,209.6,94.5,50.9,102.7,17.0,3.04,1.73
2012-07-30 16:45:00+00:00,50,8.25,25.04,7.6,,7.6,8.8,,5.81,,365.0,,110.0,20.0,271.1,207.4,88.1,47.1,94.5,17.1,3.04,1.83
2012-07-30 17:00:00+00:00,50,8.675,25.8,3.75,,3.75,9.23,,5.82,,269.0,,110.0,20.0,301.2,236.6,90.9,49.2,93.9,19.9,2.97,1.97
2012-07-30 17:15:00+00:00,70,8.55,26.73,2.85,,2.85,9.1,,5.82,,258.0,,110.0,20.0,285.7,238.1,67.9,37.0,72.3,14.7,3.13,1.83
2012-07-30 17:30:00+00:00,50,8.75,28.35,7.57,,7.57,9.3,,5.8,,317.0,,110.0,20.0,264.5,219.5,63.8,33.2,67.2,13.6,3.24,1.79
2012-07-30 17:45:00+00:00,70,8.575,27.41,2.9,,2.9,9.13,,5.77,,244.0,,110.0,20.0,283.7,238.8,64.4,34.2,64.3,13.3,3.2,2.13
2012-07-30 18:00:00+00:00,50,9.95,39.29,3.42,,3.42,10.5,,5.73,,230.0,,110.0,20.0,232.2,220.2,17.9,10.7,20.8,5.6,3.95,1.22
2012-07-30 18:45:00+00:00,100,7.325,20.52,2.45,2.9,4.65,7.88,,5.51,2.45,280.0,101.0,110.0,20.0,356.2,294.2,88.5,47.4,80.9,13.1,2.8,3.09
2012-07-30 19:15:00+00:00,100,7.3,20.67,2.78,3.8,4.38,7.85,,5.34,2.78,319.0,110.0,110.0,20.0,352.0,299.9,75.4,39.4,73.4,10.9,2.83,2.22
2012-07-30 19:30:00+00:00,100,7.7,21.5,4.0,4.85,6.22,8.25,,5.25,4.0,365.0,104.0,110.0,20.0,369.2,313.5,80.9,42.0,79.5,13.0,2.79,2.12
2012-07-30 19:45:00+00:00,100,7.6,22.22,3.7,,3.7,8.15,,5.17,,299.0,,110.0,20.0,340.3,292.0,69.7,36.6,66.9,11.0,2.92,2.36
2012-07-30 20:00:00+00:00,100,4.475,11.28,2.9,3.45,4.43,5.03,,5.09,2.9,545.0,108.0,110.0,20.0,378.1,315.8,90.0,46.9,90.0,4.9,2.52,2.04
2012-07-30 20:15:00+00:00,100,7.725,23.26,6.5,,6.5,8.32,0.05,5.02,,335.0,,110.0,20.0,334.8,292.8,61.1,31.7,60.2,9.9,3.01,2.1
2012-07-30 20:30:00+00:00,100,7.55,22.37,4.05,,4.05,8.1,,4.95,,274.0,,110.0,20.0,331.0,282.7,68.9,37.1,61.9,10.8,2.96,3.39
2012-07-30 20:45:00+00:00,0,7.5,21.46,3.75,,3.75,8.05,,,,264.0,,110.0,20.0,,,,,,,2.86,
2012-07-30 21:00:00+00:00,100,7.4,21.23,3.13,,3.13,7.95,,4.81,,274.0,,110.0,20.0,342.5,285.3,81.1,43.6,72.4,12.2,2.87,3.54
2012-07-30 21:15:00+00:00,100,7.075,19.53,2.28,,2.28,7.63,,4.74,,265.0,,110.0,20.0,341.5,282.9,83.5,44.0,77.3,11.3,2.76,2.85
2012-07-30 21:30:00+00:00,100,7.4,21.53,3.4,,3.4,7.95,,4.65,,280.0,,110.0,20.0,338.8,285.3,76.0,40.9,67.8,11.4,2.91,3.56
2012-07-30 21:45:00+00:00,100,5.3,18.53,2.85,,2.85,5.85,,4.56,,270.0,,110.0,20.0,273.2,254.4,27.5,13.9,29.2,2.1,3.5,1.61
2012-07-30 22:00:00+00:00,100,6.325,21.62,4.82,,4.82,6.88,,4.46,,284.0,,110.0,20.0,279.3,257.0,32.4,16.7,32.5,3.5,3.42,1.96
2012-07-30 22:15:00+00:00,100,7.15,22.25,2.67,,2.67,7.7,,4.34,,254.0,,110.0,20.0,306.9,262.6,62.7,33.7,55.6,8.8,3.11,3.67
2012-07-30 22:30:00+00:00,100,6.7,20.23,3.78,,3.78,7.25,,4.22,,260.0,,110.0,20.0,313.4,270.2,61.3,33.2,54.1,7.6,3.02,3.82
2012-07-30 22:45:00+00:00,100,6.4,18.5,3.78,,3.78,6.95,,4.09,,285.0,,110.0,20.0,339.9,288.4,73.6,39.5,66.9,8.3,2.89,3.2
2012-07-30 23:00:00+00:00,100,5.375,16.66,3.5,,3.5,5.93,,3.96,,305.0,,110.0,20.0,314.4,278.2,52.4,27.3,51.9,4.1,3.1,2.08
2012-07-30 23:30:00+00:00,100,6.175,17.03,3.7,,3.7,6.72,,3.72,,320.0,,110.0,20.0,366.7,309.3,82.6,43.7,78.6,8.7,2.76,2.5
2012-07-30 23:45:00+00:00,100,6.225,17.05,3.1,,3.1,6.78,,3.61,,305.0,,110.0,20.0,368.1,304.9,90.2,48.2,82.6,9.6,2.74,3.05
2012-07-31 00:15:00+00:00,100,5.125,15.94,3.92,,3.92,5.68,,3.44,,345.0,,110.0,20.0,314.0,280.9,48.5,24.4,51.7,3.4,3.11,1.57
2012-07-31 01:00:00+00:00,100,6.1,17.15,3.78,,3.78,6.65,,3.3,,330.0,,110.0,20.0,359.3,305.9,77.3,40.3,76.0,7.9,2.81,2.14
2012-07-31 01:30:00+00:00,100,5.725,17.33,4.45,,4.45,6.28,,3.27,,344.0,,110.0,20.0,323.6,284.2,57.4,29.3,58.8,5.1,3.03,1.82
2012-07-31 01:45:00+00:00,100,5.625,16.8,3.38,,3.38,6.18,,3.27,,309.0,,110.0,20.0,326.5,283.1,62.9,32.7,62.4,5.4,2.99,2.08
2012-07-31 02:00:00+00:00,100,4.725,15.78,2.88,,2.88,5.28,,3.28,,300.0,,110.0,20.0,289.2,263.2,38.4,19.0,43.6,2.3,3.34,1.28
2012-07-31 02:30:00+00:00,100,5.4,16.77,3.08,,3.08,5.95,,3.32,,290.0,,110.0,20.0,306.5,266.2,58.1,30.2,58.9,4.7,3.11,1.95
2012-07-31 02:45:00+00:00,100,5.45,16.58,3.7,,3.7,6.0,,3.36,,295.0,,110.0,20.0,308.6,262.1,66.6,35.1,66.0,5.5,3.04,2.17
2012-07-31 03:00:00+00:00,50,5.2,16.25,3.38,,3.38,5.75,,3.41,,290.0,,110.0,20.0,295.3,250.5,63.7,33.5,65.6,4.8,3.13,1.94
2012-07-31 03:30:00+00:00,70,5.1,15.9,2.95,,2.95,5.65,,3.57,,274.0,,110.0,20.0,279.9,225.4,75.3,40.7,83.5,5.7,3.12,1.7
2012-07-31 04:00:00+00:00,50,5.3,16.8,4.65,,4.65,5.85,,3.79,,325.0,,110.0,20.0,252.7,194.2,77.4,41.8,91.4,6.4,3.17,1.54
2012-07-31 04:15:00+00:00,70,5.55,18.02,3.42,,3.42,6.1,,3.92,,290.0,,110.0,20.0,256.0,203.3,66.0,38.1,93.3,6.6,3.25,1.11
2012-07-31 04:30:00+00:00,70,5.35,17.77,3.47,,3.47,5.9,,4.06,,259.0,,110.0,20.0,242.5,185.6,72.5,41.4,90.2,6.6,3.32,1.48
2012-07-31 04:45:00+00:00,70,4.875,16.17,3.33,,3.33,5.43,,4.21,,234.0,,110.0,20.0,234.4,170.4,83.3,47.1,93.8,6.1,3.32,1.88
2012-07-31 05:00:00+00:00,70,5.9,18.96,4.07,,4.07,6.45,,4.36,,338.0,,110.0,20.0,258.0,195.6,68.4,41.3,107.1,8.2,3.21,1.0
2012-07-31 05:30:00+00:00,70,5.475,19.16,4.1,,4.1,6.03,,4.64,,284.0,,110.0,20.0,218.0,163.9,57.4,35.2,97.3,6.0,3.5,1.0
2012-07-31 06:00:00+00:00,70,4.525,16.22,3.92,,3.92,5.07,,4.86,,245.0,,110.0,20.0,198.6,139.9,73.3,41.7,87.8,4.7,3.58,1.8
2012-07-31 06:15:00+00:00,70,6.55,19.26,4.63,,4.63,7.1,,4.94,,385.0,,110.0,20.0,282.2,197.4,89.6,55.1,136.1,13.2,2.94,1.0
2012-07-31 06:45:00+00:00,0,6.375,20.55,4.0,,4.0,6.93,,,,220.0,,110.0,20.0,,,,,,,3.22,
2012-07-31 07:45:00+00:00,0,,,3.92,5.18,,,,,3.92,,105.0,,,,,,,,,,
2012-07-31 09:30:00+00:00,50,6.0,15.85,3.85,4.85,5.68,6.55,,5.51,3.85,480.0,105.0,110.0,20.0,263.3,153.8,135.6,76.8,168.9,14.5,2.64,1.59
2012-07-31 10:45:00+00:00,70,6.725,20.11,6.18,,6.18,7.28,,5.75,,375.0,,110.0,20.0,252.9,158.1,123.3,69.3,138.2,16.4,2.99,1.91
2012-07-31 11:00:00+00:00,70,6.675,20.6,5.57,,5.57,7.22,,5.75,,339.0,,110.0,20.0,236.8,152.8,97.6,56.3,128.5,13.4,3.09,1.36
2012-07-31 11:30:00+00:00,70,6.65,19.32,6.03,,6.03,7.2,,5.72,,382.0,,110.0,20.0,271.8,164.2,140.6,79.0,156.5,18.2,2.9,1.95
2012-07-31 12:00:00+00:00,50,6.8,20.52,6.2,,6.2,7.35,,5.66,,355.0,,110.0,20.0,251.3,160.2,118.8,66.7,132.9,16.1,3.02,1.9
2012-07-31 12:15:00+00:00,50,6.775,21.0,6.2,,6.2,7.35,0.03,5.62,,350.0,,110.0,20.0,233.1,154.4,100.3,56.2,117.4,13.6,3.1,1.7
2012-07-31 12:45:00+00:00,50,6.95,21.3,6.75,,6.75,7.5,,5.55,,385.0,,110.0,20.0,223.0,153.7,90.8,50.7,102.6,12.9,3.07,1.85
2012-07-31 13:00:00+00:00,70,7.15,23.06,5.75,,5.75,7.7,,5.52,,319.0,,110.0,20.0,233.7,161.1,83.6,47.8,121.2,13.2,3.23,1.14
2012-07-31 13:30:00+00:00,70,7.05,22.41,5.78,,5.78,7.6,,5.49,,333.0,,110.0,20.0,239.9,163.9,89.7,50.7,121.7,13.6,3.18,1.24
2012-07-31 13:45:00+00:00,0,7.025,21.95,4.05,,4.05,7.68,0.1,,,235.0,,110.0,20.0,,,,,,,3.13,
2012-07-31 14:00:00+00:00,50,7.85,25.57,6.3,,6.3,8.4,,5.48,,335.0,,110.0,20.0,239.2,170.2,82.1,44.9,123.4,15.1,3.26,1.03
2012-07-31 14:30:00+00:00,70,6.975,21.29,5.53,,5.53,7.53,,5.51,,344.0,,110.0,20.0,256.6,176.9,94.3,53.3,125.4,14.1,3.05,1.23
2012-07-31 14:45:00+00:00,70,6.85,21.56,4.47,,4.47,7.4,,5.53,,304.0,,110.0,20.0,254.9,187.6,78.5,47.5,101.3,12.3,3.15,1.32
2012-07-31 15:00:00+00:00,0,,,3.85,4.6,,,,,3.85,,117.0,,,,,,,,,,
2012-07-31 15:15:00+00:00,50,7.0,21.34,3.65,4.25,5.75,7.55,,5.59,3.65,329.0,117.0,110.0,20.0,259.1,181.4,99.1,54.6,114.7,14.4,3.05,1.57
2012-07-31 15:30:00+00:00,70,7.075,22.11,4.07,,4.07,7.63,,5.63,,284.0,,110.0,20.0,265.4,200.2,84.1,49.3,91.9,13.5,3.13,1.82
2012-07-31 15:45:00+00:00,70,7.35,22.23,4.5,,4.5,7.9,,5.67,,294.0,,110.0,20.0,278.7,205.3,96.3,54.4,103.6,15.9,3.02,1.79
2012-07-31 16:00:00+00:00,50,7.375,22.61,2.8,3.13,5.38,7.93,,5.71,2.8,288.0,120.0,110.0,20.0,271.1,195.7,101.5,55.6,109.3,16.1,3.07,1.87
2012-07-31 16:15:00+00:00,70,7.35,22.84,3.8,,3.8,7.9,,5.75,,269.0,,110.0,20.0,274.4,210.5,86.8,49.1,91.3,14.4,3.11,1.99
2012-07-31 16:30:00+00:00,70,7.4,22.94,3.47,,3.47,7.95,,5.78,,270.0,,110.0,20.0,278.7,217.5,84.9,48.0,86.8,14.2,3.1,2.17
2012-07-31 16:45:00+00:00,50,7.525,23.48,4.0,,4.0,8.07,,5.81,,274.0,,110.0,20.0,275.4,217.5,79.0,43.4,89.4,13.4,3.12,1.61
2012-07-31 17:00:00+00:00,70,7.625,26.13,3.4,,3.4,8.18,,5.82,,270.0,,110.0,20.0,256.0,222.8,45.9,26.0,63.5,8.7,3.43,1.02
2012-07-31 17:15:00+00:00,70,7.875,27.3,3.2,,3.2,8.43,,5.82,,255.0,,110.0,20.0,254.3,223.9,43.2,23.8,55.0,8.4,3.47,1.16
2012-07-31 17:30:00+00:00,50,8.4,26.14,3.78,,3.78,8.95,,5.8,,249.0,,110.0,20.0,285.3,230.0,78.7,41.8,79.4,15.6,3.11,2.09
2012-07-31 17:45:00+00:00,50,8.4,27.86,3.8,,3.8,8.95,,5.77,,250.0,,110.0,20.0,270.1,233.5,52.6,27.4,55.8,10.4,3.32,1.73
2012-07-31 18:00:00+00:00,70,7.975,25.82,2.75,,2.75,8.52,,5.73,,230.0,,110.0,20.0,279.0,235.2,62.3,33.1,58.2,10.9,3.24,2.8
2012-07-31 18:15:00+00:00,100,8.625,26.26,7.1,,7.1,9.18,,5.66,,345.0,,110.0,20.0,307.9,268.1,57.9,29.6,59.7,11.7,3.05,1.8
2012-07-31 18:30:00+00:00,100,7.425,22.82,4.15,,4.15,7.97,,5.59,,260.0,,110.0,20.0,308.8,261.8,67.1,36.1,60.6,10.2,3.07,3.33
2012-07-31 18:45:00+00:00,100,7.225,21.96,3.05,,3.05,7.78,,5.51,,250.0,,110.0,20.0,313.4,260.1,75.4,40.8,65.9,10.8,3.04,4.04
2012-07-31 19:00:00+00:00,100,7.225,21.42,4.15,,4.15,7.78,,5.43,,280.0,,110.0,20.0,328.8,280.2,69.8,37.2,65.0,10.0,2.96,2.78
2012-07-31 19:15:00+00:00,100,7.3,21.73,2.63,,2.63,7.85,,5.34,,255.0,,110.0,20.0,323.0,268.5,77.2,41.4,68.9,11.2,2.98,3.53
2012-07-31 19:30:00+00:00,100,6.95,21.6,3.03,,3.03,7.5,,5.25,,255.0,,110.0,20.0,307.2,262.9,62.9,33.8,56.3,8.3,3.11,3.49
2012-07-31 19:45:00+00:00,100,6.825,20.99,3.72,,3.72,7.38,,5.17,,270.0,,110.0,20.0,305.7,268.9,52.9,27.9,50.2,6.7,3.08,2.52
2012-07-31 20:00:00+00:00,100,6.95,21.78,4.38,,4.38,7.5,,5.09,,280.0,,110.0,20.0,309.8,273.6,52.2,27.5,50.2,6.9,3.13,2.36
2012-07-31 20:15:00+00:00,100,6.825,21.41,3.45,,3.45,7.38,,5.02,,255.0,,110.0,20.0,305.6,263.2,60.1,32.6,52.7,7.7,3.14,3.97
2012-07-31 20:45:00+00:00,100,4.475,16.02,4.0,,4.0,5.03,,4.88,,274.0,,110.0,20.0,260.6,242.7,25.9,13.5,25.9,1.4,3.58,2.05
2012-07-31 21:00:00+00:00,100,4.825,16.35,3.25,,3.25,5.38,,4.81,,274.0,,110.0,20.0,278.2,254.7,34.0,17.7,34.1,2.2,3.39,2.01
2012-07-31 21:30:00+00:00,100,3.825,13.41,2.8,,2.8,4.38,,4.65,,285.0,,110.0,20.0,272.0,251.9,29.2,14.7,31.6,1.2,3.51,1.53
2012-07-31 21:45:00+00:00,100,5.475,15.89,4.4,,4.4,6.03,,4.56,,344.0,,110.0,20.0,340.5,294.6,66.4,34.7,65.5,5.5,2.9,2.13
2012-07-31 22:30:00+00:00,100,5.25,16.11,3.67,,3.67,5.8,,4.22,,310.0,,110.0,20.0,318.9,280.7,55.2,28.8,54.5,4.2,3.07,2.13
2012-07-31 22:45:00+00:00,100,6.225,15.7,3.45,,3.45,6.78,,4.09,,305.0,,110.0,20.0,403.6,322.0,116.1,62.5,104.2,12.4,2.52,3.45
2012-07-31 23:45:00+00:00,100,3.875,13.15,2.92,,2.92,4.43,,3.61,,295.0,,110.0,20.0,281.2,257.6,34.2,17.3,36.7,1.4,3.39,1.58
2012-08-01 00:00:00+00:00,100,5.175,14.79,2.92,,2.92,5.72,,3.39,,290.0,,110.0,20.0,346.8,290.2,80.6,43.3,72.7,6.0,2.86,3.34
