Time,CS,foF2,MUFD,fmin,fminF,fxI,foF2p,hF,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2012-02-26 09:15:00+00:00,50,8.175,28.38,7.53,7.53,8.73,5.8,305.0,110.0,20.0,207.5,157.0,65.5,35.9,78.8,12.9,3.47,1.54
2012-02-26 11:30:00+00:00,50,9.35,32.55,8.35,8.35,9.9,5.97,294.0,110.0,20.0,208.9,160.3,63.7,34.4,76.3,16.2,3.48,1.5
2012-02-26 13:15:00+00:00,50,8.65,30.09,7.5,7.5,9.2,5.48,275.0,110.0,20.0,219.1,166.5,70.2,38.2,79.7,15.3,3.48,1.71
2012-02-26 19:00:00+00:00,100,4.65,16.46,3.4,3.4,5.2,2.68,249.0,110.0,20.0,259.1,238.6,29.4,15.6,28.1,1.8,3.54,2.5
2012-02-26 19:15:00+00:00,100,4.55,15.43,3.67,3.67,5.1,2.64,258.0,110.0,20.0,276.6,251.1,36.5,19.7,33.5,2.1,3.39,3.07
2012-02-26 19:30:00+00:00,0,,,2.47,,,,,,,,,,,,,,
2012-02-26 19:45:00+00:00,0,,,2.53,,,,,,,,,,,,,,
2012-02-26 20:30:00+00:00,0,4.475,11.9,2.47,2.47,5.03,,265.0,110.0,20.0,,,,,,,2.66,
2012-02-26 20:45:00+00:00,100,3.55,11.2,2.8,2.8,4.1,2.54,304.0,110.0,20.0,301.9,269.5,46.5,24.5,46.4,1.6,3.15,2.11
2012-02-26 21:15:00+00:00,100,3.9,12.19,3.15,3.15,4.45,2.56,345.0,110.0,20.0,312.8,280.2,47.2,23.9,50.4,2.0,3.13,1.62
2012-02-26 21:30:00+00:00,100,3.675,10.68,1.75,1.75,4.22,2.58,269.0,110.0,20.0,330.4,272.5,81.8,44.1,71.4,3.0,2.9,4.04
2012-02-26 22:45:00+00:00,100,3.65,11.06,1.8,1.8,4.2,2.85,285.0,110.0,20.0,318.8,275.9,61.1,32.6,57.6,2.3,3.03,2.69
2012-02-26 23:00:00+00:00,100,3.725,11.54,3.42,3.42,4.28,2.93,365.0,110.0,20.0,312.2,278.3,48.8,25.2,50.2,1.9,3.1,1.85
2012-02-26 23:15:00+00:00,100,3.975,11.7,2.45,2.45,4.53,3.02,299.0,110.0,20.0,329.7,284.9,64.0,34.2,60.1,2.8,2.94,2.72
2012-02-26 23:45:00+00:00,100,3.95,11.45,1.9,1.9,4.5,3.18,290.0,110.0,20.0,336.3,284.3,74.1,39.7,67.7,3.2,2.9,3.12
2012-02-27 00:00:00+00:00,100,3.95,11.22,3.13,3.13,4.5,3.25,342.0,110.0,20.0,353.0,301.0,74.7,39.6,72.5,3.2,2.84,2.33
2012-02-27 00:45:00+00:00,100,3.75,11.36,3.33,3.33,4.3,3.35,363.0,110.0,20.0,322.0,283.3,55.8,29.0,56.9,2.2,3.03,1.92
2012-02-27 01:30:00+00:00,100,3.875,11.97,3.0,3.0,4.43,3.23,320.0,110.0,20.0,314.0,276.9,53.4,27.9,53.6,2.2,3.09,2.04
2012-02-27 01:45:00+00:00,100,4.175,12.54,2.7,2.7,4.72,3.16,295.0,110.0,20.0,326.2,280.6,65.3,35.1,60.9,3.2,3.0,2.84
2012-02-27 02:00:00+00:00,100,3.875,12.58,3.22,3.22,4.43,3.07,309.0,110.0,20.0,294.7,264.3,43.7,22.9,43.8,1.8,3.25,2.05
2012-02-27 02:15:00+00:00,100,4.1,12.64,2.9,2.9,4.65,2.98,294.0,110.0,20.0,311.3,271.9,56.4,30.2,53.2,2.6,3.08,2.69
2012-02-27 02:30:00+00:00,100,4.15,12.4,3.42,3.42,4.7,2.89,325.0,110.0,20.0,324.7,283.0,60.1,31.4,60.2,2.9,2.99,2.05
2012-02-27 02:45:00+00:00,100,3.875,11.89,2.58,2.58,4.43,2.82,299.0,110.0,20.0,312.4,273.0,56.5,29.7,56.1,2.3,3.07,2.13
2012-02-27 03:00:00+00:00,100,3.825,11.19,3.5,3.5,4.38,2.76,382.0,110.0,20.0,335.5,287.3,69.3,36.3,69.3,2.8,2.93,2.07
2012-02-27 04:30:00+00:00,50,4.05,13.07,3.1,3.1,4.63,3.13,284.0,110.0,20.0,279.2,238.2,57.9,30.9,58.8,2.7,3.23,2.09
2012-02-27 04:45:00+00:00,50,5.45,18.89,4.05,4.05,6.0,3.3,280.0,110.0,20.0,257.4,224.1,46.2,23.7,53.2,3.9,3.47,1.4
2012-02-27 05:00:00+00:00,70,5.175,20.19,3.1,3.1,5.72,3.49,230.0,110.0,20.0,216.8,193.8,30.6,16.3,41.7,2.6,3.9,1.03
2012-02-27 05:15:00+00:00,50,6.975,26.04,3.5,3.5,7.53,3.69,214.0,110.0,20.0,220.5,191.2,40.9,22.2,46.3,6.0,3.73,1.59
2012-02-27 05:30:00+00:00,50,7.4,28.91,4.13,4.13,7.95,3.89,210.0,110.0,20.0,206.7,181.2,34.5,18.6,43.5,5.8,3.91,1.22
2012-02-27 05:45:00+00:00,50,7.45,29.57,4.03,4.03,8.0,4.1,210.0,110.0,20.0,202.0,177.4,32.9,18.2,43.4,5.8,3.97,1.15
2012-02-27 06:00:00+00:00,70,7.625,27.31,4.05,4.05,8.18,4.29,210.0,110.0,20.0,223.8,181.4,58.0,31.7,63.8,10.0,3.58,1.79
2012-02-27 07:15:00+00:00,50,7.725,28.57,6.63,6.63,8.27,5.06,240.0,110.0,20.0,204.6,160.6,59.1,32.4,63.8,10.4,3.7,1.95
2012-02-27 08:45:00+00:00,50,8.825,29.27,7.6,7.6,9.38,5.65,305.0,110.0,20.0,228.6,169.2,77.1,41.7,94.0,17.4,3.32,1.44
2012-02-27 13:30:00+00:00,70,9.7,33.36,5.1,5.1,10.25,5.37,255.0,110.0,20.0,237.0,193.6,55.7,31.5,80.1,16.7,3.44,1.01
2012-02-27 18:00:00+00:00,0,6.1,22.01,4.1,4.1,6.65,2.89,260.0,110.0,20.0,262.4,243.8,27.1,13.8,27.7,2.7,3.61,1.83
2012-02-27 18:30:00+00:00,100,5.275,17.35,4.7,4.7,5.82,2.77,305.0,110.0,20.0,292.3,262.6,42.9,22.4,42.3,3.3,3.29,2.14
2012-02-27 19:00:00+00:00,100,5.15,16.87,3.55,3.55,5.7,2.68,259.0,110.0,20.0,286.2,258.0,40.5,21.5,38.2,3.0,3.28,2.63
2012-02-28 00:00:00+00:00,100,4.925,17.34,4.43,4.43,5.47,3.25,284.0,110.0,20.0,269.7,251.5,26.3,13.7,26.2,1.8,3.52,2.06
2012-02-28 00:45:00+00:00,100,3.8,12.68,2.78,2.78,4.38,3.35,263.0,110.0,20.0,279.3,252.9,37.7,20.3,34.8,1.5,3.34,3.01
2012-02-28 08:15:00+00:00,50,6.975,23.17,6.03,6.03,7.53,5.48,295.0,110.0,20.0,225.1,162.0,80.1,44.5,97.6,11.7,3.32,1.53
2012-02-28 08:45:00+00:00,70,7.725,24.95,4.43,4.43,8.27,5.65,270.0,110.0,20.0,251.1,191.4,72.7,44.0,90.5,14.5,3.23,1.42
2012-02-28 09:45:00+00:00,50,9.075,32.65,6.22,6.22,9.63,5.91,270.0,110.0,20.0,220.3,172.4,56.5,31.8,86.1,14.7,3.6,1.0
2012-02-28 12:30:00+00:00,100,7.375,28.27,4.2,4.2,7.93,5.75,240.0,110.0,20.0,205.2,172.0,36.3,24.4,64.9,7.7,3.83,1.0
2012-02-28 13:15:00+00:00,70,6.775,24.47,4.82,4.82,7.32,5.48,234.0,110.0,20.0,208.3,158.7,60.2,34.8,83.2,8.8,3.61,1.26
2012-02-28 13:45:00+00:00,70,6.05,23.24,4.05,4.05,6.6,5.24,234.0,110.0,20.0,196.9,157.4,42.8,27.0,72.4,5.7,3.84,1.0
2012-02-28 14:30:00+00:00,50,7.275,25.87,6.38,6.38,7.82,4.81,260.0,110.0,20.0,217.5,167.9,66.6,36.6,73.1,10.4,3.56,1.87
2012-02-28 16:45:00+00:00,50,5.225,19.25,3.88,3.88,5.78,3.39,245.0,110.0,20.0,241.2,217.9,33.0,17.4,33.8,2.6,3.68,1.98
2012-02-28 17:45:00+00:00,100,5.0,17.47,4.1,4.1,5.55,2.97,290.0,110.0,20.0,268.4,247.1,31.0,15.7,32.6,2.1,3.49,1.66
2012-02-28 18:00:00+00:00,0,6.0,19.1,4.0,4.0,6.55,2.89,280.0,110.0,20.0,299.5,265.9,48.5,25.4,47.3,4.8,3.18,2.23
2012-02-28 18:15:00+00:00,0,6.1,19.77,4.0,4.0,6.65,2.83,275.0,110.0,20.0,293.3,262.2,44.9,23.6,43.3,4.6,3.24,2.33
2012-02-28 18:45:00+00:00,100,4.5,16.77,2.53,2.53,5.05,2.72,235.0,110.0,20.0,249.3,224.2,35.2,20.0,29.0,2.0,3.73,6.0
2012-02-28 19:00:00+00:00,100,4.475,16.94,2.5,2.5,5.03,2.68,229.0,110.0,20.0,236.5,220.3,23.4,12.3,23.2,1.3,3.79,2.12
2012-02-28 19:15:00+00:00,100,4.475,15.72,2.47,2.47,5.03,2.64,225.0,110.0,20.0,258.9,230.4,40.8,21.6,38.7,2.2,3.51,2.54
2012-02-28 19:30:00+00:00,100,5.025,16.6,3.25,3.25,5.57,2.61,240.0,110.0,20.0,280.0,245.1,49.5,27.1,43.0,3.5,3.3,4.25
2012-02-28 21:00:00+00:00,100,3.725,13.8,2.55,2.55,4.28,2.55,235.0,110.0,20.0,243.7,224.8,27.0,14.5,25.6,1.1,3.7,2.62
2012-02-28 23:45:00+00:00,100,3.4,9.13,1.85,1.85,3.95,3.18,320.0,110.0,20.0,374.8,305.6,98.6,52.7,91.9,3.2,2.68,2.84
2012-02-29 05:00:00+00:00,50,4.725,17.23,3.55,3.55,5.28,3.49,230.0,110.0,20.0,224.3,188.6,49.5,27.0,51.3,3.3,3.65,2.08
2012-02-29 05:15:00+00:00,70,5.125,19.91,3.22,3.22,5.68,3.69,215.0,110.0,20.0,205.2,177.8,36.3,20.1,44.4,3.0,3.88,1.42
2012-02-29 05:30:00+00:00,50,5.375,21.36,4.53,4.53,5.93,3.89,225.0,110.0,20.0,193.4,165.4,36.5,19.8,42.1,3.3,3.97,1.65
2012-02-29 06:00:00+00:00,70,5.75,22.14,1.83,4.07,6.3,4.29,210.0,101.9,11.7,192.4,154.3,48.0,27.3,59.0,5.1,3.85,1.57
2012-02-29 06:15:00+00:00,70,6.1,22.6,3.7,3.7,6.65,4.47,220.0,110.0,20.0,211.6,171.0,52.1,29.9,66.2,6.2,3.7,1.42
2012-02-29 06:30:00+00:00,70,6.525,25.05,4.05,4.05,7.07,4.64,224.0,110.0,20.0,202.0,169.2,39.0,23.1,60.5,5.7,3.84,1.0
2012-02-29 07:45:00+00:00,100,6.925,22.97,4.1,4.1,7.47,5.28,230.0,110.0,20.0,235.2,171.4,82.9,46.9,93.7,12.1,3.32,1.79
2012-02-29 08:00:00+00:00,50,7.275,25.3,5.88,5.88,7.82,5.38,260.0,110.0,20.0,214.5,160.4,68.0,37.7,88.7,10.8,3.48,1.34
2012-02-29 08:15:00+00:00,100,7.512,23.99,3.9,3.9,8.05,5.48,219.0,110.0,20.0,256.7,189.0,89.1,51.4,96.6,15.4,3.2,2.12
2012-02-29 08:30:00+00:00,70,6.975,25.61,4.53,4.53,7.53,5.56,240.0,110.0,20.0,207.4,163.2,50.7,31.2,81.0,8.5,3.67,1.02
2012-02-29 10:00:00+00:00,50,9.325,27.05,7.82,7.82,9.88,5.96,330.0,110.0,20.0,297.5,198.5,132.4,72.1,141.3,33.1,2.9,1.85
2012-02-29 10:45:00+00:00,50,9.325,33.24,7.97,7.97,9.88,6.02,280.0,110.0,20.0,208.3,159.6,62.0,33.4,80.9,15.7,3.57,1.26
2012-02-29 12:00:00+00:00,50,9.275,32.78,7.65,7.65,9.82,5.88,259.0,110.0,20.0,213.7,162.5,67.5,36.7,80.0,16.9,3.53,1.55
2012-02-29 15:15:00+00:00,70,7.325,28.08,3.72,3.72,7.88,4.31,219.0,110.0,20.0,209.9,181.3,37.8,21.8,52.0,6.7,3.83,1.12
2012-02-29 15:30:00+00:00,70,6.85,25.71,3.55,3.55,7.4,4.14,210.0,110.0,20.0,212.6,179.7,44.0,24.6,53.8,6.5,3.75,1.42
2012-02-29 15:45:00+00:00,50,6.7,24.91,4.88,4.88,7.25,3.98,234.0,110.0,20.0,215.5,179.1,48.7,26.1,56.0,6.5,3.72,1.57
2012-02-29 16:15:00+00:00,50,5.425,20.57,3.75,3.75,5.97,3.66,230.0,110.0,20.0,216.2,187.4,39.0,20.7,45.3,3.4,3.79,1.49
