Time,CS,foF2,foF1,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hF2,hEs,hmE,yE,hmF2,hmF1,halfNm,yF2,yF1,caleF2,B0,TEC,MD,B1,D1
2012-04-01 00:30:00+00:00,100,4.175,,12.07,2.63,,2.63,4.72,,3.11,,319.0,,,110.0,20.0,339.5,,291.2,69.4,,36.6,68.0,3.3,2.89,2.24,
2012-04-01 00:45:00+00:00,100,3.875,,11.78,2.6,,2.6,4.43,,3.08,,319.0,,,110.0,20.0,319.9,,281.6,55.3,,28.6,56.8,2.3,3.04,1.87,
2012-04-01 01:15:00+00:00,100,4.475,,12.8,3.42,,3.42,5.03,,3.01,,344.0,,,110.0,20.0,344.1,,295.1,70.7,,37.0,70.1,3.9,2.86,2.12,
2012-04-01 01:30:00+00:00,100,4.45,,12.6,1.63,,1.63,5.0,,2.98,,285.0,,,110.0,20.0,347.1,,287.2,85.4,,45.3,79.6,4.6,2.83,2.8,
2012-04-01 01:45:00+00:00,100,4.675,,12.88,2.88,,2.88,5.22,,2.95,,320.0,,,110.0,20.0,360.6,,301.5,84.7,,45.0,80.4,5.1,2.76,2.56,
2012-04-01 03:00:00+00:00,100,4.475,,13.73,3.22,,3.22,5.03,,3.04,,329.0,,,110.0,20.0,314.9,,275.8,56.7,,28.6,61.1,3.1,3.07,1.55,
2012-04-01 03:30:00+00:00,100,4.225,,12.39,2.5,,2.5,4.78,,3.24,,300.0,,,110.0,20.0,321.6,,266.3,78.7,,41.8,78.9,3.9,2.93,2.14,
2012-04-01 03:45:00+00:00,50,4.5,,13.19,3.28,,3.28,5.05,,3.38,,315.0,,,110.0,20.0,314.8,,256.5,82.2,,43.8,84.1,4.7,2.93,2.04,
2012-04-01 04:00:00+00:00,70,4.475,,14.89,2.88,,2.88,5.03,,3.54,,278.0,,,110.0,20.0,262.0,,221.7,54.5,,28.9,66.8,3.2,3.33,1.29,
2012-04-01 04:15:00+00:00,70,5.975,,18.67,3.1,,3.1,6.53,,3.72,,248.0,,,110.0,20.0,277.4,,217.4,84.3,,45.6,85.3,8.6,3.12,2.18,
2012-04-01 04:45:00+00:00,70,7.525,,28.08,3.22,,3.22,8.07,,4.1,,229.0,,,110.0,20.0,224.2,,198.7,35.0,,20.0,47.1,6.5,3.73,1.1,
2012-04-01 05:00:00+00:00,70,7.825,,30.59,3.28,,3.28,8.38,,4.28,,224.0,,,110.0,20.0,212.4,,192.2,27.3,,16.2,40.1,5.9,3.91,1.0,
2012-04-01 05:15:00+00:00,70,7.6,,28.28,3.47,,3.47,8.38,0.22,4.46,,219.0,,,110.0,20.0,216.6,,184.5,44.0,,25.3,53.0,8.1,3.72,1.49,
2012-04-01 05:30:00+00:00,100,7.663,3.46,28.27,3.22,,3.22,8.27,0.08,4.61,,220.0,219.0,,110.0,20.0,229.0,189.7,202.2,36.8,3.8,20.8,36.8,6.8,3.69,2.44,0.5
2012-04-01 05:45:00+00:00,70,7.1,,28.3,3.42,,3.42,7.65,,4.75,,224.0,,,110.0,20.0,204.3,,182.5,26.1,,17.1,46.0,5.3,3.99,1.0,
2012-04-01 06:00:00+00:00,70,6.675,,26.38,3.58,,3.58,7.22,,4.86,,224.0,,,110.0,20.0,200.7,,173.8,31.1,,20.1,54.2,5.3,3.95,1.0,
2012-04-01 06:15:00+00:00,70,7.975,,27.83,4.07,,4.07,8.55,0.03,4.96,,234.0,,,110.0,20.0,230.6,,187.7,55.9,,32.7,73.8,11.6,3.49,1.27,
2012-04-01 06:30:00+00:00,70,8.225,,32.04,4.13,,4.13,8.77,,5.04,,238.0,,,110.0,20.0,208.9,,184.3,29.5,,19.2,53.0,7.8,3.89,1.0,
2012-04-01 06:45:00+00:00,100,8.238,3.76,27.75,3.58,,3.58,8.88,0.1,5.12,,210.0,214.0,,110.0,20.0,243.3,160.1,194.3,64.9,16.4,37.7,73.6,13.9,3.37,1.84,0.5
2012-04-01 07:00:00+00:00,100,7.913,4.01,18.86,3.78,,3.78,8.45,,5.19,,205.0,450.0,,110.0,20.0,391.4,162.8,285.5,117.5,55.3,81.8,209.5,28.4,2.39,1.0,1.34
2012-04-01 07:15:00+00:00,100,7.975,,27.79,4.03,,4.03,8.52,,5.26,,229.0,,,110.0,20.0,229.2,,179.6,67.5,,39.4,71.1,13.6,3.48,2.17,
2012-04-01 07:30:00+00:00,70,7.825,,27.0,5.2,,5.2,8.4,0.03,5.34,,243.0,,,110.0,20.0,224.8,,169.5,69.0,,39.5,88.7,13.2,3.45,1.36,
2012-04-01 07:45:00+00:00,100,7.325,,25.35,4.38,,4.38,7.88,,5.45,,239.0,,,110.0,20.0,225.4,,169.6,71.5,,42.0,80.5,12.2,3.46,1.86,
2012-04-01 08:00:00+00:00,50,8.025,,25.12,3.67,4.3,5.82,8.57,,5.56,3.67,293.0,,110.0,110.0,20.0,252.0,,177.7,93.5,,52.4,107.6,18.1,3.13,1.56,
2012-04-01 08:15:00+00:00,100,8.482,4.79,26.62,4.3,,4.3,9.02,,5.69,,223.0,273.0,,110.0,20.0,263.0,170.7,198.4,84.1,52.0,51.4,100.2,19.9,3.14,1.76,0.54
2012-04-01 08:30:00+00:00,0,8.75,4.68,26.62,4.53,,4.53,9.3,,,,245.0,244.0,,110.0,20.0,,,,,,,,,3.04,,
2012-04-01 08:45:00+00:00,70,8.925,,27.32,5.82,,5.82,9.48,,5.99,,273.0,,,110.0,20.0,266.1,,187.2,102.5,,57.2,110.7,24.3,3.06,1.76,
2012-04-01 09:00:00+00:00,70,9.0,,28.22,5.82,,5.82,9.55,,6.15,,284.0,,,110.0,20.0,257.7,,186.9,89.4,,50.7,100.5,22.2,3.13,1.57,
2012-04-01 09:15:00+00:00,50,9.325,,28.33,6.72,,6.72,9.88,,6.31,,309.0,,,110.0,20.0,266.5,,186.8,102.2,,56.3,112.5,26.2,3.04,1.6,
2012-04-01 09:30:00+00:00,0,9.35,4.88,29.38,4.75,,4.75,9.9,,,,260.0,269.0,,110.0,20.0,,,,,,,,,3.14,,
2012-04-01 09:45:00+00:00,50,9.7,,29.47,3.97,4.82,5.2,10.25,,6.58,3.97,283.0,,100.0,110.0,20.0,275.3,,203.3,94.9,,54.7,98.5,27.8,3.04,1.93,
2012-04-01 10:00:00+00:00,50,9.875,,30.29,3.42,4.7,6.8,10.43,,6.69,3.42,288.0,,100.0,110.0,20.0,263.7,,187.1,99.9,,54.9,108.6,28.6,3.07,1.67,
2012-04-01 10:15:00+00:00,50,10.275,,30.93,3.25,6.28,6.6,10.82,,6.78,3.25,289.0,,100.0,110.0,20.0,274.8,,196.0,103.0,,56.8,109.9,32.1,3.01,1.69,
2012-04-01 10:30:00+00:00,100,10.488,4.87,32.35,4.5,,4.5,11.02,,6.84,,245.0,283.0,,110.0,20.0,279.0,171.2,220.7,75.3,58.6,45.9,93.3,27.6,3.09,1.56,1.0
2012-04-01 10:45:00+00:00,50,10.375,,31.78,6.25,,6.25,10.93,,6.88,,273.0,,,110.0,20.0,269.8,,194.5,99.6,,55.2,105.6,31.8,3.06,1.78,
2012-04-01 11:00:00+00:00,70,10.475,,32.19,5.1,,5.1,11.02,,6.9,,284.0,,,110.0,20.0,277.0,,213.3,85.3,,49.7,88.1,29.7,3.07,1.97,
2012-04-01 11:15:00+00:00,70,10.575,,31.94,6.0,,6.0,11.13,,6.9,,269.0,,,110.0,20.0,277.2,,201.6,100.5,,56.0,105.0,33.6,3.02,1.82,
2012-04-01 11:30:00+00:00,70,10.775,,33.04,5.4,,5.4,11.32,,6.89,,282.0,,,110.0,20.0,279.0,,211.1,91.8,,52.5,94.0,32.9,3.07,2.0,
2012-04-01 11:45:00+00:00,0,10.625,4.85,33.15,4.53,,4.53,11.18,,,,253.0,278.0,,110.0,20.0,,,,,,,,,3.12,,
2012-04-01 12:00:00+00:00,50,10.7,,32.27,6.1,,6.1,11.25,,6.86,,274.0,,,110.0,20.0,280.5,,203.3,103.4,,57.3,107.6,35.1,3.02,1.85,
2012-04-01 12:15:00+00:00,70,10.6,,33.24,5.82,,5.82,11.15,,6.84,,283.0,,,110.0,20.0,266.4,,204.1,81.8,,46.4,89.9,28.5,3.14,1.61,
2012-04-01 12:30:00+00:00,50,10.7,,32.42,7.45,,7.45,11.25,,6.82,,295.0,,,110.0,20.0,275.9,,196.4,106.3,,57.7,112.2,35.1,3.03,1.77,
2012-04-01 12:45:00+00:00,100,10.813,3.98,32.83,3.72,,3.72,11.35,,6.8,,213.0,218.0,,110.0,20.0,287.6,156.6,225.3,85.0,18.4,48.9,95.4,30.8,3.04,1.79,0.6
2012-04-01 13:00:00+00:00,100,10.113,4.36,32.48,3.83,,3.83,10.65,,6.78,,210.0,269.0,,110.0,20.0,267.1,161.8,219.3,60.0,46.7,37.5,82.5,21.4,3.22,1.28,1.0
2012-04-01 13:15:00+00:00,70,9.075,,31.04,4.68,,4.68,9.63,,6.76,,274.0,,,110.0,20.0,242.7,,202.1,49.4,,31.0,76.1,14.7,3.42,1.0,
2012-04-01 13:30:00+00:00,70,10.875,,32.67,5.05,,5.05,11.43,,6.74,,279.0,,,110.0,20.0,287.3,,219.7,92.7,,52.2,94.8,33.4,3.0,2.0,
2012-04-01 13:45:00+00:00,70,11.0,,33.79,4.6,,4.6,11.55,,6.72,,273.0,,,110.0,20.0,282.0,,222.1,82.9,,47.1,85.0,31.0,3.07,2.04,
2012-04-01 14:00:00+00:00,100,11.137,3.8,34.79,3.58,,3.58,11.68,,6.7,,218.0,228.0,,110.0,20.0,286.1,178.4,237.4,66.2,7.3,37.5,71.8,25.4,3.13,1.92,0.5
2012-04-01 14:15:00+00:00,70,11.1,,35.95,4.6,,4.6,11.65,,6.68,,264.0,,,110.0,20.0,264.9,,216.8,66.9,,38.2,72.5,25.9,3.24,1.83,
2012-04-01 14:30:00+00:00,70,11.0,,35.47,4.4,,4.4,11.55,,6.65,,259.0,,,110.0,20.0,265.7,,216.6,68.5,,38.8,73.5,25.7,3.22,1.87,
2012-04-01 14:45:00+00:00,70,10.8,,34.84,3.97,,3.97,11.35,,6.62,,244.0,,,110.0,20.0,267.8,,214.9,74.0,,41.3,76.6,26.1,3.23,2.05,
2012-04-01 15:00:00+00:00,100,10.262,3.51,34.06,3.25,,3.25,10.8,,6.59,,230.0,239.0,,110.0,20.0,263.4,181.9,222.5,55.7,13.3,31.2,59.5,17.9,3.32,2.0,0.5
2012-04-01 15:15:00+00:00,70,9.05,,32.36,3.72,,3.72,9.6,,6.56,,244.0,,,110.0,20.0,235.0,,205.0,40.6,,24.0,57.7,11.4,3.58,1.03,
2012-04-01 15:30:00+00:00,70,10.35,,33.29,3.28,,3.28,10.9,,6.52,,239.0,,,110.0,20.0,265.2,,217.5,66.7,,36.7,71.1,21.3,3.22,1.88,
2012-04-01 15:45:00+00:00,70,9.15,,32.82,3.13,,3.13,9.7,,6.48,,239.0,,,110.0,20.0,239.1,,211.4,38.3,,22.0,49.0,10.6,3.59,1.22,
2012-04-01 16:00:00+00:00,50,9.175,,31.95,2.78,3.47,3.5,9.73,,6.43,2.78,229.0,,113.0,110.0,20.0,242.3,,206.5,50.3,,28.0,58.2,13.0,3.48,1.53,
2012-04-01 16:15:00+00:00,70,9.025,,31.83,3.58,,3.58,9.57,,6.36,,234.0,,,110.0,20.0,241.7,,209.6,45.3,,25.0,54.3,11.4,3.53,1.36,
2012-04-01 16:30:00+00:00,70,8.65,,30.7,2.67,,2.67,9.2,,6.28,,229.0,,,110.0,20.0,243.0,,214.4,40.8,,22.6,44.9,9.4,3.55,1.69,
2012-04-01 16:45:00+00:00,70,8.45,,29.82,3.25,,3.25,9.0,,6.18,,235.0,,,110.0,20.0,248.7,,217.1,45.4,,24.4,50.2,9.5,3.53,1.6,
2012-04-01 17:00:00+00:00,50,8.925,,30.79,3.92,,3.92,9.48,,6.05,,240.0,,,110.0,20.0,257.9,,225.0,47.4,,24.8,49.5,10.6,3.45,1.81,
2012-04-01 17:15:00+00:00,50,8.65,,30.61,3.42,4.13,4.57,9.2,,5.89,3.42,239.0,,103.0,110.0,20.0,254.5,,227.7,38.6,,20.2,38.3,8.0,3.54,2.11,
2012-04-01 17:30:00+00:00,100,7.9,,29.51,4.25,4.75,4.82,8.45,,5.71,4.25,244.0,,104.0,110.0,20.0,243.1,,225.9,25.1,,12.8,26.3,4.3,3.74,1.7,
2012-04-01 18:00:00+00:00,100,8.375,,28.29,2.72,,2.72,8.93,,5.25,,235.0,,,110.0,20.0,272.3,,240.3,45.6,,24.2,42.0,8.7,3.38,2.95,
2012-04-01 18:15:00+00:00,100,7.45,,25.81,3.55,,3.55,8.0,,4.99,,234.0,,,110.0,20.0,264.2,,237.7,37.9,,20.1,35.0,5.8,3.46,2.89,
2012-04-01 18:30:00+00:00,100,5.725,,22.05,2.95,,2.95,6.28,,4.71,,225.0,,,110.0,20.0,236.0,,219.9,23.4,,12.2,23.3,2.1,3.85,2.05,
2012-04-01 18:45:00+00:00,100,4.5,,17.42,3.13,,3.13,5.05,,4.43,,239.0,,,110.0,20.0,237.6,,223.1,20.9,,11.2,19.9,1.2,3.87,2.55,
2012-04-01 19:00:00+00:00,100,6.975,,22.85,3.28,,3.28,7.53,,4.16,,240.0,,,110.0,20.0,284.7,,246.5,54.0,,29.3,46.9,7.2,3.28,4.19,
2012-04-01 19:15:00+00:00,100,6.7,,20.97,2.75,,2.75,7.25,,3.9,,229.0,,,110.0,20.0,293.2,,243.0,70.6,,38.2,61.0,8.7,3.13,4.34,
2012-04-01 19:30:00+00:00,100,4.475,,17.4,2.22,,2.22,5.03,,3.67,,225.0,,,110.0,20.0,230.9,,217.7,19.2,,10.6,20.4,1.1,3.89,1.63,
2012-04-01 19:45:00+00:00,100,5.75,,17.96,1.83,,1.83,6.3,,3.48,,215.0,,,110.0,20.0,290.0,,232.9,80.8,,42.9,72.4,7.2,3.12,3.42,
2012-04-01 20:00:00+00:00,100,5.325,,16.17,3.08,,3.08,5.88,,3.31,,264.0,,,110.0,20.0,315.9,,270.7,64.1,,34.9,56.1,5.1,3.04,4.03,
2012-04-01 20:15:00+00:00,100,4.475,,12.66,2.75,,2.75,5.03,,3.19,,275.0,,,110.0,20.0,336.9,,282.9,76.7,,41.4,68.4,4.3,2.83,3.58,
2012-04-01 20:30:00+00:00,100,4.5,,13.54,4.05,,4.05,5.05,,3.11,,355.0,,,110.0,20.0,345.9,,294.9,73.2,,38.9,69.8,4.1,3.01,2.51,
2012-04-01 20:45:00+00:00,100,4.975,,14.47,3.5,,3.5,5.53,,3.06,,334.0,,,110.0,20.0,341.5,,295.4,66.6,,34.8,65.7,4.5,2.91,2.14,
2012-04-01 21:00:00+00:00,100,4.475,,13.62,2.78,,2.78,5.03,,3.04,,305.0,,,110.0,20.0,320.9,,282.0,56.1,,29.4,55.4,3.1,3.05,2.15,
2012-04-01 21:15:00+00:00,0,,,,1.73,1.92,,,,,1.73,,,100.0,,,,,,,,,,,,,
2012-04-01 21:45:00+00:00,100,3.875,,13.01,2.2,,2.2,4.43,,3.1,,295.0,,,110.0,20.0,291.0,,268.5,32.9,,16.4,37.7,1.4,3.36,1.28,
2012-04-01 22:00:00+00:00,100,3.875,,12.92,2.22,,2.22,4.43,,3.13,,295.0,,,110.0,20.0,292.2,,268.1,35.2,,17.8,38.7,1.5,3.34,1.46,
2012-04-01 22:30:00+00:00,100,5.2,,15.7,3.3,,3.3,5.75,,3.19,,315.0,,,110.0,20.0,329.4,,289.1,58.3,,30.4,57.9,4.3,3.02,2.08,
2012-04-01 22:45:00+00:00,100,4.8,,14.46,1.73,2.28,3.25,5.35,,3.21,1.73,309.0,,100.0,110.0,20.0,323.5,,284.2,56.7,,29.8,55.5,3.6,3.01,2.21,
2012-04-01 23:00:00+00:00,100,4.775,,14.36,2.9,,2.9,5.32,,3.22,,310.0,,,110.0,20.0,327.0,,286.5,58.5,,30.7,57.6,3.7,3.01,2.16,
2012-04-01 23:15:00+00:00,100,4.95,,14.39,3.4,,3.4,5.5,,3.22,,329.0,,,110.0,20.0,339.6,,295.0,64.5,,33.6,64.1,4.3,2.91,2.08,
2012-04-01 23:30:00+00:00,100,4.475,,13.94,3.58,,3.58,5.03,,3.21,,344.0,,,110.0,20.0,314.5,,281.7,47.7,,24.1,50.7,2.6,3.12,1.61,
2012-04-02 00:00:00+00:00,100,4.5,,13.7,3.08,,3.08,5.05,,3.17,,325.0,,,110.0,20.0,323.5,,285.7,54.8,,28.2,56.1,3.0,3.05,1.86,
2012-04-02 00:15:00+00:00,100,5.1,,14.06,4.47,,4.47,5.65,,3.14,,399.0,,,110.0,20.0,368.7,,313.1,80.4,,41.9,79.7,5.7,2.76,2.1,
2012-04-02 00:30:00+00:00,100,4.65,,13.81,2.2,,2.2,5.2,,3.11,,303.0,,,110.0,20.0,330.9,,288.1,61.8,,32.3,61.2,3.7,2.97,2.12,
2012-04-02 00:45:00+00:00,100,3.875,,12.49,3.13,,3.13,4.43,,3.08,,329.0,,,110.0,20.0,298.2,,269.2,42.0,,21.2,45.2,1.7,3.22,1.57,
2012-04-02 01:00:00+00:00,100,4.475,,13.11,3.47,,3.47,5.03,,3.05,,344.0,,,110.0,20.0,337.0,,291.3,65.9,,34.4,65.6,3.6,2.93,2.08,
2012-04-02 01:15:00+00:00,100,4.675,,12.94,4.35,,4.35,5.22,,3.01,,425.0,,,110.0,20.0,364.8,,308.9,80.7,,42.1,80.3,4.8,2.77,2.07,
2012-04-02 01:30:00+00:00,100,4.25,,12.88,3.25,,3.25,4.8,,2.98,,344.0,,,110.0,20.0,323.1,,283.8,57.0,,29.2,59.1,2.8,3.03,1.78,
2012-04-02 01:45:00+00:00,100,4.475,,13.13,3.42,,3.42,5.03,,2.95,,345.0,,,110.0,20.0,334.4,,289.2,65.3,,33.9,65.8,3.6,2.93,1.98,
2012-04-02 02:00:00+00:00,100,4.475,,13.07,3.85,,3.85,5.03,,2.93,,375.0,,,110.0,20.0,333.1,,288.7,64.3,,33.2,65.5,3.5,2.92,1.9,
2012-04-02 02:15:00+00:00,100,3.875,,11.99,3.33,,3.33,4.43,,2.93,,355.0,,,110.0,20.0,308.3,,272.1,52.2,,26.7,54.7,2.1,3.1,1.73,
2012-04-02 02:30:00+00:00,100,4.05,,12.21,3.45,,3.45,4.6,,2.94,,364.0,,,110.0,20.0,317.4,,277.3,57.9,,29.7,60.1,2.6,3.02,1.78,
2012-04-02 02:45:00+00:00,100,4.425,,12.08,2.88,,2.88,4.97,,2.98,,344.0,,,110.0,20.0,360.2,,301.6,84.5,,44.1,84.0,4.5,2.73,2.09,
2012-04-02 03:00:00+00:00,100,6.025,,12.03,3.75,,3.75,6.57,,3.04,,390.0,,,110.0,20.0,530.0,,406.6,178.1,,92.6,180.8,17.6,2.0,2.01,
2012-04-02 03:15:00+00:00,100,4.475,,12.6,3.33,,3.33,5.03,,3.13,,350.0,,,110.0,20.0,347.8,,287.7,86.1,,45.3,86.3,4.8,2.82,2.08,
2012-04-02 04:00:00+00:00,50,5.175,,16.86,3.08,,3.08,5.72,,3.54,,264.0,,,110.0,20.0,266.7,,222.6,61.2,,32.5,67.7,4.7,3.26,1.66,
2012-04-02 04:30:00+00:00,70,6.15,,20.88,3.3,,3.3,6.7,,3.91,,235.0,,,110.0,20.0,246.4,,201.1,62.3,,34.2,70.5,7.1,3.4,1.66,
2012-04-02 04:45:00+00:00,70,6.25,,23.97,3.13,,3.13,6.8,,4.1,,234.0,,,110.0,20.0,215.6,,191.4,31.1,,18.6,48.2,4.3,3.84,1.0,
2012-04-02 05:00:00+00:00,50,7.4,,25.57,4.9,,4.9,7.95,,4.28,,249.0,,,110.0,20.0,234.1,,188.9,60.0,,32.3,73.1,9.7,3.45,1.37,
2012-04-02 05:15:00+00:00,70,6.675,,25.99,3.75,,3.75,7.22,,4.46,,233.0,,,110.0,20.0,207.9,,180.8,33.5,,20.2,53.3,5.3,3.89,1.0,
2012-04-02 05:30:00+00:00,70,6.925,,26.06,3.6,,3.6,7.47,,4.61,,234.0,,,110.0,20.0,215.4,,185.7,36.9,,22.7,58.6,6.4,3.76,1.0,
2012-04-02 05:45:00+00:00,70,8.35,,31.46,3.53,,3.53,9.0,0.1,4.75,,233.0,,,110.0,20.0,219.1,,194.2,32.8,,20.0,49.4,8.2,3.77,1.0,
2012-04-02 06:00:00+00:00,70,8.4,,31.33,3.42,,3.42,8.95,,4.86,,229.0,,,110.0,20.0,219.2,,191.8,36.1,,21.6,51.8,8.9,3.73,1.05,
2012-04-02 06:15:00+00:00,70,8.375,,30.24,3.58,,3.58,9.05,0.13,4.96,,223.0,,,110.0,20.0,223.8,,188.2,47.4,,27.8,61.2,10.9,3.61,1.31,
2012-04-02 06:30:00+00:00,70,8.025,,30.2,3.97,,3.97,8.57,,5.04,,234.0,,,110.0,20.0,213.7,,184.0,36.7,,23.0,59.3,8.6,3.76,1.0,
2012-04-02 06:45:00+00:00,50,7.975,,28.73,7.45,,7.45,8.55,0.03,5.12,,281.0,,,110.0,20.0,200.7,,157.4,57.6,,31.6,63.2,10.8,3.6,1.88,
2012-04-02 07:00:00+00:00,70,8.3,,28.19,3.28,3.88,4.47,8.85,,5.19,3.28,244.0,,120.0,110.0,20.0,236.5,,184.3,68.9,,39.9,77.3,15.0,3.4,1.8,
2012-04-02 07:15:00+00:00,0,6.975,4.35,26.53,4.13,,4.13,7.53,,,,220.0,244.0,,110.0,20.0,,,,,,,,,3.8,,
2012-04-02 07:30:00+00:00,70,8.25,,27.12,5.75,,5.75,8.8,,5.34,,259.0,,,110.0,20.0,239.5,,174.7,84.0,,46.7,95.8,17.1,3.29,1.65,
2012-04-02 07:45:00+00:00,100,6.738,4.53,24.94,4.25,,4.25,7.28,,5.45,,237.0,245.0,,110.0,20.0,208.7,164.2,169.6,35.4,34.7,29.1,68.5,7.4,3.71,1.07,0.5
2012-04-02 08:00:00+00:00,50,8.675,,27.72,6.53,,6.53,9.23,,5.56,,268.0,,,110.0,20.0,250.9,,176.9,99.5,,54.9,107.2,21.8,3.19,1.93,
2012-04-02 08:15:00+00:00,70,8.625,,27.16,5.85,,5.85,9.18,,5.69,,259.0,,,110.0,20.0,258.9,,180.3,106.1,,58.9,113.2,23.1,3.15,2.01,
2012-04-02 08:30:00+00:00,70,8.95,,26.76,5.85,,5.85,9.5,,5.84,,268.0,,,110.0,20.0,278.4,,190.4,117.6,,65.2,125.0,27.6,2.99,1.93,
2012-04-02 08:45:00+00:00,50,8.25,,26.84,6.72,,6.72,8.8,,5.99,,310.0,,,110.0,20.0,232.5,,164.9,83.4,,45.7,109.8,16.7,3.25,1.26,
2012-04-02 09:00:00+00:00,70,9.225,,29.45,5.82,,5.82,9.77,,6.15,,293.0,,,110.0,20.0,253.4,,190.0,77.9,,44.8,99.6,20.9,3.19,1.24,
2012-04-02 09:15:00+00:00,50,10.475,,31.34,6.95,,6.95,11.02,,6.31,,304.0,,,110.0,20.0,277.0,,198.3,102.3,,55.9,110.3,33.0,2.99,1.59,
2012-04-02 09:30:00+00:00,50,10.625,,33.96,7.7,,7.7,11.18,,6.45,,304.0,,,110.0,20.0,251.0,,184.2,85.0,,45.7,106.7,28.0,3.2,1.23,
2012-04-02 09:45:00+00:00,50,11.025,,35.0,8.32,,8.32,11.57,,6.58,,293.0,,,110.0,20.0,249.7,,182.1,88.3,,47.2,102.0,30.8,3.17,1.45,
2012-04-02 10:00:00+00:00,70,10.025,,34.41,5.07,,5.07,10.57,,6.69,,283.0,,,110.0,20.0,244.1,,205.3,46.8,,29.9,72.6,17.5,3.43,1.0,
2012-04-02 10:15:00+00:00,50,10.4,,35.68,6.53,,6.53,10.95,,6.78,,274.0,,,110.0,20.0,235.1,,183.7,63.0,,35.4,91.9,21.3,3.43,1.0,
2012-04-02 10:30:00+00:00,50,11.4,,37.11,6.8,,6.8,11.95,,6.84,,279.0,,,110.0,20.0,252.2,,193.7,75.6,,41.7,94.9,29.7,3.26,1.22,
2012-04-02 10:45:00+00:00,70,9.475,,34.16,5.55,,5.55,10.02,,6.88,,268.0,,,110.0,20.0,223.5,,182.4,47.7,,29.2,75.2,15.0,3.61,1.0,
2012-04-02 11:00:00+00:00,70,10.35,,34.63,5.32,,5.32,10.9,,6.9,,265.0,,,110.0,20.0,248.1,,198.8,63.1,,37.3,83.3,22.3,3.35,1.2,
2012-04-02 11:15:00+00:00,0,3.325,,15.5,3.17,,3.17,3.88,,,,155.0,,,110.0,20.0,,,,,,,,,4.66,,
2012-04-02 12:45:00+00:00,70,10.5,,32.09,4.97,,4.97,11.05,,6.8,,265.0,,,110.0,20.0,280.9,,214.1,89.7,,51.0,93.7,30.5,3.06,1.86,
2012-04-02 13:00:00+00:00,50,10.375,,31.74,6.13,,6.13,10.93,,6.78,,279.0,,,110.0,20.0,273.5,,202.0,94.8,,52.5,100.9,30.4,3.06,1.71,
2012-04-02 13:15:00+00:00,70,10.25,,31.19,5.1,,5.1,10.82,0.03,6.76,,280.0,,,110.0,20.0,280.6,,215.1,87.6,,49.9,92.0,28.6,3.04,1.82,
2012-04-02 13:30:00+00:00,70,10.175,,30.37,5.07,,5.07,10.73,,6.74,,278.0,,,110.0,20.0,286.8,,213.3,100.3,,56.4,103.1,31.3,2.98,2.03,
2012-04-02 13:45:00+00:00,100,10.15,,30.53,4.3,,4.3,10.7,,6.72,,255.0,,,110.0,20.0,287.1,,223.0,87.2,,49.7,90.8,27.9,3.01,1.93,
2012-04-02 14:00:00+00:00,0,7.95,3.8,27.84,3.67,,3.67,8.5,,,,225.0,268.0,,110.0,20.0,,,,,,,,,3.5,,
2012-04-02 14:15:00+00:00,0,10.025,4.0,30.05,2.47,,2.47,10.57,,,,44.0,269.0,,110.0,20.0,,,,,,,,,3.0,,
2012-04-02 14:30:00+00:00,100,4.1,,11.35,3.4,,3.4,4.65,,6.65,,350.0,,,110.0,20.0,336.9,,148.5,268.9,,140.2,314.8,12.1,2.77,2.06,
2012-04-02 14:45:00+00:00,100,3.002,,13.68,2.6,,2.6,3.58,0.03,6.62,,164.0,,,110.0,20.0,154.7,,99.0,27.3,,21.9,74.9,1.3,4.56,1.1,
2012-04-02 15:00:00+00:00,70,10.3,,35.1,4.3,,4.3,10.85,,6.59,,274.0,,,110.0,20.0,255.7,,223.4,43.9,,26.0,64.0,16.1,3.41,1.0,
2012-04-02 15:15:00+00:00,70,11.475,,36.91,3.92,,3.92,12.02,,6.56,,254.0,,,110.0,20.0,271.5,,225.1,65.8,,36.8,70.1,26.4,3.22,1.89,
2012-04-02 15:30:00+00:00,70,10.475,,37.21,3.42,,3.42,11.02,,6.52,,249.0,,,110.0,20.0,245.1,,219.0,36.6,,21.2,48.1,13.5,3.55,1.14,
2012-04-02 15:45:00+00:00,70,8.05,,31.01,3.25,,3.25,8.6,,6.48,,244.0,,,110.0,20.0,221.6,,203.4,24.0,,15.2,39.3,6.1,3.85,1.0,
2012-04-02 16:00:00+00:00,70,8.35,,31.89,3.4,,3.4,8.9,,6.43,,239.0,,,110.0,20.0,224.6,,203.5,28.9,,17.1,42.8,7.1,3.82,1.0,
2012-04-02 16:15:00+00:00,70,7.575,,29.16,2.88,,2.88,8.13,,6.36,,234.0,,,110.0,20.0,223.3,,203.7,27.0,,16.0,38.8,5.5,3.85,1.0,
2012-04-02 16:30:00+00:00,70,6.875,,27.5,3.25,,3.25,7.43,,6.28,,223.0,,,110.0,20.0,209.4,,191.6,24.2,,13.7,35.6,3.9,4.0,1.0,
2012-04-02 17:00:00+00:00,50,6.9,,27.81,3.42,,3.42,7.45,,6.05,,219.0,,,110.0,20.0,214.1,,199.2,21.4,,11.1,26.7,3.0,4.03,1.11,
