Time,CS,foF2,MUFD,fmin,foEs,fminF,fxI,FF,foF2p,minEs,hF,hEs,hmE,yE,hmF2,halfNm,yF2,caleF2,B0,TEC,MD,B1
2012-05-01 03:45:00+00:00,70,4.775,18.1,2.42,,2.42,5.32,,3.92,,223.0,,110.0,20.0,214.2,188.2,34.5,20.1,45.9,2.7,3.79,1.23
2012-05-01 04:00:00+00:00,50,5.6,18.39,4.57,,4.57,6.15,,4.08,,295.0,,110.0,20.0,243.9,190.6,70.5,38.0,82.5,6.5,3.28,1.55
2012-05-01 04:15:00+00:00,70,6.025,19.42,3.25,,3.25,6.57,,4.25,,253.0,,110.0,20.0,259.7,200.2,81.2,45.5,86.1,8.9,3.22,2.03
2012-05-01 04:30:00+00:00,50,6.025,20.32,4.4,,4.4,6.57,,4.42,,259.0,,110.0,20.0,235.3,181.2,70.2,38.8,86.7,7.7,3.37,1.44
2012-05-01 04:45:00+00:00,50,6.275,21.11,4.38,,4.38,6.82,,4.58,,244.0,,110.0,20.0,235.2,179.2,73.3,40.6,87.0,8.7,3.36,1.58
2012-05-01 05:00:00+00:00,70,6.3,20.88,3.28,,3.28,6.85,,4.73,,229.0,,110.0,20.0,244.7,183.6,82.6,46.7,87.4,10.0,3.32,2.09
2012-05-01 05:15:00+00:00,0,4.475,17.39,3.42,,3.42,5.03,,,,225.0,,110.0,20.0,,,,,,,3.89,
2012-05-01 05:30:00+00:00,70,6.65,20.83,4.35,,4.35,7.2,,4.98,,254.0,,110.0,20.0,255.0,182.6,94.0,52.7,104.9,12.5,3.13,1.76
2012-05-01 05:45:00+00:00,70,6.925,22.32,4.43,,4.43,7.47,,5.08,,284.0,,110.0,20.0,250.3,187.3,77.9,45.6,94.3,12.0,3.22,1.49
2012-05-01 06:00:00+00:00,70,7.15,22.6,5.07,,5.07,7.7,,5.16,,274.0,,110.0,20.0,253.8,179.6,97.1,54.2,107.1,14.8,3.16,1.81
2012-05-01 06:15:00+00:00,0,7.425,22.42,4.07,,4.07,7.97,,,,240.0,,110.0,20.0,,,,,,,3.02,
2012-05-01 06:30:00+00:00,70,7.375,24.56,4.65,,4.65,7.93,,5.28,,304.0,,110.0,20.0,244.6,190.3,60.5,37.9,95.0,11.7,3.33,1.0
2012-05-01 06:45:00+00:00,70,8.05,25.2,4.78,,4.78,8.6,,5.32,,289.0,,110.0,20.0,262.4,196.4,83.2,49.0,92.4,17.4,3.13,1.69
2012-05-01 07:00:00+00:00,70,7.625,26.58,5.25,,5.25,8.18,,5.36,,288.0,,110.0,20.0,227.0,172.7,60.6,35.8,95.5,11.7,3.49,1.0
2012-05-01 07:15:00+00:00,70,8.45,26.22,4.68,,4.68,9.0,,5.4,,274.0,,110.0,20.0,268.1,195.5,96.2,55.5,100.6,21.2,3.1,2.02
2012-05-01 07:30:00+00:00,50,8.525,26.95,6.28,,6.28,9.07,,5.45,,287.0,,110.0,20.0,253.2,178.3,96.8,53.7,107.3,20.8,3.16,1.69
2012-05-01 07:45:00+00:00,50,8.55,26.67,6.05,,6.05,9.1,,5.51,,283.0,,110.0,20.0,254.6,179.7,95.7,53.3,107.2,20.9,3.12,1.63
2012-05-01 08:00:00+00:00,50,8.625,27.09,6.15,,6.15,9.18,,5.59,,282.0,,110.0,20.0,254.6,179.0,97.1,54.1,107.8,21.5,3.14,1.67
2012-05-01 08:15:00+00:00,50,8.45,26.94,6.32,,6.32,9.0,,5.67,,277.0,,110.0,20.0,249.0,172.9,99.3,55.2,109.1,20.9,3.19,1.79
2012-05-01 08:30:00+00:00,70,8.45,24.7,5.63,,5.63,9.0,,5.77,,279.0,,110.0,20.0,284.1,188.8,125.2,70.1,133.2,26.4,2.92,1.91
2012-05-01 08:45:00+00:00,50,9.075,26.51,6.53,,6.53,9.63,,5.87,,323.0,,110.0,20.0,277.8,190.2,110.7,61.4,121.5,27.1,2.92,1.58
2012-05-01 09:00:00+00:00,50,9.2,27.89,6.72,,6.72,9.75,,5.99,,307.0,,110.0,20.0,267.5,184.3,107.1,59.2,116.3,26.7,3.03,1.68
2012-05-01 09:15:00+00:00,50,9.325,27.56,6.75,,6.75,9.88,,6.1,,303.0,,110.0,20.0,274.9,187.7,113.2,62.5,121.8,28.9,2.96,1.73
2012-05-01 09:30:00+00:00,70,9.175,28.15,5.57,,5.57,9.73,,6.2,,304.0,,110.0,20.0,268.1,196.0,89.6,52.4,98.6,24.0,3.07,1.6
2012-05-01 09:45:00+00:00,50,9.225,27.96,7.32,,7.32,9.77,,6.3,,319.0,,110.0,20.0,259.5,178.2,104.4,57.2,116.4,25.9,3.03,1.61
2012-05-01 10:00:00+00:00,50,9.45,28.74,6.53,,6.53,10.0,,6.39,,302.0,,110.0,20.0,267.6,186.9,103.6,57.7,112.0,27.6,3.04,1.68
2012-05-01 10:15:00+00:00,70,9.2,28.22,6.03,,6.03,9.75,,6.46,,283.0,,110.0,20.0,263.1,184.7,100.8,56.7,108.7,25.6,3.07,1.74
2012-05-01 10:30:00+00:00,50,8.925,26.12,7.22,,7.22,9.48,,6.52,,324.0,,110.0,20.0,274.8,182.0,121.9,67.1,131.6,28.2,2.93,1.82
2012-05-01 10:45:00+00:00,50,9.425,26.54,6.72,,6.72,9.98,,6.55,,327.0,,110.0,20.0,299.7,199.0,131.7,72.8,138.5,34.3,2.82,1.81
2012-05-01 11:00:00+00:00,50,9.4,26.96,6.75,,6.75,9.95,,6.57,,330.0,,110.0,20.0,286.5,194.1,117.7,65.1,126.1,30.7,2.87,1.64
2012-05-01 11:15:00+00:00,50,9.775,28.5,8.25,,8.25,10.4,0.08,6.57,,352.0,,110.0,20.0,278.1,188.0,120.3,65.7,129.1,33.1,2.91,1.84
2012-05-01 11:30:00+00:00,50,9.725,29.8,6.22,,6.22,10.27,,6.55,,299.0,,110.0,20.0,266.4,192.3,93.9,52.8,104.3,27.0,3.06,1.54
2012-05-01 11:45:00+00:00,50,9.725,29.05,6.53,,6.53,10.27,,6.52,,292.0,,110.0,20.0,279.8,192.7,115.5,63.9,121.3,32.0,2.99,1.88
2012-05-01 12:00:00+00:00,50,9.6,28.66,6.9,,6.9,10.15,,6.49,,298.0,,110.0,20.0,274.2,188.9,112.4,61.9,119.8,30.2,2.98,1.8
2012-05-01 12:15:00+00:00,50,9.5,27.62,7.13,,7.13,10.05,,6.45,,308.0,,110.0,20.0,287.5,193.1,126.5,69.5,134.4,33.0,2.91,1.91
2012-05-01 12:30:00+00:00,50,9.45,28.59,6.38,,6.38,10.0,,6.41,,298.0,,110.0,20.0,269.3,190.9,100.4,55.7,109.7,26.7,3.03,1.61
2012-05-01 12:45:00+00:00,50,9.1,28.22,6.8,,6.8,9.65,,6.38,,299.0,,110.0,20.0,257.0,180.7,97.9,53.7,110.2,23.8,3.1,1.57
2012-05-01 13:00:00+00:00,70,9.275,27.62,6.03,,6.03,9.82,,6.35,,300.0,,110.0,20.0,278.7,196.8,106.7,59.6,112.8,27.5,2.98,1.77
2012-05-01 13:15:00+00:00,70,9.175,27.91,5.85,,5.85,9.73,,6.34,,287.0,,110.0,20.0,274.7,195.2,104.9,58.8,110.4,26.4,3.04,1.87
2012-05-01 13:30:00+00:00,50,9.05,27.5,6.63,,6.63,9.6,,6.33,,293.0,,110.0,20.0,268.0,188.0,105.4,58.0,113.3,25.3,3.04,1.78
2012-05-01 13:45:00+00:00,50,9.3,28.14,6.18,,6.18,9.85,,6.33,,298.0,,110.0,20.0,272.9,195.6,101.1,55.9,108.5,25.9,3.03,1.71
2012-05-01 14:00:00+00:00,100,9.175,29.05,4.3,,4.3,9.73,,6.35,,274.0,,110.0,20.0,266.6,212.8,70.3,41.7,81.7,19.5,3.17,1.57
2012-05-01 14:15:00+00:00,70,9.25,28.8,4.78,,4.78,9.8,,6.37,,284.0,,110.0,20.0,271.6,210.4,80.8,46.8,87.2,22.0,3.11,1.77
2012-05-01 14:30:00+00:00,70,9.175,28.28,4.45,,4.45,9.73,,6.4,,279.0,,110.0,20.0,276.8,214.6,83.6,48.4,87.4,22.2,3.08,1.95
2012-05-01 14:45:00+00:00,50,9.1,28.55,6.2,,6.2,9.65,,6.43,,283.0,,110.0,20.0,259.3,193.2,86.3,47.0,100.1,21.1,3.14,1.47
2012-05-01 15:00:00+00:00,50,9.075,29.36,6.22,,6.22,9.63,,6.46,,284.0,,110.0,20.0,251.9,191.0,79.5,43.1,97.3,19.3,3.23,1.34
2012-05-01 15:15:00+00:00,50,9.125,28.54,5.6,,5.6,9.68,,6.49,,264.0,,110.0,20.0,265.9,198.4,91.2,49.8,98.1,22.2,3.13,1.79
2012-05-01 15:30:00+00:00,50,8.95,29.02,3.28,4.55,4.47,9.5,,6.51,3.28,263.0,114.0,110.0,20.0,258.5,206.9,69.8,39.5,80.6,17.4,3.24,1.58
2012-05-01 15:45:00+00:00,50,8.9,29.18,3.25,4.82,5.1,9.45,,6.52,3.25,259.0,113.0,110.0,20.0,254.2,199.5,73.8,40.4,86.3,17.4,3.28,1.5
2012-05-01 16:00:00+00:00,50,8.775,28.32,3.22,4.88,5.25,9.32,,6.52,3.22,254.0,108.0,110.0,20.0,260.3,201.4,79.9,43.0,90.6,17.9,3.23,1.59
2012-05-01 16:15:00+00:00,70,9.025,28.27,3.4,,3.4,9.57,,6.5,,253.0,,110.0,20.0,277.3,220.1,80.3,44.3,82.3,19.4,3.13,2.1
2012-05-01 16:30:00+00:00,50,8.85,28.23,4.97,5.6,6.9,9.4,,6.46,4.97,279.0,105.0,110.0,20.0,268.7,207.6,85.5,45.9,88.9,19.1,3.19,2.0
2012-05-01 16:45:00+00:00,70,8.825,27.48,3.55,,3.55,9.38,,6.41,,244.0,,110.0,20.0,281.0,220.4,85.7,46.5,85.7,19.2,3.11,2.23
2012-05-01 17:00:00+00:00,70,9.025,28.27,3.17,,3.17,9.57,,6.33,,249.0,,110.0,20.0,283.8,232.5,73.2,39.6,75.7,17.3,3.13,1.98
2012-05-01 17:15:00+00:00,50,8.8,28.76,3.25,,3.25,9.35,,6.24,,239.0,,110.0,20.0,270.5,227.0,62.4,33.3,64.5,13.8,3.27,1.93
2012-05-01 17:30:00+00:00,50,7.975,27.26,2.8,3.33,6.9,8.52,,6.14,2.8,294.0,109.0,110.0,20.0,253.5,220.9,46.6,24.1,48.8,8.2,3.42,1.79
2012-05-01 17:45:00+00:00,70,8.75,28.23,2.53,,2.53,9.3,,6.02,,234.0,,110.0,20.0,284.9,240.8,62.9,33.3,59.3,13.2,3.23,2.64
2012-05-01 18:15:00+00:00,100,8.425,28.73,2.6,,2.6,8.98,,5.75,,235.0,,110.0,20.0,269.7,238.5,44.6,23.6,41.6,8.6,3.41,2.76
2012-05-01 18:30:00+00:00,100,8.05,25.58,3.4,,3.4,8.6,,5.62,,239.0,,110.0,20.0,292.6,248.9,61.6,33.5,53.2,11.0,3.18,4.4
2012-05-01 18:45:00+00:00,100,7.975,23.98,2.45,,2.45,8.52,,5.48,,225.0,,110.0,20.0,314.4,249.8,91.2,48.6,81.2,15.6,3.01,3.56
2012-05-01 19:00:00+00:00,100,7.65,22.53,2.2,,2.2,8.2,,5.34,,230.0,,110.0,20.0,325.8,256.1,98.6,52.3,88.4,15.5,2.95,3.39
2012-05-01 19:15:00+00:00,100,4.475,10.65,4.07,,4.07,5.03,,5.21,,530.0,,110.0,20.0,440.4,354.4,124.3,64.7,124.9,6.8,2.38,2.01
2012-05-01 19:30:00+00:00,100,7.3,22.88,2.2,,2.2,7.85,,5.09,,245.0,,110.0,20.0,297.7,255.1,60.7,32.1,55.9,8.7,3.13,2.94
2012-05-01 19:45:00+00:00,100,6.65,21.74,3.5,,3.5,7.2,,4.97,,260.0,,110.0,20.0,289.4,258.9,43.8,23.3,41.1,5.3,3.27,2.68
2012-05-01 20:00:00+00:00,100,6.975,21.43,3.03,,3.03,7.53,,4.86,,255.0,,110.0,20.0,311.7,264.1,67.2,36.3,58.5,9.0,3.07,4.14
2012-05-01 20:45:00+00:00,100,6.625,19.65,2.92,,2.92,7.18,,4.56,,260.0,,110.0,20.0,325.9,273.2,74.4,40.2,65.0,9.0,2.97,4.06
2012-05-01 21:00:00+00:00,100,6.75,18.82,2.97,,2.97,7.3,,4.48,,275.0,,110.0,20.0,351.4,287.7,90.1,48.6,79.5,11.2,2.79,3.82
2012-05-01 21:15:00+00:00,100,6.475,18.13,3.45,,3.45,7.03,,4.39,,300.0,,110.0,20.0,355.5,301.2,77.9,41.3,73.3,9.0,2.8,2.65
2012-05-01 21:45:00+00:00,100,6.45,18.1,3.28,,3.28,7.0,,4.23,,305.0,,110.0,20.0,357.0,300.8,80.5,42.8,74.8,9.2,2.81,2.82
2012-05-01 22:00:00+00:00,100,6.55,18.1,4.05,,4.05,7.1,,4.16,,325.0,,110.0,20.0,366.3,310.5,80.4,42.4,77.1,9.5,2.76,2.4
2012-05-01 22:30:00+00:00,100,4.55,15.37,3.25,,3.25,5.1,,4.01,,305.0,,110.0,20.0,287.6,264.7,33.6,16.7,37.3,1.9,3.38,1.38
2012-05-01 22:45:00+00:00,100,6.7,18.38,2.8,,2.8,7.25,,3.94,,290.0,,110.0,20.0,360.1,299.2,87.0,46.1,80.3,10.6,2.74,2.91
2012-05-01 23:00:00+00:00,100,6.65,18.83,3.4,,3.4,7.2,,3.87,,300.0,,110.0,20.0,347.4,294.6,75.5,40.2,69.9,9.2,2.83,2.88
2012-05-01 23:15:00+00:00,100,5.125,16.97,3.4,,3.4,5.68,,3.81,,300.0,,110.0,20.0,293.2,267.3,37.9,19.2,40.1,2.7,3.31,1.63
2012-05-01 23:30:00+00:00,100,4.475,15.57,3.42,,3.42,5.03,,3.74,,295.0,,110.0,20.0,276.0,255.4,30.1,15.1,32.3,1.6,3.48,1.55
2012-05-01 23:45:00+00:00,100,6.425,18.35,3.75,,3.75,6.97,,3.68,,300.0,,110.0,20.0,348.5,295.5,75.9,40.5,70.3,8.6,2.86,2.89
2012-05-02 00:00:00+00:00,100,6.375,18.29,5.15,,5.15,6.93,,3.61,,350.0,,110.0,20.0,349.3,302.4,68.1,35.3,67.7,7.5,2.87,2.05
2012-05-02 00:15:00+00:00,100,4.475,15.29,1.83,,1.83,5.03,,3.55,,275.0,,110.0,20.0,284.0,262.7,31.3,16.1,33.3,1.8,3.42,1.62
2012-05-02 00:30:00+00:00,100,4.475,14.89,2.63,,2.63,5.03,,3.49,,290.0,,110.0,20.0,290.6,264.7,37.8,19.2,40.6,2.1,3.33,1.57
2012-05-02 00:45:00+00:00,100,4.475,15.2,3.28,,3.28,5.03,,3.44,,295.0,,110.0,20.0,281.8,258.0,34.7,17.5,37.1,1.9,3.4,1.57
2012-05-02 01:00:00+00:00,100,4.8,16.35,3.47,,3.47,5.35,,3.38,,295.0,,110.0,20.0,282.4,258.5,35.0,17.6,37.4,2.2,3.41,1.56
2012-05-02 01:15:00+00:00,100,4.975,16.6,3.0,,3.0,5.53,,3.34,,290.0,,110.0,20.0,289.4,263.1,38.5,19.4,41.1,2.6,3.34,1.57
2012-05-02 01:45:00+00:00,100,5.3,16.74,3.45,,3.45,5.85,,3.29,,285.0,,110.0,20.0,303.5,266.6,53.2,28.0,51.5,4.1,3.16,2.33
2012-05-02 02:00:00+00:00,100,6.025,17.44,3.6,,3.6,6.57,,3.29,,300.0,,110.0,20.0,335.4,285.3,72.1,38.0,69.3,7.2,2.89,2.38
2012-05-02 02:30:00+00:00,100,4.775,16.43,3.58,,3.58,5.32,,3.36,,295.0,,110.0,20.0,272.2,246.6,37.0,18.5,41.8,2.3,3.44,1.35
2012-05-02 02:45:00+00:00,100,4.175,14.82,2.85,,2.85,4.72,,3.42,,270.0,,110.0,20.0,268.6,233.3,50.7,28.2,44.1,2.6,3.55,4.33
2012-05-02 03:00:00+00:00,50,5.325,17.31,2.97,,2.97,5.88,,3.52,,264.0,,110.0,20.0,279.0,240.2,55.2,29.2,56.6,4.4,3.25,1.98
2012-05-02 03:15:00+00:00,70,4.5,16.27,2.83,,2.83,5.05,,3.63,,250.0,,110.0,20.0,243.2,210.2,46.8,25.7,47.9,2.8,3.62,2.14
2012-05-02 03:30:00+00:00,50,4.475,16.36,3.58,,3.58,5.03,,3.77,,260.0,,110.0,20.0,224.1,190.6,43.8,23.3,53.1,2.6,3.66,1.38
2012-05-02 03:45:00+00:00,50,4.5,16.36,4.0,,4.0,5.05,,3.92,,278.0,,110.0,20.0,217.0,178.8,50.4,27.4,56.5,3.1,3.64,1.76
2012-05-02 04:00:00+00:00,50,4.475,10.66,2.42,3.85,3.55,5.03,,4.08,2.42,540.0,103.0,110.0,20.0,369.2,245.0,144.8,81.4,188.0,9.0,2.38,1.14
2012-05-02 04:15:00+00:00,50,5.625,20.68,2.75,3.65,3.1,6.18,,4.25,2.75,242.0,103.0,110.0,20.0,222.5,188.9,41.9,25.1,63.9,4.6,3.68,1.0
2012-05-02 04:30:00+00:00,100,6.4,20.7,2.15,2.83,3.08,6.95,,4.42,2.33,234.0,108.0,101.1,10.8,250.0,187.5,84.0,47.8,90.3,10.6,3.23,2.0
2012-05-02 04:45:00+00:00,70,6.675,21.47,3.67,,3.67,7.22,,4.58,,248.0,,110.0,20.0,256.7,200.1,73.6,42.2,88.5,10.4,3.22,1.51
2012-05-02 05:00:00+00:00,70,4.5,16.5,3.22,,3.22,5.05,,4.73,,234.0,,110.0,20.0,204.0,156.5,50.9,32.3,83.7,3.8,3.67,1.09
2012-05-02 05:15:00+00:00,0,7.4,21.79,3.42,,3.42,7.95,,,,222.0,,110.0,20.0,,,,,,,2.94,
2012-05-02 05:30:00+00:00,70,7.2,23.66,4.63,,4.63,7.82,0.08,4.98,,279.0,,110.0,20.0,245.1,187.7,71.6,41.2,94.4,11.8,3.29,1.26
2012-05-02 05:45:00+00:00,70,7.025,23.06,5.1,,5.1,7.57,,5.08,,268.0,,110.0,20.0,237.8,175.0,79.7,44.6,97.0,11.9,3.28,1.48
2012-05-02 06:00:00+00:00,70,7.175,23.45,4.63,,4.63,7.72,,5.16,,275.0,,110.0,20.0,244.5,183.7,74.2,43.3,96.3,12.3,3.27,1.31
2012-05-02 06:15:00+00:00,70,7.175,22.09,4.3,,4.3,7.82,0.1,5.22,,258.0,,110.0,20.0,263.0,188.1,96.4,55.5,104.2,15.4,3.08,1.87
2012-05-02 06:30:00+00:00,70,7.175,24.87,4.47,,4.47,7.72,,5.28,,299.0,,110.0,20.0,236.3,188.1,50.6,33.3,84.4,9.9,3.47,1.0
2012-05-02 06:45:00+00:00,0,7.475,24.26,4.1,,4.1,8.07,0.05,,,239.0,,110.0,20.0,,,,,,,3.24,
2012-05-02 07:00:00+00:00,100,7.432,23.19,4.05,,4.05,7.97,,5.36,,232.0,,110.0,20.0,257.7,183.5,92.8,55.8,113.2,16.4,3.12,1.74
2012-05-02 07:15:00+00:00,70,7.3,22.67,5.25,,5.25,7.88,0.03,5.4,,309.0,,110.0,20.0,251.4,175.3,90.0,52.0,112.8,15.0,3.11,1.35
2012-05-02 07:30:00+00:00,0,7.525,24.17,3.95,,3.95,8.07,,,,219.0,,110.0,20.0,,,,,,,3.21,
2012-05-02 07:45:00+00:00,50,7.275,21.85,6.93,,6.93,8.0,0.17,5.51,,387.0,,110.0,20.0,245.2,165.2,104.4,58.1,117.6,16.2,3.0,1.8
2012-05-02 08:00:00+00:00,70,7.525,22.0,5.88,,5.88,8.07,,5.59,,339.0,,110.0,20.0,267.6,176.3,111.9,63.0,129.5,19.0,2.92,1.53
2012-05-02 08:15:00+00:00,0,7.775,22.35,7.13,,7.13,8.32,,,,400.0,,110.0,20.0,,,,,,,2.88,
2012-05-02 08:30:00+00:00,70,7.8,24.8,5.5,,5.5,8.38,0.03,5.77,,339.0,,110.0,20.0,252.9,180.1,79.6,47.9,122.2,16.1,3.18,1.0
2012-05-02 08:45:00+00:00,70,8.4,24.29,5.57,,5.57,8.95,,5.87,,317.0,,110.0,20.0,290.1,195.0,121.9,69.5,127.4,26.1,2.89,1.89
2012-05-02 09:00:00+00:00,70,8.825,25.13,6.0,,6.0,9.38,,5.99,,314.0,,110.0,20.0,295.8,195.8,131.2,73.5,138.2,30.2,2.85,1.91
2012-05-02 09:15:00+00:00,50,8.975,26.84,6.72,,6.72,9.52,,6.1,,319.0,,110.0,20.0,269.8,183.1,111.3,61.6,120.7,26.4,2.99,1.7
2012-05-02 09:30:00+00:00,70,8.95,27.22,5.13,,5.13,9.5,,6.2,,320.0,,110.0,20.0,278.1,210.9,79.2,49.1,96.5,21.9,3.04,1.32
2012-05-02 09:45:00+00:00,50,9.25,28.55,6.75,,6.75,9.8,,6.3,,292.0,,110.0,20.0,260.7,180.2,104.3,57.7,113.2,26.2,3.09,1.73
2012-05-02 10:00:00+00:00,50,9.05,27.41,7.6,,7.6,9.6,,6.39,,322.0,,110.0,20.0,270.4,180.8,119.9,66.2,129.4,28.4,3.03,1.92
2012-05-02 10:15:00+00:00,70,8.925,27.06,6.15,,6.15,9.48,,6.46,,306.0,,110.0,20.0,267.4,185.7,102.2,57.8,112.1,24.7,3.03,1.62
2012-05-02 10:30:00+00:00,50,9.125,28.27,6.65,,6.65,9.68,,6.52,,292.0,,110.0,20.0,259.1,179.2,102.7,57.0,112.9,25.2,3.1,1.68
2012-05-02 10:45:00+00:00,70,9.0,27.92,5.07,,5.07,9.55,,6.55,,304.0,,110.0,20.0,267.6,203.0,79.0,48.3,89.2,21.6,3.1,1.58
2012-05-02 11:15:00+00:00,50,8.65,26.01,6.6,,6.6,9.2,,6.57,,309.0,,110.0,20.0,263.4,177.6,109.5,60.7,121.0,24.1,3.01,1.67
2012-05-02 11:30:00+00:00,50,8.825,27.44,6.35,,6.35,9.38,,6.55,,330.0,,110.0,20.0,257.8,181.5,91.2,51.5,116.2,21.8,3.11,1.23
2012-05-02 11:45:00+00:00,50,8.925,27.4,7.43,,7.43,9.5,0.03,6.52,,333.0,,110.0,20.0,248.5,172.2,97.4,53.1,113.4,22.5,3.07,1.51
2012-05-02 12:00:00+00:00,50,8.875,26.95,6.2,,6.2,9.43,,6.49,,293.0,,110.0,20.0,265.5,183.9,104.7,58.6,113.2,24.6,3.04,1.73
2012-05-02 12:15:00+00:00,50,8.8,27.56,6.22,,6.22,9.35,,6.45,,293.0,,110.0,20.0,253.3,179.5,92.3,51.8,105.7,21.6,3.13,1.52
2012-05-02 12:30:00+00:00,50,8.675,27.43,6.18,,6.18,9.25,0.03,6.41,,278.0,,110.0,20.0,249.3,176.8,92.3,51.5,104.6,20.8,3.16,1.6
2012-05-02 12:45:00+00:00,50,8.4,25.77,6.65,,6.65,8.95,,6.38,,308.0,,110.0,20.0,254.4,175.1,101.3,55.9,114.7,21.0,3.07,1.61
2012-05-02 13:00:00+00:00,70,8.5,26.48,5.32,,5.32,9.05,,6.35,,293.0,,110.0,20.0,260.5,190.1,87.9,51.0,97.8,20.0,3.12,1.63
2012-05-02 13:15:00+00:00,70,8.225,25.32,5.85,,5.85,8.77,,6.34,,288.0,,110.0,20.0,257.6,180.4,97.6,54.6,110.2,19.8,3.08,1.6
2012-05-02 13:30:00+00:00,50,8.325,25.41,6.15,,6.15,8.88,,6.33,,293.0,,110.0,20.0,265.3,183.0,107.4,59.4,117.0,21.9,3.05,1.77
2012-05-02 13:45:00+00:00,70,7.9,24.61,5.1,,5.1,8.45,,6.33,,283.0,,110.0,20.0,257.8,186.4,89.2,51.4,100.6,17.4,3.12,1.62
2012-05-02 14:00:00+00:00,50,8.075,24.67,5.85,,5.85,8.63,,6.35,,298.0,,110.0,20.0,262.0,184.0,99.6,55.3,111.9,19.3,3.06,1.61
2012-05-02 14:15:00+00:00,50,8.25,26.17,6.53,,6.53,8.8,,6.37,,304.0,,110.0,20.0,247.2,177.5,89.5,48.8,105.1,17.8,3.17,1.5
2012-05-02 14:30:00+00:00,70,8.325,26.0,4.32,,4.32,8.88,,6.4,,279.0,,110.0,20.0,269.7,205.9,84.6,49.4,89.1,18.6,3.12,1.97
2012-05-02 14:45:00+00:00,70,8.325,25.98,4.3,,4.3,8.88,,6.43,,274.0,,110.0,20.0,268.6,208.3,78.1,45.6,88.4,17.4,3.12,1.63
2012-05-02 15:00:00+00:00,70,8.175,26.1,4.95,,4.95,8.73,,6.46,,269.0,,110.0,20.0,258.6,193.3,85.8,47.9,95.3,17.3,3.19,1.69
2012-05-02 15:15:00+00:00,50,8.0,25.31,3.28,4.55,6.25,8.55,,6.49,3.28,280.0,117.0,110.0,20.0,257.5,186.5,95.8,52.3,103.7,17.8,3.16,1.87
2012-05-02 15:30:00+00:00,50,8.0,25.66,3.22,4.18,4.38,8.57,0.03,6.51,3.22,279.0,110.0,110.0,20.0,260.5,205.3,72.2,41.5,87.5,14.7,3.21,1.43
2012-05-02 15:45:00+00:00,50,8.1,25.04,3.22,3.85,3.95,8.65,,6.52,3.22,258.0,105.0,110.0,20.0,276.2,207.5,95.5,53.5,97.5,18.7,3.09,2.23
